ticker,raw_score,rs_percentile,rs_below_ma,rs_days_below_ma,rs_frac_below_ma
A,0.10736895742719411,80,0,0,0.0
AA,-0.024639861899340285,41,0,0,0.25
AACG,-0.07949335531572922,27,1,5,0.6
AACIU,-0.0019850266609451215,52,1,1,0.9
AACOU,-0.0011700633199623108,53,1,3,0.85
AAL,-0.19433010498665404,12,1,20,1.0
AAME,-0.19522522145498392,12,1,4,0.95
AAMI,0.07526084019564687,75,1,2,0.1
AAOI,-0.2503615486239776,8,1,9,0.5
AAON,-0.30902832518534545,6,1,48,1.0
AAP,-0.2616737275079615,8,1,11,0.95
AAPG,-0.05287873737806702,32,1,3,0.6
AAPL,0.04239851186348242,68,0,0,0.7
AARD,0.016851308044496634,62,1,5,0.5
AAT,-0.05953481204154319,31,1,31,1.0
AAUC,0.10407375624127266,80,0,0,0.1
AB,0.00862418011273004,59,0,0,0.65
ABAT,0.0421131620328097,68,0,0,0.4
ABBV,0.08496793546851711,77,0,0,0.55
ABCB,-0.04369272902120089,35,1,25,1.0
ABCL,0.7579548711237528,98,0,0,0.0
ABEO,-0.07598341636645105,27,1,15,0.75
ABEV,-0.030012681691780726,39,0,0,0.95
ABG,0.008432487957763336,59,1,6,0.9
ABLV,0.23265133291392798,91,0,0,0.4
ABM,0.019959316952306436,63,1,5,0.95
ABNB,0.25294678297761486,92,0,0,0.0
ABOS,0.30605996383973544,94,0,0,0.05
ABR,0.02824452823736717,65,0,0,0.55
ABSI,0.03897252878890421,68,1,4,0.35
ABT,0.12361272838074287,82,1,3,0.15
ABTC,0.02635844087232218,65,0,0,0.1
ABTS,0.08996410995811481,78,0,0,0.2
ABUS,0.11429166731342304,81,0,0,0.25
ABVC,-0.3290204407561863,5,1,40,1.0
ABVX,-0.08344912587699721,26,1,18,0.9
ABX,-0.09450111393238515,24,1,4,0.85
ACA,0.031135333120062707,66,0,0,0.8
ACAAU,0.000703670359163933,54,0,0,0.75
ACAD,0.13460191407857608,84,0,0,0.0
ACB,0.39391866432707445,95,0,0,0.0
ACCL,0.33590464088742145,95,1,1,0.05
ACCO,0.05154454972644601,70,0,0,0.25
ACCS,-0.2108249292687417,11,1,3,0.95
ACDC,0.052971366689533256,71,0,0,0.3
