ticker,raw_score,rs_percentile,rs_below_ma,rs_days_below_ma,rs_frac_below_ma,rs_pct_off_high
ACHV,0.20548531903462586,91,0,0,0.15,0.0384
ACI,-0.046708408872505006,35,0,0,0.7,0.2614
ACIC,-0.06955421000067644,31,1,5,0.3,0.2257
ACIU,-0.1398096705154602,20,1,7,0.55,0.4382
ACIW,0.2776112876607708,94,0,0,0.05,0.0194
ACLS,-0.14642210885376722,19,1,12,0.6,0.3026
ACM,-0.07827785826161536,29,1,2,0.9,0.3882
ACMR,0.13268053385363388,85,1,6,0.5,0.3456
ACN,-0.14863962171191333,19,0,0,0.85,0.5215
ACNB,0.11270503026337506,82,0,0,0.0,0.0131
ACNT,0.06755327212681006,73,0,0,0.05,0.2213
ACOG,0.2859648982844982,94,0,0,0.0,0.0172
ACON,-0.1892085271218634,15,1,11,0.95,0.3756
ACP,0.009558959994823368,57,0,0,0.65,0.0975
ACR,-0.050536335230966845,34,1,1,0.9,0.2528
ACRE,-0.028152668107388035,39,0,0,0.8,0.2163
ACRS,0.25821799949310154,93,0,0,0.0,0.0178
ACRV,0.07047480356269253,73,1,3,0.15,0.2351
ACT,0.06555276320155863,72,0,0,0.1,0.0363
ACTG,-0.057398627822263286,33,0,0,0.65,0.2159
ACTU,-0.37824785527652866,5,1,3,0.9,0.7805
ACU,0.06353456709257299,72,0,0,0.05,0.0919
ACV,0.0022756520171778177,54,1,6,0.35,0.0693
ACVA,0.25414551857013046,93,0,0,0.05,0.2061
ACXP,-0.12193071963910881,22,1,3,0.8,
AD,-0.13594691591246383,21,1,24,1.0,0.2215
ADACU,-0.00014011054579479015,53,0,0,0.6,0.1316
ADAG,0.0017066839972336816,54,1,11,0.55,0.3084
ADAM,0.03223012521735143,64,1,2,0.45,0.0879
ADAML,0.012628086314904106,58,0,0,0.2,0.0858
ADAMM,0.0010963333675725554,53,0,0,0.4,0.0857
ADAMN,0.02207749064327067,61,0,0,0.15,0.0399
ADAMZ,-0.00023166540476342486,53,0,0,0.1,0.1073
ADBE,0.05173838048804062,69,0,0,0.5,0.2847
ADC,0.06014604587783151,71,0,0,0.05,0.0947
ADCT,-0.2680739369356877,9,1,1,0.95,
ADEA,-0.12710029194925038,22,1,12,0.75,0.2465
ADGM,-0.410042890796186,4,1,58,1.0,0.7078
ADI,-0.0956507266419773,26,1,16,0.85,0.1613
ADIL,0.3262657268435796,95,0,0,0.05,0.5615
ADM,0.1231790947842866,84,0,0,0.5,0.0011
ADMA,-0.02197446969348709,41,0,0,0.3,0.5384
ADNT,-0.06711934848286001,31,1,2,0.95,0.3371
ADP,0.1722601707944797,89,0,0,0.1,0.0785
ADPT,0.455721833317687,97,0,0,0.0,0.0447
ADSE,0.03267626630641856,64,0,0,0.25,0.1355
ADSK,-0.0013858787551599104,52,0,0,0.7,0.2574
ADT,0.023876445215136634,62,0,0,0.55,0.2003
ADTN,-0.25998958764650437,10,1,30,1.0,0.3969
ADUR,-0.035854445335333905,37,1,4,0.4,0.2136
ADUS,0.1776478662890797,89,0,0,0.0,0.133
ADV,0.09747365671469282,79,1,5,0.6,0.1661
ADVB,0.8781575047407866,99,0,0,0.15,
ADX,0.04485604756409767,67,0,0,0.1,0.0
ADXN,-0.1502369215694962,19,1,3,0.8,0.3801
AEAQ,-0.009847375087072497,46,0,0,0.7,0.1437
AEAQU,-0.01029068555887469,46,0,0,0.7,0.1461
AEBI,0.04103516037881205,66,0,0,0.45,0.246
AEC,-0.09287889636466179,26,1,1,0.7,0.5876
AEE,0.0011082325089511354,53,1,2,0.35,0.1388
AEF,-0.08369454188675202,28,1,13,0.7,0.1269
AEG,0.07355899592854806,74,0,0,0.0,0.0
AEHL,-0.4519066700662914,3,1,40,1.0,
AEHR,-0.20810174167524742,14,1,3,0.9,0.3249
AEI,-0.2596224669881875,10,1,12,0.85,0.6998
AEIS,-0.194549212395479,15,1,12,0.65,0.3246
AEM,-0.2667024374990112,9,1,21,1.0,0.5014
AEMD,-0.7163865880180762,1,1,33,1.0,0.8306
AENT,-0.01108134253686796,45,0,0,0.35,0.3042
AEO,0.04175622952784672,66,0,0,0.55,0.3713
AEON,-0.641301029087916,1,1,14,0.85,0.8048
AEP,0.0025105515629217923,54,1,5,0.35,0.1449
AER,0.02092241918343849,61,0,0,0.2,0.1139
AERO,-0.06639784963080933,31,1,11,0.55,0.321
AERT,0.07497879495165558,75,1,7,0.35,0.1169
AES,0.005397628262547884,55,0,0,0.6,0.2027
AESI,-0.16659269669680288,17,1,15,0.95,0.3059
AEVA,-0.22791533096951017,12,1,12,0.75,0.4524
AEXA,0.004387982327901961,55,1,2,0.2,0.0973
AEYE,-0.005070569591178365,50,1,2,0.5,0.3555
AFB,0.0004472888760722483,53,0,0,0.5,0.0696
AFBI,0.0006624703088724988,53,0,0,0.65,0.1051
AFCG,-0.14179925391854278,20,1,25,1.0,0.2501
AFG,0.054527836901204635,69,0,0,0.05,0.0371
AFJK,-0.7043682660845118,1,1,27,1.0,
AFJKU,-0.690043318493709,1,1,31,1.0,
AFL,0.05307922752367089,69,0,0,0.1,0.0305
AFRI,0.053099536835371275,69,0,0,0.25,0.0455
AFRM,0.1030498709456398,81,1,2,0.1,0.1111
AFYA,-0.036713724825077766,37,1,8,0.45,0.2035
AG,-0.19767347482368403,14,1,22,1.0,0.5443
AGCC,-0.0879535555338751,27,0,0,0.8,0.386
AGCO,-0.024469850289784892,40,1,1,0.55,0.2675
AGD,-0.002817109861004651,51,0,0,0.8,0.0851
AGEN,0.505115148913398,97,0,0,0.45,
AGI,-0.3119908677139194,7,1,22,1.0,0.5306
AGIG,-0.08534271212157028,28,0,0,0.9,0.79
AGIO,0.24576036731893647,93,0,0,0.0,0.0829
AGL,0.804148979151964,98,0,0,0.0,
AGM,0.146775631891703,86,0,0,0.05,0.0
AGMH,-0.06613479331306363,31,1,10,0.8,0.5489
AGNC,0.05462067565456205,69,0,0,0.05,0.1061
AGNCL,-0.002855668911216601,51,0,0,0.45,0.1225
AGNCM,0.008204964762418922,56,0,0,0.3,0.0999
AGNCN,0.0037994918075633377,54,0,0,0.55,0.0975
AGNCO,0.0037263868949038333,54,0,0,0.45,0.0966
AGNCP,0.00828224789791758,56,0,0,0.35,0.0828
AGNCZ,0.0032346629193136696,54,0,0,0.4,0.1115
AGNT,-0.11548066515238414,23,1,11,0.65,0.5516
AGO,0.08065474961243325,76,0,0,0.05,0.1077
AGPU,0.7384937511333627,98,0,0,0.5,
AGRO,-0.055310552706121424,33,0,0,0.85,0.4038
AGRZ,-0.04830728039838354,35,1,4,0.2,
AGX,-0.12194294542864739,22,1,12,0.6,0.2412
AGYS,0.3581654155792285,96,0,0,0.05,0.1309
AHCO,0.043048459783971454,66,0,0,0.4,0.215
AHG,0.060501985599183544,71,0,0,0.3,0.4389
AHMA,-0.007151381800643147,49,1,7,0.4,
AHR,0.1687707570181265,89,0,0,0.05,0.0347
AHRT,0.09095915757878553,78,0,0,0.0,0.0564
AHT,0.07769230859101003,75,0,0,0.1,0.3088
AI,-0.11383193908458616,23,1,22,1.0,0.3887
AIFA,-0.20589738283876163,14,1,34,1.0,0.532
AIFC,-0.2600636314351707,10,1,43,1.0,0.7879
AIFF,-0.2951916455880027,8,1,52,1.0,
AIFU,-0.22449522650502313,12,1,15,0.85,0.4198
AIG,0.031611902482730554,64,0,0,0.15,0.0835
AIHS,0.03353587388178176,64,1,5,0.35,0.319
AII,0.05550066123444061,70,0,0,0.05,0.1651
AIIA,-0.009104248974216888,47,0,0,0.65,0.1387
AIIO,0.9172770875134919,99,1,1,0.15,
AIIR,-0.33561016557412765,6,1,4,0.9,0.6274
AIM,-0.4274269775237174,4,1,28,1.0,
AIMD,-0.1752862646065424,17,1,10,0.85,
AIN,0.14800526011542114,87,0,0,0.15,0.0335
AIO,-0.0270058198447641,39,1,12,0.6,0.0923
AIOS,0.03996877078179595,66,1,6,0.55,
AIOT,0.16624953158206124,88,0,0,0.25,0.2772
AIP,-0.09598809917305379,26,1,12,0.6,0.3646
AIR,0.11243768123937609,82,0,0,0.2,0.0688
AIRE,-0.4982025260180917,2,1,63,1.0,0.8891
AIRG,-0.12765699339805675,21,1,28,1.0,0.2005
AIRI,-0.13560066031561532,21,1,9,0.75,0.3229
AIRJ,-0.08820355267234944,27,1,10,0.5,0.3743
AIRO,-0.05649931622099113,33,1,25,1.0,0.5003
AIRS,0.1578166596095975,88,0,0,0.9,
AIRT,0.19630230670441684,91,0,0,0.0,0.1582
AIRTP,-0.019033805847103055,42,1,8,0.4,0.1372
AISP,-0.24616362314937487,11,1,17,0.85,0.524
AIT,0.056837760713672705,70,0,0,0.3,0.0324
AIV,-0.10056375936845922,25,1,11,0.65,0.2168
AIXC,-0.5029560588523779,2,1,19,0.95,0.7028
AIXI,-0.8789920332339889,0,1,37,1.0,
AIZ,0.07560881974684129,75,0,0,0.0,0.0108
AJG,0.17143495732709874,89,0,0,0.05,0.0719
AKA,0.16385227072064013,88,0,0,0.1,0.1696
AKAM,-0.030442293525485956,39,0,0,0.7,0.2376
AKAN,-0.12608209082382038,22,1,21,1.0,
AKBA,0.1760925056563218,89,0,0,0.0,0.2398
AKR,0.04887532064187043,68,0,0,0.65,0.0256
AKTS,0.11826023828966736,83,1,6,0.3,0.2519
AKTX,0.711704229821182,98,1,4,0.7,
ALAB,0.18401089475800886,90,1,6,0.35,0.3561
ALAR,-0.7608310498760105,1,1,20,1.0,
ALB,-0.3367953649804313,6,1,24,1.0,0.4817
ALBT,-0.22130302132977153,13,1,2,0.85,
ALC,0.023839776790592085,62,0,0,0.4,0.2576
ALCO,-0.026064568225322327,40,1,1,0.5,0.1829
ALDF,-0.008573218216427758,47,0,0,0.7,0.1393
ALDFU,-0.008616368402083885,47,0,0,0.7,0.137
ALDX,-0.04164311283507906,36,1,6,0.3,
ALEC,-0.24178701976775746,11,1,9,0.5,0.5022
ALF,-0.00997831510987084,46,0,0,0.7,0.1449
ALFUU,0.012309145095272634,58,0,0,0.85,0.1276
ALG,0.004671407949259354,55,1,1,0.35,0.323
ALGM,-0.01619631373296488,43,1,7,0.55,0.3299
ALGN,0.005552714170779113,55,1,3,0.5,0.178
ALGS,-0.06669868521912677,31,1,4,0.3,0.4364
ALGT,0.15214088462998906,87,1,3,0.25,0.18
ALH,-0.03847483712217047,37,1,13,0.65,0.1118
ALHC,0.06645709095075295,72,0,0,0.4,0.1813
ALIS,-0.003983905171585266,51,0,0,0.7,0.1328
ALISU,0.000327094263533367,53,0,0,0.65,0.1286
ALIT,0.5527844355682205,98,0,0,0.35,0.4145
ALK,0.03565747473372041,65,1,7,0.45,0.2887
ALKS,0.2840047434044148,94,0,0,0.0,0.0776
ALKT,0.10177939170675754,80,0,0,0.2,0.2517
ALL,0.14049124285078365,86,0,0,0.05,0.0012
ALLE,0.03287021986147633,64,0,0,0.4,0.2912
ALLO,-0.1404038181806534,20,1,7,0.35,0.4666
ALLR,-0.1414973174130286,20,1,27,1.0,0.3375
ALLT,0.12435913541609403,84,1,2,0.2,0.2937
ALLY,0.012821533027374654,58,0,0,0.3,0.0571
ALM,-0.27222652593605556,9,1,19,0.95,0.4332
ALMS,0.21398755266554564,92,0,0,0.0,0.1377
ALMU,-0.32752471646385933,6,1,21,1.0,0.5371
ALNT,0.10813218773299349,81,1,12,0.6,0.1619
ALNY,-0.06967960664633482,30,1,7,0.4,0.3194
ALOT,0.5226323238045041,97,0,0,0.0,
ALOVU,-0.007367426597881744,48,0,0,0.65,0.14
ALOY,-0.32612999864712316,6,1,12,0.75,0.7019
ALP,-0.2730550158674381,9,1,3,0.8,0.7415
ALRM,0.16173603562869712,88,0,0,0.15,0.044
ALRS,0.14194971417210223,86,0,0,0.0,0.0036
ALSN,-0.059263163159709184,33,1,15,0.75,0.2022
ALT,-0.01992310208796568,41,1,5,0.25,0.5761
ALTG,-0.12210284735511895,22,1,5,0.7,0.2672
ALTI,0.057580770980404566,70,0,0,0.2,0.3213
ALTO,0.11758189476236244,83,0,0,0.3,
ALUB,-0.011364279041883108,45,0,0,0.75,0.1469
ALV,-0.005241961974894127,50,1,1,0.75,0.1388
ALVO,-0.07456949095008655,29,1,20,1.0,0.4147
ALX,0.12221477096728167,84,0,0,0.0,0.0016
ALXO,0.16624615036938034,88,1,1,0.15,0.3225
ALZN,0.08582534027369779,77,0,0,0.55,0.5236
AM,0.033344358881713165,64,0,0,0.15,0.161
AMAL,0.10049742023001013,80,0,0,0.05,0.013
AMAT,0.07656933894548688,75,1,4,0.45,0.2683
AMBA,-0.0395989238250928,37,1,6,0.65,0.2916
AMBO,-0.11730350496335556,23,0,0,0.95,0.292
AMBP,0.06837049909790098,73,1,1,0.2,0.112
AMBQ,0.18058844696526202,90,1,4,0.3,0.184
AMBR,-0.18092316914415163,16,1,60,1.0,0.5271
AMC,0.2558063072480494,93,0,0,0.75,0.1253
AMCI,0.04904738251517131,68,0,0,0.25,0.5175
AMCR,0.07768690476237594,75,0,0,0.05,0.1948
AMCX,0.1697013670750211,89,0,0,0.25,0.0236
AMD,0.1981641664878151,91,1,4,0.35,0.1277
AME,0.007329876894775843,56,0,0,0.45,0.101
AMG,0.11895045044579095,83,0,0,0.1,0.019
AMGN,0.06250925453301082,72,0,0,0.1,0.1308
AMH,0.057627681295758876,70,0,0,0.2,0.0289
AMIX,-0.4637946226688939,3,1,21,1.0,0.6174
AMKR,-0.18141073015998896,16,1,13,0.7,0.3292
AMLX,0.15553166180028913,88,0,0,0.05,0.0928
AMN,0.19290499676102593,90,0,0,0.15,0.0445
AMOD,-0.38668294510569423,4,1,113,1.0,0.9201
AMP,0.11029244365078132,82,0,0,0.2,0.1069
AMPG,0.42098387273649374,97,1,1,0.55,0.3614
AMPH,0.00587887070616357,55,0,0,0.55,0.3789
AMPL,0.4849883564001507,97,0,0,0.2,0.1321
AMPX,-0.3754569903632506,5,1,29,1.0,0.5728
AMPY,-0.15780825542549573,18,1,51,1.0,0.4894
AMR,-0.2554788881866359,10,1,24,1.0,0.4512
AMRC,-0.2081896299600239,14,1,31,1.0,0.3906
AMRN,-0.1108040491720659,24,1,11,0.55,0.2583
AMRX,0.21576015501967755,92,0,0,0.0,0.0187
AMRZ,-0.09834377238533723,25,1,15,0.75,0.3107
AMS,0.0012991096024923543,53,0,0,0.55,0.4086
AMSC,-0.2505319527360877,11,1,19,0.95,0.4499
AMSF,0.07131858021650136,74,0,0,0.1,0.1958
AMST,-0.10377893983714481,25,1,12,0.9,
AMT,-0.08212764290223878,28,1,24,1.0,0.1925
AMTB,0.10211525077493236,80,0,0,0.0,0.0234
AMTD,-0.19276106502292106,15,1,17,0.95,0.303
AMTM,-0.09566202940416826,26,0,0,0.9,0.4781
AMTX,-0.30400274493900786,7,1,33,1.0,0.6229
AMWL,0.6236884080392617,98,0,0,0.15,0.0476
AMX,-0.019366108946625483,42,0,0,0.55,0.1129
AMZE,-0.416319701643226,4,1,15,0.9,0.8753
AMZN,-0.0047659572736227784,50,0,0,0.6,0.1132
AN,0.03386560839607722,64,0,0,0.4,0.1759
ANAB,-0.09051356989878781,27,1,5,0.25,0.3045
ANDE,0.09720777060888858,79,0,0,0.4,0.0914
ANDG,0.13762151114820798,86,0,0,0.2,0.0405
ANET,0.06438580580631585,72,1,4,0.3,0.0891
ANF,0.13761141166992252,86,0,0,0.05,0.1771
ANGH,-0.26033568657442197,10,1,16,0.8,0.4261
ANGI,0.1280404026126074,84,0,0,0.2,0.5682
ANGO,0.1941692360963335,90,0,0,0.05,0.0363
ANGX,0.520613170039682,97,0,0,0.05,0.1172
ANIK,0.00585825305824501,55,1,2,0.2,0.1147
ANIP,-0.04518440566598303,35,1,8,0.45,0.1651
ANIX,0.2432474221812535,93,0,0,0.05,0.0317
ANL,0.029274912457573785,63,0,0,0.6,
ANNA,0.06552011178231613,72,0,0,0.6,
ANNX,0.05723386712351096,70,1,1,0.15,0.2609
ANPA,-0.286278655551359,8,1,109,1.0,
ANRO,0.12383710412469862,84,0,0,0.0,0.1082
ANSC,-0.006092381178916218,49,0,0,0.7,0.1378
ANSCU,-0.0045446097826786665,50,0,0,0.95,0.135
ANTA,-0.4879424474913226,3,1,44,1.0,0.6354
ANTX,0.0633896145942005,72,0,0,0.5,
ANVS,-0.10006493892299656,25,1,7,0.6,0.4899
ANY,-0.3251972716527326,7,1,19,0.95,
AOD,0.022333577251987854,61,0,0,0.35,0.0548
AOMR,0.04339707827641663,67,0,0,0.0,0.0465
AON,0.09398765776179158,79,0,0,0.15,0.0466
AORT,0.03943194997843687,66,0,0,0.15,0.474
AOS,-0.01088472084934422,45,1,4,0.45,0.3275
AOSL,-0.21988165308806032,13,1,13,0.75,0.3986
AOUT,0.41686976362874767,97,0,0,0.0,0.046
AP,-0.25416022368998376,10,1,22,1.0,0.3735
APA,-0.043760562372273035,36,0,0,0.75,0.3266
APAC,-0.008411489323371124,47,0,0,0.7,0.1413
APACU,-0.006437198374960695,49,0,0,0.65,0.1349
APAM,0.04132066149180511,66,0,0,0.45,0.18
APD,0.025760448457300522,62,0,0,0.3,0.125
APEI,-0.10851339633312068,24,1,4,0.35,0.2664
APG,-0.0945985958483401,26,1,10,0.9,0.2338
APGE,0.546792048773746,98,0,0,0.0,0.0058
APH,0.02513500981418019,62,1,7,0.45,0.1531
API,-0.0338019776936643,38,1,7,0.9,0.2376
APLD,-0.3180674007946607,7,1,18,0.9,0.4311
APLE,0.13640311132919025,85,0,0,0.05,0.0211
APLM,0.31030549492117204,95,0,0,0.1,0.1925
APM,8.870517809217272,99,0,0,0.55,
APO,-0.13190858308510606,21,1,19,0.95,0.215
APOG,0.051338373718319036,69,1,1,0.5,0.2029
APP,-0.13434341271765665,21,1,7,0.6,0.3061
APPF,0.1580194913550905,88,0,0,0.25,0.2566
APPN,0.2014618104899738,91,0,0,0.2,0.1968
APPS,0.5325735914239975,97,1,6,0.3,0.3703
APRE,-0.2136019028759194,13,1,13,0.65,0.3614
APT,-0.04461555622282172,36,1,2,0.75,0.2203
APTV,-0.041395122366470194,36,1,24,1.0,0.3853
APUS,-0.567924878483964,2,1,79,1.0,
APVO,-0.030237415037622263,39,0,0,0.8,0.5298
APWC,0.0700024546895569,73,1,10,0.65,0.2849
APXT,-0.006375799357949829,49,0,0,0.7,0.1386
APXTU,-0.002629743726270983,52,0,0,0.65,0.1338
APYX,-0.010363435729690985,46,1,3,0.65,0.1704
AQB,-0.04055471856804939,36,1,12,0.6,0.2115
AQMS,-0.24111546942839301,11,1,45,1.0,0.5526
AQN,-0.023354498252722577,41,0,0,0.6,0.2199
AQST,-0.0996491956243314,25,1,15,0.75,0.2247
AR,-0.08257619701051747,28,1,11,0.9,0.3727
ARAI,-0.37721756634983983,5,1,64,1.0,
ARAY,-0.2732668430512802,9,1,32,1.0,0.7216
ARBB,-0.10775544538181368,24,1,22,1.0,0.4267
ARBE,-0.16980194689739825,17,1,3,0.85,0.6244
ARBK,-0.14476421064593306,20,1,12,0.85,0.3372
ARCB,0.18188352109852673,90,0,0,0.6,0.0952
ARCC,0.026417318512972465,62,0,0,0.4,0.1244
ARCIU,-0.008971491328979776,47,0,0,0.65,0.1401
ARCO,-0.05099370655980233,34,1,6,0.9,0.1768
ARCT,-0.2185117433752683,13,1,8,0.8,0.3784
ARDC,-0.007893658936372106,48,1,5,0.35,0.1117
ARDT,0.08069893484101298,76,0,0,0.15,0.0278
ARDX,-0.17022758402577304,17,1,16,0.8,0.4147
ARE,0.035864829394506484,65,0,0,0.4,0.2028
AREC,-0.27603650616885966,9,1,14,0.9,0.6684
AREN,-0.2588168434598525,10,1,2,0.95,0.7764
ARES,-0.03627348069177459,37,0,0,0.7,0.2973
ARGX,-0.013224967643933206,44,1,7,0.35,0.0962
ARHS,0.10416563286749736,81,1,2,0.2,0.3454
ARI,-0.0374600150652457,37,0,0,0.65,0.1248
ARIS,-0.246128915034163,11,1,21,1.0,0.4377
ARKO,0.04974056262986089,68,1,1,0.3,0.1105
ARKR,-0.13349533902477612,21,1,16,0.85,0.3095
ARL,0.06604389135302058,72,1,5,0.25,0.3367
ARLO,-0.014078260493952135,43,0,0,0.6,0.2264
ARLP,-0.02589720629337373,40,0,0,0.75,0.2672
ARM,0.007458793482735468,56,1,17,0.85,0.3827
ARMK,0.08423868420789389,76,0,0,0.0,0.0203
ARMP,-0.36766911194998564,5,1,15,0.95,0.6765
AROC,0.0009813566329261898,53,1,4,0.45,0.1329
AROW,0.09008427053851302,78,0,0,0.05,0.0172
ARQ,-0.20051183837263897,14,1,20,1.0,0.4964
ARQQ,-0.013029319664426197,44,1,11,0.55,0.4173
ARQT,0.14800940805772617,87,0,0,0.0,0.1097
ARR,-0.01317607174611819,44,1,2,0.5,0.1143
ARRY,-0.26215953241029494,10,1,19,0.95,0.5424
ARTCU,0.016105861344222025,59,0,0,0.4,0.1194
ARTL,-0.2922305709970859,8,1,70,1.0,
ARTNA,0.046759498363723166,68,0,0,0.1,0.1014
ARTV,-0.10996227654114273,24,1,1,0.15,0.3491
ARTW,-0.20531176917958693,14,1,11,0.85,0.3342
ARVN,-0.07109659636793858,30,1,7,0.4,0.4736
ARW,-0.027177516228036526,39,1,16,0.8,0.1217
ARWR,-0.07487046679205898,29,1,7,0.35,0.1699
ARX,-0.04740621443915026,35,0,0,0.75,0.211
AS,0.02861988695168756,63,0,0,0.65,0.1996
ASA,-0.23568901153413724,12,1,22,1.0,0.4492
ASAN,0.12928331222526662,85,0,0,0.35,0.3869
ASB,0.0842590460423068,76,0,0,0.05,0.0293
ASC,-0.0811454185960533,28,0,0,0.65,0.1799
ASG,-0.011690979319113604,45,1,7,0.45,0.08
ASGI,0.05342043590247271,69,0,0,0.25,0.1026
ASH,0.10625877602424631,81,0,0,0.05,0.0221
ASIC,0.12581988518768009,84,0,0,0.15,0.0693
ASIX,-0.04875908189002889,35,1,1,0.8,0.2835
ASLE,-0.09684011368819373,26,1,10,0.65,0.2962
ASM,-0.22148294934658028,13,1,10,0.9,0.5381
ASMB,-0.049333864938281985,35,1,1,0.25,0.2501
ASML,0.04485683559063088,67,1,3,0.55,0.1204
ASND,0.054599322759088784,69,1,1,0.05,0.0877
ASO,-0.0789151997368943,29,0,0,0.75,0.2808
ASPC,-0.03811869542948706,37,1,12,0.8,0.3625
ASPCU,-0.06727193106634621,31,0,0,0.95,0.32
ASPI,-0.35648401904592764,5,1,17,0.85,0.5762
ASPN,-0.02586547646257914,40,1,12,0.75,0.2079
ASPS,-0.05251518806640394,34,1,5,0.25,0.3013
ASR,-0.11072319517530713,24,1,10,0.5,0.3242
ASRV,-0.011136969399313922,45,0,0,0.5,0.0948
ASST,-0.22159550445090592,13,1,23,1.0,0.3645
ASTC,0.7214594250724902,98,1,25,1.0,
ASTE,0.015010752463425241,59,1,10,0.5,0.2207
ASTH,0.1956887884363821,90,1,1,0.1,0.1012
ASTI,-0.44774224607525404,3,1,22,1.0,
ASTL,-0.25388873520581706,10,1,30,1.0,0.3478
ASTS,-0.34504197146445137,6,1,11,0.8,0.5625
ASUR,-0.08111443510733532,28,1,2,0.85,0.2546
ASX,0.09799327914160828,80,1,6,0.4,0.1687
ASYS,-0.18636358398155606,16,1,13,0.9,0.3218
ATAI,0.7461122943371266,98,0,0,0.05,0.0025
ATAT,-0.09609098268064989,26,1,2,0.95,0.2589
ATCH,-0.15579489704116878,18,1,52,1.0,0.4405
ATEC,-0.056258531984328314,33,1,2,0.25,0.5539
ATEN,0.1720314370481199,89,0,0,0.0,0.0535
ATER,0.15399746695925848,87,0,0,0.3,
ATEX,0.6689434983302969,98,0,0,0.05,0.0536
ATGL,-0.3801099555469819,5,1,21,1.0,0.648
ATHE,-0.012943129923345287,44,1,5,0.25,0.1853
ATHM,0.2373536130763561,92,0,0,0.0,0.1138
ATHR,0.35730166086517745,96,0,0,0.1,0.3042
ATI,0.05890126104249713,71,1,3,0.6,0.0846
ATII,-0.030868122134025608,38,1,15,0.9,0.1261
ATIIU,-0.030922228083267528,38,1,8,0.9,0.2985
ATKR,-0.02597243865795066,40,1,16,0.9,0.133
ATLC,0.1473082105891679,87,0,0,0.3,0.1289
ATLCP,0.02557441101597413,62,0,0,0.4,0.0911
ATLO,0.015334649600897855,59,0,0,0.55,0.0898
ATLX,-0.33051464973703837,6,1,46,1.0,0.593
ATMU,-0.05613179409079949,33,1,1,0.45,0.2903
ATNI,-0.14017833104263397,20,1,14,0.75,0.2851
ATNM,-0.2186633091783891,13,1,9,0.95,0.4503
ATO,-0.00021082010115992637,53,0,0,0.35,0.1813
ATOM,-0.26815811966977215,9,1,13,0.95,
ATOS,-0.1464383666192623,19,1,50,1.0,0.7766
