ticker,raw_score,rs_percentile,rs_below_ma,rs_days_below_ma,rs_frac_below_ma
A,0.10385887056768388,84,0,0,0.15
AA,-0.129664744795093,21,0,0,0.9
AACB,-0.028767761187497017,50,1,7,0.55
AACBU,-0.06204105672513394,34,1,6,0.6
AACG,-0.2033087711796015,13,1,9,0.95
AAL,-0.05099853835959379,38,1,3,0.8
AAME,-0.24179399112125627,10,1,69,1.0
AAMI,0.13497203049526085,87,0,0,0.0
AAOI,-0.06087084712393972,35,0,0,0.75
AAON,-0.31235245211747953,6,1,31,1.0
AAP,-0.07757910748643287,30,1,3,0.7
AAPG,-0.0584620031151719,35,0,0,0.55
AAPL,-0.020099394355912,54,1,7,0.35
AARD,0.3712582273812896,96,0,0,0.05
AAT,-0.09459162303116966,27,1,14,0.7
AAUC,-0.1498639102091741,18,0,0,0.9
AB,-0.05088525277057479,38,1,8,0.4
ABAT,-0.12120584229927987,22,0,0,0.9
ABBV,0.04593881345665453,73,1,7,0.35
ABCB,-0.044602031052372454,40,1,8,0.6
ABCL,0.5343615743765282,97,0,0,0.85
ABEO,0.15873078659108453,88,0,0,0.35
ABEV,-0.09600989626656303,27,1,7,0.6
ABG,-0.015570731145251655,56,1,5,0.25
ABLV,-0.23155541639414468,10,1,24,1.0
ABM,0.0668515261459252,78,1,3,0.15
ABNB,0.2667409741297416,93,0,0,0.25
ABOS,-0.05287327823415534,37,0,0,0.9
ABR,-0.050967126192200875,38,0,0,0.7
ABSI,0.08860683859535341,81,0,0,0.85
ABT,0.16387847516719967,89,0,0,0.1
ABTC,-0.21591525411079526,12,0,0,0.95
ABTS,-0.007819544700072019,59,1,1,0.6
ABUS,-0.023925184781381212,53,1,17,0.95
ABVC,-0.3277723046635409,6,1,23,1.0
ABVX,-0.001760551834515789,60,1,1,0.45
ABX,-0.0799732918394443,30,1,9,0.8
ACA,0.02559782958258283,68,1,6,0.3
ACAD,0.18899860511599703,90,0,0,0.05
ACB,-0.07835024088963449,30,0,0,0.55
ACCL,0.7861133115433838,98,0,0,0.0
ACCO,0.07051042824581673,79,0,0,0.15
ACCS,-0.09889041464016876,26,1,7,0.65
ACDC,-0.14309304891449937,19,0,0,0.95
ACEL,-0.06235138838382396,34,1,8,0.85
ACET,-0.055801730830321083,36,1,3,0.5
ACFN,0.05365505232196276,75,1,7,0.35
ACGL,-0.016022436743372635,56,1,7,0.45
ACGLN,-0.03015937792281289,49,1,6,0.4
ACGLO,-0.030881396327136643,49,1,6,0.3
ACH,-0.5973769203981417,1,1,5,0.6
ACHC,0.09672631881960196,83,1,3,0.4
ACHR,0.17038011073032688,89,0,0,0.55
ACHV,0.12162308391456624,85,0,0,0.05
ACI,-0.2308641071494436,11,1,14,0.75
ACIC,-0.11226198769312663,24,1,5,0.8
ACIU,-0.09848808056901794,26,1,7,0.95
ACIW,0.03488195724826064,71,1,3,0.2
ACLS,-0.1703494595913363,16,1,27,1.0
ACM,-0.00802014531053763,59,1,1,0.4
ACMR,-0.09380429773115506,27,1,14,0.95
ACN,0.13343508380330327,86,0,0,0.25
ACNB,0.07817151484001715,80,1,2,0.1
ACNT,0.039862292012501244,72,1,5,0.25
ACOG,0.22694199885698646,92,0,0,0.0
ACON,-0.2572898194480042,9,1,26,1.0
ACP,-0.04704971915805358,39,1,10,0.75
ACR,-0.2691565641166131,8,1,8,0.75
ACRE,-0.04397065255834484,40,1,1,0.35
ACRS,0.14208174188295836,87,0,0,0.25
ACRV,-0.050330162600618636,38,0,0,0.75
