ticker,raw_score,rs_percentile,rs_below_ma,rs_days_below_ma,rs_frac_below_ma,rs_pct_off_high
ACA,0.18474938437739002,86,0,0,0.2,0.0185
ACAD,0.11862907904721375,80,0,0,0.4,0.156
ACB,-0.2243643698856001,12,1,20,1.0,0.4218
ACCL,0.10540113073528544,78,0,0,0.1,0.5237
ACCO,0.1622408195786474,85,0,0,0.35,0.0553
ACCS,-0.15676486540181855,20,1,1,0.75,0.4427
ACDC,-0.16000546860783332,19,1,11,0.7,0.2918
ACEL,0.020105920951144662,62,1,1,0.2,0.1188
ACET,0.03910341623694903,66,0,0,0.5,0.1086
ACFN,-0.07362314833085921,33,0,0,0.75,0.3159
ACGL,0.012819414228277086,61,0,0,0.6,0.1432
ACGLN,-0.05497236143319532,37,0,0,0.85,0.157
ACGLO,-0.06983563660847321,34,1,2,0.95,0.166
ACH,0.16532168027470368,85,0,0,0.35,0.1512
ACHC,0.16115857020342417,85,0,0,0.45,0.0141
ACHR,-0.2552662545206154,10,1,18,0.9,0.5182
ACHV,0.5368379235618586,96,0,0,0.2,0.0
ACI,-0.21048382474150784,13,1,15,0.9,0.3362
ACIC,-0.039040865470698606,44,0,0,0.6,0.1716
ACIU,-0.17044854811950605,18,1,1,0.75,0.4095
ACIW,0.12390364668490793,81,0,0,0.25,0.0113
ACLS,0.4267160173038826,95,0,0,0.05,0.0031
ACM,-0.12046696677374837,25,1,2,0.95,0.3781
ACMR,1.1370604838528686,98,0,0,0.0,0.0
ACN,-0.38068519448551413,4,1,19,0.95,0.6
ACNB,0.12080385240415491,80,0,0,0.1,0.0406
ACNT,0.04673069630896988,68,0,0,0.45,0.2323
ACOG,0.17618162343955596,86,0,0,0.35,0.0866
ACON,-0.15637240558768978,20,1,15,0.75,0.6762
ACP,-0.03884058107727213,44,1,1,0.75,0.1167
ACR,-0.16503080135455644,18,1,2,0.95,0.2404
ACRE,-0.13986778183988163,22,1,12,0.75,0.2503
ACRS,0.1920635810223955,87,0,0,0.5,
ACRV,0.07980610530160002,75,0,0,0.65,0.4551
ACT,0.03699976038044302,66,0,0,0.3,0.0564
ACTG,-0.07194846179514981,33,1,2,0.55,0.2002
ACTU,-0.3757281899925082,5,1,32,1.0,0.7883
ACU,0.08265170825595479,75,0,0,0.1,0.0868
ACV,0.029256396514045047,64,0,0,0.1,0.0389
ACVA,0.2529147887437597,90,0,0,0.25,0.2617
ACXP,-0.33141435243979533,6,1,1,0.95,
AD,-0.10832817384824828,27,1,11,0.7,0.189
ADACU,-0.02678052428949597,50,1,1,0.3,0.1356
ADAG,0.058092166422117716,71,0,0,0.5,0.2027
ADAM,0.12241586075302786,81,0,0,0.15,0.0372
ADAML,-0.030460208927153433,48,1,1,0.4,0.1094
ADAMM,-0.03766725462491521,45,1,2,0.5,0.1072
ADAMN,-0.02827270455405823,49,1,2,0.4,0.0854
ADAMZ,0.0009518635612904766,58,1,1,0.25,0.1163
ADBE,-0.2294014954671434,12,1,16,0.8,0.4446
ADC,-0.032792360054286866,47,1,1,0.55,0.1573
ADCT,-0.7463757081548155,1,1,49,1.0,
ADEA,0.17676149592541945,86,0,0,0.15,0.0592
ADGM,-0.2906023854461781,8,1,45,1.0,0.6292
ADI,0.003406604803679998,58,1,3,0.4,0.1113
ADIL,0.2807918643255883,91,0,0,0.0,0.6392
ADM,-0.04361955578153989,41,1,11,0.6,0.0983
ADMA,-0.10316681504773456,28,1,2,0.6,0.5915
ADNT,-0.1906200371996658,16,1,10,0.6,0.3839
ADP,-0.004442044836746137,56,0,0,0.3,0.2135
ADPT,0.46994225718989735,95,0,0,0.0,0.0054
ADSE,0.03404139035400387,65,0,0,0.7,0.0873
ADSK,-0.2149152641993743,13,1,20,1.0,0.3921
ADT,-0.0822719187906473,31,1,11,0.9,0.2642
ADTN,-0.15108303249130753,20,1,17,0.85,0.2818
ADUR,0.1648960280470828,85,0,0,0.5,0.0809
ADUS,0.02426342472386024,63,0,0,0.25,0.2236
ADV,0.23681594291324237,89,0,0,0.25,0.0836
ADVB,-0.11351455586827605,26,1,1,0.55,0.4013
ADX,0.023296664767396766,63,0,0,0.35,0.0047
ADXN,-0.1950558323966362,15,1,5,0.85,0.4014
AEAQU,-0.04296973013935658,42,1,2,0.45,0.1492
AEBI,0.06176702631869849,71,0,0,0.3,0.2625
AEC,-0.15681794402661894,20,1,6,0.9,0.5766
AEE,-0.005826608495646368,56,0,0,0.3,0.1239
AEF,0.06242112075782298,72,0,0,0.3,0.0235
AEG,0.044784820396661026,68,0,0,0.25,0.0303
AEHL,0.14953963424898775,84,1,27,1.0,
AEHR,0.46286255797506837,95,1,6,0.45,0.1669
AEI,-0.1315825438529375,23,0,0,0.9,0.6528
AEIS,0.1292339714640205,82,0,0,0.4,0.1084
AEM,-0.206621956620472,14,1,8,0.9,0.4362
AEMD,-0.6671316812770826,1,1,20,1.0,0.7695
AENT,-0.16038666884347458,19,0,0,0.75,0.3365
AEO,0.013513819050412011,61,1,2,0.3,0.4314
AEON,-0.2010702291279447,15,1,1,0.85,0.5171
AEP,0.010285109787742601,60,0,0,0.45,0.1129
AER,0.014545294217843743,61,0,0,0.35,0.1346
AERO,0.109669187040755,79,0,0,0.15,0.2538
AERT,0.5568392245666922,96,0,0,0.15,0.0302
AES,-0.027960305786239783,49,1,2,0.45,0.2152
AESI,-0.007504253794988973,56,1,2,0.9,0.1673
AEVA,0.5409927551388138,96,0,0,0.2,0.0171
AEXA,0.011591113425031191,60,0,0,0.65,0.0804
AEYE,-0.22943288385311594,12,1,19,0.95,0.4686
AFB,-0.0005145202143718025,57,1,1,0.2,0.063
AFBI,-0.0117087974889485,54,1,1,0.4,0.1181
AFCG,-0.06959205757388257,34,1,12,0.6,0.1668
AFG,0.037634310579634164,66,0,0,0.3,0.0646
AFJK,-0.24030068847722302,11,1,14,0.95,
AFJKU,-0.3541146130844217,5,1,18,0.9,
AFL,-0.0037954072498630823,57,1,1,0.3,0.0896
AFRI,-0.03654765661675703,46,1,2,0.55,0.1646
AFRM,0.27062644847265516,90,0,0,0.35,0.0981
AFYA,-0.002473271222982902,57,0,0,0.4,0.1604
AG,-0.2036473614904612,14,1,9,0.95,0.5154
AGCC,-0.186465693055472,16,1,23,1.0,0.3997
AGCO,0.01328394123325874,61,0,0,0.5,0.2243
AGD,-0.015841217361348164,53,1,5,0.8,0.0939
AGEN,-0.18234626769388662,17,1,12,0.95,0.4077
AGI,-0.3070085584227523,7,1,9,0.95,0.4976
AGIG,-0.2287386498595092,12,1,13,0.85,0.8009
AGIO,0.23123893851007826,89,0,0,0.2,0.0765
AGM,0.14640888137669933,83,0,0,0.1,0.0021
AGMH,0.08635672577416838,75,0,0,0.55,0.5341
AGNC,0.010313799845456273,60,0,0,0.5,0.123
AGNCL,-0.041986402200619125,43,1,2,0.5,0.1337
AGNCM,-0.036071698765554994,46,1,2,0.45,0.1234
AGNCN,-0.04437981972398319,41,1,2,0.45,0.1232
AGNCO,-0.042722608320005934,42,1,2,0.5,0.1205
AGNCP,-0.038985753399090085,44,1,2,0.45,0.1107
AGNCZ,-0.043360032830151655,42,1,2,0.45,0.1324
AGNT,-0.05460289220318977,37,0,0,0.75,0.4721
AGO,-0.011115189795037325,55,0,0,0.5,0.1778
AGPU,0.930802456963223,98,0,0,0.2,
AGRO,-0.32701553927868326,6,1,38,1.0,0.4668
AGRZ,-0.13830268071692364,22,0,0,0.55,
AGX,0.2423589768097858,89,0,0,0.3,0.0
AGYS,0.3235369681148046,92,0,0,0.05,0.2025
AHCO,-0.10954762343192553,27,0,0,0.75,0.2597
AHG,-0.23094682564920654,12,0,0,0.85,0.4742
AHMA,0.47570765722851127,95,1,1,0.3,
AHR,0.020927168730503126,62,0,0,0.7,0.1213
AHRT,0.11785402974160779,80,0,0,0.3,0.0543
AHT,0.0367755937107551,66,0,0,0.25,0.3781
AI,-0.08427098638611284,31,1,9,0.45,0.408
AIFA,-0.21520278902989687,13,1,21,1.0,0.4891
AIFC,-0.394677256648085,4,1,30,1.0,0.7919
AIFF,-0.41229923984163497,4,1,39,1.0,
AIFU,0.27676362643116853,91,1,2,0.2,0.361
AIG,-0.0344274173706248,46,1,2,0.5,0.1851
AIHS,0.05047264265912388,69,1,1,0.2,0.3333
AII,0.015219792975430996,61,0,0,0.55,0.1747
AIIA,-0.03415634336846153,47,1,2,0.4,0.1391
AIIO,2.613031331011075,99,0,0,0.2,
AIIR,-0.28337014527972837,8,1,30,1.0,0.5616
AIM,-0.4339801309252495,3,1,15,0.75,
AIMD,-0.014097976518677231,54,0,0,0.7,
AIN,0.2141964717277104,88,0,0,0.0,0.0467
AIO,0.10324311911336227,78,0,0,0.0,0.0141
AIOS,0.0017143817825175586,58,1,2,0.8,
AIOT,0.08318852507542084,75,1,5,0.25,0.3749
AIP,0.8155155421103313,98,0,0,0.1,0.0
AIR,0.26993586108497875,90,0,0,0.1,0.0252
AIRE,-0.44800988452566337,3,1,50,1.0,0.8653
AIRG,-0.09396072016989288,29,1,15,0.85,0.1566
AIRI,-0.07388640839335978,33,1,2,0.45,0.2214
AIRJ,0.503714444912776,95,0,0,0.25,0.0324
AIRO,-0.167908480912623,18,1,12,0.6,0.4908
AIRS,0.2319415004919636,89,1,10,0.5,
AIRT,0.16160161862587114,85,0,0,0.25,0.0089
AIRTP,-0.015252973314849816,54,0,0,0.5,0.1208
AISP,-0.09639282847108768,29,1,4,0.3,0.4903
AIT,0.11423511572530813,79,0,0,0.1,0.0321
AIV,-0.021308172861609923,52,0,0,0.65,0.1343
AIXC,-0.12824776192763954,24,1,6,0.55,0.6046
AIZ,0.09065457312159496,76,0,0,0.15,0.0087
AJG,0.06477529044255173,72,0,0,0.15,0.1979
AKA,0.04345285814451026,67,0,0,0.75,0.2038
AKAM,-0.08235612848354687,31,1,16,0.8,0.2727
AKAN,0.43539729074027966,95,1,8,0.85,
AKBA,-0.06441912335617866,35,0,0,0.55,0.3307
AKR,-0.059142879854116,36,1,2,0.5,0.1029
AKTX,0.2742296351093671,91,1,9,0.45,
ALAB,1.3565409496507546,98,0,0,0.0,0.0
ALAR,0.037327371551195185,66,1,7,0.35,0.2576
ALB,-0.29822895386484694,7,1,11,0.95,0.4116
ALBT,-0.3195221868480005,6,1,5,0.85,
ALC,-0.08044883131374539,31,1,1,0.6,0.2933
ALCO,-0.035224775261538215,46,0,0,0.55,0.1663
ALDF,-0.04310135765996825,42,1,2,0.5,0.1459
ALDFU,-0.04443254106034686,41,1,1,0.5,0.1373
ALDX,0.24070243193295449,89,0,0,0.1,
ALEC,-0.12097892609462463,25,0,0,0.7,0.3047
ALF,-0.04290881962368473,42,0,0,0.5,0.1422
ALFUU,-0.041701950630908216,43,1,2,0.65,0.1465
ALG,-0.00804238907978471,56,0,0,0.4,0.3103
ALGM,0.6502415026812216,97,0,0,0.15,0.0
ALGN,-0.07890890060295273,32,1,2,0.3,0.2129
ALGS,-0.07543574312115447,32,0,0,0.7,0.487
ALGT,0.37511431957980923,94,0,0,0.2,0.062
ALH,0.07090301982742993,73,0,0,0.15,0.0462
ALHC,0.3411269381217003,93,0,0,0.25,0.0819
ALIS,-0.03742560510647991,45,1,2,0.45,0.1415
ALISU,-0.0253817052667101,50,0,0,0.35,0.1259
ALIT,-0.32539218388414026,6,1,20,1.0,0.7289
ALK,0.23382722627298885,89,0,0,0.1,0.1986
ALKS,0.38734868635743386,94,0,0,0.0,0.0714
ALKT,0.01455101882701551,61,0,0,0.7,0.2987
ALL,0.10163170410527704,78,0,0,0.15,0.0306
ALLE,0.00037103228189552806,58,0,0,0.45,0.2836
ALLO,-0.08505588484338837,31,0,0,0.65,0.3771
ALLR,-0.12563612748383712,24,1,14,0.75,0.2742
ALLT,0.14435553855999578,83,0,0,0.7,0.2931
ALLY,0.05009406674117625,69,0,0,0.15,0.0876
ALM,-0.13446811826996774,23,1,6,0.65,0.3304
ALMS,0.25123171075869544,90,0,0,0.4,
ALMU,0.1582240566092485,84,1,8,0.6,0.3048
ALNT,0.3667831700238168,93,0,0,0.0,0.0103
ALNY,-0.05870177602811805,36,0,0,0.6,0.3455
ALOT,1.1032416468319517,98,0,0,0.0,
ALOY,0.579753001941821,96,1,2,0.15,0.4904
ALP,-0.20434813206883817,14,1,5,0.95,0.8194
ALRM,0.006485988596243976,59,0,0,0.35,0.1777
ALRS,0.1275579714351579,81,0,0,0.05,0.0149
ALSN,-0.08753950674993463,30,1,2,0.45,0.2136
ALT,0.008799296408394656,60,0,0,0.65,0.5443
ALTG,-0.013848535490418257,54,1,2,0.2,0.2388
ALTI,0.0186141352567379,62,0,0,0.7,0.3464
ALTO,0.045895165786691894,68,0,0,0.35,
ALUB,-0.04453957429709698,41,1,2,0.5,0.1508
ALV,-0.048750950325439066,39,1,11,0.55,0.1606
ALVO,0.06143733718518353,71,1,7,0.45,0.3706
ALX,0.08603900153334325,75,0,0,0.05,0.0288
ALXO,0.10708820386863686,78,0,0,0.7,0.2741
ALZN,0.0227989630238936,63,1,3,0.3,0.5525
AM,0.0060345902121086425,59,0,0,0.45,0.1608
AMAL,0.08944133296900948,76,0,0,0.1,0.0456
AMAT,0.7714840481295612,97,0,0,0.0,0.0
AMBA,0.2899853853959028,91,0,0,0.95,0.0807
AMBO,-0.07312253582885152,33,1,8,0.6,0.3083
AMBP,0.1815666245179844,86,0,0,0.25,0.0705
AMBQ,1.0148691986880074,98,0,0,0.0,0.0241
AMBR,-0.28129417393194367,8,1,47,1.0,0.5069
AMC,0.25483214652584135,90,1,2,0.25,0.3286
AMCI,-0.12153629517629554,25,0,0,0.9,0.5252
AMCR,0.09618776868472402,77,0,0,0.2,0.1976
AMCX,0.12810334541538532,81,0,0,0.3,0.052
AMD,0.6249538899137186,97,0,0,0.05,0.0
AME,0.040554499049861234,67,0,0,0.4,0.0811
AMG,0.1132086512326705,79,1,1,0.05,0.0681
AMGN,0.023066446776921587,63,0,0,0.2,0.1411
AMH,0.047057018481486204,68,0,0,0.35,0.0401
AMIX,-0.2694560630686179,9,1,8,0.5,0.4973
AMKR,0.35841361127305404,93,0,0,0.15,0.0812
AMLX,0.20523269338135697,87,0,0,0.35,0.0722
AMN,0.31582151123311475,92,0,0,0.0,0.0354
AMOD,-0.6072171126028182,1,1,99,1.0,0.9121
AMP,-0.032193734796183315,47,1,4,0.55,0.2262
AMPG,1.6533795473408421,99,0,0,0.05,0.2899
AMPH,-0.022283327546661204,51,0,0,0.35,0.3656
AMPL,-0.013672181064301119,54,0,0,0.65,0.3963
AMPX,-0.3129845645652073,7,1,16,0.8,0.4197
AMPY,-0.30689142644541184,7,1,38,1.0,0.4862
AMR,-0.21860228051134517,13,1,11,0.65,0.3924
AMRC,-0.13763602076107095,22,1,18,0.9,0.2588
AMRN,0.06576406168871707,72,0,0,0.25,0.1361
AMRX,0.30514508730853446,92,0,0,0.1,0.0193
AMRZ,-0.07516641953931186,33,1,2,0.25,0.2517
AMS,0.021972378334587275,63,0,0,0.6,0.3684
AMSC,-0.12118517602512398,25,1,6,0.95,0.302
AMSF,0.04979889471583818,69,0,0,0.2,0.2116
AMST,-0.04995593400346724,38,0,0,0.95,
AMT,-0.13200503084102388,23,1,11,0.65,0.2144
AMTB,0.08674902992364684,75,0,0,0.25,0.0393
AMTD,-0.07231784699312364,33,1,4,0.75,0.197
AMTM,-0.19358659015973584,15,1,97,1.0,0.4933
AMTX,-0.4581691387679266,3,1,20,1.0,0.5791
AMWL,0.21630901732752672,88,0,0,0.15,0.0626
AMX,-0.026101200420669206,50,1,1,0.5,0.1325
AMZE,-0.1863448892469814,16,1,3,0.9,0.8281
AMZN,-0.09807129613259649,29,1,22,1.0,0.1598
AN,-0.08878722065282744,30,1,2,0.6,0.2312
ANAB,0.24923166892151183,89,0,0,0.4,0.0723
ANDE,-0.10684396285562749,27,1,2,0.65,0.2063
ANDG,0.08875491299306,76,0,0,0.4,0.0479
ANET,0.07990180561166514,75,0,0,0.25,0.092
ANF,0.06296371587337575,72,0,0,0.2,0.3634
ANGH,-0.16146621036082337,19,1,3,0.2,0.4565
ANGI,-0.11081399251100435,27,0,0,0.6,0.6113
ANGO,0.12470668875346662,81,0,0,0.1,0.0992
ANGX,0.27810840400186476,91,0,0,0.2,0.3086
ANIK,0.017315088950963786,62,1,1,0.65,0.1454
ANIP,0.022870529431647094,63,0,0,0.25,0.1289
ANIX,-0.013255355510327374,54,0,0,0.6,0.2481
ANL,0.026946190953402532,64,0,0,0.85,
ANNA,-0.2947865158943539,8,1,12,0.9,
ANNX,0.0003861235884807107,58,0,0,0.7,0.2471
ANPA,-0.40305660463734283,4,1,95,1.0,
ANRO,0.19997505714095143,87,0,0,0.4,0.097
ANSC,-0.037263050052822946,45,1,2,0.5,0.1454
ANSCU,-0.03848903898234179,45,1,9,0.65,0.1323
ANTA,-0.4042430365520319,4,1,31,1.0,0.5516
ANTX,0.10147620337711503,78,0,0,0.3,
ANVS,-0.07472999222093457,33,0,0,0.9,0.5802
ANY,0.660395067805311,97,1,6,0.35,
AOD,0.004678484994014763,59,1,1,0.45,0.0777
AOMR,0.048760016956554644,69,0,0,0.25,0.0279
AON,-0.008092727334193119,55,0,0,0.4,0.1337
AORT,-0.21961646962258008,13,0,0,0.75,0.5435
AOS,0.000713065339218652,58,0,0,0.4,0.2881
AOSL,0.28327381120975714,91,0,0,0.3,0.0994
AOUT,0.1671127796767335,85,0,0,0.15,0.1358
AP,-0.14114861039026555,22,1,9,0.65,0.3015
APA,-0.20816022906667875,14,1,13,0.95,0.3744
APAC,-0.03979780548396178,44,1,2,0.5,0.1458
APACU,-0.03569674838260911,46,1,1,0.4,0.1389
APAM,-0.09945189034092362,28,1,2,0.9,0.2686
APD,-0.028182511413269475,49,0,0,0.9,0.1459
APEI,-0.03481418346945954,46,0,0,0.7,0.2054
APG,-0.053311062959119276,37,1,6,0.85,0.1812
APGE,0.5831497916675955,96,0,0,0.05,0.0225
APH,0.19952355183509152,87,0,0,0.0,0.0141
API,0.010806354924610836,60,1,5,0.55,0.2423
APLD,0.05248227311429621,69,1,5,0.55,0.2428
APLE,0.20056430482160198,87,0,0,0.0,0.037
APLM,0.42513123735816877,94,0,0,0.45,0.1452
APM,-0.2173862731338248,13,1,14,0.7,0.4341
APO,-0.0802428893470186,31,1,6,0.5,0.2801
APOG,0.2204132110547512,88,0,0,0.0,0.0873
APP,-0.0017276892955076784,57,0,0,0.65,0.2879
APPF,-0.0531888504106142,37,0,0,0.65,0.3717
APPN,-0.04955051783743114,38,0,0,0.4,0.4068
APPS,1.7345063147240039,99,0,0,0.0,0.0085
APRE,-0.0872103748792277,30,0,0,0.65,0.239
APT,0.054053974797794904,70,0,0,0.9,0.1642
APTV,-0.09581810635180293,29,1,11,0.55,0.36
APUS,-0.48181740909682613,2,1,66,1.0,
APVO,-0.09413648082813283,29,1,17,0.9,0.5923
APWC,0.0823248266497867,75,0,0,0.6,0.2178
APXT,-0.04383145591934604,41,1,2,0.5,0.1483
APXTU,-0.031254351957884105,48,1,1,0.4,0.1392
APYX,0.15465624129594524,84,0,0,0.45,0.0905
AQB,0.0591720388227959,71,0,0,0.25,0.115
AQMS,-0.36241180072443946,5,1,32,1.0,0.5766
AQN,-0.07230877278867343,33,1,2,0.65,0.2267
AQST,-0.0159388727533503,53,1,2,0.4,0.4131
AR,-0.1268368967118036,24,1,2,0.95,0.3408
ARAI,-0.4282781799879785,3,1,51,1.0,
ARAY,-0.3724400180586024,5,1,19,0.95,0.7347
ARBB,-0.0326274573461846,47,1,10,0.5,0.3742
ARBE,-0.038181019214630754,45,1,17,0.85,0.5838
ARBK,0.07856987940240372,74,0,0,0.55,0.331
ARCB,0.12436592457169098,81,1,2,0.35,0.1842
ARCC,-0.02747560898805165,49,0,0,0.55,0.1505
ARCO,-0.09392201746249791,29,1,2,0.75,0.193
ARCT,-0.18841549209802833,16,1,7,0.9,0.3047
ARDC,-0.02183583443598363,51,1,1,0.45,0.1163
ARDT,0.030402665608041543,65,0,0,0.45,0.0848
ARDX,-0.1868956103706989,16,1,3,0.7,0.4173
ARE,0.10265079877089757,78,0,0,0.05,0.1743
AREC,-0.05524560743567608,37,1,1,0.8,0.5488
AREN,-0.5696233097392173,2,1,34,1.0,0.8245
ARES,-0.09684868258666776,29,1,7,0.4,0.4045
ARGX,0.12957225976602843,82,0,0,0.1,0.0057
ARHS,0.17724129123188648,86,0,0,0.25,0.2923
ARI,-0.05430999388097534,37,1,2,0.65,0.1239
ARIS,-0.20496551264584778,14,1,8,0.85,0.3993
ARKO,0.14892492628589626,84,0,0,0.15,0.0842
ARKR,-0.15398269472346127,20,1,3,0.8,0.3019
ARL,0.4722759230168776,95,0,0,0.25,0.0573
ARLO,-0.05638352613065831,36,0,0,0.8,0.215
ARLP,-0.11414372013528724,26,1,2,0.7,0.2826
ARM,0.49954112361121783,95,1,4,0.2,0.1932
ARMK,0.14932523471413023,84,0,0,0.0,0.0092
ARMP,-0.2964343654677507,8,1,2,0.95,0.5883
AROC,0.12117692539420309,81,0,0,0.45,0.0527
AROW,0.10271655269564707,78,0,0,0.15,0.0252
ARQ,-0.03761539714007349,45,1,7,0.4,0.3894
ARQQ,1.0265484850903208,98,0,0,0.4,0.0235
ARQT,0.160946050960321,85,0,0,0.15,0.2047
ARR,0.005764685815934936,59,0,0,0.4,0.0991
ARRY,-0.12680138451631978,24,1,6,0.8,0.4337
ARTCU,-0.041508850517876866,43,1,1,0.5,0.1382
ARTL,-0.5232481217480474,2,1,57,1.0,
ARTNA,0.014410465183598745,61,0,0,0.4,0.108
ARTV,0.2538398998774464,90,0,0,0.35,0.3143
ARTW,-0.006675688491368834,56,1,2,0.6,0.1944
ARVN,-0.16761460339408019,18,0,0,0.7,0.458
ARW,0.10713456770934633,79,1,3,0.15,0.0941
ARWR,0.10514198187008215,78,0,0,0.35,0.0091
ARX,-0.23676092119329595,11,1,2,0.95,0.3234
AS,-0.05937941697439541,36,1,4,0.55,0.2594
ASA,-0.2102208225392344,13,1,9,0.95,0.4147
ASAN,-0.039327208667208485,44,1,11,0.55,0.5251
ASB,0.09375405755299639,77,0,0,0.15,0.0416
ASBP,7.1286827865200495,99,1,1,0.1,
ASC,-0.17913442273449076,17,1,4,0.75,0.2783
ASG,0.03315616486252938,65,0,0,0.15,0.0451
ASGI,-0.035673584503463834,46,0,0,0.8,0.1354
ASH,0.18478719491524265,86,0,0,0.1,0.0542
ASIC,0.16659866257588857,85,0,0,0.15,0.0666
ASIX,-0.19259405237393268,15,1,11,0.95,0.3072
ASLE,-0.07268170093863444,33,1,2,0.75,0.2596
ASM,-0.09083902252766199,30,1,8,0.8,0.4775
ASMB,-0.03128507625751752,48,0,0,0.7,0.2591
ASML,0.31545778024964566,92,0,0,0.0,0.0
ASND,0.15517621191999098,84,0,0,0.5,0.0166
ASO,-0.15988901192230653,19,1,4,0.8,0.2957
ASPC,-0.06427135633413969,35,0,0,0.75,0.5347
ASPCU,-0.0990786989256798,28,1,13,0.95,0.6462
ASPI,0.024821914966965564,63,1,4,0.45,0.3266
ASPN,0.3747418362890116,94,0,0,0.2,0.0079
ASPS,0.09304336757705221,77,0,0,0.35,0.1901
ASR,-0.024275989554831474,51,0,0,0.45,0.2493
ASRV,0.0015288615014364404,58,0,0,0.4,0.0982
ASST,-0.2787203732138001,8,1,10,0.95,0.5408
ASTC,0.47659988306385537,95,1,12,0.6,
ASTE,0.09847577899672084,78,0,0,0.4,0.1207
ASTH,0.34830605084065835,93,0,0,0.15,0.0
ASTI,-0.06562790874890617,35,1,9,0.5,
ASTL,-0.21015319596078025,14,1,17,0.85,0.2925
ASTS,-0.03328195406988542,47,0,0,0.7,0.3271
ASUR,-0.17000015603558472,18,1,13,0.8,0.2766
ASX,0.4153000388906562,94,0,0,0.15,0.0
ASYS,0.3288271295687167,92,0,0,0.45,0.0469
ATAI,0.22797503634279703,89,0,0,0.55,0.0275
ATAT,-0.13700523522531072,22,1,46,1.0,0.2974
ATCH,-0.21242821446426569,13,1,39,1.0,0.4158
ATEC,-0.05307105044495613,37,1,1,0.4,0.6497
ATEN,0.32900047869199844,92,0,0,0.0,0.0
ATER,0.3925755756881088,94,0,0,0.2,
ATEX,1.0003579444317108,98,0,0,0.0,0.0
ATGL,-0.26055847420097206,9,1,8,0.9,0.6542
ATHE,0.25838833694082153,90,0,0,0.3,0.013
ATHM,0.03373188362510006,65,0,0,0.25,0.245
ATHR,0.38981552925026774,94,0,0,0.75,0.3065
ATI,0.21047348968905483,88,0,0,0.0,0.0373
ATII,-0.057130848818443464,36,1,2,0.7,0.1259
ATIIU,-0.03359214775024563,47,1,1,0.85,0.2499
ATKR,-0.02152922740795339,52,1,3,0.55,0.1075
ATLC,0.3440386084841922,93,0,0,0.05,0.096
ATLCP,0.0036696511516773334,58,1,1,0.3,0.1042
ATLN,-0.5236277737038292,2,1,1,0.85,
ATLO,0.006692979690285844,59,1,2,0.2,0.0937
ATLX,-0.19536039069514244,15,1,33,1.0,0.4708
ATMU,-0.06303590217752178,35,1,2,0.55,0.2882
ATNI,-0.09185591653522013,30,1,1,0.55,0.1857
ATNM,-0.20928973761958075,14,1,21,1.0,0.3937
ATO,-0.07102410554381183,34,1,1,0.75,0.2096
ATOM,0.23593825103531013,89,0,0,0.75,
ATOS,-0.6713157081745823,1,1,37,1.0,0.8279
ATPC,-0.17302560104873954,18,1,2,0.7,
ATR,0.0035192817036430943,58,0,0,0.3,0.216
ATRA,0.7788830681207943,97,0,0,0.05,
ATRC,-0.0367977108895082,45,1,1,0.5,0.3941
