ticker,raw_score,rs_percentile,rs_below_ma,rs_days_below_ma,rs_frac_below_ma,rs_pct_off_high
ADAMZ,0.020768687927201778,63,0,0,0.15,0.0936
ADBE,-0.04630443051833123,35,1,2,0.45,0.35
ADC,0.05727113021537174,74,0,0,0.0,0.0985
ADCT,-0.31244911245195184,7,1,4,0.95,
ADEA,-0.0837676037004617,28,1,15,0.8,0.2222
ADGM,-0.40662381526607994,4,1,61,1.0,0.7179
ADI,-0.045822256832700095,35,1,19,0.95,0.1394
ADIL,0.20626804561377413,93,0,0,0.1,0.5649
ADM,0.14538673187090884,89,0,0,0.35,0.0
ADMA,-0.07891541067615505,29,1,3,0.45,0.5561
ADNT,-0.046659142152333674,35,0,0,0.85,0.318
ADP,0.11682325231589737,86,0,0,0.05,0.1078
ADPT,0.4340062317375543,98,0,0,0.0,0.0199
ADSE,0.03732515164604919,68,0,0,0.1,0.1142
ADSK,-0.04434820900657506,35,1,2,0.65,0.2965
ADT,-0.007012366703066144,49,0,0,0.4,0.2132
ADTN,-0.3343720230790509,6,1,33,1.0,0.4695
ADUR,0.0014526576871726517,56,1,7,0.4,0.1799
ADUS,0.16840064201334853,91,0,0,0.0,0.1251
ADV,-0.12908967039869024,20,1,8,0.7,0.2753
ADVB,2.4774358094823112,99,0,0,0.15,
ADX,0.04160858668158912,70,0,0,0.05,0.0025
ADXN,-0.13106142412649355,20,1,5,0.9,0.3403
AEAQ,-0.006976597822148912,50,1,2,0.75,0.1498
AEAQU,0.020965590245929155,63,0,0,0.65,0.1273
AEBI,0.08848697321574404,82,0,0,0.45,0.2046
AEC,-0.011225469372497836,47,0,0,0.6,0.5491
AEE,0.017227983977165663,62,0,0,0.45,0.1119
AEF,-0.05145975228825424,34,1,16,0.85,0.0893
AEG,0.07300634568585022,78,0,0,0.0,0.0019
AEHL,-0.34207711292375564,6,1,43,1.0,
AEHR,-0.10531625090848072,24,0,0,0.8,0.2234
AEI,-0.2520498902588591,10,1,15,0.85,0.7141
AEIS,-0.11921648988978982,22,0,0,0.7,0.2377
AEM,-0.17256992865759654,16,1,24,1.0,0.4687
AEMD,-0.6511854947184963,1,1,36,1.0,0.8138
AENT,-0.046443675360364076,35,0,0,0.3,0.3029
AEO,-0.028982561423526024,39,0,0,0.55,0.3753
AEON,-0.6796148975128203,1,1,17,0.9,0.8103
AEP,0.013016896772884253,61,0,0,0.45,0.115
AER,0.03202768432020903,67,0,0,0.2,0.1077
AERO,-0.11963265579311377,22,1,14,0.7,0.3448
AERT,0.041617607260349396,70,1,1,0.45,0.1258
AES,0.0048825744608836374,57,0,0,0.55,0.1969
AESI,-0.24115891468772202,11,1,18,0.95,0.3372
AEVA,-0.24615793193079158,10,1,15,0.85,0.4426
AEXA,0.021892169635222235,64,0,0,0.2,0.0839
AEYE,-0.1265924141776293,21,1,5,0.5,0.4297
AFB,-0.021934779394343053,42,1,3,0.65,0.0897
AFBI,0.009372538545768236,59,0,0,0.6,0.0944
AFCG,-0.1757270633841581,15,1,28,1.0,0.2709
AFG,0.036573830868981305,68,0,0,0.05,0.0395
AFJK,-0.677756016407897,1,1,30,1.0,
AFJKU,-0.6731476944173668,1,1,35,1.0,
AFL,0.04763711028720323,71,0,0,0.1,0.0233
AFRI,0.047164937529045256,71,0,0,0.2,0.0459
AFRM,0.01740005161782785,62,1,5,0.25,0.1551
AFYA,-0.062259628668171044,32,1,11,0.55,0.2125
AG,-0.1062304445341776,24,1,1,0.95,0.5245
AGCC,-0.116698056360245,22,1,1,0.75,0.398
AGCO,0.029741212039786896,66,0,0,0.5,0.2312
AGD,-0.03443328236862632,38,1,1,0.85,0.0977
AGEN,0.8998260896362034,99,0,0,0.3,
AGI,-0.17937029717466507,15,1,25,1.0,0.5079
AGIG,-0.047073162596827395,35,0,0,0.75,0.7889
AGIO,0.14910982978703202,90,1,3,0.15,0.165
AGL,0.5200007537622456,98,1,1,0.05,
AGM,0.12256572393942285,87,0,0,0.05,0.0
AGMH,0.0006018645870434457,55,1,13,0.8,0.4551
AGNC,0.017066085677359264,62,1,3,0.15,0.131
AGNCL,0.004755741899161468,57,0,0,0.45,0.1178
AGNCM,0.010764201008062357,60,0,0,0.25,0.0971
AGNCN,0.006037158050419277,58,0,0,0.5,0.0938
AGNCO,0.010634577260427235,60,0,0,0.4,0.0893
AGNCP,0.011642522350555882,60,0,0,0.3,0.0779
AGNCZ,0.006771266274000699,58,0,0,0.4,0.1061
AGNT,-0.25222678678701704,10,1,14,0.7,0.5988
AGO,0.052895622380311175,73,0,0,0.0,0.1158
AGPU,0.10383018630194656,84,0,0,0.45,
AGRO,-0.038484271630425185,37,0,0,0.7,0.3916
AGRZ,-0.09049093937041171,27,1,7,0.35,
AGX,-0.13630383863343787,19,1,15,0.75,0.237
AGYS,0.17579897147710255,92,1,3,0.15,0.2189
AHCO,-0.0074551508636300536,49,0,0,0.3,0.2475
AHG,-0.029209658800287964,39,1,2,0.25,0.4752
AHMA,0.15813190287481851,90,1,10,0.55,
AHR,0.14808680774342386,90,0,0,0.0,0.0344
AHRT,0.05378889967879037,73,0,0,0.0,0.0635
AHT,0.034015991157540656,67,0,0,0.1,0.2716
AI,-0.1535708586995439,17,1,25,1.0,0.4183
AIFA,-0.26250669770801144,9,1,37,1.0,0.5202
AIFC,-0.3903956006086466,4,1,46,1.0,0.7999
AIFF,-0.2987041561945166,7,1,55,1.0,
AIFU,-0.16339220995027598,17,1,18,0.9,0.3987
AIG,0.007656834616893093,59,0,0,0.2,0.0976
AIHS,0.13206438889775932,88,0,0,0.4,0.2748
AII,-0.0006210750038689247,55,1,2,0.15,0.2042
AIIA,-0.006020589210663875,51,0,0,0.75,0.1308
AIIO,0.5024219863156985,98,1,4,0.3,
AIIR,-0.2523017487637796,10,1,7,0.9,0.6058
AIM,-0.25612683456638247,10,1,31,1.0,
AIMD,-0.15212848616944902,18,1,13,0.85,
AIN,0.15852601744949718,90,0,0,0.15,0.0332
AIO,-0.01768004883275387,43,1,15,0.75,0.0746
AIOS,-0.1931132289275964,14,1,9,0.6,
AIOT,0.04710926276860407,71,1,2,0.3,0.3412
AIP,-0.05271087103163212,33,1,15,0.75,0.3061
AIR,0.06967676047862116,78,1,2,0.3,0.1068
AIRE,-0.3895329689054531,4,1,66,1.0,0.8601
AIRG,-0.07904708636201564,28,1,31,1.0,0.1779
AIRI,-0.13409818732162485,20,1,12,0.85,0.3037
AIRJ,0.05538380891488685,74,0,0,0.55,0.2085
AIRO,-0.023393716770621572,41,0,0,0.85,0.4281
AIRS,0.11227729910497544,86,0,0,0.75,
AIRT,0.22568134077832544,94,0,0,0.0,0.1243
AIRTP,-0.004057209643735916,52,0,0,0.45,0.1265
AISP,-0.23480068864008063,11,1,20,1.0,0.4404
AIT,0.08526334052377281,81,0,0,0.3,0.0037
AIV,-0.1084560944548656,23,1,14,0.75,0.2215
AIXC,-0.4449929237895309,3,1,22,1.0,0.6674
AIXI,-0.7739280492197871,0,1,40,1.0,
AIZ,0.06804274613116632,77,0,0,0.0,0.0116
AJG,0.12237025588713375,87,0,0,0.05,0.1091
AKA,0.12582284917967881,87,0,0,0.0,0.1395
AKAM,-0.038115324863783856,37,1,1,0.6,0.2694
AKAN,-0.49952950089548254,2,1,24,1.0,
AKBA,0.0750113174949412,79,1,2,0.1,0.2716
AKR,0.021237595199877484,64,0,0,0.6,0.0366
AKTS,0.02927499355019322,66,1,9,0.45,0.2464
AKTX,0.24825848095125952,94,1,7,0.7,
ALAB,0.06791112015632818,77,1,9,0.5,0.3152
ALAR,-0.7644478026605496,0,1,23,1.0,
ALB,-0.29277994308658506,8,1,27,1.0,0.4846
ALC,-0.02839145089454515,40,1,3,0.5,0.2839
ALCO,-0.05892991769472625,32,1,4,0.6,0.2015
ALDF,-0.002758838905236016,53,0,0,0.7,0.143
ALDFU,-0.0056111317018026855,51,1,2,0.75,0.1432
ALDX,-0.15171957404975858,18,1,9,0.45,
ALEC,-0.2791897668003217,9,1,12,0.6,0.4786
ALF,-0.0038309233411016556,52,1,2,0.7,0.1496
ALFUU,0.012407852060401414,61,0,0,0.7,0.1324
ALG,0.03620988359102452,68,0,0,0.4,0.2985
ALGM,0.013675767196331453,61,1,10,0.7,0.2724
ALGN,-0.02973264526355385,39,1,6,0.6,0.2058
ALGS,-0.20464860495140572,13,1,7,0.45,0.4968
ALGT,0.02860565895956237,66,1,6,0.4,0.2377
ALH,-0.016156722383616318,44,1,16,0.8,0.0842
ALHC,0.008401481964693012,59,1,2,0.5,0.2159
ALIS,-0.003094780776114415,53,0,0,0.75,0.1298
ALISU,0.00034231923696471586,55,1,1,0.65,0.1342
ALIT,0.48384004498291955,98,0,0,0.2,0.4713
ALK,-0.009312497857763825,48,1,10,0.6,0.305
ALKS,0.2848356595990236,96,0,0,0.0,0.0503
ALKT,0.006240276506766552,58,1,3,0.25,0.3192
ALL,0.1363029043376126,88,0,0,0.05,0.0
ALLE,0.1604710847048616,91,0,0,0.3,0.2026
ALLO,-0.1397024401806406,19,1,10,0.5,0.4486
ALLR,-0.15329981445920454,18,1,1,0.95,0.3056
ALLT,-0.0019453630851230634,54,1,5,0.25,0.3476
ALLY,-0.021902592163197322,42,1,3,0.45,0.0844
ALM,-0.27245683990070113,9,1,22,1.0,0.42
ALMS,0.16869382949952827,91,0,0,0.0,0.1232
ALMU,-0.2892135962168609,8,1,24,1.0,0.492
ALNT,0.12127808575978981,87,0,0,0.65,0.1379
ALNY,-0.10257684080613041,25,1,10,0.5,0.3058
ALOT,0.5109328432475632,98,0,0,0.0,
ALOVU,-0.017419562486049277,43,1,2,0.75,0.1524
ALOY,-0.4242600073945777,3,1,15,0.9,0.7335
ALP,-0.1912427441822105,14,1,6,0.85,0.6927
ALRM,0.14073744978371905,89,0,0,0.05,0.0834
ALRS,0.12172899034486755,87,0,0,0.0,0.0
ALSN,0.010469079133843522,60,0,0,0.75,0.1558
ALT,-0.06774247622746662,30,1,8,0.4,0.5693
ALTG,-0.01527348595462745,44,1,8,0.85,0.2526
ALTI,-0.009912694974165196,48,1,3,0.3,0.3637
ALTO,-0.004650621432999404,52,1,3,0.3,
ALUB,-0.0092878651618737,48,1,2,0.75,0.1516
ALV,-0.029016577147721045,39,1,4,0.75,0.1456
ALVO,-0.11649613788963412,22,1,2,0.95,0.4513
ALX,0.07334255129474893,78,0,0,0.0,0.0163
ALXO,0.10584461498863114,85,0,0,0.1,0.2834
ALZN,0.0018331666807023667,56,0,0,0.55,0.4732
AM,0.0432474185463288,70,0,0,0.15,0.1413
AMAL,0.10998359813046589,85,0,0,0.05,0.0
AMAT,0.14451093299374962,89,1,7,0.6,0.2125
AMBA,0.011002784116331977,60,0,0,0.55,0.2357
AMBO,-0.012441505912388974,46,0,0,0.8,0.244
AMBP,0.11321680773071868,86,0,0,0.2,0.0636
AMBQ,0.17335094454106637,91,1,7,0.45,0.164
AMBR,-0.2190566987324406,12,1,63,1.0,0.5347
AMC,0.24301646500638346,94,0,0,0.65,0.185
AMCI,0.018052328187643487,62,0,0,0.2,0.5004
AMCR,0.06998196348563004,78,0,0,0.05,0.2017
AMCX,0.03890126177074635,69,1,1,0.25,0.0866
AMD,0.22470626692801773,94,0,0,0.35,0.0601
AME,0.03911626384020529,69,0,0,0.45,0.0735
AMG,0.06191515603334424,75,1,3,0.25,0.0632
AMGN,0.07181048887131973,78,0,0,0.1,0.1086
AMH,0.033877417204700735,67,0,0,0.25,0.0408
AMIX,-0.5626590242176813,2,1,24,1.0,0.6818
AMKR,-0.154729058769221,17,1,16,0.85,0.2958
AMLX,0.10669634899959596,85,0,0,0.05,0.0807
AMN,0.22219230779498855,94,0,0,0.15,0.0591
AMOD,-0.34470799975895283,6,1,116,1.0,0.9228
AMP,0.1168770262753155,86,0,0,0.2,0.1125
AMPG,0.3966341543978017,97,1,4,0.7,0.3456
AMPH,-0.03555674857612873,37,1,3,0.65,0.3998
AMPL,0.18571833269598131,92,1,2,0.15,0.2843
AMPX,-0.3776030276478033,5,1,32,1.0,0.5803
AMPY,-0.0947383503572053,26,0,0,0.9,0.4606
AMR,-0.1938700624677696,14,1,27,1.0,0.4504
AMRC,-0.18065654484547444,15,1,34,1.0,0.3597
AMRN,-0.11639171345749173,22,1,14,0.7,0.2543
AMRX,0.24352819436463785,94,0,0,0.0,0.0
AMRZ,-0.09243834235883887,26,1,18,0.9,0.3133
AMS,0.005835453654784228,58,1,3,0.6,0.4217
AMSC,-0.2764444912137717,9,1,22,1.0,0.4386
AMSF,-0.04437975605293276,35,1,2,0.2,0.287
AMST,-0.28111713708969316,8,1,15,0.9,
AMT,-0.09135257536421558,27,1,27,1.0,0.2
AMTB,0.08791740811489696,82,0,0,0.0,0.0156
AMTD,-0.2182363217314207,12,1,20,1.0,0.3433
AMTM,-0.0416350081910765,36,0,0,0.8,0.4542
AMTX,-0.11459660111900462,23,0,0,0.9,0.5197
AMWL,0.402547580444878,97,0,0,0.05,0.1803
AMX,0.0010919392582711442,56,0,0,0.45,0.1133
AMZE,-0.41217826776107436,4,1,18,0.95,0.8372
AMZN,-0.06703383206514674,31,1,2,0.55,0.1667
AN,0.05521607342768492,74,0,0,0.35,0.119
ANAB,-0.07045060474028243,30,1,8,0.4,0.2366
ANDE,0.08604677463503231,81,0,0,0.3,0.0787
ANDG,0.1509807601107986,90,0,0,0.15,0.0175
ANET,0.08954325442228865,82,0,0,0.3,0.0451
ANF,0.08240687713251815,80,0,0,0.05,0.2038
ANGH,-0.20876108709865246,13,1,19,0.95,0.4366
ANGI,0.013385867940645984,61,1,3,0.2,0.6229
ANGO,0.11169426641004053,85,0,0,0.05,0.0503
ANGX,0.4420839115314531,98,0,0,0.05,0.183
ANIK,-0.02575609232336522,41,1,5,0.3,0.1331
ANIP,-0.05616003239149395,33,1,11,0.55,0.1202
ANIX,0.3171035550198445,96,0,0,0.05,0.0
ANL,0.12039397410548651,87,0,0,0.5,
ANNA,0.09233869561814022,82,0,0,0.45,
ANNX,-0.046686247603858866,35,1,4,0.25,0.2571
ANPA,-0.377314803593012,5,1,111,1.0,
ANRO,0.11078839339154758,85,0,0,0.0,0.0706
ANSC,-0.0024982358535730175,53,0,0,0.7,0.1439
ANSCU,0.013665028570973837,61,0,0,0.85,0.1248
ANTA,-0.49607265540367906,2,1,47,1.0,0.6698
ANTX,0.031627739206466235,66,0,0,0.5,
ANVS,-0.07291169371408347,29,1,10,0.6,0.4606
ANY,-0.20152389965594025,13,1,22,1.0,
AOD,0.023519101909344486,64,0,0,0.3,0.0534
AOMR,0.02542196039122491,65,1,2,0.1,0.0485
AON,0.09190736940890877,82,0,0,0.05,0.06
AORT,0.0586664729836182,75,0,0,0.05,0.4577
AOS,0.00445682330993321,57,0,0,0.5,0.3169
AOSL,-0.2095358192985461,13,1,16,0.85,0.3492
AOUT,0.2927883806173366,96,1,1,0.05,0.0967
AP,-0.19415635058532654,14,0,0,0.95,0.3113
APA,0.005412888883146828,58,0,0,0.6,0.2874
APAC,-0.005922607121713741,51,0,0,0.7,0.1466
APACU,-0.012546289671659584,46,1,2,0.7,0.1438
APAM,0.049378457458591735,72,0,0,0.3,0.1746
APD,0.019702926278466936,63,0,0,0.2,0.1273
APEI,-0.10501637558609712,24,1,7,0.4,0.2788
APG,-0.08540288991680632,28,1,13,0.95,0.2262
APGE,0.27975490040721507,95,0,0,0.0,0.0
APH,0.0775135359671299,79,0,0,0.5,0.1094
API,-0.0354877454132089,37,1,10,0.95,0.2527
APLD,-0.308988184039307,7,1,21,1.0,0.3862
APLE,0.09967369911883127,84,0,0,0.05,0.0328
APLM,0.13422911724539516,88,0,0,0.1,0.1882
APO,-0.0967186742213955,26,1,22,1.0,0.1684
APOG,0.06956870396345122,77,0,0,0.55,0.1814
APP,-0.17197941176514522,16,1,10,0.6,0.3447
APPF,0.059052320425846794,75,1,3,0.25,0.3007
APPN,0.0377115071960237,68,1,2,0.15,0.3188
APPS,0.396415195084755,97,1,9,0.45,0.3905
APRE,-0.2927595621347177,8,1,16,0.8,0.3945
APT,-0.07876203795594769,29,1,5,0.75,0.2613
APTV,-0.06779662733217691,30,1,27,1.0,0.3951
APUS,-0.952537144069108,0,1,54,1.0,
APVO,-0.10777705062924266,24,1,3,0.8,0.537
APWC,-0.1157489078614908,22,1,13,0.8,0.2811
APXT,-0.0008136452610622569,54,0,0,0.7,0.1319
APXTU,0.005852903210758053,58,0,0,0.6,0.1249
APYX,-0.07047299739410981,30,1,6,0.65,0.2152
AQB,-0.05763442951699958,32,1,15,0.75,0.2078
AQMS,-0.2703423586624576,9,1,48,1.0,0.5409
AQN,0.004290337666476095,57,0,0,0.6,0.1915
AQST,-0.1863745783239311,14,1,18,0.9,0.2552
AR,-0.03661525947401691,37,0,0,0.8,0.3345
ARAI,-0.4477936439071453,3,1,67,1.0,
ARAY,-0.31740178904187655,7,1,35,1.0,0.731
ARBB,-0.12087099113020487,22,1,26,1.0,0.446
ARBE,-0.14795510220759103,18,1,2,0.8,0.5408
ARBK,-0.14216265658658764,19,1,15,0.85,0.3286
ARCB,0.1797996536257248,92,0,0,0.45,0.0974
ARCC,0.01531758400124511,62,0,0,0.25,0.1006
ARCIU,0.018177761771499355,62,0,0,0.55,0.1246
ARCO,-0.049493575706874654,34,0,0,0.8,0.1613
ARCT,-0.21951572643706252,12,1,11,0.8,0.394
ARDC,-0.008758919103822649,48,1,3,0.45,0.1029
ARDT,0.10833671321716862,85,0,0,0.1,0.0245
ARDX,-0.18234600143249535,15,1,19,0.95,0.3906
ARE,0.017894669125121766,62,0,0,0.45,0.1686
AREC,-0.19196434056793008,14,1,17,0.95,0.5843
AREN,-0.3560499338494274,5,1,2,0.9,0.7801
ARES,-0.0093210591780864,48,0,0,0.65,0.2344
ARGX,0.1044873782444433,84,0,0,0.45,0.0073
ARHS,0.018782403245153532,63,1,5,0.35,0.3684
ARI,-0.05169003322175404,34,0,0,0.65,0.1292
ARIS,-0.142560099899295,19,1,1,0.95,0.4053
ARKO,0.07269281954924542,78,0,0,0.25,0.0793
ARKR,-0.08890986253443418,27,0,0,0.85,0.293
ARL,-0.03825315766373655,37,1,8,0.4,0.3688
ARLO,-0.05406946229394684,33,1,2,0.6,0.2618
ARLP,-0.0010428682467856672,54,0,0,0.6,0.2503
ARM,-0.05123491788657088,34,1,20,1.0,0.3485
ARMK,0.10366969036596735,84,0,0,0.05,0.0052
ARMP,-0.3725300710310377,5,1,18,0.95,0.6645
AROC,0.008749848723565459,59,0,0,0.45,0.0963
AROW,0.01647698883975184,62,1,1,0.1,0.0634
ARQ,-0.16582072224655242,16,1,23,1.0,0.5058
ARQQ,-0.1267266858053133,21,1,14,0.7,0.3754
ARQT,0.13037652044508496,88,0,0,0.0,0.1115
ARR,-0.033963473990755666,38,1,5,0.6,0.1243
ARRY,-0.3091506614844932,7,1,22,1.0,0.5651
ARTCU,0.006339408145801861,58,1,2,0.4,0.1353
ARTL,-0.29745605572015377,8,1,73,1.0,
ARTNA,0.038679662920012584,68,0,0,0.1,0.0995
ARTV,0.05971803728665821,75,0,0,0.15,0.2755
ARTW,-0.20464268311681497,13,1,14,0.9,0.3353
ARVN,-0.09094975347668625,27,0,0,0.35,0.4642
ARW,0.0070837531128075774,58,0,0,0.8,0.0763
ARWR,0.11229808939941299,86,0,0,0.4,0.0094
ARX,-0.06946640316181485,30,0,0,0.6,0.1957
AS,-0.06465249095475477,31,1,3,0.75,0.2627
ASA,-0.16045612146745036,17,1,25,1.0,0.4247
ASAN,-0.0027870504569953002,53,1,2,0.35,0.4672
ASB,0.041822455926067426,70,0,0,0.05,0.0465
ASC,-0.07365765772343069,29,0,0,0.65,0.1359
ASG,-0.025184956472276965,41,1,10,0.6,0.0706
ASGI,0.06606459813985417,77,0,0,0.1,0.0764
ASH,0.1040612858860474,84,0,0,0.05,0.0334
ASIC,0.07392389633218206,79,1,2,0.25,0.1033
ASIX,0.026076787388207723,65,0,0,0.65,0.2459
ASLE,-0.048473675414830594,34,0,0,0.7,0.2676
ASM,-0.11397625925616282,23,1,1,0.8,0.5256
ASMB,-0.07592364737734161,29,1,4,0.4,0.2413
ASML,0.08679923812065665,81,0,0,0.55,0.0832
ASND,0.04424515810939157,70,1,4,0.2,0.0795
ASO,-0.09715119698742743,26,1,1,0.75,0.2885
ASPC,-0.055473324534195026,33,1,3,0.8,0.3647
ASPCU,-0.0604276229960571,32,1,3,0.9,0.3253
ASPI,-0.34642003244131614,6,1,20,1.0,0.5232
ASPN,0.02763606436444808,65,1,2,0.8,0.1831
ASPS,-0.12560787328766218,21,1,8,0.4,0.3664
ASR,-0.11778014672266297,22,1,13,0.65,0.3319
ASRV,0.06261125266274618,76,0,0,0.45,0.0242
ASST,-0.2359806361014211,11,1,2,0.95,0.3452
ASTC,0.7004644201019757,98,1,28,1.0,
ASTE,0.02722006360500624,65,0,0,0.55,0.1827
ASTH,0.05949960591898658,75,1,2,0.2,0.1686
ASTI,-0.39088858438460605,4,1,25,1.0,
ASTL,-0.02752127666138403,40,0,0,0.9,0.2313
ASTS,-0.27982134192590213,9,1,14,0.8,0.5467
ASUR,-0.10224628837692464,25,1,5,0.85,0.2848
ASX,0.12339331131559488,87,1,1,0.45,0.1064
ASYS,-0.1472554349741926,18,1,16,0.95,0.2793
ATAI,0.6654269530227273,98,0,0,0.0,0.0001
ATAT,-0.10429768047562368,24,1,5,0.95,0.2705
ATCH,-0.18734666381047757,14,1,1,0.9,0.4504
ATEC,-0.07336258270216918,29,1,5,0.4,0.5112
ATEN,0.12005035884380662,87,1,2,0.1,0.0785
ATER,-0.5067913982464868,2,1,3,0.45,
ATEX,0.568497681914775,98,0,0,0.05,0.0624
ATGL,-0.17310977406502462,15,1,1,0.95,0.5917
ATHE,0.005804405001967713,58,1,8,0.4,0.1896
ATHM,0.22136348004750367,94,0,0,0.0,0.103
ATHR,0.1686434465573256,91,1,3,0.15,0.4067
ATI,0.12487230755058866,87,0,0,0.6,0.0126
ATII,-0.032643415683145084,38,0,0,0.9,0.1223
ATIIU,-0.05973933891201022,32,1,10,0.9,0.3035
ATKR,-0.04739966894154278,35,1,2,0.9,0.1326
ATLC,0.06808617019886663,77,1,3,0.45,0.1447
ATLCP,0.019901350045758315,63,0,0,0.4,0.0829
ATLO,-0.0013539619273896467,54,0,0,0.65,0.0776
ATLX,-0.3127554688022119,7,1,49,1.0,0.5909
ATMU,0.025864783962490267,65,0,0,0.5,0.2504
ATNI,-0.14460844009928328,18,1,17,0.85,0.2672
ATNM,-0.21961283752548183,12,1,12,0.95,0.4423
ATO,0.00903160607213099,59,0,0,0.35,0.1736
ATOM,-0.2669357896120272,9,1,16,0.95,
ATOS,-0.14949686366172907,18,1,53,1.0,0.7826
ATPC,-0.16665592001294216,16,1,4,0.85,
