ticker,raw_score,rs_percentile,rs_below_ma,rs_days_below_ma,rs_frac_below_ma
A,0.15708912331531893,86,0,0,0.2
AA,-0.2452567709227904,11,1,11,0.55
AACB,-0.015452218715557567,51,0,0,0.5
AACBU,-0.012905158655229045,52,1,10,0.7
AACG,-0.1987037495928291,15,1,21,1.0
AAL,0.3304629714483017,94,0,0,0.1
AAME,-0.3055962514381913,7,1,38,1.0
AAMI,0.007366079076931709,59,1,5,0.25
AAOI,-0.1354693221930095,23,1,7,0.6
AAON,0.1539195723363847,85,0,0,0.35
AAP,0.04378244396282545,68,0,0,0.15
AAPG,-0.23442892997234754,12,1,47,1.0
AAPL,-0.05488835987381439,37,1,12,0.6
AARD,0.1459619445405535,85,0,0,0.8
AAT,0.1622064270681549,86,0,0,0.0
AAUC,-0.24843499916505407,11,1,6,0.95
AB,-0.06828029189567966,35,1,10,0.95
ABAT,-0.204642230076575,15,1,9,0.6
ABBV,0.15024106272939775,85,0,0,0.2
ABCB,0.05755794995678937,71,0,0,0.3
ABCL,0.47992829570154305,96,0,0,0.25
ABEO,0.04349352684803258,68,1,1,0.4
ABEV,0.006564119462327475,59,0,0,0.65
ABG,0.019587315573141154,62,0,0,0.35
ABLV,0.3012000855091844,93,0,0,0.0
ABM,0.10543274161721448,80,0,0,0.3
ABNB,0.024047601112453923,64,0,0,0.55
ABOS,-0.14127833062493605,22,1,2,0.7
ABR,-0.21531468914341295,14,1,34,1.0
ABSI,1.4196548464606793,99,0,0,0.0
ABT,-7.487521242159276e-05,57,0,0,0.5
ABTC,-0.38280886107161666,4,1,34,1.0
ABTS,0.04995136696442394,69,1,13,0.75
ABUS,-0.039009902420183866,41,0,0,0.55
ABVC,0.21314871387194861,89,0,0,0.1
ABVX,-0.24979443472155904,11,1,17,0.85
ABX,-0.03181263358990848,43,0,0,0.45
ACA,0.18907092956178279,88,0,0,0.3
ACAD,0.07350981668053505,74,0,0,0.55
ACB,-0.21943218261719488,14,1,17,0.85
ACCL,0.1609683295406084,86,0,0,0.2
ACCO,0.12029036706542696,82,0,0,0.35
ACCS,-0.08406393397029908,32,0,0,0.85
ACDC,-0.21569336421910762,14,1,8,0.7
ACEL,0.08694452958164285,77,0,0,0.25
ACET,-0.01772595318128617,50,1,1,0.5
ACFN,-0.1072253519345832,27,1,1,0.9
ACGL,-0.03301626534719096,42,0,0,0.75
ACGLN,-0.059714822281215225,36,1,60,1.0
ACGLO,-0.06366989431336612,36,1,60,1.0
ACH,0.14481002659231706,85,0,0,0.5
ACHC,0.037995535636346056,67,0,0,0.6
ACHR,-0.23162443358859042,12,1,15,0.75
ACHV,0.43070103293338935,95,0,0,0.2
ACI,-0.1703961553795008,18,1,12,0.9
ACIC,-0.06769611190198185,35,0,0,0.75
ACIU,-0.18036915906014006,17,1,1,0.85
ACIW,0.08412784270114895,76,0,0,0.35
ACLS,0.2631822815487036,92,0,0,0.15
ACM,-0.1191708869771446,26,1,79,1.0
ACMR,0.6337635705560152,97,0,0,0.0
ACN,-0.32490087338305146,6,1,16,0.85
ACNB,0.13034038700040596,83,0,0,0.25
ACNT,0.005869097690596167,59,0,0,0.6
ACOG,0.05761847492483117,71,0,0,0.4
ACON,-0.18096442620834868,17,1,12,0.7
ACP,-0.02172988243113954,46,0,0,0.85
ACR,-0.169955429955443,18,1,31,1.0
ACRE,-0.12754025419732268,24,1,9,0.75
ACRS,0.13651417835308965,84,0,0,0.65
ACRV,-0.09481117863648819,30,0,0,0.8
ACT,0.02905092517467319,65,0,0,0.45
ACTG,-0.0419197106906791,40,0,0,0.6
ACTU,-0.2115275215125036,14,1,29,1.0
ACU,0.0919750750540575,78,0,0,0.25
ACV,0.014629329305777178,61,0,0,0.1
ACVA,0.2098510721055561,89,0,0,0.25
ACXP,-0.3762859882061932,5,1,58,1.0
AD,-0.09646721320326733,29,1,8,0.7
ADACU,-0.004852760283051628,55,0,0,0.45
ADAG,0.06725235330933006,73,0,0,0.55
ADAM,0.12988711855311624,83,0,0,0.2
ADAML,-0.009983040280752201,53,0,0,0.5
ADAMM,-0.012514874849099591,52,0,0,0.55
ADAMN,0.005283546261487269,59,0,0,0.45
ADAMZ,0.013401538643162146,61,0,0,0.35
ADBE,-0.2223636630393659,13,1,13,0.7
ADC,-0.012746322573731086,52,0,0,0.65
ADCT,-0.7441984901747427,0,1,46,1.0
ADEA,0.056394559182462195,71,1,3,0.3
ADGM,-0.3842379423560436,4,1,42,1.0
ADI,0.049957320501234845,69,0,0,0.35
ADIL,0.34010472013635396,94,0,0,0.0
ADM,0.015542813237874008,61,1,8,0.45
ADMA,-0.075530471439644,33,0,0,0.65
ADNT,-0.11418033863515818,26,1,7,0.45
ADP,0.023533980220313194,63,1,1,0.35
ADPT,0.4084844399469183,95,0,0,0.0
ADSE,-0.03898931111462161,41,0,0,0.85
ADSK,-0.22481601437019172,13,1,17,0.95
ADT,-0.11093635346209087,27,1,8,0.9
ADTN,-0.1272738148300076,24,1,14,0.7
ADTX,-1.013757425181684,0,1,104,1.0
ADUR,0.07858024851397073,75,1,4,0.5
ADUS,-0.005529702360309575,55,0,0,0.4
ADV,0.2569985976870418,91,0,0,0.35
ADVB,0.09739107866991746,79,0,0,0.55
ADX,0.0025093426244340196,58,1,1,0.35
ADXN,-0.1467272103733377,21,1,2,0.85
AEAQU,-0.016982977077927522,50,0,0,0.55
AEBI,0.11793083471682746,82,0,0,0.3
AEC,-0.22533851408270328,13,1,3,0.9
AEE,0.020839361674676954,63,0,0,0.45
AEF,0.049241131966083776,69,0,0,0.25
AEG,0.034273656864394916,66,0,0,0.4
AEHL,0.03523307816495535,66,1,24,1.0
AEHR,0.24067932811499038,91,1,3,0.4
AEI,-0.2474898873867279,11,1,27,1.0
AEIS,0.03795269643718523,67,0,0,0.5
AEM,-0.1927923516499057,16,1,5,0.9
AEMD,-0.6437376550407217,1,1,17,0.9
AENT,-0.1670255189706505,19,0,0,0.9
AEO,0.025277452946246753,64,0,0,0.3
AEON,-0.24332531546313435,11,1,1,0.95
AEP,0.021755827091736166,63,0,0,0.6
AER,0.05693436188528826,71,0,0,0.5
AERO,0.1674272437346231,86,0,0,0.15
AERT,0.6921687621441637,97,0,0,0.15
AES,-0.0059000408543388415,55,0,0,0.5
AESI,-0.04201076104184704,40,1,14,0.95
AEVA,-0.027839288449064012,44,1,2,0.15
AEXA,-0.001371487794844875,56,0,0,0.8
AEYE,-0.1675653025275486,19,1,16,0.8
AFB,0.02846658937554304,65,0,0,0.3
AFBI,0.006250804994715361,59,0,0,0.5
AFCG,-0.02282631531640586,46,1,9,0.45
AFG,0.005287208196771032,59,0,0,0.45
AFJK,-0.2770871053942331,9,1,11,0.95
AFJKU,-0.24002150905212793,11,1,15,0.9
AFL,0.014858449138559389,61,0,0,0.4
AFRI,-0.020035336107441206,48,0,0,0.6
AFRM,0.2337798460074053,90,0,0,0.35
AFYA,0.010546878833127049,60,0,0,0.55
AG,-0.21719573533613268,14,1,6,0.95
AGCC,-0.1893651511589593,16,1,20,1.0
AGCO,0.006662243273163546,59,0,0,0.65
AGD,-0.016913105751814997,50,1,2,0.8
AGEN,-0.2068561988209357,15,1,9,0.95
AGI,-0.2811326273575103,9,1,6,0.95
AGIG,-0.2662263470880702,10,1,10,0.85
AGIO,0.288558544390665,92,0,0,0.3
AGL,2.841909932325599,99,0,0,0.0
AGM,0.12812383730402638,83,0,0,0.25
AGMH,-0.049961058392491015,38,1,6,0.45
AGNC,0.003575158886278129,58,0,0,0.65
AGNCL,-0.020823507874282946,47,0,0,0.55
AGNCM,-0.013330027535453816,52,0,0,0.5
AGNCN,-0.022071590846671277,46,0,0,0.5
AGNCO,-0.019254735230464885,48,0,0,0.55
AGNCP,-0.01381961674867859,52,0,0,0.5
AGNCZ,-0.016947946289278572,50,0,0,0.5
AGNT,-0.07556026596487266,33,0,0,0.9
AGO,-0.04788978677374281,39,0,0,0.65
AGPU,0.539604085896854,96,1,3,0.2
AGRO,-0.30435606601900367,7,1,35,1.0
AGRZ,-0.07071785812327935,34,0,0,0.7
AGX,0.22804763250702753,90,0,0,0.45
AGYS,0.3010370007770592,93,0,0,0.05
AHCO,-0.12954904926617464,24,0,0,0.9
AHG,-0.29450648608660346,8,1,39,1.0
AHMA,0.49163739386515415,96,0,0,0.4
AHR,-0.006231625213784411,55,0,0,0.85
AHRT,0.10560559842566951,80,0,0,0.3
AHT,0.08122471761765952,76,0,0,0.3
AI,-0.05255092280357992,38,1,6,0.3
AIFA,-0.19628897593312827,15,1,18,0.9
AIFC,-0.39797175732358636,4,1,27,1.0
AIFF,-0.34153992891529206,6,1,36,1.0
AIFU,0.34532762770416237,94,0,0,0.1
AIG,-0.03535967996342161,42,0,0,0.55
AIHS,0.11726142819193823,82,0,0,0.25
AII,-0.03690696911260951,41,0,0,0.7
AIIA,-0.011049187948129872,53,0,0,0.5
AIIO,1.7695440369101347,99,0,0,0.25
AIIR,-0.32099838507231254,7,1,27,1.0
AIM,0.037343274644137475,67,1,12,0.6
AIMD,-0.18403255558660425,17,1,5,0.6
AIN,0.26352207832884206,92,0,0,0.0
AIO,0.10961211232630395,81,0,0,0.0
AIOS,-0.05139821677323462,38,1,2,0.7
AIOT,0.07365227791703187,74,1,2,0.1
AIP,0.5249981454305446,96,0,0,0.1
AIR,0.20000396749815202,88,0,0,0.2
AIRE,-0.489834058929232,2,1,47,1.0
AIRG,-0.08155836517681847,32,1,12,0.75
AIRI,-0.05636212997592745,37,0,0,0.5
AIRJ,0.2828792474023162,92,0,0,0.25
AIRO,-0.14702779103379274,21,1,9,0.45
AIRS,0.21190141820105463,89,1,7,0.35
AIRT,0.007946409538294001,59,0,0,0.3
AIRTP,-0.01136310937351355,53,0,0,0.65
AISP,0.021800553018066743,63,1,1,0.15
AIT,0.13841718854246676,84,0,0,0.25
AIV,-0.028685277022550405,44,1,1,0.8
AIXC,-0.2490717276812538,11,1,3,0.55
AIZ,0.06985888338031092,74,0,0,0.3
