ticker,raw_score,rs_percentile,rs_below_ma,rs_days_below_ma,rs_frac_below_ma,rs_pct_off_high
ACHV,0.4155893838528304,96,0,0,0.15,0.0028
ACI,-0.1663282711424643,18,1,19,0.95,0.3071
ACIC,0.03606694427116765,65,0,0,0.4,0.1413
ACIU,-0.0628593240263349,35,0,0,0.65,0.3706
ACIW,0.27149807307285284,92,0,0,0.1,0.0008
ACLS,-0.07471419197893162,32,1,3,0.15,0.3087
ACM,-0.16506969972515537,18,1,6,0.95,0.3955
ACMR,0.48353614454696586,96,1,3,0.15,0.2549
ACN,-0.25366827485323223,10,1,23,1.0,0.5437
ACNB,0.09235013522783309,77,0,0,0.0,0.0441
ACNT,0.06603560685498114,72,0,0,0.25,0.2201
ACOG,0.29411708786238444,93,0,0,0.15,0.0
ACON,-0.15413843246157513,20,1,2,0.9,0.6643
ACP,-0.012679991811305913,52,1,2,0.65,0.1128
ACR,-0.1456156403005961,21,1,6,0.95,0.2494
ACRE,-0.12373105840941906,24,1,16,0.85,0.2377
ACRS,0.21400954108671816,90,0,0,0.35,
ACRV,0.07188168791320461,74,0,0,0.45,0.1885
ACT,0.06576377762719474,72,0,0,0.15,0.0619
ACTG,-0.12189298077760088,24,1,6,0.55,0.2372
ACTU,-0.34828157320877134,5,1,36,1.0,0.778
ACU,0.06187812131666652,72,0,0,0.0,0.0892
ACV,0.013093993166447604,60,1,1,0.1,0.0537
ACVA,0.30684790142290164,93,0,0,0.1,0.2524
ACXP,-0.32430479455560834,6,1,5,0.95,
AD,-0.15821071198638528,19,1,15,0.8,0.2209
ADACU,-0.013435593825948645,51,1,4,0.3,0.1408
ADAG,0.023187519556213176,63,1,2,0.4,0.2549
ADAM,0.06383580627990393,72,1,2,0.15,0.065
ADAML,0.001898309479530215,57,0,0,0.3,0.0944
ADAMM,-0.023005631913349464,47,1,3,0.5,0.1012
ADAMN,0.011239780558638182,60,0,0,0.3,0.0531
ADAMZ,0.0015114296198514565,56,1,1,0.1,0.1204
ADBE,-0.16336122878344858,18,0,0,0.9,0.4006
ADC,0.032948684675064496,65,0,0,0.3,0.1257
ADCT,-0.3406843716311094,5,1,53,1.0,
ADEA,-0.06640438284481405,34,1,3,0.3,0.1899
ADGM,-0.34006332473213685,6,1,49,1.0,0.6522
ADI,-0.07883286628954948,31,1,7,0.55,0.1529
ADIL,0.44610586764600285,96,0,0,0.0,0.5522
ADM,-0.05159157407478557,37,0,0,0.75,0.0782
ADMA,0.011789785856441283,60,0,0,0.4,0.5373
ADNT,-0.1436899447872477,21,1,14,0.75,0.3572
ADP,0.09630620067383894,78,0,0,0.3,0.1385
ADPT,0.29144832146856653,93,0,0,0.0,0.0717
ADSE,0.020712053613417755,62,0,0,0.5,0.1463
ADSK,-0.14470836454848582,21,0,0,0.9,0.2956
ADT,-0.009083087929647283,53,0,0,0.7,0.2188
ADTN,-0.2304230714233533,12,1,21,1.0,0.3529
ADUR,0.07315679855777919,74,0,0,0.45,0.1065
ADUS,0.10698275660405465,80,0,0,0.05,0.1822
ADV,0.14733013402293837,85,1,3,0.3,0.1529
ADVB,0.07065042579477598,73,0,0,0.35,0.312
ADX,0.030201199868995374,64,0,0,0.3,0.0
ADXN,-0.12788959287208246,23,1,8,0.85,0.3956
AEAQU,-0.024914807901250835,46,1,6,0.5,0.1469
AEBI,-0.010673266630655744,52,1,4,0.35,0.3241
AEC,-0.1764673356887107,17,1,1,0.85,0.5955
AEE,0.021687437822317558,62,0,0,0.2,0.1143
AEF,-0.0035608606756507323,55,1,4,0.4,0.0776
AEG,0.08310047677245633,76,0,0,0.05,0.0
AEHL,0.23116729413651432,90,1,31,1.0,
AEHR,-0.26933794621031804,9,1,10,0.65,0.4202
AEI,-0.18624091272512308,16,1,3,0.85,0.6524
AEIS,-0.16178271846593412,19,1,3,0.35,0.3128
AEM,-0.21070107896262158,14,1,12,0.9,0.4557
AEMD,-0.7007642561757588,1,1,24,1.0,0.796
AENT,-0.1239470060941548,24,0,0,0.6,0.3165
AEO,-0.04975384924204186,37,1,6,0.35,0.4477
AEON,-0.17731429779899097,17,1,5,0.85,0.5305
AEP,0.017359608442458485,61,0,0,0.3,0.1093
AER,0.04865151670365103,68,0,0,0.2,0.1043
AERO,0.06396641442197327,72,1,2,0.15,0.257
AERT,0.3127071577950491,94,0,0,0.15,0.018
AES,-0.025281535946195966,46,1,6,0.5,0.2184
AESI,-0.18156873281717475,16,1,6,0.95,0.3001
AEVA,0.17323697517013636,87,1,3,0.35,0.2628
AEXA,0.02058392917716506,62,0,0,0.45,0.08
AEYE,0.011065450722722643,60,0,0,0.85,0.3154
AFB,-0.010874002172503304,52,1,2,0.25,0.0782
AFBI,-0.02467175716650799,46,1,5,0.45,0.118
AFCG,-0.09348855690821238,29,1,16,0.8,0.1903
AFG,0.06886349745375565,73,0,0,0.15,0.0467
AFJK,-0.31512518391318683,7,1,18,0.95,
AFJKU,-0.3904553011253517,4,1,22,1.0,
AFL,0.03514412904050977,65,0,0,0.15,0.0579
AFRI,-0.012096632630844185,52,1,2,0.45,0.1397
AFRM,0.29592120685354323,93,0,0,0.2,0.0601
AFYA,-0.0024627553467755497,55,0,0,0.3,0.1654
AG,-0.20480754589131875,14,1,13,0.95,0.5306
AGCC,-0.09840633235983631,28,1,27,1.0,0.4021
AGCO,-0.06086836479158064,35,1,1,0.55,0.2638
AGD,-0.033760395167949826,41,1,9,0.85,0.1025
AGEN,-0.08114942892526064,31,0,0,0.75,0.3234
AGI,-0.2698695075373657,9,1,13,0.95,0.4953
AGIG,-0.2200399510174451,13,1,17,0.85,0.8077
AGIO,0.4691546393232368,96,0,0,0.05,0.0
AGL,2.276341818381472,99,0,0,0.0,
AGM,0.14067118077788532,84,0,0,0.05,0.0166
AGMH,0.022682902070999607,63,1,1,0.5,0.5456
AGNC,0.05665231285666805,70,0,0,0.3,0.0966
AGNCL,-0.005919595634775829,54,0,0,0.4,0.1196
AGNCM,-0.007414537943988841,54,0,0,0.35,0.1094
AGNCN,-0.016591394689717764,50,1,2,0.45,0.1106
AGNCO,-0.010642021514719213,52,0,0,0.45,0.1038
AGNCP,-0.00035697986161083856,56,0,0,0.4,0.0878
AGNCZ,-0.01707918750041638,50,0,0,0.35,0.1199
AGNT,-0.103929437343095,27,1,2,0.65,0.5166
AGO,0.051745773686639976,69,0,0,0.3,0.1393
AGPU,0.17498612054083815,87,0,0,0.2,
AGRO,-0.3057787990142191,7,1,42,1.0,0.4635
AGRZ,0.0655419562855471,72,0,0,0.35,
AGX,-0.044098760487786284,38,1,3,0.4,0.1706
AGYS,0.4021568741853905,95,0,0,0.05,0.14
AHCO,-0.08441299969395206,30,1,2,0.65,0.2798
AHG,-0.14768978321588172,20,0,0,0.65,0.4502
AHMA,1.0848173156723075,98,0,0,0.1,
AHR,0.12931387828402646,83,0,0,0.5,0.0712
AHRT,0.09830303093289539,79,0,0,0.2,0.0528
AHT,0.039863530786042184,66,1,1,0.25,0.3981
AI,-0.12296160099784037,24,1,13,0.65,0.4164
AIFA,-0.2337312256013928,12,1,25,1.0,0.5561
AIFC,-0.3389436300915297,6,1,34,1.0,0.7999
AIFF,-0.35967492249478167,5,1,43,1.0,
AIFU,0.010239414218705438,59,1,6,0.4,0.4775
AIG,0.047730730295863846,68,0,0,0.35,0.0761
AIHS,0.15152530926682983,85,0,0,0.1,0.289
AII,0.04146500021083456,67,0,0,0.35,0.1618
AIIA,-0.01775278973911395,50,1,5,0.4,0.1426
AIIO,2.487688717232133,99,0,0,0.2,
AIIR,-0.23060019155013076,12,1,34,1.0,0.5625
AIM,-0.49462259594133146,2,1,19,0.95,
AIMD,-0.033445040589171776,41,1,1,0.75,
AIN,0.15796064620773115,86,0,0,0.0,0.0598
AIO,0.014068116265134406,61,1,3,0.15,0.075
AIOS,-0.06992639178325281,33,0,0,0.65,
AIOT,0.1321161582677563,83,0,0,0.25,0.2975
AIP,0.04302041535089038,67,1,3,0.25,0.3562
AIR,0.16399009193732927,87,0,0,0.0,0.0694
AIRE,-0.3380641742343626,6,1,54,1.0,0.862
AIRG,-0.14831419996672354,20,1,19,0.95,0.2058
AIRI,-0.039312608007308916,39,0,0,0.45,0.2147
AIRJ,0.11796446950782935,81,1,1,0.3,0.2107
AIRO,-0.22263616297551503,13,1,16,0.8,0.5279
AIRS,-0.031885988047005195,41,1,14,0.7,
AIRT,0.22461543014576846,90,0,0,0.15,0.1205
AIRTP,-0.01489308879921324,51,0,0,0.35,0.1174
AISP,-0.23654970768661382,12,1,8,0.5,0.5421
AIT,0.013836414481094572,60,1,2,0.15,0.0986
AIV,-0.19986409723581763,15,1,67,1.0,0.4041
AIXC,-0.25868635470806756,10,1,10,0.55,0.6425
AIXI,-0.8648111475339839,0,1,28,1.0,
AIZ,0.13855529851484788,84,0,0,0.0,0.0017
AJG,0.17368117258849206,87,0,0,0.05,0.1142
AKA,0.12829669166372015,83,0,0,0.55,0.1728
AKAM,-0.1831131716761585,16,1,20,1.0,0.2972
AKAN,0.13544795090514833,84,1,12,0.85,
AKBA,0.15514057172543091,86,0,0,0.35,0.1984
AKR,-0.02304895602050897,47,1,6,0.55,0.0736
AKTS,0.4225580977836901,96,0,0,0.15,0.1454
AKTX,1.156216864294513,98,0,0,0.6,
ALAB,0.6829348220739568,98,1,1,0.05,0.2083
ALAR,-0.6982452433859128,1,1,11,0.55,
ALB,-0.29420678389668087,8,1,15,0.95,0.4385
ALBT,-0.3501279548446385,5,1,9,0.85,
ALC,-0.0816149213440743,31,1,1,0.55,0.2966
ALCO,-0.011651247592518375,52,0,0,0.4,0.153
ALDF,-0.027864489122622616,44,1,5,0.5,0.1498
ALDFU,-0.05198129109195815,37,1,5,0.6,0.1484
ALDX,0.2787563737169248,92,0,0,0.0,
ALEC,-0.11028370751044285,26,0,0,0.5,0.3332
ALF,-0.028620268810957285,43,1,5,0.55,0.1492
ALFUU,-0.02850830723840664,44,1,5,0.65,0.1516
ALG,0.011588311670289023,60,0,0,0.2,0.3042
ALGM,0.07289296811187393,74,1,3,0.25,0.2605
ALGN,0.06186291998115946,72,0,0,0.15,0.1367
ALGS,-0.02483273963313018,46,0,0,0.55,0.4592
ALGT,0.33918236654157546,94,0,0,0.1,0.1147
ALH,0.030144174241387378,64,1,4,0.2,0.0686
ALHC,0.4165075323268221,96,0,0,0.05,0.0738
ALIS,-0.02357302438403196,47,1,6,0.5,0.1418
ALISU,-0.010765669233913169,52,1,4,0.35,0.1378
ALIT,0.2827497422362098,93,0,0,0.8,0.4863
ALK,0.18255342860452634,88,1,1,0.05,0.2473
ALKS,0.38419230629409906,95,0,0,0.0,0.0226
ALKT,0.08884689349022752,77,0,0,0.55,0.2359
ALL,0.149607681601906,85,0,0,0.0,0.0
ALLE,0.02011727513963618,62,0,0,0.25,0.2905
ALLO,-0.04374977479320352,38,0,0,0.45,0.3569
ALLR,-0.2673090247670314,10,1,18,0.9,0.365
ALLT,0.06748035438781518,73,0,0,0.55,0.2976
ALLY,0.04385646380314946,67,1,1,0.05,0.0802
ALM,-0.2553647480782265,10,1,10,0.8,0.3862
ALMS,0.287292713241218,93,0,0,0.2,0.1047
ALMU,-0.22218715123929805,13,1,12,0.75,0.45
ALNT,0.018037119554704426,61,1,3,0.15,0.2074
ALNY,0.01133469378889343,60,0,0,0.45,0.2614
ALOT,1.1020350787853488,98,0,0,0.0,
ALOY,0.07771018423631582,75,1,3,0.3,0.571
ALP,-0.11663659836616933,25,1,9,0.95,0.8227
ALRM,0.08886705701909105,77,0,0,0.25,0.1021
ALRS,0.11693329046378206,81,0,0,0.0,0.019
ALSN,-0.0866530986579701,30,1,6,0.45,0.2047
ALT,-0.03874715657323459,40,0,0,0.45,0.5479
ALTG,-0.13975401488665654,21,1,6,0.3,0.2833
ALTI,0.17218240735134843,87,0,0,0.5,0.2413
ALTO,0.008141659886578514,59,0,0,0.35,
ALUB,-0.02943039068469483,43,1,5,0.5,0.1551
ALV,-0.04300830239141068,39,1,15,0.75,0.1415
ALVO,-0.08344098095284615,30,1,11,0.55,0.4055
ALX,0.06503048060748397,72,0,0,0.0,0.0483
ALXO,0.33073568667530345,94,0,0,0.5,0.1735
ALZN,0.02629590164762051,64,1,7,0.35,0.5754
AM,0.008724802664027448,59,0,0,0.35,0.1633
AMAL,0.06859343067672098,73,0,0,0.0,0.0489
AMAT,0.23960991813878968,91,1,2,0.1,0.234
AMBA,0.036473225218686664,66,1,1,0.8,0.2315
AMBO,-0.09100375907931071,29,1,12,0.65,0.3156
AMBP,0.19198554255340208,88,0,0,0.05,0.0697
AMBQ,0.5037237917031101,97,1,1,0.05,0.1669
AMBR,-0.2582230309699646,10,1,51,1.0,0.5208
AMC,0.0029894421609908545,57,1,6,0.45,0.393
AMCI,-0.07927611235428755,31,0,0,0.7,0.4901
AMCR,0.14434167386927643,85,0,0,0.05,0.1783
AMCX,0.11879779728498863,82,0,0,0.3,0.0522
AMD,0.36453152963066865,95,1,1,0.15,0.1127
AME,-0.01685515485863341,50,1,3,0.4,0.1211
AMG,0.12842293971047408,83,0,0,0.1,0.0107
AMGN,0.05333245864852364,69,0,0,0.1,0.128
AMH,0.04340889696621297,67,0,0,0.25,0.0276
AMIX,-0.23995443772728567,11,1,12,0.7,0.4579
AMKR,-0.05751756196196328,35,1,4,0.3,0.3048
AMLX,0.1630208367134145,86,0,0,0.15,0.0625
AMN,0.33684031361570527,94,0,0,0.0,0.066
AMOD,-0.6011590821348882,1,1,103,1.0,0.913
AMP,0.08244985317014869,76,0,0,0.4,0.1445
AMPG,0.9751652053788931,98,1,3,0.2,0.3631
AMPH,-0.043744996076370064,38,1,4,0.4,0.3695
AMPL,0.17191955473071965,87,0,0,0.65,0.2451
AMPX,-0.47556372494741106,2,1,20,1.0,0.51
AMPY,-0.28512159723782093,8,1,42,1.0,0.4868
AMR,-0.29210087146207564,8,1,15,0.85,0.4407
AMRC,-0.18299419343621315,16,1,22,1.0,0.3163
AMRN,0.0578789253941247,71,1,2,0.15,0.1632
AMRX,0.25476213486596905,92,0,0,0.0,0.0352
AMRZ,-0.08935886526836764,29,1,6,0.45,0.2857
AMS,-0.029318550254851767,43,1,1,0.5,0.4131
AMSC,-0.23841008683663775,11,1,10,0.95,0.4029
AMSF,0.1259591215250593,82,0,0,0.05,0.1749
AMST,-0.1376869697096382,22,1,3,0.9,
AMT,-0.13086413131785046,23,1,15,0.75,0.2073
AMTB,0.08897708909737409,77,0,0,0.1,0.0394
AMTD,-0.11622477117825625,25,1,8,0.8,0.2187
AMTM,-0.1608211898434853,19,1,1,0.95,0.4815
AMTX,-0.4146658273722743,3,1,24,1.0,0.5463
AMWL,0.22548603740179912,90,0,0,0.15,0.0771
AMX,-0.0226566206723266,47,1,5,0.5,0.1283
AMZE,-0.19567830798255187,15,1,7,0.9,0.8362
AMZN,-0.047757682676958554,37,0,0,0.95,0.134
AN,-0.04488027564953308,38,0,0,0.55,0.2078
ANAB,0.23321665703024247,91,0,0,0.2,0.0759
ANDE,-0.12487079790748892,24,1,6,0.7,0.2096
ANDG,0.09906093016288614,79,0,0,0.45,0.0
ANET,0.025097441854099435,63,0,0,0.25,0.1114
ANF,0.06274332551075064,72,0,0,0.0,0.3711
ANGH,-0.10527487344842446,27,1,7,0.35,0.4388
ANGI,-0.09067369479894141,29,0,0,0.6,0.5798
ANGO,0.13330088367019666,84,0,0,0.0,0.0604
ANGX,0.15745776138588696,86,0,0,0.05,0.2709
ANIK,0.03682888615820444,66,0,0,0.45,0.0741
ANIP,0.037128933933736924,66,0,0,0.1,0.0963
ANIX,0.056126724146122714,70,0,0,0.4,0.2061
ANL,-0.08804151033718917,30,1,1,0.8,
ANNA,-0.30131571135237717,7,1,16,0.9,
ANNX,0.11553990520407315,81,0,0,0.5,0.1532
ANPA,-0.3695663842038023,4,1,99,1.0,
ANRO,0.1392946555938336,84,0,0,0.2,0.1217
ANSC,-0.026532794079160392,45,1,6,0.55,0.1465
ANSCU,-0.020842270449607327,48,1,13,0.65,0.1442
ANTA,-0.3684361889791646,4,1,35,1.0,0.553
ANTX,0.012503508587806647,60,1,4,0.3,
ANVS,-0.13376945154020292,22,0,0,0.7,0.5507
ANY,0.07228123869998512,74,1,10,0.55,
AOD,-0.0011459609940552631,56,1,1,0.4,0.0771
AOMR,0.06300979055221126,72,0,0,0.1,0.043
AON,0.08937178996630937,77,0,0,0.25,0.0615
AORT,-0.09588575609885581,28,0,0,0.55,0.4997
AOS,0.007420888612654247,59,0,0,0.2,0.305
AOSL,-0.1490666018712739,20,1,4,0.45,0.3393
AOUT,0.40975208892439596,95,0,0,0.1,0.0206
AP,-0.2949877297399859,8,1,13,0.8,0.4048
APA,-0.1835112967612717,16,1,17,0.95,0.3478
APAC,-0.028567317436499994,43,1,6,0.55,0.1477
APACU,-0.028928475467084814,43,1,4,0.4,0.1441
APAM,-0.055347882385991184,36,0,0,0.85,0.2378
APD,0.020959816691756186,62,0,0,0.7,0.1069
APEI,0.03645178077585068,66,0,0,0.5,0.1231
APG,-0.07884362626896763,31,1,1,0.8,0.2025
APGE,0.500121755575289,97,0,0,0.0,0.0178
APH,0.10761916710859956,80,1,1,0.05,0.1142
API,-0.06813357369613572,34,1,9,0.75,0.2205
APLD,-0.21069370571484808,14,1,9,0.65,0.3774
APLE,0.14089371294616104,84,0,0,0.0,0.0606
APLM,0.26810727408321533,92,0,0,0.25,0.2289
APM,-0.2398732090170776,11,1,18,0.9,0.4434
APO,-0.06691825275099095,34,1,10,0.55,0.245
APOG,0.052857201155160696,69,1,3,0.15,0.2233
APP,0.02620421882959336,64,0,0,0.65,0.2712
APPF,0.05140920021355497,69,0,0,0.55,0.2723
APPN,-0.004070447363997323,55,0,0,0.4,0.347
APPS,1.0101832851761985,98,0,0,0.0,0.2218
APRE,-0.04234863382502041,39,1,4,0.65,0.2707
APT,0.014056395547368865,61,1,2,0.8,0.2351
APTV,-0.11281391842673241,26,1,15,0.75,0.3872
APUS,-0.616793002409197,1,1,70,1.0,
APVO,-0.12379949496695351,24,1,21,1.0,0.5864
APWC,0.06943400639343314,73,1,1,0.55,0.2664
APXT,-0.028336251544597124,44,1,6,0.55,0.1477
APXTU,-0.026413414788891754,45,1,5,0.45,0.144
APYX,0.13119735936724425,83,1,1,0.45,0.1503
AQB,-0.019099409788638,49,1,3,0.35,0.1989
AQMS,-0.3800719913793303,4,1,36,1.0,0.5947
AQN,-0.10385119149791074,27,1,6,0.7,0.2524
AQST,0.012118107872566897,60,1,6,0.4,0.3604
AR,-0.1135928988294255,25,1,2,0.9,0.3398
ARAI,-0.34420972426662416,5,1,55,1.0,
ARAY,-0.41563306032730957,3,1,23,1.0,0.7433
ARBB,-0.07768278244916867,32,1,14,0.7,0.3705
ARBE,-0.23893024999102722,11,1,3,0.95,0.6463
ARBK,-0.060625449013270556,35,1,3,0.5,0.4194
ARCB,0.11277911165896487,81,1,6,0.55,0.1761
ARCC,-0.03152430628944304,42,1,2,0.5,0.1543
ARCO,-0.04820122064527622,37,1,6,0.75,0.176
ARCT,-0.10467277322971033,27,0,0,0.8,0.2146
ARDC,0.007427934973179423,59,0,0,0.25,0.1083
ARDT,0.15796152347618764,86,0,0,0.25,0.0
ARDX,-0.12858011830764532,23,1,7,0.7,0.386
ARE,0.013276127988662893,60,1,2,0.15,0.2189
AREC,-0.23355136208955246,12,1,5,0.9,0.6038
AREN,-0.5586760429795876,1,1,38,1.0,0.8252
ARES,-0.03164554418688191,42,1,1,0.5,0.355
ARGX,0.10594657822016995,80,0,0,0.0,0.0248
ARHS,0.16683271550885476,87,0,0,0.05,0.2954
ARI,-0.0924964167358846,29,1,6,0.7,0.1619
ARIS,-0.1686737980533611,18,1,12,0.85,0.3884
ARKO,0.11377560976848508,81,1,1,0.2,0.1058
ARKR,-0.18416588479277773,16,1,7,0.8,0.3337
ARL,0.42937202333055774,96,0,0,0.1,0.1227
ARLO,-0.06591512251451545,34,0,0,0.7,0.234
ARLP,-0.12146421115602273,24,1,6,0.8,0.2874
ARM,0.18392353527105423,88,1,8,0.4,0.3173
ARMK,0.1313283327065054,83,0,0,0.0,0.0231
ARMP,-0.4172208608089551,3,1,6,0.95,0.663
AROC,0.018197201593242687,61,1,3,0.4,0.1185
AROW,0.09043949024142371,77,0,0,0.0,0.0322
ARQ,-0.15922249607966701,19,1,11,0.55,0.4715
ARQQ,0.3684565309732743,95,1,2,0.35,0.3333
ARQT,0.18535281475185708,88,0,0,0.0,0.1506
ARR,-0.026454454032550655,45,1,2,0.35,0.1245
ARRY,-0.23644961202767115,12,1,10,0.95,0.4947
ARTCU,-0.02526154301454514,46,1,6,0.55,0.145
ARTL,-0.5536335506734886,1,1,61,1.0,
ARTNA,0.037263961131479034,66,0,0,0.25,0.1055
ARTV,0.11224139460560933,81,0,0,0.15,0.3307
ARTW,-0.010141399311820107,53,1,2,0.6,0.2168
ARVN,-0.08241714743747466,31,0,0,0.5,0.4404
ARW,-0.02592240758285755,46,1,7,0.35,0.178
ARWR,0.17802815958051185,88,0,0,0.15,0.0
ARX,-0.06649103455239529,34,1,2,0.9,0.2233
AS,-0.045701178202634196,38,1,2,0.5,0.2562
ASA,-0.19895182446779888,15,1,13,0.95,0.4139
ASAN,-0.023102096888927635,47,0,0,0.55,0.4823
ASB,0.07777820658355583,75,0,0,0.0,0.0449
ASBP,8.838226569837621,99,1,2,0.2,
ASC,-0.09955536075526514,28,1,8,0.75,0.2051
ASG,0.0034881979453128195,57,1,1,0.1,0.0602
ASGI,-0.0105321551171474,53,0,0,0.6,0.1313
ASH,0.16385311193292376,87,0,0,0.0,0.0645
ASIC,0.23385508318185827,91,0,0,0.0,0.0391
ASIX,-0.14433354544922827,21,0,0,0.9,0.2701
ASLE,-0.10601249933007498,27,1,1,0.6,0.2875
ASM,-0.11492088858180854,25,1,1,0.75,0.5004
ASMB,0.05966965306837761,71,0,0,0.5,0.1697
ASML,0.09562174444741273,78,1,3,0.15,0.1228
ASND,0.1676910498535223,87,0,0,0.3,0.0312
ASO,-0.17090748868172412,17,1,8,0.8,0.3224
ASPC,-0.052492273746611334,36,1,4,0.75,0.5356
ASPCU,-0.13629126833114266,22,1,16,0.95,0.509
ASPI,-0.1796033752144556,17,1,8,0.65,0.4529
ASPN,0.02361124273415438,63,1,3,0.35,0.1967
ASPS,0.05380769456102773,69,0,0,0.15,0.2353
ASR,-0.07884442690500046,31,1,1,0.3,0.2938
ASRV,-0.02188427669361056,48,1,2,0.35,0.1225
ASST,-0.12880326018682944,23,1,14,0.95,0.4661
ASTC,0.641572140990956,97,1,16,0.8,
ASTE,-0.0184959977597136,49,1,1,0.25,0.1963
ASTH,0.3509392566947898,95,0,0,0.05,0.0581
ASTI,-0.27026076924888615,9,1,13,0.7,
ASTL,-0.2786908596360678,9,1,21,1.0,0.344
ASTS,-0.18237979771080937,16,1,2,0.75,0.4388
ASUR,-0.09852592981959143,28,1,1,0.8,0.2465
ASX,0.20262998413383232,89,1,1,0.15,0.1135
ASYS,-0.035249918201020844,40,1,4,0.6,0.2629
ATAI,0.20219682967974614,89,0,0,0.5,0.0435
ATAT,-0.12628791918595972,24,1,50,1.0,0.2959
ATCH,-0.29669687414514617,8,1,43,1.0,0.4752
ATEC,0.0049266496673320975,58,0,0,0.2,0.6206
ATEN,0.25263522469069616,92,0,0,0.0,0.0415
ATER,0.22167397591457333,90,1,1,0.05,
ATEX,0.8078167280642226,98,0,0,0.0,0.0699
ATGL,-0.24643651137699663,11,1,11,0.9,0.6671
ATHE,0.33909198270103047,94,0,0,0.1,0.0635
ATHM,0.055399587774306897,70,0,0,0.15,0.2337
ATHR,0.521506316155055,97,0,0,0.55,0.2682
ATI,0.07424648302982584,74,1,4,0.2,0.106
ATII,-0.03672429772273189,40,1,6,0.8,0.1213
ATIIU,-0.02908471535060284,43,1,6,0.85,0.2684
ATKR,-0.13071330300394382,23,1,7,0.75,0.1881
ATLC,0.28724892656351,93,1,3,0.15,0.1401
ATLCP,0.013005450775252385,60,1,2,0.45,0.1175
ATLO,-0.024901011521271832,46,1,3,0.3,0.1188
ATLX,-0.29658698879004974,8,1,37,1.0,0.5173
ATMU,-0.04034041296496339,39,1,1,0.5,0.2915
ATNI,-0.11444762108359999,25,1,5,0.6,0.2477
ATNM,-0.11769677515063791,25,0,0,0.95,0.3512
ATO,-0.028400452853996595,44,0,0,0.65,0.1863
ATOM,-0.14327380566125536,21,1,4,0.8,
ATOS,-0.5460592121480501,2,1,41,1.0,0.7783
ATPC,-0.15161283629077837,20,1,6,0.8,
ATR,0.05254977754955442,69,0,0,0.1,0.2014
ATRA,0.5341767812986797,97,1,1,0.1,
