ticker,raw_score,rs_percentile,rs_below_ma,rs_days_below_ma,rs_frac_below_ma
A,0.08468857196235423,81,0,0,0.9
AA,0.13066029172740623,84,0,0,0.6
AACB,-0.10217208185080676,43,1,38,1.0
AACBU,-0.08580374621518948,49,0,0,0.95
AACG,0.006135051661804142,73,1,3,0.5
AAL,0.19086473037669244,87,0,0,0.3
AAME,-0.25531290064666423,10,1,20,1.0
AAMI,0.127722905801462,84,0,0,0.15
AAOI,0.3404307172173066,92,1,2,0.25
AAON,0.5140151511704328,95,0,0,0.15
AAP,0.010777777450939899,73,0,0,0.7
AAPG,-0.24137954597281408,11,1,29,1.0
AAPL,0.08265278015676998,81,0,0,0.0
AARD,-0.3128260812371493,7,1,10,0.6
AAT,0.08126418428816644,81,0,0,0.6
AAUC,-0.2609086176196726,9,1,37,1.0
AB,-0.12426546019551385,32,1,17,0.95
ABAT,0.10136820833755068,82,0,0,0.65
ABBV,-0.07969412299797518,52,0,0,0.65
ABCB,-0.06280942865298098,58,1,17,0.95
ABCL,0.601940405542583,95,0,0,0.2
ABEO,0.06510006954679422,80,0,0,0.5
ABEV,-0.003996942818143251,71,1,2,0.5
ABG,-0.17906378527098127,20,1,28,1.0
ABLV,0.6132292342021578,96,0,0,0.25
ABM,-0.1323016424981185,30,1,69,1.0
ABNB,-0.11443425860142697,35,1,21,1.0
ABOS,-0.03448379011277093,65,0,0,0.85
ABR,-0.3349056992637422,5,1,16,0.95
ABSI,0.8311480958774259,97,0,0,0.15
ABT,-0.24147062269666114,11,1,43,1.0
ABTC,0.03448778966472592,76,1,16,0.8
ABTS,-0.4067943992351435,4,1,68,1.0
ABUS,-0.045903026400189784,63,0,0,0.75
ABVC,0.2532709454456797,90,0,0,0.75
ABVE,-0.24279477614561235,11,1,17,0.95
ABVX,0.12311806480757449,84,0,0,0.55
ABX,-0.09797447372425705,45,1,3,0.9
ACA,0.04100590365668051,77,1,1,0.4
ACAD,-0.1391860339204231,28,1,22,1.0
ACB,-0.026546987668114738,67,0,0,0.85
ACCL,-0.0455120433784154,63,0,0,0.85
ACCO,0.13131676064527958,84,0,0,0.0
ACCS,-0.31384061956123427,7,1,18,0.95
ACDC,-0.17527463558345685,20,1,5,0.55
ACEL,-0.09499140668528376,46,1,17,0.9
