ticker,raw_score,rs_percentile,rs_below_ma,rs_days_below_ma,rs_frac_below_ma
A,0.1158476132467891,82,0,0,0.1
AA,-0.11393715983164401,20,0,0,0.75
AACB,-0.02788693394499575,46,1,10,0.55
AACBU,-0.027762580948545956,46,1,10,0.6
AACG,-0.08797949458105943,25,0,0,0.85
AACIU,-0.03794223732101648,39,1,10,0.55
AACOU,-0.028682659681454736,46,1,11,0.65
AAL,-0.03783382327251368,39,1,7,0.8
AAME,-0.2119275337976703,10,1,73,1.0
AAMI,0.13953410140142003,85,0,0,0.0
AAOI,0.09813710277707072,81,0,0,0.55
AAON,-0.32047692957975005,5,1,35,1.0
AAP,0.005472772529908215,59,1,7,0.7
AAPG,-0.062109569128810105,31,0,0,0.55
AAPL,-0.05983433509333043,31,1,11,0.55
AARD,0.15734178329870302,87,1,3,0.2
AAT,-0.0910554830746079,24,1,18,0.9
AAUC,-0.08938616573910177,24,0,0,0.75
AB,-0.037094812760000616,39,1,12,0.6
ABAT,-0.15404172781050307,15,1,2,0.8
ABBV,0.048444203331136665,71,1,10,0.5
ABCB,-0.03042489289164536,44,1,12,0.8
ABCL,1.0555509278743735,99,0,0,0.65
ABEO,-0.07697460325291183,27,1,2,0.45
ABEV,-0.13797083459251558,17,1,11,0.6
ABG,-0.0348663305570838,41,1,9,0.45
ABLV,-0.3897330871226049,4,1,27,1.0
ABM,0.03991069851814773,69,1,7,0.35
ABNB,0.2609539639735817,92,0,0,0.25
ABOS,0.11931137473628906,83,0,0,0.75
ABR,-0.03250690863715313,42,1,3,0.7
ABSI,0.23346821724202121,91,0,0,0.7
ABT,0.17138503825160345,88,0,0,0.0
ABTC,-0.1168788831173981,20,0,0,0.75
ABTS,0.06985251350220714,76,0,0,0.5
ABUS,-0.002838266751623686,56,0,0,0.9
ABVC,-0.2877950079126753,6,1,26,1.0
ABVX,-0.035329075541342014,40,1,4,0.6
ABX,-0.10309636925138561,22,1,13,0.9
ACA,0.030099071373094755,66,1,9,0.45
ACAAU,-0.03496564817483426,41,1,10,0.6
ACAD,0.17043313907253405,87,0,0,0.05
ACB,0.2726445880511714,93,0,0,0.35
ACCL,0.6249157036327689,98,0,0,0.0
ACCO,0.04179179304249789,69,0,0,0.15
ACCS,-0.2842589205215019,6,1,11,0.8
ACDC,-0.13304022387536268,18,0,0,0.8
ACEL,-0.03210690819100833,42,1,11,0.85
ACET,-0.0317727286585235,43,1,6,0.6
ACFN,0.04937287821665745,71,0,0,0.5
ACGL,-0.006245788150373698,55,1,11,0.6
ACGLN,-0.03239027351209711,42,1,9,0.45
ACGLO,-0.035047811308647925,41,1,9,0.45
ACH,-0.7522517515179911,0,1,9,0.8
ACHC,0.024353397805541813,65,1,7,0.6
