ticker,raw_score,rs_percentile
A,-0.09725964272966178,40
AA,0.07686702593986364,83
AACB,-0.07965700023224466,49
AACBU,-0.09393527575825722,41
AACG,0.045645831317443486,79
AAL,0.10219832300474493,85
AAME,-0.2107775482671565,15
AAMI,0.13379000174264535,87
AAOI,0.7217215216286956,97
AAON,0.3412104982433028,94
AAP,-0.036335311548188844,65
AAPG,-0.16714290135268026,22
AAPL,0.07814736648142784,83
AARD,-0.23167806925240803,12
AAT,0.07301507367297189,83
AAUC,-0.2204888147300781,14
AB,-0.06886097295192081,54
ABAT,-0.08090508119759396,49
ABBV,-0.04363058066694584,63
ABCB,-0.04168225660278017,63
ABCL,0.3686605019712356,94
ABEO,-0.008150579822511689,71
ABEV,0.006166121831690061,74
ABG,-0.15636294643275983,24
ABLV,0.3502950544428948,94
ABM,-0.088593872806911,43
ABNB,-0.1007035950253459,38
ABOS,-0.13250346583321848,29
ABR,-0.3260685777850634,6
ABSI,0.4476804914978592,95
ABT,-0.20909334727433182,15
ABTC,-0.06878396311080281,55
ABTS,-0.5458870219571705,2
ABUS,-0.07512155848649106,52
ABVC,-0.12233614316579589,32
ABVE,-0.35219267754425493,5
ABVX,-0.03231495991709796,66
ABX,-0.08280883591492574,47
ACA,-0.04631384518485669,62
ACAD,-0.13804171428805645,28
ACB,-0.058169466306919916,59
ACCL,-0.09340376775274056,41
ACCO,0.10697013309035686,85
ACCS,-0.23104029617242053,13
ACDC,-0.0019380066251815375,72
ACEL,-0.08959810198619551,43
ACET,0.04920387570086532,80
ACFN,-0.12387473146245867,31
ACGL,-0.09308164951381273,41
ACGLN,-0.11250690203233182,35
ACGLO,-0.11193372681040296,35
ACH,-0.026636837185866034,67
ACHC,-0.09070513203686542,42
ACHR,-0.007683513389966812,71
ACHV,0.1846593824208378,90
ACI,-0.13392344545864493,29
ACIC,-0.1468031475048334,27
ACIU,-0.09084863123409334,42
ACIW,-0.03818642227598877,64
ACLS,0.3703911960426516,94
ACM,-0.24101230423900802,12
ACMR,0.29592364422934364,93
ACN,-0.1252657501525108,31
ACNB,0.019060787303727872,76
ACNT,-0.0793108564664014,50
ACOG,-0.14824561158166666,26
ACON,-0.0585550942346824,58
ACP,-0.0644823260652466,56
