ticker,raw_score,rs_percentile,rs_below_ma,rs_days_below_ma,rs_frac_below_ma
A,0.12574062061845506,83,0,0,0.05
AA,-0.06302044143291721,32,1,1,0.45
AACG,-0.05815706546471533,34,0,0,0.6
AACIU,-0.03399691864034222,44,1,3,0.85
AACOU,-0.02829655937020281,49,1,1,0.85
AAL,-0.1685847888251099,14,1,15,0.8
AAME,-0.2825899473212788,6,1,81,1.0
AAMI,0.19727096266256328,88,0,0,0.0
AAOI,-0.013602175991031605,56,1,4,0.4
AAON,-0.3082238840224208,5,1,43,1.0
AAP,-0.2963524443299663,6,1,6,0.85
AAPG,-0.1107976560171661,22,1,8,0.7
AAPL,-0.04222975958481266,39,0,0,0.85
AARD,0.2612676405879372,92,0,0,0.25
AAT,-0.08960444511391827,26,1,26,1.0
AAUC,0.007513349673451616,63,0,0,0.35
AB,-0.014074737132329335,56,0,0,0.85
ABAT,-0.008626808095158194,58,0,0,0.65
ABBV,0.0218227338686321,66,0,0,0.6
ABCB,-0.062496377372917924,32,1,20,1.0
ABCL,1.0674876131617408,98,0,0,0.25
ABEO,-0.005165486139307306,59,1,10,0.55
ABEV,-0.12648784215206313,19,1,19,0.95
ABG,-0.07817098537310904,28,1,1,0.75
ABLV,-0.083802786799867,27,0,0,0.65
ABM,0.0058326610178728935,62,0,0,0.7
ABNB,0.2495453862567572,91,0,0,0.05
ABOS,0.2342464737749933,90,0,0,0.3
ABR,-0.04267388905228964,39,1,1,0.6
ABSI,0.2209495449710605,89,0,0,0.4
ABT,0.12938047448087764,83,0,0,0.0
ABTC,0.039163885098906566,70,0,0,0.35
ABTS,0.19409229174145415,88,0,0,0.35
ABUS,0.11512551778799993,82,0,0,0.5
ABVC,-0.45988180620697844,2,1,35,1.0
ABVX,-0.029846614936479485,48,1,13,0.9
ABX,-0.06928095179349225,31,0,0,0.9
ACA,-0.0060559480803071344,59,1,2,0.8
ACAAU,-0.029096506340656587,49,0,0,0.85
ACAD,0.1613165401357624,86,0,0,0.05
ACB,0.35289680847353094,94,0,0,0.05
ACCL,0.5087135619177909,96,0,0,0.0
ACCO,-0.03360675687083132,45,1,1,0.25
ACCS,-0.3016994653330883,5,1,19,0.95
ACDC,-0.038479208740357616,41,1,2,0.55
ACEL,-0.09511784025610143,25,1,20,1.0
ACET,0.040135337249303744,70,0,0,0.35
ACFN,0.12952740684377761,83,0,0,0.55
ACGL,-0.033845996210749414,44,0,0,0.75
ACGLN,-0.05302376498825557,35,1,4,0.85
ACGLO,-0.05025052426332828,36,1,18,0.9
ACH,-0.6531751473779642,1,1,17,0.9
ACHC,0.01920860089790631,65,0,0,0.9
ACHR,0.11866242899209739,82,1,1,0.2
ACHV,0.39027215533338805,95,0,0,0.0
ACI,-0.0666639725725803,31,1,2,0.95
ACIC,-0.1658279743471059,14,1,17,0.9
ACIU,0.10577461459232684,81,0,0,0.35
ACIW,-0.021069665885558107,53,1,15,0.8
ACLS,-0.17471755181677018,13,1,7,0.85
ACM,-0.14084899334749965,17,1,13,0.65
ACMR,-0.08214331728041618,27,1,6,0.9
ACN,0.1489165147762226,85,0,0,0.0
ACNB,0.021079500610923653,66,0,0,0.2
ACNT,0.015745696975305395,65,0,0,0.75
ACOG,0.2852343534546015,93,0,0,0.1
ACON,-0.07115616424281623,30,1,2,0.7
ACP,-0.032904296287882946,45,1,1,0.85
ACR,-0.26741400696160783,7,1,20,1.0
ACRE,-0.022742990895540768,52,1,1,0.4
ACRS,0.18540799315565654,87,0,0,0.15
ACRV,0.2603825122155663,92,0,0,0.25
ACT,0.03965316471166918,70,0,0,0.1
ACTG,-0.07259394465626207,30,1,6,0.85
ACTU,0.28922707588037816,93,0,0,0.75
ACU,0.16946772602971694,86,0,0,0.0
ACV,-0.04893225560369019,37,1,25,1.0
ACVA,-0.029203511804826845,49,1,4,0.65
ACXP,-0.10392551566858194,23,1,7,0.8
AD,-0.061388701158159184,33,0,0,0.75
ADAC,-0.030768381171908495,47,1,3,0.85
ADACU,-0.03280340879039569,45,1,3,0.85
ADAG,-0.05273104527025389,35,1,2,0.45
ADAM,0.051800445627291004,72,0,0,0.0
ADAML,-0.008849432558510846,58,0,0,0.6
ADAMM,-0.010539360678702266,57,0,0,0.6
ADAMN,0.029076800378892674,68,0,0,0.45
ADAMZ,-0.03524815848132118,43,1,4,0.85
ADBE,0.1460230826667025,84,0,0,0.05
ADC,-0.09368347642138311,25,1,20,1.0
ADCT,-0.19395217756907518,12,1,10,0.95
ADEA,-0.07632123852167991,29,1,7,0.7
ADGM,-0.07638456577403807,29,1,3,0.35
ADI,-0.06166826681090687,33,1,7,0.85
ADIL,1.1629714094303392,98,0,0,0.0
ADM,-0.03497800605488277,44,1,4,0.9
ADMA,0.08416170012375276,78,0,0,0.2
ADNT,-0.15636399551132618,15,1,3,0.8
ADP,0.13377262749221108,83,0,0,0.05
ADPT,0.29630607715725316,93,0,0,0.0
ADSE,-0.07122128634171598,30,1,18,0.9
ADSK,0.10408918414429288,80,0,0,0.0
ADT,0.0388002325921202,70,0,0,0.35
ADTN,-0.3409523008768327,4,1,57,1.0
ADUR,0.05872536817257951,74,0,0,0.15
ADUS,0.09957341715372756,80,0,0,0.2
ADV,-0.24347643056958967,8,1,4,0.85
ADVB,0.4813197957679806,96,0,0,0.7
ADX,-0.001139498212037439,60,1,10,0.8
ADXN,-0.34447699822673816,4,1,10,0.85
AEAQ,-0.027072779946953958,50,0,0,0.8
AEAQU,-0.04608693483473727,38,1,1,0.75
AEBI,-0.10954313218875514,22,1,9,0.75
AEC,0.06322770953847606,75,0,0,0.55
AEE,-0.0896255064775893,25,1,21,1.0
AEF,0.039779834580144495,70,0,0,0.4
AEG,0.012789421752234055,64,1,6,0.5
AEHL,6.3518737395086315,99,0,0,0.25
AEHR,0.0871639779452979,78,1,5,0.35
AEI,0.20681348252905277,89,0,0,0.45
AEIS,-0.10265871933731385,23,1,7,0.55
AEM,0.3614621568479784,94,0,0,0.15
AEMD,-0.44288205092152627,2,1,60,1.0
AENT,-0.09668664039039218,24,1,20,1.0
AEO,-0.05291588773061491,35,0,0,0.75
AEON,-0.37032632649510083,4,1,41,1.0
AEP,-0.10901779967203978,22,1,21,1.0
AER,-0.03472903675464166,44,0,0,0.7
AERO,-0.14387558122584002,17,1,38,1.0
AERT,0.03321407425121999,69,0,0,0.45
AES,-0.02646006287169091,50,1,2,0.8
AESI,-0.14140791187153104,17,1,3,0.7
AEVA,-0.16532070892431705,14,1,7,0.45
AEXA,-0.027244005401158386,50,1,3,0.9
AEYE,0.13828074632347787,84,0,0,0.55
AFB,-0.04988884158736476,36,1,4,0.95
AFCG,0.1388564924340635,84,0,0,0.5
AFG,-0.0037721549577337254,59,0,0,0.65
AFJK,-0.33828421465334607,4,1,54,1.0
AFJKU,-0.49331242678956416,2,1,58,1.0
AFL,-0.08109723914566358,27,1,17,0.85
AFRI,0.0054795059691599216,62,0,0,0.55
AFRM,-0.0032773188302298376,59,0,0,0.55
AFYA,-0.03665116582125154,42,0,0,0.75
AG,0.2191731727434994,89,0,0,0.2
AGBK,-0.16597385736049952,14,1,17,0.85
AGCC,-0.11467924634600032,21,1,20,1.0
AGCO,-0.10282408877403043,23,0,0,0.8
AGD,0.0028114092590106193,61,0,0,0.35
AGEN,0.8887295255214936,98,0,0,0.0
AGI,0.17024041280640378,86,0,0,0.2
AGIG,-0.08791850923692382,26,0,0,0.8
AGIO,-0.05818228003364212,34,1,5,0.9
AGL,-0.10105204522440189,24,1,15,0.95
AGM,0.05914500824631198,74,1,6,0.3
AGMB,0.08734490003913778,78,0,0,0.25
AGMH,0.09830730336411994,80,0,0,0.4
AGNC,-0.026436765904603747,50,1,1,0.65
AGNCL,-0.017402721910705174,55,0,0,0.7
AGNCM,-0.014138856077117776,56,0,0,0.65
AGNCN,-0.01550018390258285,55,1,1,0.75
AGNCO,-0.01606290341941982,55,1,2,0.75
AGNCP,-0.010403939384029344,57,0,0,0.7
AGNCZ,-0.01839399185933452,54,1,1,0.7
AGNT,-0.05890640083297362,34,1,1,0.65
AGO,-0.10011982835557642,24,1,19,0.95
AGPU,0.4337612783374462,96,0,0,0.1
AGRO,0.04421355612253219,71,0,0,0.65
AGRZ,-0.2057533750568743,11,1,4,0.85
AGX,-0.28779196261001144,6,1,39,1.0
AGYS,0.10466880887816402,80,0,0,0.25
AHCO,-0.5095337459296664,2,1,18,0.9
AHG,-0.3756142156779625,3,1,18,0.9
AHMA,-0.07603555260698464,29,1,11,0.75
AHR,0.023685640479057947,66,0,0,0.7
AHRT,-0.08176757385449128,27,1,19,0.95
AHT,0.031008326680851177,68,0,0,0.55
AI,0.03723105174521126,70,1,2,0.15
AIDX,-0.027434117801534603,50,0,0,0.5
AIFA,0.2744718420038497,92,0,0,0.3
AIFC,0.20233174756013295,89,0,0,0.65
AIFF,-0.22777644509578038,9,1,13,0.95
AIFU,-0.41176388626308574,3,1,42,1.0
AIG,-0.049416463695303885,37,1,2,0.9
AIHS,0.23435201633194364,90,0,0,0.45
AII,0.3877020923661697,95,0,0,0.05
AIIA,-0.03332543708757751,45,1,1,0.75
AIIO,-0.2631600781874576,7,1,28,1.0
AIIR,0.03989812260876447,70,1,2,0.4
AIM,-0.1492043048308981,16,1,3,0.85
AIMD,-0.13780812629857042,18,1,37,1.0
AIN,-0.23273928031151073,9,1,18,0.9
AIO,-0.03072185661737959,47,1,6,0.75
AIOS,0.07360273506704032,76,0,0,0.55
AIOT,-0.23663036796521197,8,1,13,0.85
AIP,-0.3615830496047498,4,1,39,1.0
AIR,-0.00874806272901714,58,1,6,0.4
AIRE,-0.05277421128608089,35,0,0,0.75
AIRG,-0.15471030677159361,16,1,55,1.0
AIRI,-0.14279164156580917,17,0,0,0.9
AIRJ,0.036884039536734935,69,1,7,0.4
AIRO,0.10552090899851962,80,1,3,0.25
AIRS,-0.46583108988571326,2,1,13,0.7
AIRT,0.21093738383041033,89,0,0,0.3
AIRTP,-0.042212911463057466,39,1,1,0.8
AISP,-0.038954048571477634,41,0,0,0.6
AIT,-0.019740667436933496,54,1,6,0.4
AIV,-0.1249375144035928,19,1,38,1.0
AIXC,-0.07838747139525015,28,1,3,0.8
AIXI,-0.5204132628560695,2,1,1,0.95
AIZ,0.029644167986466817,68,0,0,0.45
AJG,0.07646951190814177,76,0,0,0.6
AKA,-0.025444653377811505,51,1,2,0.7
AKAM,-0.11786912676420427,20,1,7,0.75
AKAN,-0.565564310405048,1,1,48,1.0
AKBA,-0.26551131929707733,7,1,17,0.85
AKR,-0.07840603926842965,28,1,2,0.85
AKTS,0.0763912435771752,76,0,0,0.6
AKTX,-0.1285215197219723,19,0,0,0.95
ALAB,-0.07841660219027571,28,1,16,0.95
ALAR,-0.46352868327652147,2,1,47,1.0
ALB,0.011152907239851698,63,0,0,0.3
ALC,0.029382032585839442,68,0,0,0.1
ALCO,-0.01642986204934748,55,0,0,0.65
ALDF,-0.030227210920266916,48,1,2,0.85
ALDFU,-0.03205483033757279,46,0,0,0.75
ALDX,-0.10510845626557938,23,1,33,1.0
ALEC,0.3916360497131939,95,0,0,0.2
ALF,-0.035211975085832556,44,1,1,0.85
ALFUU,-0.0349360993101466,44,1,19,0.95
ALG,-0.027128279985918033,50,0,0,0.6
ALGM,-0.2809206258872308,6,1,34,1.0
ALGN,-0.12086625040456578,20,1,8,0.95
ALGS,0.519258937397688,97,0,0,0.25
ALGT,-0.23542189758226303,8,1,17,0.95
ALH,-0.13218512485663203,18,1,13,0.65
ALHC,-0.30553822956667026,5,1,26,1.0
ALIS,-0.030159711755172576,48,1,2,0.85
ALISU,-0.03308818421878931,45,1,3,0.85
ALIT,-0.13895474001600508,17,1,17,0.95
ALK,-0.16808894948173872,14,1,13,0.65
