ticker,raw_score,rs_percentile,rs_below_ma,rs_days_below_ma,rs_frac_below_ma
A,0.10203586651011216,81,0,0,0.25
AA,-0.2806767967529453,8,1,32,1.0
AACB,-0.0015354415538057272,50,0,0,0.7
AACBU,0.00011745013132483627,52,0,0,0.75
AACG,-0.15820985371850801,17,1,17,0.95
AAL,-0.032436372126458904,37,1,11,0.55
AAME,-0.20979523020480265,12,1,59,1.0
AAMI,0.16123079443950822,89,0,0,0.2
AAOI,-0.36810951311364026,5,1,28,1.0
AAON,-0.21005551355569016,12,1,21,1.0
AAP,-0.0022521206197061014,50,0,0,0.7
AAPG,-0.013738780203053304,43,0,0,0.25
AAPL,0.18184858456571468,91,0,0,0.15
AARD,0.3801567761901024,97,0,0,0.0
AAT,0.05508260594947859,71,1,4,0.2
AAUC,-0.19366333392840418,14,1,27,1.0
AB,0.024703295066608406,62,0,0,0.3
ABAT,-0.25475418222346763,10,1,30,1.0
ABBV,0.1497062472501498,88,0,0,0.0
ABCB,-0.025240327121699914,39,1,2,0.2
ABCL,-0.06211731764396782,30,1,12,0.6
ABEO,0.10668488815333457,82,1,4,0.2
ABEV,-0.021892402446475733,40,0,0,0.7
ABG,0.13212366895369532,86,0,0,0.05
ABLV,-0.1303286939470136,20,1,14,0.75
ABM,0.14549735681521012,87,0,0,0.0
ABNB,0.04826452755883278,69,0,0,0.2
ABOS,-0.06533402170496853,30,1,10,0.5
ABR,-0.09899482135716449,24,0,0,0.9
ABSI,0.17652195174182989,91,1,9,0.45
ABT,0.1525377456622075,88,0,0,0.2
ABTC,-0.5580348671598024,2,1,55,1.0
ABTS,0.10416887276423446,82,1,2,0.8
ABUS,-0.011875773387627808,44,1,7,0.5
ABVC,-0.22741746695377885,11,1,13,0.65
ABVX,0.21309766283485246,93,0,0,0.1
ABX,0.11439932051349318,83,0,0,0.35
ACA,0.08500292340883611,78,0,0,0.0
ACAD,0.11771434363549524,84,0,0,0.0
ACB,-0.11140410379768464,22,0,0,0.95
ACCL,0.35296899957398775,96,0,0,0.0
ACCO,0.07505619494557306,76,0,0,0.4
ACCS,0.03138754018066072,64,0,0,0.35
ACDC,-0.3811879717475946,4,1,29,1.0
ACEL,-0.018976956041363846,41,0,0,0.85
ACET,-0.002551712377289549,49,1,2,0.35
ACFN,0.192263289588723,92,0,0,0.15
ACGL,0.08637363683740842,79,0,0,0.1
ACGLN,0.0024717907434595888,53,0,0,0.5
ACGLO,0.004537819229915864,54,0,0,0.5
ACH,0.046032867302832084,69,1,4,0.35
ACHC,0.26474827334644657,95,0,0,0.0
ACHR,-0.0885088468444659,25,1,2,0.75
ACHV,0.24914180256033694,94,0,0,0.05
ACI,-0.22861414107127437,11,1,4,0.65
ACIC,-0.06035457998368441,31,1,10,0.55
ACIU,-0.14015064528561824,19,1,12,0.75
ACIW,0.29126323874072985,95,0,0,0.0
ACLS,-0.23954805317484748,11,1,17,0.85
ACM,-0.026472417733333302,39,0,0,0.85
ACMR,-0.07024493461467177,29,1,4,0.7
ACN,0.05166754784849342,70,0,0,0.75
ACNB,0.16115810088491817,89,0,0,0.0
ACNT,0.05235834382180501,70,0,0,0.0
ACOG,0.3410782240662413,96,0,0,0.0
ACON,-0.2521060400019927,10,1,16,0.95
ACP,-0.00904009413677086,45,0,0,0.55
ACR,-0.03860994015955845,36,0,0,0.85
ACRE,0.012643231614387006,58,0,0,0.55
ACRS,0.146811706331557,88,0,0,0.05
ACRV,-0.0697439296988811,29,1,8,0.4
ACT,0.06749042039021463,74,0,0,0.1
ACTG,-0.02520720311400302,39,0,0,0.65
ACTU,-0.4793784989374271,3,1,8,0.9
ACU,0.26800068421922524,95,0,0,0.15
ACV,-0.01742208075654599,42,1,3,0.55
ACVA,0.3223374395888784,96,0,0,0.05
ACXP,-0.13790551709318583,19,1,8,0.8
AD,-0.08387855928168084,26,1,29,1.0
ADACU,0.003947429011220926,54,0,0,0.7
ADAG,-0.10260169404244791,23,1,16,0.8
ADAM,-0.01917583891704766,41,1,7,0.65
ADAML,0.02067641251674096,61,0,0,0.15
ADAMM,0.009400214518043926,56,0,0,0.35
ADAMN,0.0200229979588704,60,0,0,0.25
ADAMZ,0.030215443243898903,64,0,0,0.15
ADBE,0.09793753479265242,81,0,0,0.35
ADC,0.05818155041076906,72,0,0,0.0
ADCT,-0.30362423282322465,7,1,6,0.95
ADEA,-0.12874708955256664,20,1,17,0.85
ADGM,-0.36343874571378093,5,1,63,1.0
ADI,-0.10902968930093829,22,1,21,1.0
ADIL,0.26960402615920015,95,0,0,0.1
ADM,0.09827064267262983,81,0,0,0.25
ADMA,-0.05799769791118422,31,1,5,0.55
ADNT,-0.03624547126581196,36,0,0,0.75
ADP,0.1968165466428945,92,0,0,0.0
ADPT,0.3469063133685903,96,0,0,0.0
ADSE,0.01825354586812452,60,0,0,0.1
ADSK,0.06311462151991912,73,0,0,0.55
ADT,0.07114093636019843,75,0,0,0.3
ADTN,-0.3836271590196358,4,1,35,1.0
ADUR,-0.05082432896345856,33,1,9,0.45
ADUS,0.2040019807751414,92,0,0,0.0
ADV,-0.06340961361851603,30,1,10,0.8
ADVB,2.0155063588390525,99,0,0,0.1
ADX,0.01715658258956744,59,1,1,0.05
ADXN,-0.0664026156709192,29,1,7,0.9
AEAQ,-0.004900438646471128,48,0,0,0.75
AEAQU,0.024149183614182536,62,0,0,0.65
AEBI,0.032481883967793994,65,0,0,0.45
AEC,-0.01667394877974409,42,1,1,0.55
AEE,-0.009312422116374576,45,0,0,0.45
AEF,-0.0744643347496115,28,1,18,0.9
AEG,0.09999552878342333,81,0,0,0.0
AEHL,-0.3135326806304426,7,1,45,1.0
AEHR,-0.2418290846366843,11,1,2,0.8
AEI,-0.25163189162150823,10,1,17,0.9
AEIS,-0.20919399307318978,12,1,2,0.8
AEM,-0.15047620205235201,18,1,26,1.0
AEMD,-0.5705923350742537,2,1,38,1.0
AENT,-0.04020320761835603,35,0,0,0.3
AEO,0.002448649339912134,53,0,0,0.55
AEON,-0.6677767834515899,1,1,19,0.95
AEP,-0.01353740057825238,43,0,0,0.45
AER,0.04118221114650912,67,0,0,0.2
AERO,-0.10812060827406214,23,1,16,0.8
AERT,0.07233828590131582,75,1,3,0.55
AES,0.009281765468386204,56,0,0,0.55
AESI,-0.3454252020666309,6,1,20,1.0
AEVA,-0.26393728884318435,9,1,17,0.85
AEXA,0.0021171982894568567,53,1,1,0.25
AEYE,-0.10347573542123557,23,1,7,0.5
AFB,-0.026117646636892186,39,1,5,0.75
AFBI,0.014288900855451056,58,0,0,0.6
AFCG,-0.1743698291170331,15,1,30,1.0
AFG,0.06798764115255215,74,0,0,0.05
AFJK,-0.6581065167964583,1,1,32,1.0
AFJKU,-0.6621588041516402,1,1,36,1.0
AFL,0.07521324737414288,76,0,0,0.1
AFRI,0.04022300030821603,67,0,0,0.2
AFRM,0.013926583743583321,58,1,7,0.35
AFYA,-0.018715623207042308,41,0,0,0.6
AG,-0.11762424481228266,21,1,3,0.95
AGCC,-0.09988202561973197,24,0,0,0.7
AGCO,0.021834081890948036,61,0,0,0.5
AGD,0.009969158982880045,57,0,0,0.7
AGEN,0.9255056610185931,99,0,0,0.2
AGI,-0.17572523614221608,15,1,27,1.0
AGIG,-0.0572201191258623,31,1,2,0.75
AGIO,0.18714554175627288,91,1,5,0.25
AGL,0.5492634387381825,98,1,3,0.15
AGM,0.13030647745962873,86,0,0,0.05
AGMH,-0.05436051779995358,32,1,1,0.75
AGNC,0.012100859144499999,57,1,5,0.25
AGNCL,0.014231443270426416,58,0,0,0.45
AGNCM,0.013589311862526666,58,0,0,0.25
AGNCN,0.010750120592003276,57,0,0,0.5
AGNCO,0.012695953706356398,58,0,0,0.4
AGNCP,0.017676353339046498,60,0,0,0.3
AGNCZ,0.010223397022069878,57,0,0,0.4
AGNT,-0.20575157839419292,13,1,16,0.8
AGO,0.08698100150413865,79,0,0,0.0
AGPU,0.07992288643333385,77,1,2,0.5
AGRO,-0.049246313428696405,33,1,1,0.65
AGRZ,-0.16032971104204446,16,1,9,0.45
AGX,-0.23732372787051903,11,1,17,0.85
AGYS,0.22247734893900287,93,0,0,0.2
AHCO,0.028525607241815083,63,0,0,0.3
AHG,-0.044990020015700065,34,1,1,0.25
AHMA,0.12783552331232662,85,1,12,0.65
AHR,0.1298633779047821,85,0,0,0.0
AHRT,0.053267947027597885,71,0,0,0.0
AHT,0.049231148067837384,69,0,0,0.1
AI,-0.02292605546871347,40,1,27,1.0
AIFA,-0.36342819579044683,5,1,39,1.0
AIFC,-0.4107400687653349,4,1,48,1.0
AIFF,-0.22248090041005758,12,1,57,1.0
AIFU,-0.16067319001786798,16,1,20,1.0
AIG,0.04358701115956971,68,0,0,0.2
AIHS,0.07818757057094734,77,0,0,0.45
AII,0.07145581659014344,75,0,0,0.15
AIIA,-0.0060860144973520665,47,0,0,0.75
AIIO,0.5799136373467828,98,1,6,0.4
AIIR,-0.22790188149178311,11,1,9,0.9
AIM,-0.237542075630066,11,1,33,1.0
AIMD,-0.36101230241589305,5,1,15,0.85
AIN,0.1381904447319528,87,0,0,0.15
AIO,-0.04981732944995752,33,1,17,0.85
AIOS,0.03598846091337129,66,1,11,0.65
AIOT,0.06405073851881932,73,1,4,0.3
AIP,-0.19367952852786804,14,1,17,0.85
AIR,0.099327331777511,81,0,0,0.35
AIRE,-0.38669858041467037,4,1,68,1.0
AIRG,-0.12527353759373375,20,1,33,1.0
AIRI,-0.12460010655157291,21,1,14,0.95
AIRJ,0.029890944212000732,64,0,0,0.6
AIRO,0.003196490497044341,53,0,0,0.8
AIRS,0.16424829139863314,90,0,0,0.65
AIRT,0.24661163519821047,94,0,0,0.0
AIRTP,0.007048590574953896,55,0,0,0.45
AISP,-0.23152351183957362,11,1,22,1.0
