ticker,raw_score,rs_percentile,rs_below_ma,rs_days_below_ma,rs_frac_below_ma
A,0.07454179733663313,77,1,1,0.05
AA,-0.036706898897127374,40,0,0,0.2
AACG,-0.07597749408447693,29,1,6,0.6
AACIU,-0.014208393897247838,51,1,2,0.9
AACOU,-0.016186572013256437,49,1,4,0.85
AAL,-0.20479217903819005,11,1,21,1.0
AAME,-0.18938119713278628,12,1,5,0.95
AAMI,0.08448225200470758,78,1,3,0.15
AAOI,-0.2646218297046298,7,1,10,0.55
AAON,-0.277178526570596,7,1,49,1.0
AAP,-0.27462692487331997,7,1,12,0.95
AAPG,-0.03346863942251159,41,1,4,0.6
AAPL,0.039253814619792354,70,0,0,0.65
AARD,-0.029344974729238797,42,1,6,0.55
AAT,-0.07087333989939204,30,1,32,1.0
AAUC,0.0820282438584472,78,0,0,0.05
AB,0.005347777803333533,61,0,0,0.6
ABAT,0.025919191631312906,67,0,0,0.35
ABBV,0.05300626983363486,72,0,0,0.5
ABCB,-0.046884643323295505,36,1,26,1.0
ABCL,0.7746419997930482,98,0,0,0.0
ABEO,-0.10577212381530979,23,1,16,0.8
ABEV,-0.015477666263815347,50,0,0,0.9
ABG,0.009720439405811701,62,1,7,0.9
ABLV,0.179826325185688,88,0,0,0.35
ABM,0.017538168443503026,64,1,6,0.95
ABNB,0.24079163841188647,92,0,0,0.0
ABOS,0.30311689663956654,94,0,0,0.0
ABR,0.02014837236389199,65,0,0,0.5
ABSI,-0.02058331434125448,47,1,5,0.35
ABT,0.0817364966039324,78,1,4,0.2
ABTC,0.2628882120031662,93,0,0,0.05
ABTS,0.04261742682679547,70,0,0,0.2
ABUS,0.06885534871632201,75,0,0,0.2
ABVC,-0.23473135932796055,9,0,0,0.95
ABVX,-0.10447794002348343,23,1,19,0.95
ABX,-0.08781337692015084,26,0,0,0.8
ACA,0.019633097917506455,65,1,1,0.8
ACAAU,-0.011819366573365284,53,1,1,0.75
ACAD,0.04204137199498526,70,1,1,0.05
ACB,0.3099313520406784,94,0,0,0.0
ACCL,0.3630740768107431,95,0,0,0.05
ACCO,0.044321916662021565,71,0,0,0.25
ACCS,-0.23472758749937164,9,1,4,0.95
ACDC,0.0042346360276186365,60,0,0,0.25
ACEL,-0.06197626060114875,32,1,26,1.0
ACET,0.057917956980296566,73,0,0,0.35
ACFN,0.028947389308226337,67,1,1,0.45
ACGL,0.0037536110512327026,60,1,6,0.8
ACGLN,-0.03401248986328809,41,1,10,0.95
ACGLO,-0.02882891416522987,43,1,24,1.0
ACH,-0.6053634534795601,1,1,23,1.0
ACHC,-0.08517009791549285,26,1,5,0.9
ACHR,0.0677329837416486,75,1,7,0.35
ACHV,0.30322900996815605,94,0,0,0.0
ACI,-0.053861129672405854,34,0,0,0.75
ACIC,-0.14403255854187794,17,1,23,1.0
ACIU,0.2127830790241907,91,0,0,0.1
ACIW,-0.024212352774738058,45,1,5,0.95
ACLS,-0.22531492908335354,10,1,13,0.85
ACM,-0.08992652493946104,25,1,3,0.85
ACMR,-0.20884209259606523,11,1,12,0.9
ACN,0.17942792928331783,88,0,0,0.0
ACNB,0.06741234649158301,75,0,0,0.2
ACNT,0.0021808452188874297,60,1,1,0.75
ACOG,0.17609455843601315,88,0,0,0.1
ACON,-0.17250417709011018,14,1,8,0.7
ACP,-0.030073758423395602,42,1,1,0.65
ACR,-0.1456879694336393,17,1,26,1.0
ACRE,-0.03866045329005713,39,1,7,0.5
ACRS,0.020852237889367596,65,1,1,0.15
ACRV,0.20892866844895225,90,0,0,0.0
ACT,0.07389186693373243,76,0,0,0.15
ACTG,-0.02452865715998792,45,1,1,0.8
ACTU,0.0006419406272039907,59,1,2,0.55
ACU,0.23824503014232837,91,0,0,0.0
ACV,-0.03676341329708675,40,1,31,1.0
ACVA,-0.07698714834483,28,1,10,0.8
ACXP,-0.09314689903550424,25,1,13,0.8
AD,0.0548409956522227,73,0,0,0.5
ADAC,-0.01567765634241981,50,1,2,0.9
ADACU,-0.013602528631472665,51,1,2,0.9
ADAG,-0.09318973976471295,25,1,8,0.65
ADAM,0.03549136309818586,69,1,5,0.25
ADAML,0.00952465611963551,62,1,1,0.5
ADAMM,0.007845729802164116,61,1,1,0.4
ADAMN,0.04483842483987805,71,0,0,0.2
ADAMZ,-0.027472375005151574,43,1,10,0.9
ADBE,0.1418776345697121,85,0,0,0.05
ADC,-0.053655541628429594,34,1,26,1.0
ADCT,0.09297115877844614,80,0,0,0.65
ADEA,-0.1632200401760091,15,1,13,0.85
ADGM,-0.2416866712710899,9,1,9,0.5
ADI,-0.0939712978701272,25,1,13,0.85
ADIL,1.042048654791075,98,0,0,0.0
ADM,0.05956330613569428,74,0,0,0.65
ADMA,0.05224635722181115,72,0,0,0.25
