ticker,raw_score,rs_percentile,rs_below_ma,rs_days_below_ma,rs_frac_below_ma
A,0.07615789455069431,81,0,0,0.95
AA,0.12021729303272123,85,0,0,0.65
AACB,-0.09948461144554147,43,1,37,1.0
AACBU,-0.11279390408306302,36,1,36,1.0
AACG,-0.06436550629935633,58,1,2,0.45
AAL,0.15947424248284053,87,0,0,0.35
AAME,-0.21977679838740466,14,1,19,0.95
AAMI,0.11557068313452047,84,0,0,0.15
AAOI,0.6549024115716776,96,1,1,0.2
AAON,0.5127153869556688,95,0,0,0.2
AAP,0.003117863351697739,73,0,0,0.7
AAPG,-0.25069949602502895,11,1,28,1.0
AAPL,0.07739532047592874,82,0,0,0.05
AARD,-0.3089064032793141,7,1,9,0.55
AAT,0.05771256465442774,80,0,0,0.65
AAUC,-0.21990209302120142,14,1,36,1.0
AB,-0.10677582584102856,38,1,16,0.9
ABAT,0.09064020387769321,82,0,0,0.65
ABBV,-0.041702629157493606,64,0,0,0.7
ABCB,-0.07196031767616475,55,1,16,0.95
ABCL,0.42690331343281024,94,0,0,0.2
ABEO,0.05897586179839333,80,0,0,0.5
ABEV,-0.014614627781309772,70,1,1,0.5
ABG,-0.14403413039968666,27,1,27,1.0
ABLV,0.3250751999018953,92,0,0,0.3
ABM,-0.11388233806368415,36,1,68,1.0
ABNB,-0.09824376624337106,44,1,20,1.0
ABOS,-0.0737731925222927,55,0,0,0.9
ABR,-0.34317305926707775,5,1,15,0.95
ABSI,0.6076629217830553,96,0,0,0.15
ABT,-0.24705958955680934,11,1,42,1.0
ABTC,-0.0972653600858358,45,1,15,0.8
ABTS,-0.5786466034244676,1,1,67,1.0
ABUS,-0.03506693396347223,66,0,0,0.8
ABVC,0.19377631940187257,88,0,0,0.8
ABVE,-0.2293702343037986,12,1,16,0.95
ABVX,0.07855222947212422,82,0,0,0.6
ABX,-0.08235475373164558,51,1,2,0.85
ACA,0.0030147122861140657,73,0,0,0.35
ACAD,-0.14135354440512593,28,1,21,1.0
ACB,-0.03740562615145626,66,0,0,0.9
ACCL,-0.07172915849135705,56,1,4,0.85
ACCO,0.13321182919244834,86,0,0,0.05
ACCS,-0.3204155998027528,6,1,17,0.95
ACDC,-0.17388972113136542,21,1,4,0.5
ACEL,-0.060117669349916976,60,1,16,0.85
ACET,0.09321045830440265,83,0,0,0.45
ACFN,-0.19673546222279353,17,1,16,0.8
ACGL,-0.1664787331500989,22,1,6,0.95
ACGLN,-0.1317612871058378,30,1,41,1.0
ACGLO,-0.12278293154023978,33,1,41,1.0
ACH,-0.07574661897693616,54,1,12,0.6
ACHC,-0.15163957615754306,26,1,10,0.85
ACHR,0.06226921654954774,80,0,0,0.45
ACHV,0.33800363166698516,92,0,0,0.35
ACI,-0.1626930697163847,23,1,5,0.9
ACIC,-0.2085497638594414,15,1,21,1.0
ACIU,-0.16154503741529763,23,1,31,1.0
ACIW,-0.09220843166038066,47,1,13,0.85
ACLS,0.32518814596806495,92,0,0,0.1
ACM,-0.2769771210644217,9,1,60,1.0
ACMR,0.8515343405082385,97,0,0,0.05
ACN,-0.15112989641226626,26,1,38,1.0
ACNB,-0.024930021168790534,68,1,1,0.4
ACNT,-0.16916416863144346,22,1,3,0.75
ACOG,-0.07888709026807911,53,1,23,1.0
ACON,-0.09544952668463082,46,1,25,1.0
ACP,-0.06519385277289975,58,1,36,1.0
ACR,-0.0736315573315911,55,1,12,0.6
ACRE,-0.11579245427370143,35,1,21,1.0
ACRS,0.11626389470792557,84,1,9,0.45
ACRV,-0.13291633796050195,30,1,13,0.65
ACT,-0.11035617326908383,37,1,7,0.95
ACTG,-0.11575663011201082,35,1,17,0.9
ACTU,-0.35253712992397507,5,1,10,0.55
ACU,-0.12185059636922409,33,1,4,0.95
ACV,-0.007177108847069083,72,0,0,0.4
ACVA,0.2470069862738613,90,0,0,0.05
ACXP,-0.2222375283270014,13,1,39,1.0
AD,-0.026664771040181112,68,1,4,0.75
ADAG,0.018678965932195854,75,0,0,0.8
ADAM,0.08076648091834025,82,0,0,0.0
ADAML,-0.08106800226675323,52,1,37,1.0
ADAMM,-0.07899730205775497,53,1,36,1.0
ADAMN,-0.06798486374810214,57,1,18,0.9
ADAMZ,-0.11793810402749377,34,1,47,1.0
ADBE,-0.1154825485579454,35,1,5,0.7
ADC,-0.1284691759491227,31,1,38,1.0
ADCT,-0.20234714388860595,16,1,27,1.0
ADEA,-0.056052281920447665,61,1,9,0.65
ADGM,-0.4550825739461047,3,1,23,1.0
ADI,0.08603809183489268,82,0,0,0.15
ADIL,0.3669955535095512,93,0,0,0.6
ADM,0.020275178376152517,76,0,0,0.2
ADMA,-0.38127654941508465,4,1,50,1.0
ADNT,-0.0017173889894152305,72,0,0,0.7
ADP,-0.02398688968919671,68,1,3,0.5
ADPT,-0.013979858670169557,70,0,0,0.8
ADSE,-0.15050361989285546,26,1,3,0.85
