ticker,raw_score,rs_percentile,rs_below_ma,rs_days_below_ma,rs_frac_below_ma
A,0.07582858608902689,82,0,0,0.6
AA,0.08375463871251022,82,0,0,0.3
AACB,-0.03891116038636176,58,0,0,0.9
AACBU,0.05870055212488773,80,0,0,0.75
AACG,-0.06845287790833174,43,1,9,0.7
AAL,0.05943623157023796,80,0,0,0.3
AAME,-0.4267806853232893,3,1,26,1.0
AAMI,0.2153082687388247,90,0,0,0.05
AAOI,0.3722905335286184,94,0,0,0.2
AAON,0.20602419020063778,90,0,0,0.0
AAP,0.010545214546995231,72,0,0,0.5
AAPG,-0.31946321914190773,7,1,35,1.0
AAPL,0.05517554299624462,79,0,0,0.0
AARD,-0.33936064993870274,6,1,16,0.8
AAT,0.16278235559096,88,0,0,0.3
AAUC,-0.2053246076016254,16,1,43,1.0
AB,-0.09168040949854467,36,1,23,1.0
ABAT,0.18780386800878268,89,0,0,0.45
ABBV,0.015055725366942996,73,0,0,0.45
ABCB,-0.02188446839902563,64,0,0,0.9
ABCL,0.29240733850282924,93,0,0,0.2
ABEO,-0.04569182779782389,53,1,2,0.7
ABEV,-0.0801599043961704,39,1,8,0.7
ABG,-0.09056061693962814,36,0,0,0.9
ABLV,0.47775724975969724,96,0,0,0.0
ABM,-0.00783535759409141,68,0,0,0.9
ABNB,-0.06579089714417405,43,0,0,0.95
ABOS,-0.22202691643040823,14,1,6,0.85
ABR,-0.36808421474167713,5,1,22,1.0
ABSI,0.6968279139213612,97,0,0,0.15
ABT,-0.10629092257842442,32,0,0,0.85
ABTC,-0.2192658660140131,14,1,22,1.0
ABTS,-0.1730259784256123,20,1,1,0.75
ABUS,-0.09441208323517192,35,1,6,0.75
ABVC,0.023910821503329543,74,0,0,0.45
ABVX,-0.20327915760173715,16,1,5,0.65
ABX,-0.10176075945877171,34,1,9,0.95
ACA,-0.007784668813902419,68,0,0,0.65
ACAD,-0.09013124996411764,37,0,0,0.9
ACB,-0.061647911057739646,45,1,5,0.8
ACCL,-0.0010803185865664172,69,0,0,0.75
ACCO,0.06744674477662482,81,0,0,0.15
ACCS,-0.3230604663848734,7,1,24,1.0
ACDC,0.11700420745739999,85,0,0,0.5
ACEL,0.001375751558671659,70,0,0,0.85
ACET,-0.09750878291746279,34,1,5,0.65
ACFN,-0.13637780500716257,26,1,23,1.0
ACGL,-0.11773719037223614,30,1,13,0.95
ACGLN,-0.0928690279958464,36,1,48,1.0
ACGLO,-0.09332211891245343,35,1,48,1.0
ACH,-0.19807600506151196,17,1,19,0.95
ACHC,-0.04061180880047729,57,0,0,0.85
ACHR,-0.11179876933547594,31,1,3,0.4
ACHV,0.2841948537966523,93,0,0,0.4
ACI,-0.08763086096903902,37,0,0,0.8
ACIC,-0.13695636628824398,26,1,28,1.0
ACIU,-0.3190205774494828,7,1,38,1.0
ACIW,-0.08745097157579812,37,1,1,0.9
ACLS,0.24773261798431867,92,0,0,0.25
ACM,-0.21838105491111037,14,1,67,1.0
ACMR,0.49763912190969484,96,0,0,0.0
ACN,-0.12752966896763146,28,1,4,0.85
ACNB,0.0530542177507428,79,0,0,0.5
ACNT,-0.03622374291546329,59,1,10,0.95
ACOG,-0.08028383872537677,39,0,0,0.85
ACON,-0.03170690061250637,60,0,0,0.7
ACP,-0.04192464740831241,56,1,43,1.0
ACR,-0.16301582677068832,22,1,19,0.95
