ticker,raw_score,rs_percentile,rs_below_ma,rs_days_below_ma,rs_frac_below_ma
A,0.12423962016327947,84,0,0,0.15
AA,-0.16726466756973243,16,1,1,0.8
AACB,-0.03566898661739833,45,1,10,0.55
AACBU,-0.034118842370708925,46,1,10,0.6
AACG,0.04052174494400949,71,0,0,0.9
AACIU,-0.04429849874317945,39,1,10,0.55
AACOU,-0.0350389211036177,45,1,11,0.65
AAL,-0.02048203221781287,53,1,6,0.8
AAME,-0.23423477717267693,10,1,72,1.0
AAMI,0.16325084664478742,87,0,0,0.0
AAOI,-0.09716946840618967,25,0,0,0.6
AAON,-0.3168838697861692,6,1,34,1.0
AAP,-0.052758957961626884,35,1,6,0.7
AAPG,-0.05445185848079503,35,0,0,0.5
AAPL,-0.05509697253754626,34,1,10,0.5
AARD,0.1272950022570985,84,1,2,0.15
AAT,-0.08317053723131701,28,1,17,0.85
AAUC,-0.09076177928096374,26,0,0,0.75
AB,-0.041886952866766136,40,1,11,0.55
ABAT,-0.18448241478033878,14,1,1,0.8
ABBV,0.047991763690612456,72,1,10,0.5
ABCB,-0.02941168716092067,49,1,11,0.75
ABCL,0.8609810355549736,98,0,0,0.7
ABEO,-0.023837349172975697,52,1,1,0.35
ABEV,-0.12844684965361125,20,1,10,0.6
ABG,-0.0237965263445975,52,1,8,0.4
ABLV,-0.3934539287351552,4,1,27,1.0
ABM,0.06820312228717121,77,1,5,0.25
ABNB,0.28132184217926476,93,0,0,0.25
ABOS,0.061099604729941324,75,0,0,0.75
ABR,-0.03294728002359466,47,1,2,0.65
ABSI,0.21813639632694173,91,0,0,0.75
ABT,0.23100727844388622,91,0,0,0.0
ABTC,-0.13506983410259654,19,0,0,0.8
ABTS,0.07186234260016505,77,0,0,0.5
ABUS,-0.02939147803647591,49,1,2,0.9
ABVC,-0.2448705331493397,9,1,26,1.0
ABVX,-0.02940759895164581,49,1,4,0.6
ABX,-0.1985407899146225,12,1,12,0.9
ACA,0.020521366483163987,66,1,9,0.45
ACAAU,-0.04171340848920939,40,1,8,0.6
ACAD,0.1766675637267025,88,0,0,0.05
ACB,0.2725364614112184,93,0,0,0.4
ACCL,0.6244023531383138,98,0,0,0.0
ACCO,0.05173530022849213,73,1,1,0.15
ACCS,-0.34025144501548316,5,1,10,0.8
ACDC,-0.11828880462305627,22,0,0,0.8
ACEL,-0.03647409127847081,44,1,10,0.9
ACET,-0.052487445931777885,35,1,6,0.6
ACFN,0.02827997668890054,68,1,10,0.5
ACGL,-0.012473516606065337,56,1,10,0.55
ACGLN,-0.03843863264958867,42,1,9,0.45
ACGLO,-0.029447276423498404,49,1,9,0.45
ACH,-0.7203732708437675,1,1,8,0.75
ACHC,0.01926074560498276,65,1,6,0.55
ACHR,0.31366849252690054,94,0,0,0.4
ACHV,0.1691513690411097,88,0,0,0.0
ACI,-0.2113370537693903,11,1,17,0.85
ACIC,-0.09714950121684451,25,1,8,0.8
ACIU,0.018414891484789565,65,0,0,0.8
ACIW,0.04835314753623702,73,1,6,0.35
ACLS,-0.1330144700402305,19,0,0,0.9
ACM,-0.12451437126674686,21,1,4,0.45
ACMR,-0.053629331554749804,35,1,15,0.95
ACN,0.15504955528515457,87,0,0,0.15
ACNB,0.08692668560293679,80,0,0,0.1
ACNT,-0.02084219532743642,53,1,8,0.4
ACOG,0.20135515568022908,90,1,1,0.05
ACON,-0.2125902517958358,11,1,29,1.0
ACP,-0.0488715157715922,37,1,15,0.9
ACR,-0.27085579999070547,8,1,11,0.75
ACRE,-0.013655056259107054,55,0,0,0.3
ACRS,0.130826240156325,85,0,0,0.1
ACRV,0.00865039681055365,62,0,0,0.7
ACT,0.10029463812159975,82,0,0,0.1
ACTG,-0.03418779116735122,46,1,3,0.45
ACTU,-0.546889373642378,2,1,21,1.0
ACU,0.3041267456639585,94,0,0,0.1
ACV,-0.03809937751291215,43,1,16,0.95
ACVA,0.1717909358011265,88,0,0,0.3
ACXP,-0.1300922534139849,20,1,1,0.8
AD,-0.0867489900115021,27,1,11,0.95
ADAC,-0.03221167420558006,48,1,8,0.6
ADACU,-0.04151202192072595,40,1,10,0.6
ADAG,-0.02033068085872043,53,1,3,0.6
ADAM,0.0725928018473985,77,0,0,0.45
ADAML,-0.014232980214989838,55,1,10,0.5
ADAMM,-0.0264012043843848,51,1,10,0.5
ADAMN,0.0025251664941931887,60,1,1,0.45
ADAMZ,-0.047005054091649165,38,1,10,0.55
ADBE,0.18833906762807628,89,0,0,0.1
ADC,-0.054292334531719805,35,1,11,0.55
ADCT,-0.2741203710304854,7,1,1,0.9
ADEA,-0.07152169820276047,30,0,0,0.8
ADGM,0.01632100045443103,64,0,0,0.6
ADI,-0.10285338060879605,24,1,4,0.95
ADIL,0.8443346268236327,98,0,0,0.05
ADM,-0.05956338098099319,33,1,12,0.6
ADMA,0.06648258839214133,76,0,0,0.45
ADNT,-0.0915299658857891,26,1,8,0.55
ADP,0.1504286382675399,87,0,0,0.0
ADPT,0.2827459805721418,93,0,0,0.0
ADSE,-0.02111234132503228,53,1,9,0.45
ADSK,0.1896739430109893,89,0,0,0.1
ADT,0.06932299557050645,77,1,2,0.2
ADTN,-0.4513374910070977,3,1,46,1.0
ADUR,0.1971772019464683,90,0,0,0.55
