ticker,raw_score,rs_percentile,rs_below_ma,rs_days_below_ma,rs_frac_below_ma
A,0.03928422014393756,67,0,0,0.2
AA,-0.24828679041537657,10,1,13,0.65
AACB,-0.031552845025365574,45,1,1,0.45
AACBU,-0.02871397927687902,47,1,1,0.7
AACG,-0.19056806092135825,16,1,23,1.0
AAL,0.38168472070472637,94,0,0,0.1
AAME,-0.3095216369448935,7,1,40,1.0
AAMI,0.04274469904979764,67,1,7,0.35
AAOI,0.03802917821230766,66,1,9,0.6
AAON,0.1396507241377156,83,1,2,0.45
AAP,0.0417857433349653,67,0,0,0.15
AAPG,-0.2100497387632597,14,1,49,1.0
AAPL,-0.04976784873850925,38,1,14,0.7
AARD,0.14675784786013632,84,0,0,0.7
AAT,0.12747923733604352,81,0,0,0.0
AAUC,-0.2255090809087624,12,1,8,0.95
AB,-0.08439372395072081,31,1,12,0.95
ABAT,-0.24177012399824832,11,1,11,0.7
ABBV,0.17269428061678205,86,0,0,0.2
ABCB,0.04934117116829755,69,0,0,0.2
ABCL,0.751028276981794,98,0,0,0.25
ABEO,0.030543621715904794,64,0,0,0.4
ABEV,0.014310377087742618,61,0,0,0.55
ABG,-0.015128772829015615,52,0,0,0.25
ABLV,0.2641930153866158,91,0,0,0.0
ABM,0.09503926796690099,77,0,0,0.2
ABNB,0.06445987084347773,72,0,0,0.45
ABOS,0.08847699625833022,76,0,0,0.7
ABR,-0.2118222009563303,13,1,1,0.95
ABSI,1.4108160757448194,99,0,0,0.0
ABT,-0.02684979986344659,48,0,0,0.4
ABTC,-0.34964762423570955,5,1,36,1.0
ABTS,0.08186372658022995,75,1,15,0.75
ABUS,0.02545447708752644,63,0,0,0.55
ABVC,0.2711883280170406,91,0,0,0.1
ABVX,-0.21829845973162829,13,1,19,0.95
ABX,0.1416676204056494,83,0,0,0.35
ACA,0.17834490900414898,87,0,0,0.25
ACAD,0.11916005328763288,80,0,0,0.45
ACB,-0.21473404445888467,13,1,19,0.95
ACCL,0.11952419764447517,80,0,0,0.15
ACCO,0.17134220627976524,86,0,0,0.35
ACCS,-0.1036500770085976,28,0,0,0.75
ACDC,-0.1483313048908088,21,1,10,0.7
ACEL,0.05768857044188482,70,0,0,0.15
ACET,0.05505102270361586,70,0,0,0.5
ACFN,-0.05354859720463412,37,0,0,0.8
ACGL,0.014040467411310376,60,0,0,0.65
ACGLN,-0.05732161319536342,36,0,0,0.9
ACGLO,-0.0653790329569527,35,1,1,0.95
ACH,0.15752814266528067,85,0,0,0.4
ACHC,0.0858908488747879,76,0,0,0.5
ACHR,-0.27182297493554003,9,1,17,0.85
ACHV,0.455893202875303,95,0,0,0.2
ACI,-0.2132334266578125,13,1,14,0.9
ACIC,-0.040872011540966494,40,0,0,0.65
ACIU,-0.09569644514565762,29,0,0,0.75
ACIW,0.13043208622085967,82,0,0,0.25
ACLS,0.2825272182148455,91,0,0,0.1
ACM,-0.12540080088682895,24,1,1,0.95
ACMR,0.9137772150889888,98,0,0,0.0
ACN,-0.3489657524817999,5,1,18,0.9
ACNB,0.12819879839727266,82,0,0,0.15
ACNT,0.013307242153697073,60,0,0,0.5
ACOG,0.1311224753675569,82,0,0,0.35
ACON,-0.13484710340151754,23,1,14,0.7
ACP,-0.023270584057605927,49,0,0,0.75
ACR,-0.13902359812875786,22,1,1,0.95
ACRE,-0.1320125032383767,23,1,11,0.75
ACRS,0.15159722851934765,84,0,0,0.55
ACRV,0.0549978414199935,70,0,0,0.7
ACT,0.04143490278674799,67,0,0,0.35
ACTG,-0.06900531203069912,34,1,1,0.55
ACTU,-0.3495034787807927,5,1,31,1.0
ACU,0.09598425866910984,77,0,0,0.15
ACV,0.020122825727939615,62,0,0,0.1
ACVA,0.308053566876369,92,0,0,0.25
ACXP,-0.2836037814628799,8,0,0,0.95
AD,-0.10098557423856794,28,1,10,0.7
ADACU,-0.021071609663098047,50,0,0,0.3
ADAG,0.0809590878516675,75,0,0,0.55
ADAM,0.12676436457264822,81,0,0,0.2
ADAML,-0.021254124339597547,50,0,0,0.4
ADAMM,-0.027069391761987804,47,1,1,0.5
ADAMN,-0.007753359857861762,55,1,1,0.4
ADAMZ,-0.0009615604348700776,56,0,0,0.25
ADBE,-0.18179165282967627,17,1,15,0.75
ADC,-0.010494776268563946,54,0,0,0.55
ADCT,-0.7528223195408277,1,1,48,1.0
ADEA,0.16833030382672073,86,0,0,0.2
ADGM,-0.30487506819507354,7,1,44,1.0
ADI,-0.00787575154124169,55,1,2,0.4
ADIL,0.2860520600792509,91,0,0,0.0
ADM,-0.02642710940427523,48,1,10,0.55
ADMA,-0.10065351077049325,28,1,1,0.6
ADNT,-0.21977549812523836,13,1,9,0.55
ADP,0.04246754350878485,67,0,0,0.3
ADPT,0.46682269874989535,95,0,0,0.0
ADSE,-0.007638517836239034,55,0,0,0.75
ADSK,-0.2152960468100098,13,1,19,0.95
ADT,-0.08218799320917147,31,1,10,0.9
ADTN,-0.165468756943076,19,1,16,0.8
ADUR,0.10251334951024374,78,0,0,0.5
ADUS,-0.011961577394157943,53,0,0,0.3
ADV,0.3120776546834221,92,0,0,0.3
ADVB,0.045074825786992866,68,0,0,0.55
ADX,0.02011710825090627,62,0,0,0.35
ADXN,-0.15368671872614523,20,1,4,0.85
AEAQU,-0.036264004810392804,42,1,1,0.45
AEBI,0.05854282804540303,71,0,0,0.3
AEC,-0.2300173900101104,12,1,5,0.9
AEE,0.010785670429753466,60,0,0,0.35
AEF,0.05643429623641643,70,0,0,0.3
AEG,0.04196374604205535,67,0,0,0.3
AEHL,0.14088775907278814,83,1,26,1.0
AEHR,0.3619132906597046,94,1,5,0.45
AEI,-0.18074609776778666,17,1,1,0.95
AEIS,0.016465400301417042,61,1,1,0.45
AEM,-0.20292318464316572,14,1,7,0.9
AEMD,-0.6975039721696741,1,1,19,0.95
AENT,-0.16287353478383765,19,0,0,0.8
AEO,-0.05554209517828329,36,1,1,0.3
AEON,-0.169780478538085,18,0,0,0.85
AEP,0.021343115001913618,62,0,0,0.5
AER,0.03657556207187363,66,0,0,0.4
AERO,0.09880292398047927,78,0,0,0.15
AERT,0.6212556810429732,97,0,0,0.15
