ticker,raw_score,rs_percentile,rs_below_ma,rs_days_below_ma,rs_frac_below_ma
A,0.09270079151097256,79,0,0,0.45
AA,-0.04124666507505736,44,1,2,0.35
AACB,-0.03373755133553086,50,0,0,0.75
AACBU,-0.04004307002516144,45,1,2,0.7
AACG,-0.17903868121631938,16,1,12,0.8
AAL,0.20187500921115792,89,0,0,0.3
AAME,-0.3439843261217372,5,1,29,1.0
AAMI,0.18344792390296166,87,0,0,0.05
AAOI,0.07818002080207749,77,1,1,0.3
AAON,0.1460757491406826,85,1,3,0.15
AAP,0.08550805154391129,78,0,0,0.35
AAPG,-0.2958651798148573,7,1,38,1.0
AAPL,0.030839327364026475,68,1,3,0.15
AARD,-0.33584411466238795,5,1,19,0.95
AAT,0.18613330309240106,88,0,0,0.15
AAUC,-0.22474384543530196,12,1,46,1.0
AB,-0.08879138974475176,29,1,1,0.95
ABAT,0.030694759466341884,68,0,0,0.45
ABBV,0.026659354204623106,67,0,0,0.3
ABCB,0.017185583946062608,65,0,0,0.75
ABCL,0.2235981551655678,89,1,2,0.3
ABEO,-0.006793376917966505,59,0,0,0.7
ABEV,-0.020487202958779545,55,0,0,0.7
ABG,-0.0357424738567738,48,0,0,0.75
ABLV,0.35383704547881584,94,0,0,0.0
ABM,0.13453219236877234,84,0,0,0.75
ABNB,-0.05522143096598233,37,1,3,0.95
ABOS,-0.13971285891223512,21,0,0,0.8
ABR,-0.24782709120867058,10,1,25,1.0
ABSI,0.7698193547429355,97,0,0,0.15
ABT,-0.07739548030857632,32,0,0,0.7
ABTC,-0.26706480061674187,9,1,25,1.0
ABTS,0.047314605832061166,72,1,4,0.75
ABUS,-0.05363975898770019,38,1,9,0.75
ABVC,0.05539429776989549,73,0,0,0.3
ABVX,-0.2070509838917084,13,1,8,0.65
ABX,-0.020924576619358988,55,0,0,0.8
ACA,0.023167753876859,66,0,0,0.65
ACAD,-0.05188559564794819,39,1,1,0.8
ACB,-0.14508954998970142,20,1,8,0.8
ACCL,0.1892521369053054,88,0,0,0.6
ACCO,0.12226481643798022,83,0,0,0.15
ACCS,-0.23135146009362795,12,1,27,1.0
ACDC,0.029035107204101268,68,1,1,0.45
ACEL,0.12178559758058256,83,0,0,0.7
ACET,0.00158567012745367,61,1,8,0.65
ACFN,-0.14539240183258967,20,1,26,1.0
ACGL,-0.0863020186481049,30,1,1,0.9
ACGLN,-0.08867262178675209,29,1,51,1.0
ACGLO,-0.08814756791696235,30,1,51,1.0
ACH,0.042838513169541,71,0,0,0.95
ACHC,-0.07878147587184499,32,0,0,0.8
