ticker,raw_score,rs_percentile,rs_below_ma,rs_days_below_ma,rs_frac_below_ma
A,0.1099829812923317,85,0,0,0.65
AA,0.04884841018204403,80,0,0,0.35
AACB,-0.046200862681085655,56,0,0,0.95
AACBU,0.05237556636735376,80,0,0,0.8
AACG,-0.045136835273738685,56,1,8,0.65
AAL,0.0796287827988876,83,0,0,0.3
AAME,-0.37731025033941734,5,1,25,1.0
AAMI,0.1711119416293408,89,0,0,0.05
AAOI,0.2592693817519073,92,0,0,0.25
AAON,0.40999945080002675,95,0,0,0.0
AAP,-0.01724327158320145,66,0,0,0.55
AAPG,-0.32199954149398313,7,1,34,1.0
AAPL,0.07983166155444996,83,0,0,0.0
AARD,-0.34669212097493285,6,1,15,0.8
AAT,0.14183883083608886,88,0,0,0.35
AAUC,-0.22606718653524577,14,1,42,1.0
AB,-0.07795783650241157,40,1,22,1.0
ABAT,-0.07774059686537432,40,1,1,0.5
ABBV,0.028172983705443133,76,0,0,0.5
ABCB,-0.02274786033164171,65,0,0,0.95
ABCL,0.33608052752184225,94,0,0,0.2
ABEO,-0.03822721961080668,59,1,1,0.65
ABEV,-0.07450473872077285,41,1,7,0.65
ABG,-0.09503407291658544,35,0,0,0.95
ABLV,0.4951079807290427,96,0,0,0.0
ABM,-0.006043222759880278,69,0,0,0.95
ABNB,-0.05978937344051461,47,1,26,1.0
ABOS,-0.2647208368590952,11,1,5,0.85
ABR,-0.38255003725675707,4,1,21,1.0
ABSI,0.6749991726177038,97,0,0,0.15
ABT,-0.0932560881270494,36,0,0,0.9
ABTC,-0.2577130527679017,11,1,21,1.0
ABTS,0.39677081813082804,95,0,0,0.75
ABUS,-0.10388370619256015,33,1,5,0.75
ABVC,0.020060012635034014,75,0,0,0.5
ABVX,-0.20976104854230257,16,1,4,0.65
ABX,-0.08949269988192468,37,1,8,0.95
ACA,-0.022053672639960303,65,1,6,0.65
ACAD,-0.06891613270927402,43,0,0,0.95
ACB,-0.0872813470751091,38,1,4,0.8
ACCL,-0.004465686705853525,70,0,0,0.8
ACCO,0.04108776501727547,78,0,0,0.15
ACCS,-0.3153198474524812,7,1,23,1.0
ACDC,0.018720440396959387,75,1,1,0.55
ACEL,-0.0014914408041066668,70,0,0,0.9
ACET,-0.09570220904783466,35,1,4,0.6
ACFN,-0.20372432079706262,17,1,22,1.0
ACGL,-0.10681931935203948,33,1,12,0.95
ACGLN,-0.09302929311494916,36,1,47,1.0
ACGLO,-0.09099116262064982,37,1,47,1.0
ACH,-0.1446004450092608,25,1,18,0.9
ACHC,-0.09402242452268571,36,1,2,0.9
ACHR,-0.13779529184037015,27,1,2,0.35
ACHV,0.1974282050432081,90,0,0,0.4
ACI,-0.08718507178626128,38,0,0,0.85
ACIC,-0.11515411883312672,31,1,27,1.0
ACIU,-0.3010453181952799,8,1,37,1.0
ACIW,-0.04756103712646038,55,0,0,0.85
ACLS,0.18575128897324578,90,1,1,0.25
ACM,-0.22622123810262398,14,1,66,1.0
ACMR,0.516390569392978,96,0,0,0.0
ACN,-0.10707263645788559,33,1,3,0.85
ACNB,0.038051409534158906,78,0,0,0.5
ACNT,-0.07673980554327219,41,1,9,0.95
ACOG,-0.15015411647429683,24,1,4,0.9
ACON,0.00523330244221655,72,0,0,0.75
ACP,-0.05302741842560664,51,1,42,1.0
ACR,-0.16312309461639185,22,1,18,0.9
ACRE,-0.06626540535567996,44,0,0,0.9
ACRS,0.03166895846790396,77,1,1,0.7
ACRV,-0.2397072151754081,13,1,19,0.95
ACT,-0.06556300117529058,45,0,0,0.9
ACTG,-0.10589803828460274,33,1,23,1.0
ACTU,-0.34627777148874495,6,1,16,0.85
ACU,-0.03477771175050705,60,0,0,0.85
ACV,-0.029102842293055105,62,1,1,0.4
ACVA,0.07181266589702623,82,1,3,0.15
ACXP,-0.24319319025468805,12,1,45,1.0
AD,-0.03087692926956845,62,1,1,0.65
ADAG,-0.1396980037224118,26,1,5,0.75
ADAM,0.045068633201437946,79,0,0,0.15
ADAML,-0.041454125851204164,58,0,0,0.95
