ticker,raw_score,rs_percentile,rs_below_ma,rs_days_below_ma,rs_frac_below_ma
A,0.1158476132467891,83,0,0,0.1
AA,-0.11393715983164401,20,0,0,0.75
AACB,-0.028174829617357445,46,1,11,0.6
AACBU,-0.027762580948545956,47,1,10,0.6
AACG,-0.08797949458105943,25,0,0,0.85
AACIU,-0.03794223732101648,39,1,10,0.55
AACOU,-0.028682659681454736,46,1,11,0.65
AAL,-0.03783382327251368,39,1,7,0.8
AAME,-0.2119275337976703,10,1,73,1.0
AAMI,0.12558926615454713,84,0,0,0.0
AAOI,0.09813710277707072,80,0,0,0.55
AAON,-0.32047692957975005,5,1,35,1.0
AAP,0.005472772529908215,59,1,7,0.7
AAPG,-0.062109569128810105,31,0,0,0.55
AAPL,-0.05983433509333043,32,1,11,0.55
AARD,0.1874062959078574,89,1,3,0.2
AAT,-0.08251677508757035,26,1,16,0.8
AAUC,-0.07708118427879598,27,0,0,0.7
AB,-0.037094812760000616,39,1,12,0.6
ABAT,-0.15404172781050307,15,1,2,0.8
ABBV,0.03437131981089345,67,1,11,0.55
ABCB,-0.03042489289164536,44,1,12,0.8
ABCL,1.0555509278743735,99,0,0,0.65
ABEO,-0.07777379237378272,27,1,2,0.45
ABEV,-0.13797083459251558,17,1,11,0.6
ABG,-0.0348663305570838,41,1,9,0.45
ABLV,-0.38116955046062195,4,1,28,1.0
ABM,0.03991069851814773,69,1,7,0.35
ABNB,0.2609539639735817,92,0,0,0.25
ABOS,0.14647351058451244,86,0,0,0.7
ABR,-0.06488981086552839,30,1,3,0.7
ABSI,0.23346821724202121,91,0,0,0.7
ABT,0.17138503825160345,87,0,0,0.0
ABTC,-0.1168788831173981,20,0,0,0.75
ABTS,0.1220122535372126,83,0,0,0.45
ABUS,-0.002838266751623686,56,0,0,0.9
ABVC,-0.28170297584866755,6,1,27,1.0
ABVX,-0.04291073810839828,37,1,5,0.65
ABX,-0.10309636925138561,22,1,13,0.9
ACA,0.04700607436695062,70,1,10,0.5
ACAAU,-0.03496564817483426,41,1,10,0.6
ACAD,0.17043313907253405,87,0,0,0.05
ACB,0.23474598501739402,91,0,0,0.45
ACCL,0.6373507191722136,98,0,0,0.0
ACCO,0.04179179304249789,69,0,0,0.15
ACCS,-0.2842589205215019,6,1,11,0.8
ACDC,-0.09742724898055044,23,0,0,0.75
ACEL,-0.039773344658874416,38,1,12,0.85
ACET,-0.015465924850456655,52,1,7,0.6
ACFN,0.04937287821665745,71,0,0,0.5
ACGL,-0.014075748299495684,53,1,11,0.55
ACGLN,-0.03930420266468996,38,1,10,0.5
ACGLO,-0.04131803441727411,37,1,10,0.5
ACH,-0.7519843755065817,0,1,9,0.8
ACHC,0.024353397805541813,65,1,7,0.6
ACHR,0.267111339343739,93,0,0,0.35
ACHV,0.27105577372353457,93,0,0,0.0
ACI,-0.2075409485883224,11,1,18,0.9
ACIC,-0.08802878095300515,24,1,9,0.8
ACIU,0.033716298657834876,67,0,0,0.75
ACIW,0.040405273824315385,69,1,7,0.4
ACLS,-0.1387144129325601,17,1,1,0.9
ACM,-0.1315181875353043,18,1,5,0.45
ACMR,-0.0483626858136632,35,1,18,0.95
ACN,0.12024147373584715,83,0,0,0.15
ACNB,0.08556336639160433,78,0,0,0.1
ACNT,0.005554730890431403,59,1,9,0.45
ACOG,0.2757087371259208,93,0,0,0.05
ACON,-0.1722040580016929,14,1,30,1.0
ACP,-0.03278860874924046,42,1,14,0.75
ACR,-0.23412703283776173,9,1,12,0.8
ACRE,-0.02043145691078687,51,0,0,0.3
ACRS,0.1432463351979787,85,1,1,0.3
ACRV,0.0860532630657875,78,0,0,0.7
ACT,0.08954693132850966,79,0,0,0.1
