ticker,raw_score,rs_percentile,rs_below_ma,rs_days_below_ma,rs_frac_below_ma
AIRS,0.7753373314488244,98,0,0,0.0
AIRT,0.002888844483468163,67,0,0,0.65
AIRTP,-0.08630829403194266,33,1,2,0.85
AISP,0.13341311041627385,86,0,0,0.4
AIT,0.06364482031075094,79,0,0,0.6
AIV,-0.04113071825546692,48,1,2,0.9
AIXC,-0.07210133570245522,37,1,1,0.9
AIZ,0.04996667707405751,77,0,0,0.3
AJG,0.009291418264740114,68,0,0,0.8
AKA,-0.23968520438115662,11,1,18,0.9
AKAM,0.06431984914725584,79,1,2,0.1
AKAN,1.3084933574481068,98,1,10,0.7
AKBA,-0.3174726643246467,6,1,25,1.0
AKR,0.02617481782321185,72,0,0,0.6
AKTX,1.5966855303703105,99,0,0,0.35
ALAB,1.1905832799148566,98,0,0,0.0
ALAR,0.21108511315642633,90,0,0,0.1
ALB,-0.21783896352627177,13,1,19,0.95
ALBT,-0.2950139157445014,8,1,64,1.0
ALC,-0.06675031683937938,38,0,0,0.9
ALCO,-0.03974910607583232,49,0,0,0.9
ALDF,-0.03477951421639418,53,0,0,0.85
ALDFU,-0.003931424862967103,65,0,0,0.75
ALDX,-0.15280162980956902,21,0,0,0.65
ALEC,-0.31428240349439185,7,1,23,1.0
ALF,-0.03790670523495771,50,0,0,0.85
ALFUU,0.07686075999286171,80,0,0,0.85
ALG,-0.13908567054564364,23,0,0,0.95
ALGM,0.09223444238552597,82,1,1,0.55
ALGN,0.0008783207848072141,66,0,0,0.75
ALGS,-0.3050388499935133,7,1,39,1.0
ALGT,-0.014697341616186705,61,0,0,0.5
ALH,0.05119591022098012,77,0,0,0.75
ALHC,-0.026121529867955576,57,0,0,0.95
ALIS,-0.035865484316603496,52,0,0,0.85
ALISU,-0.028109595726201992,57,0,0,0.85
ALIT,-0.111449051211418,28,1,6,0.45
ALK,0.06192195044248687,78,0,0,0.4
ALKS,0.2896132604346888,93,0,0,0.05
ALKT,-0.15351679989718328,21,1,5,0.8
ALL,-0.015212369817035103,61,0,0,0.7
ALLE,-0.10837804944313542,28,0,0,0.95
ALLO,-0.3220333977805201,6,1,8,0.9
ALLR,0.14979575257249458,87,0,0,0.15
ALLT,-0.04279333855638628,47,1,5,0.6
ALLY,-0.006399462596550602,64,0,0,0.85
ALM,-0.21558436889175678,14,1,3,0.7
ALMS,-0.21613425299423147,14,1,24,1.0
ALMU,0.33496675428600065,94,1,1,0.45
ALNT,0.2631890033091949,92,0,0,0.45
ALNY,-0.07597342957439383,36,0,0,0.9
ALOT,0.24401920371638033,92,0,0,0.1
ALOY,0.11185544781823786,84,0,0,0.5
ALP,-0.08819860564246229,33,1,6,0.35
ALRM,-0.06814046495692265,38,0,0,0.75
ALRS,0.09733129803238116,83,0,0,0.25
ALSN,-0.08278391200910962,34,0,0,0.95
ALT,-0.23876317792681329,12,1,8,0.95
ALTG,-0.07214184815167107,37,0,0,0.8
ALTI,-0.3296099436011789,6,1,13,0.9
ALTO,0.09930401619249618,83,0,0,0.45
ALV,0.06177539366327224,78,0,0,0.3
ALVO,0.156033994599125,88,0,0,0.75
ALX,0.059328085072797604,78,0,0,0.45
ALXO,-0.24501609810691505,11,1,11,0.55
ALZN,-0.01618287025798873,61,0,0,0.45
AM,-0.054639415546942974,42,1,2,0.85
AMAL,0.014236502339049772,70,0,0,0.8
AMAT,0.1967912649200708,90,0,0,0.1
AMBA,0.0017731750372023541,66,1,8,0.4
AMBO,0.07286197305636871,80,1,1,0.5
AMBP,-0.04947233747003775,44,0,0,0.85
AMBQ,1.1055083534056585,98,0,0,0.0
AMBR,-0.35175288420814976,5,1,33,1.0
AMC,0.38422492499248695,95,0,0,0.3
AMCI,-0.3357682353759893,6,1,29,1.0
AMCR,-0.07764046965162479,35,0,0,0.9
AMCX,0.1655248402159946,88,0,0,0.25
AMD,0.549997603903059,97,0,0,0.0
AME,-0.0500216391078526,44,0,0,0.9
AMG,0.12398738432908823,85,0,0,0.6
AMGN,-0.04194403204260239,48,0,0,0.8
AMH,0.047777134615734615,76,0,0,0.6
AMIX,0.041214020726044326,75,0,0,0.35
AMKR,0.13019149247680753,86,0,0,0.55
AMLX,-0.16754906074091325,19,1,31,1.0
AMN,0.2689549322980336,93,0,0,0.05
AMOD,-0.447179624160867,3,1,85,1.0
AMP,-0.06439093079049757,39,1,2,0.95
AMPG,2.177498240614854,99,0,0,0.0
AMPH,-0.009561653411412505,63,0,0,0.85
AMPL,0.029698700995105146,73,1,2,0.55
AMPX,-0.004398670897789836,65,1,2,0.65
AMPY,-0.22411171760624576,13,1,24,1.0
AMR,0.010327580208364641,69,1,1,0.5
AMRC,-0.07861433193690251,35,1,4,0.45
AMRN,-0.05971064128073046,41,0,0,0.95
AMRX,0.07770870759661758,81,0,0,0.75
AMRZ,-0.08590532631131781,33,0,0,0.7
AMS,-0.19445338243022844,16,0,0,0.85
AMSC,-0.06645462989872082,39,1,9,0.65
AMSF,-0.060125412872020084,40,0,0,0.85
AMST,0.03645750615800124,74,1,8,0.65
AMT,0.02586357108808804,72,0,0,0.35
AMTB,-0.0346466412009772,53,0,0,0.85
AMTD,-0.04117177023535805,48,0,0,0.85
AMTM,-0.17336075166514958,18,1,83,1.0
AMTX,-0.11213553476146593,28,1,6,0.85
AMWL,0.27544177547530657,93,0,0,0.0
AMX,-0.08814854005660128,33,1,20,1.0
AMZE,-0.2240143725502947,13,1,6,0.75
AMZN,-0.05394648874672306,43,1,8,0.8
AN,-0.07458285608442333,36,0,0,0.95
ANAB,-0.08199325334238397,34,1,16,0.9
ANDE,-0.029569775545860016,56,0,0,0.85
ANDG,0.15456566692020943,88,1,2,0.35
ANET,0.024054977009797585,72,1,3,0.6
ANF,-0.07142092985633709,37,0,0,0.8
ANGH,0.2257279584032539,91,0,0,0.65
ANGI,-0.1687954119095656,19,1,1,0.7
ANGO,0.09925615509352503,83,0,0,0.45
ANGX,-0.18787545574940293,17,0,0,0.8
ANIK,-0.061163605348790076,40,1,30,1.0
ANIP,-0.029368951099959788,56,0,0,0.7
ANIX,-0.219254853393164,13,1,25,1.0
ANL,-0.12037436494084303,26,1,18,0.95
ANNA,-0.19298356316654386,16,1,44,1.0
ANNX,-0.16103616526172643,20,1,33,1.0
ANPA,-0.3271549442585455,6,1,81,1.0
ANRO,-0.12135458409095999,26,0,0,0.95
ANSC,-0.038584386201554015,50,0,0,0.85
ANSCU,0.04848864576069059,76,0,0,0.85
ANTA,-0.23529453898195138,12,1,17,0.95
ANTX,-0.07694799551123879,35,1,9,0.55
ANVS,-0.1899574587053338,17,1,11,0.8
ANY,0.7946320425813317,98,0,0,0.1
AOD,-0.022913696095310913,59,1,5,0.8
AOMR,-0.04475039405872558,46,0,0,0.9
AON,0.0006319277916668337,66,0,0,0.75
AORT,-0.344542116384023,5,1,35,1.0
AOS,-0.10145125160797208,30,0,0,0.95
AOSL,0.3931425632842006,95,1,1,0.35
AOUT,0.04621125511606626,76,0,0,0.4
AP,-0.030234200477760445,56,1,3,0.45
APA,-0.012972984180186893,62,1,14,0.9
APAC,-0.03664461681215944,52,0,0,0.85
APACU,-0.03912426007412215,49,0,0,0.85
APAM,-0.08213747018490336,34,1,2,0.8
APD,-0.07200929943035086,37,1,32,1.0
APEI,-0.07679998179104047,36,1,33,1.0
APG,-0.04031603322060528,49,0,0,0.95
APGE,-0.010955763363456245,63,0,0,0.75
APH,0.1200985681207388,85,0,0,0.45
API,0.0746049423113481,80,0,0,0.5
APLD,0.26251901584183535,92,1,4,0.3
APLE,0.18213468935688745,89,0,0,0.0
APLM,-0.14785606503362692,22,0,0,0.95
APM,0.30988203928827784,94,0,0,0.6
APO,0.07720538366786994,80,0,0,0.55
APOG,0.05805083344826176,78,0,0,0.45
APP,0.1430227461274935,87,1,1,0.15
APPF,-0.010393816528080135,63,0,0,0.7
APPN,0.030449453795759057,73,0,0,0.55
APPS,1.6680473761650514,99,0,0,0.0
APRE,-0.18616000305908015,17,1,8,0.6
APT,-0.06933614255592069,38,1,10,0.5
APTV,0.07966057829057671,81,0,0,0.45
APUS,-0.3820237187990967,4,1,52,1.0
APVO,-0.054378731393811316,42,1,3,0.75
APWC,-0.09595795136730012,31,1,11,0.85
APXT,-0.036984655252535886,51,0,0,0.85
APXTU,-0.03499322917451454,53,0,0,0.85
APYX,0.26526205700365324,92,0,0,0.25
AQB,-0.03793832122241587,50,1,2,0.45
AQMS,-0.30658727344396597,7,1,18,0.95
AQN,-0.07725086814268772,35,0,0,0.9
AQST,-0.10424652977752961,29,1,17,0.95
AR,-0.10378082474649115,29,1,14,0.95
ARAI,-0.4519529112538869,3,1,37,1.0
ARAY,-0.23567757231987072,12,1,5,0.7
ARBB,0.23520694750063872,92,0,0,0.35
ARBE,0.0922920702359917,82,1,3,0.15
ARBK,0.09866210587994667,83,0,0,0.4
ARCB,0.5194564834848325,97,0,0,0.2
ARCC,-0.014127782491297154,61,0,0,0.85
ARCO,-0.0843269691045314,33,1,12,0.9
ARCT,-0.20557575522022617,15,1,3,0.95
ARDC,-0.03339161318478104,54,0,0,0.95
ARDT,-0.0733133158686492,37,0,0,0.75
ARDX,-0.17305458441411053,18,1,21,1.0
ARE,0.10103234341546397,83,0,0,0.15
AREC,-0.14547456296277242,22,1,4,0.7
AREN,-0.49927161563249456,2,1,20,1.0
ARES,0.09167778688343795,82,0,0,0.15
ARGX,0.09130658713087211,82,0,0,0.55
ARHS,-0.037033853667768034,51,0,0,0.85
ARI,-0.024796135391024536,58,0,0,0.9
ARIS,-0.2879609094924409,8,1,19,0.95
ARKO,0.1964073396615227,90,0,0,0.0
ARKR,-0.19329918875012353,16,1,21,1.0
ARL,-0.01830749381582679,60,0,0,0.65
ARLO,-0.14577820024876145,22,1,21,1.0
ARLP,-0.048931214165522624,44,0,0,0.8
ARM,0.9080864404369517,98,0,0,0.0
ARMK,0.19633902900620023,90,0,0,0.0
ARMP,-0.24189893643437335,11,1,31,1.0
AROC,-0.07261651814884976,37,1,14,0.9
AROW,0.010946101280223892,69,0,0,0.8
ARQ,0.1750764515786628,89,0,0,0.25
ARQQ,-0.15891003647460847,20,1,5,0.6
ARQT,-0.041214619963285085,48,0,0,0.85
ARR,-0.04726211488871061,45,0,0,0.9
ARRY,-0.09348166547045761,31,1,3,0.4
ARTL,-0.6543220625382715,1,1,43,1.0
ARTNA,-0.01308019897545271,62,0,0,0.85
ARTV,-0.1494299500630275,21,1,19,0.95
ARTW,0.0744197178695992,80,0,0,0.85
ARVN,-0.38861499493080665,4,1,62,1.0
ARW,0.2512146596465309,92,0,0,0.0
ARWR,0.041196952704984455,75,1,7,0.55
ARX,0.06784845865366587,79,1,6,0.4
AS,-0.06907412079800142,38,0,0,0.75
ASA,-0.2551489177034453,10,1,17,0.85
ASAN,0.1254594702187562,85,0,0,0.35
ASB,-0.0030228772515376173,65,0,0,0.85
ASBP,17.563220283314102,99,0,0,0.0
ASC,-0.06457255435591784,39,1,11,0.55
ASG,-0.009422373322758873,63,0,0,0.85
ASGI,-0.10638455710236042,29,1,40,1.0
ASH,0.09661979238197238,83,0,0,0.45
ASIC,-0.021194457248297785,59,0,0,0.6
ASIX,0.0009880296153971513,66,1,23,1.0
ASLE,-0.07361943604245963,37,1,22,1.0
ASM,-0.23749326219328162,12,1,5,0.65
ASMB,-0.27927010012912556,9,1,18,0.9
ASML,0.14177529602339103,87,0,0,0.15
ASND,-0.15441973937095954,21,1,11,0.8
ASO,-0.13778336454550788,23,1,8,0.9
ASPC,-0.12812140984671616,25,1,26,1.0
ASPCU,-0.05047841871164288,44,1,8,0.75
ASPI,0.21967064701585456,91,1,1,0.25
ASPN,0.2869896700788529,93,1,1,0.05
ASPS,-0.09540355128547374,31,1,8,0.95
ASR,-0.17666448847638141,18,1,42,1.0
ASRT,0.2722362544425262,93,0,0,0.0
ASRV,-0.008949584868677446,63,0,0,0.8
ASST,0.16189252506810337,88,1,7,0.4
ASTE,-0.12389790328274482,25,0,0,0.9
ASTH,0.17766176251792873,89,0,0,0.2
ASTI,0.5184275012821052,96,0,0,0.25
ASTL,-0.06953273558778643,38,1,3,0.35
ASTS,0.04110296796884645,75,1,3,0.25
ASUR,-0.05635489698113116,42,0,0,0.75
ASX,0.22185847104713505,91,1,1,0.25
ASYS,0.10044407953965576,83,1,3,0.2
ATAI,-0.05714404518502992,42,1,3,0.5
ATAT,-0.136456433555783,23,1,32,1.0
ATCH,-0.16924310901282336,19,1,25,1.0
ATEC,-0.1379976794306348,23,0,0,0.95
ATEN,0.1924476047553371,90,0,0,0.05
ATER,0.34647808219122467,94,0,0,0.25
ATEX,0.3772183534808441,95,0,0,0.0
ATGL,-0.3816054009451185,4,1,16,0.8
ATHE,-0.011499692587046355,62,0,0,0.8
ATHM,-0.1273665647710449,25,1,4,0.9
ATHR,-0.045663852848990875,46,1,13,0.9
ATI,0.13473309556190713,86,0,0,0.3
ATII,-0.006214524522894789,64,0,0,0.5
ATIIU,0.05010161398710021,77,1,10,0.55
ATKR,0.1270034733793939,86,0,0,0.2
ATLC,0.21536065631671394,91,0,0,0.2
ATLCP,-0.00018896777114352226,66,0,0,0.65
ATLN,-0.6247417905687775,1,1,46,1.0
ATLO,0.023101989607494225,72,0,0,0.75
ATLX,-0.388527139078093,4,1,19,0.95
ATMU,-0.21297136180062903,14,1,27,1.0
ATNI,-0.029461608114958654,56,1,5,0.8
ATNM,-0.2248746194802814,13,1,7,0.85
ATO,-0.13033444841744202,24,1,42,1.0
ATOM,0.2893242071634141,93,1,5,0.4
ATOS,-0.19917098487260934,16,1,23,1.0
ATPC,0.12559222004394882,85,1,3,0.55
ATR,-0.1223543294021181,26,0,0,0.95
ATRA,0.46011318017280234,96,0,0,0.0
ATRC,-0.04460300352644393,46,1,13,0.9
ATRO,0.09541652511621385,83,0,0,0.0
ATS,-0.20100352095691204,15,1,9,0.85
ATXG,-0.21517635588671177,14,1,1,0.8
ATYR,-0.5222517292585032,2,1,20,1.0
AU,-0.24715719793099394,11,1,19,0.95
AUB,-0.007012516184250597,64,0,0,0.8
AUBN,0.005226802594881251,67,0,0,0.4
AUC,-0.1857824870426834,17,1,15,0.8
AUDC,0.0760465455961047,80,0,0,0.4
AUGO,-0.3802474962186645,4,1,33,1.0
AUID,-0.07944375279471502,35,1,2,0.6
AUNA,-0.12702247915601889,25,0,0,0.95
AUPH,-0.015186185500913569,61,0,0,0.8
AUR,0.13240876619217679,86,1,5,0.3
AURA,-0.15897548502470327,20,1,17,0.85
AURE,-0.023220605736442204,59,1,1,0.3
AUST,-0.1608130631190025,20,1,3,0.85
AUTL,-0.09767509512623969,30,1,5,0.35
AUUD,-0.45334040331899117,3,1,15,0.95
AVA,-0.001229764852186059,66,0,0,0.85
AVAH,-0.031089565040925922,55,1,9,0.6
AVAL,0.11490189002719697,85,0,0,0.45
AVAV,-0.061362693925771546,40,1,2,0.55
AVB,0.013674933703605202,69,0,0,0.6
AVBC,-0.0531036362944414,43,0,0,0.85
AVBH,0.030468620385440404,73,0,0,0.6
AVBP,0.05224037592245348,77,0,0,0.6
AVD,-0.035963373027197876,52,0,0,0.95
AVGO,-0.02619023484342999,57,1,4,0.55
AVIR,-0.2735242758073603,9,1,42,1.0
AVK,-0.018045781848484595,60,0,0,0.5
AVNS,0.37631179914473456,95,0,0,0.1
AVNT,-0.07983127386541501,35,0,0,0.9
AVNW,-0.0375892142900432,51,0,0,0.8
AVO,-0.24411013303110712,11,1,39,1.0
AVPT,-0.03441452436111718,53,0,0,0.55
AVR,0.48897564495031187,96,0,0,0.0
AVT,0.1671371142032804,88,0,0,0.0
AVTR,0.17173605331827138,88,0,0,0.5
AVTX,-0.3192953745876943,6,1,16,0.8
AVX,-0.31401707163808856,7,1,9,0.75
AVXL,-0.28937367800080516,8,1,33,1.0
AVY,-0.09187873983254845,32,0,0,0.95
AWF,-0.041481932460826494,48,0,0,0.95
AWI,-0.10029904306769123,30,1,35,1.0
AWK,-0.07487028862283032,36,0,0,0.9
AWP,-0.06663834587162237,39,1,35,1.0
AWR,-0.008237386872596952,63,0,0,0.85
AWRE,0.0010901814015452788,66,1,3,0.7
AWX,-0.05277059836273491,43,0,0,0.9
AX,-0.04629107969296739,45,0,0,0.85
AXG,-0.07250937659551113,37,1,27,1.0
AXGN,0.13539221920078487,86,0,0,0.65
AXIA,-0.2339633699790754,12,1,34,1.0
AXIL,-0.12317493888294916,26,1,14,0.8
AXIN,-0.023515516134561838,59,0,0,0.85
AXINU,0.02021580239250556,71,0,0,0.45
AXON,0.07473868661614025,80,0,0,0.55
AXP,-0.028096637894657342,57,0,0,0.85
AXR,-0.04405023283620514,46,0,0,0.85
AXS,-0.0724185042016744,37,0,0,0.9
AXSM,0.22916310456326702,91,0,0,0.05
AXTA,0.09238951080196584,82,0,0,0.35
AYA,-0.12082344814145014,26,1,3,0.4
AYI,0.013270340413994115,69,0,0,0.45
AYTU,-0.13664811167105084,23,0,0,0.85
AZ,-0.18714274200228484,17,1,5,0.9
AZI,0.08137248903980329,81,0,0,0.95
AZN,-0.08492627733819177,33,0,0,0.9
AZO,-0.1606430213899183,20,1,27,1.0
AZTA,0.04821611378918372,76,0,0,0.5
AZTR,-0.11148684031011744,28,1,4,0.85
AZZ,-0.007095795852458953,64,0,0,0.9
B,-0.138936820689311,23,1,3,0.8
BA,-0.10178714191569224,29,1,18,0.9
BABA,-0.15959953028405202,20,1,18,0.95
BAC,0.026600291741553206,72,0,0,0.8
BACC,-0.03308232924759284,54,0,0,0.85
BACCU,0.03639372564684576,74,0,0,0.85
BAER,-0.04550856897318799,46,1,5,0.55
BAFN,-0.19736850013723004,16,1,27,1.0
BAH,-0.029333141733744267,56,0,0,0.6
BAK,-0.08699488274780207,33,1,10,0.5
BALL,-0.14364195873799462,22,1,40,1.0
BALY,0.17782076885799777,89,0,0,0.4
BAM,-0.037174627745435715,51,0,0,0.95
BANC,0.01278375681032054,69,0,0,0.8
BAND,1.4543923762888318,99,0,0,0.0
BANF,-0.04002905187661326,49,0,0,0.85
BANL,-0.2876910398477962,8,1,47,1.0
BANR,-0.01504175423033291,61,0,0,0.85
