ticker,raw_score,rs_percentile,rs_below_ma,rs_days_below_ma,rs_frac_below_ma
A,0.11933671449904426,81,0,0,0.25
AA,-0.23774978140712638,11,1,10,0.5
AACB,-0.01961224807446614,49,0,0,0.55
AACBU,-0.018319225380364644,50,1,10,0.7
AACG,-0.1800520891268628,16,1,20,1.0
AAL,0.3700810165252248,95,0,0,0.1
AAME,-0.3072901062591254,6,1,37,1.0
AAMI,0.05008727246330384,69,1,4,0.2
AAOI,-0.04624829887894054,38,1,6,0.55
AAON,0.17360738379650326,87,0,0,0.35
AAP,-0.0018892033562028059,57,0,0,0.15
AAPG,-0.24045739357968474,11,1,46,1.0
AAPL,0.00018064190320734794,57,1,11,0.55
AARD,0.057139014307442004,71,0,0,0.85
AAT,0.14098869521551408,84,0,0,0.0
AAUC,-0.24342994958196895,10,1,5,0.95
AB,-0.09164961574757823,29,1,9,0.95
ABAT,-0.17822970619302864,16,1,8,0.55
ABBV,0.09664786757389082,78,0,0,0.2
ABCB,0.04860095551404828,69,0,0,0.35
ABCL,0.36148340904437387,94,0,0,0.25
ABEO,0.052221716014999156,70,0,0,0.35
ABEV,0.007240953118697789,59,0,0,0.65
ABG,0.04395787502530174,68,0,0,0.4
ABLV,0.297041806395963,93,0,0,0.0
ABM,0.09156643741837764,78,0,0,0.35
ABNB,0.04368553025656388,68,0,0,0.6
ABOS,-0.13125317730191996,22,1,1,0.65
ABR,-0.22838496576551232,12,1,33,1.0
ABSI,1.389173837874402,98,0,0,0.0
ABT,-0.043168839186621275,39,0,0,0.55
ABTC,-0.3629647253756203,5,1,33,1.0
ABTS,0.09147246572773401,78,1,12,0.75
ABUS,0.005086329226756128,59,0,0,0.55
ABVC,0.13939015581392578,84,0,0,0.1
ABVX,-0.2366287809122267,11,1,16,0.8
ABX,-0.0035091314165505046,56,0,0,0.5
ACA,0.20110379657815858,89,0,0,0.3
ACAD,0.06407447854029444,72,0,0,0.6
ACB,-0.19105855074929926,15,1,16,0.85
ACCL,0.16927938386150615,86,0,0,0.25
ACCO,0.1414759956049322,84,0,0,0.35
ACCS,-0.07571883649694497,32,0,0,0.9
ACDC,-0.2773847660951924,8,1,7,0.7
ACEL,0.08262684507527157,76,0,0,0.3
ACET,0.027574387011142044,65,0,0,0.45
ACFN,-0.1059351514853126,27,0,0,0.9
ACGL,-0.04332205897135709,39,0,0,0.8
ACGLN,-0.06791257117320329,34,1,59,1.0
ACGLO,-0.06726908493297636,34,1,59,1.0
ACH,0.14015185572337752,84,0,0,0.55
ACHC,0.0029468914547300523,58,0,0,0.65
ACHR,-0.18646078602016875,15,1,14,0.7
ACHV,0.2843403159756633,92,0,0,0.25
ACI,-0.17019199751856978,18,1,11,0.9
ACIC,-0.053466095258805336,37,0,0,0.8
ACIU,-0.1463901700720262,20,0,0,0.85
ACIW,0.07608591157905507,75,0,0,0.4
ACLS,0.22900454957566035,90,0,0,0.15
ACM,-0.12642266133062816,23,1,78,1.0
ACMR,0.6702861027899911,97,0,0,0.0
ACN,-0.31715109577718814,6,1,15,0.85
ACNB,0.12094574699189689,82,0,0,0.25
ACNT,-0.0016592201767853115,57,0,0,0.65
ACOG,0.056647274572379835,71,0,0,0.45
ACON,-0.1915623654059009,15,1,11,0.7
ACP,-0.03166170855870998,42,1,9,0.9
ACR,-0.14024903518415147,21,1,30,1.0
ACRE,-0.10884520713585874,26,1,8,0.75
ACRS,0.10665298888418853,80,0,0,0.7
ACRV,-0.10427816778616059,27,0,0,0.85
ACT,0.01592878542448465,62,0,0,0.5
ACTG,-0.046616227530045885,38,0,0,0.65
ACTU,-0.2119817079431764,13,1,28,1.0
ACU,0.058246485050227906,71,0,0,0.3
