ticker,raw_score,rs_percentile,rs_below_ma,rs_days_below_ma,rs_frac_below_ma,rs_pct_off_high
ADCT,-0.19024123265293957,15,1,60,1.0,
ADEA,-0.1749215985243343,17,1,10,0.65,0.2639
ADGM,-0.4165965790456916,3,1,56,1.0,0.7
ADI,-0.08289022613778141,28,1,14,0.75,0.153
ADIL,0.43394025823081417,96,0,0,0.05,0.557
ADM,0.06556496323684281,70,0,0,0.6,0.0255
ADMA,-0.020796502692123856,41,1,3,0.3,0.5503
ADNT,-0.08863149009438703,27,0,0,0.95,0.3128
ADP,0.19399428362279447,89,0,0,0.2,0.0843
ADPT,0.42157059115484924,96,0,0,0.0,0.0297
ADSE,0.015332980120074582,57,0,0,0.35,0.1455
ADSK,-0.009097806253740404,47,0,0,0.8,0.2684
ADT,0.02446251520694791,60,0,0,0.65,0.2027
ADTN,-0.24964366402232063,11,1,28,1.0,0.3982
ADUR,-0.08078288599508172,28,1,2,0.35,0.2586
ADUS,0.19814779018890094,90,0,0,0.0,0.1251
ADV,0.11377945089189846,80,1,3,0.55,0.1704
ADVB,0.03129213043964964,61,1,1,0.15,0.3422
ADX,0.035320087682741974,62,0,0,0.1,0.0
ADXN,-0.08903073032204356,27,1,1,0.8,0.352
AEAQU,-0.011946828858747715,45,1,13,0.75,0.1545
AEBI,0.09980206593568715,77,0,0,0.5,0.2272
AEC,-0.07795658533058064,28,0,0,0.7,0.5798
AEE,0.018153933086489184,58,0,0,0.3,0.1281
AEF,-0.07543746858189111,29,1,11,0.6,0.1137
AEG,0.07340455557261094,71,0,0,0.0,0.0056
AEHL,-0.28911735683741596,8,1,38,1.0,
AEHR,-0.18458041228659416,16,1,1,0.8,0.2736
AEI,-0.28123813832026895,9,1,10,0.85,0.6903
AEIS,-0.22800475696675054,13,1,10,0.55,0.32
AEM,-0.2731638489969113,9,1,19,0.95,0.5037
AEMD,-0.696187557735891,1,1,31,1.0,0.8134
AENT,-0.07902191406647079,28,1,3,0.4,0.332
AEO,-0.016218199389962894,42,0,0,0.6,0.3803
AEON,-0.6175489901658652,1,1,12,0.85,0.8014
AEP,0.009483087600536021,55,1,3,0.35,0.1413
AER,0.01581188361692105,57,1,3,0.2,0.131
AERO,-0.04180300470927359,35,1,9,0.45,0.3102
AERT,0.2556265673588532,93,1,5,0.25,0.0971
AES,0.0030921422335888245,53,0,0,0.65,0.2119
AESI,-0.17414791209528607,17,1,13,0.95,0.3133
AEVA,-0.24150599455196192,12,1,10,0.65,0.4289
AEXA,0.026728450953306008,60,0,0,0.2,0.0868
AEYE,-0.014479583085915015,43,0,0,0.5,0.3408
AFB,-0.0030273481539150986,51,1,9,0.5,0.0803
AFBI,-0.00418805430272191,50,1,12,0.7,0.1189
AFCG,-0.04497089512481284,35,1,23,1.0,0.2071
AFG,0.04496337800051417,65,0,0,0.1,0.0638
AFJK,-0.7075632281330889,1,1,25,1.0,
AFJKU,-0.4894686028406037,2,1,29,1.0,
AFL,0.04811903552185291,66,0,0,0.15,0.0498
AFRI,0.037248424559510676,63,0,0,0.3,0.0636
AFRM,0.16210290804718996,87,0,0,0.0,0.0686
AFYA,-0.017579303892679875,42,1,6,0.45,0.2031
AG,-0.2346542426820368,12,1,20,1.0,0.5487
AGCC,-0.04793832084312026,34,1,1,0.9,0.41
AGCO,-0.00661462648051162,49,1,8,0.6,0.2564
AGD,-0.015276733018246147,43,1,16,0.9,0.0964
AGEN,0.3798454963427659,96,0,0,0.55,
AGI,-0.3266398605268278,7,1,20,1.0,0.5347
AGIG,-0.11935619735593024,22,1,2,0.95,0.7944
AGIO,0.22210898222610528,92,0,0,0.0,0.1237
AGL,0.8799214421361384,98,0,0,0.0,
AGM,0.15369283099089795,86,0,0,0.05,0.0
AGMH,-0.14545879567985254,19,1,8,0.8,0.5396
AGNC,0.08944353714979657,75,0,0,0.15,0.0751
AGNCL,-0.00027016282577130117,52,1,3,0.5,0.129
AGNCM,0.00959977969921122,55,0,0,0.35,0.1072
AGNCN,-0.0019790279101086668,51,0,0,0.6,0.1106
AGNCO,0.0014446189770549907,53,0,0,0.5,0.1066
AGNCP,0.009350034638816961,55,0,0,0.4,0.0911
AGNCZ,-0.0008823465625891654,52,1,3,0.45,0.1231
AGNT,-0.08227971837831637,28,1,9,0.65,0.5349
AGO,0.0749011084664532,72,0,0,0.1,0.1307
AGPU,0.19428935910787626,90,1,4,0.5,
AGRO,-0.18059116555804047,16,1,2,0.9,0.4485
AGRZ,0.01110322749467563,56,1,2,0.1,
AGX,-0.21561584997515695,14,1,10,0.5,0.318
AGYS,0.4411594471691554,97,0,0,0.05,0.1106
AHCO,0.008570982356647657,55,0,0,0.5,0.2297
AHG,0.02758297537241908,60,0,0,0.4,0.4524
AHMA,0.16317002384183163,87,1,5,0.3,
AHR,0.15982860615827765,86,0,0,0.15,0.0469
AHRT,0.08641325259582243,74,0,0,0.1,0.0659
AHT,0.0605612158728574,69,0,0,0.15,0.3627
AI,-0.12832241989558457,21,1,20,1.0,0.3747
AIFA,-0.15700342019951455,18,1,32,1.0,0.526
AIFC,-0.3723499605040936,5,1,41,1.0,0.8032
AIFF,-0.2977397282837444,8,1,50,1.0,
AIFU,-0.12742230804555676,21,1,13,0.75,0.3743
AIG,0.020646309580908007,59,0,0,0.2,0.1142
AIHS,-0.021830224294397536,41,1,3,0.25,0.3767
AII,0.07551733443992419,72,0,0,0.1,0.1839
AIIA,-0.01291859165371132,44,1,13,0.7,0.1486
AIIO,1.295846967144378,99,0,0,0.15,
AIIR,-0.31007408457277447,7,1,2,0.9,0.5967
AIM,-0.25114628111677145,11,1,26,1.0,
AIMD,-0.045770750090595905,34,1,8,0.8,
AIN,0.1285530581977244,82,0,0,0.15,0.0524
AIO,-0.01552157965004659,43,1,10,0.5,0.0802
AIOS,0.033484342580388654,62,1,4,0.55,
AIOT,0.14227862576834646,84,0,0,0.25,0.3021
AIP,-0.10479709032909656,24,1,10,0.5,0.3648
AIR,0.0794237480079807,73,1,1,0.2,0.0945
AIRE,-0.41612379426158036,3,1,61,1.0,0.8751
AIRG,-0.10974127243431395,24,1,26,1.0,0.189
AIRI,-0.11646424928147454,23,1,7,0.7,0.3076
AIRJ,0.001724733439994828,53,1,8,0.4,0.3311
AIRO,-0.1681532495716509,17,1,23,1.0,0.5423
AIRS,-0.04447120520066779,35,1,21,1.0,
AIRT,0.2206559861456191,92,0,0,0.0,0.1547
AIRTP,-0.0405304100542567,36,1,6,0.35,0.1505
AISP,-0.2443903901355986,11,1,15,0.75,0.5381
AIT,0.05971928156084037,68,0,0,0.3,0.0544
AIV,-0.053630134185117695,33,1,9,0.65,0.1939
AIXC,-0.3567601225634679,5,1,17,0.85,0.6609
AIXI,-0.8398483668207524,0,1,35,1.0,
AIZ,0.09022956448568466,75,0,0,0.0,0.0223
AJG,0.1975409376850518,90,0,0,0.05,0.0927
AKA,0.09924191259791534,77,0,0,0.2,0.2035
AKAM,-0.08088155855483846,28,1,2,0.75,0.2728
AKAN,-0.052292651172846163,33,1,19,0.95,
AKBA,0.2823814263591275,94,0,0,0.0,0.1781
AKR,0.02681092762062758,60,0,0,0.75,0.0467
AKTS,0.25076088426984455,93,1,4,0.2,0.2278
AKTX,0.8525270983057388,98,1,2,0.7,
ALAB,0.18647574454664778,89,1,4,0.25,0.3415
ALAR,-0.7620718234040426,0,1,18,0.9,
ALB,-0.34455358065780245,6,1,22,1.0,0.4822
ALBT,-0.1356395604880694,20,0,0,0.8,
ALC,0.024081881965936875,59,0,0,0.5,0.2601
ALCO,-0.009435150368107048,47,1,7,0.55,0.1747
ALDF,-0.010238768482213077,46,1,12,0.75,0.1538
ALDFU,-0.005120837508858788,49,1,12,0.8,0.1492
ALDX,-0.027961135847728302,39,1,4,0.2,
ALEC,-0.21310477898113994,14,1,7,0.5,0.4942
ALF,-0.008378697802698731,48,1,12,0.7,0.1533
ALFUU,0.0032058433657203636,53,0,0,0.9,0.1362
ALG,0.05296391117332333,67,0,0,0.3,0.3088
ALGM,-0.019719246855102433,41,1,5,0.45,0.3267
ALGN,0.009709678811738408,55,1,1,0.4,0.1718
ALGS,-0.03996268872781124,36,1,2,0.3,0.3933
ALGT,0.17030782103641284,88,1,1,0.15,0.1637
ALH,0.005117746671586643,54,1,11,0.55,0.0766
ALHC,0.04525422311403321,65,1,7,0.35,0.2317
ALIS,-0.009195398336867755,47,1,13,0.75,0.1452
ALISU,-0.0013290490363396575,51,1,11,0.65,0.1419
ALIT,0.5369803594029146,97,0,0,0.45,0.3866
ALK,0.06796171571597732,70,1,5,0.35,0.2728
ALKS,0.2889258048744776,94,0,0,0.0,0.0843
ALKT,0.11988039691742826,81,0,0,0.3,0.2541
ALL,0.08958530088988796,75,0,0,0.05,0.0588
ALLE,0.02435257769719938,60,0,0,0.45,0.2925
ALLO,-0.1381673422232305,20,1,5,0.35,0.4668
ALLR,-0.20049846809052405,15,1,25,1.0,0.3451
ALLT,0.11939640299187425,80,0,0,0.2,0.2838
ALLY,0.054010951951020986,67,0,0,0.3,0.0417
ALM,-0.30770170123765206,7,1,17,0.85,0.4701
ALMS,0.13362008317396767,83,0,0,0.0,0.1704
ALMU,-0.35925669559134504,5,1,19,0.95,0.5258
ALNT,0.10233365607583181,78,1,10,0.5,0.1661
ALNY,-0.06416636113975012,31,1,5,0.4,0.3014
ALOT,0.9053853021554557,98,0,0,0.0,
ALOVU,-0.009023569897754768,47,1,12,0.65,0.1531
ALOY,-0.21434136607031032,14,1,10,0.65,0.6566
ALP,-0.3349442792620944,6,1,1,0.8,0.8017
ALRM,0.19895815467797454,90,0,0,0.2,0.0345
ALRS,0.16095361021407317,87,0,0,0.0,0.0
ALSN,-0.06415694164833717,31,1,13,0.65,0.1987
ALT,-0.01519109796663427,43,1,3,0.25,0.575
ALTG,-0.06194956528595859,31,1,3,0.6,0.2428
ALTI,0.10376550746774148,78,0,0,0.25,0.3254
ALTO,-0.005936742629327418,49,1,2,0.4,
ALUB,-0.01332072769720769,44,1,13,0.75,0.1553
ALV,0.025316889778312517,60,0,0,0.8,0.0923
ALVO,-0.13910820189988404,20,1,18,0.9,0.4282
ALX,0.1304718130447872,83,0,0,0.0,0.0038
ALXO,0.1904845480075515,89,0,0,0.2,0.2779
ALZN,0.07507144770592906,72,0,0,0.55,0.5474
AM,0.052722126805601024,67,0,0,0.2,0.1615
AMAL,0.1268643181239177,82,0,0,0.05,0.001
AMAT,0.13071287200202295,83,1,2,0.35,0.2282
AMBA,-0.10843214471092452,24,1,4,0.65,0.3255
AMBO,-0.12823122594609496,21,1,19,0.95,0.3153
AMBP,0.14607585453995814,85,0,0,0.15,0.0734
AMBQ,0.19608390791479546,90,1,2,0.2,0.1814
AMBR,-0.13630585677607862,20,1,58,1.0,0.5194
AMC,0.1498653228319462,85,0,0,0.7,0.2724
AMCI,-0.003324777281984128,51,0,0,0.35,0.5135
AMCR,0.10890785607437671,79,0,0,0.05,0.1744
AMCX,0.2124889078428392,91,0,0,0.35,0.0
AMD,0.1645888761643143,87,1,2,0.25,0.1422
AME,0.01313875988353901,57,0,0,0.45,0.1034
AMG,0.14279690990586405,84,0,0,0.1,0.002
AMGN,0.06367980976671933,69,0,0,0.2,0.1233
AMH,0.07274069049136793,71,0,0,0.3,0.0218
AMIX,-0.38682859530243363,4,1,19,0.95,0.5602
AMKR,-0.17278256943982834,17,1,11,0.6,0.332
AMLX,0.11151720592090326,79,1,1,0.05,0.1253
AMN,0.2308031004207782,92,0,0,0.15,0.0426
AMOD,-0.46881719717740955,2,1,110,1.0,0.9167
AMP,0.13181069470108953,83,0,0,0.2,0.1054
AMPG,0.7009688655101043,98,1,2,0.5,0.3484
AMPH,0.015989602464285577,57,0,0,0.65,0.3789
AMPL,0.450748056487265,97,0,0,0.3,0.1578
AMPX,-0.4352407678818697,3,1,27,1.0,0.5794
AMPY,-0.15572984739122844,18,1,49,1.0,0.4902
AMR,-0.2443183739604575,11,1,22,1.0,0.452
AMRC,-0.19946154512781158,15,1,29,1.0,0.3698
AMRN,-0.07912944133013956,28,1,9,0.45,0.2355
AMRX,0.25899326143772516,93,0,0,0.0,0.0
AMRZ,-0.06397586663643699,31,1,13,0.65,0.2852
AMS,0.0020185301702325166,53,1,5,0.6,0.4154
AMSC,-0.25573173002309857,10,1,17,0.95,0.4465
AMSF,0.06286118229352898,69,1,2,0.1,0.2222
AMST,-0.10630518919108908,24,1,10,0.9,
AMT,-0.0679863373115225,30,1,22,1.0,0.1929
AMTB,0.12372720236882316,81,0,0,0.0,0.0114
AMTD,-0.07276568719887537,29,1,15,0.95,0.2066
AMTM,-0.13360013123687856,21,1,8,0.95,0.4936
AMTX,-0.27053910140447024,10,1,31,1.0,0.6017
AMWL,0.38781353625423937,96,0,0,0.2,0.0075
AMX,-0.03453037239526047,37,0,0,0.6,0.1217
AMZE,-0.41420838077254335,4,1,13,0.9,0.8772
AMZN,-0.025891001054884153,40,0,0,0.7,0.1237
AN,0.0638727625336893,69,0,0,0.5,0.1397
ANAB,-0.05995366393846634,32,1,3,0.15,0.2597
ANDE,0.06530063509463684,70,0,0,0.5,0.1179
ANDG,0.18265935858740823,89,0,0,0.25,0.0137
ANET,0.04356963007185724,65,1,2,0.2,0.1038
ANF,0.13585387679887403,83,0,0,0.05,0.1613
ANGH,-0.24331384157136884,11,1,14,0.7,0.4327
ANGI,0.14170729065247756,84,0,0,0.3,0.5636
ANGO,0.23281972836517356,92,0,0,0.05,0.0175
ANGX,0.41249155175166147,96,0,0,0.05,0.1788
ANIK,0.04244623581667413,64,0,0,0.2,0.0807
ANIP,0.005380025679420555,54,1,6,0.4,0.1425
ANIX,0.22519359358335833,92,0,0,0.05,0.0816
ANL,-0.09754463274073503,25,0,0,0.7,
ANNA,-0.007566010766651175,48,0,0,0.7,
ANNX,0.13384133225610056,83,0,0,0.2,0.2274
ANPA,-0.3231912385120658,7,1,107,1.0,
ANRO,0.19223780588948947,89,0,0,0.0,0.0698
ANSC,-0.00809988328922908,48,1,12,0.75,0.1534
ANSCU,-0.04609932712484366,34,1,20,1.0,0.1482
ANTA,-0.4724344709041605,2,1,42,1.0,0.6342
ANTX,0.04858380984186249,66,1,2,0.5,
ANVS,-0.08385729489725935,27,1,5,0.6,0.4809
ANY,-0.3247348826762355,7,1,17,0.85,
AOD,0.018055309200819217,58,0,0,0.4,0.0595
AOMR,0.09432500011080344,76,0,0,0.0,0.016
AON,0.1198740711879034,81,0,0,0.2,0.0423
AORT,0.06913448048511715,71,0,0,0.25,0.4726
AOS,-0.005799362807410268,49,1,2,0.45,0.3166
AOSL,-0.2702438155760249,10,1,11,0.7,0.4188
AOUT,0.4428902437060895,97,0,0,0.05,0.0188
AP,-0.3074708860955708,7,1,20,1.0,0.3718
APA,-0.056767072697374785,32,1,2,0.85,0.345
APAC,-0.00857183927549645,47,1,13,0.75,0.1512
APACU,-0.010532292844374791,46,1,11,0.65,0.1481
APAM,0.0630915568231407,69,0,0,0.55,0.1743
APD,0.015092677615445683,57,0,0,0.4,0.1331
APEI,-0.0609999997131658,31,1,2,0.35,0.2467
APG,-0.06592531600606306,30,1,8,0.9,0.2147
APGE,0.5419920637925438,97,0,0,0.0,0.0177
APH,0.032975415086917176,62,1,5,0.35,0.1482
API,-0.0305212443295619,38,1,5,0.9,0.2444
APLD,-0.3894880795640774,4,1,16,0.8,0.4661
APLE,0.14738685029748605,85,0,0,0.05,0.0346
APLM,0.664100727394941,98,0,0,0.15,0.0151
APM,-0.22572978239399571,13,1,25,1.0,0.5017
APO,-0.0826323071467744,28,1,17,0.85,0.1946
APOG,0.08948806038691677,75,0,0,0.45,0.1761
APP,-0.14265574446357138,20,1,5,0.6,0.3102
APPF,0.15468857299181987,86,0,0,0.35,0.2555
APPN,0.2016963514049798,90,0,0,0.3,0.2006
APPS,0.5476522402784537,97,1,4,0.2,0.3559
APRE,-0.15553659774386358,18,1,11,0.65,0.349
APT,-0.0144344139972357,43,0,0,0.75,0.216
APTV,-0.0590605188587843,32,1,22,1.0,0.3717
APUS,-0.5579045692913293,1,1,77,1.0,
APVO,-0.08817645712470111,27,1,1,0.9,0.589
APWC,0.03419875614286001,62,1,8,0.6,0.3026
APXT,-0.009183312312620217,47,1,13,0.75,0.1502
APXTU,-0.011157729243008662,45,1,11,0.7,0.1541
APYX,-0.022491919656753276,40,1,1,0.65,0.1255
AQB,-0.05607834118106263,32,1,10,0.55,0.2019
AQMS,-0.3214846248498061,7,1,43,1.0,0.6152
AQN,-0.031751226219692424,38,0,0,0.7,0.2209
AQST,-0.11285099771916292,23,1,13,0.65,0.2346
AR,-0.0720439496290214,29,1,9,0.9,0.3777
ARAI,-0.415425673930973,3,1,62,1.0,
ARAY,-0.1960468506447906,15,1,30,1.0,0.7082
ARBB,-0.14359120958325972,20,1,21,1.0,0.4265
ARBE,-0.20754694352155,14,1,1,0.85,0.6275
ARBK,-0.19396103157545866,15,1,10,0.8,0.4005
ARCB,0.15412189288731015,86,0,0,0.7,0.109
ARCC,0.020184576603566474,58,0,0,0.5,0.1239
ARCO,-0.04193906270852028,35,1,4,0.9,0.1733
ARCT,-0.21369471705993476,14,1,6,0.75,0.3639
ARDC,-0.004511627811956142,50,1,3,0.25,0.1244
ARDT,0.034036390865691005,62,0,0,0.25,0.0611
ARDX,-0.16396994773581652,18,1,14,0.7,0.4175
ARE,0.012942034187079291,56,0,0,0.45,0.2105
AREC,-0.3145074936503588,7,1,12,0.9,0.6681
AREN,-0.2650232285616577,10,0,0,0.95,0.7679
ARES,-0.039287407103054284,36,0,0,0.7,0.2934
ARGX,-0.013106254886572632,44,1,5,0.25,0.0942
ARHS,0.13098021131365595,83,0,0,0.1,0.3218
ARI,-0.3690389359899855,5,1,13,0.8,0.4272
ARIS,-0.28086299726109226,9,1,19,0.95,0.4546
ARKO,0.06527071795150892,70,0,0,0.3,0.0992
ARKR,-0.10722374338429615,24,1,14,0.8,0.3079
ARL,0.21895927426732165,91,1,3,0.15,0.2686
ARLO,-0.03131682524232375,38,1,2,0.7,0.2423
ARLP,-0.027883726997637526,39,1,2,0.85,0.2682
ARM,-0.02500488553957551,40,1,15,0.75,0.407
ARMK,0.09627340505891056,76,0,0,0.0,0.022
ARMP,-0.5434336977691351,2,1,13,0.95,0.7623
AROC,-0.004297224398051469,50,1,2,0.4,0.1451
AROW,0.12129404065869177,81,0,0,0.05,0.0
ARQ,-0.18126875889882166,16,1,18,0.9,0.4807
ARQQ,0.0070286353373273346,54,1,9,0.45,0.4467
ARQT,0.13832703802655794,84,0,0,0.0,0.1132
ARR,0.005881910253354227,54,0,0,0.5,0.1001
ARRY,-0.24731720606300944,11,1,17,0.95,0.5249
ARTCU,0.015387037219888277,57,0,0,0.45,0.1328
ARTL,-0.3878657842153266,4,1,68,1.0,
ARTNA,0.040389831041589705,64,0,0,0.2,0.114
ARTV,-0.07043044129035005,30,1,1,0.1,0.3643
ARTW,-0.13810294801524597,20,1,9,0.85,0.2946
ARVN,-0.07723923752153869,29,1,5,0.4,0.479
ARW,-0.04294260868352466,35,1,14,0.7,0.1382
ARWR,-0.08295065537206323,27,1,5,0.25,0.1826
ARX,0.011952651184986961,56,0,0,0.85,0.1983
AS,0.008746416493000831,55,0,0,0.65,0.2156
ASA,-0.2573662587430428,10,1,20,1.0,0.4541
ASAN,0.14452090459575795,84,0,0,0.45,0.3907
ASB,0.10605468739813327,78,0,0,0.05,0.0156
ASBP,2.1658743683782764,99,0,0,0.2,
ASC,-0.08012841063285314,28,1,2,0.65,0.1913
ASG,-0.03545629654045658,37,1,5,0.35,0.0987
ASGI,0.057871788876144914,68,0,0,0.35,0.0941
ASH,0.1296693083864656,82,0,0,0.05,0.0175
ASIC,0.12544555261232204,82,1,2,0.1,0.1059
ASIX,-0.08121141595853307,28,1,2,0.85,0.2803
ASLE,-0.08344898545870451,27,1,8,0.6,0.2961
ASM,-0.24234453625973335,11,1,8,0.85,0.5483
ASMB,-0.032656670520661325,37,1,3,0.3,0.2356
ASML,0.03547664714253271,63,1,1,0.45,0.1075
ASND,0.09879140944526117,77,0,0,0.0,0.0693
ASO,-0.06897749410996709,30,0,0,0.8,0.2774
ASPC,-0.054486609193536345,33,1,11,0.8,0.3688
ASPCU,-0.07291884695847242,29,1,23,1.0,0.3492
ASPI,-0.37736654530772323,5,1,15,0.75,0.5752
ASPN,-0.03376005771186594,37,1,10,0.65,0.2139
ASPS,-0.04550202661812143,35,1,3,0.15,0.3071
ASR,-0.09641483825616652,25,1,8,0.4,0.316
ASRV,-0.0018470736609205157,51,0,0,0.5,0.1006
ASST,-0.2964328974876031,8,1,21,1.0,0.4091
ASTC,0.5585540725494542,98,1,23,1.0,
ASTE,0.052923868876762245,67,1,8,0.4,0.1952
ASTH,0.2262191945725785,92,1,1,0.05,0.1005
ASTI,-0.49298741114110894,2,1,20,1.0,
ASTL,-0.27391865141930266,9,1,28,1.0,0.3571
ASTS,-0.3759293823175646,5,1,9,0.8,0.5857
ASUR,-0.021957564983929555,41,0,0,0.85,0.21
ASX,0.13561136447341754,83,1,4,0.3,0.1202
ASYS,-0.21526450747958467,14,1,11,0.8,0.3136
ATAI,0.8040111915134727,98,0,0,0.15,0.0
ATAT,-0.07619766115550289,29,0,0,0.95,0.2567
ATCH,-0.17728469682745424,16,1,50,1.0,0.4599
ATEC,0.07340633140202553,71,0,0,0.15,0.5147
ATEN,0.20706396739147662,91,0,0,0.0,0.0565
ATER,0.2042166136068794,90,0,0,0.3,
ATEX,0.5474070159490873,97,1,1,0.05,0.1373
ATGL,-0.3316790208354248,6,1,19,0.95,0.6295
ATHE,0.16042528271759204,86,1,3,0.15,0.136
ATHM,0.2150298452176635,91,0,0,0.0,0.1088
ATHR,0.3550346382933008,95,0,0,0.2,0.3402
ATI,0.03718708313816807,63,1,1,0.5,0.0987
ATII,-0.025004523108680596,40,1,13,0.9,0.1337
ATIIU,-0.06840929427887775,30,1,6,0.9,0.2831
ATKR,-0.04862171797654252,34,1,14,0.85,0.1462
ATLC,0.21550216862479543,91,0,0,0.3,0.092
ATLCP,0.026729546675262752,60,1,3,0.4,0.1028
ATLO,0.0355149880579866,63,0,0,0.6,0.0729
ATLX,-0.30512241414960517,8,1,44,1.0,0.5649
ATMU,-0.030436353730404386,38,0,0,0.4,0.2717
ATNI,-0.12015723401229403,22,1,12,0.75,0.2553
ATNM,-0.2205554517440105,13,1,7,0.95,0.4523
ATO,-0.00130591560445208,51,0,0,0.45,0.1875
ATOM,-0.3172859959055713,7,1,11,0.9,
ATOS,-0.28440978191183314,9,1,48,1.0,0.788
ATPC,0.5957754387761469,98,0,0,0.75,
