ticker,raw_score,rs_percentile,rs_below_ma,rs_days_below_ma,rs_frac_below_ma
A,0.13833559169300913,82,0,0,0.05
AA,-0.024676432319148643,49,0,0,0.45
AACG,-0.05618563579430113,32,1,2,0.65
AACIU,-0.0326898864300877,42,1,2,0.8
AACOU,-0.026786719708419997,47,0,0,0.8
AAL,-0.14304203610335375,17,1,14,0.8
AAME,-0.2697354855855756,7,1,80,1.0
AAMI,0.17844926364062808,86,0,0,0.0
AAOI,-0.08488154627316058,26,1,3,0.4
AAON,-0.3789864291150656,3,1,42,1.0
AAP,-0.2765016356240852,6,1,5,0.8
AAPG,-0.12898521064873975,18,1,7,0.7
AAPL,-0.03598276475543525,40,1,4,0.85
AARD,0.28126742333829763,91,0,0,0.3
AAT,-0.0699154423315933,29,1,25,1.0
AAUC,0.019445349341025486,63,0,0,0.4
AB,-0.028271830852443253,46,0,0,0.85
ABAT,-0.030244680368876023,44,0,0,0.7
ABBV,0.06310035527309063,72,0,0,0.6
ABCB,-0.05411852055062877,33,1,19,0.95
ABCL,1.1904629641649263,98,0,0,0.3
ABEO,0.03216064836407943,66,1,9,0.55
ABEV,-0.09881432410153686,23,1,18,0.9
ABG,-0.014603578857816026,53,0,0,0.7
ABLV,-0.013523420907379194,53,0,0,0.7
ABM,-0.006838304873824676,56,1,14,0.7
ABNB,0.3028730346103788,92,0,0,0.05
ABOS,0.34589211043461193,93,0,0,0.35
ABR,-0.00398839366130517,56,0,0,0.55
ABSI,0.2489692803964058,90,0,0,0.45
ABT,0.1662399670259187,85,0,0,0.0
ABTC,0.1272171385664348,81,0,0,0.4
ABTS,0.18817205624058636,86,0,0,0.4
ABUS,0.13178248715441543,82,0,0,0.55
ABVC,-0.3540461974306652,4,1,34,1.0
ABVX,-0.005404743872259046,56,1,12,0.9
ABX,-0.0359169729550837,40,0,0,0.95
ACA,-0.0037807877390285127,56,1,1,0.75
ACAAU,-0.0334716993664719,41,1,2,0.8
ACAD,0.24056064153979745,90,0,0,0.05
ACB,0.3637472760852503,94,0,0,0.05
ACCL,0.5732216987631576,97,0,0,0.0
ACCO,0.020045190328205592,63,0,0,0.2
ACCS,-0.25870513230129444,7,1,18,0.9
ACDC,-0.07907888745255243,27,1,1,0.55
ACEL,-0.08188467352729657,26,1,19,0.95
ACET,0.08050511260293244,75,0,0,0.35
ACFN,0.07715368199671306,75,0,0,0.55
ACGL,-0.020948752026978518,51,0,0,0.75
ACGLN,-0.04573174556041026,36,1,3,0.8
ACGLO,-0.04774990974392515,35,1,17,0.85
ACH,-0.6617047380281258,1,1,16,0.85
ACHC,0.0196949109483755,63,1,14,0.95
ACHR,0.12273471180595154,81,0,0,0.2
ACHV,0.4136705226164065,95,0,0,0.0
ACI,-0.05748612769328677,32,1,1,0.95
ACIC,-0.14769835955924498,16,1,16,0.85
ACIU,0.15598497029973812,84,0,0,0.4
ACIW,0.001361512844252899,58,1,14,0.75
ACLS,-0.18537709411813896,12,1,6,0.85
