ticker,raw_score,rs_percentile,rs_below_ma,rs_days_below_ma,rs_frac_below_ma
A,-0.0981512796937881,38,1,25,1.0
AA,0.057056250815033,80,0,0,0.7
AACB,-0.08258733571724314,47,1,35,1.0
AACBU,-0.09638065303356895,38,1,34,1.0
AACG,-0.0029948129790658,72,0,0,0.35
AAL,0.19893976629334492,89,0,0,0.4
AAME,-0.24032205903512582,12,1,18,0.95
AAMI,0.13789033388031624,86,0,0,0.15
AAOI,0.7261558799274384,97,0,0,0.15
AAON,0.4824643372821549,95,0,0,0.25
AAP,-0.040546716895203956,63,0,0,0.75
AAPG,-0.20445373328187166,15,1,27,1.0
AAPL,0.08581348434867463,83,0,0,0.1
AARD,-0.3022535191522771,7,1,8,0.55
AAT,0.040836222382223245,78,0,0,0.7
AAUC,-0.20010480715860446,16,1,35,1.0
AB,-0.09272168274168194,40,1,15,0.9
ABAT,0.046921082862649774,79,0,0,0.7
ABBV,-0.04368039250426455,62,0,0,0.75
ABCB,-0.0501609215448384,60,1,15,0.95
ABCL,0.4067668617031632,94,0,0,0.25
ABEO,0.05744084388112462,80,0,0,0.5
ABEV,0.02940724033062729,77,0,0,0.5
ABG,-0.14204588375127447,27,1,26,1.0
ABLV,0.35259089808206934,93,0,0,0.35
ABM,-0.09445805437453889,39,1,67,1.0
ABNB,-0.11139434389668787,34,1,19,0.95
ABOS,-0.10860910141682796,35,0,0,0.95
ABR,-0.33954926814007175,6,1,14,0.95
ABSI,0.37542521342269064,94,0,0,0.15
ABT,-0.23175175414171256,12,1,41,1.0
ABTC,-0.09274702476779914,40,1,14,0.8
ABTS,-0.5569294538989942,2,1,66,1.0
ABUS,-0.024580726103822226,67,0,0,0.85
ABVC,0.10638097171122858,85,0,0,0.85
ABVE,-0.3172942185677416,7,1,15,0.95
ABVX,0.058776152898607756,81,0,0,0.65
ABX,-0.050427837469935365,60,0,0,0.75
ACA,0.0016259199929444246,73,0,0,0.4
ACAD,-0.14759401370333688,25,1,20,1.0
ACB,-0.09600161729896366,38,1,3,0.95
ACCL,-0.0546284694882229,58,1,3,0.85
ACCO,0.18068190468067236,88,0,0,0.1
ACCS,-0.29099742477489204,8,1,16,0.95
