ticker,raw_score,rs_percentile,rs_below_ma,rs_days_below_ma,rs_frac_below_ma
A,0.09689353438097144,78,0,0,0.25
AA,-0.28133338260709845,10,1,34,1.0
AACB,0.018700122917217232,57,0,0,0.6
AACBU,0.01863498298554229,57,0,0,0.7
AACG,-0.13413512951925805,22,1,1,0.9
AAL,-0.01555144000213603,42,1,13,0.65
AAME,-0.20371770171974402,16,1,61,1.0
AAMI,0.15523034716257644,88,0,0,0.1
AAOI,-0.4862761708521359,3,1,30,1.0
AAON,-0.278979666453581,10,1,23,1.0
AAP,-0.010704767539130567,43,0,0,0.7
AAPG,-0.035730713102829686,37,1,2,0.25
AAPL,0.18642978305202337,91,0,0,0.05
AARD,0.09536591874288047,78,1,1,0.05
AAT,0.021155319410433415,58,1,6,0.3
AAUC,-0.32358605563629084,8,1,29,1.0
AB,0.03836086991227779,64,0,0,0.2
ABAT,-0.31988868745081145,8,1,32,1.0
ABBV,0.16501207953800667,89,0,0,0.0
ABCB,0.016274459995653034,55,0,0,0.25
ABCL,-0.11525743988673591,24,1,14,0.7
ABEO,0.11768489404946568,83,1,6,0.3
ABEV,0.0040558213531416976,49,0,0,0.65
ABG,0.25766006090136434,94,0,0,0.05
ABLV,-0.1694507751457004,19,1,16,0.85
ABM,0.1863183633671456,91,0,0,0.0
ABNB,0.09273460905698708,77,0,0,0.2
ABOS,-0.1868638477722684,17,1,12,0.6
ABR,-0.11267024088727048,25,0,0,0.8
ABSI,-0.06011165109203452,33,1,11,0.55
ABT,0.2080117673573037,92,0,0,0.15
ABTC,-0.5885270691525347,1,1,57,1.0
ABTS,0.01498148605269994,54,1,4,0.8
ABUS,-0.043624612047818506,35,1,9,0.6
ABVC,-0.2631528585444075,12,1,15,0.75
ABVX,0.12113852621211199,83,1,2,0.15
ABX,0.04334957221235587,66,1,1,0.4
ACA,0.10033839617804328,79,0,0,0.0
ACAD,0.1318350279216087,85,0,0,0.0
ACB,-0.13171935345282207,22,0,0,0.9
ACCL,0.38751595427844066,97,0,0,0.0
ACCO,0.10135764454007981,79,0,0,0.4
ACCS,0.014348513502292156,54,0,0,0.3
ACDC,-0.39982245488230056,5,1,31,1.0
ACEL,-0.002902888229260837,46,0,0,0.8
ACET,0.0009476025920931996,48,0,0,0.4
ACFN,0.10269998930756395,80,0,0,0.15
ACGL,0.1059630251303994,80,0,0,0.1
ACGLN,0.007193607622494634,50,0,0,0.5
ACH,0.010676657419322406,52,0,0,0.4
ACHC,0.04903345773096217,67,1,1,0.05
ACHR,-0.15907356839030523,19,1,4,0.75
ACHV,0.14585381370845904,87,0,0,0.05
ACI,-0.15553476245145342,20,1,6,0.65
ACIC,0.0047824142935485835,49,0,0,0.55
ACIU,-0.16432449430807933,19,1,14,0.8
ACIW,0.3189893450911439,96,0,0,0.0
ACLS,-0.2870806439178903,10,1,19,0.95
ACM,0.03624514360197626,64,0,0,0.75
ACMR,-0.2391994842085069,13,1,6,0.8
ACN,0.20587875687207213,92,0,0,0.65
ACNB,0.14506022438794114,87,0,0,0.0
ACNT,0.09259506149014861,77,0,0,0.0
ACOG,0.3859365640986625,97,0,0,0.0
ACON,-0.32838228293238925,8,1,18,0.95
ACP,-0.0192922947523229,41,1,2,0.6
ACR,-0.03071559200828593,38,0,0,0.75
ACRE,-0.032060511162446,38,1,1,0.5
ACRS,0.10023164617553647,79,1,2,0.15
ACRV,-0.173085679184433,18,1,10,0.5
ACT,0.10744299938835662,81,0,0,0.1
ACTG,-0.0323720792001974,38,0,0,0.55
ACTU,-0.4164633934878306,5,1,10,0.9
ACU,0.34808251400612844,97,0,0,0.15
ACV,-0.03423154499056387,37,1,5,0.65
ACVA,0.2771197347335072,95,0,0,0.05
ACXP,-0.23029787243569713,14,1,10,0.85
AD,-0.059702401051113047,33,0,0,0.95
ADACU,0.02246496186543838,59,0,0,0.7
ADAG,-0.054757633152207316,34,0,0,0.8
ADAM,-0.01974619382571643,41,1,9,0.75
ADAML,0.034404303051015786,63,0,0,0.1
ADAMM,0.023823447247941207,60,0,0,0.25
ADAMN,0.03625199066803993,64,0,0,0.15
ADAMZ,0.055164670181429204,69,0,0,0.1
ADBE,0.1935338377966967,91,0,0,0.25
ADC,0.07305000835512039,73,0,0,0.0
ADCT,-0.3004993286674219,9,1,8,0.95
ADEA,-0.22862625379704454,14,1,19,0.95
ADGM,-0.42870289150309593,4,1,65,1.0
ADI,-0.09890359161932702,26,1,23,1.0
ADIL,0.3969845781625504,97,0,0,0.1
ADM,0.05789759910347113,69,1,1,0.2
ADMA,0.02114781647082444,58,0,0,0.45
ADNT,0.08150323019361906,75,0,0,0.65
ADP,0.2715188988668946,95,0,0,0.0
