ticker,raw_score,rs_percentile,rs_below_ma,rs_days_below_ma,rs_frac_below_ma
A,0.10682655363961345,85,0,0,0.75
AA,0.1605792153070234,88,0,0,0.45
AACB,-0.07799076991362723,55,1,41,1.0
AACBU,0.11781433096989076,86,0,0,0.9
AACG,-0.044916832306776545,66,1,6,0.55
AAL,0.07686235069823245,83,1,1,0.25
AAME,-0.3040445268639716,9,1,23,1.0
AAMI,0.10081889704851517,85,0,0,0.1
AAOI,0.3416762998321962,93,0,0,0.25
AAON,0.5715463281577408,96,0,0,0.0
AAP,-0.03712654640005588,68,0,0,0.6
AAPG,-0.3283946457342071,7,1,32,1.0
AAPL,0.07049816233377305,82,0,0,0.0
AARD,-0.32862084748894305,7,1,13,0.7
AAT,0.08871284343985374,84,0,0,0.45
AAUC,-0.21237123880711278,17,1,40,1.0
AB,-0.12627826071172496,35,1,20,1.0
ABAT,0.068005811346621,82,0,0,0.5
ABBV,-0.06959324196895927,59,0,0,0.6
ABCB,-0.07891881765008575,55,1,20,1.0
ABCL,0.3347238756416316,93,0,0,0.2
ABEO,-0.03347704792048456,68,0,0,0.6
ABEV,-0.017401959869021752,71,1,5,0.55
ABG,-0.14378426757450452,30,1,31,1.0
ABLV,0.6048579040050861,96,0,0,0.1
ABM,-0.1201788580852484,37,1,72,1.0
ABNB,-0.09213028167133402,45,1,24,1.0
ABOS,-0.23651468811816317,14,1,3,0.85
ABR,-0.39865505926894024,4,1,19,0.95
ABSI,0.46641801453922577,95,0,0,0.15
ABT,-0.18408849367871233,22,1,46,1.0
ABTC,-0.22119029511496252,16,1,19,0.95
ABTS,0.36892679163871417,94,0,0,0.85
ABUS,-0.12112451962091172,36,1,3,0.75
ABVC,0.04734785616191063,80,0,0,0.6
ABVX,-0.323307800215557,8,1,2,0.55
ABX,-0.16465399209849657,25,1,6,0.95
ACA,-0.023479690969289077,70,1,4,0.55
ACAD,-0.13531077956174656,32,1,25,1.0
ACB,-0.10536816591917698,41,1,2,0.8
ACCL,-0.06473379827330605,60,0,0,0.85
ACCO,0.005275404452308688,75,1,2,0.1
ACCS,-0.3364730279408285,7,1,21,1.0
ACDC,0.050378556214765294,81,0,0,0.6
ACEL,-0.11146044161239725,39,1,2,0.95
ACET,-0.08478690193605343,50,1,2,0.5
ACFN,-0.22150742447908378,16,1,20,1.0
ACGL,-0.17061683575448439,24,1,10,0.95
ACGLN,-0.12478185960789046,36,1,45,1.0
ACGLO,-0.1186977938843827,37,1,45,1.0
ACH,-0.23401581856495185,14,1,16,0.8
ACHC,-0.09045805106406936,47,0,0,0.9
ACHR,0.029471051398217388,78,0,0,0.25
ACHV,0.1411563664440787,87,1,1,0.4
ACI,-0.15037237639179765,29,1,9,0.9
ACIC,-0.22674346956398045,15,1,25,1.0
ACIU,-0.271125446486675,11,1,35,1.0
ACIW,-0.12421238536414547,36,1,2,0.85
ACLS,0.3398095285594803,93,0,0,0.2
ACM,-0.25139569953754426,13,1,64,1.0
ACMR,0.7767731960105104,97,0,0,0.0
ACN,-0.16144561896465784,26,1,1,0.85
ACNB,-0.02921073754411236,69,1,5,0.5
ACNT,-0.13237776319050903,33,1,7,0.95
ACOG,-0.07601668172773834,56,1,2,0.9
ACON,-0.04539228316814053,66,0,0,0.85
ACP,-0.07795127161622925,55,1,40,1.0
ACR,-0.14775619164996734,29,1,16,0.8
ACRE,-0.12251805932300945,36,1,25,1.0
ACRS,-0.002286926131970138,74,1,13,0.65
ACRV,-0.2663704529520532,11,1,17,0.85
ACT,-0.12111567987770808,36,1,11,0.95
ACTG,-0.14152914146891515,31,1,21,1.0
ACTU,-0.4430410983732623,3,1,14,0.75
ACU,-0.09161353747226753,46,1,8,0.95
ACV,-0.01075664753975171,73,0,0,0.4
ACVA,0.06968307656074803,82,1,1,0.1
ACXP,-0.3072969394544504,9,1,43,1.0
AD,-0.043704135702664695,66,1,1,0.7
ADAG,-0.12201580155642719,36,1,3,0.75
ADAM,-0.009465029769537864,73,1,3,0.15
ADAML,-0.06723103709840532,60,1,41,1.0
ADAMM,-0.07873574696230033,55,1,40,1.0
ADAMN,-0.051703456010888216,64,1,22,1.0
ADAMZ,-0.09643175067157782,44,1,51,1.0
ADBE,-0.08244339825130709,52,0,0,0.6
ADC,-0.15341983669822673,28,1,42,1.0
ADCT,-0.28281553485979183,10,1,31,1.0
ADEA,0.0807901506711542,83,0,0,0.7
ADGM,-0.36250901361967675,5,1,27,1.0
ADI,0.13228415003514754,86,0,0,0.25
ADIL,0.2789788422631319,92,0,0,0.4
ADM,0.05993838641690004,81,0,0,0.2
ADMA,-0.3675356154727034,5,1,54,1.0
ADNT,-0.00843413086194622,73,1,1,0.55
ADP,-0.005750254546315711,74,0,0,0.45
ADPT,-0.021213645743134737,71,0,0,0.65
ADSE,-0.09578398327144227,44,1,7,0.85
ADSK,-0.15988285447513514,26,1,2,0.85
ADT,-0.12115382677439049,36,1,22,1.0
ADTN,0.13935407681403328,87,0,0,0.65
ADTX,-1.0769405033762938,0,1,90,1.0
ADUR,0.21834881368488435,90,0,0,0.05
ADUS,-0.19178768701873877,20,1,21,1.0
ADV,0.4037965317026669,94,1,4,0.5
ADVB,-0.24199674469008453,14,1,3,0.8
ADX,0.011676306609429782,76,0,0,0.45
ADXN,-0.11382112159829764,38,1,8,0.9
AEAQU,-0.08347567141957443,51,1,42,1.0
AEBI,-0.010057570252601192,73,1,2,0.5
AEC,-0.23125447668624077,15,1,33,1.0
AEE,-0.1443221500249432,30,1,38,1.0
AEF,0.08441104378086196,83,0,0,0.3
AEG,-0.008914909168106958,73,1,5,0.4
AEHL,0.47225376232400945,95,1,9,0.55
AEHR,0.8911135245363446,97,0,0,0.25
AEI,-0.23358169682517943,14,1,12,0.7
AEIS,-0.18782888063919734,21,1,21,1.0
AEM,-0.21744274778919087,17,1,35,1.0
AEMD,-0.12684328359260177,35,1,2,0.75
AENT,-0.3037860214473139,9,1,13,0.95
AEO,-0.15322589888335159,28,1,4,0.85
AEON,-0.32442703988557325,8,1,27,1.0
AEP,-0.1403740070162626,31,1,37,1.0
AER,-0.13059240609822229,34,1,17,0.85
AERO,-0.033666174247532925,68,1,1,0.45
AERT,0.3915371137966433,94,0,0,0.0
AES,-0.05514199645112063,63,1,9,0.9
AESI,0.21248093585349714,90,1,6,0.3
AEVA,0.6246571702212842,96,0,0,0.15
AEXA,-0.06740680391144971,60,1,10,0.8
AEYE,-0.0771603806378512,55,1,1,0.5
