ticker,raw_score,rs_percentile,rs_below_ma,rs_days_below_ma,rs_frac_below_ma,rs_pct_off_high
A,0.08562257173522773,78,0,0,0.25,0.1185
AA,-0.3043162216534255,6,1,28,1.0,0.465
AACB,-0.014483723150188487,46,1,1,0.7,0.1438
AACBU,-0.012353722154012536,48,0,0,0.85,0.1535
AACG,-0.17181725355277475,15,1,13,0.95,0.3121
AAL,0.08809505154187598,78,1,7,0.35,0.167
AAME,-0.26027030331865564,9,1,55,1.0,0.5331
AAMI,0.16136775022240912,89,0,0,0.4,0.0
AAOI,-0.2963130654621277,7,1,24,1.0,
AAON,-0.17396819833418625,15,1,17,0.9,0.2833
AAP,-0.02072576091628515,42,1,12,0.65,0.1354
AAPG,-0.014994863899100146,46,0,0,0.4,0.3888
AAPL,0.09955347028036285,81,0,0,0.35,0.0245
AARD,0.3866731588460691,96,0,0,0.0,
AAT,0.11469609014725315,83,0,0,0.0,0.0215
AAUC,-0.2493155483048431,9,1,23,1.0,0.4271
AB,-0.0025448892790306613,53,0,0,0.5,0.1638
ABAT,-0.22683482347219713,11,1,26,1.0,0.5251
ABBV,0.19142178130307103,91,0,0,0.0,0.0167
ABCB,0.04203269715482953,68,0,0,0.05,0.0272
ABCL,0.26789971814048585,94,1,8,0.4,0.2719
ABEO,0.16732003209596485,89,0,0,0.05,0.0964
ABEV,-0.019434292705789603,43,0,0,0.65,0.1177
ABG,0.09734026997131517,80,0,0,0.05,0.2077
ABLV,0.0003896362422259672,55,1,10,0.55,0.1469
ABM,0.11465811029829959,83,0,0,0.0,0.0898
ABNB,0.01676513636817578,61,1,1,0.05,0.0546
ABOS,-0.060776236183501815,31,1,6,0.4,0.4062
ABR,-0.12877633520412957,20,1,2,0.9,0.4401
ABSI,0.5022858848318453,98,1,5,0.25,0.2873
ABT,0.0963997082181557,80,0,0,0.2,0.2083
ABTC,-0.5704224276291148,2,1,51,1.0,0.7492
ABTS,0.05917630991962612,71,1,1,0.9,
ABUS,-0.0033940843095806826,53,1,3,0.3,0.139
ABVC,-0.039235379561218954,36,1,9,0.45,0.4584
ABVX,0.24366807121309525,93,0,0,0.25,0.0848
ABX,0.10921996368202996,82,1,4,0.2,0.1315
ACA,0.1362842731297575,86,0,0,0.0,0.0244
ACAD,0.17138629322896587,89,0,0,0.0,0.1534
ACB,-0.1744159744843184,15,1,34,1.0,0.4457
ACCL,0.2674579921213348,94,0,0,0.0,0.0
ACCO,0.07000540880952727,74,0,0,0.35,0.0889
ACCS,0.0198699604632109,62,1,3,0.2,0.3855
ACDC,-0.2753483750010798,8,1,25,1.0,0.4076
ACEL,-0.035302084487023225,37,1,6,0.7,0.1534
ACET,0.005070843667915652,57,1,4,0.3,0.1405
ACFN,0.18295373328855608,90,0,0,0.25,0.1902
ACGL,0.051130630626747206,70,0,0,0.05,0.1142
ACGLN,-0.01333979264416767,47,0,0,0.65,0.153
ACGLO,-0.013483472645345839,47,0,0,0.65,0.1473
ACH,0.0706822898116743,74,0,0,0.15,0.1529
ACHC,0.3809573183765648,96,0,0,0.0,0.0
ACHR,-0.10465681925430327,24,0,0,0.85,0.4633
ACHV,0.39471146824696624,96,0,0,0.1,0.0066
ACI,-0.03668751218708895,37,0,0,0.65,0.2793
ACIC,-0.08700692725200347,26,1,6,0.35,0.241
ACIU,-0.1412663552326562,19,1,8,0.6,0.4305
ACIW,0.2738508269115658,94,0,0,0.0,0.0306
ACLS,-0.11907801447121047,21,1,13,0.65,0.248
ACM,-0.06422039652495926,31,1,3,0.9,0.3843
ACMR,0.2276518629473637,92,0,0,0.5,0.2507
ACN,-0.07448494067864961,28,1,1,0.85,0.5381
ACNB,0.10747473976643696,82,0,0,0.0,0.0132
ACNT,0.05832801445487501,71,0,0,0.0,0.2278
ACOG,0.1885664731697144,90,0,0,0.0,0.078
ACON,-0.23120138156115197,10,1,12,0.95,0.402
ACP,0.004405000622227217,56,0,0,0.6,0.0999
ACR,-0.05097583578421629,33,1,2,0.9,0.2526
ACRE,-0.02565198426853388,40,0,0,0.75,0.2107
ACRS,0.26410620644490257,94,0,0,0.0,0.0049
ACRV,0.05414560219142672,70,1,4,0.2,0.2282
ACT,0.0500578963153,70,0,0,0.1,0.0624
ACTG,-0.060461004129522475,31,0,0,0.65,0.2121
ACTU,-0.4215858461198971,3,1,4,0.9,0.7731
ACU,0.03250091940388435,65,1,1,0.1,0.1067
ACV,0.008643055160197241,58,1,7,0.4,0.0647
ACVA,0.3052449298458492,95,0,0,0.05,0.1574
ACXP,-0.15460300459656978,17,1,4,0.8,
AD,-0.1555169417050164,17,1,25,1.0,0.2418
ADACU,-0.007047392782689309,51,0,0,0.6,0.1302
ADAG,-0.0385622164974686,36,1,12,0.6,0.3028
ADAM,0.02381236489438028,63,1,3,0.45,0.0934
ADAML,0.007841855152900791,58,0,0,0.15,0.0941
ADAMM,-0.005923798230566258,52,0,0,0.35,0.0949
ADAMN,0.011282537534720041,59,1,1,0.2,0.0522
ADAMZ,-8.484946125320025e-05,54,1,1,0.15,0.1101
ADBE,0.012494649247051154,59,0,0,0.45,0.3135
ADC,0.05489240850811168,70,0,0,0.0,0.1057
ADCT,-0.2558051971504165,9,1,2,0.95,
ADEA,-0.07348405833321706,29,1,13,0.8,0.2039
ADGM,-0.47789607985227023,2,1,59,1.0,0.749
ADI,-0.09949348086213347,24,1,17,0.9,0.1451
ADIL,0.24267230131544199,93,0,0,0.05,0.5636
ADM,0.13612640840279278,86,0,0,0.45,0.0032
ADMA,-0.046115185471574775,35,1,1,0.35,0.5506
ADNT,-0.05724865168571672,32,1,3,0.95,0.3336
ADP,0.12697344793491838,85,0,0,0.05,0.1184
ADPT,0.45698705806783557,97,0,0,0.0,0.0214
ADSE,0.030126005804765495,65,0,0,0.2,0.1363
ADSK,-0.04317982307471786,35,0,0,0.65,0.286
ADT,-0.0017039688770206923,54,0,0,0.5,0.2194
ADTN,-0.23192250419546706,10,1,31,1.0,0.374
ADUR,0.016840055842911705,61,1,5,0.4,0.1648
ADUS,0.19122253950795534,91,0,0,0.0,0.1262
ADV,0.050944281907321046,70,1,6,0.6,0.2164
ADVB,0.4383843658319,97,0,0,0.15,
ADX,0.04508240919301895,68,0,0,0.05,0.0
ADXN,-0.12031259696264336,21,1,4,0.85,0.34
AEAQ,-0.015763164248294537,45,1,1,0.7,0.1508
AEAQU,-0.01578789780424944,45,1,1,0.65,0.1526
AEBI,0.08079919508123296,76,0,0,0.45,0.2364
AEC,-0.03970496763913957,36,0,0,0.7,0.5339
AEE,-0.009910426829951958,49,1,3,0.4,0.1497
AEF,-0.05745906498785393,32,1,14,0.75,0.0976
AEG,0.09355101065942353,80,0,0,0.0,0.0
AEHL,-0.4604329964189694,3,1,41,1.0,
AEHR,-0.005416153439217537,52,0,0,0.9,0.1439
AEI,-0.21800448762474955,11,1,13,0.85,0.7023
AEIS,-0.15115128678113243,17,1,13,0.7,0.2752
AEM,-0.21776280690539712,11,1,22,1.0,0.4864
AEMD,-0.7177862693319448,1,1,34,1.0,0.8296
AENT,-0.0298562185024996,39,1,1,0.35,0.317
AEO,-0.010840408095548738,49,0,0,0.55,0.3737
AEON,-0.6490230023727337,1,1,15,0.85,0.7927
AEP,-0.00770095549398464,51,1,6,0.4,0.1556
