ticker,raw_score,rs_percentile,rs_below_ma,rs_days_below_ma,rs_frac_below_ma,rs_pct_off_high
AEP,-0.013521861592711355,54,1,2,0.35,0.15
AER,0.003204638477324974,60,1,2,0.15,0.132
AERO,-0.08111300786891916,30,1,8,0.4,0.3325
AERT,0.11743881103918993,84,1,4,0.2,0.1675
AES,-0.013333723838500615,54,1,2,0.7,0.2156
AESI,-0.14702352133127888,19,1,12,0.95,0.2903
AEVA,-0.11769325485253947,23,1,9,0.6,0.3677
AEXA,0.014950005332302535,64,0,0,0.25,0.0833
AEYE,-0.017362365628512216,52,0,0,0.55,0.3377
AFB,-0.02214417025721614,50,1,8,0.45,0.0836
AFBI,-0.025700854941509105,48,1,11,0.7,0.1252
AFCG,-0.05863350489830147,35,1,22,1.0,0.206
AFG,0.005319411692352352,61,1,1,0.1,0.0882
AFJK,-0.7235721050740755,1,1,24,1.0,
AFJKU,-0.4563750634990591,3,1,28,1.0,
AFL,0.013051029064730928,63,1,1,0.15,0.0704
AFRI,0.04341104869094155,71,0,0,0.35,0.0456
AFRM,0.26214407153876207,93,0,0,0.0,0.0519
AFYA,-0.059847158882999754,34,1,5,0.45,0.2175
AG,-0.18939785879444535,15,1,19,0.95,0.524
AGCC,-0.04631996348730298,38,0,0,0.9,0.3871
AGCO,-0.0372975368071395,41,1,7,0.6,0.2634
AGD,-0.02058073744766971,51,1,15,0.85,0.0991
AGEN,0.37062792531319244,96,0,0,0.6,
AGI,-0.30285680489205147,7,1,19,0.95,0.5246
AGIG,-0.13803519495278693,20,1,1,0.95,0.7935
AGIO,0.2979928456334834,94,0,0,0.0,0.1026
AGL,1.1303365053835999,99,0,0,0.0,
AGM,0.09837734716588725,82,1,1,0.05,0.0461
AGMH,-0.02159932293246595,50,1,7,0.75,0.5246
AGNC,0.06786760642632834,76,0,0,0.15,0.089
AGNCL,-0.01577553013622314,53,1,2,0.5,0.1334
AGNCM,-0.004448376943040715,58,0,0,0.4,0.1107
AGNCN,-0.022096479855077095,50,1,5,0.65,0.1168
AGNCO,-0.016274149715519187,53,1,2,0.55,0.1122
AGNCP,-0.007897520984768078,56,1,1,0.45,0.0962
AGNCZ,-0.0166532282908264,53,1,2,0.45,0.1261
AGNT,-0.11617514401677984,24,1,8,0.65,0.5566
AGO,0.037662558441323934,70,0,0,0.1,0.1527
AGPU,0.1754488891464694,89,1,3,0.45,
AGRO,-0.21619598425335224,12,1,1,0.9,0.4338
AGRZ,0.0796189405429858,79,1,1,0.1,
AGX,-0.10336236729262303,26,1,9,0.45,0.2452
AGYS,0.3679055711489376,96,0,0,0.05,0.1467
AHCO,-0.05297896825912414,36,0,0,0.55,0.2557
AHG,-0.09551205675164869,27,0,0,0.45,0.4659
AHMA,0.3368679808160233,95,1,4,0.25,
AHR,0.08732359551891149,80,0,0,0.2,0.0923
AHRT,0.07568375678958524,78,0,0,0.15,0.067
AHT,0.06010150995925581,75,0,0,0.2,0.3866
AI,-0.08001301406093063,30,1,19,0.95,0.362
AIFA,-0.08958581746865295,28,1,31,1.0,0.5217
AIFC,-0.30279951078417955,7,1,40,1.0,0.7998
AIFF,-0.3102621867825913,6,1,49,1.0,
AIFU,-0.12841528836621538,22,1,12,0.7,0.3864
AIG,-0.016978029930762667,52,1,1,0.25,0.1331
AIHS,0.04367529147814615,71,1,2,0.2,0.3354
AII,0.02749493761431282,67,1,1,0.15,0.2057
AIIA,-0.03316641967768451,42,1,11,0.7,0.1516
AIIO,1.766066671577262,99,0,0,0.2,
AIIR,-0.250886288999854,9,1,1,0.9,0.5637
AIM,-0.3436261229410046,5,1,25,1.0,
AIMD,0.0327104460369268,69,1,7,0.8,
AIN,0.09958354891070012,82,0,0,0.15,0.059
AIO,0.0032696116658707045,60,1,9,0.45,0.0701
AIOS,0.003206590784807263,60,1,3,0.55,
AIOT,0.13883525634538735,86,0,0,0.25,0.2954
AIP,-0.035529608350320124,41,1,9,0.45,0.3346
AIR,0.08650074427063924,80,0,0,0.15,0.0842
AIRE,-0.4202572621548105,3,1,60,1.0,0.8755
AIRG,-0.11167494374280654,24,1,25,1.0,0.1894
AIRI,-0.13750188478208583,21,1,6,0.65,0.3114
AIRJ,0.019012292387122355,65,1,7,0.4,0.3106
AIRO,-0.1891469761261138,15,1,22,1.0,0.5405
AIRS,-0.062080616519364334,34,1,20,1.0,
AIRT,0.23774705130849597,92,0,0,0.05,0.1444
AIRTP,-0.034498635482687307,42,1,5,0.35,0.1547
AISP,-0.24069332035218755,10,1,14,0.75,0.5527
AIT,0.019362867780982645,65,1,2,0.3,0.0722
AIV,-0.08564995165913328,29,1,8,0.65,0.207
AIXC,-0.3125739728509356,6,1,16,0.8,0.6245
AIXI,-0.8566117625127702,0,1,34,1.0,
AIZ,0.07807808197878205,78,0,0,0.0,0.0329
AJG,0.14711133806702445,87,0,0,0.05,0.1264
AKA,0.09618058083326847,81,0,0,0.25,0.1927
AKAM,-0.0908187986329865,28,1,1,0.75,0.2695
AKAN,-0.0017962575834205297,59,1,18,0.9,
AKBA,0.2398240778218436,92,0,0,0.05,0.1942
AKR,-0.03298993837310222,42,1,12,0.8,0.0836
AKTS,0.24976820341268616,93,1,3,0.15,0.2019
AKTX,1.0873867340219339,99,1,1,0.65,
ALAB,0.32403147461459325,95,1,3,0.2,0.2818
ALAR,-0.7577994393026225,1,1,17,0.85,
ALB,-0.3494666469249924,5,1,21,1.0,0.4622
ALBT,-0.23424447084270691,10,1,15,0.85,
ALC,-0.025405624811287917,48,0,0,0.55,0.2862
ALCO,-0.04475908772876957,38,1,6,0.55,0.1834
ALDF,-0.02871214325744435,45,1,11,0.75,0.1505
ALDFU,-0.02359421228409006,49,1,12,0.8,0.1492
ALDX,0.06491077724979233,76,1,3,0.15,
ALEC,-0.2099126834821147,13,1,6,0.5,0.4866
ALF,-0.02592646285651618,47,1,11,0.7,0.1572
ALFUU,-0.07039966946971171,32,1,11,0.95,0.146
ALG,0.002627127625817696,60,1,6,0.35,0.3249
ALGM,0.05034129567593279,73,1,4,0.4,0.289
ALGN,0.016938348056580746,65,0,0,0.35,0.1631
ALGS,-0.0959340667642297,27,1,1,0.3,0.3945
ALGT,0.2239676143449905,92,0,0,0.1,0.1498
ALH,-0.030748673097150975,43,1,10,0.5,0.0991
ALHC,0.036369694858998325,69,1,6,0.3,0.2016
ALIS,-0.027424624327789353,46,1,12,0.75,0.1507
ALISU,-0.0444502883743671,38,1,10,0.65,0.1385
ALIT,0.44112725489684024,97,0,0,0.5,0.3848
ALK,0.06921838999951771,77,1,4,0.3,0.2728
ALKS,0.2607636115843295,93,0,0,0.0,0.0886
ALKT,0.0884334049374532,80,0,0,0.35,0.2753
ALL,0.06552503760659792,76,1,1,0.05,0.0732
ALLE,-0.0261915417331485,47,1,6,0.45,0.3148
ALLO,-0.12259054600446795,23,1,4,0.35,0.4371
ALLR,-0.1931155666378609,14,1,24,1.0,0.3431
ALLT,0.1377755291417481,86,0,0,0.25,0.2663
ALM,-0.293942517959875,7,1,15,0.75,0.4395
ALMS,0.1619804851695465,88,0,0,0.0,0.1271
ALMU,-0.3222415128488677,6,1,18,0.95,0.4891
ALNT,0.12596784545010192,85,1,9,0.45,0.1553
ALNY,-0.08866590009010175,28,1,4,0.4,0.315
ALOT,0.8833600405241319,98,0,0,0.0,
ALOY,-0.13727993647210218,21,1,9,0.6,0.6218
ALP,0.17835621530212054,89,0,0,0.8,0.6914
ALRM,0.13460438506606284,86,0,0,0.2,0.0726
ALRS,0.10529243497320676,83,0,0,0.0,0.0085
ALSN,-0.08761318645247265,28,1,12,0.6,0.2113
ALT,0.014170354196373011,64,1,2,0.25,0.558
ALTG,-0.06923574422707288,32,1,2,0.55,0.24
ALTI,0.0694409583726649,77,0,0,0.3,0.329
ALTO,-0.026271862722108234,47,1,1,0.4,
ALUB,-0.030297353997714577,44,1,12,0.75,0.1582
ALV,-0.0265457239874968,47,0,0,0.85,0.1132
ALVO,-0.16082091905441265,18,1,17,0.85,0.4296
ALX,0.09320471119775661,81,0,0,0.0,0.0309
ALXO,0.15990580987064337,88,0,0,0.25,0.2957
ALZN,0.0657182286295164,76,0,0,0.55,0.5462
AM,0.00858548137938469,62,1,1,0.25,0.1818
AMAL,0.06894369997707411,77,0,0,0.05,0.0348
AMAT,0.1687437148367589,89,1,1,0.3,0.2071
AMBA,-0.028960339858142316,45,1,3,0.65,0.2699
AMBO,-0.15866588240654272,18,1,18,0.9,0.3221
AMBP,0.07754082398981245,78,1,3,0.15,0.1231
AMBQ,0.3454816770167978,95,1,1,0.15,0.101
AMBR,-0.12665756421601373,22,1,57,1.0,0.5154
AMC,0.1441637134518087,87,0,0,0.7,0.2764
AMCI,0.07904353428368474,79,0,0,0.4,0.4794
AMCR,0.05431124868120746,74,0,0,0.05,0.2052
AMCX,0.14493606409844448,87,0,0,0.4,0.0052
AMD,0.25450133454739876,93,1,1,0.2,0.0988
AME,-0.01627402289996613,53,1,9,0.45,0.1225
AMG,0.12694071707443041,85,0,0,0.1,0.0
AMGN,-0.0018451483762963392,59,1,2,0.2,0.1592
AMH,0.022142070571108223,66,1,1,0.35,0.0506
AMIX,-0.37169322579681885,4,1,18,0.9,0.5439
AMKR,-0.13219794116748304,21,1,10,0.55,0.2869
AMLX,0.15143818870844875,87,0,0,0.0,0.0912
AMN,0.15016820090853045,87,1,1,0.15,0.0998
AMOD,-0.4505160993793482,3,1,109,1.0,0.9163
AMP,0.1065723557130002,83,0,0,0.2,0.1201
AMPG,0.8094413644071763,98,1,1,0.45,0.3328
AMPH,-0.05190153769543731,36,1,10,0.65,0.3966
AMPL,0.46025203247472735,97,0,0,0.35,0.1632
AMPX,-0.3653000894547025,5,1,26,1.0,0.5303
AMPY,-0.19231426635782406,14,1,48,1.0,0.4891
AMR,-0.2356492149607552,10,1,21,1.0,0.4274
AMRC,-0.14739021966626062,19,1,28,1.0,0.3443
AMRN,-0.07190516362424962,32,1,8,0.4,0.2247
AMRX,0.17563181917511478,89,0,0,0.0,0.0359
AMRZ,-0.0861020079370878,29,1,12,0.6,0.2951
AMS,-0.039594194624100784,40,1,4,0.6,0.4265
AMSC,-0.22387891342588628,11,1,16,0.95,0.4127
AMSF,0.01285104917911433,63,1,1,0.05,0.2444
AMST,-0.12688560843932867,22,1,9,0.9,
AMT,-0.09670286042878522,27,1,21,1.0,0.1987
AMTB,0.06587506153272264,76,0,0,0.05,0.0406
AMTD,-0.09717102122723668,27,1,14,0.95,0.2087
AMTM,-0.15970438399981463,18,1,7,0.95,0.4966
AMTX,-0.2538266721480664,9,1,30,1.0,0.5861
AMX,-0.06436067206660451,33,1,1,0.6,0.1275
AMZE,-0.4039164957595147,4,1,12,0.9,0.8767
AMZN,-0.011573836999356116,55,0,0,0.75,0.1108
AN,0.02051267027283577,66,0,0,0.5,0.1667
ANAB,-0.03049745087306479,44,1,2,0.1,0.241
ANDE,0.012744359747844582,63,0,0,0.55,0.1341
ANDG,0.15186562332560208,87,0,0,0.25,0.0325
ANET,0.08202497893926652,79,1,1,0.15,0.0909
ANF,0.12117131804338016,84,0,0,0.05,0.1674
ANGH,-0.2912326280196774,7,1,13,0.65,0.4507
ANGI,0.08310620878356881,79,0,0,0.35,0.5707
ANGO,0.2409115071636204,92,0,0,0.05,0.0
ANGX,0.48509441727100167,97,0,0,0.05,0.1793
ANIK,0.038348836224536886,70,0,0,0.25,0.0794
ANIP,-0.032916257329430834,42,1,5,0.35,0.1586
ANIX,0.27973410484794536,94,0,0,0.1,0.037
ANL,-0.15452012665905324,18,0,0,0.75,
ANNA,-0.12173045618538442,23,0,0,0.75,
ANNX,0.23806491641232128,92,0,0,0.25,0.152
ANPA,-0.35373789177501846,5,1,108,1.0,
ANRO,0.19473186471152357,90,0,0,0.05,0.0582
ANSC,-0.026590900164810867,47,1,12,0.75,0.1534
ANSCU,-0.06457270190007493,33,1,19,0.95,0.1448
ANTA,-0.50338693639279,2,1,41,1.0,0.6389
ANVS,-0.07693872707710706,31,1,4,0.6,0.4659
ANY,-0.1964739044057399,14,1,16,0.8,
AOD,0.008004974990998573,62,0,0,0.4,0.0619
AOMR,0.034819876335890565,69,0,0,0.0,0.0499
AON,0.058864373530996744,75,0,0,0.2,0.0824
AORT,0.02702004427838761,67,0,0,0.3,0.5044
AOS,-0.024707570862682555,48,1,1,0.4,0.3227
AOSL,-0.15523103225174892,18,1,10,0.65,0.3346
AOUT,0.4723851373803124,97,0,0,0.1,0.0
AP,-0.29405269100308795,7,1,19,0.95,0.3521
APA,-0.10661206150372352,25,1,1,0.85,0.3488
APAC,-0.027045214050727722,47,1,11,0.75,0.1524
APACU,-0.029005667619606063,45,1,10,0.65,0.1447
APAM,0.05080381920651093,73,0,0,0.6,0.1775
APD,-0.020445112736575104,51,1,1,0.45,0.1483
APEI,-0.11080062060565292,25,1,1,0.35,0.2793
APG,-0.08038229223955218,30,1,7,0.9,0.2119
APGE,0.5098013387414317,97,0,0,0.0,0.0215
APH,0.06747321517765298,76,1,4,0.3,0.1312
APLD,-0.3179787182752727,6,1,15,0.75,0.417
APLE,0.11775272399140552,84,0,0,0.05,0.0495
APLM,0.3149453550706798,94,0,0,0.15,0.1922
APM,-0.06487282783289408,33,1,24,1.0,0.4146
APOG,0.015578916986423393,64,1,9,0.45,0.2197
APP,-0.06988075741511907,32,1,4,0.6,0.2852
APPF,0.09537265498865208,81,0,0,0.4,0.2842
APPN,0.1442599196828021,87,0,0,0.35,0.2316
APPS,0.7967837430993717,98,1,3,0.15,0.2777
APRE,-0.13909516918876197,20,1,10,0.65,0.3452
APT,-0.08488381914523856,29,1,8,0.8,0.2467
APTV,-0.0747673406680624,31,1,21,1.0,0.3783
APUS,-0.5186989207345071,2,1,76,1.0,
APVO,-0.08612399311720703,29,0,0,0.9,0.5849
APWC,0.0009472337177435508,60,1,7,0.6,0.3205
APXT,-0.027792397280555443,46,1,12,0.75,0.1557
APXTU,-0.029631104018239936,44,1,11,0.7,0.1541
APYX,0.012843799583515364,63,0,0,0.65,0.1142
AQB,0.000172984523682862,59,1,9,0.5,0.1899
AQN,-0.06154751167739071,34,1,1,0.75,0.2383
AQST,-0.08298493188810174,29,1,12,0.6,0.2368
AR,-0.0916523796977382,28,1,8,0.9,0.3768
ARAI,-0.42479345468918384,3,1,61,1.0,
ARAY,-0.21727775367405103,12,1,29,1.0,0.7017
ARBB,-0.15596645607121273,18,1,20,1.0,0.4296
ARBK,-0.15537328642951853,18,1,9,0.75,0.3962
ARCB,0.057076319595121924,74,1,1,0.7,0.1708
ARCC,-0.011899059435325404,55,0,0,0.55,0.1418
ARCO,-0.08580726381036208,29,1,3,0.9,0.1887
ARCT,-0.19618196521767303,14,1,5,0.75,0.3459
ARDC,-0.014137261751473,54,1,2,0.25,0.1215
ARDT,-0.005090267272498145,57,1,2,0.3,0.1028
ARDX,-0.15149017936570727,19,1,13,0.7,0.4009
ARE,-0.03938631321707014,40,1,8,0.45,0.2374
AREC,-0.21254621365977483,12,1,11,0.9,0.6221
AREN,-0.35119400242850185,5,1,44,1.0,0.776
ARES,-0.03585750003084755,41,0,0,0.7,0.3137
ARGX,-0.02015071489717865,51,1,4,0.2,0.0939
ARHS,0.1692251000858902,89,0,0,0.1,0.3091
ARI,-0.06401168628292095,33,1,12,0.8,0.1446
ARIS,-0.22801451435673017,11,1,18,0.9,0.4256
ARKO,0.018808897358603006,65,1,2,0.3,0.1312
ARKR,-0.13995417614344807,20,1,13,0.8,0.3227
ARL,0.2639989555358314,93,1,2,0.1,0.2306
ARLO,-0.047758792417071705,37,1,1,0.65,0.2602
ARLP,-0.050036710764956624,37,1,1,0.85,0.2728
ARM,0.04913610422214586,72,1,14,0.7,0.3764
ARMK,0.08849587420109248,80,0,0,0.0,0.0262
ARMP,-0.5730289832582814,2,1,12,0.95,0.7492
AROC,-0.008675720416130309,56,1,1,0.4,0.1369
AROW,0.06137513136997268,75,0,0,0.05,0.0312
ARQ,-0.16819253616731794,17,1,17,0.85,0.4788
ARQQ,0.29421613383584067,94,1,8,0.4,0.3925
ARQT,0.14151208445661614,86,0,0,0.0,0.1167
ARR,-0.011032632951013348,55,0,0,0.5,0.1164
ARRY,-0.2364829067246916,10,1,16,0.95,0.5184
ARTCU,-0.004198876867340322,58,0,0,0.5,0.1294
ARTL,-0.41923379282247564,3,1,67,1.0,
ARTNA,0.0035071343012374606,61,1,1,0.25,0.1257
ARTV,0.09521894833771247,81,0,0,0.05,0.3062
ARTW,-0.1217303886973467,23,1,8,0.85,0.2742
ARVN,-0.08550110336639435,29,1,4,0.4,0.4657
ARW,-0.05022810259331524,37,1,13,0.65,0.1345
ARWR,-0.059967323494965946,34,1,4,0.2,0.182
ARX,-0.05319810740884208,36,1,8,0.9,0.2757
AS,-0.00967901864980238,56,0,0,0.65,0.2289
ASA,-0.22239469260478098,11,1,19,0.95,0.4317
ASAN,0.14708480004765392,87,0,0,0.5,0.402
ASB,0.05711919841949617,74,0,0,0.05,0.0468
ASBP,0.9319913216559147,98,0,0,0.2,
ASC,-0.08712841184280556,28,1,1,0.65,0.183
ASG,-0.00758477729492963,56,1,4,0.3,0.0708
ASGI,0.02945067395914097,68,0,0,0.4,0.1089
ASH,0.1050545007488741,83,0,0,0.05,0.0305
ASIC,0.07612949517686148,78,1,1,0.05,0.1353
ASIX,-0.12113221820123042,23,1,1,0.85,0.2859
ASLE,-0.10613032745829412,25,1,7,0.6,0.3034
ASM,-0.1786443715871218,16,1,7,0.8,0.5165
ASMB,-0.017397624957671314,52,1,2,0.3,0.2136
ASML,0.037122051174305615,70,0,0,0.4,0.0973
ASND,0.12769636110838306,85,0,0,0.0,0.0431
ASO,-0.12344645972479784,23,1,14,0.85,0.3018
ASPC,-0.058460144211504375,35,1,10,0.8,0.367
ASPCU,-0.0913922217337037,28,1,23,1.0,0.3492
ASPI,-0.28366905542613485,8,1,14,0.75,0.5094
ASPN,0.02842889347529131,67,1,9,0.6,0.1795
ASPS,-0.001802600928695261,59,1,2,0.1,0.2756
ASR,-0.0869457839912402,28,1,7,0.35,0.3136
ASRV,-0.02650683297442637,47,1,8,0.55,0.1216
ASST,-0.18883892609540864,15,1,20,1.0,0.3938
ASTC,0.537323779738233,97,1,22,1.0,
ASTE,0.04295143742803867,71,1,7,0.35,0.1986
ASTH,0.25368071313727447,93,0,0,0.0,0.0669
ASTI,-0.37663897972790594,4,1,19,0.95,
ASTL,-0.27674954501005244,8,1,27,1.0,0.3433
ASTS,-0.2159264486036963,12,1,8,0.8,0.5032
ASUR,-0.07446524828397022,31,0,0,0.9,0.2398
ASX,0.1595895023380066,88,1,3,0.25,0.0981
ASYS,-0.16012847731029167,18,1,10,0.75,0.2539
ATAI,0.3074679475791783,94,0,0,0.2,0.0584
ATAT,-0.11061744871605042,25,1,56,1.0,0.2639
ATCH,-0.14520753443842252,19,1,49,1.0,0.4382
ATEC,0.02815104933206669,67,1,2,0.15,0.5355
ATEN,0.2215811140498545,92,0,0,0.0,0.0562
ATER,0.2415342746116285,92,0,0,0.3,
ATEX,0.7315440912561008,98,0,0,0.0,0.0381
ATGL,-0.26126390874812977,9,1,18,0.9,0.6007
ATHE,0.15846070726947073,88,1,2,0.1,0.1568
ATHM,0.1986318263247032,90,0,0,0.0,0.1222
ATHR,0.37826513818444507,96,0,0,0.25,0.3598
ATI,0.043623828358013705,71,0,0,0.45,0.0645
ATII,-0.041329149084983266,39,1,12,0.9,0.1376
ATIIU,-0.006680682738876037,57,1,4,0.8,0.2786
ATKR,-0.05804566297009707,35,1,13,0.85,0.1426
ATLC,0.1872666027664779,90,0,0,0.3,0.1299
ATLCP,0.015430243328520124,64,1,2,0.4,0.1097
ATLO,-0.01922592729486919,51,1,9,0.6,0.1059
ATLX,-0.28461539126150526,8,1,43,1.0,0.5446
ATMU,-0.06964016826060151,32,0,0,0.4,0.2885
ATNI,-0.16918856735322135,17,1,11,0.75,0.2738
ATNM,-0.19731158604037413,14,1,6,0.95,0.4369
ATO,-0.03871745290543463,40,1,1,0.5,0.2057
ATOM,-0.2628817912727691,9,1,10,0.9,
ATOS,-0.30488201778131174,7,1,47,1.0,0.7848
ATPC,-0.051928401324039884,36,1,12,0.8,
ATR,0.040942820633088114,71,0,0,0.0,0.2001
ATRA,-0.046438810599171626,38,1,7,0.4,
ATRC,0.19063002691393657,90,0,0,0.15,0.2164
ATRO,0.00329796384204286,60,1,10,0.5,0.2023
ATS,-0.11051266005781307,25,1,33,1.0,0.2502
ATXG,-0.24047234435289686,10,1,16,0.85,0.5064
ATYR,0.10510249244945127,83,1,4,0.4,0.541
AU,-0.1947143766965948,14,1,18,0.9,0.4256
