ticker,raw_score,rs_percentile,rs_below_ma,rs_days_below_ma,rs_frac_below_ma
A,0.062975328896136,76,1,3,0.35
AA,-0.11938368835613296,26,1,7,0.35
AACB,-0.04520453402589304,48,1,1,0.65
AACBU,-0.04361886412452851,49,1,7,0.7
AACG,-0.06466768324986509,38,1,17,0.9
AAL,0.2963170621263361,92,0,0,0.1
AAME,-0.2535412505067238,10,1,34,1.0
AAMI,0.12532540296241274,83,1,1,0.05
AAOI,0.03232205300778572,71,1,3,0.4
AAON,0.23155514374332226,90,0,0,0.3
AAP,0.11664630820201143,82,0,0,0.1
AAPG,-0.2536829335941934,10,1,43,1.0
AAPL,0.011103136101487276,66,1,8,0.4
AARD,-0.23590359752091128,11,1,24,1.0
AAT,0.12883676408243117,83,0,0,0.0
AAUC,-0.1852006914781139,16,1,2,0.95
AB,-0.10294225140472704,29,1,6,0.95
ABAT,-0.029664115330336596,54,1,5,0.5
ABBV,-0.017742691030635,58,1,1,0.25
ABCB,0.018496239241133167,67,0,0,0.5
ABCL,0.3656860903578551,94,0,0,0.25
ABEO,0.0788964100503028,78,0,0,0.5
ABEV,-0.03165990727953809,54,1,3,0.65
ABG,-0.013105454997184622,59,0,0,0.55
ABLV,0.2977967124813458,92,0,0,0.0
ABM,0.07871019878801515,78,0,0,0.5
ABNB,0.0035490746688929264,64,0,0,0.75
ABOS,-0.14037687366162085,22,1,4,0.75
ABR,-0.2595621553509917,9,1,30,1.0
ABSI,0.7895284746184376,98,0,0,0.0
ABT,-0.11467353070914182,27,1,2,0.65
ABTC,-0.26892677657604974,8,1,30,1.0
ABTS,-0.1519445205838089,20,1,9,0.75
ABUS,-0.007997233318277931,61,0,0,0.6
ABVC,0.07983607833924518,78,0,0,0.15
ABVX,-0.19885637290616553,15,1,13,0.65
ABX,-0.03848823240173282,51,1,1,0.6
ACA,0.14680879488340054,85,0,0,0.45
ACAD,-0.024504728882199758,56,1,1,0.75
ACB,-0.2010385810078658,14,1,13,0.8
ACCL,0.10123698686936657,81,0,0,0.35
ACCO,0.10380849374751853,81,1,2,0.3
ACCS,-0.22603393472174743,12,1,32,1.0
ACDC,-0.19088414521229696,16,1,4,0.65
ACEL,0.06067689938858915,75,0,0,0.45
ACET,0.0133936511987863,66,0,0,0.5
ACFN,-0.12965230415987,24,1,1,0.95
ACGL,-0.10323228612174754,29,1,1,0.9
ACGLN,-0.0867523885449174,32,1,56,1.0
ACGLO,-0.08613845481325842,32,1,56,1.0
ACH,0.11565533212114253,82,0,0,0.7
ACHC,-0.07101094789028639,36,1,5,0.8
ACHR,-0.12456204890344853,25,1,11,0.6
ACHV,0.06981947121181119,77,1,1,0.3
ACI,-0.2618347710897468,9,1,8,0.9
ACIC,-0.12604393200870875,25,1,6,0.95
ACIU,-0.22478654034095247,12,1,46,1.0
ACIW,-0.021846705895877297,57,0,0,0.5
ACLS,0.45990735933185917,95,0,0,0.15
ACM,-0.17954774663172532,17,1,75,1.0
ACMR,0.9069485642868976,98,0,0,0.0
ACN,-0.3690605941782213,5,1,12,0.85
ACNB,0.08331397809522,79,0,0,0.25
ACNT,-0.041060403665356335,50,0,0,0.7
ACOG,0.0785631763400748,78,0,0,0.6
ACON,-0.11206811972930783,27,1,8,0.7
ACP,-0.04457138883151377,48,1,6,0.9
ACR,-0.2099659815199697,13,1,27,1.0
ACRE,-0.10707318330642315,28,1,5,0.75
ACRS,0.009265671870769293,65,0,0,0.85
ACRV,-0.1260843913814611,25,1,28,1.0
ACT,-0.05077667553474461,43,1,1,0.65
ACTG,-0.034308175735633197,53,0,0,0.8
ACTU,-0.22076822968101534,13,1,25,1.0
ACU,-0.012589248853018847,59,0,0,0.4
ACV,0.04990936078952336,74,0,0,0.15
ACVA,0.14782844529590655,85,0,0,0.25
ACXP,-0.40284841874691807,4,1,54,1.0
AD,-0.06354172619319567,38,1,4,0.65
ADACU,-0.03136756530639295,54,0,0,0.6
ADAG,0.042176832740680154,72,0,0,0.6
ADAM,0.05211936965601634,74,0,0,0.15
ADAML,-0.033672386185583617,53,1,1,0.65
ADAMM,-0.04567176949029065,47,1,1,0.7
ADAMN,-0.011461655716371567,60,0,0,0.65
ADAMZ,-0.022172216524348115,56,0,0,0.55
ADBE,-0.2778038642271997,8,1,9,0.7
ADC,-0.10213033759954057,29,1,4,0.8
ADCT,-0.7501726412433471,1,1,42,1.0
ADEA,0.1441695160541679,85,0,0,0.35
ADGM,-0.3820832760425978,4,1,38,1.0
ADI,0.0947652778260764,80,0,0,0.4
ADIL,0.33302930538879555,93,0,0,0.0
ADM,-0.02657245614042291,55,1,4,0.4
ADMA,-0.23339255149776567,11,1,1,0.85
ADNT,-0.03860729313228119,51,1,3,0.35
ADP,-0.02035348248149628,57,1,4,0.35
ADPT,0.24207397449604118,90,0,0,0.15
ADSE,-0.06368141139728824,38,1,4,0.8
ADSK,-0.2641711525482317,9,1,13,0.95
ADT,-0.09703609334770624,30,1,4,0.9
ADTN,-0.020271869946489107,57,1,10,0.6
ADTX,-1.0509721589498242,0,1,101,1.0
ADUR,0.15544186323274994,85,0,0,0.3
ADUS,-0.0550848726656253,41,0,0,0.6
ADV,0.10411851811063506,81,1,1,0.3
ADVB,0.07142854228822636,77,0,0,0.75
ADX,0.01185629897683281,66,0,0,0.35
ADXN,-0.12913454832344795,24,1,6,0.9
AEAQU,-0.04588781654941707,47,1,1,0.65
AEBI,0.03165732622891389,70,0,0,0.35
AEC,-0.013198448039259493,59,0,0,0.95
AEE,-0.05781215248295718,40,1,1,0.65
AEF,0.09691068103436538,80,0,0,0.35
AEG,0.03523176281290574,71,0,0,0.4
AEHL,-0.3718978915341636,4,1,20,1.0
AEHR,0.6502523402202013,97,0,0,0.25
AEI,-0.32477179879865276,6,1,23,1.0
AEIS,0.0821772941866392,78,0,0,0.7
AEM,-0.16043629840685858,19,1,1,0.9
AEMD,-0.18538627852925604,16,1,13,0.8
AENT,-0.2647792140767868,9,1,24,1.0
AEO,-0.0012014243144395712,62,0,0,0.4
AEON,-0.3584780490798715,5,1,38,1.0
AEP,-0.07006617806749757,36,1,4,0.8
AER,-0.005339018355983154,61,0,0,0.7
AERO,0.1415306188660984,84,0,0,0.15
AERT,0.6720627793426511,97,0,0,0.15
AES,-0.03709884171626892,51,1,1,0.65
AESI,-0.04400507730184339,48,1,10,0.8
AEVA,0.3713055858121082,94,0,0,0.05
AEXA,-0.0755420048334345,35,1,5,0.9
AEYE,-0.1333473970866001,24,1,12,0.75
AFB,0.000965043128800476,63,0,0,0.5
AFBI,-0.015425416517292144,59,1,1,0.65
AFCG,0.017596857707002103,67,1,5,0.25
AFG,-0.04541545135731992,48,1,1,0.55
AFJK,-0.1368925433118863,23,1,7,0.9
AFJKU,-0.2815302268670608,8,1,12,0.9
AFL,-0.044268198221121303,48,1,1,0.55
AFRI,-0.03465864802169695,52,1,1,0.75
AFRM,0.17479899729426218,87,0,0,0.4
AFYA,-0.0895514358955529,32,1,5,0.7
AG,-0.13418237807517192,23,1,2,0.95
AGCC,-0.13815776607434227,23,1,16,0.95
AGCO,-0.05536024655512403,41,1,8,0.75
AGD,-0.029719050491937085,54,1,2,0.85
AGEN,-0.20810396676771986,14,1,5,0.95
AGI,-0.17620318193799367,17,1,2,0.95
AGIG,-0.14008654502979978,22,1,6,0.85
AGIO,0.18457153489224754,88,0,0,0.5
AGL,2.725657728177013,99,0,0,0.0
AGM,0.06928267098755476,77,0,0,0.3
AGMH,0.09841071814406081,81,1,2,0.25
AGNC,-0.03183447158768745,53,1,2,0.8
AGNCL,-0.04503305013452979,48,1,1,0.7
AGNCM,-0.03513435506411003,52,1,1,0.65
AGNCN,-0.03891938971104663,51,1,1,0.65
AGNCO,-0.041191632233697595,50,1,1,0.7
AGNCP,-0.02949293061528635,54,1,1,0.65
AGNCZ,-0.03723969770214677,51,1,1,0.7
AGNT,-0.18828078891210748,16,1,29,1.0
AGO,-0.09835033832071545,30,1,1,0.8
AGPU,1.1444845149699039,98,0,0,0.1
AGRO,-0.36035656912507963,5,1,31,1.0
AGRZ,-0.15248863624005976,20,0,0,0.9
AGX,0.19407751549866992,88,0,0,0.65
AGYS,0.13760841099083226,84,0,0,0.0
AHCO,-0.16849681808679565,18,1,32,1.0
AHG,-0.32879342379713966,6,1,35,1.0
AHMA,0.6176979391062054,97,0,0,0.6
AHR,-0.13592672559783436,23,1,20,1.0
AHRT,0.0039511444584519745,64,1,4,0.3
AHT,-0.00563741164381755,61,0,0,0.5
AI,0.09562311131673228,80,1,2,0.1
AIFA,-0.12086952247264605,26,1,14,0.7
AIFC,-0.3506881154904342,5,1,23,1.0
AIFF,-0.29171225519322286,7,1,32,1.0
AIG,-0.08788061379721601,32,1,1,0.7
AIHS,0.03187678505916215,71,0,0,0.45
AII,-0.11167754106891277,27,1,1,0.9
AIIA,-0.04362696931127426,49,1,1,0.65
AIIO,0.8376337228167996,98,0,0,0.25
AIIR,-0.3466730309000959,5,1,23,1.0
AIM,-0.2759647175013914,8,1,8,0.55
AIMD,0.09479923094581776,80,1,1,0.5
AIN,0.1849088281469774,88,0,0,0.05
AIO,0.13427960132195327,84,0,0,0.0
AIOS,-0.04806397177286105,45,1,6,0.6
AIOT,0.19889414810089873,89,0,0,0.05
AIP,0.7241907533601982,97,0,0,0.1
AIR,0.19257379612954773,88,0,0,0.4
AIRE,-0.3459766519887252,5,1,43,1.0
AIRG,0.10982417879060154,82,1,8,0.6
AIRI,-0.05539014457368635,41,1,1,0.6
AIRJ,0.3821546682959833,94,0,0,0.25
AIRO,0.06775202824460448,76,1,5,0.4
AIRS,0.3781882628944911,94,1,3,0.15
AIRT,0.0026050909709671444,64,0,0,0.45
AIRTP,-0.04046586378576816,50,1,1,0.85
AISP,0.17463609420549836,87,0,0,0.15
AIT,0.11308176538881955,82,0,0,0.4
AIV,-0.06785149917843225,37,1,9,0.9
AIXC,0.0989114723177514,81,0,0,0.6
AIZ,0.04565457064288621,73,0,0,0.3
AJG,-0.03311643312110246,53,0,0,0.45
AKA,-0.1332676539302703,24,1,25,1.0
AKAM,-0.0017882216641948098,62,1,9,0.45
AKAN,2.215779437097839,99,1,1,0.7
AKBA,-0.08169591059095302,33,0,0,0.9
AKR,-0.0473690097846595,46,1,4,0.45
AKTX,1.3351084244200333,99,1,2,0.1
ALAB,1.172000677911312,98,0,0,0.0
ALAR,0.23628816201561625,90,0,0,0.0
ALB,-0.13454731511133716,23,1,4,0.95
ALBT,-0.14931659775930492,21,1,1,0.95
ALC,-0.150582851117046,21,1,6,0.85
ALCO,-0.058594826165566716,40,1,5,0.8
ALDF,-0.04660469001291834,47,1,1,0.7
ALDFU,-0.0452819936616637,48,1,6,0.7
ALDX,0.12626730755279103,83,0,0,0.3
ALEC,-0.2759611824821001,8,1,30,1.0
ALF,-0.058740454158079373,40,1,1,0.75
ALFUU,-0.043987821088331616,48,1,4,0.7
ALG,-0.038649815525588396,51,0,0,0.75
ALGM,0.4708200082304265,95,0,0,0.25
ALGN,0.023728355588933922,69,0,0,0.4
ALGS,-0.1578013639756625,20,1,46,1.0
ALGT,0.25532596116435474,91,0,0,0.2
ALH,0.09981817528593055,81,0,0,0.4
ALHC,0.1583751269776844,86,0,0,0.6
ALIS,-0.046079421412660415,47,1,1,0.65
ALISU,-0.030733962230657656,54,1,1,0.65
ALIT,-0.2877797246244174,7,1,13,0.65
ALK,0.22471137193727597,90,0,0,0.1
ALKS,0.2644661636305398,91,0,0,0.05
ALKT,-0.1951609533586403,15,1,12,0.8
ALL,-0.03171940061548905,54,0,0,0.5
ALLE,-0.05933105834293091,39,0,0,0.7
ALLO,-0.09742650932448725,30,1,15,0.9
ALLR,0.028424626609879086,70,1,7,0.4
ALLT,-0.05350393245777751,42,1,12,0.65
ALLY,0.039389881774557226,72,0,0,0.5
ALM,-0.04803490114169105,45,0,0,0.6
ALMS,-0.042161900539600596,49,0,0,0.75
ALMU,0.2761904646554559,92,1,1,0.45
ALNT,0.4360202848002734,95,0,0,0.1
ALNY,-0.1350967098712062,23,1,7,0.9
ALOT,1.2406781476061794,98,0,0,0.05
ALOY,0.6821292834532909,97,0,0,0.15
ALP,-0.3320914280320571,6,1,13,0.65
ALRM,-0.06451442561264263,38,1,1,0.5
