ticker,raw_score,rs_percentile,rs_below_ma,rs_days_below_ma,rs_frac_below_ma,rs_pct_off_high
ACTU,-0.4038374013557784,3,1,35,1.0,0.803
ACU,0.06770504071838776,71,0,0,0.0,0.1029
ACV,0.009815747628105664,58,0,0,0.1,0.0514
ACVA,0.3570776082537825,94,0,0,0.15,0.2417
ACXP,-0.2838955129443254,8,1,4,0.95,
AD,-0.15809777516684284,18,1,14,0.8,0.2226
ADACU,-0.0238342149103989,48,1,4,0.3,0.1408
ADAG,0.043313840085022766,65,1,1,0.4,0.2584
ADAM,0.07608664373114712,72,1,1,0.1,0.0644
ADAML,-0.011074269461196093,52,1,1,0.3,0.0999
ADAMM,-0.02666627276118501,47,1,2,0.45,0.1046
ADAMN,0.007378638675560899,57,0,0,0.3,0.0521
ADAMZ,0.00755518919798976,58,0,0,0.1,0.1113
ADBE,-0.18106563449218346,16,1,1,0.9,0.4128
ADC,0.004196615732515528,57,0,0,0.35,0.1435
ADCT,-0.6727670463308237,1,1,52,1.0,
ADEA,-0.08961198234758308,28,1,2,0.25,0.1671
ADGM,-0.3266606258625277,6,1,48,1.0,0.6459
ADI,-0.061426988495320196,34,1,6,0.55,0.1352
ADIL,0.4682164462725855,96,0,0,0.0,0.5587
ADM,-0.05941759130634538,34,1,14,0.75,0.0857
ADMA,0.01236173965542553,59,0,0,0.45,0.5556
ADNT,-0.13456076789536112,21,1,13,0.7,0.3532
ADP,0.0651688787715278,70,0,0,0.3,0.1639
ADPT,0.3637382660296068,94,0,0,0.0,0.046
ADSE,0.042217062591941974,65,0,0,0.55,0.1326
ADSK,-0.1659012283509626,17,1,1,0.95,0.355
ADT,-0.037961130741078986,41,0,0,0.75,0.2405
ADTN,-0.2656956254925251,9,1,20,1.0,0.338
ADUR,0.10667364876492816,78,0,0,0.5,0.0852
ADUS,0.10136988177586753,77,0,0,0.1,0.1879
ADV,0.20725618869000786,89,1,2,0.25,0.1567
ADVB,0.012819265348307816,59,0,0,0.4,0.3505
ADX,0.018021095181450723,60,0,0,0.3,0.0049
ADXN,-0.1382882139565327,21,1,8,0.85,0.3956
AEAQU,-0.03926799563728265,40,1,5,0.45,0.1543
AEBI,0.013707580352872013,59,1,3,0.3,0.3171
AEC,-0.11691886044630725,24,0,0,0.85,0.5676
AEE,-0.0006626038735261242,55,1,1,0.2,0.1296
AEF,0.026721854880464267,62,1,3,0.4,0.0415
AEG,0.08613805400186395,74,0,0,0.1,0.0
AEHL,0.1998676494441294,88,1,30,1.0,
AEHR,-0.14826308157382775,20,1,9,0.6,0.3765
AEI,-0.08848260213028589,28,1,2,0.85,0.6597
AEIS,-0.13365326770799574,21,1,2,0.35,0.2612
AEM,-0.1854746614727259,15,1,11,0.9,0.4417
AEMD,-0.6823553095433883,1,1,23,1.0,0.7802
AENT,-0.08449317660501932,29,0,0,0.65,0.3058
AEO,-0.03971145866577626,40,1,5,0.3,0.451
AEON,-0.15033917004809869,19,1,4,0.85,0.5129
AEP,0.00615375261304691,57,0,0,0.3,0.1236
AER,0.08300321758613907,74,0,0,0.25,0.0945
AERO,0.08982697998797393,75,1,1,0.1,0.2645
AERT,0.36006700991898277,94,0,0,0.15,0.0426
AES,-0.0361063197528574,43,1,5,0.45,0.2247
AESI,-0.19684372074797415,14,1,5,0.95,0.3114
AEVA,0.26171680220419313,91,1,2,0.3,0.1768
AEXA,0.0218521238207725,61,0,0,0.5,0.0813
AEYE,-0.06526639066317588,33,0,0,0.9,0.3343
AFB,-0.009725237937377632,53,1,1,0.2,0.0752
AFBI,-0.03493198700102032,43,1,4,0.4,0.1222
AFCG,-0.07316076146863774,31,1,15,0.75,0.1805
AFG,0.05208196676060902,67,0,0,0.15,0.0563
AFJK,-0.3075126575558007,7,1,17,0.95,
AFJKU,-0.400853922209802,3,1,22,1.0,
AFL,0.02210690914432336,61,0,0,0.15,0.0702
AFRI,-0.017529482157274345,50,1,1,0.45,0.1404
AFRM,0.35756339708213414,94,0,0,0.25,0.057
AFYA,-0.01307474139251492,51,0,0,0.3,0.1638
AG,-0.17908524110292817,16,1,12,0.95,0.5084
AGCC,-0.09983568628785844,27,1,26,1.0,0.39
AGCO,-0.04869494619266072,37,0,0,0.5,0.2378
AGD,-0.03344860577835494,44,1,8,0.8,0.1045
AGEN,-0.054943319563899154,35,0,0,0.8,0.3439
AGI,-0.24546482986528298,10,1,12,0.95,0.4804
AGIG,-0.20238598560622537,14,1,16,0.85,0.8026
AGIO,0.2511145901367054,91,0,0,0.05,0.0751
AGL,2.808757913361378,99,0,0,0.0,
AGM,0.16243504123459132,85,0,0,0.05,0.0183
AGMH,0.13012815524087393,81,0,0,0.5,0.497
AGNC,0.06084637753999623,69,0,0,0.35,0.0968
AGNCL,-0.026111247647658688,47,1,1,0.4,0.1303
AGNCM,-0.017711996247288277,50,1,1,0.35,0.1134
AGNCN,-0.02497701869482969,47,1,1,0.4,0.1141
AGNCO,-0.021062884750426128,49,1,1,0.45,0.1094
AGNCP,-0.014114513816814792,51,1,1,0.4,0.0958
AGNCZ,-0.02663467349606337,47,1,1,0.35,0.1238
AGNT,-0.07116070976402361,31,1,1,0.65,0.5082
AGO,0.04326449949780201,65,0,0,0.35,0.1474
AGPU,0.3719513925798682,95,0,0,0.2,
AGRO,-0.3418669407723385,5,1,41,1.0,0.4738
AGRZ,0.09350420682977381,76,0,0,0.4,
AGX,0.049051728649916325,66,1,2,0.35,0.0973
AGYS,0.3747708793502474,95,0,0,0.05,0.158
AHCO,-0.1084238319962399,25,1,1,0.65,0.2748
AHG,-0.16669440815535574,17,0,0,0.7,0.4651
AHMA,1.0720393331458222,98,0,0,0.15,
AHR,0.08541314521038124,74,0,0,0.55,0.0941
AHRT,0.10760036484187716,78,0,0,0.2,0.0652
AHT,0.053895418384960946,67,0,0,0.2,0.3914
AI,-0.0937218590185924,28,1,12,0.6,0.3964
AIFA,-0.1856108322882184,15,1,24,1.0,0.5127
AIFC,-0.3840992351401581,4,1,33,1.0,0.802
AIFF,-0.35731759562788734,5,1,42,1.0,
AIFU,0.1051814253375796,78,1,5,0.35,0.4472
AIG,0.04645378218927137,66,0,0,0.35,0.084
AIHS,0.09913354323794235,77,1,1,0.15,0.3323
AII,0.012647314774319164,59,0,0,0.4,0.1841
AIIA,-0.028151410823564205,46,1,5,0.4,0.1426
AIIO,2.567418724778017,99,0,0,0.2,
AIIR,-0.226779232461928,11,1,33,1.0,0.5571
AIM,-0.5651724768282295,1,1,18,0.9,
AIMD,0.06113551587764555,69,0,0,0.75,
AIN,0.2124841323232358,89,0,0,0.0,0.0591
AIO,0.03558975775490183,63,1,2,0.1,0.0567
AIOS,-0.02073929557042866,49,0,0,0.7,
AIOT,0.21609967422649315,89,0,0,0.25,0.2895
AIP,0.1659988867459221,85,1,2,0.2,0.2877
AIR,0.25594073054601063,91,0,0,0.0,0.0265
AIRE,-0.3330658466191065,6,1,53,1.0,0.8571
AIRG,-0.10558109128399543,26,1,18,0.95,0.1723
AIRI,-0.06458591015041565,33,1,5,0.45,0.2287
AIRJ,0.2690590572045848,92,0,0,0.25,0.1407
AIRO,-0.1462681014418531,20,1,15,0.75,0.4788
AIRS,0.06288749252474268,70,1,13,0.65,
AIRT,0.4418510280911094,96,0,0,0.2,0.0
AIRTP,0.007918763641325245,58,0,0,0.35,0.097
AISP,-0.22997483306166006,11,1,7,0.45,0.54
AIT,0.05154612451766256,67,1,1,0.1,0.0653
AIV,-0.3475563372315479,5,1,66,1.0,0.4069
AIXC,-0.20896175369197886,13,1,9,0.55,0.63
AIXI,-0.7458749209969002,1,1,27,1.0,
AIZ,0.14403754309626762,83,0,0,0.0,0.0094
AJG,0.16849931845021893,86,0,0,0.05,0.1325
AKA,0.019415565276265263,60,0,0,0.6,0.2026
AKAM,-0.18145992637250166,16,1,19,0.95,0.3106
AKAN,0.1934180183522091,87,1,11,0.85,
AKBA,0.07477996176248503,72,0,0,0.4,0.2374
AKR,-0.031135703096993372,45,1,5,0.5,0.0827
AKTS,0.36705038604805723,94,0,0,0.2,0.1809
AKTX,0.3535737647534568,94,1,12,0.6,
ALAB,0.9353669703097559,98,0,0,0.0,0.1095
ALAR,-0.6504754561906723,1,1,10,0.5,
ALB,-0.2836236642436597,8,1,14,0.95,0.4205
ALBT,-0.3380725762256302,5,1,8,0.85,
ALC,-0.04720376354704278,37,0,0,0.5,0.2846
ALCO,-0.012756717876753986,52,0,0,0.4,0.161
ALDF,-0.03826311020707287,41,1,5,0.5,0.1498
ALDFU,-0.062379912176408404,33,1,5,0.6,0.1484
ALDX,0.2660953583581535,92,0,0,0.05,
ALEC,-0.10438160396639129,26,0,0,0.55,0.3329
ALF,-0.03948015275475576,40,1,4,0.5,0.1532
ALFUU,-0.037990316276691784,41,1,4,0.65,0.1442
ALG,0.035313891693523676,63,0,0,0.25,0.2878
ALGM,0.17867123393739995,87,1,2,0.25,0.1925
ALGN,0.08843685851264335,75,0,0,0.15,0.1261
ALGS,-0.05534669017755137,35,0,0,0.6,0.483
ALGT,0.4140363646225952,95,0,0,0.1,0.0834
ALH,0.026388002344619195,62,1,3,0.15,0.0698
ALHC,0.4624136833243565,96,0,0,0.1,0.0587
ALIS,-0.03347470632025999,44,1,5,0.45,0.1454
ALISU,-0.021164290318363425,49,1,4,0.35,0.1378
ALIT,0.1459850524389372,83,0,0,0.85,0.5641
ALK,0.23750323006214222,90,0,0,0.0,0.2307
ALKS,0.4016742136286456,95,0,0,0.0,0.0286
ALKT,0.08633291562616005,74,0,0,0.6,0.2638
ALL,0.1283155376904449,81,0,0,0.0,0.0164
ALLE,0.015180308480873171,59,0,0,0.3,0.2897
ALLO,-0.07524689246524627,31,0,0,0.5,0.3779
ALLR,-0.16908545042084644,17,1,17,0.85,0.3289
ALLT,0.10093108988575183,77,0,0,0.6,0.3188
ALLY,0.07698325750676435,73,0,0,0.0,0.0806
ALM,-0.17772496822791312,16,1,9,0.8,0.3485
ALMS,0.19268113474877152,87,0,0,0.25,0.1698
ALMU,-0.16244964789218033,18,1,11,0.75,0.4082
ALNT,0.10555445205438538,78,1,2,0.1,0.1573
ALNY,0.0028066215940560635,56,0,0,0.45,0.3235
ALOT,1.1230363283631069,98,0,0,0.0,
ALOY,0.09956766227361238,77,1,2,0.25,0.5534
ALP,-0.1512765680086395,19,1,8,0.95,0.8241
ALRM,0.055669156500712934,68,0,0,0.25,0.1276
ALRS,0.13102314041367483,81,0,0,0.0,0.0212
ALSN,-0.08255717103973326,29,1,5,0.45,0.1916
ALT,-0.01675209687407795,50,0,0,0.5,0.5411
ALTG,-0.03645120184092427,42,1,5,0.25,0.2422
ALTI,0.049951356323350064,66,0,0,0.55,0.3127
ALTO,0.03212913629515939,63,0,0,0.35,
ALUB,-0.039829011769145085,40,1,5,0.5,0.1551
ALV,-0.03910478754194561,41,1,14,0.7,0.1394
ALVO,-0.008298059583886734,53,1,10,0.5,0.4134
ALX,0.08276165723514367,74,0,0,0.0,0.0459
ALXO,0.18376291183867696,87,0,0,0.55,0.2366
ALZN,0.006132447824763278,57,1,6,0.35,0.57
AM,-0.02733154188527982,47,1,1,0.35,0.1904
AMAL,0.10631863635856312,78,0,0,0.0,0.0414
AMAT,0.34374634790926667,94,1,1,0.05,0.185
AMBA,0.15018091937690686,84,0,0,0.8,0.1509
AMBO,-0.04813224475833846,37,1,11,0.65,0.3067
AMBP,0.16938706648762963,86,0,0,0.1,0.08
AMBQ,0.6888944629269849,98,0,0,0.0,0.0792
AMBR,-0.2593695105960994,9,1,50,1.0,0.5263
AMC,0.10239523576915324,77,1,5,0.4,0.3889
AMCI,0.059842103243354046,69,0,0,0.75,0.4267
AMCR,0.14115759836387795,83,0,0,0.05,0.179
AMCX,0.14314078450406806,83,0,0,0.3,0.0426
AMD,0.45759293813765434,96,0,0,0.1,0.0554
AME,0.003364920137473068,56,1,2,0.35,0.1047
AMG,0.1566905947070115,84,0,0,0.1,0.0239
AMGN,0.05223097048658037,67,0,0,0.1,0.1361
AMH,0.03946687016816492,64,0,0,0.25,0.0391
AMIX,-0.21124166919656062,13,1,11,0.65,0.4448
AMKR,0.015604763692771757,59,1,3,0.3,0.2599
AMLX,0.20487553507174242,88,0,0,0.2,0.0772
AMN,0.45732277485675954,96,0,0,0.0,0.0
AMOD,-0.5995796397556076,1,1,102,1.0,0.9136
AMP,0.09142775288255559,75,0,0,0.4,0.1492
AMPG,0.9323624864052221,98,1,2,0.15,0.3996
AMPH,-0.05212211135846658,36,1,3,0.35,0.3872
AMPL,0.09858195873962419,77,0,0,0.65,0.3011
AMPX,-0.3863569808363749,4,1,19,0.95,0.4553
AMPY,-0.31989020072034746,6,1,41,1.0,0.5046
AMR,-0.267351704431341,9,1,14,0.8,0.4231
AMRC,-0.16014748118070515,18,1,21,1.0,0.2779
AMRN,0.042388278999936406,65,1,1,0.15,0.1526
AMRX,0.271697737520434,92,0,0,0.0,0.0471
AMRZ,-0.022134594591677596,48,1,5,0.4,0.2463
AMS,-0.002450004025339625,55,0,0,0.5,0.3881
AMSC,-0.17016265706290654,17,1,9,0.95,0.3626
AMSF,0.10189840335315098,77,0,0,0.05,0.1973
AMST,-0.07679058819442275,30,1,2,0.9,
AMT,-0.13299041545216242,22,1,14,0.7,0.226
AMTB,0.1354396683848778,82,0,0,0.1,0.0252
AMTD,-0.08766756028441883,28,1,7,0.75,0.21
AMTM,-0.1394736361375209,21,0,0,0.95,0.4579
AMTX,-0.4432253319403953,3,1,23,1.0,0.5638
AMWL,0.2772558238323616,92,0,0,0.15,0.0508
AMX,-0.0317913101211831,45,1,4,0.5,0.1328
AMZE,-0.1445718519674607,20,1,6,0.9,0.8323
AMZN,-0.05341500051888717,35,1,25,1.0,0.1445
AN,-0.06721024991044428,32,1,5,0.6,0.2155
ANAB,0.1562581261354075,84,0,0,0.25,0.1488
ANDE,-0.1391787106019569,21,1,5,0.65,0.219
ANDG,0.05768687639930036,68,0,0,0.45,0.0488
ANET,0.027863839777782527,62,0,0,0.3,0.0794
ANF,0.07926888806843185,73,0,0,0.05,0.3689
ANGH,-0.019840932261178758,49,1,6,0.3,0.3851
ANGI,-0.08627497068211387,29,0,0,0.6,0.5948
ANGO,0.14217457345168014,83,0,0,0.0,0.0713
ANGX,0.20294514654308263,88,0,0,0.1,0.302
ANIK,0.05961922819225574,69,0,0,0.5,0.0692
ANIP,0.06070103760119091,69,0,0,0.1,0.1104
ANIX,0.09966515306356008,77,0,0,0.45,0.1858
ANL,-0.0729962354749158,31,0,0,0.8,
ANNA,-0.34494328852101475,5,1,15,0.9,
ANNX,0.04010961882898254,64,0,0,0.55,0.2188
ANPA,-0.39214388995893357,4,1,98,1.0,
ANRO,0.20591048272092624,88,0,0,0.25,0.1082
ANSC,-0.0353353845977612,43,1,5,0.5,0.15
ANSCU,-0.031240891534057583,45,1,13,0.65,0.1442
ANTA,-0.34862226231998095,5,1,34,1.0,0.5311
ANTX,0.023779401657502718,61,1,3,0.3,
ANVS,-0.07927887912393292,30,0,0,0.75,0.5581
ANY,0.054835527811088906,67,1,9,0.5,
AOD,0.00427014348472609,57,0,0,0.4,0.0708
AOMR,0.06267709452164638,69,0,0,0.1,0.0401
AON,0.08320241908971457,74,0,0,0.25,0.0735
AORT,-0.09204794750967712,28,0,0,0.6,0.5002
AOS,0.020181354049031326,60,0,0,0.25,0.2954
AOSL,-0.07231292489528415,31,1,3,0.45,0.2768
AOUT,0.4739924776839227,96,0,0,0.1,0.0
AP,-0.2510181663391184,10,1,12,0.8,0.3594
APA,-0.23309601510580524,11,1,16,0.95,0.3803
APAC,-0.04292169437266104,38,1,5,0.5,0.1551
APACU,-0.039327096551535067,40,1,4,0.4,0.1441
APAM,-0.045851669319486234,37,0,0,0.85,0.2383
APD,0.031005526528035544,63,0,0,0.75,0.1001
APEI,0.002636096219325146,56,0,0,0.55,0.1557
APG,-0.04553530365206689,37,0,0,0.8,0.1769
APGE,0.5450500575232164,97,0,0,0.0,0.0227
APH,0.1385300459040007,82,0,0,0.0,0.0728
API,-0.07136487838815785,31,1,8,0.7,0.2205
APLD,-0.11422533827587758,24,1,8,0.65,0.324
APLE,0.17867570912972844,87,0,0,0.0,0.0514
APLM,0.26744378142710595,92,0,0,0.3,0.2152
APM,-0.21600500172079742,12,1,17,0.85,0.4233
APO,-0.0383672483851584,41,1,9,0.5,0.2307
APOG,0.07549967275098624,72,1,2,0.1,0.2108
APP,0.057519240635444106,68,0,0,0.65,0.2529
APPF,0.014032970640113177,59,0,0,0.55,0.2893
APPN,-0.014109964615575187,51,0,0,0.4,0.3723
APPS,1.2238395145565344,99,0,0,0.0,0.1662
APRE,-0.07427404400254398,31,1,3,0.65,0.2929
APT,0.07769579487614253,73,1,1,0.8,0.187
APTV,-0.1580868557853933,18,1,14,0.7,0.381
APUS,-0.49648694115060255,2,1,69,1.0,
APVO,-0.13806624552456057,21,1,20,1.0,0.592
APWC,0.11282019583306063,79,0,0,0.55,0.2225
APXT,-0.037327023721772684,42,1,5,0.5,0.1509
APXTU,-0.03953394842879485,40,1,4,0.4,0.1514
APYX,0.2652726856793223,92,0,0,0.4,0.096
AQB,0.025373832444693926,61,1,2,0.3,0.1614
AQMS,-0.36747033625738035,4,1,35,1.0,0.5878
AQN,-0.10804104403697676,25,1,5,0.65,0.26
AQST,-0.01092567379332119,52,1,5,0.4,0.3786
AR,-0.13438702885168285,21,1,1,0.9,0.3534
ARAI,-0.38257943157592134,4,1,54,1.0,
ARAY,-0.37420559530188896,4,1,22,1.0,0.723
ARBB,-0.11246702771635073,25,1,13,0.65,0.3676
ARBE,-0.1528307245592431,19,1,2,0.95,0.6082
ARBK,-0.03282936631908871,44,1,2,0.5,0.4226
ARCB,0.11014321154805154,79,1,5,0.5,0.1957
ARCC,-0.02608028056491195,47,1,1,0.45,0.1542
ARCO,-0.053128973470314214,36,1,5,0.75,0.176
ARCT,-0.11981983309582736,24,0,0,0.85,0.2441
ARDC,0.006826742718507917,57,0,0,0.3,0.107
ARDT,0.22233846154549122,89,0,0,0.3,0.0031
ARDX,-0.15185889610572592,19,1,6,0.7,0.3935
ARE,0.05117920086879615,67,1,1,0.1,0.2154
AREC,-0.23883537439550898,11,1,4,0.9,0.5974
AREN,-0.5613461609885043,2,1,37,1.0,0.8193
ARES,0.0040681550427625265,57,0,0,0.45,0.3521
ARGX,0.10476348073392308,78,0,0,0.0,0.0328
ARHS,0.1835444343343971,87,0,0,0.1,0.2979
ARI,-0.09678236189473491,27,1,5,0.65,0.161
ARIS,-0.1304046958101732,22,1,11,0.85,0.36
ARKO,0.1307248328741508,81,0,0,0.15,0.0987
ARKR,-0.18044373502649105,16,1,6,0.8,0.3073
ARL,0.392829568650897,95,0,0,0.15,0.1294
ARLO,-0.076191724246197,30,1,2,0.75,0.2365
ARLP,-0.12513271198049747,23,1,5,0.75,0.2928
ARM,0.25532592920627656,91,1,7,0.35,0.2712
ARMK,0.11912164438458758,80,0,0,0.0,0.0307
ARMP,-0.4128010996753714,3,1,5,0.95,0.6564
AROC,-0.014119638271083292,51,1,2,0.4,0.155
AROW,0.12178883835462759,80,0,0,0.0,0.0258
ARQ,-0.16521195173637845,18,1,10,0.5,0.4716
ARQQ,0.48930103865010843,96,1,1,0.35,0.2599
ARQT,0.12041166574254483,80,0,0,0.05,0.2035
ARR,-0.01778293796295962,50,1,1,0.3,0.1184
ARRY,-0.17637063189604643,16,1,9,0.95,0.4667
ARTCU,-0.03758250648049166,42,1,5,0.5,0.15
ARTL,-0.5403843713073401,2,1,60,1.0,
ARTNA,0.03452750840250745,63,0,0,0.25,0.1087
ARTV,0.16441920438414,85,0,0,0.2,0.3366
ARTW,0.017747360043399586,60,1,1,0.55,0.2053
ARVN,-0.10410950844253028,26,0,0,0.55,0.4522
ARW,-0.021311560310410614,49,1,6,0.3,0.1653
ARWR,0.1762878526516711,86,0,0,0.2,0.0
ARX,-0.08641821675540813,29,1,1,0.9,0.2396
AS,-0.019984452334168103,49,1,1,0.5,0.2421
ASA,-0.16014969187684117,18,1,12,0.95,0.3896
ASAN,-0.06544951970104516,33,0,0,0.55,0.5138
ASB,0.09203642671846132,75,0,0,0.0,0.051
ASBP,9.052828303347276,99,1,1,0.15,
ASC,-0.11723600745140425,24,1,7,0.75,0.2206
ASG,0.02462165523036721,61,0,0,0.1,0.0474
ASGI,-0.017589048840662917,50,0,0,0.65,0.1436
ASH,0.16747714952178328,85,0,0,0.0,0.0552
ASIC,0.2502951611629855,91,0,0,0.0,0.0359
ASIX,-0.19130270640992061,15,1,14,0.95,0.3037
ASLE,-0.022813295961253498,48,0,0,0.6,0.2396
ASM,-0.04843635310610275,37,0,0,0.75,0.461
ASMB,0.05527465321965281,68,0,0,0.55,0.1755
ASML,0.1575496485861268,84,1,2,0.1,0.0881
ASND,0.1593644225350908,85,0,0,0.35,0.0324
ASO,-0.15328958649972943,19,1,7,0.8,0.3036
ASPC,-0.07444312561853672,31,1,3,0.75,0.5399
ASPCU,-0.13424150901874954,21,1,15,0.95,0.5047
ASPI,-0.09818317828123169,27,1,7,0.6,0.4049
ASPN,0.13924549321199128,82,1,2,0.3,0.1492
ASPS,0.06451098086867443,70,0,0,0.2,0.2304
ASR,-0.026103096286314846,47,0,0,0.3,0.2485
ASRV,-0.0277600004337106,46,1,1,0.35,0.1128
ASST,-0.08962060723746063,28,1,13,0.95,0.4515
ASTC,0.6691900977309266,98,1,15,0.75,
ASTE,0.030357139132124462,62,0,0,0.25,0.1611
ASTH,0.37221849527986195,95,0,0,0.05,0.0651
ASTI,-0.19552492845283992,14,1,12,0.65,
ASTL,-0.2811166275488267,8,1,20,1.0,0.3454
ASTS,-0.14179987621736004,20,1,1,0.75,0.3931
ASUR,-0.08035624834665361,30,0,0,0.8,0.2374
ASX,0.3038848456660572,93,0,0,0.15,0.0361
ASYS,0.0554514532372423,68,1,3,0.6,0.2279
ATAI,0.11975964207530546,80,0,0,0.55,0.0902
ATAT,-0.1321483196914698,22,1,49,1.0,0.2835
ATCH,-0.24760275550195054,10,1,42,1.0,0.4423
ATEC,0.0069505578621727945,57,0,0,0.25,0.6244
ATEN,0.2453897490984224,90,0,0,0.0,0.0481
ATER,0.3277081593458357,94,0,0,0.05,
ATEX,0.9311853701355678,98,0,0,0.0,0.0272
ATGL,-0.2568351324614469,9,1,11,0.9,0.6671
ATHE,0.41251310908899286,95,0,0,0.15,0.0
ATHM,0.02359968062839688,61,0,0,0.2,0.239
ATHR,0.5345142060009481,97,0,0,0.6,0.2775
ATI,0.12632477973534825,81,1,3,0.15,0.0676
ATII,-0.048840646417675423,36,1,5,0.75,0.1255
ATIIU,-0.05565343679392655,35,1,5,0.85,0.2836
ATKR,-0.1111633907794668,25,1,6,0.7,0.178
ATLC,0.32251008755514243,93,1,2,0.1,0.1578
ATLCP,-0.009486387026728237,53,1,1,0.4,0.1217
ATLO,-0.02214060219932095,48,1,2,0.25,0.1239
ATLX,-0.27353654258725174,8,1,36,1.0,0.4947
ATMU,-0.006001023308759623,54,0,0,0.5,0.2785
ATNI,-0.1045757213447859,26,1,4,0.6,0.2364
ATNM,-0.19313226014706197,15,1,24,1.0,0.409
ATO,-0.06298421624190853,33,1,1,0.7,0.2073
ATOM,-0.0654057126911134,33,1,3,0.8,
ATOS,-0.5995359224677258,1,1,40,1.0,0.798
ATPC,-0.20785757334864344,13,1,5,0.8,
ATR,0.03165163563612857,63,0,0,0.15,0.2156
ATRA,0.6260971004383574,97,0,0,0.05,
