ticker,raw_score,rs_percentile,rs_below_ma,rs_days_below_ma,rs_frac_below_ma,rs_pct_off_high
AKAN,0.028993328120493322,67,1,14,0.85,
AKBA,0.28567223145749115,93,0,0,0.25,0.1616
AKR,-0.052348260172292174,37,1,8,0.65,0.0858
AKTS,0.49459609613548294,96,0,0,0.05,0.124
AKTX,0.6626023689610898,97,0,0,0.6,
ALAB,0.8664689577135903,98,0,0,0.05,0.1414
ALAR,-0.741095462589026,0,1,13,0.65,
ALB,-0.27231309237375556,8,1,17,0.95,0.4441
ALBT,-0.3097899530426773,6,1,11,0.85,
ALC,-0.044135253207869735,39,1,3,0.6,0.2975
ALCO,-0.06090873295649245,34,1,2,0.45,0.1832
ALDF,-0.033585556169606276,45,1,8,0.65,0.148
ALDFU,-0.048122445449537345,38,1,8,0.75,0.1489
ALDX,0.31098109275245894,93,0,0,0.0,
ALEC,-0.20715180546499423,12,1,2,0.5,0.4381
ALF,-0.03668930490795563,43,1,7,0.65,0.1537
ALFUU,-0.03695402317352181,42,1,7,0.75,0.1449
ALG,-0.026686025204769006,49,1,2,0.25,0.3246
ALGM,0.2326576681476077,91,0,0,0.25,0.1812
ALGN,-0.005051038689055834,57,1,2,0.25,0.174
ALGS,0.14696144680610468,85,0,0,0.45,0.3274
ALGT,0.33820380343649853,94,0,0,0.05,0.0916
ALH,-0.016447657441560702,53,1,6,0.3,0.0803
ALHC,0.18631110773250004,88,1,2,0.1,0.1945
ALIS,-0.030984517943522305,46,1,8,0.6,0.1446
ALISU,-0.01921138516902834,52,1,7,0.5,0.1383
ALIT,0.27897588478546076,92,0,0,0.7,0.4894
ALK,0.17358649061980655,87,0,0,0.1,0.2353
ALKS,0.35678493948548273,95,0,0,0.0,0.0531
ALKT,0.036776008198235094,69,0,0,0.45,0.2728
ALL,0.11999048205579779,83,0,0,0.0,0.0184
ALLE,-0.025310629913737705,49,1,2,0.3,0.3158
ALLO,-0.0411198532346785,40,0,0,0.35,0.3752
ALLR,-0.21513254717886,12,1,20,1.0,0.3292
ALLT,0.12479635628796643,84,0,0,0.45,0.2798
ALLY,0.01725060980056367,64,1,3,0.15,0.0775
ALM,-0.2057037472009719,13,1,12,0.8,0.4095
ALMS,0.405430885155727,95,0,0,0.1,0.0781
ALMU,-0.1230968346914767,23,1,14,0.8,0.4292
ALNT,0.16002625944428817,87,1,5,0.25,0.1427
ALNY,0.0018060828691696326,59,0,0,0.4,0.2293
ALOT,0.991529699299333,98,0,0,0.0,
ALOY,0.14888869766742163,86,1,5,0.4,0.5453
ALP,-0.2024744268001311,13,1,11,0.95,0.8305
ALRM,0.09522781037034711,80,0,0,0.25,0.0849
ALRS,0.08976214615971043,79,0,0,0.0,0.0296
ALSN,-0.08847959174160233,28,1,8,0.5,0.2116
ALT,0.02271051729970361,65,0,0,0.35,0.5354
ALTG,-0.10127179536702313,26,1,8,0.4,0.2614
ALTI,0.06514958821651973,76,0,0,0.4,0.3112
ALTO,0.09594262108268875,80,0,0,0.35,
ALUB,-0.035783936667103,43,1,8,0.65,0.153
ALV,-0.06392304001126721,34,1,17,0.85,0.1462
ALVO,-0.15354166594653648,18,1,13,0.65,0.4374
ALX,0.039326818319746104,70,0,0,0.0,0.0489
ALXO,0.16217047001053694,87,0,0,0.4,0.2824
ALZN,0.035720341204240086,69,1,9,0.45,0.5702
AM,0.00952128791086082,61,0,0,0.25,0.1725
AMAL,0.05626958741082047,74,0,0,0.05,0.0432
AMAT,0.29244519854887285,93,1,4,0.2,0.1912
AMBA,0.1393300300834059,85,0,0,0.7,0.1657
AMBO,-0.02508155104640916,49,1,14,0.7,0.3041
AMBP,0.15061439538825067,86,0,0,0.0,0.098
AMBQ,0.7628641397087277,98,0,0,0.05,0.0603
AMBR,-0.26555159445360843,8,1,53,1.0,0.5397
AMC,0.14458390123353337,85,1,8,0.55,0.3331
AMCI,-0.053725991332700875,36,0,0,0.6,0.5028
AMCR,0.053892750003780784,73,0,0,0.05,0.2148
AMCX,0.0788018630490011,78,1,1,0.35,0.0658
AMD,0.388949635402645,95,0,0,0.2,0.065
AME,-0.0247292546077602,49,1,5,0.45,0.1209
AMG,0.12283418907919363,83,0,0,0.1,0.0016
AMGN,0.02754328486127297,66,0,0,0.1,0.1432
AMH,3.870776578888957e-05,59,1,1,0.3,0.0629
AMIX,-0.26260777566229077,8,1,14,0.8,0.4698
AMKR,0.06141729568763357,75,1,6,0.35,0.2362
AMLX,0.24462451860216,91,0,0,0.05,0.0567
AMN,0.22009795133876575,90,1,1,0.05,0.1188
AMOD,-0.531505791315862,1,1,105,1.0,0.9143
AMP,0.06331879715420832,75,0,0,0.3,0.1619
AMPG,1.067615418314138,98,1,5,0.3,0.3351
AMPH,-0.127393157445379,22,1,6,0.5,0.4059
AMPL,0.3876831100759336,95,0,0,0.55,0.2069
AMPX,-0.36466731918657014,4,1,22,1.0,0.5059
AMPY,-0.2316393016531428,11,1,44,1.0,0.478
AMR,-0.2877740868341112,7,1,17,0.9,0.4512
AMRC,-0.11751424920116038,24,1,24,1.0,0.3157
AMRN,0.0015740988964981564,59,1,4,0.2,0.1859
AMRX,0.21891691610305553,90,0,0,0.0,0.042
AMRZ,-0.0855824621835039,29,1,8,0.5,0.2987
AMS,-0.0017234759104605424,58,0,0,0.5,0.3964
AMSC,-0.17829459667922665,15,1,12,0.95,0.379
AMSF,0.06561459090249276,76,0,0,0.05,0.2019
AMST,-0.07344162949067376,32,1,5,0.9,
AMT,-0.1323682951427908,21,1,17,0.85,0.2127
AMTB,0.06037702351387789,75,0,0,0.1,0.0449
AMTD,-0.12403808069742595,23,1,10,0.9,0.2187
AMTM,-0.1536602515844139,18,1,3,0.95,0.4813
AMTX,-0.3805595026867976,4,1,26,1.0,0.5717
AMWL,0.15183871494742177,86,0,0,0.2,0.0687
AMX,-0.03569456074400044,43,1,1,0.45,0.1432
AMZE,-0.17788656443764592,15,1,9,0.9,0.8405
AMZN,-0.041447489190454656,40,0,0,0.9,0.1349
AN,-0.047981158694777426,38,1,2,0.6,0.2095
ANAB,0.20963962240292433,90,0,0,0.1,0.0908
ANDE,-0.06509976630300898,33,0,0,0.7,0.1792
ANDG,0.22425165498470206,90,0,0,0.35,0.0
ANET,0.1941654537065158,89,0,0,0.15,0.0194
ANF,0.03525310610162505,69,0,0,0.05,0.2405
ANGH,-0.1373307100418007,20,1,9,0.45,0.4334
ANGI,0.031634302430768216,68,0,0,0.55,0.5655
ANGO,0.09771859694538487,80,0,0,0.0,0.0761
ANGX,0.34118409215304824,94,0,0,0.05,0.2174
ANIK,0.03964706364654827,70,0,0,0.35,0.0663
ANIP,-0.007390851700202344,56,1,1,0.15,0.1242
ANIX,0.1749443639394585,88,0,0,0.3,0.1113
ANL,-0.10835704784407114,25,1,3,0.8,
ANNA,-0.17467972407101345,16,0,0,0.85,
ANNX,0.057491903967340066,74,0,0,0.4,0.2219
ANPA,-0.3807476546343106,4,1,104,1.0,
ANRO,0.31502389581646,93,0,0,0.15,0.0604
ANSC,-0.03366165465611404,45,1,8,0.65,0.1496
ANSCU,-0.06696088663895866,33,1,16,0.8,0.1446
ANTA,-0.42768399839146265,3,1,37,1.0,0.6026
ANTX,0.13872482664528601,85,1,6,0.3,
ANVS,-0.06866841047779734,33,0,0,0.6,0.4801
ANY,-0.0883338854182826,28,1,12,0.65,
AOD,0.00358263433300543,60,1,3,0.4,0.0767
AOMR,0.041888849104891046,71,0,0,0.05,0.0492
AON,0.06018027107828665,75,0,0,0.25,0.0775
AORT,-0.11262649123839089,24,0,0,0.45,0.5065
AOS,-0.05527253728179819,36,1,2,0.25,0.3345
AOSL,0.0037558292445230984,60,1,6,0.5,0.2821
AOUT,0.42104650072327743,96,0,0,0.1,0.0013
AP,-0.28001622712456375,7,1,15,0.8,0.3871
APA,-0.1512461702417453,18,1,1,0.9,0.3648
APAC,-0.03651948669522716,43,1,8,0.65,0.1523
APACU,-0.040264363196892014,40,1,7,0.55,0.1446
APAM,-0.013986882913488697,54,0,0,0.8,0.2295
APD,-0.0005163200207658272,59,0,0,0.6,0.1385
APEI,0.033414703491617015,68,0,0,0.4,0.15
APG,-0.07864738768682224,30,1,3,0.85,0.2004
APGE,0.5739621381269121,97,0,0,0.0,0.0228
APH,0.12092344355361942,83,0,0,0.1,0.0987
API,-0.014615997880356911,54,0,0,0.8,0.1832
APLD,-0.18182767647951575,15,1,11,0.65,0.3488
APLE,0.12251808696366942,83,0,0,0.05,0.0616
APLM,0.22852539689075724,91,0,0,0.2,0.2053
APM,-0.24253747312057047,10,1,20,1.0,0.4358
APO,-0.06471057155632841,33,1,12,0.6,0.2337
APOG,0.028367015846167118,67,1,5,0.25,0.2297
APP,-0.001114330885739645,58,0,0,0.6,0.2854
APPF,0.02548124231983495,66,0,0,0.55,0.2816
APPN,0.01192243744049306,62,0,0,0.4,0.2975
APPS,1.1261127647673022,98,0,0,0.0,0.1644
APRE,-0.0905556745724301,28,1,6,0.65,0.314
APT,-0.12280132934573251,23,1,4,0.8,0.2495
APTV,-0.09824263252073849,27,1,17,0.85,0.3773
APUS,-0.5244061212694756,1,1,72,1.0,
APVO,-0.21159094372218765,12,1,23,1.0,0.6406
APWC,0.06827720480384439,76,1,3,0.55,0.2609
APXT,-0.03707937169255173,42,1,8,0.65,0.1522
APXTU,-0.030642813889315758,47,1,7,0.55,0.1448
APYX,0.035692730436999026,69,0,0,0.5,0.1025
AQB,-0.08335861200383352,30,1,5,0.35,0.2474
AQMS,-0.37371208235601683,4,1,38,1.0,0.6085
AQN,-0.10094706421851997,26,1,8,0.75,0.2498
AQST,0.004003497534079775,60,1,8,0.4,0.1774
AR,-0.09567790521106154,27,1,4,0.9,0.3573
ARAI,-0.3262295428129218,5,1,57,1.0,
ARAY,-0.25693745018097053,9,1,25,1.0,0.7262
ARBB,-0.10972983842256663,25,1,16,0.8,0.4129
ARBE,-0.1280737009631974,22,1,5,0.95,0.6328
ARBK,-0.08295346253531452,30,1,5,0.6,0.4229
ARCB,0.06271933030819965,75,0,0,0.6,0.1483
ARCC,-0.032267458079726655,46,1,4,0.6,0.1615
ARCO,-0.05474724366056122,36,1,8,0.75,0.1764
ARCT,-0.12914807224946523,22,1,1,0.75,0.2641
ARDC,-0.0044949453222802305,57,0,0,0.2,0.1089
ARDT,0.05162085900621684,73,0,0,0.2,0.0724
ARDX,-0.14859083726349992,19,1,9,0.7,0.3893
ARE,-0.010170049534711484,55,1,4,0.25,0.2372
AREC,-0.21574481698020448,12,1,7,0.9,0.6205
AREN,-0.5054731608353447,2,1,40,1.0,0.8131
ARES,-0.023675439550720365,50,0,0,0.55,0.3426
ARGX,0.051820912164641686,73,0,0,0.0,0.0411
ARHS,0.1705859349736435,87,0,0,0.05,0.3175
ARI,-0.09894904012985815,27,1,8,0.75,0.1672
ARIS,-0.19013230924948804,14,1,14,0.85,0.4096
ARKO,0.13134439819321028,84,0,0,0.2,0.097
ARKR,-0.16276537872774827,17,1,9,0.8,0.3077
ARL,0.47595787452826877,96,0,0,0.05,0.0958
ARLO,-0.06840126954013805,33,1,2,0.7,0.2421
ARLP,-0.08379782562090707,29,1,8,0.9,0.2733
ARM,0.33296868897944376,94,1,10,0.5,0.2589
ARMK,0.16028087001987076,87,0,0,0.0,0.0
ARMP,-0.4846898884098553,2,1,8,0.95,0.6951
AROC,0.03220086841639279,68,0,0,0.3,0.1097
AROW,0.06394275272933236,75,0,0,0.05,0.0438
ARQ,-0.1601233534775422,17,1,13,0.65,0.4648
ARQQ,0.472928344683164,96,1,4,0.35,0.3158
ARQT,0.27808112792398815,92,0,0,0.0,0.0812
ARR,-0.016753190462815204,53,1,4,0.4,0.1235
ARRY,-0.21645840440165887,12,1,12,0.95,0.5096
ARTCU,-0.008069524183662247,56,0,0,0.55,0.1293
ARTL,-0.514313676080944,2,1,63,1.0,
ARTNA,0.01601189877902473,63,0,0,0.25,0.1157
ARTV,0.179653757044887,88,0,0,0.05,0.3391
ARTW,-0.030296806511746162,47,1,4,0.7,0.2331
ARVN,-0.04078624379261865,40,0,0,0.4,0.4467
ARW,0.01493507623895969,63,1,9,0.45,0.1343
ARWR,0.11118327523236005,82,0,0,0.05,0.0393
ARX,-0.12173052136749908,23,1,4,0.9,0.2704
AS,-0.07030720397907293,32,1,4,0.55,0.2636
ASA,-0.18658763703173187,14,1,15,0.95,0.418
ASAN,-0.01329499891654512,54,0,0,0.6,0.4769
ASB,0.048723777255689396,72,0,0,0.05,0.0596
ASBP,12.1831704066621,99,0,0,0.25,
ASC,-0.12347413649156429,23,1,1,0.7,0.216
ASG,0.012887570697602893,62,0,0,0.1,0.0548
ASGI,-0.03823229295256011,41,1,1,0.55,0.1474
ASH,0.11308918916140043,82,0,0,0.05,0.0798
ASIC,0.15551152029692916,86,0,0,0.0,0.0743
ASIX,-0.15818194779441191,17,1,2,0.9,0.3089
ASLE,-0.12719044994079326,22,1,3,0.6,0.2889
ASM,-0.08289718498330789,30,1,3,0.75,0.4965
ASMB,0.036145148044594316,69,0,0,0.4,0.2054
ASML,0.0853938512141256,79,1,5,0.25,0.099
ASND,0.1992776326558956,89,0,0,0.2,0.0147
ASO,-0.18243710920114742,15,1,10,0.8,0.3248
ASPC,-0.05427155071386528,36,1,6,0.75,0.4348
ASPCU,-0.060198683636664176,35,1,18,0.95,0.4523
ASPI,-0.1468749041561383,19,1,10,0.7,0.4466
ASPN,0.012274047540501376,62,1,5,0.4,0.1854
ASPS,0.05858554026337129,74,0,0,0.05,0.233
ASR,-0.09833219725852724,27,1,3,0.3,0.3104
ASRV,-0.013194326867237247,54,1,4,0.4,0.118
ASST,-0.13721915462893358,20,1,16,0.95,0.4732
ASTC,0.667998834680101,97,1,18,0.9,
ASTE,0.005291949521712747,60,1,3,0.35,0.2054
ASTH,0.29866062418259387,93,0,0,0.05,0.0677
ASTI,-0.22796379140646372,11,1,15,0.8,
ASTL,-0.314929250194806,6,1,23,1.0,0.377
ASTS,-0.14817488388921934,19,1,4,0.75,0.4443
ASUR,-0.1727788415967939,16,1,3,0.9,0.2949
ASX,0.3281785188430295,94,0,0,0.15,0.0382
ASYS,0.025989246746586175,66,1,6,0.6,0.234
ATAI,0.33996282697483793,94,0,0,0.4,0.0229
ATAT,-0.1466999699926894,19,1,52,1.0,0.2905
ATCH,-0.2735216751344175,8,1,45,1.0,0.4692
ATEC,0.09061269453936305,79,0,0,0.15,0.5094
ATEN,0.2986174246499569,93,0,0,0.0,0.005
ATER,0.11265257679333276,82,1,3,0.15,
ATEX,0.8824291944414369,98,0,0,0.0,0.0202
ATGL,-0.2649691145984595,8,1,14,0.9,0.6386
ATHE,0.2659562433020683,92,0,0,0.05,0.0871
ATHM,0.13337818058402423,84,0,0,0.05,0.1631
ATHR,0.33245639523188963,94,0,0,0.45,0.3674
ATI,0.06932407418881686,76,1,6,0.3,0.0861
ATII,-0.03615321188888558,43,1,8,0.85,0.1228
ATIIU,0.0034406007318626627,60,1,1,0.8,0.26
ATKR,-0.09823119403715219,27,1,9,0.85,0.1768
ATLC,0.22969524238264066,91,0,0,0.2,0.1371
ATLCP,-0.01683789345665021,53,1,1,0.5,0.1276
ATLO,-0.05135923135708357,37,1,5,0.4,0.1244
ATLX,-0.26625447987385076,8,1,39,1.0,0.5284
ATMU,-0.06706641271886143,33,1,3,0.5,0.3062
ATNI,-0.12122943895519014,23,1,7,0.6,0.2714
ATNM,-0.17989218643676322,15,1,2,0.95,0.4038
ATO,-0.046295870775355775,38,1,1,0.6,0.2037
ATOM,-0.0712704144606838,32,1,6,0.8,
ATOS,-0.5596423048915484,1,1,43,1.0,0.791
ATPC,-0.055071509521144715,36,1,8,0.8,
ATR,0.0017960739804265893,59,0,0,0.05,0.2258
ATRA,0.17473324121325265,87,1,3,0.2,
