ticker,raw_score,rs_percentile,rs_below_ma,rs_days_below_ma,rs_frac_below_ma
A,0.05128164127203568,75,0,0,0.15
AA,-0.21244380675596805,13,1,39,1.0
AACB,-0.026953365161750422,51,1,4,0.55
AACBU,-0.08049080709517098,30,1,3,0.6
AACG,-0.20075177125200636,14,1,6,0.95
AAL,0.090181545053697,83,0,0,0.7
AAME,-0.19903255115607824,15,1,66,1.0
AAMI,0.18002939707665808,92,0,0,0.0
AAOI,-0.13952239289211374,21,0,0,0.9
AAON,-0.21648751095635724,13,1,28,1.0
AAP,0.0335280226486032,71,0,0,0.7
AAPG,-0.15215638755923402,20,1,7,0.5
AAPL,-0.01444552363560695,57,1,4,0.2
AARD,0.5048715519655488,98,0,0,0.05
AAT,-0.05791952856767464,36,1,11,0.55
AAUC,-0.25869530100716537,10,1,34,1.0
AB,-0.042507890552853415,42,1,5,0.3
ABAT,-0.2606340798618009,10,1,37,1.0
ABBV,0.02429484807597248,68,1,4,0.2
ABCB,-0.021035606704259725,54,1,5,0.45
ABCL,-0.11604838079639254,24,1,19,0.95
ABEO,0.06902756139258565,79,0,0,0.35
ABEV,-0.055394686324812537,36,1,4,0.6
ABG,0.059240475732176036,77,1,2,0.1
ABLV,-0.3045706759909575,7,1,21,1.0
ABM,0.12028205723045923,87,0,0,0.0
ABNB,0.03892536126538484,72,0,0,0.25
ABOS,-0.1268227921060907,23,1,17,0.85
ABR,-0.09853388217294437,27,1,5,0.8
ABSI,-0.020361340898082357,55,1,16,0.8
ABT,0.11767554015781065,86,0,0,0.15
ABTC,-0.31831277208380454,7,1,62,1.0
ABTS,0.06735725785309046,78,0,0,0.7
ABUS,-0.05928140965616415,35,1,14,0.85
ABVC,-0.37731487355978754,5,1,20,1.0
ABVX,-0.03176436337564885,47,1,7,0.4
ABX,-0.0011536618607213,61,1,6,0.65
ACA,0.04139873080799044,72,1,3,0.15
ACAD,0.17127841858323242,91,0,0,0.05
ACB,-0.07100021218488974,32,0,0,0.7
ACCL,0.8096940696614767,99,0,0,0.0
ACCO,0.062307323258460744,77,0,0,0.3
ACCS,-0.061015843179367084,35,1,4,0.5
ACDC,-0.2681165087119696,9,1,36,1.0
ACEL,-0.025139171826486506,52,1,5,0.8
ACET,0.05116412932286834,75,0,0,0.4
ACFN,0.07335595761380831,79,1,4,0.25
ACGL,-0.005104169911533486,60,1,4,0.3
ACGLN,-0.028397885337413498,50,1,3,0.4
ACGLO,-0.02826131723544394,50,1,3,0.3
ACH,-0.08167956447542332,30,1,2,0.45
ACHC,0.10998606586620138,85,0,0,0.25
ACHR,-0.08386839834524946,30,0,0,0.7
ACHV,0.14668716379893215,89,0,0,0.05
