ticker,raw_score,rs_percentile
ASYS,0.4126530304746879,95
ATAI,-0.012137775145847476,71
ATAT,-0.15286896308751824,26
ATCH,-0.20239527451921765,17
ATEC,-0.3609753809152093,6
ATEN,0.09930208907299252,85
ATER,0.7788820693651394,98
ATEX,0.39236681819249103,95
ATGL,-0.1256858521378276,32
ATHE,0.015505975910481293,76
ATHM,-0.19462530283656454,18
ATHR,0.030385118071849793,78
ATI,-0.024297295530898155,68
ATII,-0.018564698977962743,70
ATIIU,0.10881341392497261,86
ATKR,0.08104078039587391,84
ATLC,0.20054535730887874,91
ATLCP,-0.04377833374264875,63
ATLN,-0.5322867063211595,2
ATLO,-0.04389691254049315,63
ATLX,-0.0924263238747063,41
ATMU,-0.2734345468383613,10
ATNI,-0.09983604483784353,39
ATNM,-0.12358337112376401,33
ATO,-0.10066680279203574,38
ATOM,0.39230791062903453,95
ATOS,-0.15865280937213427,25
ATPC,0.5674467818410283,97
ATR,-0.17249421978838814,22
ATRA,0.8485828833876817,98
ATRC,-0.08939776108341768,43
ATRO,0.038659953868995095,80
ATS,-0.055000322122578924,59
ATXG,-0.31107200605219376,7
ATYR,-0.47116193824517405,3
AU,-0.12828758090047135,31
AUB,-0.061025302533111545,57
AUBN,-0.0686607348406979,54
AUDC,-0.0655822217439887,55
AUGO,-0.1352734526896041,29
AUID,-0.22855223290747778,14
AUNA,-0.2673663862825876,10
AUPH,-0.07479567089410977,49
AUR,0.406968664413269,95
AURA,0.06676562172494878,83
AURE,0.08061677196505133,84
AUST,-0.2273464428620734,14
AUTL,-0.011378541443483367,71
AUUD,-0.7502873188473796,1
AVA,-0.04388509277683142,63
AVAH,0.06646881814942311,83
AVAL,-0.10852795990508218,36
AVAV,-0.3295973743291493,7
AVB,0.011117683074027537,76
AVBC,-0.10502306622809127,37
AVBH,-0.056295432234286825,59
AVBP,-0.04113724673570533,64
AVD,-0.10152456462481631,38
AVGO,0.04767192361939267,81
AVIR,-0.2895513584339345,9
AVK,-0.028845162707737057,67
AVNS,0.2953538721261706,93
AVNT,-0.1526813108611281,26
AVNW,-0.3870487122400766,5
AVO,-0.19373611813117292,18
AVPT,-0.08313213374713127,45
AVR,0.5231843030250978,96
AVT,0.1412130149675348,88
AVTR,-0.11756314592690703,34
AVTX,0.09676124282966735,85
AVX,-0.11134891939252177,35
AVXL,-0.38817195996646175,5
AVY,-0.15119913438714466,26
AWF,-0.08030902115789777,46
AWI,-0.1890863817538832,19
AWK,-0.13379548434509186,30
AWP,-0.06885281534021323,54
AWR,-0.06308511792961044,56
AWRE,-0.1484636641318965,27
AWX,-0.069654660155321,53
AX,-0.14920814359199425,26
AXG,-0.11124632364417819,35
AXGN,0.1044452393441792,86
AXIA,-0.16777539292052435,23
AXIL,0.0067294143032140125,75
AXIN,-0.07092010179267849,52
AXINU,-0.07272263612226913,51
AXON,-0.18445298971245655,20
AXP,-0.12482149743596434,32
AXR,-0.1474032416394595,27
AXS,-0.0792152076169728,46
AXSM,0.2497146311075663,92
AXTA,-0.09261622581681102,41
AYA,-0.020149745896676542,69
AYI,-0.11351960045251763,35
AYTU,-0.2355996412014824,13
AZ,-0.1840989427568372,20
AZI,-0.4178039854849049,4
AZN,-0.09606220847960023,40
AZO,-0.10828206349567616,36
AZTA,-0.288822816873389,9
AZTR,-0.11633028411903491,34
AZZ,-0.031060599763990587,67
B,-0.06926127685693491,53
BA,-0.08205958402660174,45
BABA,-0.1132046061487229,35
BAC,-0.07327985210175132,51
BACC,-0.06514235003455207,55
BACCU,-0.07641636333426154,48
BAER,-0.16695740126603376,23
BAFN,-0.21717941393818524,15
BAH,-0.10032834299857976,39
BAK,0.2151040504623718,91
BALL,-0.1685343649199722,22
BALY,-0.09890831069581871,39
BAM,-0.04786794514745024,61
BANC,-0.04988504495787338,61
BAND,2.00359294238617,99
BANF,-0.0850303481849292,44
BANL,-0.2499577174641039,12
BANR,-0.032507317394372875,66
BANX,-0.06233514568837013,57
BAOS,-0.05882239786424051,58
BAP,-0.04987384327454967,61
BARK,-0.2894013841563957,9
BATL,-0.6891117900901415,1
BATRA,-0.012283598068175361,71
BATRK,0.02390609543386095,78
BAX,-0.03835603858808306,64
BAYA,-0.07079535386510445,52
BAYAU,-0.08067974207726751,46
BB,0.5205700196350465,96
BBAI,0.008143874809085586,75
BBAR,-0.020526716735053768,69
BBCP,-0.05823990513649663,58
BBD,-0.16121469524120474,24
BBDC,-0.10112800998063459,38
BBDO,-0.17108356149293136,22
BBGI,1.2568656860457368,98
BBIO,-0.09690951887980447,40
BBLG,-0.1227454346158954,33
BBN,-0.10649002686968459,37
BBNX,-0.19961472788580686,17
BBOT,-0.0718702432657737,52
BBSI,-0.051808066202008,60
BBT,-0.12781557783127218,31
BBUC,-0.05744896825566447,58
BBVA,-0.04184432417882669,63
BBW,-0.19696408148260935,18
BBWI,-0.23467360019843603,13
BBY,-0.11339234035857579,35
BC,-0.0865985085171515,44
BCAB,-0.5560292716632707,2
BCAL,-0.036260229994259575,65
BCAR,-0.027838791723071896,67
BCARU,-0.07957153482638728,46
BCAT,0.0022894789823475203,74
BCAX,-0.027996811113159888,67
BCBP,0.0016241199891943031,74
BCC,-0.22621198323609948,14
BCDA,-0.31045113616708625,7
BCE,-0.08876996846042794,43
BCG,-0.281241871842137,9
BCH,-0.0904817425247406,42
BCHT,-0.3067260803244221,8
BCIC,-0.12282284012581883,33
BCML,-0.012727289321314353,71
BCO,-0.13415108541293877,30
BCPC,-0.13227354991027976,30
BCRX,-0.13277338925148632,30
BCS,-0.0320604074627579,66
BCSF,-0.05684416626852304,59
BCSS,-0.07471932814620053,49
BCTX,-0.15009227696398877,26
BCV,0.019072709776453464,77
BCX,-0.07065267647959017,52
BCYC,-0.1589487364923352,25
BDC,-0.2686723198207818,10
BDCI,-0.07423634543535639,50
BDCIU,-0.07491297124399343,49
BDJ,-0.0568321036934816,59
BDL,-0.11199031202938406,35
BDMD,-0.17212355252317785,22
BDN,-0.04545786638146803,62
BDRX,-0.26579266088272335,10
BDSX,0.11744189248350882,87
BDTX,0.25174085031165844,92
BDX,-0.16875660386319746,22
BE,0.6627101290991005,97
BEAG,-0.07580649706820114,49
