ticker,raw_score,rs_percentile,rs_below_ma,rs_days_below_ma,rs_frac_below_ma
A,0.08925449318406553,78,0,0,0.05
AA,0.006142241128876538,59,0,0,0.35
AACG,-0.09996285992430053,23,1,3,0.6
AACIU,-0.007682396117495816,51,0,0,0.9
AACOU,-0.007067815055561666,51,0,0,0.85
AAL,-0.2042538198644801,11,1,19,0.95
AAME,-0.19547376035453756,12,1,2,0.95
AAMI,0.13503792844022464,84,1,1,0.05
AAOI,-0.18297554177305356,13,1,8,0.45
AAON,-0.2847027018130083,7,1,46,1.0
AAP,-0.2763525875759994,7,1,9,0.85
AAPG,-0.10372017555403648,23,1,2,0.65
AAPL,0.04836880290933965,70,0,0,0.75
AARD,0.05058235644930158,71,1,3,0.4
AAT,-0.07488869001942007,28,1,29,1.0
AAUC,0.08212277274668067,77,0,0,0.2
AB,0.01361416983266319,62,0,0,0.75
ABAT,0.035173088854700774,67,0,0,0.5
ABBV,0.06619615113049578,74,0,0,0.6
ABCB,-0.056845207689641006,32,1,23,1.0
ABCL,0.7420400629331864,98,0,0,0.05
ABEO,-0.035964218135776424,38,1,13,0.65
ABEV,-0.08834559441199294,25,1,22,1.0
ABG,-0.017317029235225156,45,1,4,0.9
ABLV,0.07536496706934698,76,0,0,0.5
ABM,0.027278162538601197,66,1,3,0.85
ABNB,0.2282848691660139,91,0,0,0.05
ABOS,0.2393044355746017,91,0,0,0.15
ABR,-0.027491237065792196,41,1,4,0.6
ABSI,0.0673343119005632,74,1,2,0.35
ABT,0.11162073406067859,81,1,2,0.1
ABTC,0.025905835986201286,65,0,0,0.15
ABTS,0.2346161347217952,91,0,0,0.2
ABUS,0.1258120575357493,83,0,0,0.35
ABVC,-0.3410887335479916,5,1,38,1.0
ABVX,-0.12314295061573294,20,1,16,0.9
ABX,-0.12391076738806775,19,1,2,0.85
ACA,0.02563087996603342,65,0,0,0.85
ACAAU,-0.004091018647171874,54,0,0,0.8
ACAD,0.16013309572875756,86,0,0,0.0
ACB,0.37005973568709466,95,0,0,0.05
ACCL,0.5898658312814297,97,0,0,0.0
ACCO,0.02169476139869757,64,0,0,0.25
ACCS,-0.20592994609245713,11,1,22,1.0
ACDC,0.027884448050602858,66,0,0,0.4
ACEL,-0.06676983909791613,30,1,23,1.0
ACET,0.03078188214153368,66,0,0,0.4
ACFN,0.052328019008270374,71,1,2,0.55
ACGL,0.0022194209810198137,58,1,3,0.8
ACGLN,-0.04959082299265716,34,1,7,0.95
ACGLO,-0.034720745714011604,38,1,21,1.0
ACH,-0.6451732587601303,1,1,20,1.0
ACHC,-0.020199639039864412,44,1,2,0.85
ACHR,0.06364645525516875,73,1,5,0.25
ACHV,0.32990423717053624,94,0,0,0.0
ACI,-0.03812827256101378,37,0,0,0.85
ACIC,-0.14460602692922936,17,1,20,1.0
ACIU,0.15691483707453843,86,0,0,0.25
ACIW,-0.043746516390855875,36,1,2,0.9
ACLS,-0.25689125824724474,8,1,10,0.85
ACM,-0.0718791509737218,28,1,1,0.75
ACMR,-0.214303757629032,10,1,9,0.9
ACN,0.18529169439377605,88,0,0,0.0
ACNB,0.047472741996013965,70,0,0,0.2
ACNT,0.0022214994740973777,58,1,2,0.85
ACOG,0.18550488221541386,88,0,0,0.1
ACON,-0.1231449671629438,20,1,5,0.7
ACP,-0.009412566186102268,49,0,0,0.75
ACR,-0.2427636302850122,9,1,23,1.0
ACRE,-0.0024494962822374858,55,1,4,0.4
ACRS,0.1838091464751853,88,0,0,0.1
ACRV,0.30368550891559865,94,0,0,0.1
ACT,0.06206814918195992,73,0,0,0.2
ACTG,-0.0167415530023865,45,1,9,0.85
ACTU,0.1586422375482848,86,0,0,0.6
ACU,0.2284281591412558,91,0,0,0.0
ACV,-0.0573957135267914,32,1,28,1.0
ACVA,-0.07447307231328257,28,1,7,0.75
ACXP,-0.10495999785486614,23,1,10,0.8
AD,0.005038193688936696,59,0,0,0.65
ADAC,-0.007364574769467459,51,0,0,0.9
ADACU,-0.007076530851720642,51,0,0,0.9
ADAG,-0.10428078110749216,23,1,5,0.55
ADAM,0.049739611941620354,71,1,2,0.1
ADAML,0.015302991708061597,62,0,0,0.55
ADAMM,0.016857813292217718,63,0,0,0.5
ADAMN,0.05429899120889768,72,0,0,0.35
ADAMZ,-0.04915050251214981,34,1,7,0.9
ADBE,0.1761465623702285,88,0,0,0.05
ADC,-0.05714671075263732,32,1,23,1.0
ADCT,-0.020925414533997436,43,0,0,0.8
ADEA,-0.16114152979074284,15,1,11,0.8
ADGM,0.03195233583954267,67,1,6,0.35
ADI,-0.06843148769585358,29,1,11,0.85
ADIL,1.001005519769012,98,0,0,0.0
ADM,0.06519510409291318,74,0,0,0.8
ADMA,0.10204947047138471,79,1,3,0.25
ADNT,-0.1143487672547637,21,1,6,0.95
ADP,0.12648780063666137,83,0,0,0.05
ADPT,0.1746043633817714,87,1,2,0.1
ADSE,-0.08208960744877544,26,1,1,0.95
ADSK,0.08974417815818952,78,0,0,0.0
ADT,0.021193576600164393,64,0,0,0.4
ADTN,-0.32386323648668897,5,1,60,1.0
ADUR,-0.113616939677269,21,1,3,0.2
ADUS,0.07752350199762932,76,1,3,0.35
ADV,-0.19915781934198873,11,1,7,0.9
ADVB,0.7640340651483496,98,0,0,0.6
ADX,0.011112471166101034,61,0,0,0.85
ADXN,-0.358489031084612,4,1,13,0.85
AEAQ,-0.0019668176879053204,56,0,0,0.75
AEAQU,-0.02048991957159152,44,1,5,0.9
AEBI,-0.055326472346532624,32,1,1,0.85
AEC,-0.0006951267728266645,56,1,2,0.5
AEE,-0.039700867014493366,36,1,24,1.0
AEF,0.04258208885741907,69,0,0,0.25
AEG,0.02228775793458396,64,1,9,0.65
AEHL,6.945797984587538,99,0,0,0.15
AEHR,-0.09608998704640183,24,1,8,0.4
AEI,0.13888686182698645,84,0,0,0.3
AEIS,-0.14323610286075397,17,1,10,0.55
AEM,0.25193495106207436,92,0,0,0.05
AEMD,0.14714218497407455,85,1,2,0.25
AENT,-0.11536103580361041,21,1,23,1.0
AEO,-0.03126428966668836,40,1,3,0.85
AEON,-0.34721805845615134,4,0,0,0.85
AEP,-0.050727135334327156,33,1,24,1.0
AER,-0.014611614765284286,46,1,3,0.85
AERO,-0.11748070387099423,20,1,41,1.0
AERT,0.10171079591457823,79,0,0,0.35
AES,0.0020635000966660252,58,0,0,0.8
AESI,-0.031326144107665016,40,0,0,0.55
AEVA,-0.32354684108050524,5,1,10,0.5
AEXA,-0.003897026546121286,54,0,0,0.8
AEYE,0.09172915092583236,78,0,0,0.4
AFB,-0.03160150607886843,39,1,7,0.95
AFCG,0.16254115218501813,86,0,0,0.35
AFG,0.0207960468058092,64,1,3,0.7
AFJK,-0.3154288426237363,5,1,57,1.0
AFJKU,-0.3538584630651989,4,1,62,1.0
AFL,-0.0500717014194057,34,1,20,1.0
AFRI,0.07601778715857865,76,0,0,0.5
AFRM,-0.10321674746382273,23,1,2,0.5
AFYA,-0.00737024097572081,51,0,0,0.65
AG,0.14632602131973815,85,0,0,0.0
AGBK,-0.08547913388354535,26,0,0,0.95
AGCC,-0.07594019827800162,28,1,23,1.0
AGCO,0.12468408326325388,83,0,0,0.65
AGD,0.01247443596685487,62,0,0,0.3
AGEN,0.6841359440956697,97,0,0,0.0
AGI,0.13915120821479823,84,0,0,0.05
AGIG,0.0945488940402521,78,0,0,0.65
AGIO,0.0802652279443576,76,0,0,0.8
AGL,-0.1093719990226026,22,1,18,0.95
AGM,0.04576440392075061,70,1,9,0.45
AGMB,0.09429146401446649,78,0,0,0.3
AGMH,-0.059320291134717124,31,1,3,0.4
AGNC,0.0033990075234285096,58,1,5,0.7
AGNCL,0.00554604170046806,59,0,0,0.65
AGNCM,0.002266025188708042,58,0,0,0.7
AGNCN,0.0027002260543002466,58,0,0,0.8
AGNCO,0.0034271457676368286,58,0,0,0.75
AGNCP,0.013393107930404047,62,0,0,0.65
AGNCZ,0.0014234869240133726,57,0,0,0.7
AGNT,-0.14606238807787858,17,1,4,0.65
AGO,-0.08029581428509329,27,1,22,1.0
AGPU,0.2061737039035043,90,0,0,0.1
AGRO,0.16362659211520378,87,0,0,0.5
AGRZ,-0.4114484344389795,3,1,7,0.85
AGX,-0.3716955488775784,4,1,42,1.0
AGYS,0.07460298364780892,75,0,0,0.25
AHCO,-0.4886457725901568,2,1,21,1.0
AHG,-0.42442111221121614,3,1,21,1.0
AHMA,-0.08262627092204186,26,1,14,0.75
AHR,0.05453569879314786,72,0,0,0.65
AHRT,-0.08257627785642375,26,1,22,1.0
AHT,-0.03330657457279097,39,1,2,0.6
AI,0.0574723659177588,72,0,0,0.15
AIDX,0.13557800044620538,84,0,0,0.35
AIFA,0.4860741281054792,96,0,0,0.15
AIFC,0.04345940809747598,69,0,0,0.5
AIFF,-0.13667517639823473,18,1,1,0.9
AIFU,-0.4306392055726064,3,1,45,1.0
AIG,-0.02262983142276278,43,1,5,0.95
AII,0.33482377216706466,95,0,0,0.05
AIIA,-0.00877933049228199,50,0,0,0.8
AIIO,-0.3660231893495182,4,1,31,1.0
AIIR,0.10486188005590069,80,0,0,0.3
AIM,-0.23414596380722022,9,1,2,0.8
AIMD,-0.16437716486784462,15,1,40,1.0
AIN,-0.25254384320665163,8,1,21,1.0
AIO,-0.017469297257029514,45,1,1,0.65
AIOS,-0.05014860967347812,34,1,1,0.45
AIOT,-0.2871397699348908,7,1,16,0.85
AIP,-0.4063911229630874,3,1,42,1.0
AIR,-0.07828037387089908,27,1,9,0.55
AIRE,-0.10627801934597243,22,1,1,0.65
AIRG,-0.20333670340986343,11,1,58,1.0
AIRI,-0.09073778362649372,25,0,0,0.75
AIRJ,-0.07509017612395373,28,1,10,0.5
AIRO,-0.024661174171201745,42,1,6,0.3
AIRS,-0.5021041895811645,2,1,16,0.85
AIRT,0.22191990594639502,91,0,0,0.3
AIRTP,-0.006005086900402123,52,0,0,0.7
AISP,-0.032173739835922394,39,1,1,0.5
AIT,-0.046756833833891745,35,1,9,0.55
AIV,-0.10796425932131666,22,1,41,1.0
AIXC,-0.11064752493985208,21,1,6,0.8
AIXI,-0.6996737041198082,0,1,5,0.95
AIZ,0.02596440297487419,65,1,3,0.6
AJG,0.09760262158987347,79,0,0,0.5
AKA,-0.04886863190989621,34,1,5,0.85
AKAM,-0.1271484371343561,19,1,10,0.75
AKAN,-0.5371551868914975,1,1,51,1.0
AKBA,-0.2194194650779505,10,1,21,1.0
AKR,-0.07390442724914513,28,1,5,0.95
AKTS,0.097399305409823,79,0,0,0.45
AKTX,0.10695315158577433,80,0,0,0.8
ALAB,-0.21075440662302647,11,1,20,1.0
ALAR,-0.46484478806736623,2,1,50,1.0
ALB,0.023040676159364,65,0,0,0.15
ALC,0.05027256514621217,71,1,3,0.25
ALCO,0.006049634522185255,59,0,0,0.6
ALDF,-0.0029107019169766005,55,0,0,0.85
ALDFU,-0.01489887742605376,46,0,0,0.7
ALDX,-0.16342366812904127,15,1,36,1.0
ALEC,0.37413646174306037,95,0,0,0.1
ALF,-0.0031338954929121202,55,0,0,0.85
ALFUU,-0.010475116985912726,49,1,23,1.0
ALG,0.02123365788216135,64,0,0,0.5
ALGM,-0.2644190976936116,8,1,37,1.0
ALGN,-0.11393147847084029,21,1,11,0.95
ALGS,0.27209250248226274,93,1,2,0.2
ALGT,-0.29679294655970956,6,1,20,1.0
ALH,-0.15693733422262357,16,1,16,0.8
ALHC,-0.17891770633421802,13,1,29,1.0
ALIS,-0.005374969843863143,53,0,0,0.85
ALISU,-0.006773661695942912,52,0,0,0.9
ALIT,-0.15611577708431343,16,1,20,1.0
ALK,-0.16091190596643892,15,1,16,0.8
