ticker,raw_score,rs_percentile,rs_below_ma,rs_days_below_ma,rs_frac_below_ma
ACN,0.07647799948399334,80,0,0,0.45
ACNB,0.13381634578487692,88,0,0,0.0
ACNT,0.010775977318781577,64,1,1,0.05
ACOG,0.2661407945833736,95,0,0,0.0
ACON,-0.30032416028514597,8,1,22,1.0
ACP,-0.052328157757381574,38,1,6,0.7
ACR,-0.23145773370802916,12,1,4,0.75
ACRE,-0.04878961686553121,39,1,5,0.5
ACRS,0.17818908452269247,92,0,0,0.25
ACRV,-0.14442273451594395,20,1,14,0.7
ACT,0.0690416064768102,78,1,1,0.15
ACTG,-0.047372749519974944,39,1,4,0.55
ACTU,-0.37578993853368503,5,1,14,0.9
ACU,0.22499787018621434,94,0,0,0.15
ACV,-0.047476988838773646,39,1,9,0.8
ACVA,0.21698817156381892,93,0,0,0.1
ACXP,-0.20439077645452713,14,1,14,0.85
AD,-0.08504252405202015,30,1,4,0.95
ADAC,-0.0294051695244217,50,1,3,0.55
ADACU,-0.026874640552309,52,1,3,0.6
ADAG,-0.058719151510048015,36,1,2,0.8
ADAM,0.04231134621891891,73,0,0,0.65
ADAML,-0.01510421958544262,57,1,3,0.2
ADAMM,-0.023273889936850253,53,1,3,0.25
ADAMN,-0.02384597556598232,53,1,3,0.25
ADAMZ,-0.023650710216647726,53,1,3,0.2
ADBE,0.0582896739718371,76,0,0,0.15
ADC,-0.017133677468243985,56,1,4,0.2
ADCT,-0.42941204905238906,4,1,12,0.95
ADEA,-0.02765333636500429,51,0,0,0.9
ADGM,0.09267201986746937,82,0,0,0.95
ADI,-0.09455321335801517,28,1,27,1.0
ADIL,0.585214159690629,98,0,0,0.1
ADM,-0.02819245977822,51,1,5,0.25
ADMA,-0.032683180152092484,47,1,3,0.6
ADNT,-0.0004630526469760407,61,1,1,0.5
ADP,0.14589562528425026,89,0,0,0.0
ADPT,0.3338137318455786,96,0,0,0.0
ADSE,-0.03362862472164417,47,1,2,0.2
ADSK,0.03673996670359256,71,0,0,0.35
ADT,0.12441397872428722,87,0,0,0.2
ADTN,-0.4513520134405796,3,1,41,1.0
ADUR,-0.030532104359132787,49,0,0,0.65
ADUS,0.11354289454254385,86,1,1,0.05
ADV,0.059651280754670855,76,0,0,0.75
ADVB,0.5649890600100521,98,1,3,0.2
ADX,0.016203891788817287,65,1,1,0.2
ADXN,-0.11404078137987178,25,1,4,0.85
AEAQ,-0.03343655354432334,47,1,3,0.6
AEAQU,-0.007829770572284164,59,1,2,0.5
AEBI,0.11785705249040793,86,0,0,0.25
AEC,-0.16894225581074443,17,1,7,0.6
AEE,-0.04467986225050062,40,1,5,0.65
AEF,-0.06165516800024215,35,0,0,0.95
AEG,0.08724022662052255,81,0,0,0.0
AEHL,-0.5394295232169085,2,1,51,1.0
AEHR,0.26772335969682803,95,0,0,0.7
AEI,-0.2727927390438649,9,1,23,1.0
AEIS,0.006845421470658156,63,0,0,0.85
AEM,-0.11926127933008196,24,1,3,0.95
AEMD,-0.43152982277996776,4,1,44,1.0
AENT,-0.13694433187390412,21,1,4,0.45
AEO,0.07228322644691952,79,0,0,0.3
AEON,-0.6499705371338516,1,1,25,1.0
AEP,-0.06753517806970602,34,1,5,0.7
AER,0.04069609167233443,72,1,1,0.2
AERO,-0.05084647322716862,38,1,22,1.0
AERT,-0.0008391110345184333,61,1,9,0.85
AES,-0.015473062351877849,57,1,3,0.4
AESI,-0.33465910381137154,6,1,26,1.0
AEVA,-0.11231440494091703,25,0,0,0.9
AEXA,-0.04234570525499603,42,1,7,0.55
AEYE,-0.22063996325502996,13,1,13,0.65
AFB,-0.05073012760740658,38,1,4,0.85
AFCG,-0.10590209760301592,26,1,36,1.0
AFG,0.006439198096717592,63,1,3,0.2
AFJK,-0.6709317031975822,1,1,38,1.0
AFJKU,-0.7046536907107142,1,1,43,1.0
AFL,0.03299342277384469,70,1,1,0.1
AFRI,0.010981508495046907,64,1,2,0.1
AFRM,0.005573526874301668,63,0,0,0.6
AFYA,-0.07976701670176839,31,1,3,0.75
AG,-0.1394661768425478,21,1,9,0.95
AGBK,-0.036012570181670873,45,1,1,0.55
AGCC,-0.09513404451569278,28,1,4,0.65
AGCO,-0.13724327288868066,21,1,4,0.65
AGD,-0.029707167110086814,50,1,2,0.5
AGEN,1.3668985365702644,99,0,0,0.1
AGI,-0.2048716202866874,14,1,33,1.0
AGIG,-0.1586425667795723,19,1,8,0.75
AGIO,-0.04196122850378991,42,1,11,0.55
AGL,0.4515487188404117,98,1,9,0.45
AGM,0.27022673609569936,95,0,0,0.05
AGMB,0.11993096838703896,86,0,0,0.35
AGMH,-0.21525589064576955,13,1,7,0.95
AGNC,-0.027307175167085224,51,1,3,0.4
AGNCL,-0.018024677369088176,56,1,2,0.4
AGNCM,-0.02099079248034979,54,1,2,0.2
AGNCN,-0.014359490375729905,57,1,2,0.35
AGNCO,-0.019014668159442086,55,1,2,0.3
AGNCP,-0.016427896212442054,56,1,3,0.25
AGNCZ,-0.024701459629881954,53,1,2,0.35
AGNT,-0.20735708948895734,14,1,22,1.0
AGO,0.0027825858875544715,62,1,3,0.15
AGPU,0.17834512451598764,92,0,0,0.55
AGRO,-0.2043835376131083,14,1,7,0.65
AGRZ,-0.15022808103762242,20,1,4,0.7
AGX,-0.1625923561845282,18,1,23,1.0
AGYS,0.16217144290643867,90,0,0,0.2
AHCO,-0.3996450206189457,4,1,2,0.3
AHG,-0.14049104473753032,21,1,2,0.45
AHMA,0.05719118397192499,76,1,18,0.9
AHR,0.04040682861864492,72,1,3,0.15
AHRT,0.03543455210955279,71,1,3,0.15
AHT,-0.0005506182586408059,61,1,2,0.15
AI,0.004666510808533905,62,0,0,0.7
AIFA,-0.3617469514456978,5,1,45,1.0
AIFC,-0.3985942623472666,4,1,54,1.0
AIFF,-0.24494491087462816,11,1,63,1.0
AIFU,-0.04535730228506876,40,1,26,1.0
AIG,-0.009120214753718554,59,1,3,0.25
AIHS,0.0668257112615208,78,1,1,0.45
AII,0.12133315016934762,86,0,0,0.15
AIIA,-0.02910300638178725,50,1,3,0.6
AIIO,0.5969461149868617,98,1,12,0.7
AIIR,-0.20079008965302214,14,1,1,0.85
AIM,-0.39615492103801353,4,1,39,1.0
AIMD,-0.3335643043671267,6,1,21,1.0
AIN,-0.09212129896269809,29,1,2,0.25
AIO,-0.04555396431981773,40,1,23,1.0
AIOS,-0.25491759021546656,10,1,4,0.8
AIOT,0.05276912410118083,75,0,0,0.4
AIP,-0.09594670743036757,28,1,23,1.0
AIR,0.1592669307935141,90,0,0,0.35
AIRE,-0.3595705106997923,5,1,74,1.0
AIRG,-0.1644953599637236,18,1,39,1.0
AIRI,-0.1666053528214368,18,1,20,1.0
AIRJ,0.25904116760473783,95,0,0,0.65
AIRO,-0.09673769122542038,28,0,0,0.7
AIRS,0.09342030261377146,83,0,0,0.4
AIRT,0.1157134458063683,86,0,0,0.0
AIRTP,-0.06920837705325145,33,1,4,0.65
AISP,-0.23052537818695853,12,1,28,1.0
AIT,0.08364956582591236,81,0,0,0.2
AIV,-0.13300442384205038,22,1,22,1.0
AIXC,-0.36709101986930426,5,1,30,1.0
AIXI,-0.738323909468161,1,1,48,1.0
AIZ,0.05458093660273926,75,1,1,0.05
AJG,0.06939325194820156,78,1,3,0.2
AKA,0.02212500074916294,67,1,1,0.05
AKAM,-0.025251931738722616,52,0,0,0.55
AKAN,-0.7042936751397169,1,1,32,1.0
AKBA,0.055602250728084765,75,1,1,0.2
AKR,-0.025550718370269638,52,1,2,0.4
AKTS,-0.012203695910419088,58,1,17,0.85
AKTX,-0.26294193494267015,10,1,15,0.75
ALAB,0.03942667399310003,72,0,0,0.8
ALAR,-0.6044565813118798,2,1,31,1.0
ALB,-0.24193667014423384,11,1,35,1.0
ALC,0.008921089888072088,64,0,0,0.4
ALCO,-0.10564053142971064,26,1,12,0.95
ALDF,-0.03174636907713349,48,1,3,0.55
ALDFU,-0.048136311512169155,39,1,3,0.6
ALDX,-0.25506724647746226,10,1,17,0.85
ALEC,-0.2564394866960047,10,1,3,0.95
ALF,-0.04203587487748375,42,1,4,0.65
ALFUU,-0.03402526330501111,46,1,2,0.6
ALG,0.008106617073200692,63,0,0,0.6
ALGM,-0.24229018917834955,11,1,18,0.95
ALGN,-0.05340383598646119,37,1,4,0.8
ALGS,-0.20560172908727356,14,1,15,0.75
ALGT,0.09009856909519998,82,1,1,0.75
ALH,0.05409449021247294,75,0,0,0.6
ALHC,-0.33606702275914313,6,1,10,0.9
ALIS,-0.030245126195569544,49,1,3,0.6
ALISU,-0.026474432275191178,52,1,3,0.55
ALIT,0.045763946055732,73,1,1,0.15
ALK,0.14577246040254932,89,0,0,0.65
ALKS,0.05326419291623548,75,1,6,0.3
ALKT,0.024210663769704016,68,0,0,0.3
ALL,0.10858722796443257,85,1,1,0.1
ALLE,0.18714088826769146,92,0,0,0.3
ALLO,-0.1286504741628522,22,1,3,0.85
ALLR,-0.032170091373913516,48,0,0,0.8
ALLT,-0.02010521507355541,55,0,0,0.6
ALLY,-0.0037561255572804014,60,1,11,0.8
ALM,-0.29118832618361723,8,1,30,1.0
ALMS,0.08090338717966447,80,1,2,0.25
ALMU,-0.19098889673136668,15,0,0,0.95
ALNT,0.07690853601082821,80,0,0,0.8
ALNY,-0.31497360445856526,7,1,4,0.8
ALOT,0.447010734556738,98,1,1,0.05
ALOVU,-0.039519030244052705,43,1,4,0.65
ALOY,-0.1400851852392069,21,0,0,0.95
ALP,-0.2880993323091221,8,1,14,0.85
ALRM,0.1329552256101988,88,0,0,0.0
ALRS,0.13752450101702088,88,0,0,0.0
ALSN,-0.011004655419286195,58,0,0,0.65
ALT,-0.013743720426464608,57,0,0,0.5
ALTG,0.08643664611696092,81,0,0,0.8
ALTI,0.04638237761072575,73,0,0,0.35
ALTO,-0.09352617984391887,28,0,0,0.6
ALUB,-0.028759669164321496,50,1,3,0.6
ALV,-0.011018523970946752,58,1,1,0.45
ALVO,0.10363652158284134,84,0,0,0.7
ALX,0.02378986544393706,68,1,7,0.35
ALXO,-0.023099143874119328,54,1,6,0.4
ALZN,0.22818466525480316,94,0,0,0.2
AM,-0.02416794559549728,53,1,7,0.45
AMAL,0.11796706694180911,86,0,0,0.05
AMAT,0.031864032829721514,70,1,15,0.9
AMBA,0.04615958564426642,73,0,0,0.5
AMBO,-0.13921473039140156,21,1,8,0.8
AMBP,0.1282186616417631,87,0,0,0.3
AMBQ,-0.04569591597574016,40,1,15,0.8
AMBR,-0.1789682177428739,16,1,7,0.95
AMC,0.5427768602770259,98,0,0,0.3
AMCI,-0.201134459344952,14,1,3,0.4
AMCR,0.12492493209829969,87,0,0,0.05
AMCX,0.16311089850888852,91,0,0,0.3
AMD,0.02378159810965446,68,1,8,0.65
AME,0.05458805644734821,75,0,0,0.3
AMG,0.1281309981493674,87,0,0,0.15
AMGN,0.0844667703077685,81,0,0,0.15
AMH,0.017701961854915432,66,1,1,0.4
AMIX,1.6145049987241655,99,0,0,0.95
AMKR,-0.2560489826594353,10,1,24,1.0
AMLX,0.33495732851490245,96,0,0,0.05
AMN,0.07848268505311803,80,1,3,0.3
AMOD,-0.24327372824128743,11,0,0,0.95
AMP,0.12559995154916437,87,0,0,0.0
AMPG,0.24470762571286483,95,1,12,0.9
AMPH,-0.024451205300780585,53,1,1,0.6
AMPL,0.12934159796298172,88,0,0,0.2
AMPX,-0.36817045417410443,5,1,40,1.0
AMPY,-0.14025988754906663,21,1,8,0.9
AMR,-0.23981850249643594,11,1,35,1.0
AMRC,-0.09089181320080705,29,0,0,0.95
AMRN,-0.07905034969875882,31,1,4,0.95
AMRX,0.2222858734523395,94,0,0,0.0
AMRZ,-0.06335162752660133,34,1,5,0.95
AMS,-0.07086087233829076,33,1,2,0.65
AMSC,-0.24968417053290112,11,1,30,1.0
AMSF,-0.10556426416640191,26,1,10,0.6
AMST,-0.17273752510960017,17,1,23,1.0
AMT,-0.008937877030206237,59,1,2,0.8
AMTB,0.20830126880857297,93,0,0,0.0
AMTD,-0.23644037985150693,11,1,28,1.0
AMTM,0.006386091521274978,63,0,0,0.45
AMTX,-0.2737831891085428,9,1,8,0.9
AMWL,0.2185946983132551,93,1,2,0.15
AMX,-0.06904284160020593,33,1,7,0.55
AMZE,-0.8644858171962158,0,1,27,1.0
AMZN,0.06859876703612622,78,0,0,0.45
AN,0.08163288034264368,81,0,0,0.1
ANAB,-0.11316661232743808,25,1,16,0.8
ANDE,0.010753044675792273,64,1,6,0.3
ANDG,0.2833734278870742,96,0,0,0.0
ANET,0.06187582664147115,77,0,0,0.3
ANF,0.2891558525599366,96,0,0,0.05
ANGH,-0.1070188101375157,26,1,4,0.85
ANGI,-0.05871176360920533,36,0,0,0.35
ANGO,0.2323533267648802,94,0,0,0.05
ANGX,0.3909035559479377,97,0,0,0.0
ANIK,0.25313953072191187,95,0,0,0.35
ANIP,-0.062477856326253675,35,1,4,0.85
ANIX,0.1515071076516074,90,1,2,0.1
ANL,0.07894003823324328,80,0,0,0.25
ANNA,-0.2319738811050329,12,1,7,0.4
ANNX,-0.10518318551864608,26,1,12,0.65
ANPA,-0.2035001946784317,14,1,120,1.0
ANRO,0.17541235219649215,92,0,0,0.0
ANSC,-0.030609333154793732,49,1,3,0.55
ANSCU,-0.015615190040999122,57,1,2,0.5
ANTA,-0.5293572070809108,2,1,55,1.0
ANTX,0.30636608635521356,96,0,0,0.35
ANVS,-0.09443991565330934,28,0,0,0.8
ANY,-0.17256109732094332,17,0,0,0.75
AOD,0.00735631293373757,63,1,2,0.25
AOMR,0.02200671607618787,67,1,3,0.3
AON,0.031249068039703093,70,1,3,0.15
AORT,0.05262975939451327,75,0,0,0.05
AOS,0.027872065465113685,69,0,0,0.65
AOSL,-0.24225972062555373,11,1,24,1.0
AOUT,0.06694341078256012,78,1,7,0.4
AP,-0.0694097150239996,33,0,0,0.85
APA,-0.027243583473383126,51,1,1,0.25
APAC,-0.028726756192315822,50,1,3,0.55
APACU,-0.03874412726667999,43,1,3,0.65
APAM,0.1409828954533888,89,0,0,0.05
APD,-0.04529005846085668,40,1,3,0.25
APEI,-0.0795100046758711,31,0,0,0.6
APG,-0.07052214327358414,33,1,21,1.0
APGE,0.2656359925433963,95,1,1,0.05
APH,0.06925679958196601,78,0,0,0.65
API,-0.07620855982668302,31,1,18,0.95
APLD,-0.18427602578988486,16,0,0,0.95
APLE,0.05048118654585114,74,1,4,0.25
APLM,0.009804030647368324,64,1,8,0.5
APO,0.03723299137076681,71,0,0,0.65
APOG,0.09414284290933997,83,0,0,0.5
APP,-0.2531455113363532,10,1,18,0.9
APPF,0.12016024893667779,86,0,0,0.2
APPN,0.15371627613839509,90,0,0,0.15
APPS,0.19956027013207478,93,0,0,0.8
APRE,-0.25872800041779354,10,1,24,1.0
APT,-0.0930302905025569,28,1,13,0.95
APTV,-0.2901930018200872,8,1,4,0.9
APUS,-0.588617262743342,2,1,5,0.95
APVO,-0.18432900913885977,16,1,11,0.8
APWC,-0.0021404075271132805,60,0,0,0.8
APXT,-0.03165068595847871,48,1,3,0.55
APXTU,-0.03391087435531786,46,1,4,0.55
APYX,0.07941441904413554,80,0,0,0.8
AQB,-0.12322921767245879,23,1,23,1.0
AQMS,-0.3043213632947762,8,1,3,0.95
AQN,-0.029059488937129535,50,1,3,0.45
AQST,-0.13963667784965428,21,1,26,1.0
AR,-0.04810257171839027,39,1,1,0.65
ARAI,-0.5458024845409554,2,1,75,1.0
ARAY,-0.07612951660518366,31,0,0,0.8
ARBB,-0.2042185574330963,14,1,34,1.0
ARBE,-0.1961114391101742,15,1,10,0.85
ARBK,-0.1759696050985837,17,1,23,1.0
ARCB,0.024735495784200687,68,1,7,0.5
ARCC,0.02680876738256155,69,0,0,0.15
ARCIU,-0.01882620040931742,55,1,2,0.45
ARCO,-0.035450635301865326,45,1,4,0.65
ARCT,-0.22252444958142856,12,1,19,0.95
ARDC,-0.02961223530107125,50,1,4,0.75
ARDT,0.08773600418799402,82,1,1,0.15
ARDX,-0.15266983950812846,19,1,27,1.0
ARE,-0.01595811232659794,56,1,1,0.4
AREC,-0.08401519416861084,30,0,0,0.85
AREN,0.31959195596323553,96,0,0,0.6
ARES,0.14258569247497183,89,0,0,0.3
ARGX,-0.05595990429754881,37,1,4,0.7
ARHS,0.08743385641588299,82,0,0,0.45
ARI,-0.0420208922493729,42,1,7,0.7
ARIS,-0.1462532116817232,20,1,6,0.9
ARKO,-0.03840901777879577,43,1,2,0.3
ARKR,-0.14819144248886185,20,1,7,0.85
ARL,-0.11756822358616036,24,1,16,0.8
ARLO,0.15399420521351057,90,0,0,0.45
ARLP,0.00881210716426583,63,1,1,0.3
ARM,-0.12057399389950987,23,1,28,1.0
ARMK,0.032323806178600104,70,1,3,0.2
ARMP,-0.32618489089850655,6,1,26,1.0
AROC,-0.042219136968519255,42,1,8,0.7
AROW,0.02653347775425735,68,1,4,0.4
ARQ,-0.16229559644013558,18,1,31,1.0
ARQQ,0.2155375913496724,93,0,0,0.95
ARQT,0.05028268323980689,74,1,3,0.15
ARR,-0.05609485849098094,37,1,4,0.85
ARRY,-0.24529861422870794,11,1,30,1.0
ARTCU,-0.0230315310211112,54,1,3,0.25
ARTL,-0.4818647057884963,3,1,81,1.0
ARTNA,-0.0017711711026337368,60,1,2,0.2
ARTV,0.2225705565384735,94,0,0,0.15
ARTW,-0.18081757431211257,16,1,5,0.9
ARVN,0.01383210583665185,65,0,0,0.5
ARW,0.08235213295230744,81,0,0,0.5
ARWR,0.08624574320344477,81,0,0,0.4
ARX,-0.13967563749342757,21,1,5,0.55
AS,0.013268465928671001,65,1,1,0.5
ASA,-0.14300335176868922,21,1,33,1.0
ASAN,0.1435479032095175,89,0,0,0.2
ASB,0.06562185923162561,78,1,1,0.1
ASC,0.023538707129598282,68,1,1,0.3
ASG,-0.022314432480482524,54,1,1,0.9
ASGI,0.012841720351253895,65,1,2,0.2
ASH,0.1637295611537317,91,0,0,0.05
ASIC,0.06547457634805023,78,1,2,0.35
ASIX,-0.09750046637051256,27,1,7,0.65
ASLE,-0.034633071047719524,46,0,0,0.65
ASM,-0.1408434069452999,21,1,9,0.9
ASMB,-0.06598624888404589,34,1,12,0.75
ASML,-0.021559784748670423,54,1,8,0.8
ASND,-0.02751968913547858,51,1,4,0.55
ASO,-0.04505633048430619,40,1,3,0.55
ASPC,-0.07613983685343179,31,1,3,0.8
ASPCU,-0.07482900451042533,32,1,2,0.85
ASPI,-0.3117106366067759,7,1,28,1.0
ASPN,-0.05570180503499509,37,1,10,0.95
ASPS,-0.26048102292172515,10,1,16,0.8
ASR,-0.12133795087398594,23,1,21,1.0
ASRV,0.12182303603976474,87,0,0,0.3
ASST,-0.157991587328184,19,1,10,0.95
ASTC,-0.12960586821943335,22,1,36,1.0
ASTE,-0.11530946718009992,24,1,6,0.8
ASTH,-0.16061596353077562,18,1,10,0.6
ASTI,-0.33113555383469784,6,1,33,1.0
ASTL,-0.06890922646012398,33,0,0,0.65
ASTS,-0.19909795236568353,15,0,0,0.95
ASUR,-0.0128618213787349,57,0,0,0.65
ASX,-0.05364167081488372,37,1,9,0.8
ASYS,-0.11278865282431812,25,0,0,0.95
ATAI,0.504854194702279,98,0,0,0.0
ATAT,-0.015199983542368328,57,0,0,0.55
ATCH,-0.18920574303543403,15,1,9,0.9
ATEC,0.12300900427282802,87,0,0,0.4
ATEN,-0.0946000717399584,28,1,10,0.5
ATER,-0.6177022518601364,1,1,11,0.8
ATEX,0.38153194226486653,97,0,0,0.4
ATGL,-0.38649586631156096,5,1,9,0.95
ATHE,-0.14099531622804545,21,1,16,0.8
ATHM,0.23054057564625538,94,0,0,0.0
ATHR,-0.15098981952423435,20,1,7,0.5
ATI,0.0785389966542032,80,0,0,0.6
ATII,-0.057799783559401505,36,1,4,0.9
ATIIU,-0.056558035034300194,36,1,19,0.95
ATKR,0.2125405371543174,93,0,0,0.7
ATLC,0.26443793724548625,95,0,0,0.3
ATLCP,-0.019078926781483135,55,1,3,0.4
ATLO,0.048888371159529334,74,1,1,0.45
ATLX,-0.30319617302238044,8,1,57,1.0
ATMU,0.060511138385817564,76,0,0,0.4
ATNI,-0.04837740193200038,39,0,0,0.9
ATNM,-0.2704187749972622,9,1,20,1.0
ATO,-0.04704242619581618,40,1,4,0.4
ATOM,-0.3570131579388719,5,1,24,1.0
ATOS,-0.3034721909019479,8,1,61,1.0
ATPC,-0.20815175657724508,14,1,12,0.9
ATR,0.0977915823611131,83,0,0,0.0
ATRA,-0.0006694509869143855,61,1,21,1.0
ATRC,0.2832865564399557,96,0,0,0.0
ATRO,0.09295946401649932,83,0,0,0.95
ATS,-0.07355982823677149,32,1,1,0.95
ATXG,-0.2875564804561689,8,1,30,1.0
ATYR,-0.18899914170507007,15,0,0,0.85
AU,-0.09746256003696313,27,1,3,0.9
AUB,0.07149259799150871,79,1,2,0.15
AUBN,-0.01446976299200032,57,1,4,0.4
AUC,-0.2613521143368705,10,1,6,0.45
AUDC,-0.020013414947070512,55,0,0,0.4
AUGO,-0.19685372789477482,15,1,3,0.95
AUID,-0.38876260702961385,5,1,15,0.85
AUNA,-0.001575740286131104,61,1,1,0.4
AUPH,-0.07923402533768352,31,1,18,0.95
AUR,0.03268356429348636,70,0,0,0.75
AURA,-0.04907548775818481,39,1,3,0.5
AURE,-0.1634472532537856,18,1,36,1.0
AUST,-0.1663166702638556,18,0,0,0.95
AUTL,0.17134075592996728,91,0,0,0.7
AUUD,-0.32576416273566444,6,1,21,1.0
AVA,-0.07213930972109307,32,1,4,0.4
AVAH,0.15125545358772033,90,1,1,0.1
AVAL,0.036121082098867746,71,0,0,0.65
AVAT,-0.7051596986963246,1,1,84,1.0
AVAV,-0.10609397311911721,26,0,0,0.75
AVB,-0.027243333750649704,51,1,4,0.4
AVBC,0.023176942537054462,67,1,2,0.5
AVBH,0.00919113095829472,64,1,2,0.55
AVBP,-0.05529466196926651,37,1,7,0.7
AVD,-0.1470699744000961,20,1,20,1.0
AVGO,-0.013851436650404315,57,0,0,0.45
AVIR,-0.05396220911688213,37,1,3,0.35
AVK,-0.03479945988156285,46,1,22,1.0
AVNT,0.004802904847985262,62,0,0,0.5
AVNW,0.030077085255662078,69,0,0,0.45
AVO,-0.02013912090008152,55,1,3,0.35
AVPT,0.1589759149960349,90,0,0,0.1
AVR,-0.09697427875013674,28,1,19,0.95
AVT,0.054417935181809596,75,0,0,0.55
AVTR,0.4181662613469169,97,0,0,0.05
AVTX,0.10136654880621951,84,1,3,0.3
AVX,-0.4895158217299589,3,1,26,1.0
AVXL,0.09779636263519959,83,0,0,0.5
AVY,0.036417368164970376,71,0,0,0.5
AWF,-0.034861994083283936,45,1,4,0.65
AWI,0.12083698954394817,86,0,0,0.45
AWK,0.004634404282243126,62,1,3,0.35
AWP,0.0026686296938900067,62,1,3,0.2
AWR,0.0392004886431121,72,1,3,0.15
AWRE,-0.10264868427996271,26,0,0,0.95
AWX,-0.03789958349720886,44,1,4,0.4
AX,0.09879512461148654,84,0,0,0.05
AXG,-0.16894389061695525,17,1,36,1.0
AXGN,0.018531612319698035,66,0,0,0.65
AXIA,-0.049664502520355445,39,1,1,0.65
AXIL,-0.12937970607558624,22,1,4,0.85
AXIN,-0.042486925791013146,41,1,4,0.7
AXINU,-0.043227011553195,41,1,4,0.75
AXON,0.13824341630061485,89,0,0,0.25
AXP,0.015398101591906965,65,1,9,0.5
AXR,-0.1566194471442977,19,1,7,0.75
AXS,-0.03619585522474909,45,1,5,0.25
AXSM,-0.13675544273147672,21,1,6,0.7
AXTA,0.14448973533898382,89,0,0,0.6
AYA,0.1405341784620552,89,0,0,0.3
AYI,0.03468515421247903,71,0,0,0.6
AYTU,-0.04121308559100517,42,1,1,0.85
AZ,-0.12452519575444862,23,1,1,0.75
AZI,-0.22950259005418688,12,1,21,1.0
AZIO,-0.23796503338738553,11,1,11,0.6
AZN,-0.19266573946201979,15,1,4,0.9
AZO,-0.053831461511726846,37,1,4,0.85
AZTA,0.17657119028981472,92,0,0,0.0
AZTR,-0.2806163947054414,9,1,28,1.0
AZZ,0.016892851610178936,66,1,6,0.6
B,-0.06102212891918163,35,1,3,0.7
BA,0.02144822442192524,67,0,0,0.7
BABA,0.12472596959214832,87,0,0,0.0
BAC,0.09298453102858154,83,1,1,0.05
BACC,-0.05100376377461325,38,1,4,0.75
BACCU,-0.007700140893254433,59,1,3,0.55
BAER,-0.1330311563293135,22,1,1,0.4
BAFN,0.03368992647615185,70,0,0,0.0
BAH,0.02803502810241619,69,0,0,0.45
BAK,-0.26090854894902316,10,1,48,1.0
BALL,0.04205177992542454,72,1,1,0.15
BALY,0.003467916915457267,62,1,3,0.45
BAM,0.08106299446366269,80,0,0,0.35
