ticker,raw_score,rs_percentile,rs_below_ma,rs_days_below_ma,rs_frac_below_ma
A,0.07209550196213328,81,0,0,0.8
AA,0.18406726782124933,88,0,0,0.5
AACB,-0.08343997293452841,52,1,40,1.0
AACBU,-0.07036139211771758,57,1,2,0.95
AACG,-0.08269302580297727,52,1,5,0.55
AAL,0.08865234046659289,82,0,0,0.2
AAME,-0.2784436409500977,9,1,22,1.0
AAMI,0.11534923039026189,84,0,0,0.1
AAOI,0.5803150848818011,95,0,0,0.25
AAON,0.4840497325396367,94,0,0,0.05
AAP,-0.06709844759735714,58,0,0,0.65
AAPG,-0.32229676908959826,7,1,31,1.0
AAPL,0.07390405738913115,81,0,0,0.0
AARD,-0.28188304906697575,9,1,12,0.65
AAT,0.0876746295885301,82,0,0,0.5
AAUC,-0.24431866975018168,12,1,39,1.0
AB,-0.12808970447350287,33,1,19,0.95
ABAT,0.1634731688408783,87,0,0,0.55
ABBV,-0.08855701575145766,49,1,2,0.65
ABCB,-0.06678905670530418,58,1,19,0.95
ABCL,0.44758847553842473,94,0,0,0.2
ABEO,0.02833788334281455,77,1,2,0.6
ABEV,0.011041053065661305,74,1,4,0.5
ABG,-0.15742690238569382,25,1,30,1.0
ABLV,0.7351286844693969,97,0,0,0.15
ABM,-0.13210168329440866,32,1,71,1.0
ABNB,-0.1005562218938834,41,1,23,1.0
ABOS,-0.1787499669634607,21,1,2,0.85
ABR,-0.3858305182793225,4,1,18,0.95
ABSI,0.6455754781771803,96,0,0,0.15
ABT,-0.2020850917779023,18,1,45,1.0
ABTC,-0.16821651910993723,23,1,18,0.9
ABTS,0.6724091653003703,96,0,0,0.9
ABUS,-0.14121295006412246,29,1,2,0.75
ABVC,0.03139967284854632,77,0,0,0.65
ABVX,-0.47076008680612347,3,1,1,0.5
ABX,-0.10642333856768894,39,1,5,0.95
ACA,-0.04216004594514991,64,1,3,0.5
ACAD,-0.15635237961363813,25,1,24,1.0
ACB,-0.07831216901124573,54,1,1,0.8
ACCL,-0.10524909630469871,39,1,2,0.9
ACCO,0.010277425849968713,74,1,1,0.05
ACCS,-0.34361774962284813,6,1,20,1.0
ACDC,0.06193442368447062,80,0,0,0.6
ACEL,-0.07189698529459009,56,1,1,0.9
ACET,-0.019475004616774705,69,1,1,0.45
ACFN,-0.19132884513591358,19,1,19,0.95
ACGL,-0.1820392128742323,20,1,9,0.95
ACGLN,-0.1254396747478099,33,1,44,1.0
ACGLO,-0.12155100099240262,34,1,44,1.0
ACH,-0.14216076204046862,29,1,15,0.75
ACHC,-0.1383090116428757,30,1,13,0.95
ACHR,0.06412563080413859,80,0,0,0.3
ACHV,0.18843173959747367,88,0,0,0.35
ACI,-0.17212448544838818,22,1,8,0.9
ACIC,-0.19293265873551207,19,1,24,1.0
ACIU,-0.26609664370874364,10,1,34,1.0
ACIW,-0.06913498969145157,57,1,1,0.85
ACLS,0.33694178318274143,92,0,0,0.2
ACM,-0.2747456020096958,10,1,63,1.0
ACMR,0.8208847303595833,97,0,0,0.0
ACN,-0.11605652862937839,36,0,0,0.85
ACNB,-0.008978979257558237,71,1,4,0.45
ACNT,-0.1630707131181786,24,1,6,0.9
ACOG,-0.053316948330263896,62,1,1,0.9
ACON,-0.017867213110069516,70,0,0,0.9
ACP,-0.08000696158396534,53,1,39,1.0
ACR,-0.09568347445262737,44,1,15,0.75
ACRE,-0.10236280944786967,40,1,24,1.0
ACRS,0.06638086950986473,81,1,12,0.6
ACRV,-0.21245019290332212,16,1,16,0.8
ACT,-0.10936830593804932,38,1,10,0.95
ACTG,-0.12019106000004952,35,1,20,1.0
ACTU,-0.4359598381125574,3,1,13,0.7
ACU,-0.12291906639350425,34,1,7,0.95
ACV,-0.0007103705211128492,73,0,0,0.4
ACVA,0.17199679829593656,87,0,0,0.05
ACXP,-0.2999476662496117,8,1,42,1.0
AD,-0.01618578770186377,70,0,0,0.7
ADAG,-0.20606750445625555,17,1,2,0.75
ADAM,0.006029613976263143,74,1,2,0.1
ADAML,-0.07580786344124571,55,1,40,1.0
ADAMM,-0.0801466628338734,53,1,39,1.0
ADAMN,-0.06884557318545015,57,1,21,1.0
ADAMZ,-0.10047829819136633,41,1,50,1.0
ADBE,-0.056715535518075726,61,0,0,0.6
ADC,-0.15218403221796728,26,1,41,1.0
ADCT,-0.2780305006467974,9,1,30,1.0
ADEA,0.043646464994226794,79,0,0,0.75
ADGM,-0.35962686675816957,5,1,26,1.0
ADI,0.08233891281263604,82,0,0,0.25
ADIL,0.2779773634748599,91,0,0,0.45
ADM,0.043370563120547365,79,0,0,0.2
ADMA,-0.39438777610985704,4,1,53,1.0
ADNT,-0.03429035991610542,66,0,0,0.55
ADP,0.0010551181495468825,73,0,0,0.5
ADPT,-0.06512210727078686,58,0,0,0.7
ADSE,-0.108363157299769,38,1,6,0.85
ADSK,-0.12914898006729836,32,1,1,0.8
ADT,-0.1380894156509184,30,1,21,1.0
ADTN,0.1961336445557118,88,0,0,0.7
ADTX,-1.086652545391336,0,1,89,1.0
ADUR,0.2805918545349674,91,0,0,0.05
ADUS,-0.18027539139770565,21,1,20,1.0
ADV,0.47309718808515266,94,1,3,0.45
ADVB,-0.17575356197199066,21,1,2,0.75
ADX,0.009377590475213929,74,0,0,0.5
ADXN,-0.1547529955141062,26,1,7,0.9
AEAQU,-0.0911294425814207,47,1,41,1.0
AEBI,-0.004317987657378161,72,1,1,0.5
AEC,-0.21507072659427956,16,1,32,1.0
AEE,-0.14739448627854249,28,1,37,1.0
AEF,0.10613368500312652,84,0,0,0.3
AEG,-0.004349380026281338,72,1,4,0.35
AEHL,0.3508321192142357,93,1,8,0.55
AEHR,0.9072029423683865,97,0,0,0.25
AEI,-0.1831734638689515,20,1,11,0.7
AEIS,-0.22190206136064095,15,1,20,1.0
AEM,-0.2009213721972155,18,1,34,1.0
AEMD,-0.060150605629847476,60,1,1,0.7
AENT,-0.27653427879912285,10,1,12,0.95
AEO,-0.2003006119020521,18,1,3,0.85
AEON,-0.30965066305042854,7,1,26,1.0
AEP,-0.1452727191369319,28,1,36,1.0
AER,-0.14963035569056088,27,1,16,0.85
AERO,-0.0012215094625270123,73,0,0,0.4
AERT,0.4872890656768448,95,0,0,0.0
AES,-0.061099311532114335,60,1,8,0.9
AESI,0.2355699292126916,90,1,5,0.25
AEVA,0.7718901780617009,97,0,0,0.2
AEXA,-0.06936215635525012,57,1,9,0.8
AEYE,0.012343924427717243,74,0,0,0.45
AFB,-0.06190768655777196,59,1,24,1.0
AFBI,-0.0690330327323217,57,1,29,1.0
AFCG,0.2924726332264434,91,0,0,0.2
AFG,-0.10855940561440636,38,1,6,0.75
AFJK,0.1311619829977489,85,1,4,0.8
AFJKU,0.5583792319393328,95,0,0,0.9
AFL,-0.07703764335432485,54,1,7,0.85
AFRI,-0.10048119492727066,41,1,26,1.0
AFRM,0.1917266558976478,88,0,0,0.2
AFYA,-0.0632164499028508,59,1,29,1.0
AG,-0.1370844355969374,30,1,12,0.7
AGCC,-0.09372897255181234,45,1,4,0.7
AGCO,-0.11699612229614853,36,0,0,0.95
AGD,-0.014285278637963486,70,1,7,0.8
AGEN,-0.1477569059429051,28,1,19,0.95
AGI,-0.1840471248222355,20,1,30,1.0
AGIG,-0.24307843324258221,12,1,64,1.0
AGIO,-0.20919425956515592,17,1,3,0.95
AGL,4.260904041942548,99,0,0,0.0
AGM,0.014597235291319469,75,0,0,0.6
AGMH,0.1650486315730464,87,0,0,0.25
AGNC,-0.12280857468630993,34,1,22,1.0
AGNCL,-0.08572291084188788,51,1,44,1.0
AGNCM,-0.08057322699520017,53,1,43,1.0
AGNCN,-0.07645813611511049,55,1,39,1.0
AGNCO,-0.0789070971634217,54,1,41,1.0
AGNCP,-0.07005111272313347,57,1,44,1.0
AGNCZ,-0.09206387115557219,46,1,43,1.0
AGNT,-0.33625406089164067,6,1,17,0.95
AGO,-0.191674558172665,19,1,44,1.0
AGPU,1.4117765465551642,98,0,0,0.25
AGRO,-0.11377278023598969,37,1,19,0.95
AGRZ,-0.2780429424384612,9,1,42,1.0
AGX,0.024334339136258223,76,1,11,0.55
AGYS,0.17811857133859837,88,0,0,0.35
AHCO,-0.28289512847430504,9,1,20,1.0
AHG,-0.37114081816521444,5,1,23,1.0
AHMA,-0.2313384366497433,13,1,17,0.9
AHR,-0.1653862918541698,23,1,8,0.95
AHRT,0.0562121652202323,80,1,1,0.05
AHT,-0.04509939209410278,64,1,1,0.85
AI,0.15328713606810757,86,0,0,0.35
AIFA,0.09572594326868326,83,1,2,0.5
AIFC,-0.25526442471022637,11,1,11,0.75
AIFF,0.04773034406060149,79,1,20,1.0
AIFU,0.5328386386404401,95,0,0,0.05
AIG,-0.14941542605147778,27,1,7,0.9
AIHS,-0.06041697111137058,60,0,0,0.9
AII,-0.22677595564308833,14,1,24,1.0
AIIA,-0.08832670923926875,49,1,41,1.0
AIIO,1.7627948356441907,99,0,0,0.2
AIIR,-0.3851794358880258,4,1,11,0.7
AIM,0.3892720342421847,93,0,0,0.75
AIMD,0.38553158317208436,93,0,0,0.7
AIN,0.04205292765970968,79,0,0,0.2
AIO,0.08551944718885611,82,0,0,0.1
AIOS,-0.1517613295732371,26,1,1,0.25
AIOT,0.11223376427358293,84,0,0,0.55
AIP,0.6741136791363727,96,0,0,0.0
