ticker,raw_score,rs_percentile,rs_below_ma,rs_days_below_ma,rs_frac_below_ma
A,0.07113176687994077,78,0,0,0.15
AA,-0.2549675229066585,11,1,37,1.0
AACB,-0.014828891116109435,52,1,2,0.55
AACBU,-0.021884556108654554,47,1,1,0.6
AACG,-0.1806148941169436,17,1,4,0.95
AAL,0.04444233856970133,73,0,0,0.7
AAME,-0.20670030911730095,14,1,64,1.0
AAMI,0.24017598933529885,95,0,0,0.0
AAOI,-0.2803959854100907,9,1,33,1.0
AAON,-0.1978814994523607,15,1,26,1.0
AAP,-0.08405714775317169,30,1,3,0.8
AAPG,-0.14804685208540105,20,1,5,0.4
AAPL,-0.022322386203233024,47,1,2,0.1
AARD,0.39591609406459094,97,0,0,0.05
AAT,-0.007143003072242082,57,1,9,0.45
AAUC,-0.27792179803076883,9,1,32,1.0
AB,-0.019219283510656097,49,1,3,0.25
ABAT,-0.3448758212154652,6,1,35,1.0
ABBV,0.03601941797703555,71,1,2,0.1
ABCB,-0.01027944302569962,55,1,3,0.4
ABCL,-0.11153345868076181,25,1,17,0.85
ABEO,0.05199490320245597,75,1,1,0.35
ABEV,-0.03426608464303428,42,1,2,0.6
ABG,0.12007015089518044,87,0,0,0.0
ABLV,-0.23656873564532657,12,1,19,0.95
ABM,0.14439211327629156,90,0,0,0.0
ABNB,0.0353045440112427,70,0,0,0.2
ABOS,-0.16253689842410876,19,1,15,0.75
ABR,-0.11032440315352732,26,1,3,0.8
ABSI,0.018735614188149056,66,1,14,0.7
ABT,0.15927163274714587,91,0,0,0.15
ABTC,-0.4905820293009637,3,1,60,1.0
ABTS,-0.2968559079264116,8,1,7,0.8
ABUS,-0.06295706681332722,34,1,12,0.75
ABVC,-0.2790591686102163,9,1,18,0.9
ABVX,0.14035106180533216,89,1,5,0.3
ABX,0.015022288656068729,65,1,4,0.55
ACA,0.06992391406178744,78,1,1,0.05
ACAD,0.07471132414997583,79,1,1,0.05
ACB,-0.11672634402837004,25,0,0,0.75
ACCL,0.42069376732469577,97,0,0,0.0
ACCO,0.05189649090529252,75,0,0,0.4
ACCS,-0.05367500275852854,36,1,2,0.4
ACDC,-0.3392614657438819,6,1,34,1.0
ACEL,-0.05415003425748656,36,1,3,0.8
ACET,0.06100963537245991,76,0,0,0.4
ACFN,0.05385641866017233,75,1,2,0.2
ACGL,0.0370105223938723,71,1,2,0.2
ACGLN,-0.016508320312982418,51,1,1,0.4
ACH,-0.0007223426642629822,60,0,0,0.45
ACHC,0.0553024068891805,75,1,4,0.2
ACHR,-0.1532094097955522,20,1,7,0.8
ACHV,0.13978305435929592,89,0,0,0.05
ACI,-0.24130710707487069,11,1,9,0.65
ACIC,-0.047042272575046964,38,0,0,0.6
ACIU,-0.1530588121008193,20,1,2,0.8
ACIW,0.158555438179489,91,0,0,0.0
ACLS,-0.13072073136043483,23,1,22,1.0
ACM,0.02680931106623776,68,0,0,0.6
ACMR,-0.05907190798576543,35,1,9,0.85
