ticker,raw_score,rs_percentile,rs_below_ma,rs_days_below_ma,rs_frac_below_ma
A,0.11267715878640817,83,0,0,0.1
AA,-0.056659848306322744,36,0,0,0.65
AACB,-0.03131092134993782,48,1,12,0.6
AACBU,-0.030236040853328424,49,1,12,0.65
AACG,-0.06675053195206172,33,0,0,0.8
AACIU,-0.04041569722579895,42,1,11,0.6
AACOU,-0.031156119586237204,48,1,12,0.65
AAL,-0.07225076074311546,31,1,9,0.8
AAME,-0.24171244426938787,10,1,72,1.0
AAMI,0.12843103550059443,85,0,0,0.0
AAOI,-0.011879822210110913,57,0,0,0.45
AAON,-0.35932628270264877,5,1,34,1.0
AAP,0.024454667062815565,67,0,0,0.65
AAPG,-0.10557066147590545,25,1,2,0.6
AAPL,-0.038980624705997335,43,1,13,0.65
AARD,0.11113434722430972,83,1,1,0.25
AAT,-0.09430322978922381,27,1,18,0.9
AAUC,-0.16573992197342707,16,1,1,0.65
AB,-0.052358688111529335,37,1,14,0.7
ABAT,-0.13817706479241632,20,1,4,0.8
ABBV,0.07664047105169576,78,0,0,0.6
ABCB,-0.03899335408731977,43,1,13,0.8
ABCL,1.0695253362374322,98,0,0,0.55
ABEO,-0.04545835224223421,40,1,4,0.5
ABEV,-0.14684787205377114,19,1,12,0.65
ABG,-0.05198274171044179,37,1,11,0.55
ABLV,-0.2510227498689546,9,1,27,1.0
ABM,0.024054479579923883,67,1,8,0.4
ABNB,0.25927841823333736,93,0,0,0.2
ABOS,0.14708690140622027,86,0,0,0.6
ABR,-0.07368715062136105,31,1,5,0.7
ABSI,0.2208228914405173,91,1,1,0.65
ABT,0.16012612958332195,87,0,0,0.0
ABTC,-0.18107125909696414,15,0,0,0.65
ABTS,-0.06647859418784177,33,1,2,0.5
ABUS,0.05919482610465744,75,0,0,0.8
ABVC,-0.3183932911994218,6,1,26,1.0
ABVX,-0.028076265385296985,50,1,7,0.75
ABX,-0.14621656740445257,19,1,14,0.95
ACA,0.027259617058726385,68,1,12,0.6
ACAAU,-0.034653219646781405,45,1,11,0.6
ACAD,0.2507329675780598,92,0,0,0.05
ACB,0.26661918290188497,93,0,0,0.35
ACCL,0.6574219308567849,98,0,0,0.0
ACCO,0.04550177759320728,72,0,0,0.2
ACCS,-0.3233682167941387,6,1,13,0.85
ACDC,-0.1825156970021264,15,0,0,0.65
ACEL,-0.07331917595839621,31,1,13,0.9
ACET,0.05310111305854913,73,0,0,0.6
ACFN,0.08712241958189107,80,0,0,0.45
ACGL,-0.006635871927446409,59,1,13,0.65
ACGLN,-0.04197755667157721,41,1,12,0.6
ACGLO,-0.04518256275952086,40,1,12,0.6
ACH,-0.7077507817748071,1,1,11,0.8
ACHC,-0.09385941602586981,27,1,9,0.65
ACHR,0.12540246926584986,84,0,0,0.35
ACHV,0.21809549757105645,91,0,0,0.0
ACI,-0.22399634593570455,11,1,19,0.95
ACIC,-0.11743881215533408,23,1,11,0.85
ACIU,0.022297693002170063,66,0,0,0.65
ACIW,0.02199213755343714,66,1,9,0.5
ACLS,-0.17762290069294967,15,1,1,0.85
ACM,-0.14785737830720963,18,1,7,0.5
ACMR,-0.0024011979943233328,60,0,0,0.85
ACN,0.09414972500028725,81,0,0,0.1
ACNB,0.07864389301879586,78,0,0,0.05
ACNT,0.002986396892467047,61,1,11,0.55
ACOG,0.20792943218486443,90,1,1,0.1
ACON,-0.13968764035784104,19,0,0,0.9
ACP,-0.03848306836851109,43,0,0,0.85
ACR,-0.227710904598374,11,1,13,0.75
ACRE,-0.03782534234410703,43,1,2,0.35
ACRS,0.21158827743200515,91,0,0,0.15
ACRV,0.1259903660670305,84,0,0,0.65
ACT,0.11013755489072986,83,0,0,0.05
ACTG,-0.014986501729482089,56,0,0,0.5
ACTU,-0.43703760926761415,3,1,23,1.0
ACU,0.3536012904276578,95,0,0,0.0
