ticker,raw_score,rs_percentile,rs_below_ma,rs_days_below_ma,rs_frac_below_ma
A,0.08262399874675977,80,0,0,0.15
AA,-0.16063091029007054,17,0,0,0.95
AACB,-0.03333493438381889,48,1,6,0.55
AACBU,-0.06536626936355217,33,1,6,0.6
AACG,-0.20504540369659607,13,1,8,0.95
AAL,0.019777792745075143,66,1,2,0.8
AAME,-0.17825510717241516,15,1,68,1.0
AAMI,0.1388428744849361,87,0,0,0.0
AAOI,-0.10689542586534354,25,0,0,0.8
AAON,-0.24854587791665833,10,1,30,1.0
AAP,-0.011752209439006976,56,1,2,0.7
AAPG,-0.030989411323408888,49,0,0,0.55
AAPL,-0.015520954518644,55,1,6,0.3
AARD,0.6914138875541042,98,0,0,0.05
AAT,-0.08105654136218648,29,1,13,0.65
AAUC,-0.1666685709184238,16,0,0,0.95
AB,-0.04142088132181514,41,1,7,0.35
ABAT,-0.17897121258193366,15,0,0,0.95
ABBV,0.0325903010674401,69,1,6,0.3
ABCB,-0.0394963372129968,43,1,7,0.55
ABCL,0.105543661428753,84,0,0,0.9
ABEO,0.12220146628611454,86,0,0,0.35
ABEV,-0.07002883866126579,31,1,6,0.6
ABG,0.011406810764429398,64,1,4,0.2
ABLV,-0.16100775556313318,17,1,23,1.0
ABM,0.09054179351849821,81,1,2,0.1
ABNB,0.2161793519154218,92,0,0,0.25
ABOS,-0.05414625000217489,35,0,0,0.9
ABR,-0.06333323936629114,33,0,0,0.75
ABSI,0.06799657730157578,77,0,0,0.85
ABT,0.1437123731037862,88,0,0,0.15
ABTC,-0.2819402526078672,8,1,64,1.0
ABTS,0.1259983971834404,86,0,0,0.6
ABUS,-0.0500390755676562,37,1,16,0.95
ABVC,-0.27535928525723463,8,1,22,1.0
ABVX,0.021199372285101527,66,0,0,0.4
ABX,-0.11301455447923467,24,1,8,0.75
ACA,0.036992879643951634,70,1,5,0.25
ACAD,0.17489282391461258,90,0,0,0.05
ACB,-0.0497985782405462,37,0,0,0.6
ACCL,0.7394590796049489,98,0,0,0.0
ACCO,0.09648209655430302,83,0,0,0.2
ACCS,-0.05952815581005264,34,1,6,0.6
ACDC,-0.2897672712853285,7,1,38,1.0
ACEL,-0.03842488420131082,44,1,7,0.8
ACET,-0.07118150679308365,31,1,2,0.5
ACFN,0.09883341168478306,83,1,6,0.3
ACGL,-0.018652437090641794,54,1,6,0.4
ACGLN,-0.03153504711392345,49,1,5,0.4
ACGLO,-0.03596254228637454,46,1,5,0.3
ACH,-0.13750933621569728,20,1,4,0.55
ACHC,0.09256083288545171,82,1,2,0.35
ACHR,0.006088185549464525,62,0,0,0.6
ACHV,0.12034800814507794,85,0,0,0.05
ACI,-0.23852496788366023,10,1,13,0.7
ACIC,-0.07479053703410571,30,1,4,0.75
ACIU,-0.1021185190658439,25,1,6,0.95
ACIW,0.043311093683651006,72,1,2,0.15
ACLS,-0.10147163668637327,26,1,26,1.0
ACM,0.025912378207118572,67,0,0,0.4
ACMR,-0.05062728299834715,37,1,13,0.95
ACN,0.09415384489013108,82,0,0,0.3
ACNB,0.09948524374417207,83,1,1,0.05
ACNT,0.04967503187547535,74,1,4,0.2
ACOG,0.24972114646809102,93,0,0,0.0
ACON,-0.29802437858868264,7,1,25,1.0
ACP,-0.05000852423458699,37,1,9,0.75
ACR,-0.22786331220430472,11,1,7,0.75
ACRE,0.022347309839266832,66,0,0,0.35
ACRS,0.126478192801173,86,0,0,0.25
ACRV,-0.0804164348396447,29,0,0,0.75
ACT,0.08717666185805907,81,0,0,0.15
ACTG,0.025641043396784635,67,0,0,0.5
ACTU,-0.3433986267999067,5,1,17,0.9
ACU,0.19792011535881276,91,0,0,0.15
ACV,-0.05133690219721579,37,1,12,0.95
ACVA,0.12376584858759966,86,1,3,0.2
