ticker,raw_score,rs_percentile,rs_below_ma,rs_days_below_ma,rs_frac_below_ma
A,0.02943690410849889,72,1,2,0.35
AA,-0.11938368835613296,26,1,7,0.35
AACB,-0.04491188681863001,50,0,0,0.65
AACBU,-0.04361886412452851,50,1,6,0.7
AACG,-0.13026094796836285,24,1,16,0.9
AAL,0.2963170621263361,93,0,0,0.1
AAME,-0.3143193475542466,6,1,33,1.0
AAMI,0.24500703348764385,91,0,0,0.0
AAOI,0.03232205300778572,73,1,3,0.4
AAON,0.20933559887836922,90,0,0,0.3
AAP,0.05911173253162523,77,0,0,0.15
AAPG,-0.2650049920188968,9,1,42,1.0
AAPL,0.011103136101487276,68,1,8,0.4
AARD,-0.24088989843960873,11,1,23,1.0
AAT,0.12459738575902803,84,0,0,0.0
AAUC,-0.18969890178900728,16,1,1,0.95
AB,-0.10214302056082628,30,1,5,0.95
ABAT,-0.029664115330336596,56,1,5,0.5
ABBV,-0.017742691030635,60,1,1,0.25
ABCB,-0.00471652531992961,64,0,0,0.55
ABCL,0.3656860903578551,94,0,0,0.25
ABEO,0.027963152339362793,72,0,0,0.55
ABEV,-0.03165990727953809,56,1,3,0.65
ABG,-0.04487463379421203,50,1,1,0.6
ABLV,0.2716058499373272,92,0,0,0.0
ABM,0.04372385383208202,75,0,0,0.55
ABNB,0.0035490746688929264,66,0,0,0.75
ABOS,-0.14511477389170488,21,1,3,0.75
ABR,-0.2595621553509917,9,1,30,1.0
ABSI,0.7895284746184376,97,0,0,0.0
ABT,-0.11467353070914182,27,1,2,0.65
ABTC,-0.26892677657604974,9,1,30,1.0
ABTS,-0.1519445205838089,20,1,9,0.75
ABUS,-0.03342768874550021,55,0,0,0.65
ABVC,0.1129146143027732,83,0,0,0.2
ABVX,-0.19885637290616553,14,1,13,0.65
ABX,-0.022095764632844975,59,0,0,0.6
ACA,0.09581199871898637,82,0,0,0.5
ACAD,-0.027764490424221234,57,0,0,0.75
ACB,-0.2010385810078658,14,1,13,0.8
ACCL,0.10123698686936657,83,0,0,0.35
ACCO,0.0740923832555198,80,1,1,0.25
ACCS,-0.18829698948513768,16,1,31,1.0
ACDC,-0.12719315684056942,25,1,3,0.6
ACEL,0.04091230276672085,75,0,0,0.5
ACET,0.01474562150363791,69,0,0,0.55
ACFN,-0.06761046238004347,38,0,0,0.95
ACGL,-0.09001846266938476,32,0,0,0.9
ACGLN,-0.08816998966015518,33,1,55,1.0
ACGLO,-0.09529076604201203,31,1,55,1.0
ACH,0.08255823308611591,81,0,0,0.75
ACHC,-0.12670039356504076,25,1,4,0.8
ACHR,-0.12456204890344853,25,1,11,0.6
ACHV,0.06981947121181119,79,1,1,0.3
ACI,-0.2618347710897468,9,1,8,0.9
ACIC,-0.13001999490113672,24,1,5,0.95
ACIU,-0.24757954499548068,10,1,45,1.0
ACIW,-0.0038364135260257753,64,0,0,0.55
ACLS,0.45990735933185917,95,0,0,0.15
ACM,-0.1740865215823708,17,1,74,1.0
ACMR,0.9069485642868976,98,0,0,0.0
ACN,-0.3690605941782213,5,1,12,0.85
ACNB,0.06484160394592173,78,0,0,0.25
ACNT,-0.05053693077978568,45,0,0,0.75
ACOG,0.04733707075264998,76,0,0,0.65
ACON,-0.11206811972930783,27,1,8,0.7
ACP,-0.04457138883151377,50,1,6,0.9
ACR,-0.216187004273805,13,1,26,1.0
ACRE,-0.09871677777869758,30,1,4,0.75
ACRS,0.0011616868223766064,66,0,0,0.9
ACRV,-0.1260843913814611,25,1,28,1.0
ACT,-0.055675760701431036,42,0,0,0.65
ACTG,-0.07871910283753661,35,0,0,0.85
ACTU,-0.22076822968101534,12,1,25,1.0
ACU,-0.028386385212019298,57,0,0,0.45
ACV,0.044461365718376125,75,0,0,0.2
ACVA,0.14782844529590655,86,0,0,0.25
ACXP,-0.37362860470250586,4,1,53,1.0
AD,-0.05852321544072471,41,1,3,0.65
ADACU,-0.03835574432337574,53,0,0,0.65
ADAG,0.042176832740680154,75,0,0,0.6
ADAM,0.0392000060850697,74,0,0,0.15
ADAML,-0.03718927121164013,53,0,0,0.65
ADAMM,-0.04700831014907915,48,0,0,0.7
ADAMN,-0.01642524299369655,61,0,0,0.7
ADAMZ,-0.020653639675865622,59,0,0,0.6
ADBE,-0.2778038642271997,8,1,9,0.7
ADC,-0.09648938980210658,31,1,3,0.8
ADCT,-0.746396905302933,1,1,41,1.0
ADEA,0.1441695160541679,85,0,0,0.35
ADGM,-0.3820832760425978,4,1,38,1.0
ADI,0.0947652778260764,82,0,0,0.4
ADIL,0.6290605362193679,97,0,0,0.0
ADM,-0.02657245614042291,58,1,4,0.4
ADMA,-0.20957852147115313,13,0,0,0.85
ADNT,-0.07367253713211552,36,1,2,0.35
ADP,-0.02035348248149628,59,1,4,0.35
ADPT,0.24207397449604118,91,0,0,0.15
ADSE,-0.051961091523630785,44,1,3,0.75
ADSK,-0.26345312324270553,9,1,12,0.95
ADT,-0.11719688493168864,27,1,3,0.9
ADTN,-0.025645547250007172,58,1,9,0.6
ADTX,-1.0509721589498242,0,1,101,1.0
ADUR,0.15544186323274994,86,0,0,0.3
ADUS,-0.06455931963944478,39,0,0,0.65
ADV,0.22755486901244143,90,0,0,0.25
ADVB,0.07142854228822636,79,0,0,0.75
ADX,-0.004480286621091553,64,0,0,0.4
ADXN,-0.11228845735906552,27,1,5,0.9
AEAQU,-0.04769668254722699,48,0,0,0.65
AEBI,-0.0784063397559967,35,1,1,0.35
AEC,-0.013198448039259493,62,0,0,0.95
AEE,-0.0538578607981636,43,0,0,0.65
AEF,0.06566133506898987,78,0,0,0.4
AEG,0.03443131818165361,73,0,0,0.4
AEHL,-0.3718978915341636,5,1,20,1.0
AEHR,0.6502523402202013,97,0,0,0.25
AEI,-0.2553273287767725,9,1,22,1.0
AEIS,0.020580331024138004,71,0,0,0.75
AEM,-0.16043629840685858,19,1,1,0.9
AEMD,-0.18538627852925604,16,1,13,0.8
AENT,-0.27329429338436795,8,1,23,1.0
AEO,-0.0012014243144395712,65,0,0,0.4
AEON,-0.34400811929141295,5,1,37,1.0
AEP,-0.07006617806749757,37,1,4,0.8
AER,-0.03225720057542772,55,0,0,0.75
AERO,0.13428723480554722,85,0,0,0.2
AERT,0.5478036884857761,96,0,0,0.15
AES,-0.03709884171626892,53,1,1,0.65
AESI,-0.04059980553055008,52,1,9,0.75
AEVA,0.3713055858121082,94,0,0,0.05
AEXA,-0.06358937796481465,40,1,4,0.9
AEYE,-0.17699042051212072,17,1,11,0.75
AFB,-0.003916398629037164,64,0,0,0.55
AFBI,-0.012660119261030098,62,0,0,0.65
AFCG,0.04130976312010687,75,1,4,0.2
AFG,-0.051814210986429556,44,0,0,0.5
AFJK,-0.1796510876735668,17,1,6,0.9
AFJKU,-0.03032686001499689,56,1,11,0.9
AFL,-0.03972658670423396,52,0,0,0.55
AFRI,-0.04004231013206608,52,0,0,0.75
AFRM,0.17479899729426218,88,0,0,0.4
AFYA,-0.10728151520282704,28,1,4,0.7
AG,-0.13418237807517192,23,1,2,0.95
AGCC,-0.1347093650481389,23,1,15,0.95
AGCO,-0.0765081539541426,36,1,7,0.75
AGD,-0.03647198510341723,54,1,1,0.85
AGEN,-0.2434536369754624,10,1,4,0.95
AGI,-0.17620318193799367,17,1,2,0.95
AGIG,-0.14008654502979978,22,1,6,0.85
AGIO,0.049282851843915385,76,0,0,0.55
AGL,2.0125092828765125,99,0,0,0.0
AGM,0.058606475958015714,77,0,0,0.35
AGMH,0.01572666897489304,69,1,1,0.25
AGNC,-0.031834491629846626,56,1,2,0.8
AGNCL,-0.03994477906779473,52,0,0,0.7
AGNCM,-0.035676947073214366,54,0,0,0.65
AGNCN,-0.0381415116888396,53,0,0,0.65
AGNCO,-0.0421889227519128,51,0,0,0.7
AGNCP,-0.03156937461914953,56,0,0,0.65
AGNCZ,-0.04307280068344206,51,0,0,0.7
AGNT,-0.18828078891210748,16,1,29,1.0
AGO,-0.08053986063090374,35,0,0,0.8
AGPU,1.1444845149699039,98,0,0,0.1
AGRO,-0.3198949955246409,6,1,30,1.0
AGRZ,-0.15248863624005976,20,0,0,0.9
AGX,0.15442758058709877,86,0,0,0.7
AGYS,0.21472907203544223,90,0,0,0.0
AHCO,-0.20227154604974168,14,1,31,1.0
AHG,-0.4138300915046129,3,1,34,1.0
AHMA,0.6176979391062054,97,0,0,0.6
AHR,-0.13091831486791564,24,1,19,0.95
AHRT,0.00109422938012671,66,1,3,0.25
AHT,-0.050409525018101566,45,1,4,0.55
AI,0.09562311131673228,82,1,2,0.1
AIFA,-0.24881432922214985,10,1,13,0.65
AIFC,-0.3506881154904342,5,1,23,1.0
AIFF,-0.29171225519322286,7,1,32,1.0
AIG,-0.08487085475352542,33,0,0,0.7
AIHS,-0.040224137906177564,52,0,0,0.5
AII,-0.08745536956459166,33,0,0,0.9
AIIA,-0.04751808724900091,48,0,0,0.65
AIIO,0.8376337228167996,98,0,0,0.25
AIIR,-0.38915993466795834,4,1,22,1.0
AIM,-0.2759647175013914,8,1,8,0.55
AIMD,0.09479923094581776,82,1,1,0.5
AIN,0.1556899628424796,86,0,0,0.1
AIO,0.09256657426239893,82,0,0,0.05
AIOS,-0.1592924351511606,19,1,5,0.55
AIOT,0.19889414810089873,89,0,0,0.05
AIP,0.7241907533601982,97,0,0,0.1
AIR,0.14691348466490894,86,0,0,0.45
AIRE,-0.3459766519887252,5,1,43,1.0
AIRG,0.11265394594393595,83,1,7,0.55
AIRI,-0.01309933512155144,62,0,0,0.6
AIRJ,0.3821546682959833,94,0,0,0.25
AIRO,0.06775202824460448,79,1,5,0.4
AIRS,0.3590857226557905,94,1,2,0.1
AIRT,-0.038355272607955126,53,0,0,0.5
AIRTP,-0.022788082758819654,59,0,0,0.85
AISP,0.17463609420549836,88,0,0,0.15
AIT,0.08201745262336786,80,0,0,0.45
AIV,-0.06880038907653116,38,1,8,0.9
AIXC,0.0989114723177514,82,0,0,0.6
AIZ,0.0492501812185341,76,0,0,0.3
AJG,-0.030827715038684804,56,0,0,0.5
AKA,-0.20482045348972033,14,1,24,1.0
AKAM,-0.0017882216641948098,65,1,9,0.45
AKAN,2.215779437097839,99,1,1,0.7
AKBA,-0.08169591059095302,35,0,0,0.9
AKR,-0.04617007564293361,49,1,3,0.45
AKTX,1.6484324128637224,99,1,1,0.1
ALAB,1.172000677911312,98,0,0,0.0
ALAR,0.19776296865098714,89,0,0,0.0
ALB,-0.13454731511133716,23,1,4,0.95
ALBT,-0.14931659775930492,21,1,1,0.95
ALC,-0.16053371007214934,19,1,5,0.85
ALCO,-0.06191949962243608,40,1,4,0.8
ALDF,-0.04660469001291834,48,0,0,0.7
ALDFU,-0.0452819936616637,49,1,5,0.7
ALDX,0.07998041606017191,80,0,0,0.35
ALEC,-0.3524202768264478,5,1,29,1.0
ALF,-0.054159787893451744,43,0,0,0.75
ALFUU,-0.043987821088331616,50,1,4,0.7
ALG,-0.07944895515512479,35,0,0,0.8
ALGM,0.4708200082304265,96,0,0,0.25
ALGN,-0.03300014205750318,55,0,0,0.45
ALGS,-0.1578013639756625,20,1,46,1.0
ALGT,0.1493887506347255,86,0,0,0.25
ALH,0.09981817528593055,83,0,0,0.4
