ticker,raw_score,rs_percentile,rs_below_ma,rs_days_below_ma,rs_frac_below_ma
A,0.2333992330397625,90,0,0,0.05
AA,-0.05696413396745144,32,0,0,0.55
AACG,-0.03873726238121562,36,0,0,0.7
AACIU,-0.02726096444879945,41,0,0,0.65
AACOU,-0.015599065208875083,49,0,0,0.7
AAL,-0.10568374316543477,22,1,11,0.8
AAME,-0.25853005322789985,8,1,74,1.0
AAMI,0.12029419139587215,81,0,0,0.0
AAOI,-0.05730834665641618,32,0,0,0.4
AAON,-0.35599532444009935,4,1,36,1.0
AAP,-0.23292278253556437,9,1,2,0.65
AAPG,-0.07856974967463491,27,1,4,0.6
AAPL,-0.02489317302150743,42,1,1,0.7
AARD,0.2415073516103397,90,1,1,0.3
AAT,-0.07253407585669544,28,1,20,1.0
AAUC,-0.05553477027332829,32,0,0,0.55
AB,-0.04118575893210705,36,1,16,0.8
ABAT,-0.15497884748177748,16,1,6,0.8
ABBV,0.0853958192936843,76,0,0,0.6
ABCB,-0.05555360032353561,32,1,15,0.9
ABCL,1.0968568561006966,98,0,0,0.45
ABEO,-0.02474479521991538,42,1,6,0.55
ABEV,-0.11245162886265993,22,1,14,0.75
ABG,0.028640886452487416,64,0,0,0.6
ABLV,-0.1475729100674823,17,0,0,0.9
ABM,0.03532792557686816,65,1,10,0.5
ABNB,0.30838466169589723,93,0,0,0.1
ABOS,0.3828261567974737,95,0,0,0.5
ABR,0.005814250823895216,58,0,0,0.6
ABSI,0.3104734611636805,93,0,0,0.55
ABT,0.19645759114706957,88,0,0,0.0
ABTC,-0.01916649322073209,46,0,0,0.55
ABTS,0.0604799775424449,71,1,1,0.5
ABUS,0.05020319012724413,69,0,0,0.7
ABVC,-0.2975933427433076,6,1,28,1.0
ABVX,-0.017584413982905046,48,1,9,0.85
ABX,-0.09803063713974268,23,1,16,0.95
ACA,0.04080969928533919,66,0,0,0.65
ACAAU,-0.023083189661994352,44,0,0,0.65
ACAD,0.2389740375040696,90,0,0,0.05
ACB,0.3354854012857234,93,0,0,0.25
ACCL,0.6488555946133706,98,0,0,0.0
ACCO,0.04451584753070183,67,1,1,0.25
ACCS,-0.24725359705988922,8,1,15,0.85
ACDC,-0.2362644668371548,9,1,2,0.65
ACEL,-0.03988488314468064,36,1,15,0.9
ACET,0.16069466423519682,85,0,0,0.5
ACFN,0.03509382251898026,65,0,0,0.45
ACGL,-0.006448702084613723,54,0,0,0.7
ACGLN,-0.026752682345819102,41,0,0,0.65
ACGLO,-0.036251543127303554,37,1,14,0.7
ACH,-0.6169830780338447,1,1,13,0.85
ACHC,-0.07471181890749591,28,1,11,0.75
ACHR,0.11123736141122563,80,0,0,0.35
ACHV,0.35248936158544464,94,0,0,0.0
ACI,-0.21949387543916798,10,1,21,1.0
ACIC,-0.14310566683882267,17,1,13,0.85
ACIU,0.0996333180482491,78,0,0,0.55
ACIW,0.007839391469494878,59,1,11,0.6
ACLS,-0.1926994474050702,13,1,3,0.85
ACM,-0.08657421254191676,26,1,9,0.5
ACMR,-0.054852930111909004,32,1,2,0.9
ACN,0.2693549328358022,91,0,0,0.0
ACNB,0.08768145425057373,76,0,0,0.1
ACNT,0.012190334649679339,60,1,1,0.6
ACOG,0.30283459491760784,93,0,0,0.1
ACON,-0.05773044339819039,31,0,0,0.8
ACP,-0.050392046799420775,33,1,1,0.9
ACR,-0.18854787737975964,13,1,15,0.8
ACRE,-0.002828591459559014,55,0,0,0.35
ACRS,0.25107313706386225,91,0,0,0.15
ACRV,0.296320788453576,92,0,0,0.55
ACT,0.08080316333403038,75,0,0,0.05
ACTG,-0.04104936061159478,36,1,2,0.6
ACTU,-0.2874748291606009,7,0,0,0.95
ACU,0.35582449497423235,94,0,0,0.0
ACV,-0.03603076920609374,37,1,26,1.0
ACVA,0.09416476625889518,77,0,0,0.45
ACXP,-0.12254007031141011,20,1,3,0.85
AD,-0.06753935444196471,29,0,0,0.9
ADAC,-0.014979906862199565,50,0,0,0.65
ADACU,-0.01814226259724485,47,0,0,0.65
ADAG,0.12913361654708677,82,0,0,0.5
ADAM,0.09212976487531102,77,0,0,0.25
ADAML,0.010471217187426721,59,0,0,0.6
ADAMM,-0.004268815512005419,55,0,0,0.55
ADAMN,0.02363024887279948,63,0,0,0.45
ADAMZ,-0.004866526084489897,54,0,0,0.6
ADBE,0.23343151503396647,90,0,0,0.05
ADC,-0.060314711253737066,31,1,15,0.75
ADCT,-0.3227385823289655,5,1,6,0.95
ADEA,-0.07085088581865914,28,1,3,0.7
ADGM,0.013256605467522959,60,0,0,0.4
ADI,-0.10924359993460997,22,1,3,0.85
ADIL,1.5817031001880315,98,0,0,0.0
ADM,-0.01607505895845781,49,0,0,0.7
ADMA,0.11377689878742002,80,0,0,0.4
ADNT,-0.0735069123369352,28,1,13,0.65
ADP,0.15844389879558052,85,0,0,0.05
ADPT,0.41323534376204973,95,0,0,0.0
ADSE,-0.03191007268751629,39,1,2,0.65
ADSK,0.13714098362578195,83,0,0,0.05
ADT,0.04925401043465914,69,0,0,0.2
ADTN,-0.42365551932565154,3,1,51,1.0
ADUR,0.11468485538980543,80,0,0,0.3
ADUS,0.14938921367656874,84,0,0,0.15
ADV,-0.09803663982087067,23,0,0,0.75
ADVB,0.15465508122626848,85,1,2,0.6
ADX,0.004860260026665977,58,1,2,0.4
ADXN,-0.26757475740911196,7,1,15,0.95
AEAQ,-0.014682114108355737,50,0,0,0.65
AEAQU,0.005222213202497248,58,0,0,0.65
AEBI,-0.06513305879909306,30,1,5,0.55
AEC,-0.022632937444618154,44,0,0,0.6
AEE,-0.03474010725622558,38,1,16,0.8
AEF,0.01976736304239633,62,0,0,0.6
AEG,0.00977958138857134,59,1,2,0.15
AEHL,6.987277557326515,99,0,0,0.55
AEHR,0.08056415482889162,75,1,1,0.35
AEI,0.1521226699886096,84,0,0,0.7
AEIS,-0.0772237196258904,27,1,3,0.5
AEM,0.31707346814184467,93,0,0,0.35
AEMD,-0.39659892316042716,4,1,56,1.0
AENT,-0.05393298874744086,32,1,15,0.75
AEO,-0.0674381759343847,29,1,8,0.5
AEON,-0.5400435532349431,2,1,37,1.0
AEP,-0.04437861518728152,35,1,18,0.9
AER,-0.003631469402178334,55,1,10,0.5
AERO,-0.18811933302714282,13,1,32,1.0
AERT,0.05542528513653948,70,1,4,0.65
AES,-0.007611176259784646,53,0,0,0.7
AESI,-0.17584692632430626,14,0,0,0.75
AEVA,-0.059704150394671945,31,1,3,0.5
AEXA,-0.015567314512499375,49,0,0,0.85
AEYE,0.05291564693276296,70,0,0,0.75
AFB,-0.033177921695082234,38,1,15,0.95
AFCG,0.08576110781969434,76,0,0,0.7
AFG,0.019760610533757845,62,1,2,0.5
AFJK,-0.33433727783516276,5,1,47,1.0
AFJKU,-0.5656592224235136,1,1,52,1.0
AFL,-0.054187299804788404,32,1,13,0.65
AFRI,-0.0024316984143579155,55,0,0,0.5
AFRM,0.012865229072709507,60,1,1,0.75
AFYA,-0.02879487108366506,40,1,15,0.85
AG,0.16051346372039524,85,0,0,0.4
AGBK,-0.1704591049892857,15,1,14,0.8
AGCC,-0.07688227007603796,27,1,15,0.9
AGCO,-0.11077215118593912,22,1,15,0.75
AGD,-0.0022437397760381103,55,0,0,0.55
AGEN,0.8681241343113144,98,0,0,0.0
AGI,0.10633902948234437,79,0,0,0.4
AGIG,-0.12187558395796223,20,0,0,0.9
AGIO,-0.04364700416607703,35,1,1,0.95
AGL,-0.19418096399474838,12,1,20,1.0
AGM,0.13073894447523607,82,1,1,0.05
AGMB,0.19143017433811743,88,1,1,0.15
AGMH,-0.08151996606656965,27,0,0,0.7
AGNC,0.03415251157614127,65,0,0,0.7
AGNCL,-0.0050403366375265865,54,0,0,0.65
AGNCM,-0.0033784483163343156,55,0,0,0.65
AGNCN,-0.006462584453531893,54,0,0,0.65
AGNCO,-0.005772241728475836,54,0,0,0.65
AGNCP,-0.000668142018763928,56,0,0,0.65
AGNCZ,-0.0025147025557315413,55,0,0,0.65
AGNT,-0.04956501887648572,33,0,0,0.8
AGO,-0.09553957826521171,24,1,14,0.7
AGPU,0.5938905457762299,97,0,0,0.25
AGRO,0.01681542289932431,61,0,0,0.7
AGRZ,-0.060361649761897715,31,0,0,0.8
AGX,-0.1877377933033726,13,1,32,1.0
AGYS,0.23308141703521196,90,0,0,0.35
AHCO,-0.5173039569135879,2,1,13,0.65
AHG,-0.3152312982204822,6,1,14,0.9
AHMA,-0.07043216224168633,28,1,7,0.75
AHR,0.04985058435962865,69,0,0,0.55
AHRT,-0.04367775150248486,35,1,14,0.7
AHT,0.055329860001920736,70,0,0,0.55
AI,0.14669921789117785,84,0,0,0.15
AIDX,-0.22388612114470013,10,0,0,0.7
AIFA,0.43389132192285484,96,0,0,0.5
AIFC,0.0035667025815055674,57,0,0,0.85
AIFF,-0.20824826373363048,11,1,72,1.0
AIFU,-0.653095267053168,1,1,35,1.0
AIG,-0.050611897835281944,33,1,15,0.75
AIHS,0.014182638511660638,60,1,4,0.3
AII,0.40768265331789033,95,0,0,0.1
AIIA,-0.019554839790110856,46,0,0,0.65
AIIO,-0.10849576440019891,22,1,24,1.0
AIIR,-0.008980114068070404,53,0,0,0.5
AIM,-0.1152954394498305,21,1,9,0.9
AIMD,-0.1824260760987641,13,1,30,1.0
AIN,-0.18243299741179286,13,1,14,0.7
AIO,-0.034821968871511205,38,1,2,0.8
AIOS,-0.0018864827179929204,55,0,0,0.7
AIOT,-0.26097978079707784,8,1,9,0.8
AIP,-0.3187874851911195,5,1,33,1.0
AIR,0.01972751770697551,62,1,2,0.3
AIRE,-0.1736778482099029,14,1,4,0.95
AIRG,-0.18892091957488644,13,1,48,1.0
AIRI,-0.15570959643709922,16,1,29,1.0
AIRJ,0.10124489543455774,78,1,3,0.3
AIRO,0.17876694620263667,87,0,0,0.2
AIRS,-0.45329670842953756,3,1,9,0.5
AIRT,0.20952456489530258,89,0,0,0.25
AIRTP,-0.010985640114532314,52,0,0,0.7
AISP,-0.1392104955230234,18,0,0,0.8
AIT,0.01989582790093503,62,1,2,0.15
AIV,-0.08778895900850395,25,1,32,1.0
AIXC,0.26275757543330197,91,0,0,0.85
AIXI,-0.7387190905058619,1,1,60,1.0
AIZ,0.032501305911059625,65,0,0,0.45
AJG,0.09983984199657209,78,0,0,0.6
AKA,0.04568625271880454,68,1,11,0.6
AKAM,-0.17240047777098372,14,1,3,0.75
AKAN,-0.6920106357165059,1,1,42,1.0
AKBA,-0.21217946942191607,11,1,12,0.7
AKR,-0.059243950144566335,31,1,14,0.7
AKTS,0.02201613663141017,62,1,1,0.75
AKTX,-0.04383440318895511,35,1,24,1.0
ALAB,-0.18445013558353182,13,1,12,0.95
ALAR,-0.513488952250876,2,1,41,1.0
ALB,-0.03752725614497908,37,0,0,0.5
ALC,0.056710667915580965,70,0,0,0.25
ALCO,-0.049226272778923184,33,1,5,0.85
ALDF,-0.015167237265437871,50,0,0,0.65
ALDFU,-0.023224449485933395,44,1,14,0.7
ALDX,-0.17082279886155777,15,1,28,1.0
ALEC,0.37906107019307156,94,0,0,0.4
ALF,-0.02590599686622733,42,0,0,0.7
ALFUU,-0.02837555010810714,41,1,14,0.8
ALG,0.015713218721852013,61,1,7,0.6
ALGM,-0.2793077744983871,7,1,29,1.0
ALGN,-0.10644083723248228,22,1,4,0.85
ALGS,0.14992792505580582,84,0,0,0.45
ALGT,-0.2021365621939563,12,1,23,1.0
ALH,-0.10901264037321697,22,1,9,0.5
ALHC,-0.38757772859148026,4,1,21,1.0
ALIS,-0.015626888126617788,49,0,0,0.65
ALISU,-0.01900820821452982,46,0,0,0.65
ALIT,-0.21874995589171864,10,1,13,0.7
ALK,-0.12261489689104826,20,1,10,0.7
ALKS,0.014617715531254172,61,1,17,0.85
ALKT,0.19280477676637955,88,0,0,0.1
ALL,0.05365210213644293,70,1,8,0.45
ALLE,0.18359432246357263,87,0,0,0.05
ALLO,0.08099847465548397,75,0,0,0.4
ALLR,0.08890086621457768,76,0,0,0.25
ALLT,-0.03949481409240276,36,1,22,1.0
ALLY,-0.07465574680694026,28,1,20,1.0
ALM,0.08014513374079389,75,0,0,0.65
ALMS,-0.10158781077542939,23,1,14,0.85
ALMU,-0.24839382967152512,8,1,3,0.7
ALNT,0.1956277015790998,88,1,2,0.35
ALNY,-0.19980627693427067,12,1,1,0.85
ALOT,0.4064719955957485,95,0,0,0.25
ALOVU,-0.024077858098950744,43,0,0,0.75
ALOY,0.06826261302454198,73,1,1,0.45
ALP,-0.44503572626532617,3,1,26,1.0
ALRM,0.15317060386133552,84,0,0,0.05
ALRS,0.05836576680249379,71,1,2,0.2
ALSN,0.08585680100590945,76,0,0,0.3
ALT,0.012387437933156598,60,1,1,0.5
ALTG,-0.04214251601366524,35,1,4,0.55
ALTI,0.20565183985727079,89,0,0,0.15
ALTO,-0.17719313114256338,14,1,12,0.95
ALUB,-0.011926769243296253,52,0,0,0.65
ALV,-0.004966573888731805,54,0,0,0.7
ALVO,0.23263928377306792,90,0,0,0.15
ALX,0.03040458872556039,64,0,0,0.8
ALXO,0.10516204872180444,79,1,1,0.65
ALZN,0.35140154207352475,94,0,0,0.0
AM,-0.006697325277021271,54,0,0,0.7
AMAL,0.0724504807722286,74,1,2,0.15
AMAT,-0.1095864794550246,22,1,6,0.95
AMBA,-0.016906811097614518,48,1,4,0.35
AMBO,-0.1678350540837308,15,1,19,0.95
AMBP,0.14935634247694313,84,0,0,0.1
AMBQ,-0.24937392760709826,8,1,24,1.0
AMBR,-0.3719373793385981,4,1,18,0.95
AMC,0.11857590866662936,81,0,0,0.25
AMCI,-0.010814287790585977,52,1,1,0.7
AMCR,0.1406134071504558,83,0,0,0.2
AMCX,0.24078312845534544,90,0,0,0.1
AMD,-0.13372987059456914,19,1,3,0.9
