ticker,raw_score,rs_percentile,rs_below_ma,rs_days_below_ma,rs_frac_below_ma,rs_pct_off_high
A,0.07821442139029929,72,1,1,0.3,0.1337
AA,-0.3252109057965498,6,1,26,1.0,0.4659
AACB,-0.0042578350508708715,48,0,0,0.75,0.1355
AACBU,-0.0010246531935426788,50,1,13,0.95,0.1632
AACG,-0.08904152474736766,26,1,11,0.95,0.2723
AAL,0.07456217054998387,71,1,5,0.25,0.1779
AAME,-0.2432424015457228,11,1,53,1.0,0.5239
AAMI,0.10236192184345078,78,0,0,0.5,0.0049
AAOI,-0.4200810064555839,3,1,22,1.0,
AAON,-0.09443191881936942,25,1,15,0.8,0.2388
AAP,-0.04100812342816941,34,1,10,0.6,0.1684
AAPG,-0.034288825105621965,36,1,1,0.45,0.3963
AAPL,0.1333270946037623,83,0,0,0.45,0.0
AARD,0.3957408906809477,96,0,0,0.05,
AAT,0.139887910034229,84,0,0,0.0,0.0064
AAUC,-0.27298540218344736,9,1,21,1.0,0.4293
AB,0.007167653377498705,54,0,0,0.6,0.1514
ABAT,-0.257562282093937,10,1,24,1.0,0.5588
ABBV,0.1753323898724822,88,0,0,0.05,0.0163
ABCB,0.07151202429894836,71,0,0,0.05,0.0029
ABCL,0.43542606354883595,96,1,6,0.3,0.2063
ABEO,0.250759742958614,92,0,0,0.05,0.0249
ABEV,-0.04046334254416872,34,1,13,0.75,0.1346
ABG,0.12486221963560888,82,0,0,0.05,0.2035
ABLV,0.08884364680203165,75,1,8,0.45,0.1496
ABM,0.140422177314932,84,0,0,0.0,0.0714
ABNB,0.04698720695216407,65,0,0,0.0,0.0358
ABOS,-0.056840732257114,31,1,4,0.35,0.3969
ABR,-0.09797100974978587,25,0,0,0.9,0.4275
ABSI,0.5797640180256347,97,1,3,0.15,0.2847
ABT,0.12056231771593666,81,0,0,0.3,0.2362
ABTC,-0.6320735058729441,1,1,49,1.0,0.7892
ABTS,0.0902711163999797,75,1,1,0.95,
ABUS,0.025429525367754138,60,1,1,0.2,0.1256
ABVC,0.02033886136396729,58,1,7,0.35,0.4728
ABVX,0.2704210242546844,93,0,0,0.35,0.0611
ABX,0.09615573800604839,76,1,2,0.15,0.1274
ACA,0.14771051808383287,85,0,0,0.0,0.0154
ACAD,0.19964399300633365,90,0,0,0.05,0.142
ACB,-0.18975564137358608,15,1,32,1.0,0.4524
ACCL,0.21112812975736597,90,0,0,0.0,0.0151
ACCO,0.09256045312276535,75,0,0,0.45,0.0691
ACCS,-0.005158305364345698,47,1,1,0.2,0.3905
ACDC,-0.2932007396742293,8,1,23,1.0,0.4122
ACEL,-0.026058310525743134,38,1,4,0.6,0.147
ACET,0.030676485838943963,61,1,2,0.2,0.1348
ACFN,0.18164060528319087,88,0,0,0.35,0.1856
ACGL,0.06819855731830515,70,0,0,0.15,0.1011
ACGLN,-0.00939665568644763,44,0,0,0.75,0.1453
ACGLO,-0.009075540014048622,44,0,0,0.75,0.1415
ACH,0.11984096974084123,81,0,0,0.1,0.1347
ACHC,0.3364384662031584,95,0,0,0.05,0.0
ACHR,-0.23713983636779565,11,1,9,0.95,0.5456
ACHV,0.16970227470281787,87,0,0,0.2,0.0353
ACI,-0.0475625600831269,33,0,0,0.75,0.2552
ACIC,-0.06898510362739944,29,1,4,0.3,0.2314
ACIU,-0.16742930956676594,17,1,6,0.55,0.4516
ACIW,0.31621192198027687,94,0,0,0.05,0.0003
ACLS,-0.13227882566789895,20,1,11,0.55,0.2788
ACM,-0.08007258424142875,27,1,1,0.9,0.386
ACMR,0.1946263121306716,89,1,5,0.45,0.3355
ACN,-0.1645498608152247,17,0,0,0.9,0.5261
ACNB,0.11882549612320943,81,0,0,0.0,0.0188
ACNT,0.09708293683052573,77,0,0,0.05,0.2154
ACOG,0.3749358573778595,96,0,0,0.0,0.0
ACON,-0.17231212414509656,16,1,10,0.95,0.3923
ACP,-0.022295725955675437,39,1,7,0.7,0.1194
ACR,-0.000890510910904585,50,0,0,0.9,0.2364
ACRE,-0.02476393191429266,39,0,0,0.85,0.2002
ACRS,0.3053501106497576,94,0,0,0.0,0.0
ACRV,0.08199334171072716,73,1,2,0.15,0.232
ACT,0.07778113247275047,72,0,0,0.15,0.0352
ACTG,-0.04705939452475402,33,0,0,0.65,0.2171
ACTU,-0.35792717333654434,5,1,2,0.9,0.7746
ACU,0.08900853334760303,75,0,0,0.05,0.0828
ACV,-0.005877816621517339,47,1,5,0.3,0.0733
ACVA,0.2667709922154922,93,0,0,0.05,0.2031
ACXP,-0.1415137572205658,20,1,2,0.8,
AD,-0.12559244583500398,21,1,23,1.0,0.2136
ADACU,-0.0076123058455201615,45,1,12,0.6,0.1402
ADAG,-0.005842207504538521,47,1,10,0.5,0.3153
ADAM,0.04479517887074491,65,1,1,0.4,0.0739
ADAML,0.02247173861787197,59,0,0,0.25,0.0824
ADAMM,0.008609471033975979,54,0,0,0.45,0.0821
ADAMN,0.03729467801021216,63,0,0,0.15,0.0307
ADAMZ,0.01759595931487439,57,0,0,0.1,0.1018
ADBE,0.03940397329456985,63,0,0,0.55,0.2782
