ticker,raw_score,rs_percentile,rs_below_ma,rs_days_below_ma,rs_frac_below_ma
A,0.13713390681896076,82,0,0,0.05
AA,-0.05248272035054384,33,1,1,0.5
AACG,-0.0588052927099278,31,1,1,0.6
AACIU,-0.031307276402213424,42,1,2,0.8
AACOU,-0.025404109680545718,47,0,0,0.8
AAL,-0.1323501927262315,18,1,13,0.8
AAME,-0.2742671050457727,7,1,79,1.0
AAMI,0.1826793210488378,86,0,0,0.0
AAOI,-0.1586345563183752,15,1,2,0.4
AAON,-0.3770438591333227,4,1,41,1.0
AAP,-0.26513034320001655,7,1,4,0.75
AAPG,-0.12490828060751297,19,1,6,0.7
AAPL,-0.048834387621563766,34,1,3,0.8
AARD,0.22923304803089906,89,0,0,0.3
AAT,-0.07297826938807954,28,1,24,1.0
AAUC,0.0007700144253276892,57,0,0,0.45
AB,-0.021172719708703793,49,0,0,0.85
ABAT,-0.07602356144544986,28,1,1,0.75
ABBV,0.0629243774128917,72,0,0,0.6
ABCB,-0.051680868902271526,33,1,18,0.95
ABCL,0.9007124570475756,98,0,0,0.35
ABEO,0.01282459926416344,61,1,8,0.55
ABEV,-0.09426582439867687,24,1,17,0.85
ABG,-0.034964730625389406,40,1,2,0.7
ABLV,-0.17249165745548584,14,0,0,0.75
ABM,0.008907303397550775,59,1,13,0.65
ABNB,0.32235001036070887,93,0,0,0.05
ABOS,0.3319180610957119,93,0,0,0.4
ABR,0.023908839013904615,63,0,0,0.55
ABSI,0.1602651065692266,85,1,1,0.5
ABT,0.19015167207924866,87,0,0,0.0
ABTC,0.05794351016336122,71,0,0,0.45
ABTS,0.15134065367863897,84,0,0,0.45
ABUS,0.14818000611180066,83,0,0,0.6
ABVC,-0.33222400975992716,5,1,33,1.0
ABVX,-0.005183312426084746,55,1,11,0.9
ABX,-0.048763472785646376,34,1,19,0.95
ACA,0.009380407717302093,59,0,0,0.7
ACAAU,-0.03208908933859762,42,1,2,0.8
ACAD,0.22435788674535034,89,0,0,0.05
ACB,0.34895774465807383,94,0,0,0.1
ACCL,0.5633662672689036,97,0,0,0.0
ACCO,0.043782022987345515,68,0,0,0.2
ACCS,-0.28372411996303665,6,1,17,0.85
ACDC,-0.06345023232801568,30,0,0,0.55
ACEL,-0.05632194515487371,32,1,18,0.9
ACET,0.07505584370331626,74,0,0,0.4
ACFN,0.10232816669066996,78,0,0,0.55
ACGL,-0.015312080326367994,52,0,0,0.75
ACGLN,-0.04718197257669241,35,1,2,0.75
ACGLO,-0.04889416185226488,34,1,16,0.8
ACH,-0.6588413297172387,1,1,15,0.85
ACHC,-0.025180074978741356,47,1,13,0.9
ACHR,0.15345943715827928,84,0,0,0.25
ACHV,0.40456289745210766,95,0,0,0.0
ACI,-0.03296407518600686,41,0,0,0.95
ACIC,-0.15114993052074943,16,1,15,0.8
ACIU,0.1468874963115145,83,0,0,0.45
ACIW,0.015382739629460088,61,1,13,0.7
ACLS,-0.19714149540117562,12,1,5,0.85
ACM,-0.11210894705089591,21,1,11,0.55
ACMR,-0.1363698738042425,18,1,4,0.9
ACN,0.24934924386899604,90,0,0,0.0
