code,rs_percentile_12m,rs_percentile_3m,rs_below_ma,rs_days_below_ma,rs_frac_below_ma,rs_pct_off_high
HK.00144,38.0,27,1,21,1.0,0.1564
HK.00145,32.0,55,0,0,0.35,
HK.00146,58.0,78,0,0,0.05,0.1127
HK.00147,10.0,19,1,13,0.65,
HK.00148,97.0,98,0,0,0.0,0.2525
HK.00149,72.0,70,0,0,0.25,0.1252
HK.00150,60.0,62,0,0,0.45,0.4706
HK.00151,14.0,11,1,2,0.25,0.4827
HK.00152,22.0,28,1,3,0.7,0.3158
HK.00154,21.0,18,1,63,1.0,0.3728
HK.00156,80.0,67,0,0,0.15,0.0856
HK.00157,51.0,78,0,0,0.1,0.3285
HK.00158,54.0,60,0,0,0.35,0.3246
HK.00159,26.0,43,1,5,0.35,
HK.00160,27.0,20,1,12,0.65,0.5412
HK.00162,39.0,22,1,12,0.75,
HK.00163,22.0,24,1,5,0.9,0.6949
HK.00164,83.0,70,1,2,0.15,0.6525
HK.00165,21.0,29,1,7,0.75,0.5179
HK.00166,16.0,25,1,9,0.8,0.6743
HK.00167,96.0,91,0,0,0.2,
HK.00168,51.0,47,0,0,0.5,0.3029
HK.00169,41.0,81,1,5,0.25,
HK.00171,3.0,3,1,61,1.0,
HK.00173,50.0,35,1,3,0.8,0.2095
HK.00174,67.0,92,0,0,0.15,0.4232
HK.00175,57.0,39,1,8,0.65,0.2066
HK.00176,63.0,74,0,0,0.05,0.6884
HK.00177,61.0,54,1,2,0.1,0.0827
HK.00178,89.0,88,0,0,0.15,0.0203
HK.00179,33.0,33,1,4,0.7,0.4712
HK.00180,53.0,58,0,0,0.25,0.556
HK.00181,55.0,32,1,4,0.3,0.1557
HK.00182,80.0,83,1,2,0.1,0.4958
HK.00183,49.0,79,0,0,0.2,0.5575
HK.00184,66.0,77,0,0,0.0,0.1824
HK.00185,20.0,29,1,1,0.8,0.8468
HK.00186,43.0,70,0,0,0.1,
HK.00187,18.0,20,1,6,0.9,0.4285
HK.00188,68.0,70,0,0,0.3,0.1831
HK.00189,92.0,95,0,0,0.0,0.1503
HK.00191,77.0,30,1,4,0.6,0.2677
HK.00193,57.0,66,0,0,0.1,0.6406
HK.00194,61.0,63,0,0,0.1,0.221
HK.00195,63.0,74,0,0,0.05,0.2724
HK.00196,23.0,19,1,30,1.0,0.3962
HK.00197,76.0,84,0,0,0.1,0.5308
HK.00199,98.0,97,0,0,0.0,
HK.00200,30.0,23,1,12,0.65,0.544
HK.00201,54.0,60,0,0,0.15,0.3979
HK.00202,7.0,11,1,3,0.95,
HK.00205,93.0,48,1,1,0.55,
HK.00206,71.0,18,0,0,0.95,0.3783
HK.00209,95.0,92,0,0,0.05,
HK.00210,36.0,45,1,1,0.3,0.287
HK.00211,52.0,63,0,0,0.15,0.1237
HK.00212,65.0,67,0,0,0.15,0.1051
HK.00213,49.0,39,1,4,0.7,0.5677
HK.00214,14.0,14,1,14,0.7,0.6526
HK.00215,70.0,68,0,0,0.05,0.0676
HK.00216,38.0,31,0,0,0.7,0.4151
HK.00217,66.0,69,0,0,0.35,0.4253
HK.00218,21.0,43,1,1,0.6,
HK.00219,76.0,64,0,0,0.15,0.3619
HK.00220,48.0,57,0,0,0.2,0.2464
HK.00222,86.0,96,0,0,0.3,0.0132
HK.00223,45.0,23,1,25,1.0,0.7798
HK.00224,41.0,61,0,0,0.1,0.4635
HK.00225,64.0,69,0,0,0.0,0.1312
HK.00227,19.0,26,1,41,1.0,
HK.00228,24.0,28,1,5,0.75,0.7409
HK.00229,54.0,59,0,0,0.3,0.2481
HK.00232,97.0,98,0,0,0.0,
HK.00234,58.0,66,0,0,0.3,0.4764
HK.00235,24.0,38,1,1,0.45,0.5223
HK.00236,73.0,68,0,0,0.05,0.0937
HK.00237,70.0,59,0,0,0.15,0.1873
HK.00239,66.0,69,0,0,0.05,0.2133
HK.00240,69.0,29,1,8,0.75,0.1449
HK.00241,13.0,17,1,101,1.0,0.5258
HK.00242,32.0,35,1,5,0.4,0.5029
HK.00243,87.0,31,1,15,0.75,
HK.00244,59.0,77,0,0,0.25,0.1747
HK.00245,48.0,80,0,0,0.25,0.3992
HK.00247,64.0,74,0,0,0.05,0.1708
HK.00248,44.0,32,1,4,0.8,0.2869
HK.00251,61.0,68,0,0,0.1,0.3635
HK.00252,64.0,74,0,0,0.05,0.5667
HK.00253,70.0,57,0,0,0.15,0.3734
HK.00254,0.0,0,1,5,0.25,
HK.00255,66.0,80,0,0,0.0,0.0932
HK.00256,3.0,18,1,13,0.8,0.9489
HK.00257,60.0,40,1,2,0.8,0.0948
HK.00258,32.0,49,0,0,0.1,0.3862
HK.00259,87.0,83,1,1,0.15,0.2527
HK.00261,15.0,22,1,1,0.7,0.9376
HK.00262,56.0,56,1,2,0.25,0.2408
HK.00264,68.0,86,0,0,0.0,
HK.00265,82.0,63,0,0,0.1,
HK.00266,54.0,68,0,0,0.1,0.3176
HK.00267,56.0,37,1,10,0.5,0.1339
HK.00268,6.0,10,1,17,0.9,0.6477
HK.00269,57.0,74,0,0,0.0,
HK.00270,75.0,58,0,0,0.15,0.031
HK.00271,42.0,41,1,2,0.55,0.3867
HK.00272,19.0,43,0,0,0.65,0.4964
HK.00274,57.0,74,0,0,0.05,
HK.00276,34.0,61,0,0,0.3,0.5052
HK.00277,59.0,74,0,0,0.05,0.5117
HK.00279,13.0,15,1,1,0.9,
HK.00280,83.0,89,0,0,0.15,0.0
HK.00285,15.0,13,1,17,0.85,0.6583
HK.00286,63.0,74,0,0,0.05,0.6898
HK.00287,73.0,79,0,0,0.05,0.1269
HK.00288,69.0,50,0,0,0.4,0.0864
HK.00289,72.0,56,0,0,0.25,0.0503
HK.00290,33.0,0,1,26,1.0,0.7721
HK.00291,41.0,37,1,2,0.85,0.3828
HK.00293,83.0,83,0,0,0.25,0.006
HK.00294,47.0,66,0,0,0.1,0.526
HK.00295,28.0,5,1,8,0.95,
HK.00296,31.0,47,0,0,0.7,0.5662
HK.00297,54.0,35,1,11,0.55,0.2042
HK.00298,43.0,36,1,4,0.35,0.3726
HK.00299,63.0,74,0,0,0.05,
HK.00300,77.0,81,0,0,0.05,
HK.00301,96.0,98,0,0,0.05,0.0
HK.00302,6.0,11,1,35,1.0,0.8542
HK.00303,40.0,42,1,1,0.45,0.2255
HK.00305,32.0,39,1,1,0.8,
HK.00306,87.0,92,0,0,0.0,0.002
HK.00308,51.0,42,1,7,0.65,
HK.00309,8.0,17,1,7,0.6,
HK.00311,83.0,81,1,7,0.5,0.3455
HK.00312,40.0,78,0,0,0.3,
HK.00313,36.0,48,0,0,0.85,0.8013
HK.00314,4.0,52,0,0,0.55,0.845
HK.00315,66.0,53,0,0,0.15,0.0252
HK.00316,54.0,38,0,0,0.7,0.1393
HK.00317,47.0,28,1,9,0.9,0.4858
HK.00318,93.0,95,0,0,0.15,
HK.00320,58.0,75,0,0,0.05,0.2465
HK.00321,83.0,57,0,0,0.3,0.064
HK.00322,50.0,38,0,0,0.7,0.2264
HK.00323,19.0,11,1,35,1.0,0.4075
HK.00325,9.0,17,1,12,0.9,0.758
HK.00326,95.0,65,0,0,0.5,
HK.00327,23.0,52,0,0,0.65,0.4266
HK.00328,4.0,11,1,1,0.65,
HK.00329,10.0,4,1,8,0.55,0.8171
HK.00330,3.0,8,1,58,1.0,
HK.00331,53.0,55,0,0,0.15,0.2046
HK.00332,11.0,18,1,28,1.0,
HK.00333,25.0,45,0,0,0.45,0.5344
HK.00334,80.0,46,1,6,0.4,0.2377
HK.00335,55.0,76,0,0,0.05,0.4109
HK.00336,28.0,14,1,14,0.85,0.2833
HK.00337,26.0,25,1,11,0.95,
HK.00338,42.0,52,0,0,0.35,0.2659
HK.00340,23.0,15,0,0,0.9,0.4526
HK.00341,66.0,94,0,0,0.1,0.4651
HK.00343,27.0,71,0,0,0.55,0.5636
HK.00345,46.0,82,0,0,0.35,0.5503
HK.00346,11.0,9,1,13,0.9,
HK.00347,15.0,20,1,73,1.0,0.5086
HK.00348,9.0,47,1,6,0.35,0.7432
HK.00351,92.0,88,1,2,0.3,
HK.00352,94.0,74,0,0,0.05,
HK.00353,70.0,60,0,0,0.2,0.6582
HK.00354,20.0,24,1,13,0.65,0.63
HK.00355,31.0,19,1,11,0.9,0.7499
HK.00357,4.0,12,1,120,1.0,0.6418
HK.00358,84.0,35,1,5,0.5,0.2822
HK.00360,35.0,24,1,21,1.0,0.6981
HK.00361,15.0,7,1,1,0.95,
HK.00362,63.0,74,0,0,0.05,
HK.00363,49.0,34,1,18,0.9,0.092
HK.00365,93.0,93,1,18,0.9,
HK.00366,51.0,49,0,0,0.25,0.2163
HK.00367,30.0,41,0,0,0.4,0.4974
HK.00368,98.0,99,0,0,0.0,
HK.00369,78.0,60,1,1,0.15,0.2524
HK.00370,2.0,22,0,0,0.65,
HK.00371,49.0,33,1,23,1.0,0.2294
HK.00372,40.0,46,0,0,0.5,
HK.00373,67.0,41,1,6,0.35,0.2985
HK.00374,55.0,68,0,0,0.1,0.2123
HK.00375,81.0,86,0,0,0.0,0.0811
HK.00376,7.0,7,1,55,1.0,
HK.00377,76.0,64,1,1,0.05,
HK.00379,40.0,4,1,10,0.65,
HK.00380,64.0,84,1,2,0.1,0.192
HK.00381,1.0,11,1,48,1.0,
HK.00382,2.0,5,1,54,1.0,0.8064
HK.00383,44.0,24,1,21,1.0,0.3469
HK.00384,20.0,11,1,13,0.8,0.3817
HK.00385,21.0,65,0,0,0.1,0.4102
HK.00386,57.0,53,0,0,0.25,0.3519
HK.00387,84.0,88,0,0,0.0,0.0957
HK.00388,50.0,48,0,0,0.45,0.0877
HK.00389,10.0,54,0,0,0.65,0.71
HK.00390,40.0,34,1,3,0.25,0.3447
HK.00391,71.0,76,0,0,0.05,0.5117
HK.00392,44.0,46,0,0,0.55,0.1719
HK.00393,70.0,72,0,0,0.0,0.0092
HK.00396,92.0,33,1,6,0.7,
HK.00397,34.0,54,0,0,0.3,0.7885
HK.00398,65.0,76,0,0,0.05,0.1393
HK.00399,4.0,20,0,0,0.5,
HK.00400,95.0,97,0,0,0.0,0.0738
HK.00401,87.0,13,0,0,0.9,
HK.00403,38.0,44,1,2,0.1,0.4349
HK.00406,15.0,13,1,12,0.9,0.6745
HK.00408,82.0,68,0,0,0.35,0.0176
HK.00410,22.0,30,1,27,1.0,0.6272
HK.00411,61.0,50,0,0,0.5,0.0421
HK.00412,0.0,1,1,71,1.0,
HK.00413,37.0,63,0,0,0.6,0.5641
HK.00417,34.0,59,0,0,0.45,
HK.00418,36.0,72,0,0,0.25,0.5096
HK.00419,88.0,95,0,0,0.25,
HK.00420,76.0,77,0,0,0.05,0.1191
HK.00422,32.0,83,0,0,0.1,0.6624
HK.00423,48.0,54,0,0,0.4,0.2692
HK.00425,48.0,17,1,22,1.0,0.3112
HK.00426,94.0,95,0,0,0.3,
HK.00430,41.0,43,1,1,0.05,0.2448
HK.00431,63.0,74,0,0,0.05,
HK.00432,60.0,26,1,6,0.95,0.3016
HK.00433,76.0,50,0,0,0.25,
HK.00434,7.0,17,1,10,0.95,0.7565
HK.00436,31.0,25,1,12,0.65,
HK.00438,10.0,19,1,2,0.95,0.7268
HK.00439,7.0,15,1,21,1.0,0.7762
HK.00440,78.0,58,0,0,0.15,0.0355
HK.00442,36.0,39,1,1,0.4,0.5503
HK.00444,63.0,74,0,0,0.05,
HK.00450,45.0,60,0,0,0.1,0.3581
HK.00451,73.0,29,1,1,0.55,0.4565
HK.00455,23.0,43,1,2,0.25,0.7632
HK.00456,84.0,93,0,0,0.15,0.2509
HK.00458,75.0,92,0,0,0.25,0.3925
HK.00460,18.0,22,0,0,0.9,0.4608
HK.00464,75.0,96,0,0,0.25,
HK.00465,99.0,99,0,0,0.45,
HK.00467,11.0,6,1,26,1.0,0.5745
HK.00468,63.0,74,0,0,0.05,0.274
HK.00470,,4,1,22,1.0,0.4
HK.00471,0.0,14,1,48,1.0,
HK.00472,72.0,38,1,1,0.65,
HK.00474,94.0,78,0,0,0.15,
HK.00475,67.0,92,0,0,0.0,
HK.00476,25.0,36,1,1,0.75,
HK.00480,60.0,43,1,3,0.65,0.3937
HK.00482,42.0,41,0,0,0.65,0.6334
HK.00483,18.0,17,1,22,1.0,0.5856
HK.00484,27.0,25,1,14,0.7,0.4012
HK.00485,86.0,81,0,0,0.0,0.1095
HK.00486,24.0,22,1,13,0.9,0.4754
HK.00487,11.0,46,1,1,0.5,
HK.00488,80.0,44,1,3,0.95,0.2735
HK.00491,20.0,25,0,0,0.9,
HK.00493,11.0,14,1,8,0.85,0.7602
HK.00495,63.0,74,0,0,0.05,
HK.00496,8.0,6,1,29,1.0,0.5962
HK.00497,59.0,46,1,2,0.5,0.1395
HK.00498,9.0,51,0,0,0.55,
HK.00499,91.0,88,0,0,0.2,
HK.00500,15.0,22,1,1,0.8,0.8032
HK.00505,57.0,59,0,0,0.2,0.3735
HK.00506,42.0,47,0,0,0.15,0.2311
HK.00508,39.0,23,1,4,0.95,0.5156
HK.00509,63.0,74,0,0,0.05,
HK.00510,89.0,95,0,0,0.35,
HK.00511,23.0,31,1,9,0.85,0.4877
HK.00512,19.0,45,0,0,0.8,0.4398
HK.00513,30.0,9,1,25,1.0,0.5793
HK.00515,48.0,74,0,0,0.05,
HK.00517,51.0,37,1,2,0.35,0.1943
HK.00518,71.0,85,1,1,0.3,0.3009
HK.00519,50.0,68,0,0,0.25,
HK.00520,3.0,8,1,26,1.0,0.8535
HK.00521,68.0,44,1,1,0.1,0.2481
HK.00522,96.0,93,0,0,0.05,0.1929
HK.00524,98.0,98,0,0,0.3,
HK.00525,67.0,61,0,0,0.25,0.3124
HK.00526,86.0,87,0,0,0.2,0.5611
HK.00527,73.0,62,0,0,0.35,0.3418
HK.00528,51.0,62,0,0,0.3,0.3441
HK.00529,55.0,61,0,0,0.1,0.321
HK.00532,89.0,63,1,13,0.65,
HK.00533,58.0,53,0,0,0.3,0.4617
HK.00535,7.0,20,1,16,0.95,0.7673
HK.00536,81.0,82,0,0,0.0,0.0
HK.00538,64.0,61,0,0,0.1,0.2599
HK.00540,78.0,70,1,1,0.15,
HK.00542,64.0,8,1,32,1.0,0.5653
HK.00543,40.0,48,1,1,0.55,0.3831
HK.00544,88.0,31,0,0,0.7,
HK.00546,10.0,12,1,63,1.0,0.4347
HK.00547,29.0,80,0,0,0.55,0.5865
HK.00548,47.0,44,0,0,0.5,0.3744
HK.00550,98.0,86,1,2,0.85,
HK.00551,58.0,45,1,5,0.4,0.2995
HK.00552,55.0,68,0,0,0.05,0.2734
HK.00553,18.0,16,1,9,0.95,0.4395
HK.00554,39.0,77,0,0,0.25,0.4513
HK.00556,88.0,89,0,0,0.2,0.4597
HK.00557,49.0,93,0,0,0.0,0.4946
HK.00558,5.0,2,1,31,1.0,0.7582
HK.00559,73.0,83,0,0,0.05,0.7019
HK.00560,42.0,52,1,1,0.05,0.2803
HK.00563,25.0,27,1,15,0.95,0.5935
HK.00564,23.0,16,1,25,1.0,0.3794
HK.00565,92.0,70,0,0,0.05,0.0919
HK.00567,96.0,91,0,0,0.8,
HK.00568,27.0,3,1,12,0.85,
HK.00570,18.0,29,1,72,1.0,0.7539
HK.00571,37.0,28,1,4,0.5,0.4891
HK.00572,28.0,49,0,0,0.65,0.5821
HK.00573,44.0,72,0,0,0.2,0.7158
HK.00574,3.0,1,1,12,0.95,
HK.00575,79.0,96,0,0,0.5,
HK.00576,44.0,33,1,3,0.15,0.1173
HK.00579,38.0,45,0,0,0.25,0.194
HK.00580,90.0,93,1,1,0.1,0.167
HK.00581,44.0,41,1,7,0.6,0.3999
HK.00582,1.0,1,1,66,1.0,0.9118
HK.00583,29.0,19,1,3,0.75,0.5644
HK.00585,99.0,99,0,0,0.0,
HK.00586,68.0,58,0,0,0.45,0.1147
HK.00587,7.0,7,1,62,1.0,0.731
HK.00588,40.0,35,1,4,0.5,0.3496
HK.00590,59.0,71,0,0,0.3,0.2123
HK.00591,39.0,68,0,0,0.2,0.4819
HK.00595,95.0,68,0,0,0.75,0.3972
HK.00596,5.0,21,1,9,0.45,0.7639
HK.00598,43.0,25,1,24,1.0,0.1631
HK.00599,38.0,55,0,0,0.2,0.4181
HK.00600,,15,1,32,1.0,0.5191
HK.00601,53.0,56,1,1,0.05,0.3231
HK.00602,53.0,80,1,3,0.55,
HK.00603,21.0,19,1,13,0.7,
HK.00604,31.0,22,1,13,0.9,0.5237
HK.00605,29.0,62,1,1,0.35,
HK.00606,42.0,40,1,5,0.3,0.324
HK.00607,79.0,0,1,9,0.45,
HK.00608,47.0,60,0,0,0.2,0.4629
HK.00609,32.0,30,1,5,0.75,0.317
HK.00610,70.0,60,0,0,0.05,0.215
HK.00611,55.0,40,1,2,0.45,0.2158
HK.00613,94.0,97,0,0,0.0,0.0
HK.00616,82.0,62,0,0,0.55,
HK.00617,19.0,18,1,14,0.85,0.8668
HK.00618,95.0,95,0,0,0.0,0.2345
HK.00619,79.0,54,0,0,0.95,
HK.00620,71.0,96,0,0,0.1,
HK.00621,76.0,84,1,8,0.4,0.4226
HK.00622,97.0,84,0,0,0.25,0.012
HK.00623,65.0,80,0,0,0.0,0.2701
HK.00626,60.0,47,0,0,0.45,0.4394
HK.00627,62.0,58,1,3,0.25,
HK.00628,91.0,78,0,0,0.8,0.2874
HK.00629,59.0,82,0,0,0.25,0.1134
HK.00630,77.0,20,1,17,0.85,
HK.00631,35.0,12,1,35,1.0,0.5049
HK.00632,21.0,28,1,1,0.35,
HK.00635,61.0,59,0,0,0.15,0.2505
HK.00636,32.0,37,1,3,0.45,0.415
HK.00637,75.0,71,0,0,0.0,
HK.00639,28.0,15,1,12,0.6,0.4161
HK.00640,75.0,66,0,0,0.0,0.0205
HK.00641,86.0,80,0,0,0.35,0.1724
HK.00643,9.0,5,1,16,0.85,
HK.00645,79.0,35,1,3,0.3,
HK.00646,39.0,88,0,0,0.55,0.6012
HK.00648,77.0,98,0,0,0.65,
HK.00650,87.0,13,1,28,1.0,0.5685
HK.00653,1.0,1,1,36,1.0,
HK.00655,88.0,84,1,8,0.4,0.1785
HK.00656,48.0,76,0,0,0.1,0.3487
HK.00657,84.0,89,1,4,0.35,0.3403
HK.00658,52.0,10,1,9,0.45,0.41
HK.00659,74.0,59,0,0,0.05,0.0391
HK.00660,95.0,51,1,21,1.0,
HK.00661,85.0,42,1,6,0.6,0.4776
HK.00662,73.0,76,0,0,0.05,0.0442
HK.00666,59.0,28,1,1,0.65,0.3782
HK.00667,16.0,20,1,12,0.8,0.5108
HK.00669,86.0,90,0,0,0.0,0.1024
HK.00670,45.0,32,1,2,0.6,0.4158
HK.00672,26.0,32,1,5,0.6,0.5709
HK.00673,50.0,18,1,4,0.45,
HK.00674,28.0,35,0,0,0.65,0.7601
HK.00675,61.0,68,0,0,0.1,0.2454
HK.00676,60.0,71,0,0,0.1,0.1373
HK.00677,69.0,76,0,0,0.25,0.3206
HK.00679,99.0,98,1,7,0.35,
HK.00681,69.0,91,0,0,0.05,0.1741
HK.00682,52.0,69,0,0,0.2,0.7
HK.00683,49.0,33,1,32,1.0,0.1547
HK.00684,24.0,37,1,4,0.3,0.6121
HK.00685,52.0,39,0,0,0.65,0.3695
HK.00686,25.0,33,1,1,0.7,0.6892
HK.00687,75.0,70,0,0,0.1,0.0771
HK.00688,65.0,43,1,10,0.5,0.3021
HK.00689,83.0,30,1,1,0.95,0.46
HK.00690,25.0,51,0,0,0.15,0.4047
HK.00691,5.0,9,1,15,0.95,0.7053
HK.00693,78.0,80,0,0,0.05,0.0405
HK.00694,13.0,24,1,13,0.9,0.6002
HK.00695,92.0,90,0,0,0.2,0.0409
HK.00696,27.0,28,1,2,0.85,0.3726
HK.00697,38.0,52,1,4,0.3,0.2752
HK.00698,5.0,4,1,27,1.0,0.7552
HK.00700,31.0,57,0,0,0.1,0.2524
HK.00701,7.0,24,0,0,0.6,0.7378
HK.00702,63.0,74,0,0,0.05,
HK.00703,48.0,90,0,0,0.4,0.5788
HK.00704,87.0,71,0,0,0.05,
HK.00707,58.0,74,0,0,0.05,0.7779
HK.00708,63.0,74,0,0,0.05,
HK.00709,60.0,59,0,0,0.0,0.3197
HK.00710,39.0,58,0,0,0.55,0.4974
HK.00711,58.0,62,0,0,0.25,0.3284
HK.00712,16.0,15,1,43,1.0,
HK.00713,40.0,64,0,0,0.05,0.5198
HK.00716,17.0,22,1,29,1.0,0.5971
HK.00717,15.0,24,1,30,1.0,
HK.00718,36.0,55,1,1,0.25,
HK.00719,40.0,53,0,0,0.7,0.3232
HK.00720,91.0,64,0,0,0.4,0.1252
HK.00722,59.0,60,1,1,0.15,0.2185
HK.00723,19.0,24,1,3,0.85,
HK.00725,88.0,88,1,10,0.5,0.2678
HK.00726,26.0,30,1,9,0.5,0.8538
HK.00727,19.0,43,1,3,0.65,
HK.00728,37.0,33,1,13,0.9,0.2932
HK.00730,72.0,85,0,0,0.0,0.2786
HK.00731,94.0,92,1,13,0.65,0.2489
HK.00732,57.0,64,0,0,0.45,0.293
HK.00733,13.0,17,1,16,0.8,
HK.00736,16.0,8,1,55,1.0,
HK.00737,60.0,54,0,0,0.05,0.1971
HK.00738,53.0,26,1,1,0.8,0.5263
HK.00743,35.0,27,1,1,0.05,0.5803
HK.00745,99.0,98,0,0,0.0,
HK.00746,54.0,52,0,0,0.45,0.1813
HK.00747,59.0,10,1,16,0.85,0.4993
HK.00750,52.0,57,1,1,0.4,0.5555
HK.00751,53.0,9,1,63,1.0,0.3328
HK.00752,46.0,52,0,0,0.2,0.0989
HK.00753,29.0,41,1,2,0.65,0.3541
HK.00754,42.0,71,0,0,0.05,0.581
HK.00755,16.0,9,1,9,0.75,
HK.00756,40.0,12,1,1,0.8,
HK.00757,29.0,50,0,0,0.85,0.6024
HK.00759,78.0,90,0,0,0.0,
HK.00760,34.0,23,1,5,0.3,
HK.00762,27.0,28,1,13,0.65,0.3841
HK.00763,47.0,49,1,4,0.4,0.4116
