code,rs_percentile_12m,rs_percentile_3m,rs_below_ma,rs_days_below_ma,rs_frac_below_ma
HK.00001,84.0,82,0,0,0.0
HK.00002,70.0,61,1,4,0.4
HK.00003,52.0,54,1,4,0.45
HK.00004,47.0,33,1,11,0.55
HK.00005,85.0,83,0,0,0.15
HK.00006,67.0,37,1,5,0.6
HK.00007,57.0,65,0,0,0.4
HK.00008,69.0,69,0,0,0.1
HK.00010,63.0,43,1,8,0.5
HK.00012,60.0,40,1,8,0.4
HK.00013,24.0,17,1,31,1.0
HK.00014,73.0,38,1,5,0.7
HK.00016,78.0,34,1,8,0.6
HK.00017,69.0,26,1,13,0.7
HK.00018,25.0,53,1,3,0.6
HK.00019,79.0,70,0,0,0.45
HK.00020,32.0,16,1,18,0.9
HK.00021,45.0,92,0,0,0.35
HK.00022,2.0,3,1,33,1.0
HK.00023,68.0,71,0,0,0.25
HK.00025,63.0,72,0,0,0.2
HK.00026,61.0,71,0,0,0.2
HK.00027,32.0,47,0,0,0.7
HK.00028,38.0,50,0,0,0.75
HK.00029,38.0,52,1,3,0.5
HK.00030,33.0,17,0,0,0.95
HK.00031,72.0,90,0,0,0.0
HK.00032,53.0,51,0,0,0.45
HK.00033,28.0,65,0,0,0.4
HK.00034,84.0,82,0,0,0.0
HK.00035,36.0,39,1,4,0.9
HK.00036,58.0,65,0,0,0.4
HK.00037,45.0,43,1,3,0.45
HK.00038,69.0,46,0,0,0.65
HK.00039,3.0,34,1,2,0.75
HK.00040,65.0,69,0,0,0.45
HK.00041,72.0,55,1,4,0.35
HK.00042,64.0,15,1,15,0.85
HK.00045,50.0,60,0,0,0.4
HK.00046,34.0,56,0,0,0.6
HK.00048,91.0,94,0,0,0.05
HK.00050,65.0,62,0,0,0.2
HK.00051,60.0,66,0,0,0.2
HK.00052,25.0,42,1,4,0.75
HK.00053,53.0,59,0,0,0.15
HK.00055,39.0,54,0,0,0.75
HK.00057,63.0,62,0,0,0.15
HK.00058,87.0,30,1,7,0.4
HK.00059,57.0,65,0,0,0.4
HK.00060,48.0,56,0,0,0.8
HK.00061,21.0,15,1,11,0.8
HK.00062,47.0,51,0,0,0.8
HK.00063,37.0,72,0,0,0.2
HK.00064,72.0,80,0,0,0.4
HK.00065,6.0,9,1,40,1.0
HK.00066,66.0,52,1,6,0.8
HK.00069,39.0,44,1,5,0.85
HK.00070,35.0,75,1,3,0.25
HK.00071,63.0,54,0,0,0.45
HK.00072,74.0,84,0,0,0.25
HK.00073,69.0,78,0,0,0.45
HK.00075,78.0,88,0,0,0.05
HK.00076,11.0,19,1,23,1.0
HK.00077,62.0,73,0,0,0.3
HK.00078,49.0,53,1,4,0.5
HK.00079,24.0,77,0,0,0.75
HK.00081,79.0,76,1,2,0.35
HK.00082,63.0,78,0,0,0.1
HK.00083,77.0,45,1,9,0.5
HK.00084,22.0,19,1,7,0.7
HK.00085,37.0,74,0,0,0.35
HK.00086,73.0,70,0,0,0.25
HK.00087,75.0,74,0,0,0.35
HK.00088,66.0,38,1,9,0.8
HK.00089,58.0,44,1,6,0.7
HK.00090,45.0,47,0,0,0.75
