code,rs_percentile_12m,rs_percentile_3m,rs_below_ma,rs_days_below_ma,rs_frac_below_ma
HK.00227,11.0,19,1,18,0.9
HK.00228,21.0,15,1,33,1.0
HK.00229,52.0,33,1,27,1.0
HK.00232,97.0,95,0,0,0.0
HK.00234,31.0,29,1,2,0.9
HK.00235,19.0,32,1,2,0.75
HK.00236,45.0,19,1,23,1.0
HK.00237,69.0,44,1,2,0.85
HK.00239,67.0,56,1,21,1.0
HK.00240,69.0,44,1,11,0.9
HK.00241,19.0,64,0,0,0.6
HK.00242,27.0,34,1,33,1.0
HK.00243,58.0,16,1,11,0.85
HK.00244,42.0,26,1,28,1.0
HK.00245,59.0,77,0,0,0.85
HK.00247,61.0,59,1,24,1.0
HK.00248,36.0,23,1,22,1.0
HK.00251,62.0,49,1,27,1.0
HK.00252,67.0,59,1,24,1.0
HK.00253,69.0,50,1,27,1.0
HK.00254,1.0,1,1,33,1.0
HK.00255,73.0,71,0,0,0.9
HK.00256,7.0,40,1,1,0.5
HK.00257,69.0,64,1,8,0.65
HK.00258,40.0,40,1,7,0.8
HK.00259,55.0,9,1,29,1.0
HK.00261,46.0,89,0,0,0.1
HK.00262,68.0,48,1,2,0.95
HK.00264,91.0,94,0,0,0.7
HK.00265,60.0,23,1,24,1.0
HK.00266,58.0,66,1,24,1.0
HK.00267,62.0,63,1,7,0.6
HK.00268,26.0,93,0,0,0.15
HK.00269,61.0,59,1,25,1.0
HK.00270,78.0,75,1,3,0.4
HK.00271,47.0,48,0,0,0.95
HK.00272,24.0,45,1,7,0.65
HK.00274,66.0,59,1,24,1.0
HK.00276,44.0,63,1,2,0.8
HK.00277,25.0,5,1,24,1.0
HK.00279,12.0,22,1,28,1.0
HK.00280,86.0,88,0,0,0.15
HK.00285,24.0,49,1,4,0.7
HK.00286,66.0,59,1,24,1.0
HK.00287,72.0,59,1,24,1.0
HK.00288,63.0,42,1,27,1.0
HK.00289,67.0,46,1,10,0.9
HK.00290,14.0,5,0,0,0.95
HK.00291,42.0,32,1,8,0.55
HK.00293,86.0,89,0,0,0.25
HK.00294,78.0,84,0,0,0.2
HK.00295,29.0,14,1,2,0.7
HK.00296,42.0,70,0,0,0.8
HK.00297,42.0,39,1,39,1.0
HK.00298,33.0,26,1,32,1.0
HK.00299,66.0,59,1,24,1.0
HK.00300,84.0,85,0,0,0.05
HK.00301,98.0,99,0,0,0.0
HK.00302,9.0,74,0,0,0.55
HK.00303,47.0,56,1,3,0.85
HK.00305,38.0,66,0,0,0.65
HK.00306,83.0,81,1,17,0.95
HK.00308,55.0,83,0,0,0.05
HK.00309,15.0,24,0,0,0.65
HK.00311,87.0,83,0,0,0.7
HK.00312,13.0,12,1,19,0.95
HK.00313,27.0,62,1,7,0.55
HK.00314,15.0,80,0,0,0.55
HK.00315,63.0,46,1,25,1.0
HK.00316,80.0,87,0,0,0.15
HK.00317,30.0,25,1,22,1.0
HK.00318,92.0,80,1,20,1.0
HK.00320,44.0,33,1,25,1.0
HK.00321,75.0,40,1,26,1.0
HK.00322,74.0,72,1,7,0.45
HK.00323,16.0,26,1,63,1.0
HK.00325,31.0,90,0,0,0.35
HK.00326,95.0,91,0,0,0.5
HK.00327,34.0,80,0,0,0.3
HK.00328,3.0,3,1,21,1.0
HK.00329,5.0,7,1,4,0.95
HK.00330,8.0,35,1,20,1.0
HK.00331,56.0,50,1,25,1.0
HK.00332,5.0,5,1,26,1.0
HK.00333,31.0,43,0,0,0.75
HK.00334,46.0,12,1,34,1.0
HK.00335,59.0,50,1,25,1.0
HK.00336,32.0,26,1,4,0.85
HK.00337,10.0,12,1,39,1.0
HK.00338,35.0,46,1,12,0.9
HK.00340,77.0,96,0,0,0.35
HK.00341,82.0,94,0,0,0.3
HK.00343,23.0,41,1,27,1.0
HK.00345,49.0,70,1,21,1.0
HK.00346,9.0,5,1,12,0.9
HK.00347,11.0,31,1,7,0.85
HK.00348,61.0,97,0,0,0.75
HK.00351,82.0,56,1,10,0.9
HK.00352,91.0,59,1,24,1.0
HK.00353,84.0,88,0,0,0.45
HK.00354,31.0,71,1,2,0.35
HK.00355,64.0,86,0,0,0.2
HK.00357,17.0,91,0,0,0.3
HK.00358,87.0,90,0,0,0.35
HK.00360,9.0,3,1,49,1.0
HK.00361,17.0,9,1,14,0.8
HK.00362,66.0,59,1,24,1.0
HK.00363,56.0,56,1,8,0.75
HK.00365,73.0,4,1,46,1.0
HK.00366,62.0,79,0,0,0.65
HK.00367,28.0,30,1,1,0.95
HK.00368,99.0,99,0,0,0.75
HK.00369,70.0,38,1,28,1.0
HK.00370,2.0,7,1,25,1.0
HK.00371,42.0,29,1,14,0.9
HK.00372,52.0,32,1,27,1.0
HK.00373,65.0,42,0,0,0.8
HK.00374,61.0,55,1,16,0.85
HK.00375,64.0,17,1,17,0.95
HK.00376,6.0,26,1,1,0.8
HK.00377,97.0,99,0,0,0.25
HK.00379,67.0,36,0,0,0.6
HK.00380,45.0,52,0,0,0.85
HK.00381,3.0,13,1,76,1.0
HK.00382,4.0,21,1,82,1.0
HK.00383,36.0,23,1,49,1.0
HK.00384,24.0,24,1,8,0.9
HK.00385,18.0,22,1,9,0.85
HK.00386,59.0,72,1,8,0.85
HK.00387,82.0,67,1,24,1.0
HK.00388,59.0,71,1,1,0.45
HK.00389,74.0,98,0,0,0.55
HK.00390,50.0,68,1,8,0.6
HK.00391,92.0,97,0,0,0.25
HK.00392,56.0,64,1,8,0.4
HK.00393,71.0,56,1,25,1.0
HK.00396,96.0,91,0,0,0.05
HK.00397,29.0,29,1,13,0.95
HK.00398,70.0,68,1,25,1.0
HK.00399,14.0,59,1,24,1.0
HK.00400,91.0,80,1,23,1.0
HK.00401,50.0,37,1,2,0.85
HK.00403,77.0,90,0,0,0.4
HK.00406,31.0,54,0,0,0.95
HK.00408,88.0,90,0,0,0.2
HK.00410,16.0,22,1,55,1.0
HK.00411,58.0,41,1,24,1.0
HK.00412,1.0,8,1,99,1.0
HK.00413,33.0,53,0,0,0.65
HK.00417,41.0,78,0,0,0.85
HK.00418,33.0,21,1,16,0.95
HK.00419,91.0,97,0,0,0.6
HK.00420,81.0,82,0,0,0.75
HK.00422,39.0,38,1,11,0.75
HK.00423,48.0,39,1,25,1.0
HK.00425,38.0,42,1,1,0.85
HK.00426,92.0,43,1,22,1.0
HK.00430,49.0,40,1,28,1.0
HK.00432,69.0,48,0,0,0.9
HK.00433,45.0,28,1,1,0.95
HK.00434,11.0,79,0,0,0.5
HK.00436,45.0,53,1,1,0.65
HK.00438,13.0,40,1,2,0.95
HK.00439,19.0,90,0,0,0.5
HK.00440,88.0,90,0,0,0.05
HK.00442,24.0,12,1,29,1.0
HK.00444,66.0,59,1,24,1.0
HK.00450,49.0,54,1,26,1.0
HK.00451,40.0,4,1,21,1.0
HK.00455,53.0,86,0,0,0.3
HK.00456,48.0,22,1,7,0.4
HK.00458,51.0,16,1,12,0.75
HK.00460,15.0,41,1,10,0.8
HK.00464,78.0,78,1,11,0.75
HK.00465,98.0,27,0,0,0.8
HK.00467,20.0,33,0,0,0.85
HK.00468,66.0,59,1,24,1.0
HK.00470,,24,0,0,0.75
HK.00471,4.0,13,1,21,1.0
HK.00472,64.0,53,0,0,0.85
HK.00474,94.0,67,1,24,1.0
HK.00475,69.0,75,1,25,1.0
HK.00476,30.0,83,0,0,0.65
HK.00480,58.0,52,1,3,0.85
HK.00482,24.0,11,1,10,0.95
HK.00483,25.0,77,0,0,0.55
HK.00484,50.0,81,0,0,0.35
HK.00485,78.0,78,0,0,0.95
HK.00486,19.0,27,1,41,1.0
HK.00487,11.0,17,1,15,0.8
HK.00488,72.0,73,0,0,0.6
HK.00491,20.0,42,1,1,0.55
HK.00493,14.0,30,1,20,1.0
HK.00496,5.0,7,1,57,1.0
HK.00497,53.0,35,1,29,1.0
HK.00498,21.0,59,1,24,1.0
HK.00499,83.0,16,1,10,0.75
HK.00500,36.0,54,1,1,0.5
HK.00505,52.0,33,1,17,0.85
HK.00506,55.0,68,0,0,0.75
HK.00508,24.0,12,1,32,1.0
HK.00509,66.0,59,1,24,1.0
HK.00510,75.0,80,1,9,0.55
HK.00511,44.0,84,0,0,0.65
HK.00512,25.0,64,0,0,0.75
HK.00513,29.0,53,0,0,0.65
HK.00515,44.0,59,1,24,1.0
HK.00517,68.0,71,1,7,0.5
HK.00518,34.0,20,1,28,1.0
HK.00519,52.0,44,1,14,0.9
HK.00520,3.0,9,1,54,1.0
HK.00521,38.0,11,1,29,1.0
HK.00522,92.0,31,1,27,1.0
HK.00524,98.0,41,1,22,1.0
HK.00525,71.0,63,1,8,0.75
HK.00526,79.0,29,1,23,1.0
HK.00527,89.0,93,0,0,0.8
HK.00528,77.0,87,1,1,0.3
HK.00529,60.0,56,1,26,1.0
HK.00532,37.0,2,1,41,1.0
HK.00533,48.0,37,1,25,1.0
HK.00535,10.0,29,1,44,1.0
HK.00536,80.0,62,1,23,1.0
HK.00538,62.0,57,1,12,0.85
HK.00540,81.0,49,1,29,1.0
HK.00542,80.0,71,0,0,0.4
HK.00543,43.0,32,1,1,0.8
HK.00544,5.0,1,1,28,1.0
HK.00546,19.0,48,1,8,0.9
HK.00547,35.0,50,0,0,0.85
HK.00548,55.0,55,1,10,0.6
HK.00550,98.0,16,1,12,0.6
HK.00551,71.0,74,1,2,0.6
HK.00552,59.0,55,1,6,0.8
HK.00553,16.0,33,1,4,0.85
HK.00554,40.0,56,1,14,0.95
HK.00556,80.0,16,1,23,1.0
HK.00557,58.0,66,1,26,1.0
HK.00558,4.0,10,1,59,1.0
HK.00559,52.0,59,1,24,1.0
HK.00560,41.0,29,1,27,1.0
HK.00563,26.0,32,0,0,0.95
HK.00564,39.0,63,1,1,0.7
HK.00565,93.0,65,0,0,0.85
HK.00567,95.0,15,1,2,0.9
HK.00568,71.0,17,1,12,0.6
HK.00570,21.0,32,1,17,0.85
HK.00571,41.0,27,1,4,0.8
HK.00572,34.0,51,1,1,0.8
HK.00573,45.0,43,1,2,0.95
HK.00574,1.0,5,1,40,1.0
HK.00575,83.0,94,0,0,0.7
HK.00576,47.0,40,1,7,0.85
HK.00579,39.0,30,1,26,1.0
HK.00580,30.0,4,1,29,1.0
HK.00581,43.0,81,0,0,0.45
HK.00582,17.0,96,0,0,0.4
HK.00583,68.0,81,0,0,0.75
HK.00585,98.0,89,0,0,0.9
HK.00586,39.0,28,1,25,1.0
HK.00587,5.0,5,1,20,1.0
HK.00588,35.0,35,1,32,1.0
HK.00590,75.0,88,0,0,0.25
HK.00591,43.0,50,1,9,0.55
HK.00595,95.0,74,0,0,0.65
HK.00596,7.0,22,1,24,1.0
HK.00598,54.0,72,1,6,0.4
HK.00599,47.0,50,1,22,1.0
HK.00600,,15,0,0,0.75
HK.00601,66.0,59,1,24,1.0
HK.00602,44.0,53,1,13,0.9
HK.00603,22.0,11,1,41,1.0
HK.00604,29.0,33,1,14,0.9
HK.00605,41.0,55,0,0,0.65
HK.00606,33.0,17,1,3,0.8
HK.00607,10.0,1,1,37,1.0
HK.00608,40.0,32,1,16,0.9
HK.00609,34.0,43,1,8,0.85
HK.00610,80.0,82,0,0,0.3
HK.00611,54.0,47,1,11,0.85
HK.00613,97.0,98,0,0,0.0
HK.00616,12.0,2,1,27,1.0
HK.00617,20.0,45,0,0,0.65
HK.00618,92.0,81,1,2,0.9
HK.00619,47.0,24,1,9,0.8
HK.00620,33.0,78,1,2,0.65
HK.00621,73.0,49,0,0,0.75
HK.00622,97.0,95,0,0,0.3
HK.00623,74.0,81,0,0,0.85
HK.00626,72.0,74,1,2,0.7
HK.00627,79.0,66,1,30,1.0
HK.00628,74.0,19,1,2,0.55
HK.00629,45.0,42,1,25,1.0
HK.00630,2.0,1,1,46,1.0
HK.00631,35.0,52,1,1,0.45
HK.00632,12.0,6,1,27,1.0
HK.00635,53.0,43,1,28,1.0
HK.00636,41.0,46,1,17,0.95
HK.00637,61.0,37,1,2,0.95
HK.00639,64.0,90,0,0,0.65
HK.00640,68.0,43,1,24,1.0
HK.00641,78.0,31,1,28,1.0
HK.00643,27.0,88,0,0,0.3
HK.00645,83.0,72,1,6,0.9
HK.00646,57.0,92,1,1,0.3
HK.00648,0.0,0,1,28,1.0
HK.00650,28.0,1,1,56,1.0
HK.00653,2.0,10,1,6,0.3
HK.00655,88.0,82,0,0,0.2
HK.00656,80.0,94,0,0,0.05
HK.00657,39.0,15,1,31,1.0
HK.00658,18.0,14,1,3,0.95
HK.00659,67.0,47,1,27,1.0
HK.00660,95.0,39,0,0,0.8
HK.00661,69.0,72,0,0,0.75
HK.00662,70.0,69,1,1,0.9
HK.00664,,10,1,43,1.0
HK.00666,35.0,21,1,27,1.0
HK.00667,32.0,52,1,6,0.6
HK.00669,89.0,91,0,0,0.6
HK.00670,29.0,29,1,3,0.9
HK.00672,19.0,34,1,2,0.95
HK.00673,19.0,15,1,33,1.0
HK.00674,9.0,2,1,21,1.0
HK.00675,64.0,70,1,10,0.75
HK.00676,62.0,49,1,21,1.0
HK.00677,69.0,69,1,11,0.95
HK.00679,96.0,0,1,35,1.0
HK.00681,55.0,31,1,28,1.0
HK.00682,36.0,18,1,27,1.0
HK.00683,46.0,48,1,8,0.8
HK.00684,33.0,33,1,1,0.9
HK.00685,53.0,57,0,0,0.95
HK.00686,18.0,27,1,10,0.7
HK.00687,85.0,84,0,0,0.65
HK.00688,53.0,30,1,38,1.0
HK.00689,43.0,6,1,1,0.95
HK.00690,14.0,11,1,26,1.0
HK.00691,6.0,13,0,0,0.95
HK.00693,70.0,45,1,26,1.0
HK.00694,22.0,66,1,3,0.45
HK.00695,93.0,84,0,0,0.7
HK.00696,37.0,50,1,16,0.9
HK.00697,60.0,84,0,0,0.25
HK.00698,10.0,82,0,0,0.7
HK.00700,47.0,69,1,1,0.45
HK.00701,10.0,25,1,19,0.95
HK.00702,66.0,59,1,24,1.0
HK.00703,15.0,14,1,25,1.0
HK.00704,87.0,59,1,24,1.0
HK.00707,68.0,59,1,24,1.0
HK.00708,66.0,59,1,24,1.0
HK.00709,62.0,50,1,26,1.0
HK.00710,41.0,33,1,22,1.0
HK.00711,72.0,68,1,1,0.5
HK.00712,8.0,20,1,1,0.7
HK.00713,38.0,37,1,28,1.0
HK.00716,28.0,48,0,0,0.9
HK.00717,19.0,37,1,1,0.8
HK.00718,30.0,18,1,5,0.8
HK.00719,47.0,65,1,3,0.45
HK.00720,78.0,8,1,26,1.0
HK.00722,58.0,37,1,29,1.0
HK.00723,28.0,23,1,8,0.65
HK.00725,86.0,23,1,39,1.0
HK.00726,62.0,70,0,0,0.55
HK.00727,26.0,54,0,0,0.9
HK.00728,41.0,33,1,41,1.0
HK.00730,70.0,62,1,1,0.85
HK.00731,59.0,1,1,41,1.0
HK.00732,32.0,18,1,28,1.0
HK.00733,30.0,79,1,2,0.5
HK.00736,2.0,0,1,84,1.0
HK.00737,71.0,66,1,3,0.95
HK.00738,84.0,86,0,0,0.55
HK.00743,38.0,11,1,25,1.0
HK.00745,99.0,95,1,4,0.25
HK.00746,75.0,88,0,0,0.4
HK.00747,30.0,7,1,1,0.5
HK.00750,31.0,35,1,2,0.95
HK.00751,54.0,24,1,91,1.0
HK.00752,54.0,66,0,0,0.9
HK.00753,23.0,37,1,3,0.95
HK.00754,42.0,59,1,24,1.0
HK.00755,15.0,23,1,19,0.95
HK.00756,61.0,43,0,0,0.85
HK.00757,26.0,52,0,0,0.75
HK.00759,61.0,38,1,20,1.0
HK.00760,27.0,6,1,24,1.0
HK.00762,30.0,25,1,10,0.95
HK.00763,47.0,36,1,5,0.8
HK.00764,3.0,15,1,118,1.0
HK.00765,5.0,17,1,30,1.0
HK.00767,39.0,21,1,21,1.0
HK.00769,66.0,59,1,24,1.0
HK.00771,42.0,21,1,23,1.0
HK.00772,14.0,34,0,0,0.75
HK.00775,17.0,20,1,43,1.0
HK.00776,0.0,0,1,68,1.0
HK.00777,35.0,62,1,7,0.85
HK.00780,19.0,65,1,1,0.45
HK.00784,98.0,11,1,22,1.0
HK.00788,49.0,62,1,7,0.7
HK.00789,15.0,9,1,12,0.85
HK.00794,88.0,65,1,1,0.7
HK.00797,82.0,9,1,8,0.75
HK.00798,22.0,38,1,9,0.7
HK.00799,75.0,68,0,0,0.85
HK.00800,,79,0,0,0.75
HK.00804,97.0,99,0,0,0.25
HK.00805,99.0,98,0,0,0.05
HK.00806,58.0,76,1,1,0.7
HK.00807,53.0,55,1,27,1.0
HK.00809,10.0,27,0,0,0.9
HK.00811,48.0,47,1,6,0.45
HK.00813,1.0,6,1,26,1.0
HK.00814,51.0,72,1,1,0.45
HK.00815,11.0,86,0,0,0.7
HK.00816,42.0,52,1,27,1.0
HK.00817,38.0,30,1,1,0.95
HK.00818,17.0,15,1,26,1.0
HK.00819,23.0,42,1,8,0.95
HK.00821,23.0,40,1,10,0.95
HK.00822,64.0,31,1,25,1.0
HK.00825,42.0,38,1,24,1.0
HK.00826,64.0,15,1,25,1.0
HK.00827,91.0,83,0,0,0.9
HK.00828,20.0,29,1,2,0.9
HK.00829,14.0,40,1,1,0.9
HK.00830,11.0,29,1,30,1.0
HK.00831,80.0,80,0,0,0.8
HK.00832,6.0,12,1,14,0.85
HK.00833,90.0,51,1,4,0.95
HK.00834,39.0,40,1,4,0.4
HK.00836,68.0,55,1,9,0.65
HK.00837,48.0,41,1,1,0.9
HK.00838,51.0,34,1,29,1.0
HK.00839,22.0,34,1,17,0.9
HK.00840,52.0,42,1,3,0.8
HK.00841,86.0,91,0,0,0.45
HK.00842,41.0,11,1,24,1.0
HK.00844,49.0,27,1,33,1.0
HK.00845,66.0,59,1,24,1.0
HK.00846,21.0,41,1,25,1.0
HK.00848,44.0,45,0,0,0.65
HK.00851,22.0,41,1,30,1.0
HK.00852,66.0,59,1,24,1.0
HK.00853,15.0,53,0,0,0.75
HK.00854,38.0,41,0,0,0.75
HK.00855,41.0,49,1,8,0.95
HK.00856,78.0,76,0,0,0.6
HK.00857,79.0,64,1,8,0.6
HK.00858,53.0,72,0,0,0.35
HK.00859,60.0,86,0,0,0.0
HK.00860,31.0,76,0,0,0.7
HK.00861,16.0,26,1,53,1.0
HK.00862,96.0,94,1,11,0.65
HK.00863,43.0,85,0,0,0.6
HK.00864,76.0,44,1,24,1.0
HK.00865,81.0,19,1,24,1.0
HK.00866,12.0,81,0,0,0.3
HK.00867,50.0,65,1,2,0.6
HK.00868,60.0,66,1,1,0.75
HK.00869,49.0,29,1,21,1.0
HK.00871,13.0,3,1,24,1.0
HK.00873,17.0,30,1,3,0.85
HK.00874,49.0,62,1,14,0.7
HK.00875,2.0,1,1,25,1.0
HK.00876,57.0,67,0,0,0.85
HK.00878,60.0,39,1,30,1.0
HK.00880,11.0,21,1,8,0.85
HK.00881,4.0,14,0,0,0.95
HK.00882,45.0,63,1,25,1.0
HK.00883,78.0,68,0,0,0.65
HK.00884,2.0,28,1,1,0.85
HK.00887,58.0,85,0,0,0.45
HK.00888,8.0,13,1,30,1.0
HK.00889,78.0,9,1,29,1.0
HK.00893,50.0,87,0,0,0.65
HK.00894,96.0,4,1,26,1.0
HK.00895,23.0,49,1,27,1.0
HK.00896,74.0,49,1,4,0.8
HK.00897,27.0,12,1,11,0.85
HK.00898,61.0,47,1,4,0.45
HK.00899,37.0,16,1,16,0.8
HK.00900,82.0,73,0,0,0.6
HK.00902,72.0,47,1,9,0.7
HK.00907,61.0,59,1,24,1.0
HK.00909,5.0,14,1,18,0.95
HK.00910,42.0,15,1,3,0.75
HK.00911,90.0,4,1,17,0.85
HK.00912,68.0,67,1,13,0.85
HK.00914,39.0,64,1,8,0.65
HK.00915,9.0,5,1,10,0.65
HK.00916,36.0,51,0,0,0.7
HK.00917,1.0,11,1,4,0.95
HK.00918,98.0,99,0,0,0.05
HK.00919,55.0,34,1,29,1.0
HK.00921,75.0,78,0,0,0.95
HK.00922,28.0,41,1,3,0.95
HK.00923,51.0,19,1,23,1.0
HK.00924,31.0,87,1,1,0.35
HK.00926,58.0,49,1,24,1.0
HK.00927,32.0,32,1,30,1.0
HK.00928,80.0,97,0,0,0.3
HK.00929,37.0,4,1,41,1.0
