code,rs_percentile_12m,rs_percentile_3m,rs_below_ma,rs_days_below_ma,rs_frac_below_ma,rs_pct_off_high
HK.00754,45.0,62,1,11,0.55,0.6148
HK.00755,34.0,58,1,6,0.75,
HK.00756,47.0,4,1,15,0.95,
HK.00757,18.0,33,1,12,0.7,0.6755
HK.00759,80.0,68,1,6,0.35,
HK.00760,18.0,3,1,12,0.95,
HK.00762,38.0,39,1,28,1.0,0.3878
HK.00763,50.0,78,1,1,0.6,0.4
HK.00764,3.0,13,1,105,1.0,0.7661
HK.00765,7.0,36,1,17,0.95,0.8672
HK.00767,29.0,25,1,8,0.4,
HK.00769,64.0,62,1,11,0.55,
HK.00771,44.0,28,1,10,0.5,0.254
HK.00772,10.0,21,1,29,1.0,0.5673
HK.00775,20.0,24,1,30,1.0,0.5169
HK.00776,1.0,1,1,55,1.0,
HK.00777,30.0,58,1,1,0.55,0.466
HK.00780,14.0,31,1,112,1.0,0.4942
HK.00784,98.0,76,1,9,0.55,
HK.00788,47.0,59,0,0,0.85,0.2773
HK.00789,29.0,53,0,0,0.6,0.4884
HK.00794,90.0,91,0,0,0.8,0.0
HK.00797,92.0,95,1,6,0.4,
HK.00798,23.0,55,0,0,0.75,0.6335
HK.00799,70.0,82,1,8,0.4,0.2527
HK.00800,,26,1,5,0.9,0.3789
HK.00804,75.0,75,0,0,0.6,0.2645
HK.00805,98.0,99,0,0,0.05,0.1054
HK.00806,52.0,71,1,12,0.65,0.2746
HK.00807,49.0,54,1,14,0.7,0.3202
HK.00809,9.0,5,1,22,1.0,0.7082
HK.00811,51.0,67,1,1,0.8,0.2934
HK.00813,1.0,5,1,13,0.95,
HK.00814,47.0,66,0,0,0.55,0.5389
HK.00815,5.0,15,1,13,0.9,0.6689
HK.00816,45.0,51,1,14,0.9,0.323
HK.00817,57.0,42,1,36,1.0,0.272
HK.00818,21.0,13,1,13,0.65,0.4783
HK.00819,17.0,29,1,57,1.0,0.5069
HK.00821,49.0,76,1,8,0.6,
HK.00822,82.0,87,1,13,0.65,0.1456
HK.00825,52.0,37,1,11,0.75,0.4058
HK.00826,70.0,15,1,12,0.65,0.3054
HK.00827,88.0,92,1,6,0.3,
HK.00828,18.0,21,1,18,0.9,0.7464
HK.00829,14.0,42,1,10,0.6,0.5749
HK.00830,13.0,20,1,17,0.9,0.762
HK.00831,75.0,66,1,8,0.4,0.5086
HK.00832,7.0,13,1,2,0.75,0.8431
HK.00833,91.0,79,1,10,0.8,0.3576
HK.00834,77.0,76,0,0,0.45,
HK.00836,75.0,79,0,0,0.75,0.3433
HK.00837,43.0,38,1,13,0.7,0.2273
HK.00838,62.0,47,1,16,0.95,0.3082
HK.00839,15.0,47,1,4,0.7,0.7107
HK.00840,52.0,36,0,0,0.55,0.3612
HK.00841,46.0,4,1,18,0.9,0.548
HK.00842,24.0,26,1,11,0.85,
HK.00844,46.0,10,1,20,1.0,0.3709
HK.00845,64.0,62,1,11,0.55,
HK.00846,22.0,36,1,11,0.55,0.7245
HK.00848,29.0,31,1,5,0.65,0.5558
HK.00851,26.0,28,1,17,0.9,0.5699
HK.00852,64.0,62,1,11,0.55,0.5132
HK.00853,15.0,45,1,2,0.55,0.5509
HK.00854,72.0,33,1,21,1.0,
HK.00855,40.0,54,1,7,0.55,0.3622
HK.00856,75.0,76,1,1,0.85,0.2078
HK.00857,85.0,79,0,0,0.65,0.1146
HK.00858,59.0,91,0,0,0.2,
HK.00859,51.0,87,0,0,0.55,0.4326
HK.00860,27.0,11,1,19,0.95,0.6355
HK.00861,23.0,34,1,40,1.0,0.6049
HK.00862,97.0,98,1,1,0.15,0.3124
HK.00863,24.0,53,1,2,0.6,0.3971
HK.00864,77.0,42,1,11,0.6,0.3546
HK.00865,88.0,81,1,11,0.6,
HK.00866,10.0,20,0,0,0.95,0.6243
HK.00867,51.0,88,0,0,0.0,0.1556
HK.00868,73.0,67,0,0,0.95,0.2163
HK.00869,48.0,36,1,8,0.6,0.4765
HK.00871,43.0,29,1,11,0.65,0.8211
HK.00873,16.0,25,1,25,1.0,0.7624
HK.00874,51.0,77,1,1,0.05,0.4167
HK.00875,26.0,8,1,12,0.6,
HK.00876,13.0,1,1,40,1.0,
HK.00878,62.0,42,1,17,0.85,0.3358
HK.00880,12.0,25,1,36,1.0,0.5947
HK.00881,3.0,6,1,103,1.0,0.8061
HK.00882,48.0,54,1,12,0.65,0.2173
HK.00883,79.0,68,0,0,0.75,0.2151
HK.00884,1.0,7,1,36,1.0,
HK.00887,60.0,87,0,0,0.4,0.5414
HK.00888,8.0,7,1,17,0.85,0.6984
HK.00889,89.0,57,1,16,0.8,
HK.00893,25.0,34,1,12,0.75,0.3957
HK.00894,98.0,96,1,13,0.7,
HK.00895,21.0,10,1,14,0.8,0.4794
HK.00896,72.0,74,1,1,0.45,0.6041
HK.00897,42.0,49,1,2,0.55,0.3302
HK.00898,82.0,91,0,0,0.45,0.0389
HK.00899,67.0,87,1,3,0.15,0.8619
HK.00900,83.0,84,1,1,0.15,0.0536
HK.00902,80.0,72,0,0,0.8,0.1103
HK.00907,63.0,59,1,11,0.55,
HK.00909,7.0,21,1,5,0.95,0.6932
HK.00910,64.0,62,1,11,0.55,0.8173
HK.00911,96.0,95,1,5,0.35,
HK.00912,67.0,79,1,1,0.3,0.2967
HK.00914,39.0,70,0,0,0.75,0.3044
HK.00915,23.0,22,1,2,0.75,
HK.00916,39.0,65,0,0,0.9,0.4284
HK.00917,1.0,9,1,35,1.0,0.9424
HK.00918,98.0,99,0,0,0.2,
HK.00919,78.0,40,1,16,0.9,
HK.00921,71.0,66,1,13,0.65,0.3478
HK.00922,31.0,32,1,13,0.9,0.5021
HK.00923,60.0,26,1,10,0.55,0.4959
HK.00924,13.0,96,0,0,0.05,
HK.00926,61.0,49,1,12,0.6,0.3328
HK.00927,35.0,40,1,17,0.85,0.4945
HK.00928,34.0,35,0,0,0.85,
HK.00929,49.0,18,1,28,1.0,
HK.00931,23.0,24,1,12,0.8,
HK.00932,40.0,55,1,10,0.6,0.5439
HK.00933,15.0,9,1,4,0.95,0.6197
HK.00934,57.0,70,0,0,0.5,0.3671
HK.00936,72.0,24,1,5,0.25,
HK.00938,35.0,42,1,14,0.75,
HK.00939,77.0,74,0,0,0.6,0.0345
HK.00941,66.0,69,1,16,0.8,0.1673
HK.00943,24.0,16,1,9,0.95,0.5429
HK.00945,85.0,86,0,0,0.15,0.0387
HK.00947,68.0,20,1,16,0.8,0.5995
HK.00948,45.0,77,0,0,0.35,
HK.00950,37.0,84,0,0,0.4,0.5049
HK.00951,44.0,24,1,48,1.0,0.4358
HK.00952,11.0,22,1,18,0.95,0.698
HK.00953,33.0,77,1,2,0.6,0.4838
HK.00954,44.0,20,1,17,0.9,0.5891
HK.00956,44.0,72,0,0,0.6,0.2775
HK.00959,64.0,62,1,11,0.55,
HK.00960,24.0,42,1,26,1.0,0.6636
HK.00966,86.0,90,0,0,0.5,0.0085
HK.00968,19.0,33,0,0,0.9,0.5836
HK.00969,28.0,14,1,2,0.85,
HK.00970,29.0,34,0,0,0.7,0.6986
HK.00974,56.0,56,0,0,0.55,
HK.00975,27.0,71,0,0,0.75,0.4471
HK.00976,64.0,62,1,11,0.55,0.5273
HK.00978,49.0,37,1,12,0.85,0.5255
HK.00979,86.0,78,1,8,0.5,0.2965
HK.00980,32.0,27,1,9,0.8,0.5631
HK.00981,79.0,51,1,10,0.7,0.2817
HK.00983,26.0,23,1,13,0.7,0.6234
HK.00984,12.0,26,1,4,0.85,0.6491
HK.00986,7.0,30,0,0,0.65,
HK.00987,91.0,90,1,1,0.15,0.0697
HK.00989,30.0,7,1,10,0.55,
HK.00990,17.0,11,1,31,1.0,0.4199
HK.00991,80.0,72,0,0,0.9,0.1777
HK.00992,96.0,97,0,0,0.45,0.0605
HK.00993,23.0,86,0,0,0.25,
HK.00994,49.0,19,1,18,0.9,
HK.00995,84.0,67,1,1,0.65,0.1129
HK.00997,23.0,42,0,0,0.7,0.555
HK.00998,67.0,54,0,0,0.9,0.0634
HK.00999,42.0,83,1,9,0.5,0.4025
HK.01000,20.0,7,1,10,0.7,0.4487
HK.01001,73.0,45,1,13,0.65,0.1652
HK.01002,41.0,20,1,14,0.8,0.6009
HK.01003,15.0,25,1,13,0.7,0.7752
HK.01004,2.0,1,1,71,1.0,
HK.01005,68.0,92,0,0,0.35,0.7724
HK.01007,64.0,62,1,11,0.55,0.3312
HK.01008,42.0,39,1,10,0.75,
HK.01009,84.0,89,1,6,0.3,0.2532
HK.01010,5.0,1,1,20,1.0,
HK.01011,7.0,11,1,54,1.0,0.7243
HK.01013,88.0,4,1,44,1.0,
HK.01020,89.0,31,1,11,0.75,0.5693
HK.01021,,2,1,18,0.95,0.4966
HK.01022,36.0,25,1,10,0.8,0.5331
HK.01023,58.0,43,1,12,0.6,0.3257
HK.01024,23.0,55,1,5,0.75,0.4836
HK.01025,21.0,14,1,7,0.8,0.885
HK.01026,13.0,21,1,26,1.0,0.7484
HK.01027,92.0,96,0,0,0.1,0.1444
HK.01028,95.0,19,1,28,1.0,
HK.01029,22.0,21,1,23,1.0,0.7684
HK.01030,14.0,24,1,48,1.0,0.5958
HK.01033,40.0,68,0,0,0.8,0.5427
HK.01036,75.0,81,0,0,0.2,0.1413
HK.01037,47.0,12,1,30,1.0,
HK.01038,78.0,73,1,1,0.3,0.1886
HK.01039,69.0,34,1,14,0.75,0.7779
HK.01044,54.0,68,1,4,0.8,0.2869
HK.01045,23.0,10,1,48,1.0,0.5634
HK.01046,74.0,91,0,0,0.25,
HK.01047,76.0,86,0,0,0.3,0.3193
HK.01049,35.0,17,1,15,0.75,
HK.01050,80.0,11,1,23,1.0,0.3996
HK.01051,34.0,43,1,4,0.25,0.3313
HK.01052,52.0,56,1,14,0.7,0.2469
HK.01053,21.0,29,1,20,1.0,
HK.01055,33.0,37,1,18,0.9,0.434
HK.01057,15.0,12,1,38,1.0,0.4738
HK.01058,56.0,56,1,12,0.6,0.2594
HK.01059,54.0,40,1,9,0.65,0.4062
HK.01060,11.0,26,1,5,0.95,0.6412
HK.01061,15.0,27,1,4,0.45,0.5657
HK.01063,6.0,2,1,21,1.0,0.7437
HK.01064,50.0,27,1,15,0.85,
HK.01065,63.0,54,0,0,0.75,0.1317
HK.01066,23.0,56,1,2,0.4,0.5203
HK.01068,11.0,13,1,14,0.9,0.7709
HK.01069,19.0,71,1,3,0.5,0.7137
HK.01070,90.0,91,0,0,0.15,0.0
HK.01071,71.0,73,0,0,0.9,0.2375
HK.01072,67.0,13,1,48,1.0,
HK.01073,56.0,73,1,6,0.45,0.3598
HK.01075,16.0,9,1,17,0.95,0.4685
HK.01079,83.0,17,1,10,0.5,
HK.01080,29.0,19,1,2,0.9,0.6205
HK.01082,35.0,26,1,7,0.6,0.5737
HK.01083,57.0,79,0,0,0.3,0.1954
HK.01084,73.0,79,1,3,0.25,0.39
HK.01085,86.0,87,1,4,0.55,0.2216
HK.01086,41.0,78,0,0,0.5,0.3884
HK.01087,95.0,98,1,4,0.2,
HK.01088,79.0,79,0,0,0.65,0.0948
HK.01090,51.0,42,1,14,0.7,0.466
HK.01091,36.0,18,1,42,1.0,
HK.01093,57.0,90,0,0,0.0,0.2304
HK.01094,15.0,12,1,10,0.8,
HK.01097,76.0,91,1,7,0.35,0.6056
HK.01098,18.0,13,1,16,0.9,0.7727
HK.01099,48.0,72,1,3,0.15,0.3806
HK.01100,77.0,67,1,12,0.6,0.3661
HK.01101,64.0,62,1,11,0.55,0.6285
HK.01102,95.0,98,0,0,0.2,
HK.01104,31.0,36,0,0,0.7,0.562
HK.01105,42.0,54,1,7,0.6,0.5551
HK.01107,39.0,62,1,11,0.55,
HK.01108,9.0,11,1,23,1.0,0.6411
HK.01109,81.0,83,1,3,0.65,0.086
HK.01110,47.0,82,0,0,0.55,0.3988
HK.01111,40.0,77,0,0,0.8,0.5746
HK.01112,82.0,94,0,0,0.15,0.0212
HK.01113,83.0,76,0,0,0.4,0.0204
HK.01114,14.0,24,1,26,1.0,0.5178
HK.01115,49.0,50,1,9,0.6,0.3848
HK.01116,42.0,72,0,0,0.55,0.8151
HK.01117,51.0,89,0,0,0.4,0.2281
HK.01118,75.0,67,1,9,0.5,0.1051
HK.01119,4.0,12,1,28,1.0,0.9239
HK.01120,35.0,56,1,5,0.25,
HK.01121,2.0,9,1,75,1.0,0.9046
HK.01122,11.0,5,1,58,1.0,0.5401
HK.01123,56.0,51,1,12,0.7,0.4245
HK.01124,10.0,9,1,1,0.95,
HK.01125,28.0,17,1,31,1.0,0.7126
HK.01126,33.0,80,0,0,0.25,0.6022
HK.01127,57.0,45,1,14,0.7,0.3644
HK.01128,55.0,77,1,3,0.6,0.2966
HK.01129,4.0,9,1,57,1.0,0.8876
HK.01130,78.0,50,1,10,0.55,
HK.01132,86.0,92,0,0,0.0,0.2031
HK.01133,89.0,38,0,0,0.85,0.3806
HK.01134,89.0,43,1,14,0.7,
HK.01137,31.0,42,1,9,0.6,0.5617
HK.01138,85.0,10,1,18,0.9,0.3513
HK.01141,97.0,97,1,1,0.1,
HK.01142,1.0,8,1,13,0.85,
HK.01143,79.0,94,0,0,0.0,
HK.01145,59.0,79,0,0,0.65,0.4102
HK.01146,84.0,92,1,1,0.1,0.4063
HK.01147,52.0,32,1,9,0.6,0.2688
HK.01148,48.0,58,1,3,0.45,0.4599
HK.01150,9.0,33,1,13,0.65,
HK.01152,90.0,22,1,17,0.85,
HK.01153,35.0,58,1,4,0.4,0.5773
HK.01156,94.0,95,0,0,0.15,0.103
HK.01157,71.0,68,0,0,0.8,0.2153
HK.01159,66.0,32,1,7,0.5,
HK.01161,89.0,92,0,0,0.0,0.0456
HK.01162,47.0,54,1,11,0.6,0.4038
HK.01163,79.0,50,1,6,0.5,0.1589
HK.01164,24.0,16,1,34,1.0,0.4857
HK.01165,62.0,62,1,11,0.55,
HK.01166,2.0,11,0,0,0.8,
HK.01167,22.0,48,1,1,0.3,0.5538
HK.01168,76.0,98,0,0,0.0,0.5277
HK.01170,47.0,37,1,18,0.9,0.5372
HK.01171,78.0,49,0,0,0.9,0.2655
HK.01172,25.0,24,1,7,0.45,
HK.01173,36.0,68,1,12,0.7,
HK.01176,2.0,9,1,41,1.0,
HK.01177,34.0,82,0,0,0.1,0.4076
HK.01179,53.0,35,1,13,0.7,0.2257
HK.01180,91.0,97,0,0,0.0,0.5626
HK.01181,9.0,13,1,13,0.65,0.7901
HK.01182,77.0,18,1,16,0.8,
HK.01183,39.0,31,1,7,0.75,
HK.01184,93.0,95,0,0,0.1,0.0532
HK.01186,54.0,76,0,0,0.7,0.2869
HK.01188,64.0,62,1,11,0.55,0.5441
HK.01193,39.0,51,0,0,0.95,0.5812
HK.01195,9.0,18,1,13,0.85,0.6135
HK.01196,59.0,42,1,5,0.8,0.3704
HK.01198,7.0,18,1,5,0.7,
HK.01199,56.0,79,0,0,0.5,0.1828
HK.01200,74.0,34,1,1,0.9,0.2545
HK.01201,95.0,54,1,4,0.45,
HK.01202,90.0,85,0,0,0.4,0.158
HK.01203,52.0,83,0,0,0.25,0.3411
HK.01204,56.0,66,1,7,0.45,
HK.01205,70.0,34,1,16,0.85,0.2198
HK.01206,27.0,38,1,9,0.45,0.5258
HK.01208,87.0,83,0,0,0.9,0.1809
HK.01209,53.0,46,1,13,0.85,0.1652
HK.01211,35.0,77,0,0,0.25,0.4563
HK.01213,85.0,39,1,24,1.0,0.354
HK.01215,47.0,16,1,19,0.95,0.3886
HK.01216,36.0,38,1,13,0.8,0.4991
HK.01218,38.0,25,1,11,0.55,0.5031
HK.01220,64.0,62,1,11,0.55,0.6292
HK.01221,70.0,48,1,11,0.55,0.294
HK.01222,80.0,94,0,0,0.1,0.3916
HK.01223,66.0,43,1,12,0.6,0.252
HK.01224,64.0,47,1,14,0.7,0.3397
HK.01225,84.0,39,1,17,0.9,0.2163
HK.01228,79.0,53,1,5,0.5,
HK.01229,16.0,14,1,35,1.0,0.5519
HK.01231,59.0,48,1,11,0.6,
HK.01232,13.0,3,1,18,0.9,
HK.01233,2.0,9,1,75,1.0,
HK.01234,69.0,55,1,12,0.6,0.347
HK.01235,78.0,54,1,4,0.4,0.1627
HK.01237,68.0,52,0,0,0.85,0.4665
HK.01238,23.0,24,1,12,0.85,0.8313
HK.01239,60.0,14,1,10,0.85,
HK.01240,51.0,43,1,16,0.8,0.4469
HK.01241,25.0,35,1,17,0.85,
HK.01243,54.0,55,1,6,0.45,0.4359
HK.01244,4.0,7,1,37,1.0,0.7617
HK.01245,72.0,73,1,7,0.35,0.2924
HK.01246,64.0,62,1,11,0.55,0.3312
HK.01247,7.0,15,1,22,1.0,0.7245
HK.01250,17.0,28,1,31,1.0,0.574
HK.01251,61.0,35,1,12,0.65,
HK.01252,40.0,62,1,11,0.55,
HK.01253,10.0,10,1,14,0.7,
HK.01255,98.0,33,1,14,0.7,
HK.01257,47.0,47,1,24,1.0,0.3212
HK.01258,86.0,89,0,0,0.55,0.0764
HK.01259,74.0,74,1,12,0.8,
HK.01260,55.0,16,1,18,0.9,0.2335
HK.01262,84.0,91,0,0,0.2,0.2683
HK.01265,24.0,29,1,13,0.7,0.5207
HK.01268,2.0,4,1,81,1.0,0.8732
HK.01269,63.0,81,0,0,0.4,
HK.01270,58.0,46,1,5,0.9,0.3678
HK.01271,1.0,0,1,14,0.85,0.9593
HK.01272,61.0,68,0,0,0.35,0.1507
HK.01273,87.0,78,1,10,0.5,0.1382
HK.01274,6.0,14,1,14,0.85,0.9288
HK.01276,31.0,48,1,8,0.4,0.3362
HK.01277,82.0,77,0,0,0.85,0.2665
HK.01278,23.0,30,1,13,0.85,0.5433
HK.01280,4.0,8,1,4,0.65,
HK.01281,42.0,46,1,9,0.45,
HK.01282,13.0,27,1,5,0.8,0.6968
HK.01283,71.0,41,1,14,0.9,0.1602
HK.01284,87.0,73,1,13,0.65,0.1234
HK.01285,76.0,57,0,0,0.7,0.2736
HK.01286,90.0,16,1,13,0.8,
HK.01288,72.0,64,0,0,0.8,0.0574
HK.01289,45.0,67,1,10,0.5,0.2264
HK.01290,53.0,59,1,1,0.35,0.6013
HK.01292,18.0,31,1,17,0.95,0.5069
HK.01293,64.0,62,1,11,0.55,0.6833
HK.01298,84.0,91,1,2,0.1,
HK.01299,70.0,69,0,0,0.5,0.0938
HK.01300,96.0,3,1,21,1.0,0.7363
HK.01301,34.0,50,1,3,0.55,
HK.01302,40.0,40,0,0,0.9,0.3479
HK.01303,38.0,14,1,7,0.75,0.7428
HK.01304,39.0,26,1,10,0.55,0.413
HK.01305,80.0,86,1,4,0.2,0.3862
HK.01308,89.0,93,0,0,0.15,0.0
HK.01310,50.0,32,1,14,0.8,
HK.01312,73.0,84,0,0,0.15,0.3896
HK.01313,19.0,41,0,0,0.95,0.58
HK.01314,81.0,95,0,0,0.05,0.4141
HK.01315,34.0,16,1,7,0.75,0.589
HK.01316,19.0,29,1,14,0.95,0.4942
HK.01317,9.0,44,1,1,0.6,0.6088
HK.01318,17.0,66,0,0,0.75,0.5668
HK.01319,80.0,54,1,11,0.55,0.1465
HK.01321,60.0,49,0,0,0.6,
HK.01323,91.0,97,1,1,0.1,0.379
HK.01326,52.0,62,1,11,0.55,0.6659
HK.01327,95.0,98,0,0,0.0,
HK.01328,65.0,84,0,0,0.7,
HK.01330,73.0,55,1,1,0.95,0.111
HK.01332,80.0,80,1,3,0.2,
HK.01333,3.0,3,1,16,0.8,0.7647
HK.01334,48.0,12,1,13,0.95,0.5367
HK.01335,22.0,11,1,28,1.0,0.7653
HK.01336,71.0,75,0,0,0.7,0.134
HK.01338,45.0,80,0,0,0.25,0.5649
HK.01339,52.0,79,0,0,0.45,0.2279
HK.01340,88.0,50,1,13,0.7,0.4297
HK.01341,1.0,6,1,23,1.0,0.9887
HK.01343,83.0,40,1,14,0.7,
HK.01345,74.0,74,1,7,0.5,0.1942
HK.01346,66.0,78,1,1,0.15,0.0811
HK.01347,95.0,87,1,9,0.45,0.3699
HK.01348,94.0,51,1,8,0.65,
HK.01349,28.0,41,1,5,0.4,0.4901
HK.01351,13.0,27,1,6,0.65,0.6424
HK.01354,6.0,22,1,14,0.7,
HK.01355,84.0,72,1,4,0.25,
HK.01357,12.0,45,1,5,0.9,0.6671
HK.01358,38.0,38,1,12,0.65,0.3256
HK.01359,35.0,49,1,14,0.9,0.5378
HK.01361,31.0,50,0,0,0.7,0.3155
HK.01362,91.0,54,1,13,0.65,0.0892
HK.01364,38.0,56,1,14,0.7,0.2835
HK.01368,26.0,34,1,27,1.0,0.4879
HK.01370,7.0,13,0,0,0.85,
HK.01371,3.0,3,1,22,1.0,
HK.01372,48.0,89,0,0,0.45,
HK.01373,43.0,44,1,7,0.65,0.5859
HK.01375,30.0,49,1,13,0.65,0.591
HK.01376,34.0,62,1,11,0.55,
HK.01378,45.0,37,0,0,0.8,0.3566
HK.01379,14.0,3,1,18,0.9,0.52
HK.01380,92.0,15,1,16,0.8,
HK.01382,28.0,47,1,1,0.95,0.5533
HK.01384,,4,1,38,1.0,
HK.01385,16.0,13,1,9,0.5,0.5006
HK.01388,24.0,27,1,15,0.75,0.494
HK.01389,89.0,96,0,0,0.2,
HK.01393,19.0,15,1,43,1.0,0.6765
HK.01395,20.0,9,1,16,0.8,0.5035
HK.01396,93.0,16,1,14,0.75,
HK.01397,55.0,39,1,22,1.0,0.2813
HK.01398,81.0,75,0,0,0.55,0.0464
HK.01399,95.0,94,0,0,0.8,
HK.01400,50.0,46,1,14,0.7,
HK.01401,1.0,5,1,13,0.9,
HK.01402,79.0,83,1,1,0.3,0.4469
HK.01405,8.0,68,1,1,0.45,0.6992
HK.01406,64.0,62,1,11,0.55,0.4729
HK.01407,75.0,74,1,10,0.55,0.2527
HK.01408,87.0,17,1,21,1.0,0.2568
HK.01410,94.0,57,1,14,0.75,0.1398
HK.01412,40.0,80,0,0,0.55,0.3127
HK.01413,6.0,21,1,12,0.9,0.8668
HK.01415,25.0,15,1,40,1.0,0.4452
HK.01416,78.0,22,1,16,0.95,0.433
HK.01417,99.0,99,0,0,0.0,
HK.01418,23.0,39,1,2,0.45,
HK.01419,58.0,66,0,0,0.55,0.4792
HK.01420,69.0,25,1,15,0.9,0.3519
HK.01421,76.0,90,1,1,0.25,
HK.01425,69.0,78,1,11,0.55,0.2314
HK.01427,77.0,81,1,4,0.65,0.4789
HK.01428,8.0,10,1,54,1.0,
HK.01429,94.0,7,1,15,0.9,
HK.01431,28.0,28,1,8,0.9,0.4547
HK.01432,73.0,80,0,0,0.4,0.2514
HK.01433,53.0,62,1,11,0.55,0.3193
HK.01440,88.0,22,1,5,0.7,
HK.01442,48.0,80,1,3,0.45,0.41
HK.01443,36.0,50,1,16,0.8,
HK.01446,38.0,46,1,13,0.65,0.3549
HK.01447,84.0,90,0,0,0.0,
HK.01448,53.0,62,1,11,0.55,0.5395
HK.01449,88.0,91,0,0,0.35,0.2244
HK.01450,44.0,56,1,1,0.75,0.6074
HK.01451,47.0,22,1,13,0.95,0.3891
HK.01452,92.0,95,0,0,0.2,0.0723
HK.01455,74.0,84,0,0,0.45,0.0887
HK.01456,31.0,48,0,0,0.6,0.5132
HK.01458,20.0,33,1,4,0.75,0.5772
HK.01459,37.0,47,1,4,0.25,0.6038
HK.01460,54.0,77,1,8,0.45,0.3141
HK.01461,62.0,92,0,0,0.35,0.4038
HK.01463,78.0,57,1,3,0.3,
HK.01466,93.0,96,1,3,0.15,0.3443
HK.01468,2.0,3,1,21,1.0,
HK.01470,88.0,42,1,13,0.65,
HK.01471,25.0,49,1,11,0.7,
HK.01472,92.0,90,0,0,0.8,0.1938
HK.01473,98.0,98,0,0,0.65,
HK.01475,58.0,53,1,12,0.65,0.1151
HK.01476,20.0,40,1,5,0.6,0.6041
HK.01477,21.0,74,0,0,0.5,0.5266
HK.01478,25.0,29,1,22,1.0,0.5307
HK.01480,73.0,40,1,22,1.0,0.5873
HK.01481,87.0,15,1,15,0.75,0.4905
HK.01483,43.0,15,1,3,0.65,0.4516
HK.01486,47.0,1,1,17,0.85,0.5565
HK.01488,54.0,17,1,10,0.5,
HK.01489,89.0,88,0,0,0.35,
HK.01490,82.0,42,1,12,0.65,0.2288
HK.01496,57.0,48,1,4,0.6,0.1828
HK.01497,57.0,25,1,7,0.5,0.7309
HK.01498,31.0,38,1,12,0.6,0.726
HK.01499,4.0,28,1,12,0.85,0.8461
HK.01500,96.0,31,1,17,0.9,
HK.01501,80.0,75,0,0,0.3,0.1862
HK.01502,59.0,58,1,12,0.7,0.2919
HK.01508,51.0,88,0,0,0.3,0.2288
HK.01513,48.0,74,1,3,0.15,0.3043
HK.01515,33.0,78,0,0,0.4,0.4946
HK.01516,16.0,47,1,2,0.55,0.7157
HK.01518,5.0,2,1,18,0.95,0.794
HK.01519,56.0,88,0,0,0.2,0.1572
HK.01520,11.0,27,1,27,1.0,
HK.01521,76.0,92,0,0,0.1,0.4945
HK.01522,39.0,45,1,8,0.75,0.3151
HK.01523,84.0,56,1,23,1.0,0.1751
HK.01525,73.0,94,0,0,0.0,0.3803
HK.01526,80.0,95,1,1,0.05,0.4083
HK.01527,37.0,17,1,12,0.85,
HK.01528,26.0,22,1,27,1.0,0.679
HK.01529,10.0,3,1,8,0.45,
HK.01530,17.0,49,1,6,0.45,0.4959
HK.01532,82.0,81,0,0,0.8,
HK.01536,44.0,2,1,22,1.0,0.5805
HK.01538,93.0,83,1,6,0.35,0.1756
HK.01539,67.0,64,1,10,0.55,0.6026
HK.01540,85.0,94,1,1,0.15,0.22
HK.01541,5.0,18,1,6,0.55,0.8486
HK.01542,33.0,50,1,13,0.75,0.7652
HK.01543,22.0,38,1,6,0.4,
HK.01545,89.0,67,1,12,0.6,0.1248
HK.01546,72.0,8,1,27,1.0,
HK.01547,41.0,17,1,25,1.0,0.4402
HK.01548,75.0,95,0,0,0.05,0.184
HK.01549,18.0,5,1,12,0.65,
HK.01551,59.0,55,1,1,0.7,0.362
HK.01552,81.0,69,1,7,0.35,0.158
HK.01553,50.0,44,1,4,0.65,0.2837
HK.01555,38.0,65,0,0,0.7,
HK.01556,50.0,83,0,0,0.35,0.2385
HK.01557,95.0,95,0,0,0.2,
HK.01559,17.0,12,1,14,0.9,0.7858
HK.01560,81.0,81,0,0,0.35,0.4894
HK.01561,38.0,89,0,0,0.65,
HK.01563,20.0,19,1,8,0.85,0.8135
HK.01565,57.0,91,0,0,0.1,0.5424
HK.01566,64.0,62,1,31,1.0,
HK.01568,53.0,74,1,12,0.65,0.2516
HK.01569,26.0,48,1,1,0.9,0.6319
HK.01570,98.0,85,1,12,0.65,
HK.01571,73.0,59,1,13,0.65,0.198
HK.01572,49.0,45,1,12,0.7,0.5841
HK.01575,26.0,28,1,1,0.9,0.7614
HK.01576,61.0,78,1,1,0.3,0.4006
HK.01577,82.0,80,1,6,0.3,0.1896
HK.01578,45.0,39,1,13,0.85,0.2113
HK.01579,78.0,82,0,0,0.05,0.1964
HK.01580,46.0,4,1,47,1.0,
HK.01581,88.0,47,1,7,0.85,
HK.01582,61.0,44,1,13,0.7,0.4277
HK.01583,35.0,70,0,0,0.85,0.4043
HK.01585,39.0,52,0,0,0.75,0.3696
HK.01586,43.0,86,1,9,0.5,0.461
HK.01587,41.0,21,1,11,0.55,0.241
HK.01588,8.0,19,1,16,0.8,0.5733
HK.01591,39.0,12,1,21,1.0,0.6236
HK.01592,83.0,95,1,2,0.2,
HK.01593,31.0,19,1,20,1.0,0.5328
HK.01596,3.0,6,1,31,1.0,
HK.01597,96.0,96,1,1,0.1,
HK.01598,64.0,62,1,11,0.55,0.409
HK.01599,37.0,39,1,7,0.85,0.4623
HK.01600,51.0,57,1,12,0.6,0.4525
