code,rs_percentile_12m,rs_percentile_3m,rs_below_ma,rs_days_below_ma,rs_frac_below_ma
HK.00068,,19,0,0,0.55
HK.00069,52.0,58,0,0,0.65
HK.00070,83.0,96,0,0,0.25
HK.00071,63.0,52,1,1,0.5
HK.00072,32.0,9,1,8,0.5
HK.00073,69.0,46,0,0,0.9
HK.00075,52.0,62,1,12,0.7
HK.00076,52.0,88,0,0,0.35
HK.00077,84.0,81,0,0,0.15
HK.00078,36.0,75,0,0,0.35
HK.00079,86.0,93,0,0,0.2
HK.00081,79.0,86,0,0,0.0
HK.00082,43.0,35,1,40,1.0
HK.00083,60.0,51,1,5,0.7
HK.00084,69.0,65,1,1,0.5
HK.00085,11.0,9,1,47,1.0
HK.00086,70.0,58,0,0,0.5
HK.00087,85.0,83,0,0,0.0
HK.00088,55.0,45,1,1,0.85
HK.00089,44.0,49,1,1,0.75
HK.00090,39.0,35,1,1,0.85
HK.00092,38.0,57,1,4,0.45
HK.00093,26.0,15,1,13,0.9
HK.00094,42.0,17,1,27,1.0
HK.00095,38.0,85,0,0,0.6
HK.00096,55.0,69,0,0,0.45
HK.00097,22.0,27,1,3,0.8
HK.00098,27.0,10,1,12,0.8
HK.00099,59.0,58,0,0,0.7
HK.00100,,68,0,0,0.2
HK.00101,45.0,45,1,8,0.9
HK.00103,45.0,90,0,0,0.1
HK.00104,76.0,73,0,0,0.05
HK.00105,66.0,47,1,1,0.9
HK.00106,60.0,55,1,1,0.8
HK.00107,56.0,63,0,0,0.55
HK.00108,42.0,68,1,5,0.45
HK.00110,96.0,95,1,3,0.2
HK.00111,78.0,90,0,0,0.5
HK.00113,77.0,42,1,14,0.75
HK.00114,74.0,50,1,9,0.65
HK.00115,37.0,5,1,59,1.0
HK.00116,85.0,93,0,0,0.0
HK.00117,97.0,2,1,13,0.75
HK.00118,48.0,65,0,0,0.55
HK.00119,18.0,12,1,17,0.95
HK.00120,12.0,33,1,1,0.45
HK.00122,50.0,39,1,8,0.6
HK.00123,20.0,19,1,5,0.6
HK.00124,35.0,46,1,1,0.6
HK.00125,43.0,50,1,2,0.5
HK.00126,18.0,12,1,1,0.8
HK.00127,42.0,44,1,1,0.9
HK.00128,64.0,55,1,1,0.8
HK.00129,23.0,36,0,0,0.85
HK.00130,73.0,45,0,0,0.75
HK.00131,69.0,58,0,0,0.65
HK.00132,24.0,25,0,0,0.95
HK.00135,70.0,77,0,0,0.45
HK.00136,21.0,26,1,7,0.75
HK.00137,70.0,61,0,0,0.65
HK.00138,6.0,10,1,15,0.95
HK.00139,11.0,13,1,3,0.6
HK.00142,48.0,44,1,25,1.0
HK.00144,75.0,85,0,0,0.05
HK.00145,81.0,81,0,0,0.3
HK.00146,46.0,43,1,1,0.85
HK.00147,94.0,99,0,0,0.05
HK.00148,89.0,30,1,1,0.65
HK.00149,55.0,47,1,1,0.8
HK.00150,66.0,72,0,0,0.75
HK.00151,15.0,23,1,48,1.0
HK.00152,21.0,21,1,27,1.0
HK.00154,37.0,78,0,0,0.45
HK.00156,76.0,52,1,1,0.65
HK.00157,54.0,50,0,0,0.75
HK.00158,66.0,66,0,0,0.3
HK.00159,4.0,1,1,35,1.0
HK.00160,15.0,24,1,2,0.75
HK.00162,31.0,71,0,0,0.05
HK.00163,16.0,13,1,51,1.0
HK.00164,74.0,45,0,0,0.7
HK.00165,48.0,84,0,0,0.5
HK.00166,36.0,73,0,0,0.6
HK.00167,93.0,3,1,8,0.65
HK.00168,40.0,22,1,26,1.0
HK.00169,22.0,25,1,3,0.85
HK.00171,18.0,92,0,0,0.35
HK.00173,49.0,61,1,5,0.35
HK.00174,36.0,12,1,38,1.0
HK.00175,67.0,29,1,8,0.95
HK.00176,64.0,55,1,1,0.8
HK.00177,68.0,62,0,0,0.7
HK.00178,92.0,89,0,0,0.25
HK.00179,19.0,26,1,10,0.5
HK.00180,56.0,50,1,1,0.6
HK.00181,30.0,12,1,51,1.0
HK.00182,54.0,39,0,0,0.8
HK.00183,47.0,58,0,0,0.8
HK.00184,73.0,70,0,0,0.3
HK.00185,40.0,75,0,0,0.25
HK.00186,96.0,97,0,0,0.0
HK.00187,19.0,28,1,14,0.85
HK.00188,54.0,58,0,0,0.9
HK.00189,58.0,22,1,1,0.55
HK.00191,27.0,11,1,51,1.0
HK.00193,61.0,59,0,0,0.7
HK.00194,59.0,59,1,1,0.8
HK.00196,6.0,5,1,43,1.0
HK.00197,90.0,96,0,0,0.2
HK.00199,98.0,63,1,5,0.3
HK.00200,22.0,23,1,17,0.95
HK.00201,44.0,32,1,1,0.8
HK.00202,6.0,48,0,0,0.65
HK.00205,75.0,18,1,6,0.9
HK.00206,13.0,6,1,2,0.75
HK.00209,0.0,0,1,11,0.55
HK.00210,29.0,22,1,13,0.8
HK.00211,60.0,58,1,1,0.25
HK.00212,70.0,61,1,1,0.7
HK.00213,59.0,67,0,0,0.5
HK.00214,31.0,80,0,0,0.0
HK.00215,73.0,63,0,0,0.55
HK.00216,23.0,20,1,16,0.9
HK.00217,43.0,40,0,0,0.8
HK.00218,38.0,73,0,0,0.75
HK.00219,74.0,39,1,1,0.85
HK.00220,58.0,52,1,8,0.4
HK.00222,63.0,39,1,15,0.95
HK.00223,9.0,8,1,2,0.95
HK.00224,67.0,78,0,0,0.0
HK.00225,53.0,37,1,3,0.7
HK.00227,12.0,20,1,2,0.9
HK.00228,8.0,3,1,51,1.0
HK.00229,40.0,33,1,45,1.0
HK.00232,97.0,95,0,0,0.0
HK.00234,31.0,29,1,2,0.8
HK.00235,29.0,36,1,1,0.8
HK.00236,49.0,39,1,1,0.5
HK.00237,62.0,39,1,3,0.65
HK.00239,74.0,73,1,1,0.15
HK.00240,62.0,53,1,1,0.7
HK.00241,20.0,36,1,16,0.8
HK.00242,28.0,49,0,0,0.75
HK.00243,55.0,30,1,3,0.4
HK.00244,63.0,85,0,0,0.35
HK.00245,59.0,51,1,3,0.3
HK.00247,62.0,55,1,1,0.8
HK.00248,18.0,11,1,40,1.0
HK.00251,55.0,49,1,2,0.85
HK.00252,70.0,66,1,1,0.3
HK.00253,60.0,40,1,15,0.95
HK.00254,2.0,94,0,0,0.55
HK.00255,67.0,68,0,0,0.25
HK.00256,28.0,89,0,0,0.15
HK.00257,72.0,63,1,5,0.6
HK.00258,47.0,61,0,0,0.65
HK.00259,26.0,11,1,47,1.0
HK.00261,79.0,95,0,0,0.25
HK.00262,56.0,44,1,2,0.25
HK.00264,39.0,14,1,8,0.7
HK.00265,52.0,21,1,43,1.0
HK.00266,61.0,60,1,1,0.5
HK.00267,80.0,88,0,0,0.2
HK.00268,42.0,82,0,0,0.3
HK.00269,60.0,55,1,1,0.8
HK.00270,81.0,80,0,0,0.45
HK.00271,37.0,29,1,12,0.8
HK.00272,38.0,75,0,0,0.7
HK.00274,64.0,55,1,1,0.8
HK.00276,42.0,49,0,0,0.9
HK.00277,21.0,15,1,43,1.0
HK.00279,11.0,25,1,2,0.75
HK.00280,82.0,63,1,3,0.25
HK.00285,31.0,72,0,0,0.55
HK.00286,64.0,55,1,1,0.8
HK.00287,70.0,52,1,1,0.8
HK.00288,40.0,17,1,9,0.95
HK.00289,67.0,43,1,28,1.0
HK.00290,11.0,9,0,0,0.6
HK.00291,25.0,14,1,26,1.0
HK.00293,85.0,68,0,0,0.3
HK.00294,83.0,86,0,0,0.0
HK.00295,45.0,32,1,3,0.55
HK.00296,26.0,24,1,15,0.8
HK.00297,49.0,65,0,0,0.45
HK.00298,30.0,24,1,5,0.8
HK.00299,64.0,55,1,1,0.8
HK.00300,84.0,80,0,0,0.1
HK.00301,98.0,97,0,0,0.05
HK.00302,11.0,24,1,1,0.6
HK.00303,47.0,46,1,13,0.8
HK.00305,32.0,38,1,3,0.6
HK.00306,79.0,71,1,1,0.35
HK.00308,67.0,78,0,0,0.65
HK.00309,14.0,26,1,9,0.8
HK.00311,88.0,90,0,0,0.0
HK.00312,16.0,37,1,10,0.6
HK.00313,34.0,88,1,1,0.2
HK.00314,41.0,87,0,0,0.0
HK.00315,66.0,52,0,0,0.7
HK.00316,74.0,77,1,6,0.3
HK.00317,47.0,73,0,0,0.35
HK.00318,91.0,72,1,1,0.7
HK.00320,46.0,42,1,43,1.0
HK.00321,71.0,35,1,1,0.95
HK.00322,78.0,82,1,1,0.3
HK.00323,24.0,57,1,1,0.5
HK.00325,84.0,96,0,0,0.0
HK.00326,94.0,7,1,12,0.6
HK.00327,50.0,79,0,0,0.1
HK.00328,13.0,94,0,0,0.75
HK.00329,3.0,6,1,15,0.85
HK.00330,12.0,70,0,0,0.3
HK.00331,52.0,44,1,15,0.95
HK.00332,3.0,4,1,3,0.95
HK.00333,39.0,74,0,0,0.0
HK.00334,16.0,7,1,15,0.95
HK.00335,66.0,70,0,0,0.35
HK.00336,31.0,37,1,4,0.8
HK.00337,16.0,31,0,0,0.9
HK.00338,44.0,71,0,0,0.5
HK.00340,92.0,97,0,0,0.0
HK.00341,81.0,82,0,0,0.4
HK.00343,24.0,51,0,0,0.7
HK.00345,57.0,68,0,0,0.5
HK.00346,8.0,10,1,1,0.95
HK.00347,18.0,50,1,3,0.7
HK.00348,14.0,11,1,5,0.45
HK.00351,67.0,36,0,0,0.7
HK.00352,39.0,55,1,1,0.8
HK.00353,73.0,47,1,1,0.5
HK.00354,44.0,85,0,0,0.45
HK.00355,74.0,81,0,0,0.1
HK.00357,26.0,73,1,10,0.5
HK.00358,82.0,73,1,1,0.25
HK.00360,8.0,5,1,67,1.0
HK.00361,20.0,19,1,5,0.8
HK.00362,64.0,55,1,1,0.8
HK.00363,61.0,68,0,0,0.25
HK.00365,68.0,6,1,5,0.95
HK.00366,55.0,51,0,0,0.55
HK.00367,32.0,42,1,9,0.75
HK.00368,99.0,96,0,0,0.25
HK.00369,69.0,62,0,0,0.7
HK.00370,5.0,41,0,0,0.9
HK.00371,16.0,4,1,32,1.0
HK.00372,6.0,1,1,46,1.0
HK.00373,55.0,62,0,0,0.5
HK.00374,66.0,65,0,0,0.8
HK.00375,47.0,21,1,35,1.0
HK.00376,35.0,92,0,0,0.3
HK.00377,98.0,98,0,0,0.1
HK.00379,18.0,16,1,1,0.55
HK.00380,38.0,72,1,1,0.1
HK.00381,5.0,16,1,1,0.95
HK.00382,5.0,32,1,1,0.95
HK.00383,36.0,24,1,1,0.9
HK.00384,25.0,48,1,1,0.6
HK.00385,16.0,35,1,5,0.85
HK.00386,76.0,85,0,0,0.3
HK.00387,73.0,42,1,5,0.95
HK.00388,68.0,69,1,1,0.15
HK.00389,88.0,97,0,0,0.0
HK.00390,43.0,47,1,3,0.8
HK.00391,97.0,98,0,0,0.0
HK.00392,60.0,68,1,1,0.6
HK.00393,70.0,59,1,1,0.55
HK.00396,95.0,91,1,1,0.05
HK.00397,36.0,43,1,2,0.6
HK.00398,70.0,65,0,0,0.4
HK.00399,15.0,55,1,1,0.8
HK.00400,88.0,58,0,0,0.55
HK.00401,31.0,8,1,5,0.4
HK.00403,75.0,83,0,0,0.05
HK.00406,20.0,25,1,8,0.65
HK.00408,89.0,83,0,0,0.1
HK.00410,13.0,20,1,73,1.0
HK.00411,53.0,28,1,8,0.7
HK.00412,3.0,93,0,0,0.35
HK.00413,30.0,42,0,0,0.6
HK.00417,32.0,65,1,1,0.4
HK.00418,26.0,17,1,35,1.0
HK.00419,87.0,90,1,7,0.35
HK.00420,74.0,38,1,8,0.5
HK.00422,39.0,60,0,0,0.65
HK.00423,48.0,45,1,9,0.75
HK.00425,20.0,11,1,7,0.65
HK.00426,87.0,48,0,0,0.9
HK.00430,40.0,43,1,1,0.8
HK.00432,52.0,27,1,9,0.7
HK.00433,14.0,8,1,5,0.6
HK.00434,69.0,96,0,0,0.05
HK.00436,28.0,16,1,1,0.7
HK.00438,15.0,34,1,3,0.75
HK.00439,13.0,37,1,4,0.35
HK.00440,86.0,76,0,0,0.45
HK.00442,17.0,35,0,0,0.65
HK.00444,64.0,55,1,1,0.8
HK.00450,36.0,25,1,11,0.75
HK.00451,21.0,5,1,39,1.0
HK.00455,49.0,72,1,4,0.3
HK.00456,36.0,14,1,1,0.7
HK.00458,51.0,19,1,30,1.0
HK.00460,15.0,19,1,11,0.95
HK.00464,71.0,66,1,29,1.0
HK.00465,99.0,91,0,0,0.0
HK.00467,28.0,86,0,0,0.25
HK.00468,64.0,55,1,1,0.8
HK.00470,,13,1,4,0.55
HK.00471,2.0,10,0,0,0.8
HK.00472,53.0,26,0,0,0.0
HK.00474,97.0,95,0,0,0.2
HK.00475,8.0,1,1,44,1.0
HK.00476,70.0,95,0,0,0.0
HK.00480,52.0,29,1,2,0.95
HK.00482,15.0,15,1,28,1.0
HK.00483,29.0,62,0,0,0.2
HK.00484,39.0,43,1,2,0.45
HK.00485,60.0,41,1,1,0.55
HK.00486,15.0,23,1,15,0.9
HK.00487,19.0,43,1,16,0.9
HK.00488,60.0,16,0,0,0.9
HK.00491,36.0,58,1,1,0.5
HK.00493,13.0,37,1,1,0.8
HK.00496,5.0,19,1,1,0.75
HK.00497,37.0,18,1,48,1.0
HK.00498,15.0,55,1,1,0.8
HK.00499,90.0,74,1,1,0.35
HK.00500,65.0,81,0,0,0.35
HK.00505,67.0,77,0,0,0.65
HK.00506,79.0,91,0,0,0.4
HK.00508,22.0,15,1,50,1.0
HK.00509,64.0,55,1,1,0.8
HK.00510,74.0,37,1,28,1.0
HK.00511,26.0,29,1,14,0.7
HK.00512,24.0,39,1,8,0.55
HK.00513,37.0,74,0,0,0.35
HK.00515,57.0,55,1,1,0.8
HK.00517,80.0,89,0,0,0.15
HK.00518,26.0,11,1,47,1.0
HK.00519,43.0,35,1,1,0.85
HK.00520,4.0,38,1,5,0.45
HK.00521,16.0,11,1,47,1.0
HK.00522,92.0,31,1,13,0.75
HK.00524,97.0,7,1,1,0.6
HK.00525,81.0,80,0,0,0.45
HK.00526,79.0,57,0,0,0.7
HK.00527,87.0,94,0,0,0.0
HK.00528,79.0,76,0,0,0.8
HK.00529,43.0,29,1,1,0.55
HK.00532,23.0,8,1,1,0.9
HK.00533,50.0,37,1,43,1.0
HK.00535,12.0,59,0,0,0.55
HK.00536,78.0,63,1,1,0.5
HK.00538,57.0,38,1,15,0.95
HK.00540,79.0,39,1,1,0.45
HK.00542,83.0,80,0,0,0.1
HK.00543,55.0,40,1,1,0.65
HK.00544,4.0,4,1,1,0.85
HK.00546,14.0,19,1,5,0.85
HK.00547,26.0,20,1,15,0.75
HK.00548,61.0,60,1,1,0.7
HK.00550,98.0,18,1,30,1.0
HK.00551,56.0,60,1,9,0.8
HK.00552,54.0,42,1,24,1.0
HK.00553,21.0,34,1,3,0.9
HK.00554,48.0,57,0,0,0.75
HK.00556,82.0,30,1,6,0.6
HK.00557,26.0,32,1,45,1.0
HK.00558,2.0,10,1,13,0.9
HK.00559,44.0,55,1,1,0.8
HK.00560,36.0,33,1,1,0.9
HK.00563,23.0,30,1,1,0.75
HK.00564,22.0,14,1,19,0.95
HK.00565,95.0,94,0,0,0.15
HK.00567,94.0,38,0,0,0.75
HK.00568,49.0,43,1,2,0.95
HK.00570,19.0,27,1,35,1.0
HK.00571,49.0,62,0,0,0.65
HK.00572,38.0,41,1,6,0.4
HK.00573,44.0,47,1,1,0.75
HK.00574,2.0,20,1,1,0.95
HK.00575,82.0,62,1,17,0.9
HK.00576,48.0,39,1,5,0.75
HK.00579,30.0,22,1,44,1.0
HK.00580,11.0,4,1,13,0.9
HK.00581,40.0,59,1,3,0.35
HK.00582,38.0,91,1,2,0.25
HK.00583,41.0,22,1,14,0.7
HK.00585,98.0,61,1,3,0.35
HK.00586,20.0,8,1,43,1.0
HK.00587,10.0,35,0,0,0.8
HK.00588,43.0,61,0,0,0.3
HK.00590,60.0,43,1,5,0.6
HK.00591,43.0,59,1,1,0.8
HK.00595,96.0,74,1,1,0.05
HK.00596,5.0,14,1,13,0.9
HK.00598,67.0,77,0,0,0.3
HK.00599,31.0,33,1,2,0.7
HK.00600,,95,0,0,0.05
HK.00601,64.0,55,1,1,0.8
HK.00602,72.0,83,0,0,0.8
HK.00603,11.0,32,1,4,0.85
HK.00604,31.0,40,1,5,0.4
HK.00605,39.0,62,0,0,0.4
HK.00606,30.0,18,1,4,0.75
HK.00607,21.0,2,1,55,1.0
HK.00608,25.0,17,1,8,0.9
HK.00609,35.0,42,1,1,0.85
HK.00610,72.0,51,1,11,0.55
HK.00611,47.0,30,1,29,1.0
HK.00613,96.0,77,1,8,0.4
HK.00616,15.0,15,1,1,0.75
HK.00617,46.0,87,0,0,0.15
HK.00618,90.0,33,1,3,0.8
HK.00619,40.0,40,1,1,0.75
HK.00620,11.0,3,1,21,1.0
HK.00621,42.0,32,1,1,0.35
HK.00622,96.0,84,1,3,0.15
HK.00623,78.0,88,0,0,0.0
HK.00626,79.0,80,0,0,0.1
HK.00627,31.0,18,0,0,0.7
HK.00628,85.0,81,0,0,0.45
HK.00629,56.0,73,1,1,0.3
HK.00630,34.0,95,0,0,0.5
HK.00631,81.0,93,0,0,0.2
HK.00632,4.0,13,1,45,1.0
HK.00635,73.0,80,0,0,0.45
HK.00636,41.0,60,1,2,0.65
HK.00637,51.0,36,1,12,0.8
HK.00639,71.0,92,0,0,0.0
HK.00640,55.0,37,1,43,1.0
HK.00641,80.0,57,0,0,0.7
HK.00643,11.0,14,1,9,0.5
HK.00645,67.0,23,1,4,0.55
HK.00646,90.0,97,0,0,0.7
HK.00648,0.0,1,1,46,1.0
HK.00650,23.0,4,1,74,1.0
HK.00653,88.0,98,0,0,0.25
HK.00655,83.0,40,1,2,0.6
HK.00656,84.0,91,0,0,0.0
HK.00657,48.0,37,1,1,0.7
HK.00658,9.0,5,1,13,0.9
HK.00659,73.0,69,0,0,0.5
HK.00660,86.0,5,1,6,0.65
HK.00661,93.0,97,0,0,0.0
HK.00662,70.0,51,1,1,0.5
HK.00664,,14,1,61,1.0
HK.00666,22.0,12,1,15,0.9
HK.00667,27.0,39,0,0,0.85
HK.00669,86.0,65,1,8,0.45
HK.00670,18.0,9,1,21,1.0
HK.00672,17.0,28,1,12,0.7
HK.00673,6.0,4,1,15,0.95
HK.00674,7.0,9,1,3,0.95
HK.00675,68.0,72,0,0,0.8
HK.00676,67.0,58,1,1,0.8
HK.00677,86.0,91,0,0,0.55
HK.00679,97.0,57,1,5,0.65
HK.00681,34.0,40,0,0,0.85
HK.00682,36.0,23,1,12,0.9
HK.00683,46.0,41,1,5,0.75
HK.00684,24.0,28,1,2,0.6
HK.00685,53.0,58,0,0,0.55
HK.00686,16.0,13,1,28,1.0
HK.00687,84.0,80,0,0,0.25
HK.00688,51.0,45,1,5,0.4
HK.00689,23.0,5,1,9,0.95
HK.00690,7.0,5,1,44,1.0
HK.00691,5.0,40,1,1,0.25
HK.00693,58.0,37,1,15,0.95
HK.00694,18.0,31,1,7,0.85
HK.00695,84.0,52,1,13,0.75
HK.00696,52.0,71,0,0,0.5
HK.00697,27.0,10,1,13,0.8
HK.00698,19.0,88,0,0,0.05
HK.00700,40.0,31,1,19,0.95
HK.00701,8.0,20,1,37,1.0
HK.00702,64.0,55,1,1,0.8
HK.00703,28.0,26,1,7,0.75
HK.00704,53.0,55,1,1,0.8
HK.00707,64.0,55,1,1,0.8
HK.00708,64.0,55,1,1,0.8
HK.00709,59.0,52,1,1,0.75
HK.00710,43.0,69,0,0,0.6
HK.00711,70.0,60,1,1,0.7
HK.00712,12.0,22,1,9,0.8
HK.00713,26.0,15,1,15,0.95
HK.00716,25.0,44,1,1,0.75
HK.00717,32.0,71,0,0,0.45
HK.00718,53.0,73,0,0,0.8
HK.00719,43.0,32,1,21,1.0
HK.00720,86.0,69,0,0,0.45
HK.00722,53.0,44,1,3,0.45
HK.00723,62.0,87,0,0,0.1
HK.00725,76.0,42,0,0,0.8
HK.00726,19.0,18,1,5,0.55
HK.00727,10.0,10,1,5,0.85
HK.00728,50.0,70,0,0,0.2
HK.00730,60.0,34,1,1,0.7
HK.00731,82.0,22,1,11,0.7
HK.00732,33.0,27,1,1,0.8
HK.00733,19.0,31,1,12,0.7
HK.00736,6.0,73,0,0,0.5
HK.00737,74.0,74,0,0,0.1
HK.00738,87.0,88,0,0,0.0
HK.00743,67.0,55,1,1,0.8
HK.00745,98.0,50,1,13,0.9
HK.00746,51.0,41,1,16,0.8
HK.00747,37.0,26,0,0,0.55
HK.00750,31.0,24,1,20,1.0
HK.00751,43.0,17,1,15,0.9
HK.00752,50.0,51,1,13,0.8
HK.00753,20.0,16,1,21,1.0
HK.00754,46.0,55,1,1,0.8
HK.00755,45.0,66,0,0,0.55
HK.00756,93.0,98,0,0,0.25
HK.00757,21.0,33,1,2,0.6
HK.00759,46.0,29,1,38,1.0
HK.00760,19.0,17,1,1,0.95
HK.00762,17.0,12,1,28,1.0
HK.00763,31.0,30,1,14,0.8
HK.00764,4.0,16,1,136,1.0
HK.00765,7.0,42,1,1,0.55
HK.00767,77.0,87,0,0,0.4
HK.00769,64.0,55,1,1,0.8
HK.00771,53.0,49,1,1,0.55
HK.00772,22.0,70,0,0,0.45
HK.00775,22.0,51,1,1,0.55
HK.00776,1.0,4,1,2,0.9
HK.00777,56.0,79,0,0,0.6
HK.00780,17.0,18,1,19,0.95
HK.00784,98.0,69,0,0,0.55
HK.00788,42.0,42,1,25,1.0
HK.00789,4.0,1,1,30,1.0
HK.00794,92.0,93,0,0,0.1
HK.00797,92.0,88,0,0,0.6
HK.00798,10.0,9,1,8,0.55
HK.00799,68.0,37,1,3,0.8
HK.00800,,66,0,0,0.55
HK.00804,98.0,99,0,0,0.0
HK.00805,98.0,94,1,1,0.05
HK.00806,50.0,45,0,0,0.9
HK.00807,46.0,39,1,15,0.9
HK.00809,6.0,34,1,1,0.55
HK.00811,29.0,13,1,24,1.0
HK.00813,1.0,2,1,6,0.85
HK.00814,45.0,45,1,1,0.45
HK.00815,9.0,13,1,5,0.7
HK.00816,48.0,61,1,1,0.4
HK.00817,49.0,52,1,5,0.3
HK.00818,22.0,24,1,1,0.75
HK.00819,10.0,6,1,26,1.0
HK.00821,88.0,97,0,0,0.35
HK.00822,51.0,20,1,44,1.0
HK.00825,49.0,46,0,0,0.85
HK.00826,58.0,40,0,0,0.65
HK.00827,87.0,84,1,1,0.2
HK.00828,18.0,23,1,5,0.7
HK.00829,26.0,65,0,0,0.5
HK.00830,30.0,86,0,0,0.2
HK.00831,84.0,80,1,1,0.05
HK.00832,11.0,60,1,4,0.55
HK.00833,40.0,1,1,22,1.0
HK.00834,36.0,22,1,16,0.95
HK.00836,66.0,58,1,1,0.65
HK.00837,42.0,33,1,19,0.95
HK.00838,32.0,20,1,47,1.0
HK.00839,24.0,51,0,0,0.6
HK.00840,32.0,26,1,1,0.65
HK.00841,62.0,85,0,0,0.25
HK.00842,33.0,28,1,1,0.6
HK.00844,61.0,62,0,0,0.5
HK.00845,64.0,55,1,1,0.8
HK.00846,28.0,43,0,0,0.85
HK.00848,39.0,46,1,1,0.25
HK.00851,30.0,35,0,0,0.85
HK.00852,64.0,55,1,1,0.8
HK.00853,14.0,22,1,15,0.8
HK.00854,33.0,31,1,5,0.3
HK.00855,38.0,44,1,13,0.8
HK.00856,77.0,63,0,0,0.45
HK.00857,79.0,75,0,0,0.3
HK.00858,60.0,77,1,1,0.15
HK.00859,75.0,82,1,1,0.15
HK.00860,23.0,44,1,3,0.35
HK.00861,16.0,22,1,14,0.9
HK.00862,95.0,83,1,4,0.75
HK.00863,42.0,49,1,10,0.6
HK.00864,54.0,8,1,15,0.95
HK.00865,83.0,86,0,0,0.35
HK.00866,49.0,94,0,0,0.0
HK.00867,53.0,39,1,20,1.0
HK.00868,66.0,67,0,0,0.6
HK.00869,61.0,73,0,0,0.55
HK.00871,19.0,16,1,42,1.0
HK.00873,8.0,4,1,21,1.0
HK.00874,36.0,22,1,32,1.0
HK.00875,6.0,14,1,10,0.8
HK.00876,18.0,34,1,1,0.45
HK.00878,56.0,41,1,1,0.85
HK.00880,10.0,32,1,1,0.95
HK.00881,2.0,3,1,11,0.8
HK.00882,47.0,59,0,0,0.75
HK.00883,76.0,78,0,0,0.05
HK.00884,2.0,30,0,0,0.7
HK.00887,77.0,86,0,0,0.05
HK.00888,7.0,30,1,1,0.8
HK.00889,35.0,9,1,12,0.8
HK.00893,59.0,77,1,1,0.1
HK.00894,92.0,2,1,44,1.0
HK.00895,30.0,44,1,1,0.7
HK.00896,63.0,26,1,8,0.75
HK.00897,44.0,60,0,0,0.65
HK.00898,55.0,42,1,3,0.9
HK.00899,41.0,7,1,34,1.0
HK.00900,84.0,76,0,0,0.1
HK.00901,,89,0,0,0.2
HK.00902,55.0,36,1,1,0.95
HK.00907,51.0,55,1,1,0.8
HK.00909,3.0,6,1,36,1.0
HK.00910,95.0,98,0,0,0.75
HK.00911,83.0,2,1,36,1.0
HK.00912,68.0,67,1,1,0.55
HK.00914,31.0,32,1,5,0.9
HK.00915,36.0,61,0,0,0.85
HK.00916,29.0,39,1,6,0.75
HK.00917,5.0,70,0,0,0.5
HK.00918,97.0,96,1,10,0.65
HK.00919,40.0,22,1,47,1.0
HK.00921,60.0,43,0,0,0.75
HK.00922,28.0,46,0,0,0.7
HK.00923,53.0,34,0,0,0.9
HK.00924,75.0,78,1,1,0.25
HK.00926,55.0,48,1,2,0.6
HK.00927,20.0,24,1,49,1.0
HK.00928,92.0,96,0,0,0.0
HK.00929,36.0,21,1,6,0.8
