code,rs_percentile_12m,rs_percentile_3m,rs_below_ma,rs_days_below_ma,rs_frac_below_ma,rs_pct_off_high
HK.00177,66.0,54,1,7,0.35,0.0896
HK.00178,89.0,88,0,0,0.0,0.0601
HK.00179,25.0,18,1,3,0.65,0.503
HK.00180,49.0,54,1,5,0.45,0.5802
HK.00181,59.0,28,1,9,0.45,0.2017
HK.00182,81.0,78,1,7,0.35,0.5292
HK.00183,51.0,84,0,0,0.1,0.5559
HK.00184,75.0,83,0,0,0.1,0.167
HK.00185,19.0,11,1,6,0.8,0.8677
HK.00186,40.0,65,1,2,0.15,
HK.00187,15.0,21,1,11,0.9,0.4679
HK.00188,60.0,68,1,3,0.25,0.2435
HK.00189,89.0,88,1,5,0.25,0.3376
HK.00191,78.0,50,1,9,0.6,0.297
HK.00193,53.0,50,1,4,0.25,0.6703
HK.00194,59.0,51,1,2,0.15,0.2596
HK.00195,63.0,72,1,1,0.05,0.3121
HK.00196,20.0,14,1,2,0.95,0.4411
HK.00197,80.0,88,0,0,0.1,0.5117
HK.00199,98.0,97,1,2,0.1,
HK.00200,27.0,28,1,4,0.8,0.5195
HK.00201,52.0,59,1,2,0.3,0.4136
HK.00202,7.0,10,1,8,0.95,
HK.00205,90.0,29,1,5,0.7,
HK.00206,55.0,7,1,4,0.9,0.4758
HK.00209,95.0,94,0,0,0.05,
HK.00210,37.0,38,1,5,0.35,0.3307
HK.00211,61.0,75,0,0,0.15,0.1186
HK.00212,71.0,77,0,0,0.05,0.1327
HK.00213,51.0,52,1,3,0.6,0.5735
HK.00214,12.0,8,1,20,1.0,0.6849
HK.00215,72.0,69,0,0,0.05,0.0893
HK.00216,30.0,18,1,5,0.85,0.4783
HK.00217,48.0,36,1,3,0.35,0.4925
HK.00218,19.0,52,1,2,0.45,
HK.00219,77.0,68,1,1,0.3,0.3698
HK.00220,53.0,75,0,0,0.2,0.2439
HK.00222,82.0,95,0,0,0.2,0.1131
HK.00223,20.0,10,1,4,0.95,0.7764
HK.00224,36.0,43,1,4,0.2,0.5269
HK.00225,58.0,63,1,1,0.05,0.1847
HK.00227,18.0,35,0,0,0.9,
HK.00228,23.0,26,1,10,0.8,0.7554
HK.00229,55.0,53,1,4,0.4,0.2786
HK.00232,96.0,97,0,0,0.0,
HK.00234,41.0,45,1,3,0.4,0.5173
HK.00235,26.0,50,1,3,0.35,0.5187
HK.00236,71.0,63,1,1,0.1,0.1305
HK.00237,74.0,69,0,0,0.25,0.1925
HK.00239,68.0,66,1,1,0.1,0.2397
HK.00240,68.0,27,1,13,0.95,0.1555
HK.00241,15.0,28,0,0,0.85,0.509
HK.00242,30.0,35,1,10,0.5,0.523
HK.00243,85.0,7,1,20,1.0,
HK.00244,48.0,58,1,4,0.3,0.2593
HK.00245,53.0,79,1,5,0.4,0.4291
HK.00247,64.0,72,1,1,0.05,0.216
HK.00248,48.0,45,1,4,0.85,0.3182
HK.00251,59.0,53,1,4,0.2,0.4082
HK.00252,65.0,72,1,1,0.05,0.5903
HK.00253,66.0,54,1,4,0.3,0.4075
HK.00254,1.0,0,1,10,0.5,
HK.00255,69.0,79,0,0,0.05,0.1178
HK.00256,6.0,35,0,0,0.7,0.9461
HK.00257,70.0,45,1,7,0.8,0.1259
HK.00258,48.0,66,0,0,0.05,0.3822
HK.00259,86.0,80,1,6,0.4,0.308
HK.00261,11.0,11,1,6,0.7,0.9353
HK.00262,67.0,69,1,7,0.35,0.2542
HK.00264,61.0,88,1,5,0.25,
HK.00265,83.0,65,1,1,0.05,
HK.00266,52.0,64,1,1,0.05,0.3548
HK.00267,59.0,28,1,15,0.75,0.1512
HK.00268,10.0,30,0,0,0.9,0.6188
HK.00269,59.0,72,1,2,0.1,
HK.00270,74.0,53,1,5,0.35,0.0691
HK.00271,42.0,42,1,7,0.65,0.3906
HK.00272,24.0,55,0,0,0.45,0.5169
HK.00274,63.0,72,1,1,0.05,
HK.00276,55.0,79,0,0,0.35,0.4664
HK.00277,62.0,72,1,1,0.05,0.5383
HK.00279,14.0,30,1,5,0.9,
HK.00280,85.0,92,0,0,0.05,0.0
HK.00285,17.0,16,1,22,1.0,0.6678
HK.00286,63.0,72,1,1,0.05,0.7067
HK.00287,71.0,78,1,1,0.05,0.1745
HK.00288,49.0,23,1,4,0.45,0.2035
HK.00289,69.0,55,1,5,0.35,0.1004
HK.00290,52.0,1,1,31,1.0,0.7383
HK.00291,41.0,41,1,3,0.75,0.3914
HK.00293,83.0,84,0,0,0.25,0.0368
HK.00294,67.0,85,0,0,0.1,0.4934
HK.00295,29.0,9,1,13,0.95,
HK.00296,28.0,32,1,2,0.6,0.594
HK.00297,44.0,24,1,16,0.8,0.26
HK.00298,42.0,34,1,8,0.5,0.39
HK.00299,63.0,72,1,1,0.05,
HK.00300,78.0,85,0,0,0.05,0.025
HK.00301,97.0,99,0,0,0.0,0.0
HK.00302,8.0,11,1,40,1.0,0.8578
HK.00303,43.0,42,1,6,0.55,0.2212
HK.00305,31.0,35,1,6,0.8,
HK.00306,84.0,91,0,0,0.0,0.0464
HK.00308,40.0,48,1,12,0.75,
HK.00309,11.0,9,1,13,0.7,
HK.00311,84.0,67,1,12,0.6,0.3721
HK.00312,45.0,76,1,3,0.3,
HK.00313,24.0,23,1,3,0.7,0.8374
HK.00314,6.0,77,0,0,0.3,0.8435
HK.00315,68.0,51,1,2,0.3,0.0506
HK.00316,61.0,44,1,3,0.7,0.1194
HK.00317,52.0,39,1,14,0.9,0.4937
HK.00318,93.0,93,0,0,0.0,
HK.00320,62.0,66,1,1,0.05,0.2723
HK.00321,81.0,52,1,3,0.25,0.1101
HK.00322,65.0,63,0,0,0.65,0.192
HK.00323,16.0,12,1,40,1.0,0.4386
HK.00325,12.0,29,0,0,0.65,0.7446
HK.00326,95.0,37,0,0,0.45,
HK.00327,25.0,64,0,0,0.4,0.422
HK.00328,4.0,25,1,2,0.6,
HK.00329,6.0,3,1,12,0.65,0.843
HK.00330,4.0,12,1,64,1.0,
HK.00331,52.0,57,1,2,0.15,0.231
HK.00332,19.0,26,1,2,0.9,
HK.00333,22.0,28,1,5,0.65,0.582
HK.00334,80.0,27,1,11,0.65,0.2887
HK.00335,56.0,69,1,1,0.05,0.443
HK.00336,33.0,16,1,19,0.95,0.3169
HK.00337,21.0,19,1,16,0.95,
HK.00338,36.0,36,1,5,0.55,0.3084
HK.00340,20.0,21,1,3,0.8,0.4776
HK.00341,72.0,95,0,0,0.0,0.4692
HK.00343,19.0,28,1,4,0.65,0.6162
HK.00345,47.0,84,0,0,0.2,0.5679
HK.00346,16.0,11,1,18,0.9,
HK.00347,14.0,21,1,78,1.0,0.5285
HK.00348,10.0,18,1,2,0.45,0.7576
HK.00351,92.0,93,0,0,0.3,
HK.00352,95.0,72,1,1,0.05,
HK.00353,62.0,48,1,1,0.35,0.5567
HK.00354,20.0,25,1,18,0.9,0.6357
HK.00355,35.0,27,1,16,0.9,0.7493
HK.00357,5.0,15,1,125,1.0,0.653
HK.00358,79.0,34,1,10,0.6,0.3217
HK.00360,33.0,20,1,26,1.0,0.6826
HK.00361,25.0,56,0,0,0.7,
HK.00362,63.0,72,1,1,0.05,
HK.00363,56.0,42,1,4,0.95,0.1012
HK.00365,93.0,29,1,23,1.0,
HK.00366,48.0,43,1,5,0.45,0.2481
HK.00367,25.0,31,1,4,0.35,0.5485
HK.00368,98.0,98,1,4,0.2,
HK.00369,76.0,45,1,5,0.3,0.2878
HK.00370,2.0,14,1,2,0.55,
HK.00371,51.0,36,1,28,1.0,0.2541
HK.00372,36.0,36,1,4,0.55,
HK.00373,62.0,33,1,10,0.5,0.3256
HK.00374,54.0,64,1,1,0.05,0.2582
HK.00375,80.0,81,1,2,0.1,0.125
HK.00376,6.0,6,1,60,1.0,
HK.00377,89.0,90,1,1,0.1,
HK.00379,45.0,3,1,15,0.9,
HK.00380,49.0,37,1,8,0.4,0.2708
HK.00381,1.0,7,1,53,1.0,
HK.00382,2.0,6,1,59,1.0,0.8161
HK.00383,43.0,23,1,26,1.0,0.3825
HK.00384,23.0,13,1,18,0.9,0.3887
HK.00385,23.0,47,1,3,0.15,0.4639
HK.00386,57.0,56,1,2,0.15,0.3674
HK.00387,84.0,85,1,1,0.05,0.1385
HK.00388,52.0,56,1,2,0.35,0.0942
HK.00389,4.0,14,1,4,0.6,0.7683
HK.00390,39.0,35,1,8,0.4,0.3519
HK.00391,69.0,76,1,2,0.2,0.5268
HK.00392,53.0,65,0,0,0.35,0.1588
HK.00393,69.0,67,1,2,0.1,0.0494
HK.00396,94.0,35,0,0,0.65,
HK.00397,29.0,46,0,0,0.25,0.7919
HK.00398,62.0,69,1,2,0.1,0.1793
HK.00399,4.0,40,1,1,0.3,
HK.00400,96.0,98,0,0,0.0,0.1114
HK.00401,84.0,6,1,4,0.9,
HK.00403,42.0,37,1,6,0.3,0.4463
HK.00406,17.0,13,1,17,0.9,0.6737
HK.00408,82.0,76,0,0,0.25,0.0331
HK.00410,22.0,29,1,32,1.0,0.6423
HK.00411,62.0,45,1,1,0.4,0.0942
HK.00412,0.0,1,1,76,1.0,
HK.00413,32.0,64,0,0,0.6,0.6169
HK.00417,40.0,68,1,2,0.3,
HK.00418,39.0,51,0,0,0.35,0.5362
HK.00419,90.0,96,0,0,0.35,
HK.00420,74.0,69,1,2,0.1,0.1549
HK.00422,29.0,56,1,2,0.15,0.6938
HK.00423,45.0,51,1,2,0.35,0.3041
HK.00425,50.0,22,1,2,0.85,0.3172
HK.00426,93.0,92,1,2,0.4,
HK.00430,41.0,36,1,5,0.25,0.2805
HK.00432,68.0,32,1,11,0.95,0.3023
HK.00433,73.0,58,1,3,0.3,
HK.00434,8.0,20,1,15,0.95,0.7593
HK.00436,33.0,22,1,17,0.9,
HK.00438,14.0,35,1,8,0.95,0.7239
HK.00439,5.0,9,1,26,1.0,0.8041
HK.00440,80.0,69,1,1,0.1,0.0355
HK.00442,33.0,33,1,6,0.65,0.575
HK.00444,63.0,72,1,1,0.05,
HK.00450,39.0,41,1,3,0.25,0.405
HK.00451,78.0,39,1,6,0.7,0.4785
HK.00455,25.0,53,1,1,0.3,0.7611
HK.00456,58.0,35,1,4,0.35,0.4458
HK.00458,73.0,90,0,0,0.25,0.4216
HK.00460,12.0,16,1,3,0.8,0.5065
HK.00464,76.0,96,0,0,0.0,
HK.00465,99.0,98,1,5,0.55,
HK.00467,19.0,11,1,31,1.0,0.5613
HK.00468,63.0,72,1,1,0.05,0.3135
HK.00470,,4,1,27,1.0,0.4585
HK.00471,1.0,11,1,53,1.0,
HK.00472,69.0,32,1,6,0.7,
HK.00474,94.0,76,1,1,0.05,
HK.00475,43.0,80,1,3,0.15,
HK.00476,18.0,20,1,5,0.75,
HK.00480,60.0,48,1,3,0.55,0.4009
HK.00482,22.0,14,1,3,0.55,0.7137
HK.00483,15.0,12,1,27,1.0,0.6082
HK.00484,30.0,21,1,18,0.9,0.4205
HK.00485,86.0,66,1,1,0.05,0.158
HK.00486,21.0,18,1,18,0.95,0.4918
HK.00487,11.0,38,1,6,0.55,
HK.00488,86.0,67,0,0,0.9,0.2397
HK.00491,22.0,34,1,4,0.9,
HK.00493,13.0,21,1,13,0.9,0.7699
HK.00495,63.0,72,1,1,0.05,
HK.00496,6.0,4,1,34,1.0,0.6315
HK.00497,56.0,33,1,6,0.6,0.1934
HK.00498,14.0,47,1,1,0.35,
HK.00499,93.0,91,0,0,0.1,
HK.00500,28.0,62,0,0,0.65,0.7769
HK.00505,60.0,62,1,1,0.45,0.3903
HK.00506,38.0,47,1,2,0.1,0.2693
HK.00508,36.0,17,1,9,0.95,0.5539
HK.00509,63.0,72,1,1,0.05,
HK.00510,88.0,95,0,0,0.2,
HK.00511,27.0,42,1,14,0.85,0.4891
HK.00512,16.0,47,0,0,0.55,0.4626
HK.00513,27.0,7,1,30,1.0,0.5964
HK.00515,48.0,72,1,1,0.05,
HK.00517,55.0,41,1,7,0.5,0.2019
HK.00518,52.0,40,1,6,0.35,0.3914
HK.00519,48.0,66,0,0,0.25,
HK.00520,3.0,8,1,31,1.0,0.8583
HK.00521,70.0,44,1,6,0.35,0.2693
HK.00522,96.0,94,1,4,0.2,0.2145
HK.00524,98.0,98,0,0,0.3,
HK.00525,69.0,65,0,0,0.15,0.3084
HK.00526,87.0,93,0,0,0.1,0.559
HK.00527,67.0,78,1,4,0.45,0.3783
HK.00528,57.0,68,1,1,0.25,0.3631
HK.00529,56.0,63,1,3,0.15,0.349
HK.00532,88.0,17,1,18,0.9,
HK.00533,56.0,43,1,2,0.3,0.4892
HK.00535,7.0,12,1,21,1.0,0.7859
HK.00536,79.0,74,0,0,0.05,0.0406
HK.00538,58.0,58,1,2,0.1,0.2811
HK.00540,74.0,60,1,6,0.3,
HK.00542,61.0,10,1,38,1.0,0.5861
HK.00543,49.0,68,1,1,0.35,0.3617
HK.00544,72.0,38,1,6,0.9,
HK.00546,16.0,19,1,2,0.95,0.4531
HK.00547,29.0,79,0,0,0.55,0.5957
HK.00548,48.0,52,0,0,0.3,0.3715
HK.00550,98.0,87,0,0,0.75,
HK.00551,61.0,50,1,10,0.55,0.3131
HK.00552,59.0,62,1,3,0.15,0.2903
HK.00553,18.0,14,1,14,0.95,0.4672
HK.00554,37.0,80,1,2,0.2,0.4746
HK.00556,91.0,94,0,0,0.05,0.4212
HK.00557,47.0,87,1,3,0.15,0.5301
HK.00558,3.0,2,1,36,1.0,0.7758
HK.00559,49.0,61,1,1,0.05,0.7181
HK.00560,41.0,56,1,4,0.25,0.2987
HK.00563,27.0,36,1,3,0.9,0.5861
HK.00564,27.0,34,1,2,0.9,0.3641
HK.00565,92.0,75,1,2,0.15,0.1165
HK.00567,95.0,22,1,2,0.65,
HK.00568,62.0,5,0,0,0.85,
HK.00570,19.0,31,1,3,0.95,0.7588
HK.00571,39.0,39,1,8,0.55,0.4896
HK.00572,30.0,50,1,1,0.5,0.6018
HK.00573,42.0,69,0,0,0.25,0.7273
HK.00574,3.0,1,1,17,0.95,
HK.00575,79.0,96,0,0,0.25,
HK.00576,48.0,43,1,8,0.4,0.1163
HK.00579,42.0,47,1,3,0.4,0.2181
HK.00580,82.0,74,1,6,0.3,0.3877
HK.00581,33.0,27,1,12,0.7,0.452
HK.00582,1.0,4,1,71,1.0,0.9154
HK.00583,30.0,25,1,8,0.85,0.5843
HK.00585,99.0,99,0,0,0.0,
HK.00586,62.0,46,1,2,0.5,0.1687
HK.00587,8.0,14,1,67,1.0,0.7356
HK.00588,34.0,20,1,9,0.65,0.3944
HK.00590,62.0,83,0,0,0.05,0.2307
HK.00591,46.0,82,0,0,0.2,0.4551
HK.00595,97.0,95,0,0,0.6,0.2604
HK.00596,13.0,75,1,1,0.65,0.7542
HK.00598,42.0,27,1,29,1.0,0.1767
HK.00599,41.0,75,0,0,0.15,0.4332
HK.00600,,11,1,37,1.0,0.535
HK.00601,52.0,51,1,2,0.1,0.3505
HK.00602,75.0,92,0,0,0.6,
HK.00603,28.0,19,1,18,0.95,
HK.00604,29.0,24,1,18,0.95,0.5283
HK.00605,32.0,64,1,6,0.55,
HK.00606,45.0,29,1,10,0.5,0.3514
HK.00607,83.0,0,1,14,0.7,
HK.00608,55.0,79,0,0,0.1,0.466
HK.00609,28.0,25,1,10,0.8,0.3447
HK.00610,70.0,64,0,0,0.05,0.2289
HK.00611,55.0,49,1,7,0.55,0.2476
HK.00613,94.0,97,0,0,0.0,0.1709
HK.00616,37.0,16,1,4,0.5,
HK.00617,22.0,22,1,19,0.95,0.8584
HK.00618,91.0,82,1,2,0.15,0.3999
HK.00619,79.0,82,0,0,0.75,
HK.00620,85.0,97,0,0,0.0,
HK.00621,72.0,61,1,13,0.65,0.4561
HK.00622,96.0,74,1,2,0.25,0.1541
HK.00623,50.0,55,1,2,0.1,0.3325
HK.00626,67.0,56,1,1,0.35,0.45
HK.00627,81.0,85,1,7,0.45,
HK.00628,72.0,4,1,5,0.95,0.5556
HK.00629,32.0,26,1,2,0.35,0.2961
HK.00630,15.0,3,1,23,1.0,
HK.00631,31.0,10,1,4,0.95,0.5186
HK.00632,22.0,38,1,4,0.45,
HK.00635,54.0,47,1,4,0.25,0.3009
HK.00636,35.0,44,1,2,0.5,0.4246
HK.00637,77.0,76,0,0,0.05,
HK.00639,31.0,19,1,17,0.85,0.4274
HK.00640,75.0,61,1,1,0.1,0.0512
HK.00641,85.0,80,1,4,0.35,0.2318
HK.00643,19.0,19,1,21,1.0,
HK.00645,85.0,69,0,0,0.35,
HK.00646,18.0,54,1,1,0.4,0.6834
HK.00648,0.0,0,1,5,0.65,
HK.00650,85.0,5,1,33,1.0,0.6123
HK.00653,5.0,79,0,0,0.75,
HK.00655,90.0,88,1,13,0.65,0.1714
HK.00656,33.0,49,1,2,0.1,0.4079
HK.00657,82.0,81,1,8,0.5,0.3715
HK.00658,25.0,3,1,14,0.7,0.4561
HK.00659,72.0,52,1,4,0.2,0.0793
HK.00660,95.0,57,1,25,1.0,
HK.00661,80.0,38,1,11,0.6,0.5146
HK.00662,73.0,79,1,1,0.1,0.0963
HK.00664,,3,1,20,1.0,0.5239
HK.00666,45.0,23,1,4,0.6,0.4435
HK.00667,23.0,45,0,0,0.6,0.4854
HK.00669,87.0,86,0,0,0.05,0.1456
HK.00670,34.0,26,1,7,0.6,0.471
HK.00672,30.0,30,1,10,0.7,0.5932
HK.00673,48.0,17,1,9,0.55,
HK.00674,35.0,78,0,0,0.55,0.7525
HK.00675,56.0,58,1,2,0.1,0.3015
HK.00676,67.0,78,0,0,0.0,0.0991
HK.00677,62.0,68,1,2,0.2,0.3712
HK.00679,99.0,97,1,12,0.6,
HK.00681,68.0,77,1,5,0.3,0.2851
HK.00682,51.0,48,1,3,0.2,0.7054
HK.00683,47.0,29,1,37,1.0,0.1819
HK.00684,25.0,26,1,10,0.55,0.6472
HK.00685,50.0,42,1,4,0.6,0.4101
HK.00686,23.0,29,1,6,0.7,0.6705
HK.00687,77.0,76,1,2,0.1,0.0565
HK.00688,67.0,34,1,15,0.75,0.3223
HK.00689,65.0,9,1,6,0.95,0.5288
HK.00690,26.0,52,1,3,0.3,0.4421
HK.00691,5.0,10,1,19,0.95,0.7141
HK.00693,79.0,77,1,3,0.2,0.0858
HK.00694,14.0,26,1,18,0.9,0.5954
HK.00695,91.0,86,1,1,0.05,0.0934
HK.00696,34.0,41,1,2,0.7,0.3685
HK.00697,37.0,35,1,4,0.5,0.3182
HK.00698,5.0,6,1,32,1.0,0.7626
HK.00700,41.0,79,0,0,0.1,0.217
HK.00701,7.0,36,0,0,0.55,0.7414
HK.00702,63.0,72,1,1,0.05,
HK.00703,49.0,87,1,1,0.2,0.6215
HK.00704,88.0,72,1,1,0.05,
HK.00707,58.0,72,1,1,0.05,0.79
HK.00708,63.0,72,1,1,0.05,
HK.00709,66.0,67,1,3,0.15,0.3166
HK.00710,42.0,68,0,0,0.75,0.5021
HK.00711,65.0,72,0,0,0.25,0.3324
HK.00712,13.0,9,1,48,1.0,
HK.00713,41.0,55,1,5,0.3,0.5517
HK.00716,21.0,30,1,3,0.9,0.5375
HK.00717,18.0,26,1,35,1.0,
HK.00718,65.0,88,0,0,0.1,
HK.00719,46.0,66,0,0,0.45,0.3315
HK.00720,90.0,79,1,3,0.35,0.1541
HK.00722,68.0,62,1,6,0.4,0.2123
HK.00723,28.0,36,1,8,0.95,
HK.00725,89.0,45,1,15,0.75,0.2731
HK.00726,58.0,84,0,0,0.7,0.8397
HK.00727,10.0,23,1,7,0.7,
HK.00728,43.0,41,1,18,0.9,0.2954
HK.00730,72.0,83,0,0,0.0,0.2802
HK.00731,92.0,47,1,18,0.9,0.3244
HK.00732,47.0,49,1,5,0.7,0.3364
HK.00733,15.0,17,1,21,1.0,
HK.00736,13.0,4,1,60,1.0,
HK.00737,65.0,58,1,4,0.25,0.2171
HK.00738,69.0,42,0,0,0.55,0.5018
HK.00743,32.0,19,1,2,0.1,0.6021
HK.00745,99.0,98,1,1,0.05,
HK.00746,56.0,58,1,4,0.4,0.1999
HK.00747,75.0,24,0,0,0.95,0.423
HK.00750,44.0,45,1,6,0.5,0.5852
HK.00751,50.0,12,1,68,1.0,0.3539
HK.00752,52.0,66,0,0,0.05,0.0958
HK.00753,21.0,30,1,7,0.65,0.4169
HK.00754,44.0,72,1,1,0.05,0.6038
HK.00755,50.0,85,0,0,0.65,
HK.00756,52.0,15,1,5,0.8,
HK.00757,32.0,58,1,2,0.7,0.6244
HK.00759,84.0,88,0,0,0.05,
HK.00760,64.0,43,1,1,0.45,
HK.00762,33.0,33,1,18,0.9,0.3849
