code,rs_percentile_12m,rs_percentile_3m,rs_below_ma,rs_days_below_ma,rs_frac_below_ma
HK.00115,55.0,4,1,47,1.0
HK.00116,90.0,96,0,0,0.1
HK.00117,98.0,51,1,2,0.7
HK.00118,38.0,15,1,5,0.9
HK.00119,26.0,22,1,6,0.95
HK.00120,11.0,16,1,1,0.75
HK.00122,51.0,61,1,1,0.6
HK.00123,35.0,50,0,0,0.75
HK.00124,29.0,31,1,48,1.0
HK.00125,40.0,51,1,1,0.6
HK.00126,24.0,10,1,33,1.0
HK.00127,40.0,39,1,32,1.0
HK.00128,93.0,97,0,0,0.9
HK.00129,22.0,35,1,12,0.9
HK.00130,70.0,19,1,3,0.85
HK.00131,72.0,52,1,28,1.0
HK.00132,25.0,24,1,31,1.0
HK.00135,57.0,67,0,0,0.55
HK.00136,23.0,63,1,6,0.75
HK.00137,52.0,39,1,5,0.25
HK.00138,4.0,8,1,4,0.95
HK.00139,7.0,6,1,18,0.9
HK.00142,47.0,55,1,14,0.7
HK.00144,69.0,82,0,0,0.15
HK.00145,65.0,87,1,2,0.2
HK.00146,48.0,34,1,31,1.0
HK.00147,4.0,49,0,0,0.6
HK.00148,87.0,3,1,35,1.0
HK.00149,57.0,52,1,2,0.7
HK.00150,59.0,43,1,3,0.95
HK.00151,17.0,16,1,37,1.0
HK.00152,19.0,14,1,16,0.85
HK.00154,26.0,43,1,2,0.7
HK.00156,80.0,51,1,32,1.0
HK.00157,50.0,46,1,4,0.9
HK.00158,62.0,68,0,0,0.65
HK.00159,8.0,5,1,24,1.0
HK.00160,25.0,22,0,0,0.9
HK.00162,41.0,77,0,0,0.45
HK.00163,24.0,24,1,40,1.0
HK.00164,53.0,11,1,37,1.0
HK.00165,22.0,46,1,3,0.6
HK.00166,15.0,15,1,16,0.8
HK.00167,96.0,43,1,3,0.75
HK.00168,46.0,40,1,15,0.9
HK.00169,27.0,20,1,9,0.95
HK.00171,6.0,64,0,0,0.25
HK.00173,49.0,72,0,0,0.6
HK.00174,48.0,10,1,26,1.0
HK.00175,70.0,69,1,14,0.75
HK.00176,66.0,58,1,3,0.95
HK.00177,61.0,41,1,37,1.0
HK.00178,89.0,74,1,4,0.65
HK.00179,27.0,53,0,0,0.35
HK.00180,58.0,54,1,3,0.35
HK.00181,53.0,26,1,39,1.0
HK.00182,29.0,7,1,11,0.85
HK.00183,35.0,38,1,1,0.95
HK.00184,75.0,71,0,0,0.65
HK.00185,13.0,39,1,3,0.6
HK.00186,96.0,99,0,0,0.3
HK.00187,15.0,26,1,3,0.8
HK.00188,44.0,26,1,17,0.85
HK.00189,77.0,16,1,6,0.95
HK.00191,28.0,6,1,39,1.0
HK.00193,50.0,33,1,3,0.9
HK.00194,62.0,48,1,3,0.95
HK.00195,66.0,58,1,3,0.95
HK.00196,5.0,2,1,32,1.0
HK.00197,69.0,84,0,0,0.65
HK.00199,98.0,92,0,0,0.35
HK.00200,28.0,46,1,6,0.65
HK.00201,46.0,26,1,5,0.9
HK.00202,3.0,5,1,37,1.0
HK.00205,77.0,8,1,19,0.95
HK.00206,15.0,5,1,34,1.0
HK.00209,95.0,87,0,0,0.25
HK.00210,29.0,17,1,2,0.8
HK.00211,71.0,74,1,1,0.65
HK.00212,74.0,66,0,0,0.85
HK.00213,52.0,33,0,0,0.95
HK.00214,32.0,80,0,0,0.35
HK.00215,74.0,65,1,24,1.0
HK.00216,28.0,26,1,5,0.9
HK.00217,32.0,22,1,33,1.0
HK.00218,26.0,73,1,8,0.5
HK.00219,76.0,48,1,4,0.9
HK.00220,74.0,85,0,0,0.45
HK.00222,75.0,80,1,4,0.9
HK.00223,9.0,4,1,34,1.0
HK.00224,71.0,81,0,0,0.15
HK.00225,67.0,66,1,2,0.8
HK.00227,12.0,25,1,25,1.0
HK.00228,14.0,8,1,40,1.0
HK.00229,49.0,36,1,33,1.0
HK.00232,97.0,97,0,0,0.0
HK.00234,40.0,29,1,2,0.9
HK.00235,23.0,38,1,3,0.6
HK.00236,55.0,32,0,0,0.95
HK.00237,61.0,31,1,9,0.85
HK.00239,76.0,80,0,0,0.65
HK.00240,73.0,45,1,4,0.85
HK.00241,23.0,63,1,5,0.5
HK.00242,39.0,72,0,0,0.9
HK.00243,78.0,36,0,0,0.75
HK.00244,63.0,71,0,0,0.7
HK.00245,62.0,68,0,0,0.65
HK.00247,63.0,58,1,3,0.95
HK.00248,25.0,13,1,29,1.0
HK.00251,63.0,47,1,3,0.95
HK.00252,72.0,70,0,0,0.8
HK.00253,70.0,50,1,3,0.95
HK.00254,0.0,0,1,40,1.0
HK.00255,68.0,60,1,3,0.75
HK.00256,15.0,82,0,0,0.6
HK.00257,64.0,48,1,3,0.65
HK.00258,38.0,41,1,14,0.95
HK.00259,47.0,7,1,36,1.0
HK.00261,45.0,85,1,2,0.2
HK.00262,68.0,54,0,0,0.6
HK.00264,86.0,79,1,4,0.6
HK.00265,60.0,25,1,31,1.0
HK.00266,63.0,64,1,2,0.75
HK.00267,71.0,73,0,0,0.45
HK.00268,28.0,88,0,0,0.3
HK.00269,62.0,58,1,3,0.95
HK.00270,78.0,70,0,0,0.5
HK.00271,48.0,51,0,0,0.8
HK.00272,20.0,36,1,14,0.8
HK.00274,66.0,58,1,3,0.95
HK.00276,37.0,60,1,9,0.85
HK.00277,26.0,16,1,31,1.0
HK.00279,10.0,23,1,4,0.95
HK.00280,87.0,90,0,0,0.1
HK.00285,28.0,60,1,2,0.7
HK.00286,66.0,58,1,3,0.95
HK.00287,72.0,58,1,3,0.95
HK.00288,59.0,36,1,34,1.0
HK.00289,68.0,47,1,17,0.95
HK.00290,8.0,3,1,3,0.75
HK.00291,30.0,17,1,15,0.85
HK.00293,86.0,86,1,2,0.1
HK.00294,84.0,88,0,0,0.2
HK.00295,45.0,36,0,0,0.75
HK.00296,33.0,61,1,4,0.75
HK.00297,40.0,33,1,2,0.95
HK.00298,30.0,23,1,39,1.0
HK.00299,66.0,58,1,3,0.95
HK.00300,83.0,81,0,0,0.1
HK.00301,98.0,98,0,0,0.0
HK.00302,8.0,43,1,4,0.5
HK.00303,46.0,65,1,2,0.7
HK.00305,34.0,55,1,3,0.45
HK.00306,81.0,74,0,0,0.8
HK.00308,47.0,64,1,5,0.25
HK.00309,12.0,10,1,4,0.8
HK.00311,88.0,89,0,0,0.3
HK.00312,35.0,60,0,0,0.7
HK.00313,26.0,65,0,0,0.4
HK.00314,25.0,86,0,0,0.4
HK.00315,68.0,55,1,32,1.0
HK.00316,86.0,91,0,0,0.15
HK.00317,31.0,41,1,2,0.85
HK.00318,92.0,71,1,3,0.85
HK.00320,52.0,42,1,32,1.0
HK.00321,80.0,46,1,33,1.0
HK.00322,86.0,93,0,0,0.4
HK.00323,18.0,40,1,6,0.95
HK.00325,76.0,97,0,0,0.15
HK.00326,95.0,88,1,1,0.3
HK.00327,37.0,66,1,2,0.25
HK.00328,3.0,7,1,28,1.0
HK.00329,5.0,9,1,4,0.8
HK.00330,13.0,70,0,0,0.7
HK.00331,54.0,50,1,4,0.95
HK.00332,3.0,6,1,33,1.0
HK.00333,34.0,80,0,0,0.45
HK.00334,36.0,19,1,4,0.95
HK.00335,60.0,50,1,4,0.9
HK.00336,42.0,63,0,0,0.8
HK.00337,11.0,14,1,46,1.0
HK.00338,37.0,43,1,19,0.95
HK.00340,86.0,97,0,0,0.1
HK.00341,81.0,84,1,1,0.25
HK.00343,24.0,55,1,1,0.85
HK.00345,51.0,72,1,4,0.95
HK.00346,9.0,9,1,19,0.95
HK.00347,13.0,36,1,14,0.9
HK.00348,22.0,80,0,0,0.45
HK.00351,70.0,15,1,17,0.95
HK.00352,47.0,58,1,3,0.95
HK.00353,71.0,72,1,1,0.3
HK.00354,35.0,63,1,9,0.55
HK.00355,72.0,85,0,0,0.0
HK.00357,21.0,91,0,0,0.0
HK.00358,85.0,52,1,2,0.25
HK.00360,8.0,3,1,56,1.0
HK.00361,12.0,19,1,2,0.95
HK.00362,66.0,58,1,3,0.95
HK.00363,58.0,65,0,0,0.65
HK.00365,73.0,5,1,53,1.0
HK.00366,51.0,61,1,1,0.5
HK.00367,32.0,41,0,0,0.85
HK.00368,99.0,99,0,0,0.4
HK.00369,72.0,38,1,4,0.95
HK.00370,1.0,5,1,32,1.0
HK.00371,39.0,24,1,21,1.0
HK.00372,43.0,12,1,34,1.0
HK.00373,61.0,43,1,4,0.65
HK.00374,61.0,48,1,23,1.0
HK.00375,57.0,10,1,24,1.0
HK.00376,10.0,35,0,0,0.7
HK.00377,97.0,98,0,0,0.35
HK.00379,39.0,53,0,0,0.35
HK.00380,48.0,69,0,0,0.5
HK.00381,3.0,7,1,83,1.0
HK.00382,4.0,24,1,89,1.0
HK.00383,37.0,25,1,56,1.0
HK.00384,26.0,39,0,0,0.85
HK.00385,24.0,37,1,16,0.85
HK.00386,62.0,69,0,0,0.8
HK.00387,82.0,64,1,31,1.0
HK.00388,68.0,76,0,0,0.4
HK.00389,80.0,98,0,0,0.2
HK.00390,46.0,38,1,15,0.75
HK.00391,96.0,98,0,0,0.0
HK.00392,57.0,69,0,0,0.7
HK.00393,71.0,63,1,4,0.85
HK.00396,96.0,92,0,0,0.0
HK.00397,38.0,49,1,6,0.95
HK.00398,70.0,63,1,4,0.85
HK.00399,28.0,58,1,3,0.95
HK.00400,86.0,26,1,6,0.95
HK.00401,70.0,72,0,0,0.6
HK.00403,79.0,90,0,0,0.25
HK.00406,20.0,27,1,1,0.75
HK.00408,88.0,83,0,0,0.0
HK.00410,14.0,20,1,62,1.0
HK.00411,61.0,53,1,2,0.8
HK.00412,1.0,11,0,0,0.9
HK.00413,22.0,35,1,7,0.6
HK.00417,50.0,73,0,0,0.6
HK.00418,37.0,28,1,24,1.0
HK.00419,91.0,97,0,0,0.25
HK.00420,83.0,86,0,0,0.4
HK.00422,43.0,39,1,1,0.9
HK.00423,53.0,60,0,0,0.8
HK.00425,34.0,45,1,2,0.65
HK.00426,90.0,28,1,29,1.0
HK.00430,43.0,31,1,3,0.95
HK.00432,73.0,62,0,0,0.7
HK.00433,51.0,24,0,0,0.9
HK.00434,23.0,83,0,0,0.35
HK.00436,35.0,43,1,2,0.4
HK.00438,14.0,42,0,0,0.85
HK.00439,26.0,83,0,0,0.25
HK.00440,88.0,88,0,0,0.3
HK.00442,31.0,25,0,0,0.85
HK.00444,66.0,58,1,3,0.95
HK.00450,61.0,76,0,0,0.8
HK.00451,29.0,6,1,28,1.0
HK.00455,82.0,96,0,0,0.05
HK.00456,81.0,77,1,1,0.5
HK.00458,54.0,23,1,18,0.95
HK.00460,19.0,54,0,0,0.85
HK.00464,72.0,44,1,18,0.95
HK.00465,98.0,61,0,0,0.5
HK.00467,18.0,32,0,0,0.8
HK.00468,66.0,58,1,3,0.95
HK.00470,,18,1,2,0.5
HK.00471,2.0,10,1,27,1.0
HK.00472,51.0,63,0,0,0.45
HK.00474,96.0,93,0,0,0.75
HK.00475,23.0,5,1,33,1.0
HK.00476,32.0,89,0,0,0.3
HK.00480,55.0,40,1,10,0.95
HK.00482,34.0,21,1,16,0.95
HK.00483,28.0,71,0,0,0.3
HK.00484,48.0,71,1,1,0.25
HK.00485,63.0,49,1,1,0.75
HK.00486,17.0,32,1,4,0.9
HK.00487,14.0,32,1,5,0.9
HK.00488,67.0,55,1,8,0.6
HK.00491,23.0,29,1,3,0.5
HK.00493,14.0,29,1,4,0.95
HK.00496,4.0,12,1,64,1.0
HK.00497,48.0,31,1,36,1.0
HK.00498,21.0,58,1,3,0.95
HK.00499,90.0,67,0,0,0.75
HK.00500,51.0,72,0,0,0.45
HK.00505,50.0,30,1,4,0.95
HK.00506,52.0,54,1,4,0.7
HK.00508,18.0,10,1,39,1.0
HK.00509,66.0,58,1,3,0.95
HK.00510,78.0,25,1,17,0.85
HK.00511,32.0,71,1,3,0.45
HK.00512,37.0,77,0,0,0.6
HK.00513,12.0,30,1,1,0.45
HK.00515,46.0,58,1,3,0.95
HK.00517,69.0,70,0,0,0.45
HK.00518,37.0,22,1,35,1.0
HK.00519,47.0,36,1,21,1.0
HK.00520,5.0,50,0,0,0.75
HK.00521,18.0,5,1,36,1.0
HK.00522,92.0,21,1,2,0.75
HK.00524,98.0,91,1,29,1.0
HK.00525,75.0,67,0,0,0.8
HK.00526,72.0,8,1,30,1.0
HK.00527,89.0,92,0,0,0.5
HK.00528,76.0,77,1,6,0.4
HK.00529,59.0,55,1,2,0.8
HK.00532,34.0,4,1,48,1.0
HK.00533,51.0,38,1,32,1.0
HK.00535,7.0,39,1,6,0.95
HK.00536,80.0,67,1,4,0.9
HK.00538,59.0,42,1,4,0.9
HK.00540,71.0,18,1,3,0.8
HK.00542,84.0,85,0,0,0.15
HK.00543,48.0,47,1,3,0.65
HK.00544,4.0,2,1,36,1.0
HK.00546,19.0,66,1,3,0.8
HK.00547,34.0,48,1,4,0.75
HK.00548,62.0,72,0,0,0.75
HK.00550,98.0,8,1,19,0.95
HK.00551,71.0,70,1,3,0.55
HK.00552,54.0,45,1,13,0.95
HK.00553,15.0,27,1,6,0.8
HK.00554,41.0,47,1,2,0.85
HK.00556,88.0,35,0,0,0.85
HK.00557,57.0,55,1,33,1.0
HK.00558,4.0,13,1,2,0.9
HK.00559,69.0,58,1,3,0.95
HK.00560,37.0,27,1,34,1.0
HK.00563,25.0,34,1,5,0.9
HK.00564,29.0,34,1,8,0.75
HK.00565,94.0,84,0,0,0.7
HK.00567,95.0,36,1,9,0.9
HK.00568,63.0,12,1,19,0.95
HK.00570,20.0,40,1,24,1.0
HK.00571,39.0,40,1,1,0.8
HK.00572,41.0,74,0,0,0.45
HK.00573,37.0,31,1,9,0.95
HK.00574,1.0,9,1,47,1.0
HK.00575,81.0,51,1,5,0.85
HK.00576,52.0,44,1,14,0.95
HK.00579,32.0,18,1,33,1.0
HK.00580,17.0,3,1,2,0.9
HK.00581,47.0,74,0,0,0.3
HK.00582,34.0,97,0,0,0.15
HK.00583,35.0,19,1,3,0.5
HK.00585,98.0,93,0,0,0.55
HK.00586,36.0,39,1,32,1.0
HK.00587,5.0,15,1,27,1.0
HK.00588,40.0,45,1,1,0.7
HK.00590,79.0,86,0,0,0.3
HK.00591,44.0,47,1,4,0.8
HK.00595,96.0,91,0,0,0.45
HK.00596,10.0,35,1,2,0.9
HK.00598,58.0,73,0,0,0.4
HK.00599,46.0,47,1,2,0.9
HK.00600,,36,0,0,0.45
HK.00601,60.0,44,1,4,0.95
HK.00602,46.0,62,1,3,0.9
HK.00603,20.0,15,1,1,0.95
HK.00604,34.0,47,0,0,0.7
HK.00605,44.0,67,1,1,0.35
HK.00606,32.0,9,1,3,0.75
HK.00607,26.0,1,1,44,1.0
HK.00608,46.0,65,1,24,1.0
HK.00609,28.0,23,1,3,0.75
HK.00610,83.0,84,0,0,0.15
HK.00611,44.0,30,1,18,0.9
HK.00613,97.0,97,0,0,0.0
HK.00616,9.0,2,1,34,1.0
HK.00617,25.0,72,1,2,0.4
HK.00618,92.0,42,0,0,0.75
HK.00619,40.0,30,1,16,0.8
HK.00620,19.0,15,1,10,0.9
HK.00621,67.0,63,1,4,0.6
HK.00622,97.0,93,0,0,0.0
HK.00623,75.0,81,0,0,0.55
HK.00626,81.0,87,0,0,0.4
HK.00627,70.0,39,1,3,0.95
HK.00628,87.0,86,0,0,0.3
HK.00629,57.0,73,0,0,0.8
HK.00630,4.0,7,0,0,0.95
HK.00631,44.0,56,0,0,0.45
HK.00632,11.0,10,1,34,1.0
HK.00635,54.0,45,1,4,0.95
HK.00636,50.0,74,0,0,0.8
HK.00637,61.0,44,1,1,0.75
HK.00639,70.0,90,0,0,0.45
HK.00640,67.0,43,1,32,1.0
HK.00641,74.0,21,1,35,1.0
HK.00643,31.0,74,0,0,0.35
HK.00645,63.0,23,1,3,0.9
HK.00646,55.0,87,1,5,0.45
HK.00648,0.0,0,1,35,1.0
HK.00650,19.0,1,1,63,1.0
HK.00653,23.0,91,0,0,0.4
HK.00655,86.0,50,1,1,0.25
HK.00656,81.0,93,0,0,0.0
HK.00657,45.0,35,0,0,0.8
HK.00658,14.0,19,1,2,0.85
HK.00659,64.0,44,1,34,1.0
HK.00660,92.0,13,1,3,0.6
HK.00661,90.0,95,0,0,0.45
HK.00662,74.0,66,0,0,0.6
HK.00664,,21,1,50,1.0
HK.00666,19.0,15,1,4,0.9
HK.00667,18.0,35,1,1,0.65
HK.00669,88.0,86,0,0,0.45
HK.00670,22.0,13,1,10,0.9
HK.00672,15.0,25,1,1,0.65
HK.00673,4.0,2,1,4,0.95
HK.00674,7.0,5,1,29,1.0
HK.00675,57.0,40,1,17,0.85
HK.00676,67.0,61,1,3,0.95
HK.00677,68.0,63,1,4,0.9
HK.00679,97.0,1,1,2,0.8
HK.00681,54.0,30,1,35,1.0
HK.00682,33.0,21,1,1,0.9
HK.00683,48.0,60,1,15,0.8
HK.00684,29.0,21,1,3,0.7
HK.00685,40.0,36,1,1,0.75
HK.00686,16.0,9,1,17,0.85
HK.00687,82.0,81,0,0,0.5
HK.00688,64.0,73,0,0,0.7
HK.00689,36.0,6,1,8,0.95
HK.00690,7.0,3,1,33,1.0
HK.00691,6.0,37,0,0,0.7
HK.00693,62.0,39,1,3,0.95
HK.00694,17.0,32,1,6,0.6
HK.00695,90.0,56,1,2,0.65
HK.00696,35.0,44,1,4,0.95
HK.00697,38.0,25,1,2,0.35
HK.00698,8.0,81,0,0,0.35
HK.00700,43.0,68,1,8,0.65
HK.00701,10.0,15,1,25,1.0
HK.00702,66.0,58,1,3,0.95
HK.00703,31.0,35,0,0,0.95
HK.00704,40.0,58,1,3,0.95
HK.00707,66.0,58,1,3,0.95
HK.00708,66.0,58,1,3,0.95
HK.00709,61.0,51,1,4,0.95
HK.00710,28.0,27,1,29,1.0
HK.00711,70.0,66,1,4,0.65
HK.00712,8.0,29,1,2,0.6
HK.00713,29.0,21,1,4,0.95
HK.00716,23.0,40,1,2,0.8
HK.00717,22.0,41,0,0,0.65
HK.00718,30.0,25,1,12,0.9
HK.00719,49.0,69,1,10,0.8
HK.00720,87.0,41,0,0,0.8
HK.00722,63.0,49,0,0,0.85
HK.00723,51.0,76,0,0,0.45
HK.00725,84.0,41,1,4,0.95
HK.00726,49.0,61,0,0,0.35
HK.00727,9.0,12,1,7,0.85
HK.00728,43.0,63,0,0,0.75
HK.00730,64.0,60,1,2,0.7
HK.00731,88.0,42,0,0,0.7
HK.00732,34.0,21,1,35,1.0
HK.00733,36.0,68,0,0,0.55
HK.00736,2.0,1,1,91,1.0
HK.00737,73.0,73,0,0,0.6
HK.00738,86.0,90,0,0,0.35
HK.00743,36.0,9,1,4,0.95
HK.00745,98.0,87,1,1,0.45
HK.00746,58.0,61,1,5,0.45
HK.00747,39.0,41,1,1,0.65
HK.00750,29.0,23,1,9,0.95
HK.00751,54.0,35,1,4,0.9
HK.00752,56.0,55,1,2,0.8
HK.00753,21.0,26,1,10,0.95
HK.00754,43.0,58,1,3,0.95
HK.00755,44.0,81,0,0,0.95
HK.00756,12.0,3,1,3,0.7
HK.00757,25.0,65,1,2,0.55
HK.00759,53.0,37,1,27,1.0
HK.00760,26.0,15,1,31,1.0
HK.00762,17.0,11,1,17,0.95
HK.00763,52.0,33,1,3,0.75
HK.00764,3.0,10,1,124,1.0
HK.00765,9.0,37,1,1,0.95
HK.00767,75.0,89,0,0,0.85
HK.00769,66.0,58,1,3,0.95
HK.00771,61.0,66,0,0,0.9
HK.00772,14.0,54,1,2,0.5
HK.00775,24.0,44,0,0,0.95
HK.00776,0.0,1,1,75,1.0
HK.00777,31.0,41,1,14,0.95
HK.00780,20.0,54,1,8,0.45
HK.00784,98.0,66,0,0,0.95
HK.00788,40.0,36,1,14,0.8
HK.00789,5.0,1,1,19,0.95
HK.00794,88.0,45,0,0,0.45
HK.00797,87.0,16,1,15,0.8
HK.00798,22.0,35,0,0,0.45
HK.00799,62.0,51,1,4,0.8
HK.00800,,53,0,0,0.65
HK.00804,98.0,99,0,0,0.0
HK.00805,99.0,98,0,0,0.0
HK.00806,54.0,56,1,8,0.7
HK.00807,49.0,44,1,4,0.9
HK.00809,7.0,11,1,1,0.65
HK.00811,49.0,55,1,13,0.65
HK.00813,1.0,10,1,6,0.95
HK.00814,54.0,70,1,4,0.4
HK.00815,8.0,31,1,4,0.6
HK.00816,51.0,73,0,0,0.65
HK.00817,59.0,78,0,0,0.6
HK.00818,28.0,45,0,0,0.9
HK.00819,22.0,34,1,15,0.95
HK.00821,62.0,90,0,0,0.85
HK.00822,60.0,23,1,33,1.0
HK.00825,36.0,22,1,30,1.0
HK.00826,48.0,10,1,32,1.0
HK.00827,92.0,93,0,0,0.65
HK.00828,25.0,40,1,2,0.7
HK.00829,23.0,51,1,2,0.8
HK.00830,27.0,87,0,0,0.75
HK.00831,85.0,88,0,0,0.45
HK.00832,8.0,19,0,0,0.9
HK.00833,77.0,5,1,11,0.95
HK.00834,30.0,28,1,4,0.55
HK.00836,59.0,34,1,16,0.85
HK.00837,46.0,40,1,7,0.9
HK.00838,42.0,18,1,36,1.0
HK.00839,24.0,62,1,1,0.9
HK.00840,41.0,29,0,0,0.75
HK.00841,76.0,88,1,1,0.2
HK.00842,45.0,37,1,31,1.0
HK.00844,44.0,16,1,40,1.0
HK.00845,66.0,58,1,3,0.95
HK.00846,20.0,14,1,32,1.0
HK.00848,41.0,72,0,0,0.45
HK.00851,8.0,9,1,3,0.95
HK.00852,66.0,58,1,3,0.95
HK.00853,17.0,45,1,4,0.75
HK.00854,41.0,50,1,1,0.45
HK.00855,43.0,66,1,2,0.75
HK.00856,72.0,49,1,2,0.4
HK.00857,79.0,65,0,0,0.75
HK.00858,55.0,70,0,0,0.35
HK.00859,70.0,80,0,0,0.0
HK.00860,29.0,75,1,1,0.4
HK.00861,22.0,40,1,3,0.9
HK.00862,96.0,79,1,19,0.95
HK.00863,50.0,79,0,0,0.4
HK.00864,77.0,40,1,3,0.95
HK.00865,89.0,68,0,0,0.8
HK.00866,45.0,95,0,0,0.0
HK.00867,55.0,74,1,9,0.95
HK.00868,61.0,64,1,1,0.55
HK.00869,51.0,47,1,28,1.0
HK.00871,16.0,4,1,31,1.0
HK.00873,15.0,19,1,10,0.85
HK.00874,48.0,53,1,21,1.0
HK.00875,16.0,28,0,0,0.85
HK.00876,11.0,12,1,1,0.6
HK.00878,60.0,46,1,37,1.0
HK.00880,11.0,34,1,15,0.85
HK.00881,5.0,41,0,0,0.8
HK.00882,43.0,55,1,4,0.95
HK.00883,76.0,69,0,0,0.5
HK.00884,2.0,8,1,6,0.8
HK.00887,59.0,82,0,0,0.3
HK.00888,7.0,15,1,3,0.85
HK.00889,83.0,11,1,1,0.8
HK.00893,58.0,90,0,0,0.3
HK.00894,94.0,2,1,33,1.0
HK.00895,23.0,21,1,3,0.9
HK.00896,72.0,43,1,4,0.8
HK.00897,39.0,36,1,3,0.9
HK.00898,65.0,70,1,10,0.5
HK.00899,15.0,4,1,23,1.0
HK.00900,83.0,79,0,0,0.45
HK.00902,59.0,21,1,16,0.9
HK.00907,60.0,58,1,3,0.95
HK.00909,6.0,16,1,25,1.0
HK.00910,20.0,3,1,10,0.75
HK.00911,91.0,7,1,25,1.0
HK.00912,72.0,69,0,0,0.8
HK.00914,35.0,47,1,15,0.75
HK.00915,12.0,9,1,17,0.85
HK.00916,31.0,37,1,6,0.75
HK.00917,1.0,10,1,11,0.95
HK.00918,98.0,98,0,0,0.15
HK.00919,42.0,12,1,36,1.0
HK.00921,62.0,47,1,4,0.85
HK.00922,30.0,51,0,0,0.8
HK.00923,39.0,15,1,29,1.0
HK.00924,53.0,89,0,0,0.35
HK.00926,58.0,63,0,0,0.9
HK.00927,29.0,26,1,38,1.0
HK.00928,82.0,95,0,0,0.05
HK.00929,39.0,15,1,48,1.0
