code,rs_percentile_12m,rs_percentile_3m,rs_below_ma,rs_days_below_ma,rs_frac_below_ma
HK.00092,45.0,57,1,3,0.55
HK.00093,24.0,36,1,6,0.45
HK.00094,79.0,16,1,1,0.8
HK.00095,13.0,9,1,20,1.0
HK.00096,41.0,46,1,2,0.65
HK.00097,36.0,25,1,11,0.95
HK.00098,54.0,71,0,0,0.35
HK.00099,59.0,32,1,3,0.8
HK.00101,50.0,29,1,16,0.8
HK.00103,22.0,26,1,23,1.0
HK.00104,70.0,83,0,0,0.05
HK.00105,62.0,61,1,1,0.4
HK.00106,67.0,64,1,1,0.45
HK.00107,77.0,78,0,0,0.2
HK.00108,86.0,15,1,28,1.0
HK.00110,93.0,94,1,10,0.5
HK.00111,86.0,59,1,2,0.35
HK.00113,65.0,49,1,2,0.85
HK.00114,80.0,83,0,0,0.35
HK.00115,92.0,70,1,1,0.55
HK.00116,61.0,29,1,17,0.95
HK.00117,99.0,99,0,0,0.0
HK.00118,69.0,88,1,12,0.6
HK.00119,76.0,82,1,2,0.15
HK.00120,7.0,10,1,6,0.95
HK.00122,34.0,51,1,3,0.35
HK.00123,57.0,85,0,0,0.0
HK.00124,49.0,79,0,0,0.15
HK.00125,22.0,35,1,1,0.7
HK.00126,46.0,68,0,0,0.45
HK.00127,35.0,39,1,4,0.55
HK.00128,56.0,64,1,1,0.45
HK.00129,20.0,47,0,0,0.75
HK.00130,82.0,82,0,0,0.2
HK.00131,61.0,70,0,0,0.05
HK.00132,31.0,66,1,1,0.5
HK.00135,46.0,52,1,4,0.75
HK.00136,11.0,45,0,0,0.6
HK.00137,40.0,35,1,8,0.5
HK.00138,4.0,4,1,26,1.0
HK.00139,3.0,50,1,2,0.55
HK.00142,34.0,36,1,17,0.95
HK.00144,51.0,53,1,2,0.3
HK.00145,51.0,48,1,4,0.85
HK.00146,50.0,43,0,0,0.9
HK.00147,11.0,36,0,0,0.55
HK.00148,94.0,95,0,0,0.0
HK.00149,61.0,49,1,2,0.5
HK.00150,45.0,48,1,2,0.8
HK.00151,31.0,43,0,0,0.85
HK.00152,24.0,23,1,45,1.0
HK.00154,36.0,32,1,44,1.0
HK.00156,79.0,74,0,0,0.45
HK.00157,37.0,43,1,3,0.65
HK.00158,48.0,47,1,3,0.45
HK.00159,24.0,59,0,0,0.45
HK.00160,43.0,51,1,1,0.45
HK.00162,57.0,88,1,1,0.2
HK.00163,32.0,38,1,2,0.8
HK.00164,83.0,86,0,0,0.25
HK.00165,29.0,32,1,7,0.75
HK.00166,17.0,12,1,20,1.0
HK.00167,97.0,93,0,0,0.05
HK.00168,43.0,46,1,8,0.7
HK.00169,58.0,91,0,0,0.15
HK.00171,4.0,3,1,43,1.0
HK.00173,50.0,41,1,3,0.7
HK.00174,30.0,24,1,22,1.0
HK.00175,69.0,34,1,20,1.0
HK.00176,56.0,64,1,1,0.45
HK.00177,70.0,77,0,0,0.2
HK.00178,85.0,70,1,3,0.2
HK.00179,47.0,83,1,2,0.2
HK.00180,55.0,79,0,0,0.4
HK.00181,77.0,50,1,1,0.45
HK.00182,85.0,95,0,0,0.0
HK.00183,28.0,39,1,3,0.5
HK.00184,55.0,68,1,1,0.15
HK.00185,21.0,11,1,19,0.95
HK.00186,33.0,56,1,1,0.5
HK.00187,19.0,12,1,46,1.0
HK.00188,51.0,55,1,4,0.65
HK.00189,87.0,92,0,0,0.35
HK.00191,80.0,53,1,3,0.7
HK.00193,53.0,61,1,1,0.4
HK.00194,54.0,49,1,2,0.45
HK.00195,56.0,64,1,1,0.45
HK.00196,42.0,29,1,11,0.75
HK.00197,73.0,76,0,0,0.45
HK.00199,98.0,98,0,0,0.3
HK.00200,38.0,48,1,1,0.9
HK.00201,57.0,72,1,1,0.4
HK.00202,11.0,17,1,7,0.8
HK.00205,93.0,60,1,3,0.2
HK.00206,81.0,23,1,7,0.85
HK.00209,94.0,96,0,0,0.0
HK.00210,35.0,41,1,4,0.9
HK.00211,68.0,61,0,0,0.7
HK.00212,63.0,57,1,2,0.4
HK.00213,64.0,68,1,5,0.65
HK.00214,36.0,73,0,0,0.45
HK.00215,71.0,74,0,0,0.2
HK.00216,53.0,49,1,1,0.6
HK.00217,37.0,8,1,15,0.8
HK.00218,12.0,22,1,16,0.85
HK.00219,76.0,75,1,1,0.2
HK.00220,58.0,85,0,0,0.1
HK.00222,30.0,28,1,2,0.9
HK.00223,40.0,29,1,6,0.65
HK.00224,33.0,32,1,2,0.9
HK.00225,57.0,66,0,0,0.5
HK.00227,17.0,40,1,21,1.0
HK.00228,34.0,24,1,3,0.85
HK.00229,50.0,57,1,3,0.45
HK.00232,86.0,91,0,0,0.45
HK.00234,50.0,80,0,0,0.2
HK.00235,21.0,15,1,6,0.9
HK.00236,71.0,68,0,0,0.45
HK.00237,67.0,59,1,2,0.5
HK.00239,64.0,71,0,0,0.5
HK.00240,83.0,57,1,5,0.75
HK.00241,12.0,10,1,82,1.0
HK.00242,31.0,39,1,3,0.6
HK.00243,94.0,95,0,0,0.0
HK.00244,15.0,6,1,6,0.8
HK.00245,48.0,57,0,0,0.6
HK.00247,52.0,61,1,1,0.45
HK.00248,62.0,78,1,2,0.25
HK.00251,52.0,49,1,1,0.85
HK.00252,58.0,64,1,1,0.45
HK.00253,69.0,62,1,1,0.5
HK.00254,92.0,94,0,0,0.1
HK.00255,64.0,75,0,0,0.15
HK.00256,3.0,77,0,0,0.2
HK.00257,74.0,43,1,8,0.45
HK.00258,28.0,45,1,9,0.85
HK.00259,90.0,95,0,0,0.0
HK.00261,9.0,6,1,28,1.0
HK.00262,64.0,73,1,1,0.3
HK.00264,62.0,93,0,0,0.55
HK.00265,82.0,44,1,2,0.9
HK.00266,47.0,49,1,3,0.75
HK.00267,78.0,81,0,0,0.05
HK.00268,12.0,44,0,0,0.7
HK.00269,47.0,64,0,0,0.4
HK.00270,77.0,78,1,2,0.2
HK.00271,53.0,68,1,1,0.25
HK.00272,14.0,22,1,19,0.95
HK.00274,68.0,64,1,1,0.45
HK.00276,31.0,66,1,1,0.6
HK.00277,45.0,58,1,1,0.45
HK.00279,15.0,26,1,22,1.0
HK.00280,67.0,55,1,2,0.25
HK.00285,35.0,73,0,0,0.4
HK.00286,56.0,64,1,1,0.45
HK.00287,69.0,74,1,1,0.1
HK.00288,73.0,48,1,8,0.95
HK.00289,76.0,69,1,2,0.35
HK.00290,95.0,35,1,7,0.35
HK.00291,40.0,40,1,8,0.6
HK.00293,77.0,83,0,0,0.0
HK.00294,50.0,66,1,1,0.55
HK.00295,63.0,7,1,11,0.95
HK.00296,23.0,30,1,8,0.85
HK.00297,67.0,60,0,0,0.7
HK.00298,47.0,59,1,1,0.3
HK.00299,56.0,64,1,1,0.45
HK.00300,66.0,79,0,0,0.45
HK.00301,83.0,69,1,2,0.75
HK.00302,6.0,13,1,16,0.8
HK.00303,38.0,25,1,8,0.6
HK.00305,30.0,29,1,10,0.75
HK.00306,74.0,69,0,0,0.45
HK.00308,58.0,70,0,0,0.35
HK.00309,13.0,20,1,12,0.65
HK.00311,85.0,89,1,3,0.25
HK.00312,24.0,79,0,0,0.25
HK.00313,19.0,14,1,21,1.0
HK.00314,2.0,5,1,3,0.8
HK.00315,69.0,67,0,0,0.5
HK.00316,59.0,62,1,1,0.3
HK.00317,43.0,41,1,14,0.85
HK.00318,90.0,86,1,7,0.35
HK.00320,59.0,75,0,0,0.15
HK.00321,84.0,40,1,31,1.0
HK.00322,62.0,73,0,0,0.7
HK.00323,29.0,7,1,16,0.95
HK.00325,9.0,17,1,20,1.0
HK.00326,96.0,29,1,17,0.85
HK.00327,13.0,16,1,2,0.95
HK.00328,2.0,8,1,2,0.65
HK.00329,30.0,54,1,4,0.45
HK.00330,4.0,2,1,39,1.0
HK.00331,50.0,53,1,2,0.6
HK.00332,18.0,20,1,9,0.85
HK.00333,27.0,50,0,0,0.9
HK.00334,81.0,81,0,0,0.15
HK.00335,49.0,66,1,1,0.4
HK.00336,65.0,25,1,22,1.0
HK.00337,28.0,24,1,10,0.95
HK.00338,45.0,59,0,0,0.75
HK.00340,30.0,3,1,17,0.95
HK.00341,12.0,31,1,11,0.95
HK.00343,13.0,13,1,6,0.65
HK.00345,25.0,49,0,0,0.75
HK.00346,42.0,17,1,24,1.0
HK.00347,8.0,12,1,54,1.0
HK.00348,4.0,12,1,9,0.85
HK.00351,93.0,95,0,0,0.2
HK.00352,85.0,64,1,1,0.45
HK.00353,73.0,81,0,0,0.3
HK.00354,46.0,92,0,0,0.65
HK.00355,74.0,27,1,13,0.65
HK.00357,3.0,5,1,101,1.0
HK.00358,89.0,69,0,0,0.6
HK.00360,54.0,73,1,2,0.35
HK.00361,20.0,11,1,4,0.9
HK.00362,56.0,64,1,1,0.45
HK.00363,67.0,74,0,0,0.05
HK.00365,97.0,98,0,0,0.0
HK.00366,54.0,38,1,17,0.9
HK.00367,29.0,33,1,21,1.0
HK.00368,97.0,98,0,0,0.05
HK.00369,78.0,53,0,0,0.55
HK.00370,1.0,1,1,35,1.0
HK.00371,60.0,47,1,4,0.35
HK.00372,33.0,30,1,2,0.9
HK.00373,63.0,26,1,53,1.0
HK.00374,48.0,48,1,1,0.55
HK.00375,75.0,84,0,0,0.0
HK.00376,21.0,8,1,36,1.0
HK.00377,79.0,90,0,0,0.15
HK.00379,91.0,93,0,0,0.0
HK.00380,61.0,79,0,0,0.25
HK.00381,3.0,2,1,29,1.0
HK.00382,2.0,2,1,35,1.0
HK.00383,74.0,55,1,3,0.55
HK.00384,39.0,42,1,6,0.65
HK.00385,18.0,23,0,0,0.95
HK.00386,45.0,39,1,19,0.95
HK.00387,72.0,67,1,1,0.6
HK.00388,58.0,69,0,0,0.35
HK.00389,3.0,3,1,63,1.0
HK.00390,36.0,28,1,53,1.0
HK.00391,60.0,70,0,0,0.2
HK.00392,42.0,53,1,2,0.4
HK.00393,66.0,67,0,0,0.35
HK.00396,90.0,7,1,11,0.65
HK.00397,15.0,21,1,14,0.75
HK.00398,53.0,57,1,2,0.45
HK.00399,3.0,34,1,49,1.0
HK.00400,89.0,95,0,0,0.1
HK.00401,92.0,91,1,1,0.1
HK.00403,45.0,81,0,0,0.0
HK.00406,26.0,14,1,7,0.5
HK.00408,82.0,72,1,8,0.45
HK.00410,21.0,33,1,8,0.95
HK.00411,68.0,46,1,2,0.8
HK.00412,1.0,5,1,52,1.0
HK.00413,29.0,62,0,0,0.6
HK.00417,17.0,20,1,16,0.95
HK.00418,46.0,77,0,0,0.65
HK.00419,84.0,97,0,0,0.15
HK.00420,71.0,72,1,2,0.1
HK.00422,20.0,36,1,4,0.75
HK.00423,43.0,35,1,3,0.85
HK.00425,69.0,56,1,3,0.3
HK.00426,90.0,89,0,0,0.2
HK.00430,60.0,75,0,0,0.4
HK.00431,56.0,64,1,1,0.45
HK.00432,67.0,29,1,14,0.7
HK.00433,76.0,56,1,1,0.65
HK.00434,5.0,13,1,16,0.95
HK.00436,65.0,83,0,0,0.35
HK.00438,13.0,14,1,43,1.0
HK.00439,5.0,25,1,2,0.55
HK.00440,78.0,71,1,2,0.2
HK.00442,44.0,50,0,0,0.5
HK.00444,56.0,64,1,1,0.45
HK.00450,40.0,56,1,1,0.65
HK.00451,90.0,52,0,0,0.8
HK.00455,11.0,34,0,0,0.85
HK.00456,69.0,86,0,0,0.35
HK.00458,58.0,79,0,0,0.45
HK.00460,18.0,5,1,33,1.0
HK.00464,13.0,6,1,12,0.9
HK.00465,99.0,99,0,0,0.0
HK.00467,39.0,22,1,7,0.85
HK.00468,56.0,64,1,1,0.45
HK.00470,,43,1,3,0.6
HK.00471,0.0,1,1,29,1.0
HK.00472,76.0,34,1,2,0.35
HK.00474,96.0,44,1,3,0.9
HK.00475,69.0,94,0,0,0.4
HK.00476,16.0,9,1,3,0.85
HK.00480,52.0,30,1,7,0.7
HK.00482,34.0,27,1,2,0.6
HK.00483,37.0,16,1,3,0.55
HK.00484,46.0,46,0,0,0.3
HK.00485,85.0,46,0,0,0.9
HK.00486,25.0,19,1,25,1.0
HK.00487,9.0,28,1,2,0.55
HK.00488,76.0,56,1,4,0.65
HK.00491,26.0,45,1,2,0.65
HK.00493,14.0,16,1,1,0.55
HK.00495,56.0,64,1,1,0.45
HK.00496,17.0,24,1,11,0.95
HK.00497,65.0,40,1,4,0.7
HK.00498,9.0,9,1,25,1.0
HK.00499,87.0,86,1,2,0.1
HK.00500,26.0,50,0,0,0.65
HK.00505,61.0,80,0,0,0.3
HK.00506,48.0,43,1,2,0.85
HK.00508,47.0,10,1,25,1.0
HK.00509,56.0,64,1,1,0.45
HK.00510,46.0,3,1,47,1.0
HK.00511,22.0,31,1,34,1.0
HK.00512,8.0,9,1,39,1.0
HK.00513,73.0,87,1,5,0.25
HK.00515,17.0,64,1,1,0.45
HK.00517,60.0,38,1,8,0.85
HK.00518,50.0,77,1,6,0.3
HK.00519,68.0,48,0,0,0.6
HK.00520,2.0,7,1,7,0.95
HK.00521,81.0,49,0,0,0.4
HK.00522,95.0,94,0,0,0.0
HK.00524,98.0,99,0,0,0.3
HK.00525,73.0,70,1,3,0.4
HK.00526,87.0,94,0,0,0.1
HK.00527,80.0,81,0,0,0.55
HK.00528,49.0,37,1,26,1.0
HK.00529,40.0,48,1,1,0.5
HK.00532,93.0,97,0,0,0.05
HK.00533,60.0,49,1,11,0.75
HK.00535,8.0,39,1,6,0.55
HK.00536,78.0,80,0,0,0.05
HK.00538,68.0,67,1,2,0.5
HK.00540,80.0,82,1,2,0.2
HK.00542,85.0,3,1,14,0.95
HK.00543,36.0,48,1,4,0.4
HK.00544,86.0,82,0,0,0.1
HK.00546,19.0,18,1,44,1.0
HK.00547,54.0,90,0,0,0.9
HK.00548,52.0,42,1,37,1.0
HK.00550,98.0,97,1,5,0.25
HK.00551,52.0,45,1,2,0.8
HK.00552,46.0,62,1,8,0.4
HK.00553,32.0,15,1,17,0.95
HK.00554,22.0,45,1,3,0.5
HK.00556,80.0,21,1,2,0.6
HK.00557,9.0,57,0,0,0.55
HK.00558,16.0,31,1,12,0.7
HK.00559,60.0,80,1,1,0.4
HK.00560,44.0,54,0,0,0.65
HK.00563,34.0,47,1,7,0.45
HK.00564,36.0,25,1,6,0.85
HK.00565,93.0,85,0,0,0.25
HK.00567,95.0,76,1,6,0.4
HK.00568,91.0,24,1,20,1.0
HK.00570,18.0,27,1,53,1.0
HK.00571,37.0,42,1,2,0.4
HK.00572,22.0,30,1,8,0.55
HK.00573,40.0,40,0,0,0.8
HK.00574,29.0,33,1,6,0.75
HK.00575,16.0,20,1,8,0.55
HK.00576,64.0,69,0,0,0.7
HK.00579,46.0,54,0,0,0.75
HK.00580,87.0,95,0,0,0.0
HK.00581,28.0,31,1,5,0.5
HK.00582,3.0,3,1,47,1.0
HK.00583,64.0,77,1,1,0.2
HK.00585,98.0,98,0,0,0.0
HK.00586,65.0,33,0,0,0.8
HK.00587,14.0,15,1,43,1.0
HK.00588,50.0,58,1,2,0.5
HK.00590,34.0,24,1,66,1.0
HK.00591,34.0,86,0,0,0.1
HK.00595,97.0,98,0,0,0.1
HK.00596,5.0,87,0,0,0.45
HK.00598,66.0,52,1,5,0.6
HK.00599,22.0,19,1,25,1.0
HK.00600,,11,1,13,0.75
HK.00601,64.0,76,0,0,0.4
HK.00602,39.0,83,0,0,0.05
HK.00603,51.0,33,0,0,0.9
HK.00604,42.0,60,1,3,0.4
HK.00605,44.0,84,0,0,0.55
HK.00606,52.0,50,1,4,0.55
HK.00607,97.0,62,1,1,0.4
HK.00608,33.0,53,1,1,0.45
HK.00609,38.0,36,1,8,0.9
HK.00610,63.0,39,1,1,0.85
HK.00611,68.0,76,0,0,0.25
HK.00613,92.0,96,0,0,0.0
HK.00616,84.0,4,1,26,1.0
HK.00617,24.0,62,0,0,0.5
HK.00618,91.0,88,0,0,0.25
HK.00619,81.0,81,1,3,0.25
HK.00620,4.0,26,1,4,0.75
HK.00621,78.0,95,0,0,0.1
HK.00622,97.0,91,0,0,0.05
HK.00623,43.0,74,0,0,0.2
HK.00626,60.0,42,1,3,0.7
HK.00627,81.0,95,0,0,0.2
HK.00628,94.0,96,0,0,0.1
HK.00629,71.0,73,0,0,0.35
HK.00630,91.0,84,0,0,0.0
HK.00631,50.0,3,1,16,0.85
HK.00632,19.0,24,1,2,0.85
HK.00635,62.0,55,1,2,0.7
HK.00636,32.0,47,1,2,0.9
HK.00637,65.0,56,0,0,0.65
HK.00639,46.0,51,0,0,0.7
HK.00640,75.0,71,0,0,0.35
HK.00641,86.0,88,1,2,0.1
HK.00643,32.0,54,1,3,0.75
HK.00645,76.0,74,0,0,0.45
HK.00646,17.0,29,1,1,0.65
HK.00648,0.0,0,1,3,0.15
HK.00650,94.0,90,1,9,0.6
HK.00653,2.0,1,1,17,0.9
HK.00655,91.0,96,0,0,0.0
HK.00656,37.0,49,1,9,0.8
HK.00657,62.0,68,1,5,0.25
HK.00658,85.0,81,1,1,0.4
HK.00659,72.0,63,1,4,0.25
HK.00660,96.0,97,1,2,0.6
HK.00661,81.0,16,1,17,0.95
HK.00662,65.0,69,1,1,0.1
HK.00666,75.0,28,1,11,0.9
HK.00667,20.0,39,1,2,0.8
HK.00669,76.0,78,0,0,0.1
HK.00670,35.0,19,1,3,0.65
HK.00672,25.0,53,1,2,0.3
HK.00673,66.0,49,1,1,0.7
HK.00674,24.0,40,1,3,0.3
HK.00675,62.0,70,0,0,0.4
HK.00676,53.0,59,1,3,0.25
HK.00677,57.0,53,1,2,0.6
HK.00679,99.0,99,0,0,0.0
HK.00681,60.0,87,0,0,0.5
HK.00682,40.0,25,1,9,0.65
HK.00683,52.0,32,1,13,0.65
HK.00684,31.0,52,1,1,0.55
HK.00685,59.0,54,1,3,0.2
HK.00686,24.0,30,1,44,1.0
HK.00687,75.0,54,1,3,0.5
HK.00688,77.0,89,0,0,0.0
HK.00689,78.0,25,1,3,0.25
HK.00690,31.0,33,0,0,0.75
HK.00691,7.0,27,1,4,0.9
HK.00693,79.0,83,0,0,0.05
HK.00694,9.0,26,1,17,0.85
HK.00695,88.0,59,1,4,0.35
HK.00696,29.0,39,1,2,0.95
HK.00697,43.0,74,0,0,0.25
HK.00698,7.0,13,1,8,0.8
HK.00700,33.0,55,0,0,0.9
HK.00701,5.0,10,1,27,1.0
HK.00702,56.0,64,1,1,0.45
HK.00703,13.0,10,1,10,0.5
HK.00704,61.0,48,1,1,0.45
HK.00707,51.0,64,1,1,0.45
HK.00708,56.0,64,1,1,0.45
HK.00709,62.0,71,0,0,0.25
HK.00710,37.0,82,0,0,0.45
HK.00711,60.0,69,0,0,0.35
HK.00712,21.0,8,1,24,1.0
HK.00713,37.0,75,0,0,0.35
HK.00716,18.0,14,1,10,0.9
HK.00717,19.0,11,1,11,0.7
HK.00718,38.0,46,1,2,0.45
HK.00719,38.0,47,1,7,0.7
HK.00720,86.0,14,1,3,0.95
HK.00722,71.0,80,0,0,0.3
HK.00723,53.0,55,1,2,0.2
HK.00724,56.0,64,1,1,0.45
HK.00725,88.0,93,0,0,0.0
HK.00726,48.0,91,0,0,0.25
HK.00727,16.0,68,1,3,0.5
HK.00728,47.0,75,1,4,0.2
HK.00730,51.0,62,0,0,0.4
HK.00731,96.0,97,0,0,0.25
HK.00732,59.0,79,0,0,0.15
HK.00733,27.0,78,0,0,0.65
HK.00736,69.0,3,1,37,1.0
HK.00737,64.0,67,0,0,0.5
HK.00738,71.0,25,1,6,0.75
HK.00743,49.0,52,1,2,0.45
HK.00745,99.0,99,0,0,0.0
HK.00746,40.0,28,1,5,0.75
HK.00747,79.0,37,1,3,0.7
HK.00750,46.0,70,0,0,0.4
HK.00751,82.0,19,1,44,1.0
HK.00752,42.0,34,1,41,1.0
HK.00753,18.0,29,1,3,0.65
HK.00754,28.0,48,1,1,0.45
HK.00755,17.0,12,1,3,0.65
HK.00756,63.0,72,1,7,0.35
HK.00757,25.0,27,1,5,0.9
HK.00759,68.0,67,0,0,0.85
HK.00760,54.0,61,1,1,0.1
HK.00762,39.0,79,0,0,0.05
HK.00763,50.0,81,0,0,0.35
HK.00764,5.0,3,1,71,1.0
HK.00765,5.0,10,1,3,0.85
HK.00767,14.0,5,1,11,0.8
HK.00769,76.0,64,1,1,0.45
HK.00771,68.0,72,1,1,0.25
HK.00772,19.0,45,0,0,0.7
HK.00775,26.0,49,1,2,0.7
HK.00776,4.0,3,1,21,1.0
HK.00777,45.0,75,0,0,0.5
HK.00780,12.0,9,1,78,1.0
HK.00784,98.0,96,1,7,0.35
HK.00788,40.0,46,1,10,0.85
HK.00789,26.0,20,1,3,0.8
HK.00794,89.0,86,1,1,0.05
HK.00797,91.0,94,0,0,0.6
HK.00798,32.0,48,1,1,0.7
HK.00799,72.0,82,0,0,0.0
HK.00800,,81,0,0,0.45
HK.00804,89.0,66,0,0,0.5
HK.00805,95.0,98,0,0,0.15
HK.00806,59.0,69,1,2,0.25
HK.00807,45.0,40,1,22,1.0
HK.00809,29.0,72,1,3,0.5
HK.00811,47.0,60,1,3,0.5
HK.00813,1.0,1,1,67,1.0
HK.00814,43.0,35,1,14,0.7
HK.00815,13.0,4,1,17,0.95
HK.00816,51.0,76,1,2,0.25
HK.00817,80.0,84,1,2,0.2
HK.00818,47.0,58,0,0,0.35
HK.00819,28.0,22,1,23,1.0
HK.00821,23.0,75,0,0,0.45
HK.00822,63.0,84,0,0,0.25
HK.00825,44.0,28,1,3,0.9
HK.00826,77.0,51,1,4,0.3
HK.00827,31.0,3,1,41,1.0
HK.00828,14.0,25,1,46,1.0
HK.00829,6.0,5,1,42,1.0
HK.00830,10.0,25,1,9,0.95
HK.00831,75.0,60,1,4,0.55
HK.00832,6.0,26,1,5,0.7
HK.00833,93.0,96,0,0,0.1
HK.00834,78.0,70,0,0,0.3
HK.00836,77.0,85,0,0,0.0
HK.00837,53.0,39,1,11,0.95
HK.00838,79.0,92,0,0,0.05
HK.00839,12.0,13,1,45,1.0
HK.00840,47.0,49,0,0,0.6
HK.00841,89.0,81,0,0,0.3
HK.00842,49.0,95,0,0,0.2
HK.00844,72.0,84,0,0,0.05
HK.00845,56.0,64,1,1,0.45
HK.00846,25.0,26,1,1,0.55
HK.00848,35.0,48,1,1,0.55
HK.00851,22.0,21,1,3,0.35
HK.00852,56.0,64,1,1,0.45
HK.00853,17.0,10,1,42,1.0
HK.00854,74.0,71,1,1,0.55
HK.00855,36.0,58,0,0,0.45
HK.00856,88.0,91,0,0,0.1
HK.00857,84.0,53,1,2,0.55
HK.00858,42.0,60,0,0,0.45
HK.00859,73.0,73,1,2,0.6
HK.00860,36.0,77,0,0,0.45
HK.00861,29.0,78,1,6,0.3
HK.00862,88.0,93,0,0,0.3
HK.00863,18.0,15,1,41,1.0
HK.00864,81.0,53,1,3,0.55
HK.00865,85.0,93,0,0,0.5
HK.00866,29.0,1,1,46,1.0
HK.00867,31.0,13,1,33,1.0
HK.00868,72.0,71,1,2,0.2
HK.00869,60.0,81,0,0,0.05
HK.00871,24.0,11,1,40,1.0
HK.00873,25.0,31,1,9,0.55
HK.00874,32.0,32,1,48,1.0
HK.00875,31.0,11,1,28,1.0
HK.00876,93.0,2,1,7,0.8
HK.00878,71.0,66,1,3,0.45
HK.00880,19.0,32,1,2,0.9
HK.00881,5.0,12,1,69,1.0
HK.00882,41.0,36,1,7,0.85
HK.00883,84.0,54,0,0,0.75
HK.00884,2.0,24,1,2,0.9
HK.00887,23.0,16,1,25,1.0
HK.00888,7.0,20,1,2,0.4
HK.00889,95.0,98,0,0,0.05
HK.00893,40.0,18,1,2,0.9
HK.00894,98.0,99,0,0,0.05
HK.00895,22.0,23,1,8,0.95
HK.00896,73.0,83,0,0,0.2
HK.00897,44.0,61,1,1,0.6
HK.00898,39.0,29,1,19,0.95
HK.00899,11.0,51,1,3,0.3
HK.00900,79.0,79,0,0,0.15
HK.00902,84.0,90,0,0,0.0
HK.00907,32.0,74,1,1,0.4
HK.00909,12.0,34,1,2,0.85
HK.00910,56.0,64,1,1,0.45
HK.00911,96.0,96,0,0,0.15
HK.00912,54.0,56,0,0,0.6
HK.00914,31.0,36,1,2,0.95
HK.00915,19.0,38,1,4,0.4
HK.00916,51.0,46,0,0,0.3
HK.00917,,8,1,1,0.95
HK.00918,91.0,92,0,0,0.0
HK.00919,75.0,83,0,0,0.0
HK.00921,63.0,85,0,0,0.0
HK.00922,49.0,68,0,0,0.25
HK.00923,54.0,48,1,2,0.35
HK.00924,2.0,1,1,39,1.0
HK.00926,59.0,61,1,2,0.4
HK.00927,28.0,52,1,2,0.5
HK.00928,23.0,31,1,4,0.8
HK.00929,81.0,88,0,0,0.0
