code,rs_percentile_12m,rs_percentile_3m,rs_below_ma,rs_days_below_ma,rs_frac_below_ma
HK.00001,83.0,74,0,0,0.0
HK.00002,70.0,65,0,0,0.2
HK.00003,54.0,57,0,0,0.3
HK.00004,35.0,17,1,15,0.75
HK.00005,82.0,63,1,1,0.1
HK.00006,67.0,40,1,9,0.6
HK.00007,57.0,71,0,0,0.2
HK.00008,69.0,66,0,0,0.05
HK.00010,58.0,31,1,12,0.7
HK.00012,52.0,26,1,12,0.6
HK.00013,23.0,18,1,35,1.0
HK.00014,68.0,27,1,9,0.85
HK.00016,73.0,22,1,12,0.75
HK.00017,71.0,19,1,17,0.9
HK.00018,28.0,55,0,0,0.45
HK.00019,78.0,51,0,0,0.45
HK.00020,21.0,8,1,22,1.0
HK.00021,49.0,92,0,0,0.2
HK.00022,1.0,1,1,37,1.0
HK.00023,66.0,54,1,1,0.25
HK.00025,66.0,76,0,0,0.05
HK.00026,63.0,75,0,0,0.1
HK.00027,33.0,51,0,0,0.6
HK.00028,40.0,43,0,0,0.7
HK.00029,36.0,57,1,1,0.35
HK.00030,29.0,25,1,1,0.8
HK.00031,86.0,92,0,0,0.0
HK.00032,59.0,64,0,0,0.25
HK.00033,34.0,71,0,0,0.2
HK.00034,85.0,80,0,0,0.0
HK.00035,36.0,41,1,1,0.75
HK.00036,64.0,71,0,0,0.2
HK.00037,50.0,46,0,0,0.35
HK.00038,59.0,31,1,2,0.7
HK.00039,4.0,44,0,0,0.55
HK.00040,66.0,76,0,0,0.25
HK.00041,72.0,43,1,8,0.55
HK.00042,49.0,12,1,18,0.9
HK.00045,45.0,41,1,2,0.45
HK.00046,34.0,62,0,0,0.4
HK.00048,91.0,88,1,1,0.05
HK.00050,62.0,48,0,0,0.25
HK.00051,65.0,73,0,0,0.2
HK.00052,27.0,50,0,0,0.6
HK.00053,54.0,61,0,0,0.15
HK.00055,37.0,63,0,0,0.55
HK.00057,67.0,67,0,0,0.1
HK.00058,88.0,57,0,0,0.55
HK.00059,57.0,71,0,0,0.2
HK.00060,61.0,66,0,0,0.65
HK.00061,50.0,83,0,0,0.65
HK.00062,48.0,43,0,0,0.6
HK.00063,39.0,85,0,0,0.05
HK.00064,74.0,84,0,0,0.2
HK.00065,6.0,10,1,43,1.0
HK.00066,67.0,55,0,0,0.65
HK.00069,44.0,51,0,0,0.75
HK.00070,39.0,45,1,7,0.4
HK.00071,64.0,61,0,0,0.25
HK.00072,72.0,87,0,0,0.2
HK.00073,73.0,84,0,0,0.25
HK.00075,79.0,90,0,0,0.05
HK.00076,13.0,21,1,26,1.0
HK.00077,64.0,77,0,0,0.15
HK.00078,42.0,35,1,8,0.7
HK.00079,31.0,68,0,0,0.55
HK.00081,80.0,52,1,6,0.55
HK.00082,64.0,77,0,0,0.1
HK.00083,79.0,48,1,13,0.7
HK.00084,34.0,48,0,0,0.65
HK.00085,33.0,61,0,0,0.35
HK.00086,74.0,67,0,0,0.1
HK.00087,74.0,55,0,0,0.35
HK.00088,67.0,41,1,13,0.8
HK.00089,62.0,58,0,0,0.6
HK.00090,38.0,27,1,2,0.65
HK.00092,51.0,74,0,0,0.4
HK.00093,39.0,75,0,0,0.6
HK.00094,81.0,41,1,1,0.75
HK.00095,8.0,5,1,25,1.0
HK.00096,56.0,76,0,0,0.55
HK.00097,36.0,37,0,0,0.9
HK.00098,50.0,59,0,0,0.15
HK.00099,55.0,63,1,3,0.9
HK.00101,53.0,29,1,21,1.0
HK.00103,29.0,39,0,0,0.9
HK.00104,70.0,84,0,0,0.0
HK.00105,64.0,75,0,0,0.2
HK.00106,71.0,71,0,0,0.2
HK.00107,61.0,48,1,5,0.25
HK.00108,85.0,20,1,33,1.0
HK.00110,93.0,92,1,14,0.7
HK.00111,86.0,40,1,1,0.55
HK.00113,75.0,82,0,0,0.6
HK.00114,84.0,90,0,0,0.15
HK.00115,91.0,58,0,0,0.35
HK.00116,48.0,20,1,22,1.0
HK.00117,99.0,99,0,0,0.0
HK.00118,73.0,42,1,17,0.85
HK.00119,73.0,38,1,7,0.4
HK.00120,9.0,35,0,0,0.9
HK.00122,33.0,56,0,0,0.35
HK.00123,53.0,78,0,0,0.0
HK.00124,61.0,78,0,0,0.2
HK.00125,28.0,46,0,0,0.6
HK.00126,52.0,77,0,0,0.3
HK.00127,35.0,37,1,9,0.8
HK.00128,84.0,93,0,0,0.15
HK.00129,20.0,57,0,0,0.5
HK.00130,86.0,84,0,0,0.2
HK.00131,64.0,78,0,0,0.05
HK.00132,37.0,74,0,0,0.3
HK.00135,43.0,47,0,0,0.7
HK.00136,11.0,42,1,5,0.6
HK.00137,39.0,44,1,13,0.65
HK.00138,9.0,17,0,0,0.9
HK.00139,6.0,49,0,0,0.5
HK.00142,33.0,35,1,2,0.9
HK.00144,44.0,38,1,7,0.45
HK.00145,40.0,32,1,1,0.65
HK.00146,54.0,55,0,0,0.75
HK.00147,12.0,74,0,0,0.3
HK.00148,97.0,98,0,0,0.0
HK.00149,66.0,68,0,0,0.5
HK.00150,40.0,42,1,2,0.7
HK.00151,31.0,42,0,0,0.6
HK.00152,24.0,25,0,0,0.95
HK.00154,27.0,19,1,49,1.0
HK.00156,79.0,76,0,0,0.2
HK.00157,43.0,59,0,0,0.45
HK.00158,49.0,56,0,0,0.5
HK.00159,45.0,86,0,0,0.25
HK.00160,45.0,56,0,0,0.25
HK.00162,53.0,88,1,1,0.15
HK.00163,23.0,27,1,7,0.8
HK.00164,85.0,87,0,0,0.2
HK.00165,22.0,23,1,12,0.75
HK.00166,18.0,17,1,25,1.0
HK.00167,97.0,85,0,0,0.05
HK.00168,50.0,56,0,0,0.75
HK.00169,52.0,49,0,0,0.05
HK.00171,6.0,5,1,48,1.0
HK.00173,51.0,37,1,8,0.85
HK.00174,67.0,89,0,0,0.8
HK.00175,74.0,41,0,0,0.95
HK.00176,57.0,71,0,0,0.2
HK.00177,75.0,84,0,0,0.15
