code,rs_percentile_12m,rs_percentile_3m,rs_below_ma,rs_days_below_ma,rs_frac_below_ma,rs_pct_off_high
HK.00060,48.0,43,1,7,0.35,0.4462
HK.00061,37.0,43,0,0,0.75,0.5285
HK.00062,61.0,63,1,5,0.3,0.2021
HK.00063,17.0,16,1,12,0.75,0.737
HK.00064,79.0,85,1,5,0.35,0.1686
HK.00065,8.0,16,1,68,1.0,0.8895
HK.00066,79.0,76,0,0,0.4,0.0929
HK.00069,50.0,63,1,9,0.45,0.4484
HK.00070,38.0,37,1,8,0.55,0.4758
HK.00071,67.0,52,1,6,0.35,0.1842
HK.00072,44.0,34,1,4,0.45,0.3738
HK.00073,82.0,85,1,7,0.4,0.554
HK.00075,70.0,55,1,10,0.5,
HK.00076,23.0,42,1,10,0.65,0.7932
HK.00077,83.0,92,1,1,0.05,0.3962
HK.00078,21.0,15,1,33,1.0,0.9067
HK.00079,50.0,87,0,0,0.3,0.5271
HK.00081,72.0,32,1,31,1.0,0.2015
HK.00082,52.0,53,1,5,0.7,0.5519
HK.00083,72.0,41,1,38,1.0,0.1436
HK.00084,62.0,86,1,7,0.35,0.5114
HK.00085,26.0,30,1,12,0.9,0.4753
HK.00086,75.0,66,1,8,0.45,0.0517
HK.00087,81.0,69,0,0,0.35,0.0274
HK.00088,57.0,38,1,15,0.8,0.1669
HK.00089,71.0,78,0,0,0.4,0.2766
HK.00090,75.0,80,1,3,0.15,
HK.00092,60.0,58,1,7,0.35,0.5403
HK.00093,57.0,61,1,2,0.4,0.5009
HK.00094,55.0,39,1,12,0.8,
HK.00095,34.0,77,0,0,0.45,0.8374
HK.00096,55.0,69,1,2,0.6,0.5709
HK.00097,32.0,39,1,3,0.4,
HK.00098,50.0,48,1,12,0.65,0.3463
HK.00099,82.0,92,0,0,0.4,0.3283
HK.00100,,0,1,18,0.95,0.8151
HK.00101,48.0,46,0,0,0.95,0.1653
HK.00103,13.0,31,1,12,0.65,0.5246
HK.00104,77.0,79,1,4,0.35,0.133
HK.00105,73.0,81,1,3,0.15,0.2159
HK.00106,76.0,73,1,7,0.35,
HK.00107,55.0,42,1,30,1.0,0.1462
HK.00108,79.0,14,1,11,0.65,
HK.00110,97.0,98,0,0,0.35,0.0369
HK.00111,83.0,55,1,10,0.6,
HK.00113,80.0,85,0,0,0.15,0.0949
HK.00114,83.0,86,0,0,0.4,0.0753
HK.00115,87.0,10,1,23,1.0,0.3461
HK.00116,55.0,49,0,0,0.6,0.2079
HK.00117,99.0,99,1,10,0.75,
HK.00118,58.0,21,1,17,0.85,
HK.00119,39.0,13,1,32,1.0,0.3341
HK.00120,13.0,28,0,0,0.85,
HK.00122,45.0,69,1,4,0.2,0.5346
HK.00123,45.0,31,1,22,1.0,0.5574
HK.00124,41.0,32,1,24,1.0,0.6586
HK.00125,45.0,70,1,8,0.4,0.6685
HK.00126,27.0,21,1,9,0.65,0.6813
HK.00127,43.0,51,1,8,0.7,0.405
HK.00128,94.0,98,0,0,0.35,
HK.00129,32.0,70,1,1,0.4,0.6738
HK.00130,81.0,52,1,8,0.4,
HK.00131,70.0,68,1,5,0.4,0.4677
HK.00132,36.0,49,1,7,0.55,0.6506
HK.00135,57.0,61,1,9,0.75,0.3599
HK.00136,21.0,43,1,1,0.25,0.5791
HK.00137,47.0,57,1,7,0.45,0.5304
HK.00138,7.0,12,1,3,0.8,0.7891
HK.00139,4.0,6,1,7,0.55,
HK.00142,52.0,70,0,0,0.3,0.1607
HK.00144,59.0,59,0,0,0.95,0.1202
HK.00145,35.0,29,1,10,0.6,
HK.00146,52.0,54,1,7,0.35,0.2194
HK.00147,7.0,13,1,24,1.0,
HK.00148,93.0,20,1,11,0.55,0.6475
HK.00149,73.0,78,1,6,0.45,0.1913
HK.00150,56.0,69,1,5,0.3,0.4655
HK.00151,23.0,21,1,13,0.7,0.4714
HK.00152,35.0,49,0,0,0.65,0.3081
HK.00154,22.0,22,1,73,1.0,0.436
HK.00156,81.0,63,1,8,0.5,0.1396
HK.00157,51.0,71,1,5,0.35,0.3809
HK.00158,61.0,67,1,7,0.4,0.3722
HK.00159,41.0,59,1,1,0.45,
HK.00160,26.0,18,1,23,1.0,0.5663
HK.00162,27.0,14,1,23,1.0,
HK.00163,24.0,21,1,15,0.9,0.7357
HK.00164,83.0,62,1,13,0.65,0.5508
HK.00165,21.0,45,1,1,0.8,0.5177
HK.00166,29.0,42,0,0,0.85,0.6546
HK.00167,94.0,61,1,7,0.35,
HK.00168,53.0,55,1,8,0.6,0.3271
HK.00169,39.0,17,1,16,0.8,
HK.00171,5.0,10,1,73,1.0,
HK.00173,52.0,42,1,14,0.85,0.235
HK.00174,68.0,84,1,2,0.2,0.4554
HK.00175,59.0,38,1,1,0.65,0.2054
HK.00176,65.0,73,1,7,0.35,0.7149
HK.00177,75.0,63,1,13,0.65,0.0862
HK.00178,90.0,86,1,4,0.2,0.0905
HK.00179,16.0,9,1,9,0.7,0.578
HK.00180,54.0,65,1,11,0.65,0.5916
HK.00181,63.0,28,1,15,0.75,0.2275
HK.00182,75.0,37,1,13,0.65,0.5836
HK.00183,42.0,80,1,3,0.2,0.5928
HK.00184,71.0,76,1,6,0.4,0.2326
HK.00185,10.0,10,1,11,0.8,0.879
HK.00186,42.0,67,1,7,0.35,
HK.00187,12.0,10,1,17,0.95,0.4988
HK.00188,58.0,48,1,9,0.45,0.2742
HK.00189,79.0,23,1,11,0.55,0.4568
HK.00191,57.0,24,1,15,0.75,0.3713
HK.00193,46.0,45,1,3,0.45,0.6761
HK.00194,68.0,65,1,8,0.45,0.2585
HK.00195,65.0,73,1,7,0.35,0.3343
HK.00196,21.0,11,1,8,0.95,0.4612
HK.00197,58.0,43,1,4,0.3,0.582
HK.00199,98.0,97,1,8,0.4,
HK.00200,22.0,30,1,10,0.95,0.5375
HK.00201,55.0,64,1,8,0.45,0.4263
HK.00202,9.0,13,1,14,0.95,
HK.00205,89.0,55,1,12,0.7,
HK.00206,39.0,5,1,10,0.9,0.5402
HK.00209,95.0,87,1,4,0.3,
HK.00210,37.0,38,1,12,0.65,0.3308
HK.00211,61.0,78,1,3,0.3,0.1694
HK.00212,70.0,67,1,6,0.35,0.1634
HK.00213,57.0,50,1,9,0.65,0.5873
HK.00214,16.0,15,1,25,1.0,0.6939
HK.00215,76.0,81,0,0,0.15,0.0933
HK.00216,35.0,28,1,11,0.9,0.5103
HK.00217,51.0,30,1,9,0.5,0.5076
HK.00218,11.0,26,1,8,0.5,
HK.00219,79.0,83,1,1,0.25,0.3547
HK.00220,63.0,81,0,0,0.25,0.2321
HK.00222,84.0,96,0,0,0.05,0.1589
HK.00223,34.0,20,1,10,0.95,0.7345
HK.00224,48.0,78,0,0,0.5,0.481
HK.00225,58.0,68,1,7,0.35,0.2051
HK.00227,15.0,35,1,1,0.75,
HK.00228,24.0,19,1,16,0.9,0.7532
HK.00229,58.0,57,1,10,0.5,0.2943
HK.00232,97.0,98,0,0,0.0,
HK.00234,40.0,52,0,0,0.55,0.4225
HK.00235,18.0,24,1,9,0.6,0.574
HK.00236,72.0,64,1,6,0.35,0.1716
HK.00237,76.0,79,1,2,0.25,0.2115
HK.00239,67.0,70,1,4,0.3,0.2594
HK.00240,73.0,37,1,19,0.95,0.162
HK.00241,18.0,33,1,5,0.8,0.5253
HK.00242,27.0,25,1,16,0.8,0.5562
HK.00243,87.0,28,1,26,1.0,
HK.00244,52.0,46,1,10,0.55,0.2833
HK.00245,49.0,39,1,11,0.55,0.4744
HK.00247,64.0,73,1,7,0.35,0.2414
HK.00248,48.0,34,1,5,0.8,0.3438
HK.00251,62.0,59,1,9,0.45,0.4268
HK.00252,67.0,73,1,7,0.35,0.6036
HK.00253,64.0,59,1,10,0.5,0.3981
HK.00254,2.0,0,1,16,0.8,
HK.00255,74.0,81,1,3,0.2,0.1309
HK.00256,23.0,93,0,0,0.45,0.9329
HK.00257,71.0,45,1,13,0.8,0.1248
HK.00258,46.0,76,0,0,0.05,0.3843
HK.00259,81.0,25,1,12,0.7,0.3856
HK.00261,26.0,79,0,0,0.4,0.9157
HK.00262,64.0,64,1,14,0.7,0.2653
HK.00264,70.0,89,1,11,0.55,
HK.00265,74.0,65,1,7,0.35,
HK.00266,51.0,63,1,7,0.35,0.3856
HK.00267,63.0,38,1,21,1.0,0.1406
HK.00268,10.0,40,1,1,0.8,0.6415
HK.00269,62.0,73,1,7,0.35,
HK.00270,80.0,66,0,0,0.55,0.0445
HK.00271,47.0,47,1,13,0.8,0.4025
HK.00272,29.0,76,0,0,0.2,0.507
HK.00274,65.0,73,1,7,0.35,
HK.00276,33.0,60,1,6,0.45,0.4812
HK.00277,27.0,12,1,8,0.4,0.6595
HK.00279,9.0,17,1,12,0.9,
HK.00280,86.0,93,0,0,0.0,0.0475
HK.00285,25.0,46,0,0,0.9,0.6385
HK.00286,65.0,73,1,7,0.35,0.7162
HK.00287,73.0,78,1,7,0.35,0.2012
HK.00288,62.0,37,1,10,0.6,0.1725
HK.00289,73.0,55,1,11,0.6,0.1046
HK.00290,11.0,1,1,37,1.0,0.8045
HK.00291,50.0,66,0,0,0.6,0.3638
HK.00293,82.0,89,1,3,0.15,0.0591
HK.00294,75.0,92,0,0,0.05,0.4762
HK.00295,64.0,48,0,0,0.8,
HK.00296,30.0,37,1,8,0.6,0.613
HK.00297,48.0,32,1,22,1.0,0.2818
HK.00298,45.0,35,1,15,0.85,0.4051
HK.00299,65.0,73,1,7,0.35,
HK.00300,82.0,88,0,0,0.05,0.0051
HK.00301,98.0,99,0,0,0.0,0.0467
HK.00302,7.0,17,1,46,1.0,0.8616
HK.00303,48.0,51,0,0,0.5,0.1923
HK.00305,30.0,36,1,12,0.8,
HK.00306,84.0,91,0,0,0.2,0.077
HK.00308,46.0,66,0,0,0.85,
HK.00309,23.0,41,0,0,0.75,
HK.00311,76.0,27,1,17,0.85,0.4401
HK.00312,26.0,69,1,3,0.5,
HK.00313,37.0,52,0,0,0.65,0.821
HK.00314,8.0,87,0,0,0.0,0.8404
HK.00315,71.0,60,1,8,0.5,0.0574
HK.00316,80.0,88,0,0,0.4,0.0171
HK.00317,29.0,14,1,5,0.95,0.5241
HK.00318,92.0,92,1,4,0.2,
HK.00320,56.0,67,1,7,0.35,0.2958
HK.00321,81.0,45,1,9,0.5,0.1373
HK.00322,75.0,84,0,0,0.35,0.1716
HK.00323,17.0,13,1,46,1.0,0.4404
HK.00325,14.0,35,1,1,0.65,0.7571
HK.00326,93.0,89,1,2,0.3,
HK.00327,28.0,68,1,2,0.2,0.4527
HK.00328,2.0,7,1,4,0.65,
HK.00329,6.0,2,1,19,0.95,0.8619
HK.00330,5.0,21,1,3,0.95,
HK.00331,54.0,52,1,8,0.4,0.2534
HK.00332,5.0,3,1,8,0.9,
HK.00333,25.0,37,1,2,0.5,0.5911
HK.00334,75.0,28,1,17,0.9,0.3237
HK.00335,59.0,73,1,7,0.35,0.461
HK.00336,27.0,15,1,25,1.0,0.3561
HK.00337,18.0,17,1,22,1.0,
HK.00338,36.0,34,1,11,0.8,0.3296
HK.00340,15.0,15,1,9,0.85,0.5
HK.00341,74.0,93,0,0,0.0,0.4922
HK.00343,19.0,31,1,10,0.65,0.6484
HK.00345,47.0,84,1,4,0.2,0.5818
HK.00346,24.0,32,0,0,0.9,
HK.00347,14.0,28,1,84,1.0,0.5178
HK.00348,19.0,25,1,8,0.75,0.7431
HK.00351,91.0,86,0,0,0.45,
HK.00352,95.0,73,1,7,0.35,
HK.00353,45.0,24,1,8,0.65,0.5776
HK.00354,18.0,35,1,24,1.0,0.6607
HK.00355,44.0,48,0,0,0.95,0.7353
HK.00357,6.0,17,1,131,1.0,0.654
HK.00358,74.0,23,1,16,0.8,0.3262
HK.00360,28.0,18,1,32,1.0,0.6888
HK.00361,13.0,66,0,0,0.45,
HK.00362,65.0,73,1,7,0.35,
HK.00363,64.0,61,0,0,0.9,0.0777
HK.00365,91.0,16,1,29,1.0,
HK.00366,45.0,51,1,11,0.6,0.2643
HK.00367,29.0,34,1,11,0.55,0.5439
HK.00368,98.0,98,1,10,0.5,
HK.00369,81.0,53,1,12,0.6,0.2768
HK.00370,2.0,12,1,8,0.55,
HK.00371,61.0,47,1,34,1.0,0.2384
HK.00372,44.0,45,1,10,0.55,
HK.00373,57.0,27,1,17,0.85,0.3627
HK.00374,70.0,83,1,1,0.2,0.2535
HK.00375,84.0,87,1,7,0.35,0.13
HK.00376,4.0,6,1,66,1.0,
HK.00377,95.0,97,0,0,0.15,
HK.00379,48.0,4,1,21,1.0,
HK.00380,44.0,28,1,14,0.7,0.3428
HK.00381,1.0,14,1,59,1.0,
HK.00382,3.0,10,1,65,1.0,0.8274
HK.00383,36.0,36,1,32,1.0,0.4025
HK.00384,28.0,19,1,24,1.0,0.371
HK.00385,20.0,32,1,9,0.45,0.4984
HK.00386,68.0,66,0,0,0.4,0.3553
HK.00387,85.0,90,1,7,0.35,0.156
HK.00388,53.0,64,0,0,0.2,0.0892
HK.00389,5.0,13,1,10,0.65,0.7808
HK.00390,46.0,46,1,14,0.7,0.3155
HK.00391,78.0,86,0,0,0.3,0.5093
HK.00392,68.0,84,0,0,0.25,0.1183
HK.00393,69.0,65,1,8,0.4,0.077
HK.00396,94.0,20,0,0,0.65,
HK.00397,31.0,44,1,6,0.55,0.8015
HK.00398,68.0,77,1,8,0.4,0.1897
HK.00399,5.0,44,1,7,0.35,
HK.00400,93.0,93,1,6,0.3,0.3089
HK.00401,77.0,31,1,10,0.9,
HK.00403,52.0,50,1,13,0.65,0.4282
HK.00406,23.0,14,1,23,1.0,0.6843
HK.00408,82.0,76,1,3,0.15,0.0474
HK.00410,23.0,31,1,38,1.0,0.6549
HK.00411,63.0,62,1,7,0.6,0.1235
HK.00412,1.0,2,1,82,1.0,
HK.00413,34.0,89,1,3,0.5,0.6319
HK.00417,39.0,59,0,0,0.45,
HK.00418,48.0,75,0,0,0.5,0.5331
HK.00419,81.0,83,1,5,0.55,
HK.00420,68.0,50,1,8,0.4,0.2233
HK.00422,28.0,53,1,1,0.25,0.7004
HK.00423,48.0,47,1,8,0.55,0.3289
HK.00425,40.0,16,1,8,0.85,0.3645
HK.00426,94.0,48,1,4,0.6,
HK.00430,46.0,40,1,12,0.6,0.2911
HK.00432,68.0,32,1,17,0.95,0.3354
HK.00433,66.0,43,1,9,0.5,
HK.00434,6.0,14,1,21,1.0,0.7737
HK.00436,29.0,16,1,24,1.0,
HK.00438,10.0,16,1,14,0.95,0.7546
HK.00439,10.0,26,1,32,1.0,0.7863
HK.00440,84.0,79,0,0,0.1,0.0
HK.00442,33.0,32,1,11,0.8,0.5978
HK.00444,65.0,73,1,7,0.35,
HK.00450,47.0,54,1,10,0.5,0.4056
HK.00451,39.0,18,1,4,0.65,0.5528
HK.00455,29.0,47,1,3,0.4,0.7646
HK.00456,86.0,91,0,0,0.5,0.2492
HK.00458,76.0,93,0,0,0.15,0.4442
HK.00460,12.0,29,1,1,0.65,0.4997
HK.00464,71.0,91,0,0,0.0,
HK.00465,98.0,88,1,11,0.7,
HK.00467,16.0,13,1,37,1.0,0.6006
HK.00468,65.0,73,1,7,0.35,0.3357
HK.00470,,2,1,33,1.0,0.5299
HK.00471,0.0,10,1,4,0.95,
HK.00472,54.0,14,1,11,0.9,
HK.00474,94.0,76,1,7,0.35,
HK.00475,49.0,79,1,8,0.4,
HK.00476,25.0,40,1,11,0.75,
HK.00480,67.0,56,0,0,0.45,0.3853
HK.00482,35.0,25,1,9,0.8,0.7035
HK.00483,15.0,13,1,33,1.0,0.6338
HK.00484,41.0,45,1,1,0.9,0.3954
HK.00485,87.0,67,1,7,0.35,0.1852
HK.00486,21.0,15,1,24,1.0,0.5141
HK.00487,27.0,91,0,0,0.4,
HK.00488,77.0,28,1,5,0.85,0.368
HK.00491,22.0,30,1,10,0.9,
HK.00493,15.0,28,1,3,0.9,0.7749
HK.00495,65.0,73,1,7,0.35,
HK.00496,6.0,6,1,40,1.0,0.6527
HK.00497,59.0,40,1,13,0.65,0.1923
HK.00498,9.0,42,1,7,0.35,
HK.00499,91.0,84,1,5,0.3,
HK.00500,32.0,58,1,1,0.45,0.7918
HK.00505,64.0,71,0,0,0.35,0.3651
HK.00506,47.0,55,1,8,0.4,0.2646
HK.00508,33.0,18,1,14,0.95,0.5713
HK.00509,65.0,73,1,7,0.35,
HK.00510,79.0,94,1,1,0.1,
HK.00511,24.0,34,1,5,0.95,0.5065
HK.00512,20.0,53,1,1,0.35,0.468
HK.00513,24.0,4,1,35,1.0,0.6229
HK.00515,46.0,73,1,7,0.35,
HK.00517,67.0,57,0,0,0.75,0.1815
HK.00518,55.0,33,1,11,0.55,0.41
HK.00519,50.0,76,1,3,0.2,
HK.00520,3.0,10,1,37,1.0,0.864
HK.00521,70.0,36,1,12,0.6,0.2972
HK.00522,93.0,55,1,10,0.5,0.3708
HK.00524,98.0,98,1,5,0.55,
HK.00525,74.0,84,0,0,0.1,0.3047
HK.00526,88.0,88,1,6,0.35,0.5751
HK.00527,77.0,81,0,0,0.45,0.3725
HK.00528,51.0,56,1,7,0.4,0.4011
HK.00529,58.0,65,1,9,0.45,0.37
HK.00532,84.0,13,1,24,1.0,
HK.00533,53.0,45,1,8,0.55,0.4948
HK.00535,9.0,15,1,27,1.0,0.795
HK.00536,81.0,79,1,6,0.35,0.0531
HK.00538,69.0,69,0,0,0.35,0.2706
HK.00540,78.0,48,1,12,0.6,
HK.00542,76.0,25,1,43,1.0,0.5717
HK.00543,41.0,56,1,3,0.3,0.4096
HK.00544,27.0,5,1,12,0.9,
HK.00546,18.0,25,1,8,0.95,0.4516
HK.00547,28.0,70,1,3,0.5,0.6268
HK.00548,60.0,68,0,0,0.3,0.3737
HK.00550,99.0,93,0,0,0.55,
HK.00551,67.0,61,0,0,0.8,0.2939
HK.00552,64.0,75,0,0,0.4,0.2538
HK.00553,12.0,10,1,20,1.0,0.4994
HK.00554,43.0,78,1,9,0.45,0.485
HK.00556,90.0,84,1,6,0.35,0.4844
HK.00557,52.0,86,1,9,0.45,0.5608
HK.00558,3.0,2,1,42,1.0,0.7882
HK.00559,56.0,73,1,7,0.35,0.7273
HK.00560,44.0,57,1,10,0.55,0.3139
HK.00563,29.0,32,1,9,0.9,0.6067
HK.00564,31.0,32,1,8,0.9,0.3756
HK.00565,94.0,88,0,0,0.2,0.0786
HK.00567,95.0,26,1,8,0.75,
HK.00568,82.0,55,0,0,0.65,
HK.00570,24.0,54,0,0,0.75,0.749
HK.00571,46.0,39,1,14,0.85,0.4509
HK.00572,30.0,53,1,7,0.55,0.6133
HK.00573,42.0,61,1,5,0.4,0.7368
HK.00574,5.0,1,1,23,1.0,
HK.00575,80.0,97,1,1,0.05,
HK.00576,50.0,53,0,0,0.65,0.1021
HK.00579,44.0,54,1,9,0.65,0.1947
HK.00580,52.0,6,1,12,0.6,0.5271
HK.00581,35.0,33,1,18,0.9,0.4205
HK.00582,2.0,20,0,0,0.95,0.8939
HK.00583,47.0,52,1,13,0.9,0.5562
HK.00585,98.0,97,1,3,0.2,
HK.00586,38.0,17,1,8,0.6,0.3146
HK.00587,6.0,10,1,3,0.95,0.7521
HK.00588,32.0,25,1,15,0.75,0.3985
HK.00590,63.0,67,1,2,0.3,0.242
HK.00591,55.0,92,0,0,0.15,0.4421
HK.00595,97.0,97,0,0,0.3,0.2927
HK.00596,10.0,30,1,7,0.95,0.7831
HK.00598,56.0,51,0,0,0.95,0.1385
HK.00599,43.0,66,1,4,0.3,0.4676
HK.00600,,7,1,43,1.0,0.6022
HK.00601,57.0,55,1,8,0.4,0.354
HK.00602,59.0,85,1,2,0.4,
HK.00603,31.0,21,1,24,1.0,
HK.00604,37.0,36,0,0,0.95,0.5025
HK.00605,29.0,66,1,12,0.8,
HK.00606,46.0,32,1,16,0.8,0.3705
HK.00607,81.0,0,1,19,0.95,
HK.00608,58.0,85,0,0,0.2,0.4564
HK.00609,33.0,33,1,15,0.8,0.3643
HK.00610,74.0,82,1,2,0.15,0.2418
HK.00611,56.0,53,1,13,0.65,0.2401
HK.00613,95.0,98,0,0,0.0,0.0434
HK.00616,11.0,1,1,10,0.65,
HK.00617,19.0,19,1,25,1.0,0.8653
HK.00618,90.0,62,1,8,0.45,0.448
HK.00619,63.0,29,1,5,0.75,
HK.00620,70.0,97,0,0,0.0,
HK.00621,53.0,26,1,19,0.95,0.5221
HK.00622,96.0,79,1,8,0.4,0.1267
HK.00623,57.0,62,1,8,0.4,0.3256
HK.00626,68.0,65,1,7,0.4,0.4544
HK.00627,70.0,88,1,13,0.75,
HK.00628,39.0,2,1,11,0.95,0.5954
HK.00629,41.0,26,1,8,0.65,0.3189
HK.00630,12.0,4,1,29,1.0,
HK.00631,42.0,24,0,0,0.85,0.479
HK.00632,20.0,31,1,10,0.6,
HK.00635,54.0,49,1,11,0.55,0.3187
HK.00636,42.0,58,0,0,0.75,0.4144
HK.00637,68.0,46,1,5,0.3,
HK.00639,39.0,37,1,23,1.0,0.3515
HK.00640,76.0,58,1,7,0.4,0.0782
HK.00641,83.0,57,1,11,0.55,0.2531
HK.00643,20.0,33,0,0,0.9,
HK.00645,86.0,76,1,2,0.4,
HK.00646,41.0,90,0,0,0.45,0.637
HK.00648,0.0,0,1,11,0.65,
HK.00650,53.0,3,1,39,1.0,0.6721
HK.00653,17.0,96,0,0,0.45,
HK.00655,91.0,87,1,19,0.95,0.1992
HK.00656,51.0,80,0,0,0.25,0.3657
HK.00657,63.0,12,1,15,0.85,0.4427
HK.00658,15.0,3,1,20,1.0,0.5198
HK.00659,76.0,54,1,10,0.5,0.0805
HK.00660,92.0,4,1,32,1.0,
HK.00661,44.0,19,1,17,0.85,0.5252
HK.00662,76.0,68,1,7,0.4,0.1255
HK.00664,,7,1,26,1.0,0.5683
HK.00666,23.0,7,1,10,0.6,0.5464
HK.00667,30.0,77,0,0,0.5,0.4858
HK.00669,87.0,88,0,0,0.3,0.1536
HK.00670,30.0,16,1,13,0.75,0.4996
HK.00672,24.0,27,1,16,0.8,0.6209
HK.00673,26.0,11,1,15,0.75,
HK.00674,36.0,48,1,4,0.5,0.7838
HK.00675,67.0,79,1,7,0.35,0.2809
HK.00676,69.0,77,1,4,0.2,0.1368
HK.00677,67.0,76,1,9,0.45,0.3714
HK.00679,98.0,12,1,18,0.9,
HK.00681,62.0,56,1,10,0.55,0.336
HK.00682,55.0,65,1,9,0.5,0.6861
HK.00683,55.0,42,1,43,1.0,0.1703
HK.00684,31.0,25,1,15,0.8,0.661
HK.00685,55.0,58,1,3,0.45,0.3835
HK.00686,27.0,35,1,12,0.75,0.6223
HK.00687,73.0,47,1,8,0.4,0.1347
HK.00688,74.0,43,1,21,1.0,0.2931
HK.00689,60.0,15,1,12,0.95,0.5492
HK.00690,24.0,34,1,9,0.55,0.4867
HK.00691,8.0,15,1,25,1.0,0.7234
HK.00693,74.0,60,1,9,0.45,0.1374
HK.00694,20.0,44,0,0,0.95,0.5785
HK.00695,92.0,79,1,2,0.25,0.0942
HK.00696,42.0,58,0,0,0.7,0.3582
HK.00697,45.0,55,1,2,0.75,0.2932
HK.00698,5.0,7,1,38,1.0,0.7803
HK.00700,40.0,77,1,1,0.15,0.247
HK.00701,8.0,35,1,2,0.45,0.7562
HK.00702,65.0,73,1,7,0.35,
HK.00703,56.0,66,1,7,0.35,0.6244
HK.00704,90.0,73,1,7,0.35,
HK.00707,62.0,73,1,7,0.35,0.7968
HK.00708,65.0,73,1,7,0.35,
HK.00709,64.0,61,1,9,0.45,0.328
HK.00710,33.0,52,1,5,0.8,0.5498
HK.00711,76.0,87,0,0,0.2,0.3013
HK.00712,8.0,9,1,54,1.0,
HK.00713,41.0,52,1,11,0.55,0.5614
HK.00716,21.0,28,1,9,0.9,0.5455
HK.00717,14.0,15,1,5,0.95,
HK.00718,54.0,84,1,1,0.15,
HK.00719,49.0,83,0,0,0.15,0.3161
HK.00720,85.0,25,1,10,0.5,0.2647
HK.00722,64.0,64,1,11,0.55,0.2514
HK.00723,18.0,32,1,14,0.95,
HK.00725,90.0,83,1,21,1.0,0.2966
HK.00726,60.0,41,1,2,0.75,0.8424
HK.00727,15.0,38,1,14,0.9,
HK.00728,50.0,51,1,24,1.0,0.2938
HK.00730,67.0,54,1,5,0.25,0.3662
HK.00731,90.0,21,1,24,1.0,0.4096
HK.00732,45.0,45,1,11,0.8,0.358
HK.00733,31.0,78,0,0,0.75,
HK.00736,9.0,8,1,66,1.0,
HK.00737,68.0,63,1,10,0.5,0.2258
HK.00738,80.0,75,0,0,0.45,0.4797
HK.00743,36.0,20,1,8,0.4,0.6084
HK.00745,99.0,98,0,0,0.15,
HK.00746,54.0,56,1,10,0.55,0.2333
HK.00747,72.0,44,0,0,0.65,0.4193
HK.00750,39.0,34,1,12,0.65,0.6056
HK.00751,49.0,18,1,74,1.0,0.3591
HK.00752,51.0,60,1,5,0.3,0.1095
HK.00753,22.0,23,1,13,0.8,0.4338
HK.00754,45.0,73,1,7,0.35,0.6166
HK.00755,34.0,35,1,3,0.75,
HK.00756,46.0,7,1,11,0.95,
HK.00757,23.0,43,1,8,0.7,0.6555
HK.00759,82.0,66,1,3,0.2,
HK.00760,49.0,22,1,8,0.8,
HK.00762,35.0,33,1,24,1.0,0.3954
