code,rs_percentile_12m,rs_percentile_3m,rs_below_ma,rs_days_below_ma,rs_frac_below_ma
HK.00001,84.0,83,0,0,0.3
HK.00002,78.0,73,1,12,0.8
HK.00003,60.0,63,1,6,0.6
HK.00004,44.0,75,0,0,0.9
HK.00005,88.0,84,1,3,0.2
HK.00006,71.0,53,1,15,0.95
HK.00007,66.0,59,1,22,1.0
HK.00008,64.0,48,1,10,0.7
HK.00010,45.0,39,1,15,0.95
HK.00012,48.0,54,1,6,0.45
HK.00013,38.0,82,0,0,0.7
HK.00014,64.0,57,1,5,0.75
HK.00016,68.0,39,1,12,0.75
HK.00017,31.0,34,1,57,1.0
HK.00018,18.0,11,1,25,1.0
HK.00019,87.0,90,0,0,0.1
HK.00020,19.0,37,1,1,0.75
HK.00021,61.0,83,0,0,0.9
HK.00022,3.0,11,1,77,1.0
HK.00023,84.0,92,0,0,0.15
HK.00025,83.0,77,1,11,0.65
HK.00026,70.0,62,1,21,1.0
HK.00027,53.0,79,1,1,0.5
HK.00028,31.0,23,1,19,0.95
HK.00029,34.0,28,1,25,1.0
HK.00030,60.0,43,1,12,0.75
HK.00031,46.0,15,1,26,1.0
HK.00032,60.0,52,1,8,0.95
HK.00033,53.0,59,1,22,1.0
HK.00034,83.0,54,1,15,0.8
HK.00035,46.0,37,1,21,1.0
HK.00036,70.0,59,1,22,1.0
HK.00037,62.0,37,1,20,1.0
HK.00038,70.0,83,1,1,0.2
HK.00039,20.0,59,1,22,1.0
HK.00040,70.0,54,1,24,1.0
HK.00041,63.0,50,1,26,1.0
HK.00042,24.0,8,1,26,1.0
HK.00045,62.0,71,0,0,0.45
HK.00046,52.0,74,1,9,0.85
HK.00048,92.0,83,1,8,0.55
HK.00050,65.0,55,1,23,1.0
HK.00051,69.0,65,1,22,1.0
HK.00052,70.0,85,1,1,0.7
HK.00053,63.0,74,0,0,0.85
HK.00055,36.0,38,1,28,1.0
HK.00057,58.0,50,0,0,0.95
HK.00058,90.0,83,0,0,0.9
HK.00059,66.0,59,1,22,1.0
HK.00060,79.0,83,0,0,0.9
HK.00061,11.0,6,1,10,0.65
HK.00062,63.0,48,1,20,1.0
HK.00063,13.0,9,1,10,0.95
HK.00064,85.0,88,0,0,0.25
HK.00065,26.0,88,0,0,0.65
HK.00066,72.0,62,1,8,0.7
HK.00068,,5,0,0,0.95
HK.00069,50.0,56,1,2,0.85
HK.00070,32.0,34,1,12,0.95
HK.00071,68.0,51,1,21,1.0
HK.00072,63.0,28,0,0,0.75
HK.00073,74.0,73,1,1,0.7
HK.00075,48.0,19,1,3,0.65
HK.00076,17.0,35,1,9,0.8
HK.00077,86.0,92,0,0,0.6
HK.00078,24.0,30,1,2,0.9
HK.00079,84.0,93,0,0,0.2
HK.00081,63.0,72,0,0,0.5
HK.00082,43.0,26,1,20,1.0
HK.00083,55.0,30,1,53,1.0
HK.00084,69.0,78,1,23,1.0
HK.00085,22.0,23,1,27,1.0
HK.00086,73.0,56,1,23,1.0
HK.00087,83.0,90,0,0,0.2
HK.00088,57.0,35,1,29,1.0
HK.00089,43.0,32,1,12,0.6
HK.00090,33.0,42,1,14,0.9
HK.00092,33.0,16,1,23,1.0
HK.00093,15.0,8,1,18,0.9
HK.00094,41.0,14,1,6,0.9
HK.00095,21.0,33,1,7,0.4
HK.00096,50.0,39,1,17,0.85
HK.00097,43.0,50,1,13,0.9
HK.00098,51.0,51,1,1,0.95
HK.00099,57.0,68,1,9,0.5
HK.00100,,12,0,0,0.9
HK.00101,42.0,40,1,15,0.95
HK.00103,13.0,23,1,27,1.0
HK.00104,75.0,54,1,19,0.95
HK.00105,71.0,53,1,18,0.9
HK.00106,64.0,59,1,22,1.0
HK.00107,51.0,36,1,45,1.0
HK.00108,34.0,8,1,26,1.0
HK.00110,96.0,96,1,1,0.05
HK.00111,41.0,8,1,10,0.8
HK.00113,81.0,73,1,10,0.65
HK.00114,82.0,78,1,14,0.85
HK.00115,80.0,4,1,38,1.0
HK.00116,74.0,89,0,0,0.15
HK.00117,98.0,93,1,2,0.95
HK.00118,33.0,24,1,32,1.0
HK.00119,24.0,19,1,47,1.0
HK.00120,8.0,31,1,12,0.85
HK.00122,53.0,71,0,0,0.8
HK.00123,29.0,27,1,37,1.0
HK.00124,32.0,31,1,39,1.0
HK.00125,46.0,67,1,23,1.0
HK.00126,32.0,24,1,23,1.0
HK.00127,42.0,45,1,23,1.0
HK.00128,94.0,98,0,0,0.95
HK.00129,30.0,36,1,3,0.8
HK.00130,79.0,32,1,12,0.9
HK.00131,69.0,51,1,20,1.0
HK.00132,34.0,28,1,23,1.0
HK.00135,55.0,62,1,5,0.5
HK.00136,25.0,47,1,1,0.85
HK.00137,74.0,91,0,0,0.35
HK.00138,5.0,27,1,18,0.9
HK.00139,12.0,65,1,9,0.8
HK.00142,51.0,72,1,5,0.4
HK.00144,63.0,81,1,1,0.3
HK.00145,78.0,92,0,0,0.55
HK.00146,49.0,28,1,22,1.0
HK.00147,5.0,10,1,39,1.0
HK.00148,89.0,4,1,26,1.0
HK.00149,73.0,77,0,0,0.8
HK.00150,59.0,43,1,20,1.0
HK.00151,17.0,21,1,28,1.0
HK.00152,28.0,41,1,7,0.6
HK.00154,19.0,28,1,10,0.95
HK.00156,79.0,49,1,23,1.0
HK.00157,51.0,42,1,21,1.0
HK.00158,61.0,68,0,0,0.95
