code,rs_percentile_12m,rs_percentile_3m,rs_below_ma,rs_days_below_ma,rs_frac_below_ma
HK.00001,84.0,82,1,1,0.3
HK.00002,77.0,72,1,11,0.75
HK.00003,60.0,68,1,5,0.6
HK.00004,41.0,50,0,0,0.95
HK.00005,89.0,85,1,2,0.15
HK.00006,71.0,59,1,14,0.9
HK.00007,66.0,63,1,21,1.0
HK.00008,69.0,56,1,9,0.7
HK.00010,49.0,50,1,14,0.95
HK.00012,53.0,65,1,5,0.45
HK.00013,33.0,68,0,0,0.7
HK.00014,68.0,65,1,4,0.75
HK.00016,69.0,44,1,11,0.7
HK.00017,36.0,34,1,56,1.0
HK.00018,18.0,13,1,24,1.0
HK.00019,87.0,89,0,0,0.1
HK.00020,24.0,49,0,0,0.75
HK.00021,37.0,30,0,0,0.95
HK.00022,2.0,9,1,76,1.0
HK.00023,85.0,93,0,0,0.2
HK.00025,84.0,78,1,11,0.65
HK.00026,71.0,70,1,20,1.0
HK.00027,56.0,80,0,0,0.45
HK.00028,37.0,47,1,18,0.9
HK.00029,33.0,25,1,24,1.0
HK.00030,61.0,44,1,11,0.7
HK.00031,47.0,16,1,25,1.0
HK.00032,56.0,46,1,7,0.95
HK.00033,54.0,63,1,21,1.0
HK.00034,83.0,48,1,14,0.75
HK.00035,47.0,45,1,20,1.0
HK.00036,59.0,63,1,21,1.0
HK.00037,61.0,33,1,19,0.95
HK.00038,74.0,86,0,0,0.2
HK.00039,20.0,63,1,21,1.0
HK.00040,72.0,65,1,23,1.0
HK.00041,68.0,56,1,25,1.0
HK.00042,26.0,9,1,24,1.0
HK.00045,67.0,81,0,0,0.5
HK.00046,47.0,60,1,9,0.85
HK.00048,92.0,84,1,7,0.5
HK.00050,69.0,58,1,22,1.0
HK.00051,70.0,68,1,21,1.0
HK.00052,71.0,87,0,0,0.65
HK.00053,65.0,76,0,0,0.9
HK.00055,36.0,41,1,28,1.0
HK.00057,59.0,53,0,0,0.95
HK.00058,90.0,85,0,0,0.95
HK.00059,66.0,63,1,21,1.0
HK.00060,65.0,53,0,0,0.95
HK.00061,9.0,10,1,9,0.6
HK.00062,63.0,53,1,19,0.95
HK.00063,6.0,3,1,8,0.95
HK.00064,86.0,89,0,0,0.3
HK.00065,40.0,94,0,0,0.65
HK.00066,74.0,72,1,7,0.7
HK.00068,,3,0,0,0.95
HK.00069,55.0,70,0,0,0.8
HK.00070,44.0,44,1,11,0.95
HK.00071,64.0,49,1,20,1.0
HK.00072,61.0,39,0,0,0.75
HK.00073,79.0,85,0,0,0.7
HK.00075,36.0,13,1,1,0.65
HK.00076,24.0,59,1,7,0.8
HK.00077,82.0,85,0,0,0.6
HK.00078,25.0,39,0,0,0.85
HK.00079,84.0,96,0,0,0.2
HK.00081,65.0,66,0,0,0.55
HK.00082,38.0,20,1,19,0.95
HK.00083,57.0,33,1,52,1.0
HK.00084,69.0,80,1,21,1.0
HK.00085,22.0,20,1,26,1.0
HK.00086,75.0,67,1,21,1.0
HK.00087,83.0,89,0,0,0.2
HK.00088,57.0,38,1,29,1.0
HK.00089,42.0,31,1,10,0.55
HK.00090,37.0,53,1,12,0.8
HK.00092,28.0,12,1,22,1.0
HK.00093,29.0,20,1,16,0.8
HK.00094,40.0,19,1,5,0.9
HK.00095,19.0,39,1,6,0.35
HK.00096,48.0,47,1,16,0.8
HK.00097,39.0,39,1,12,0.9
HK.00098,52.0,57,1,25,1.0
HK.00099,57.0,59,1,8,0.5
HK.00100,,2,0,0,0.95
HK.00101,45.0,45,1,14,0.95
HK.00103,12.0,21,1,26,1.0
HK.00104,75.0,56,1,18,0.95
HK.00105,70.0,65,1,17,0.85
HK.00106,62.0,63,1,21,1.0
HK.00107,55.0,44,1,44,1.0
HK.00108,30.0,12,1,25,1.0
HK.00110,96.0,97,0,0,0.0
HK.00111,35.0,6,1,9,0.8
HK.00113,82.0,77,1,9,0.6
HK.00114,83.0,80,1,14,0.85
HK.00115,81.0,5,1,37,1.0
HK.00116,75.0,89,0,0,0.2
HK.00117,98.0,91,1,1,0.95
HK.00118,33.0,26,1,32,1.0
HK.00119,31.0,21,1,46,1.0
HK.00120,7.0,19,1,11,0.85
HK.00122,54.0,75,1,12,0.8
HK.00123,35.0,30,1,36,1.0
HK.00124,35.0,38,1,38,1.0
HK.00125,47.0,70,1,21,1.0
HK.00126,32.0,34,1,22,1.0
HK.00127,42.0,46,1,22,1.0
HK.00128,94.0,98,0,0,0.95
HK.00129,29.0,38,1,1,0.7
HK.00130,79.0,35,1,11,0.9
HK.00131,68.0,53,1,19,0.95
HK.00132,33.0,28,1,21,1.0
HK.00135,57.0,71,1,4,0.5
HK.00136,28.0,59,0,0,0.8
HK.00137,71.0,91,0,0,0.4
HK.00138,6.0,24,1,17,0.85
HK.00139,13.0,15,1,8,0.8
HK.00142,52.0,76,1,4,0.4
HK.00144,63.0,80,0,0,0.3
HK.00145,81.0,94,0,0,0.6
HK.00146,49.0,31,1,21,1.0
HK.00147,4.0,8,1,38,1.0
HK.00148,88.0,5,1,25,1.0
HK.00149,72.0,75,1,7,0.85
HK.00150,59.0,44,1,19,0.95
HK.00151,19.0,24,1,27,1.0
HK.00152,30.0,44,1,6,0.6
HK.00154,21.0,33,1,8,0.95
HK.00156,82.0,59,1,21,1.0
HK.00157,55.0,60,1,19,0.95
HK.00158,61.0,70,0,0,0.95
HK.00159,34.0,44,1,13,0.7
HK.00160,19.0,16,1,37,1.0
HK.00162,72.0,81,0,0,0.95
HK.00163,23.0,18,1,30,1.0
HK.00164,78.0,58,1,27,1.0
HK.00165,23.0,74,1,1,0.6
HK.00166,17.0,30,1,6,0.55
HK.00167,95.0,11,1,21,1.0
HK.00168,51.0,54,1,5,0.9
HK.00169,43.0,24,1,30,1.0
HK.00171,6.0,57,0,0,0.5
HK.00173,49.0,57,0,0,0.95
HK.00174,57.0,58,1,16,0.85
HK.00175,61.0,50,1,4,0.65
HK.00176,66.0,63,1,21,1.0
HK.00177,64.0,49,1,27,1.0
HK.00178,89.0,77,0,0,0.8
HK.00179,26.0,23,0,0,0.85
HK.00180,62.0,77,1,1,0.7
HK.00181,44.0,27,1,29,1.0
HK.00182,56.0,32,1,1,0.85
HK.00183,31.0,38,1,17,0.85
HK.00184,69.0,73,1,10,0.9
HK.00185,24.0,86,0,0,0.95
HK.00186,95.0,98,0,0,0.8
HK.00187,19.0,41,0,0,0.95
HK.00188,52.0,38,1,8,0.85
HK.00189,81.0,21,1,25,1.0
HK.00191,31.0,7,1,30,1.0
HK.00193,48.0,38,1,18,0.95
HK.00194,64.0,57,1,22,1.0
HK.00195,66.0,63,1,21,1.0
HK.00196,12.0,11,1,22,1.0
HK.00197,63.0,49,1,5,0.75
HK.00199,98.0,97,0,0,0.8
HK.00200,31.0,47,1,3,0.7
HK.00201,54.0,42,1,22,1.0
HK.00202,9.0,9,1,27,1.0
HK.00205,80.0,10,1,9,0.95
HK.00206,22.0,5,1,24,1.0
HK.00209,97.0,83,1,1,0.55
HK.00210,32.0,33,1,26,1.0
HK.00211,58.0,55,1,17,0.85
HK.00212,72.0,70,1,19,0.95
HK.00213,47.0,29,1,23,1.0
HK.00214,19.0,23,1,3,0.9
HK.00215,75.0,71,1,14,0.85
HK.00216,32.0,22,1,25,1.0
HK.00217,33.0,26,1,23,1.0
HK.00218,21.0,79,0,0,0.45
HK.00219,80.0,75,1,15,0.85
HK.00220,63.0,71,1,5,0.75
HK.00222,75.0,87,1,9,0.6
HK.00223,17.0,7,1,24,1.0
HK.00224,71.0,85,0,0,0.45
HK.00225,63.0,68,1,21,1.0
HK.00227,10.0,23,1,15,0.85
HK.00228,27.0,21,1,29,1.0
HK.00229,50.0,34,1,24,1.0
HK.00232,97.0,97,0,0,0.0
HK.00234,38.0,50,1,13,0.95
HK.00235,22.0,49,0,0,0.8
HK.00236,53.0,19,1,21,1.0
HK.00237,76.0,81,0,0,0.75
HK.00239,68.0,51,1,18,0.95
HK.00240,70.0,37,1,8,0.9
HK.00241,18.0,42,1,1,0.7
HK.00242,26.0,32,1,30,1.0
HK.00243,58.0,21,1,8,0.85
HK.00244,43.0,37,1,25,1.0
HK.00245,55.0,56,1,9,0.9
HK.00247,63.0,63,1,21,1.0
HK.00248,52.0,36,1,19,0.95
HK.00251,56.0,40,1,23,1.0
HK.00252,67.0,63,1,21,1.0
HK.00253,70.0,56,1,24,1.0
HK.00254,1.0,3,1,30,1.0
HK.00255,69.0,67,1,16,0.8
HK.00256,8.0,31,1,10,0.5
HK.00257,72.0,68,1,5,0.65
HK.00258,45.0,68,1,4,0.65
HK.00259,70.0,9,1,26,1.0
HK.00261,42.0,94,0,0,0.1
HK.00262,58.0,29,1,28,1.0
HK.00264,92.0,95,0,0,0.85
HK.00265,62.0,28,1,21,1.0
HK.00266,62.0,71,1,21,1.0
HK.00267,63.0,60,1,4,0.6
HK.00268,24.0,86,0,0,0.25
HK.00269,63.0,63,1,22,1.0
HK.00270,81.0,81,0,0,0.4
HK.00271,48.0,50,1,27,1.0
HK.00272,25.0,59,1,4,0.5
HK.00274,66.0,63,1,21,1.0
HK.00276,49.0,74,0,0,0.8
HK.00277,27.0,6,1,21,1.0
HK.00279,12.0,25,1,26,1.0
HK.00280,86.0,90,0,0,0.15
HK.00285,27.0,57,1,1,0.65
HK.00286,66.0,63,1,21,1.0
HK.00287,73.0,63,1,21,1.0
HK.00288,64.0,50,1,24,1.0
HK.00289,72.0,59,1,7,0.9
HK.00290,8.0,1,1,51,1.0
HK.00291,43.0,39,1,5,0.45
HK.00293,88.0,89,0,0,0.25
HK.00294,78.0,90,0,0,0.2
HK.00295,38.0,31,1,12,0.75
HK.00296,34.0,43,1,10,0.95
HK.00297,38.0,28,1,36,1.0
HK.00298,39.0,32,1,28,1.0
HK.00299,66.0,63,1,21,1.0
HK.00300,85.0,88,0,0,0.0
HK.00301,98.0,99,0,0,0.0
HK.00302,11.0,80,0,0,0.7
