code,rs_percentile_12m,rs_percentile_3m,rs_below_ma,rs_days_below_ma,rs_frac_below_ma,rs_pct_off_high
HK.00063,15.0,14,1,11,0.75,0.7335
HK.00064,79.0,85,1,4,0.3,0.1576
HK.00065,7.0,13,1,67,1.0,0.8881
HK.00066,77.0,67,1,8,0.4,0.1272
HK.00069,46.0,50,1,8,0.4,0.4676
HK.00070,40.0,45,1,7,0.55,0.4623
HK.00071,67.0,57,1,5,0.3,0.1907
HK.00072,49.0,33,1,3,0.4,0.3655
HK.00073,76.0,78,1,6,0.35,0.5481
HK.00075,72.0,49,1,9,0.45,
HK.00076,21.0,39,1,10,0.65,0.7932
HK.00077,83.0,91,1,1,0.05,0.3962
HK.00078,16.0,10,1,32,1.0,0.9107
HK.00079,59.0,88,0,0,0.25,0.5085
HK.00081,75.0,30,1,30,1.0,0.1958
HK.00082,54.0,54,1,4,0.7,0.5544
HK.00083,71.0,37,1,37,1.0,0.1557
HK.00084,60.0,84,1,7,0.35,0.5114
HK.00085,29.0,33,1,11,0.9,0.4578
HK.00086,74.0,62,1,7,0.4,0.0731
HK.00087,77.0,64,1,3,0.35,0.0611
HK.00088,55.0,33,1,14,0.8,0.1794
HK.00089,69.0,76,0,0,0.4,0.2766
HK.00090,73.0,78,1,3,0.15,
HK.00092,58.0,56,1,7,0.35,0.5403
HK.00093,57.0,59,1,1,0.35,0.4943
HK.00094,28.0,11,1,11,0.8,
HK.00095,55.0,92,0,0,0.5,0.809
HK.00096,52.0,61,1,1,0.6,0.5652
HK.00097,37.0,49,1,2,0.35,
HK.00098,47.0,47,1,11,0.6,0.359
HK.00099,80.0,91,0,0,0.4,0.3194
HK.00100,,0,1,17,0.95,0.7848
HK.00101,47.0,41,1,45,1.0,0.1791
HK.00103,13.0,26,1,11,0.65,0.5304
HK.00104,78.0,83,1,3,0.3,0.1202
HK.00105,71.0,79,1,2,0.1,0.2055
HK.00106,74.0,72,1,6,0.3,
HK.00107,52.0,38,1,29,1.0,0.1686
HK.00108,77.0,10,1,10,0.6,
HK.00110,97.0,98,0,0,0.4,0.0
HK.00111,85.0,49,1,9,0.6,
HK.00113,79.0,83,0,0,0.15,0.1138
HK.00114,81.0,80,1,2,0.4,0.1189
HK.00115,87.0,10,1,22,1.0,0.3261
HK.00116,52.0,41,0,0,0.6,0.2257
HK.00117,99.0,99,1,9,0.7,
HK.00118,56.0,19,1,17,0.85,
HK.00119,42.0,13,1,31,1.0,0.3198
HK.00120,7.0,8,1,2,0.85,
HK.00122,42.0,66,1,3,0.15,0.5506
HK.00123,48.0,29,1,21,1.0,0.5534
HK.00124,37.0,27,1,23,1.0,0.6647
HK.00125,41.0,65,1,6,0.3,0.6756
HK.00126,35.0,41,1,8,0.6,0.6547
HK.00127,41.0,42,1,7,0.65,0.4156
HK.00128,93.0,98,0,0,0.3,
HK.00129,31.0,79,0,0,0.35,0.6661
HK.00130,87.0,69,1,6,0.35,
HK.00131,68.0,67,1,3,0.3,0.4662
HK.00132,33.0,47,1,7,0.55,0.6506
HK.00135,54.0,53,1,8,0.75,0.375
HK.00136,23.0,68,0,0,0.2,0.5575
HK.00137,45.0,64,1,6,0.45,0.5241
HK.00138,5.0,8,1,2,0.75,0.7887
HK.00139,3.0,4,1,6,0.5,
HK.00142,51.0,67,0,0,0.3,0.1725
HK.00144,54.0,48,1,31,1.0,0.1507
HK.00145,36.0,24,1,9,0.55,
HK.00146,50.0,52,1,7,0.35,0.2194
HK.00147,10.0,18,1,23,1.0,
HK.00148,93.0,33,1,10,0.5,0.6171
HK.00149,69.0,61,1,5,0.4,0.2057
HK.00150,50.0,66,1,4,0.3,0.485
HK.00151,21.0,20,1,12,0.7,0.4763
HK.00152,34.0,45,1,7,0.7,0.31
HK.00154,19.0,19,1,73,1.0,0.436
HK.00156,78.0,62,1,7,0.45,0.1549
HK.00157,49.0,69,1,4,0.3,0.3727
HK.00158,58.0,63,1,6,0.35,0.3694
HK.00159,39.0,57,1,1,0.45,
HK.00160,23.0,16,1,22,1.0,0.5741
HK.00162,33.0,14,1,22,1.0,
HK.00163,20.0,19,1,14,0.9,0.7322
HK.00164,85.0,76,1,12,0.6,0.573
HK.00165,23.0,61,0,0,0.75,0.4988
HK.00166,26.0,39,0,0,0.85,0.6546
HK.00167,94.0,60,1,5,0.3,
HK.00168,51.0,48,1,7,0.6,0.3388
HK.00169,43.0,28,1,15,0.75,
HK.00171,3.0,2,1,72,1.0,
HK.00173,51.0,38,1,13,0.85,0.2373
HK.00174,67.0,87,1,1,0.15,0.4481
HK.00175,63.0,44,0,0,0.6,0.1811
HK.00176,64.0,72,1,6,0.3,0.7111
HK.00177,73.0,55,1,12,0.6,0.1043
HK.00178,88.0,83,1,3,0.15,0.1165
HK.00179,21.0,15,1,8,0.65,0.5361
HK.00180,55.0,76,1,10,0.6,0.5862
HK.00181,61.0,25,1,14,0.7,0.2173
HK.00182,80.0,55,1,12,0.6,0.5538
HK.00183,37.0,61,1,2,0.15,0.6054
HK.00184,72.0,69,1,4,0.3,0.2329
HK.00185,11.0,9,1,10,0.8,0.8774
HK.00186,41.0,65,1,6,0.3,
HK.00187,12.0,17,1,16,0.95,0.487
HK.00188,56.0,46,1,8,0.4,0.2645
HK.00189,82.0,41,1,10,0.5,0.4384
HK.00191,55.0,21,1,15,0.75,0.3713
HK.00193,44.0,43,1,3,0.45,0.6761
HK.00194,65.0,58,1,7,0.4,0.2768
HK.00195,64.0,72,1,6,0.3,0.3255
HK.00196,17.0,8,1,7,0.95,0.4826
HK.00197,76.0,85,1,3,0.25,0.5454
HK.00199,98.0,98,1,7,0.35,
HK.00200,21.0,28,1,9,0.95,0.5353
HK.00201,53.0,48,1,6,0.45,0.4376
HK.00202,10.0,18,1,13,0.95,
HK.00205,89.0,40,1,11,0.7,
HK.00206,37.0,4,1,9,0.9,0.5485
HK.00209,95.0,74,1,3,0.25,
HK.00210,33.0,30,1,11,0.65,0.362
HK.00211,60.0,77,1,3,0.3,0.1694
HK.00212,69.0,68,1,4,0.25,0.1615
HK.00213,55.0,47,1,8,0.65,0.5818
HK.00214,13.0,11,1,24,1.0,0.6898
HK.00215,74.0,77,1,2,0.15,0.1172
HK.00216,32.0,25,1,11,0.9,0.5103
HK.00217,57.0,42,1,8,0.45,0.492
HK.00218,11.0,29,1,7,0.5,
HK.00219,78.0,84,0,0,0.2,0.3462
HK.00220,58.0,76,1,2,0.3,0.2557
HK.00222,82.0,96,1,1,0.05,0.1687
HK.00223,34.0,18,1,9,0.95,0.7339
HK.00224,36.0,40,1,9,0.45,0.5361
HK.00225,56.0,67,1,7,0.35,0.2051
HK.00227,20.0,55,0,0,0.75,
HK.00228,23.0,21,1,15,0.9,0.7688
HK.00229,57.0,59,1,8,0.45,0.2977
HK.00232,96.0,98,0,0,0.0,
HK.00234,38.0,38,1,9,0.55,0.4517
HK.00235,21.0,31,1,8,0.6,0.5596
HK.00236,69.0,63,1,5,0.3,0.1606
HK.00237,75.0,78,1,2,0.25,0.2115
HK.00239,71.0,82,1,3,0.25,0.2412
HK.00240,73.0,32,1,18,0.95,0.1769
HK.00241,19.0,30,1,4,0.8,0.5185
HK.00242,27.0,27,1,15,0.75,0.5507
HK.00243,87.0,23,1,25,1.0,
HK.00244,49.0,55,1,9,0.5,0.2738
HK.00245,45.0,52,1,9,0.45,0.4878
HK.00247,62.0,72,1,6,0.3,0.2313
HK.00248,54.0,36,1,3,0.8,0.3226
HK.00251,60.0,58,1,8,0.4,0.4192
HK.00252,65.0,72,1,6,0.3,0.5983
HK.00253,63.0,57,1,10,0.5,0.3981
HK.00254,2.0,0,1,15,0.75,
HK.00255,75.0,81,1,1,0.1,0.1233
HK.00256,19.0,90,0,0,0.5,0.9355
HK.00257,69.0,44,1,12,0.8,0.1351
HK.00258,45.0,76,0,0,0.05,0.3842
HK.00259,82.0,27,1,11,0.65,0.3812
HK.00261,21.0,63,0,0,0.45,0.9192
HK.00262,68.0,58,1,12,0.6,0.2688
HK.00264,69.0,89,1,10,0.5,
HK.00265,73.0,61,1,6,0.3,
HK.00266,50.0,61,1,6,0.3,0.3775
HK.00267,61.0,34,1,20,1.0,0.156
HK.00268,10.0,41,0,0,0.8,0.6306
HK.00269,60.0,72,1,7,0.35,
HK.00270,76.0,53,1,10,0.6,0.0842
HK.00271,46.0,45,1,12,0.8,0.3946
HK.00272,29.0,77,0,0,0.25,0.5008
HK.00274,64.0,72,1,6,0.3,
HK.00276,43.0,63,1,5,0.45,0.4808
HK.00277,66.0,72,1,6,0.3,0.5473
HK.00279,6.0,10,1,11,0.9,
HK.00280,85.0,92,0,0,0.0,0.0645
HK.00285,22.0,30,1,2,0.95,0.6527
HK.00286,64.0,72,1,6,0.3,0.7124
HK.00287,72.0,76,1,6,0.3,0.1906
HK.00288,60.0,35,1,9,0.55,0.1814
HK.00289,73.0,57,1,10,0.55,0.1074
HK.00290,18.0,1,1,36,1.0,0.791
HK.00291,48.0,53,0,0,0.65,0.3741
HK.00293,82.0,87,1,2,0.1,0.0773
HK.00294,70.0,89,0,0,0.05,0.4966
HK.00295,72.0,51,0,0,0.85,
HK.00296,28.0,32,1,7,0.6,0.6179
HK.00297,49.0,31,1,21,1.0,0.2664
HK.00298,43.0,33,1,14,0.8,0.4098
HK.00299,64.0,72,1,6,0.3,
HK.00300,81.0,86,0,0,0.05,0.0282
HK.00301,98.0,99,0,0,0.0,0.0821
HK.00302,6.0,13,1,45,1.0,0.8633
HK.00303,45.0,41,1,3,0.5,0.2089
HK.00305,30.0,39,1,11,0.8,
HK.00306,84.0,92,1,4,0.2,0.0869
HK.00308,48.0,75,0,0,0.9,
HK.00309,21.0,38,0,0,0.75,
HK.00311,73.0,31,1,16,0.8,0.4327
HK.00312,29.0,47,1,2,0.45,
HK.00313,35.0,50,0,0,0.65,0.821
HK.00314,6.0,83,0,0,0.05,0.8465
HK.00315,70.0,59,1,7,0.5,0.0723
HK.00316,74.0,79,0,0,0.45,0.062
HK.00317,33.0,16,1,4,0.9,0.5235
HK.00318,92.0,91,1,3,0.15,
HK.00320,53.0,66,1,7,0.35,0.2958
HK.00321,81.0,43,1,8,0.45,0.1449
HK.00322,70.0,76,0,0,0.4,0.197
HK.00323,16.0,11,1,45,1.0,0.4437
HK.00325,15.0,37,0,0,0.65,0.7494
HK.00326,93.0,90,1,1,0.3,
HK.00327,24.0,65,1,1,0.2,0.4536
HK.00328,3.0,44,1,3,0.6,
HK.00329,7.0,2,1,18,0.9,0.8532
HK.00330,5.0,20,1,2,0.95,
HK.00331,56.0,59,1,7,0.35,0.2511
HK.00332,6.0,3,1,7,0.9,
HK.00333,32.0,59,0,0,0.5,0.5503
HK.00334,78.0,29,1,16,0.85,0.3069
HK.00335,55.0,69,1,6,0.3,0.4538
HK.00336,30.0,16,1,24,1.0,0.3436
HK.00337,18.0,15,1,21,1.0,
HK.00338,34.0,29,1,10,0.75,0.3354
HK.00340,18.0,17,1,8,0.8,0.4845
HK.00341,72.0,94,0,0,0.0,0.4966
HK.00343,22.0,34,1,8,0.65,0.6297
HK.00345,47.0,86,1,3,0.15,0.581
HK.00346,16.0,10,1,1,0.95,
HK.00347,12.0,25,1,83,1.0,0.5223
HK.00348,12.0,17,1,7,0.7,0.7477
HK.00351,91.0,82,1,5,0.45,
HK.00352,96.0,72,1,6,0.3,
HK.00353,46.0,24,1,7,0.6,0.5851
HK.00354,19.0,39,1,23,1.0,0.6488
HK.00355,31.0,24,1,21,1.0,0.7515
HK.00357,5.0,17,1,130,1.0,0.6546
HK.00358,79.0,26,1,15,0.75,0.3006
HK.00360,24.0,12,1,31,1.0,0.6944
HK.00361,12.0,53,1,1,0.5,
HK.00362,64.0,72,1,6,0.3,
HK.00363,61.0,51,1,9,0.95,0.1016
HK.00365,92.0,19,1,28,1.0,
HK.00366,44.0,47,1,9,0.55,0.2679
HK.00367,25.0,31,1,9,0.5,0.5443
HK.00368,98.0,98,1,9,0.45,
HK.00369,76.0,36,1,10,0.5,0.3159
HK.00370,2.0,14,1,7,0.55,
HK.00371,56.0,38,1,33,1.0,0.2677
HK.00372,40.0,43,1,9,0.55,
HK.00373,59.0,26,1,16,0.8,0.3622
HK.00374,68.0,81,0,0,0.15,0.2436
HK.00375,84.0,85,1,7,0.35,0.13
HK.00376,5.0,9,1,65,1.0,
HK.00377,94.0,97,0,0,0.15,
HK.00379,38.0,3,1,19,0.95,
HK.00380,40.0,21,1,13,0.65,0.3545
HK.00381,1.0,11,1,58,1.0,
HK.00382,2.0,8,1,64,1.0,0.8287
HK.00383,32.0,32,1,31,1.0,0.3945
HK.00384,27.0,17,1,23,1.0,0.3747
HK.00385,19.0,34,1,7,0.35,0.4974
HK.00386,62.0,56,1,7,0.4,0.3698
HK.00387,85.0,88,1,6,0.3,0.1448
HK.00388,56.0,66,1,1,0.2,0.0935
HK.00389,5.0,11,1,9,0.65,0.7836
HK.00390,44.0,40,1,13,0.65,0.3297
HK.00391,76.0,80,1,1,0.3,0.5226
HK.00392,60.0,76,0,0,0.3,0.1557
HK.00393,68.0,62,1,7,0.35,0.0934
HK.00396,93.0,20,0,0,0.65,
HK.00397,29.0,35,1,5,0.5,0.805
HK.00398,67.0,77,1,7,0.35,0.1993
HK.00399,5.0,42,1,6,0.35,
HK.00400,93.0,94,1,5,0.25,0.2651
HK.00401,75.0,39,1,9,0.9,
HK.00403,48.0,39,1,11,0.55,0.4497
HK.00406,20.0,12,1,22,1.0,0.6801
HK.00408,81.0,68,1,2,0.15,0.0687
HK.00410,23.0,34,1,37,1.0,0.6515
HK.00411,61.0,44,1,6,0.6,0.1119
HK.00412,1.0,3,1,81,1.0,
HK.00413,27.0,84,1,2,0.5,0.627
HK.00417,33.0,56,1,6,0.4,
HK.00418,42.0,64,1,3,0.5,0.5479
HK.00419,80.0,64,1,4,0.55,
HK.00420,70.0,58,1,7,0.35,0.2125
HK.00422,32.0,77,0,0,0.25,0.6831
HK.00423,49.0,51,1,7,0.5,0.3314
HK.00425,46.0,19,1,7,0.85,0.3334
HK.00426,94.0,45,1,4,0.6,
HK.00430,47.0,39,1,10,0.5,0.2843
HK.00432,68.0,26,1,16,0.95,0.3473
HK.00433,66.0,39,1,8,0.45,
HK.00434,7.0,22,1,20,1.0,0.7596
HK.00436,35.0,27,1,22,1.0,
HK.00438,11.0,21,1,13,0.95,0.7529
HK.00439,7.0,16,1,30,1.0,0.7946
HK.00440,84.0,80,0,0,0.1,0.0046
HK.00442,37.0,33,1,10,0.75,0.5925
HK.00444,64.0,72,1,6,0.3,
HK.00450,44.0,55,1,9,0.45,0.4162
HK.00451,55.0,37,1,3,0.65,0.5113
HK.00455,24.0,37,1,2,0.4,0.7766
HK.00456,87.0,90,0,0,0.5,0.2392
HK.00458,74.0,92,0,0,0.15,0.4442
HK.00460,18.0,33,0,0,0.65,0.4686
HK.00464,66.0,92,0,0,0.0,
HK.00465,98.0,96,1,10,0.65,
HK.00467,18.0,15,1,36,1.0,0.5843
HK.00468,64.0,72,1,6,0.3,0.3269
HK.00470,,4,1,32,1.0,0.5076
HK.00471,0.0,15,1,3,0.95,
HK.00472,52.0,12,1,11,0.9,
HK.00474,94.0,68,1,6,0.3,
HK.00475,39.0,68,1,7,0.35,
HK.00476,23.0,31,1,10,0.75,
HK.00480,67.0,57,1,2,0.45,0.3924
HK.00482,28.0,18,1,8,0.8,0.6996
HK.00483,13.0,12,1,32,1.0,0.6289
HK.00484,39.0,43,1,1,0.9,0.3954
HK.00485,86.0,66,1,7,0.35,0.1852
HK.00486,21.0,16,1,23,1.0,0.5069
HK.00487,25.0,89,0,0,0.4,
HK.00488,76.0,25,1,5,0.85,0.368
HK.00491,18.0,24,1,9,0.9,
HK.00493,16.0,16,1,2,0.9,0.7789
HK.00495,64.0,72,1,6,0.3,
HK.00496,6.0,5,1,39,1.0,0.6443
HK.00497,55.0,40,1,12,0.65,0.2067
HK.00498,8.0,38,1,6,0.35,
HK.00499,91.0,74,1,4,0.3,
HK.00500,38.0,87,0,0,0.45,0.7823
HK.00505,67.0,81,0,0,0.35,0.3617
HK.00506,45.0,54,1,7,0.35,0.2688
HK.00508,30.0,16,1,14,0.95,0.5713
HK.00509,64.0,72,1,6,0.3,
HK.00510,85.0,97,0,0,0.05,
HK.00511,22.0,29,1,4,0.9,0.5112
HK.00512,20.0,64,0,0,0.35,0.4613
HK.00513,28.0,4,1,34,1.0,0.6179
HK.00515,50.0,72,1,6,0.3,
HK.00517,60.0,49,1,12,0.75,0.2018
HK.00518,54.0,29,1,10,0.5,0.4026
HK.00519,37.0,54,1,2,0.15,
HK.00520,3.0,10,1,36,1.0,0.8664
HK.00521,75.0,51,1,11,0.55,0.2919
HK.00522,94.0,80,1,9,0.45,0.3199
HK.00524,98.0,97,1,4,0.5,
HK.00525,70.0,76,1,2,0.1,0.3293
HK.00526,88.0,89,1,5,0.3,0.5731
HK.00527,73.0,80,1,2,0.5,0.3837
HK.00528,50.0,54,1,7,0.4,0.4011
HK.00529,56.0,63,1,8,0.4,0.3617
HK.00532,87.0,12,1,23,1.0,
HK.00533,55.0,45,1,6,0.45,0.4972
HK.00535,10.0,19,1,26,1.0,0.7877
HK.00536,80.0,76,1,5,0.3,0.07
HK.00538,62.0,59,1,7,0.35,0.3007
HK.00540,77.0,46,1,11,0.55,
HK.00542,75.0,22,1,43,1.0,0.5717
HK.00543,36.0,38,1,1,0.3,0.4237
HK.00544,25.0,5,1,11,0.9,
HK.00546,18.0,22,1,7,0.95,0.4527
HK.00547,25.0,79,1,2,0.5,0.6262
HK.00548,58.0,65,1,2,0.35,0.3821
HK.00550,99.0,88,0,0,0.6,
HK.00551,58.0,46,1,15,0.8,0.3247
HK.00552,60.0,65,1,8,0.4,0.2707
HK.00553,14.0,16,1,19,0.95,0.4739
HK.00554,40.0,76,1,8,0.4,0.4941
HK.00556,90.0,68,1,5,0.3,0.477
HK.00557,50.0,84,1,8,0.4,0.5549
HK.00558,3.0,2,1,41,1.0,0.7845
HK.00559,58.0,72,1,6,0.3,0.7236
HK.00560,41.0,54,1,9,0.5,0.3262
HK.00563,28.0,32,1,8,0.9,0.6088
HK.00564,32.0,34,1,7,0.9,0.3661
HK.00565,95.0,92,0,0,0.2,0.0243
HK.00567,95.0,49,1,7,0.75,
HK.00568,75.0,28,0,0,0.7,
HK.00570,25.0,65,0,0,0.8,0.7436
HK.00571,44.0,35,1,14,0.85,0.4593
HK.00572,28.0,49,1,6,0.55,0.6082
HK.00573,39.0,58,1,4,0.35,0.7333
HK.00574,3.0,1,1,22,1.0,
HK.00575,82.0,97,0,0,0.0,
HK.00576,49.0,46,1,13,0.65,0.1277
HK.00579,41.0,45,1,8,0.65,0.2176
HK.00580,70.0,10,1,11,0.55,0.4767
HK.00581,32.0,27,1,17,0.85,0.4255
HK.00582,2.0,14,1,76,1.0,0.9083
HK.00583,45.0,49,1,13,0.9,0.5562
HK.00585,98.0,97,1,2,0.15,
HK.00586,33.0,14,1,7,0.55,0.3324
HK.00587,5.0,6,1,2,0.95,0.7704
HK.00588,29.0,27,1,14,0.7,0.3916
HK.00590,66.0,69,1,1,0.25,0.247
HK.00591,55.0,92,0,0,0.2,0.4314
HK.00595,97.0,97,0,0,0.35,0.2572
HK.00596,10.0,30,1,6,0.9,0.7786
HK.00598,53.0,40,1,34,1.0,0.1618
HK.00599,39.0,65,1,3,0.25,0.4606
HK.00600,,8,1,42,1.0,0.5791
HK.00601,58.0,59,1,7,0.35,0.3551
HK.00602,58.0,77,1,1,0.4,
HK.00603,30.0,18,1,23,1.0,
HK.00604,33.0,29,1,23,1.0,0.5185
HK.00605,26.0,46,1,11,0.75,
HK.00606,40.0,23,1,14,0.7,0.3811
HK.00607,80.0,0,1,19,0.95,
HK.00608,63.0,87,0,0,0.2,0.4618
HK.00609,30.0,29,1,15,0.8,0.3643
HK.00610,72.0,80,1,2,0.15,0.2418
HK.00611,57.0,49,1,12,0.6,0.2537
HK.00613,96.0,98,0,0,0.0,0.0417
HK.00616,9.0,1,1,9,0.6,
HK.00617,17.0,16,1,24,1.0,0.8652
HK.00618,89.0,64,1,7,0.4,0.4578
HK.00619,66.0,31,1,4,0.75,
HK.00620,76.0,96,0,0,0.0,
HK.00621,72.0,32,1,18,0.9,0.4967
HK.00622,96.0,80,1,7,0.4,0.1382
HK.00623,55.0,61,1,7,0.35,0.3376
HK.00626,73.0,75,1,6,0.35,0.4441
HK.00627,60.0,86,1,12,0.7,
HK.00628,36.0,2,1,10,0.95,0.5894
HK.00629,38.0,20,1,7,0.6,0.3098
HK.00630,12.0,4,1,27,1.0,
HK.00631,40.0,16,0,0,0.9,0.491
HK.00632,15.0,35,1,9,0.6,
HK.00635,59.0,62,1,10,0.5,0.3017
HK.00636,42.0,56,1,7,0.75,0.421
HK.00637,66.0,44,1,5,0.3,
HK.00639,41.0,45,1,22,1.0,0.3647
HK.00640,75.0,57,1,6,0.35,0.0659
HK.00641,83.0,61,1,10,0.5,0.2567
HK.00643,18.0,30,0,0,0.95,
HK.00645,86.0,58,1,1,0.35,
HK.00646,15.0,59,1,6,0.4,0.6896
HK.00648,0.0,0,1,10,0.65,
HK.00650,70.0,3,1,38,1.0,0.6338
HK.00653,38.0,97,0,0,0.5,
HK.00655,90.0,83,1,18,0.9,0.2135
HK.00656,55.0,84,0,0,0.25,0.356
HK.00657,53.0,8,1,14,0.8,0.4729
HK.00658,16.0,2,1,19,0.95,0.5071
HK.00659,73.0,47,1,9,0.45,0.1072
HK.00660,91.0,2,1,31,1.0,
HK.00661,61.0,21,1,16,0.8,0.5184
HK.00662,75.0,69,1,6,0.35,0.1139
HK.00664,,7,1,25,1.0,0.5551
HK.00666,24.0,8,1,9,0.6,0.5292
HK.00667,25.0,52,0,0,0.55,0.4926
HK.00669,87.0,86,1,5,0.3,0.1602
HK.00670,38.0,20,1,12,0.7,0.4715
HK.00672,24.0,21,1,15,0.75,0.623
HK.00673,27.0,9,1,14,0.7,
HK.00674,34.0,45,1,4,0.5,0.7838
HK.00675,66.0,78,1,7,0.35,0.2809
HK.00676,67.0,75,1,3,0.15,0.1253
HK.00677,63.0,75,1,8,0.4,0.3826
HK.00679,98.0,82,1,17,0.85,
HK.00681,60.0,54,1,10,0.55,0.336
HK.00682,52.0,63,1,9,0.5,0.6863
HK.00683,52.0,36,1,42,1.0,0.1847
HK.00684,28.0,22,1,14,0.75,0.6565
HK.00685,52.0,56,1,1,0.45,0.3865
HK.00686,20.0,20,1,11,0.75,0.6481
HK.00687,75.0,56,1,7,0.35,0.1218
HK.00688,74.0,42,1,20,1.0,0.2959
HK.00689,58.0,17,1,11,0.95,0.5522
HK.00690,19.0,23,1,8,0.5,0.515
HK.00691,6.0,10,1,24,1.0,0.7197
HK.00693,72.0,57,1,9,0.45,0.1374
HK.00694,16.0,41,1,23,1.0,0.5911
HK.00695,92.0,86,1,1,0.2,0.0798
HK.00696,40.0,48,1,7,0.75,0.3734
HK.00697,48.0,61,1,1,0.7,0.2841
HK.00698,5.0,7,1,37,1.0,0.7768
HK.00700,45.0,82,0,0,0.1,0.2246
HK.00701,8.0,40,1,1,0.45,0.7492
HK.00702,64.0,72,1,6,0.3,
HK.00703,54.0,65,1,7,0.35,0.6244
HK.00704,89.0,72,1,6,0.3,
HK.00707,60.0,72,1,6,0.3,0.7941
HK.00708,64.0,72,1,6,0.3,
HK.00709,67.0,64,1,8,0.4,0.3393
HK.00710,36.0,58,1,4,0.8,0.5352
HK.00711,77.0,87,0,0,0.25,0.2896
HK.00712,10.0,12,1,53,1.0,
HK.00713,38.0,44,1,10,0.55,0.5752
HK.00716,20.0,24,1,8,0.9,0.5486
HK.00717,16.0,19,1,4,0.95,
HK.00718,51.0,85,0,0,0.1,
HK.00719,53.0,84,0,0,0.2,0.3071
HK.00720,89.0,36,1,9,0.45,0.2176
HK.00722,62.0,62,1,10,0.5,0.2415
HK.00723,19.0,34,1,12,0.95,
HK.00725,90.0,82,1,20,1.0,0.2805
HK.00726,59.0,38,1,2,0.75,0.8424
HK.00727,15.0,30,1,12,0.9,
HK.00728,47.0,43,1,23,1.0,0.305
HK.00730,56.0,41,1,4,0.2,0.3881
HK.00731,91.0,25,1,23,1.0,0.3768
HK.00732,44.0,46,1,10,0.8,0.3624
HK.00733,38.0,85,0,0,0.8,
HK.00736,10.0,6,1,65,1.0,
HK.00737,66.0,62,1,9,0.45,0.2396
HK.00738,79.0,74,0,0,0.45,0.4903
HK.00743,32.0,17,1,7,0.35,0.62
HK.00745,99.0,98,0,0,0.15,
HK.00746,51.0,47,1,9,0.5,0.247
HK.00747,71.0,42,0,0,0.65,0.4193
HK.00750,45.0,36,1,11,0.65,0.6052
HK.00751,49.0,19,1,73,1.0,0.362
HK.00752,48.0,56,1,4,0.25,0.1293
HK.00753,23.0,22,1,12,0.75,0.4228
HK.00754,44.0,72,1,6,0.3,0.6115
HK.00755,23.0,15,1,2,0.75,
HK.00756,38.0,2,1,10,0.95,
HK.00757,21.0,30,1,7,0.7,0.6616
HK.00759,83.0,77,1,2,0.15,
HK.00760,43.0,20,1,7,0.75,
