code,rs_percentile_12m,rs_percentile_3m,rs_below_ma,rs_days_below_ma,rs_frac_below_ma
HK.00001,87.0,87,0,0,0.4
HK.00002,79.0,79,1,7,0.55
HK.00003,67.0,77,1,1,0.6
HK.00004,41.0,41,1,50,1.0
HK.00005,90.0,90,0,0,0.05
HK.00006,75.0,66,1,10,0.85
HK.00007,65.0,60,1,17,0.85
HK.00008,76.0,78,1,5,0.7
HK.00010,53.0,62,1,10,0.95
HK.00012,67.0,75,1,1,0.45
HK.00013,26.0,43,1,11,0.6
HK.00014,75.0,76,0,0,0.65
HK.00016,79.0,63,1,7,0.7
HK.00017,46.0,44,1,52,1.0
HK.00018,22.0,16,1,20,1.0
HK.00019,89.0,93,0,0,0.2
HK.00020,21.0,40,0,0,0.95
HK.00021,25.0,25,1,19,0.95
HK.00022,3.0,15,1,72,1.0
HK.00023,87.0,94,0,0,0.4
HK.00025,85.0,87,1,7,0.45
HK.00026,73.0,73,1,16,0.85
HK.00027,58.0,87,0,0,0.4
HK.00028,36.0,41,1,14,0.9
HK.00029,34.0,27,1,20,1.0
HK.00030,58.0,63,1,7,0.5
HK.00031,52.0,15,1,21,1.0
HK.00032,58.0,51,1,3,0.95
HK.00033,50.0,60,1,17,0.85
HK.00034,86.0,53,1,10,0.6
HK.00035,44.0,44,1,16,0.9
HK.00036,60.0,60,1,17,0.85
HK.00037,61.0,40,1,15,0.75
HK.00038,76.0,89,0,0,0.3
HK.00039,20.0,60,1,17,0.85
HK.00040,67.0,48,1,19,0.95
HK.00041,71.0,56,1,21,1.0
HK.00042,30.0,10,1,21,1.0
HK.00045,64.0,80,0,0,0.6
HK.00046,46.0,57,1,4,0.65
HK.00048,92.0,80,1,4,0.5
HK.00050,69.0,57,1,18,0.9
HK.00051,69.0,69,1,18,0.9
HK.00052,64.0,82,1,13,0.65
HK.00053,67.0,71,1,10,0.9
HK.00055,28.0,34,1,23,1.0
HK.00057,59.0,52,1,21,1.0
HK.00058,86.0,53,1,17,0.95
HK.00059,65.0,60,1,17,0.85
HK.00060,61.0,54,1,18,0.9
HK.00061,9.0,15,1,5,0.55
HK.00062,62.0,51,1,15,0.8
HK.00063,9.0,5,1,5,0.95
HK.00064,86.0,89,0,0,0.35
