code,rs_percentile_12m,rs_percentile_3m
HK.01612,77.0,46
HK.01613,40.0,84
HK.01615,87.0,86
HK.01616,76.0,63
HK.01617,97.0,83
HK.01618,23.0,35
HK.01620,85.0,89
HK.01621,88.0,75
HK.01622,74.0,88
HK.01623,82.0,49
HK.01626,98.0,98
HK.01627,43.0,59
HK.01628,43.0,78
HK.01629,66.0,76
HK.01630,98.0,98
HK.01631,96.0,98
HK.01632,5.0,52
HK.01633,98.0,93
HK.01635,75.0,59
HK.01636,5.0,12
HK.01637,95.0,91
HK.01638,7.0,18
HK.01640,0.0,1
HK.01641,,14
HK.01643,97.0,94
HK.01645,81.0,21
HK.01647,31.0,58
HK.01650,88.0,85
HK.01651,92.0,94
HK.01652,93.0,41
HK.01653,98.0,65
HK.01655,73.0,35
HK.01656,94.0,97
HK.01657,95.0,95
HK.01658,48.0,55
HK.01660,85.0,16
HK.01661,96.0,96
HK.01662,3.0,81
HK.01663,53.0,33
HK.01666,19.0,28
HK.01667,80.0,68
HK.01668,51.0,63
HK.01669,87.0,87
HK.01671,76.0,82
HK.01672,81.0,32
HK.01673,79.0,80
HK.01675,11.0,34
HK.01676,4.0,41
HK.01679,71.0,18
HK.01680,2.0,7
HK.01681,62.0,25
HK.01682,90.0,97
HK.01683,2.0,4
HK.01685,83.0,29
HK.01686,47.0,65
HK.01689,8.0,29
HK.01690,93.0,90
HK.01691,18.0,11
HK.01692,31.0,57
HK.01693,96.0,90
HK.01695,53.0,30
HK.01696,7.0,13
HK.01697,23.0,23
HK.01698,4.0,22
HK.01701,13.0,13
HK.01702,77.0,83
HK.01703,75.0,32
HK.01705,88.0,84
HK.01707,19.0,48
HK.01708,35.0,14
HK.01709,5.0,68
HK.01710,96.0,93
HK.01711,91.0,92
HK.01712,79.0,8
HK.01713,25.0,25
HK.01715,81.0,68
HK.01716,99.0,99
HK.01717,10.0,6
HK.01718,62.0,32
HK.01719,19.0,28
HK.01720,96.0,55
HK.01721,7.0,47
HK.01722,73.0,86
HK.01723,2.0,27
HK.01725,6.0,5
HK.01726,18.0,19
HK.01727,13.0,28
HK.01728,62.0,63
HK.01729,92.0,75
HK.01731,69.0,75
HK.01732,72.0,21
HK.01733,16.0,10
HK.01735,48.0,75
HK.01736,17.0,37
HK.01737,85.0,93
HK.01738,11.0,15
HK.01739,69.0,60
HK.01740,95.0,97
HK.01741,85.0,88
HK.01742,92.0,57
HK.01745,4.0,10
HK.01746,76.0,79
HK.01747,91.0,20
HK.01748,55.0,63
HK.01749,7.0,52
HK.01750,92.0,47
HK.01751,89.0,4
HK.01752,91.0,93
HK.01753,14.0,32
HK.01755,55.0,63
HK.01756,17.0,14
HK.01757,99.0,76
HK.01758,36.0,35
HK.01759,47.0,30
HK.01760,51.0,47
HK.01762,86.0,14
HK.01763,61.0,44
HK.01765,27.0,27
HK.01766,43.0,58
HK.01767,70.0,73
HK.01768,,34
HK.01769,3.0,5
HK.01771,10.0,49
HK.01772,91.0,48
HK.01773,4.0,6
HK.01775,79.0,32
HK.01776,56.0,56
HK.01777,14.0,3
HK.01778,25.0,8
HK.01780,97.0,99
HK.01782,34.0,49
HK.01783,61.0,87
HK.01785,52.0,65
HK.01786,37.0,37
HK.01787,26.0,10
HK.01788,46.0,24
HK.01789,51.0,50
HK.01790,66.0,56
HK.01792,87.0,47
HK.01793,81.0,61
HK.01795,27.0,79
HK.01796,0.0,0
HK.01797,57.0,12
HK.01798,18.0,50
HK.01799,23.0,18
HK.01800,29.0,35
HK.01801,51.0,43
HK.01802,38.0,63
HK.01803,15.0,41
HK.01808,2.0,2
HK.01809,53.0,55
HK.01810,12.0,26
HK.01811,67.0,72
HK.01812,50.0,8
HK.01813,6.0,13
HK.01815,3.0,4
HK.01816,67.0,44
HK.01817,19.0,39
HK.01818,41.0,11
HK.01820,22.0,19
HK.01822,75.0,88
HK.01823,89.0,25
HK.01825,9.0,5
HK.01826,65.0,1
HK.01827,24.0,11
HK.01828,,41
HK.01830,30.0,61
HK.01831,93.0,77
HK.01832,91.0,91
HK.01833,19.0,9
HK.01835,52.0,95
HK.01836,39.0,45
HK.01837,90.0,75
HK.01841,57.0,50
HK.01842,15.0,29
HK.01843,91.0,95
HK.01845,89.0,48
HK.01846,34.0,49
HK.01847,41.0,83
HK.01848,32.0,55
HK.01849,55.0,63
HK.01850,94.0,95
HK.01851,97.0,97
HK.01853,48.0,33
HK.01854,73.0,83
HK.01855,0.0,1
HK.01856,70.0,65
HK.01857,37.0,35
HK.01858,13.0,8
HK.01860,82.0,58
HK.01861,85.0,88
HK.01862,72.0,63
HK.01863,55.0,63
HK.01865,77.0,7
HK.01866,86.0,40
HK.01867,67.0,33
HK.01868,41.0,46
HK.01869,34.0,21
HK.01870,86.0,72
HK.01871,87.0,83
HK.01872,43.0,12
HK.01873,7.0,5
HK.01875,91.0,33
HK.01876,46.0,71
HK.01877,48.0,32
HK.01878,31.0,42
HK.01880,18.0,8
HK.01882,46.0,49
HK.01883,71.0,70
HK.01884,39.0,37
HK.01888,98.0,98
HK.01889,6.0,7
HK.01890,17.0,10
HK.01891,87.0,92
HK.01894,12.0,22
HK.01895,17.0,17
HK.01896,24.0,36
HK.01897,53.0,34
HK.01898,77.0,35
HK.01899,68.0,61
HK.01900,66.0,23
HK.01901,69.0,7
HK.01903,80.0,57
HK.01905,58.0,57
HK.01906,78.0,36
HK.01907,67.0,13
HK.01908,54.0,86
HK.01909,48.0,24
HK.01910,31.0,45
HK.01911,17.0,34
HK.01912,25.0,91
HK.01913,30.0,58
HK.01915,55.0,63
HK.01916,37.0,43
HK.01917,83.0,26
HK.01918,10.0,11
HK.01919,69.0,70
HK.01920,54.0,1
HK.01921,4.0,1
HK.01925,63.0,65
HK.01927,91.0,96
HK.01928,31.0,39
HK.01929,34.0,67
HK.01930,51.0,60
HK.01931,1.0,3
HK.01932,82.0,40
HK.01933,90.0,90
HK.01935,66.0,28
HK.01936,78.0,60
HK.01937,34.0,81
HK.01938,36.0,16
HK.01939,4.0,77
HK.01940,90.0,14
HK.01941,93.0,94
HK.01942,1.0,1
HK.01943,74.0,26
HK.01945,67.0,34
HK.01947,88.0,93
HK.01948,31.0,23
HK.01949,41.0,11
HK.01950,33.0,72
HK.01951,27.0,36
HK.01952,10.0,17
HK.01953,99.0,98
HK.01955,71.0,87
HK.01957,54.0,81
HK.01958,8.0,10
HK.01959,98.0,76
HK.01960,88.0,33
HK.01961,1.0,2
HK.01962,51.0,74
HK.01963,60.0,65
HK.01965,42.0,60
HK.01966,10.0,35
HK.01967,49.0,55
HK.01968,70.0,21
HK.01969,1.0,5
HK.01970,63.0,85
HK.01971,41.0,69
HK.01972,71.0,48
HK.01973,24.0,25
HK.01975,82.0,87
HK.01977,76.0,61
HK.01978,27.0,30
HK.01979,85.0,89
HK.01980,47.0,45
HK.01981,13.0,40
HK.01982,63.0,32
HK.01983,69.0,83
HK.01985,68.0,84
HK.01986,87.0,93
HK.01987,78.0,83
HK.01988,29.0,34
HK.01991,11.0,31
HK.01993,72.0,92
HK.01995,57.0,71
HK.01996,16.0,68
HK.01997,61.0,65
HK.01999,20.0,14
HK.02000,25.0,20
HK.02001,11.0,14
HK.02002,13.0,29
HK.02003,2.0,8
HK.02005,24.0,41
HK.02007,6.0,7
HK.02008,48.0,10
HK.02009,35.0,31
HK.02011,40.0,77
HK.02012,16.0,19
HK.02013,9.0,13
HK.02015,17.0,26
HK.02016,40.0,47
HK.02017,43.0,77
HK.02018,74.0,90
HK.02020,38.0,45
HK.02022,80.0,94
HK.02023,48.0,71
HK.02025,88.0,9
HK.02026,,27
HK.02028,94.0,96
HK.02030,40.0,53
HK.02031,53.0,66
HK.02033,39.0,58
HK.02038,92.0,90
HK.02039,77.0,42
HK.02048,4.0,5
HK.02050,,84
HK.02051,83.0,23
HK.02057,66.0,29
HK.02068,52.0,44
HK.02076,15.0,45
HK.02078,44.0,82
HK.02080,79.0,92
HK.02086,46.0,77
HK.02088,55.0,63
HK.02096,32.0,18
HK.02097,7.0,11
HK.02098,14.0,29
HK.02099,89.0,56
HK.02100,68.0,84
HK.02101,23.0,24
HK.02102,82.0,67
HK.02105,33.0,19
HK.02107,10.0,18
HK.02108,91.0,89
HK.02110,29.0,17
HK.02111,34.0,25
HK.02112,69.0,61
HK.02113,94.0,98
HK.02116,86.0,56
HK.02119,37.0,51
HK.02120,48.0,61
HK.02121,28.0,79
HK.02122,52.0,4
HK.02125,11.0,22
HK.02126,22.0,38
HK.02127,46.0,63
HK.02128,42.0,31
HK.02129,86.0,92
HK.02130,51.0,71
HK.02131,55.0,63
HK.02132,73.0,46
HK.02135,42.0,16
HK.02136,81.0,42
HK.02137,11.0,11
HK.02138,8.0,13
HK.02139,86.0,88
HK.02142,58.0,39
HK.02145,5.0,5
HK.02146,61.0,88
HK.02147,10.0,39
HK.02149,11.0,26
HK.02150,5.0,7
HK.02152,41.0,66
HK.02153,32.0,48
HK.02155,67.0,91
HK.02156,67.0,74
HK.02157,25.0,17
HK.02158,40.0,38
HK.02159,90.0,69
HK.02160,1.0,2
HK.02161,45.0,44
HK.02162,69.0,51
HK.02163,55.0,63
HK.02165,57.0,34
HK.02166,96.0,97
HK.02167,27.0,22
HK.02168,21.0,56
HK.02169,9.0,33
HK.02170,10.0,10
HK.02171,59.0,50
HK.02172,17.0,16
HK.02175,79.0,78
HK.02176,5.0,10
HK.02177,49.0,58
HK.02178,97.0,92
HK.02179,35.0,78
HK.02180,76.0,50
HK.02181,20.0,16
HK.02182,50.0,74
HK.02185,12.0,7
HK.02186,26.0,20
HK.02187,84.0,36
HK.02188,8.0,35
HK.02189,64.0,71
HK.02190,43.0,37
HK.02192,14.0,31
HK.02193,93.0,94
HK.02195,13.0,14
HK.02196,37.0,24
HK.02197,97.0,49
HK.02198,87.0,14
HK.02199,38.0,17
HK.02202,5.0,15
HK.02203,44.0,68
HK.02205,81.0,31
HK.02208,87.0,37
HK.02209,14.0,23
HK.02210,33.0,42
HK.02211,3.0,17
HK.02212,81.0,61
HK.02215,5.0,16
HK.02216,2.0,8
HK.02218,64.0,82
HK.02219,65.0,78
HK.02221,68.0,14
HK.02222,31.0,46
HK.02223,95.0,87
HK.02225,95.0,88
HK.02226,90.0,97
HK.02227,95.0,88
HK.02228,50.0,30
HK.02230,50.0,54
HK.02231,0.0,3
HK.02232,44.0,34
HK.02233,51.0,53
HK.02235,71.0,75
HK.02236,87.0,38
HK.02237,27.0,29
HK.02238,21.0,12
HK.02239,91.0,97
HK.02245,13.0,5
HK.02246,9.0,32
HK.02250,8.0,33
HK.02251,34.0,32
HK.02252,76.0,44
HK.02255,9.0,23
HK.02256,32.0,13
HK.02257,60.0,40
HK.02258,50.0,76
HK.02259,,11
HK.02260,60.0,84
HK.02262,16.0,30
HK.02263,86.0,81
HK.02265,81.0,32
HK.02266,72.0,47
HK.02268,54.0,67
HK.02269,63.0,56
HK.02270,91.0,85
HK.02271,88.0,32
HK.02273,31.0,38
HK.02276,63.0,21
HK.02279,77.0,84
HK.02280,68.0,56
HK.02281,47.0,51
HK.02282,25.0,42
HK.02283,52.0,59
HK.02285,25.0,18
HK.02286,48.0,91
HK.02288,61.0,76
HK.02289,44.0,65
HK.02291,6.0,16
HK.02293,17.0,30
HK.02295,3.0,2
HK.02297,37.0,20
HK.02298,66.0,22
HK.02299,72.0,78
HK.02302,75.0,5
HK.02306,46.0,42
HK.02307,59.0,20
HK.02309,60.0,71
HK.02310,93.0,84
HK.02313,18.0,27
HK.02314,67.0,38
HK.02315,93.0,50
HK.02317,79.0,85
HK.02318,59.0,54
HK.02319,57.0,68
HK.02320,18.0,13
HK.02321,71.0,44
HK.02322,7.0,53
HK.02323,55.0,63
HK.02325,11.0,41
HK.02326,51.0,63
HK.02327,65.0,79
HK.02328,37.0,68
HK.02329,80.0,36
HK.02330,90.0,46
HK.02331,51.0,20
HK.02333,23.0,16
HK.02336,76.0,4
HK.02337,21.0,70
HK.02338,94.0,93
HK.02339,99.0,95
HK.02340,45.0,24
HK.02342,10.0,7
HK.02343,82.0,79
HK.02347,60.0,71
HK.02348,43.0,54
HK.02349,50.0,6
HK.02350,86.0,43
HK.02352,18.0,50
HK.02355,47.0,67
HK.02356,81.0,81
HK.02357,20.0,24
HK.02358,61.0,63
HK.02359,84.0,84
HK.02360,36.0,40
HK.02361,80.0,67
HK.02362,55.0,63
HK.02363,74.0,89
HK.02367,10.0,25
HK.02368,22.0,24
HK.02369,63.0,90
HK.02370,96.0,91
HK.02371,19.0,23
HK.02372,95.0,96
HK.02373,23.0,34
HK.02376,40.0,86
HK.02377,59.0,48
HK.02378,72.0,75
HK.02380,72.0,84
HK.02381,88.0,92
HK.02382,77.0,91
HK.02383,42.0,57
HK.02385,23.0,51
HK.02386,30.0,22
HK.02388,81.0,85
HK.02389,39.0,70
HK.02390,20.0,34
HK.02391,42.0,39
HK.02392,42.0,27
HK.02393,9.0,7
HK.02396,,4
HK.02399,23.0,4
HK.02400,27.0,7
HK.02402,6.0,8
HK.02405,2.0,5
HK.02407,15.0,39
HK.02408,,22
HK.02409,58.0,54
HK.02410,5.0,11
HK.02411,64.0,74
HK.02415,10.0,5
HK.02416,85.0,33
HK.02418,84.0,92
HK.02419,19.0,7
HK.02420,81.0,80
HK.02421,47.0,76
HK.02422,93.0,20
HK.02423,44.0,73
HK.02425,42.0,19
HK.02427,98.0,90
HK.02429,26.0,32
HK.02431,4.0,37
HK.02432,12.0,44
HK.02433,58.0,78
HK.02436,98.0,97
HK.02438,14.0,9
HK.02439,83.0,89
HK.02440,9.0,49
HK.02442,99.0,95
HK.02443,3.0,8
HK.02450,84.0,87
HK.02451,71.0,16
HK.02453,1.0,3
HK.02455,69.0,80
HK.02457,80.0,87
HK.02458,35.0,28
HK.02459,2.0,1
HK.02460,14.0,19
HK.02465,90.0,86
HK.02469,1.0,2
HK.02473,0.0,3
HK.02477,0.0,0
HK.02479,55.0,63
HK.02480,28.0,12
HK.02481,58.0,73
HK.02482,10.0,31
HK.02483,53.0,52
HK.02486,47.0,25
HK.02487,6.0,10
HK.02488,39.0,73
HK.02489,19.0,38
HK.02490,15.0,44
HK.02495,9.0,17
HK.02496,33.0,44
HK.02497,41.0,72
HK.02498,38.0,42
HK.02499,62.0,69
HK.02500,2.0,3
HK.02501,74.0,46
HK.02502,83.0,87
HK.02503,1.0,3
HK.02505,3.0,72
HK.02506,42.0,89
HK.02507,12.0,8
HK.02508,,25
HK.02509,42.0,32
HK.02510,66.0,76
HK.02511,75.0,72
HK.02512,54.0,32
HK.02513,,97
HK.02515,93.0,92
HK.02516,87.0,49
HK.02517,10.0,3
HK.02518,13.0,27
HK.02519,17.0,75
HK.02520,45.0,50
HK.02521,94.0,42
HK.02522,11.0,89
HK.02525,,38
HK.02528,95.0,97
HK.02529,70.0,77
HK.02530,59.0,81
HK.02531,1.0,2
HK.02533,30.0,42
HK.02535,8.0,4
HK.02536,6.0,4
HK.02539,,47
HK.02540,25.0,49
HK.02543,,77
HK.02545,33.0,27
HK.02546,,37
HK.02549,42.0,39
HK.02550,9.0,49
HK.02551,30.0,82
HK.02552,49.0,29
HK.02555,15.0,28
HK.02556,33.0,66
HK.02558,42.0,34
HK.02559,12.0,13
HK.02560,37.0,50
HK.02561,9.0,34
HK.02562,1.0,2
HK.02563,49.0,78
HK.02565,,0
HK.02566,17.0,16
HK.02567,11.0,38
HK.02569,66.0,78
HK.02570,1.0,6
HK.02571,65.0,78
HK.02573,,57
HK.02575,,1
HK.02576,49.0,36
HK.02577,86.0,92
HK.02579,,61
HK.02580,,82
HK.02581,,29
HK.02582,2.0,14
HK.02583,,2
HK.02585,33.0,4
HK.02586,13.0,16
HK.02587,3.0,10
HK.02588,65.0,53
HK.02589,87.0,95
HK.02590,,30
HK.02591,,2
HK.02592,,3
HK.02593,29.0,85
HK.02595,,44
HK.02596,58.0,65
HK.02597,,94
HK.02598,14.0,25
HK.02600,86.0,54
HK.02601,51.0,51
HK.02602,27.0,57
HK.02603,,83
HK.02605,,21
HK.02607,50.0,61
HK.02608,28.0,47
HK.02609,,89
HK.02610,31.0,5
HK.02611,36.0,45
HK.02613,69.0,73
HK.02616,88.0,74
HK.02617,,2
HK.02618,73.0,54
HK.02619,,11
HK.02621,,71
HK.02623,98.0,45
HK.02625,10.0,2
HK.02627,,15
HK.02628,77.0,74
HK.02629,,28
HK.02630,,25
HK.02631,,98
HK.02633,39.0,50
HK.02635,,0
HK.02637,,91
HK.02638,61.0,57
HK.02643,,60
HK.02648,,80
HK.02650,,1
HK.02651,,86
HK.02652,,16
HK.02655,,1
HK.02656,,0
HK.02657,,3
HK.02658,,92
HK.02659,,0
HK.02660,74.0,73
HK.02661,,0
HK.02663,80.0,91
HK.02665,,40
HK.02666,38.0,32
HK.02668,89.0,92
HK.02669,21.0,37
HK.02670,,97
HK.02671,,83
HK.02675,,77
HK.02676,,96
HK.02677,,1
HK.02678,85.0,53
HK.02680,89.0,9
HK.02682,83.0,88
HK.02683,86.0,51
HK.02685,,1
HK.02687,,35
HK.02688,29.0,20
HK.02689,82.0,69
HK.02691,,23
HK.02693,,53
HK.02695,,81
HK.02696,65.0,26
HK.02698,,37
HK.02699,5.0,27
HK.02700,77.0,77
HK.02706,,39
HK.02714,,26
HK.02718,,93
HK.02720,,22
HK.02722,89.0,78
HK.02727,75.0,83
HK.02728,39.0,41
HK.02738,1.0,0
HK.02768,,82
HK.02772,9.0,20
HK.02777,5.0,26
HK.02779,13.0,9
HK.02788,,27
HK.02789,86.0,40
HK.02798,67.0,53
HK.02799,17.0,33
HK.02858,16.0,11
HK.02863,82.0,86
HK.02865,85.0,79
HK.02866,39.0,28
HK.02869,50.0,71
HK.02877,57.0,36
HK.02878,45.0,72
HK.02880,57.0,58
HK.02881,92.0,96
HK.02882,35.0,55
HK.02883,61.0,24
HK.02885,86.0,79
HK.02886,65.0,73
HK.02888,84.0,88
HK.02889,,95
HK.02892,96.0,98
HK.02898,54.0,61
HK.02899,79.0,43
HK.03200,,96
HK.03288,,36
HK.03300,69.0,39
HK.03301,4.0,5
HK.03302,93.0,87
HK.03303,49.0,89
HK.03306,66.0,27
HK.03309,8.0,10
HK.03311,36.0,59
HK.03313,8.0,9
HK.03315,30.0,45
HK.03316,64.0,79
HK.03317,,95
HK.03318,17.0,20
HK.03319,44.0,85
HK.03320,50.0,41
HK.03321,95.0,99
HK.03322,43.0,70
HK.03323,64.0,74
HK.03328,62.0,67
HK.03329,81.0,91
HK.03330,78.0,9
HK.03332,3.0,3
HK.03336,93.0,66
HK.03337,37.0,38
HK.03339,63.0,52
HK.03347,19.0,7
HK.03348,75.0,80
HK.03360,64.0,78
HK.03363,34.0,49
HK.03366,38.0,21
HK.03368,88.0,89
HK.03369,45.0,36
HK.03377,8.0,13
HK.03378,,83
HK.03380,72.0,67
HK.03382,60.0,72
HK.03383,6.0,16
HK.03389,94.0,96
HK.03390,26.0,47
HK.03393,92.0,23
HK.03395,84.0,18
HK.03396,88.0,95
HK.03398,76.0,90
HK.03399,26.0,38
HK.03600,71.0,47
HK.03601,38.0,71
HK.03603,89.0,87
HK.03606,46.0,45
HK.03613,25.0,31
HK.03616,35.0,76
HK.03618,63.0,51
HK.03623,14.0,44
HK.03626,7.0,86
HK.03628,73.0,55
HK.03633,30.0,59
HK.03636,,15
HK.03638,11.0,39
HK.03639,10.0,43
HK.03650,7.0,19
HK.03658,65.0,69
HK.03660,6.0,44
HK.03662,8.0,23
HK.03666,36.0,43
HK.03668,83.0,55
HK.03669,2.0,4
HK.03677,25.0,39
HK.03678,14.0,18
HK.03680,87.0,74
HK.03681,13.0,12
HK.03683,10.0,15
HK.03686,70.0,54
HK.03688,28.0,38
HK.03689,66.0,53
HK.03690,22.0,52
HK.03692,58.0,44
HK.03696,,8
HK.03698,86.0,84
HK.03699,57.0,68
HK.03700,61.0,96
HK.03708,38.0,12
HK.03709,25.0,32
HK.03718,74.0,65
HK.03728,70.0,49
HK.03737,59.0,34
HK.03738,6.0,9
HK.03750,,82
HK.03759,47.0,36
HK.03768,44.0,43
HK.03773,90.0,91
HK.03778,25.0,21
HK.03788,79.0,16
HK.03789,96.0,95
HK.03798,67.0,69
HK.03800,17.0,13
HK.03808,86.0,49
HK.03813,32.0,50
HK.03816,98.0,93
HK.03818,40.0,40
HK.03822,87.0,86
HK.03828,39.0,56
HK.03830,96.0,87
HK.03833,82.0,34
HK.03836,19.0,4
HK.03838,46.0,71
HK.03839,94.0,93
HK.03848,48.0,65
HK.03858,,22
HK.03860,40.0,30
HK.03866,69.0,65
HK.03868,60.0,57
HK.03869,6.0,26
HK.03877,74.0,48
HK.03878,77.0,77
HK.03880,,57
HK.03881,,37
HK.03882,8.0,24
HK.03883,4.0,9
HK.03886,33.0,26
HK.03887,,7
HK.03888,12.0,22
HK.03889,16.0,16
HK.03893,98.0,90
HK.03896,50.0,24
HK.03898,73.0,85
HK.03899,73.0,24
HK.03900,35.0,46
HK.03903,55.0,63
HK.03908,63.0,75
HK.03913,13.0,26
HK.03918,47.0,69
HK.03919,69.0,74
HK.03928,97.0,90
HK.03931,84.0,72
HK.03933,13.0,20
HK.03938,98.0,86
HK.03939,83.0,52
HK.03958,41.0,59
HK.03963,40.0,72
HK.03968,46.0,40
HK.03969,51.0,46
HK.03978,29.0,80
HK.03983,50.0,20
HK.03986,,97
HK.03988,74.0,79
HK.03989,60.0,21
HK.03990,16.0,21
HK.03991,47.0,25
HK.03993,89.0,77
HK.03996,67.0,53
HK.03997,96.0,96
HK.03998,40.0,57
HK.03999,35.0,35
HK.06030,52.0,65
HK.06031,,43
HK.06033,44.0,77
HK.06036,92.0,96
HK.06038,88.0,65
HK.06049,40.0,50
HK.06055,7.0,5
HK.06058,82.0,88
HK.06060,13.0,13
HK.06063,97.0,95
HK.06066,49.0,77
HK.06068,8.0,14
HK.06069,25.0,45
HK.06078,14.0,14
HK.06080,86.0,95
HK.06082,,94
HK.06083,93.0,94
HK.06086,0.0,2
HK.06088,94.0,91
HK.06090,,2
HK.06093,32.0,76
HK.06098,39.0,51
HK.06099,62.0,85
HK.06100,11.0,22
HK.06108,15.0,67
HK.06110,34.0,37
HK.06113,11.0,8
HK.06117,42.0,60
HK.06118,34.0,72
HK.06119,45.0,48
HK.06123,82.0,80
HK.06127,65.0,40
HK.06128,1.0,31
HK.06133,75.0,85
HK.06136,93.0,93
HK.06138,38.0,50
HK.06158,2.0,4
HK.06160,47.0,65
HK.06162,89.0,87
HK.06163,87.0,90
HK.06166,,95
HK.06168,,25
HK.06169,22.0,18
HK.06178,32.0,47
HK.06181,15.0,19
HK.06182,94.0,92
HK.06185,15.0,13
HK.06186,15.0,19
HK.06188,90.0,98
HK.06189,37.0,63
HK.06190,52.0,82
HK.06193,78.0,66
HK.06196,36.0,51
HK.06198,65.0,51
HK.06199,58.0,75
HK.06600,,22
HK.06601,51.0,54
HK.06603,,7
HK.06608,4.0,3
HK.06609,62.0,34
HK.06610,2.0,3
HK.06611,55.0,63
HK.06613,,90
HK.06616,81.0,29
HK.06618,16.0,15
HK.06622,22.0,13
HK.06623,55.0,63
HK.06626,16.0,49
HK.06628,26.0,6
HK.06633,30.0,45
HK.06639,45.0,63
HK.06651,,98
HK.06655,64.0,27
HK.06657,7.0,6
HK.06660,10.0,40
HK.06661,67.0,72
HK.06663,78.0,92
HK.06666,78.0,65
HK.06667,54.0,71
HK.06668,63.0,69
HK.06669,21.0,12
HK.06676,1.0,4
HK.06677,17.0,67
HK.06680,65.0,72
HK.06681,3.0,3
HK.06682,13.0,25
HK.06683,31.0,14
HK.06686,49.0,48
HK.06687,,33
HK.06690,21.0,23
HK.06693,71.0,37
HK.06696,97.0,85
HK.06698,16.0,51
HK.06699,76.0,59
HK.06805,91.0,86
HK.06806,39.0,42
HK.06808,28.0,60
HK.06809,,98
HK.06811,71.0,76
HK.06812,90.0,50
HK.06816,80.0,52
HK.06818,36.0,46
HK.06820,21.0,43
HK.06821,80.0,84
HK.06822,51.0,61
HK.06823,64.0,65
HK.06826,15.0,16
HK.06828,28.0,21
HK.06829,62.0,10
HK.06830,51.0,75
HK.06831,72.0,45
HK.06833,63.0,81
HK.06838,59.0,81
HK.06839,8.0,17
HK.06855,16.0,26
HK.06858,35.0,48
HK.06860,38.0,29
HK.06862,32.0,18
HK.06865,18.0,11
HK.06866,61.0,47
HK.06868,48.0,66
HK.06869,98.0,90
HK.06877,4.0,5
HK.06878,55.0,63
HK.06881,23.0,29
HK.06882,46.0,77
HK.06883,,60
HK.06885,69.0,60
HK.06886,43.0,56
HK.06887,,24
HK.06888,28.0,26
HK.06889,46.0,51
HK.06890,94.0,98
HK.06893,68.0,94
HK.06896,50.0,53
HK.06898,69.0,82
HK.06899,67.0,68
HK.06908,36.0,44
HK.06909,10.0,23
HK.06911,58.0,55
HK.06913,5.0,3
HK.06918,49.0,35
HK.06919,35.0,41
HK.06922,33.0,29
HK.06928,83.0,85
HK.06929,72.0,86
HK.06933,97.0,96
HK.06936,32.0,38
HK.06938,,35
HK.06939,97.0,95
HK.06955,7.0,27
HK.06958,20.0,15
HK.06959,4.0,4
HK.06960,,81
HK.06963,43.0,55
HK.06966,57.0,83
HK.06968,95.0,98
HK.06969,12.0,58
HK.06978,0.0,0
HK.06979,42.0,26
HK.06980,,11
HK.06988,24.0,30
HK.06989,17.0,54
HK.06990,77.0,81
HK.06993,58.0,83
HK.06996,66.0,59
HK.06998,,2
HK.06999,57.0,63
HK.07618,,86
HK.09600,15.0,28
HK.09606,18.0,8
HK.09608,17.0,82
HK.09609,,10
HK.09611,,87
HK.09616,30.0,45
HK.09618,60.0,77
HK.09626,14.0,5
HK.09633,48.0,57
HK.09636,9.0,26
HK.09638,83.0,40
HK.09639,21.0,12
HK.09658,16.0,31
HK.09660,17.0,9
HK.09663,4.0,9
HK.09668,34.0,56
HK.09669,4.0,25
HK.09676,8.0,3
HK.09677,60.0,79
HK.09678,,43
HK.09680,27.0,43
HK.09686,65.0,84
HK.09688,20.0,33
HK.09689,92.0,79
HK.09690,27.0,74
HK.09696,83.0,74
HK.09698,47.0,7
HK.09699,8.0,4
HK.09857,16.0,11
HK.09858,24.0,7
HK.09860,18.0,82
HK.09863,25.0,39
HK.09866,70.0,37
HK.09868,28.0,42
HK.09869,76.0,91
HK.09876,,58
HK.09877,54.0,30
HK.09878,6.0,44
HK.09879,82.0,85
HK.09880,59.0,83
HK.09881,,31
HK.09882,93.0,93
HK.09885,5.0,7
HK.09886,80.0,39
HK.09887,,23
HK.09888,79.0,80
HK.09889,64.0,82
HK.09890,27.0,6
HK.09893,95.0,90
HK.09896,8.0,9
HK.09898,26.0,36
HK.09899,10.0,47
HK.09900,95.0,95
HK.09901,36.0,19
HK.09903,,96
HK.09906,53.0,59
HK.09908,61.0,54
HK.09909,50.0,49
HK.09911,25.0,18
HK.09913,40.0,52
HK.09916,66.0,88
HK.09918,33.0,77
HK.09919,44.0,45
HK.09922,12.0,15
HK.09923,12.0,28
HK.09926,62.0,48
HK.09927,,23
HK.09928,64.0,78
HK.09929,99.0,98
HK.09930,26.0,56
HK.09933,52.0,70
HK.09936,96.0,94
HK.09938,94.0,93
HK.09939,73.0,19
HK.09955,11.0,71
HK.09958,24.0,11
HK.09959,66.0,73
HK.09960,25.0,34
HK.09961,22.0,33
HK.09963,99.0,98
HK.09966,68.0,54
HK.09968,90.0,88
HK.09969,36.0,27
HK.09973,,47
HK.09978,93.0,97
HK.09979,16.0,25
HK.09980,,12
HK.09981,,18
HK.09982,76.0,96
HK.09983,5.0,77
HK.09985,9.0,13
HK.09986,70.0,63
HK.09987,38.0,18
HK.09988,42.0,47
HK.09989,26.0,23
HK.09990,81.0,93
HK.09991,35.0,58
HK.09992,12.0,21
