code,rs_percentile_12m,rs_percentile_3m,rs_below_ma,rs_days_below_ma,rs_frac_below_ma
HK.00001,81.0,52,1,14,0.9
HK.00002,78.0,66,1,1,0.2
HK.00003,72.0,76,0,0,0.45
HK.00004,36.0,39,1,5,0.4
HK.00005,88.0,68,0,0,0.6
HK.00006,78.0,71,0,0,0.35
HK.00007,65.0,58,0,0,0.9
HK.00008,59.0,41,1,1,0.95
HK.00010,42.0,31,1,33,1.0
HK.00012,50.0,42,1,3,0.6
HK.00013,51.0,71,0,0,0.05
HK.00014,55.0,25,1,23,1.0
HK.00016,69.0,38,1,4,0.65
HK.00017,36.0,30,1,3,0.45
HK.00018,25.0,43,0,0,0.6
HK.00019,90.0,89,0,0,0.0
HK.00020,20.0,30,1,3,0.55
HK.00021,35.0,78,1,2,0.35
HK.00022,1.0,5,1,95,1.0
HK.00023,90.0,93,0,0,0.0
HK.00025,82.0,61,1,2,0.8
HK.00026,69.0,63,0,0,0.6
HK.00027,57.0,76,0,0,0.2
HK.00028,28.0,28,1,10,0.9
HK.00029,29.0,28,1,1,0.95
HK.00030,68.0,66,0,0,0.7
HK.00031,37.0,20,1,11,0.9
HK.00032,56.0,54,0,0,0.7
HK.00033,54.0,58,0,0,0.9
HK.00034,72.0,31,1,4,0.9
HK.00035,45.0,35,1,13,0.95
HK.00036,75.0,58,0,0,0.9
HK.00037,60.0,44,0,0,0.5
HK.00038,84.0,89,0,0,0.45
HK.00039,20.0,58,0,0,0.9
HK.00040,62.0,53,0,0,0.8
HK.00041,57.0,37,1,5,0.6
HK.00042,22.0,19,0,0,0.9
HK.00045,52.0,46,0,0,0.7
HK.00046,58.0,72,0,0,0.4
HK.00048,92.0,73,0,0,0.55
HK.00050,71.0,71,0,0,0.55
HK.00051,59.0,51,1,1,0.65
HK.00052,74.0,73,0,0,0.4
HK.00053,67.0,70,0,0,0.3
HK.00055,39.0,54,1,2,0.55
HK.00057,54.0,46,0,0,0.7
HK.00058,86.0,65,1,5,0.4
HK.00059,65.0,58,0,0,0.9
HK.00060,82.0,90,0,0,0.0
HK.00061,11.0,19,1,27,1.0
HK.00062,49.0,34,1,12,0.9
HK.00063,10.0,29,0,0,0.7
HK.00064,85.0,77,0,0,0.1
HK.00065,43.0,74,0,0,0.1
HK.00066,74.0,63,1,6,0.6
HK.00068,,9,1,4,0.6
HK.00069,51.0,47,0,0,0.75
HK.00070,85.0,95,0,0,0.35
HK.00071,63.0,53,0,0,0.55
HK.00072,46.0,22,1,6,0.4
HK.00073,58.0,28,1,18,0.9
HK.00075,42.0,18,1,9,0.7
HK.00076,56.0,91,0,0,0.45
HK.00077,85.0,81,1,2,0.15
HK.00078,40.0,80,0,0,0.45
HK.00079,86.0,93,0,0,0.2
HK.00081,70.0,78,0,0,0.0
HK.00082,39.0,31,1,38,1.0
HK.00083,57.0,45,1,3,0.7
HK.00084,74.0,68,0,0,0.6
HK.00085,12.0,11,1,45,1.0
HK.00086,69.0,61,0,0,0.6
HK.00087,85.0,83,0,0,0.0
HK.00088,58.0,54,0,0,0.9
HK.00089,50.0,44,1,13,0.8
HK.00090,42.0,38,0,0,0.95
HK.00092,38.0,37,1,2,0.45
HK.00093,26.0,27,1,10,0.9
HK.00094,44.0,21,1,24,1.0
HK.00095,27.0,76,1,2,0.7
HK.00096,49.0,64,0,0,0.6
HK.00097,30.0,31,1,1,0.8
HK.00098,26.0,9,1,10,0.75
HK.00099,53.0,37,0,0,0.8
HK.00100,,87,0,0,0.2
HK.00101,44.0,40,1,6,0.9
HK.00103,35.0,87,0,0,0.2
HK.00104,80.0,84,0,0,0.15
HK.00105,64.0,51,1,12,0.95
HK.00106,61.0,58,0,0,0.9
HK.00107,53.0,52,0,0,0.65
HK.00108,39.0,40,1,3,0.45
HK.00110,96.0,94,1,1,0.15
HK.00111,59.0,62,0,0,0.6
HK.00113,80.0,50,1,12,0.75
HK.00114,74.0,46,1,7,0.65
HK.00115,45.0,5,1,56,1.0
HK.00116,85.0,92,0,0,0.0
HK.00117,97.0,3,1,11,0.75
HK.00118,44.0,50,0,0,0.65
HK.00119,14.0,8,1,15,0.95
HK.00120,14.0,63,0,0,0.5
HK.00122,50.0,38,1,5,0.5
HK.00123,13.0,8,1,3,0.6
HK.00124,39.0,60,0,0,0.65
HK.00125,42.0,55,0,0,0.55
HK.00126,23.0,13,0,0,0.85
HK.00127,43.0,41,1,1,0.95
HK.00128,93.0,97,0,0,0.85
HK.00129,26.0,34,0,0,0.95
HK.00130,61.0,25,1,2,0.8
HK.00131,72.0,62,0,0,0.8
HK.00132,14.0,5,1,41,1.0
HK.00135,71.0,78,0,0,0.55
