code,rs_percentile_12m,rs_percentile_3m,rs_below_ma,rs_days_below_ma,rs_frac_below_ma,rs_pct_off_high
HK.00213,54.0,44,1,1,0.6,0.563
HK.00214,10.0,7,1,17,0.85,0.6812
HK.00215,69.0,65,0,0,0.05,0.0897
HK.00216,37.0,27,1,2,0.7,0.4269
HK.00217,70.0,78,0,0,0.25,0.4347
HK.00218,22.0,44,0,0,0.5,
HK.00219,74.0,62,1,1,0.2,0.37
HK.00220,60.0,80,0,0,0.2,0.1919
HK.00222,85.0,96,0,0,0.25,0.0616
HK.00223,27.0,12,1,1,0.95,0.7859
HK.00224,36.0,46,1,1,0.05,0.4945
HK.00225,59.0,67,0,0,0.0,0.1582
HK.00227,23.0,31,0,0,0.95,
HK.00228,24.0,25,1,7,0.75,0.7491
HK.00229,53.0,57,0,0,0.25,0.2576
HK.00232,96.0,98,0,0,0.0,
HK.00234,39.0,38,1,1,0.35,0.5383
HK.00235,29.0,46,0,0,0.35,0.5103
HK.00236,74.0,69,0,0,0.05,0.1003
HK.00237,64.0,45,1,2,0.2,0.2255
HK.00239,69.0,77,0,0,0.05,0.2098
HK.00240,72.0,28,1,10,0.8,0.1345
HK.00241,14.0,23,0,0,0.95,0.5077
HK.00242,28.0,32,1,7,0.4,0.5147
HK.00243,85.0,9,1,17,0.85,
HK.00244,47.0,57,1,1,0.2,0.2324
HK.00245,44.0,60,1,2,0.3,0.4248
HK.00247,63.0,72,0,0,0.0,0.1875
HK.00248,45.0,44,0,0,0.75,0.284
HK.00251,56.0,62,0,0,0.0,0.3861
HK.00252,64.0,72,0,0,0.0,0.5754
HK.00253,65.0,54,1,2,0.2,0.3929
HK.00254,0.0,0,1,7,0.35,
HK.00255,69.0,77,0,0,0.0,0.1023
HK.00256,6.0,36,0,0,0.8,0.9459
HK.00257,67.0,45,1,4,0.8,0.0935
HK.00258,41.0,60,0,0,0.05,0.3831
HK.00259,85.0,79,1,3,0.25,0.2814
HK.00261,9.0,10,1,3,0.7,0.9334
HK.00262,58.0,54,1,4,0.25,0.2561
HK.00264,71.0,92,1,2,0.1,
HK.00265,83.0,64,0,0,0.0,
HK.00266,53.0,67,0,0,0.0,0.3313
HK.00267,56.0,30,1,12,0.6,0.1481
HK.00268,7.0,14,1,19,0.95,0.6427
HK.00269,58.0,72,0,0,0.0,
HK.00270,75.0,61,1,2,0.2,0.0478
HK.00271,39.0,37,1,4,0.55,0.3845
HK.00272,20.0,34,0,0,0.55,0.519
HK.00274,57.0,72,0,0,0.0,
HK.00276,37.0,58,1,1,0.3,0.5085
HK.00277,60.0,72,0,0,0.0,0.5215
HK.00279,14.0,18,1,3,0.9,
HK.00280,84.0,90,0,0,0.05,0.0066
HK.00285,14.0,12,1,19,0.95,0.6654
HK.00286,62.0,72,0,0,0.0,0.696
HK.00287,73.0,76,0,0,0.0,0.1445
HK.00288,65.0,47,1,1,0.35,0.1122
HK.00289,67.0,51,1,2,0.25,0.0895
HK.00290,42.0,0,1,28,1.0,0.7551
HK.00291,45.0,45,0,0,0.75,0.3645
HK.00293,82.0,84,0,0,0.25,0.0267
HK.00294,46.0,67,0,0,0.05,0.5255
HK.00295,30.0,12,1,10,0.95,
HK.00296,29.0,41,0,0,0.6,0.5762
HK.00297,51.0,28,1,13,0.65,0.2112
HK.00298,40.0,39,1,6,0.4,0.375
HK.00299,62.0,72,0,0,0.0,
HK.00300,79.0,84,0,0,0.05,0.009
HK.00301,96.0,98,0,0,0.0,0.0
HK.00302,6.0,8,1,37,1.0,0.8561
HK.00303,39.0,42,1,3,0.45,0.2302
HK.00305,30.0,30,1,3,0.8,
HK.00306,82.0,89,0,0,0.0,0.0538
HK.00308,51.0,45,1,9,0.75,
HK.00309,6.0,9,1,9,0.6,
HK.00311,84.0,85,1,8,0.5,0.3538
HK.00312,42.0,65,0,0,0.25,
HK.00313,34.0,39,0,0,0.75,0.8083
HK.00314,4.0,56,0,0,0.45,0.8476
HK.00315,65.0,46,1,1,0.2,0.0422
HK.00316,59.0,51,0,0,0.6,0.0976
HK.00317,59.0,39,1,11,0.9,0.4733
HK.00318,93.0,89,0,0,0.1,
HK.00320,58.0,70,0,0,0.0,0.2537
HK.00321,83.0,54,0,0,0.25,0.0781
HK.00322,66.0,63,0,0,0.7,0.163
HK.00323,15.0,11,1,37,1.0,0.4073
HK.00325,12.0,27,0,0,0.8,0.7403
HK.00326,96.0,80,0,0,0.45,
HK.00327,20.0,51,0,0,0.55,0.4418
HK.00328,5.0,38,0,0,0.6,
HK.00329,8.0,3,1,10,0.55,0.8346
HK.00330,3.0,11,1,60,1.0,
HK.00331,51.0,55,0,0,0.05,0.219
HK.00332,14.0,30,0,0,0.95,
HK.00333,24.0,34,1,2,0.5,0.5536
HK.00334,80.0,36,1,8,0.5,0.2558
HK.00335,53.0,74,0,0,0.0,0.4227
HK.00336,37.0,19,1,16,0.9,0.2518
HK.00337,24.0,22,1,13,0.95,
HK.00338,43.0,32,1,2,0.45,0.2704
HK.00340,21.0,22,0,0,0.8,0.4397
HK.00341,64.0,94,0,0,0.0,0.4848
HK.00343,16.0,37,1,1,0.5,0.6094
HK.00345,47.0,82,0,0,0.3,0.5562
HK.00346,10.0,5,1,15,0.9,
HK.00347,13.0,22,1,75,1.0,0.5116
HK.00348,14.0,48,0,0,0.35,0.7205
HK.00351,92.0,88,0,0,0.3,
HK.00352,95.0,72,0,0,0.0,
HK.00353,69.0,46,1,1,0.25,0.6448
HK.00354,21.0,17,1,15,0.75,0.6329
HK.00355,31.0,19,1,13,0.9,0.753
HK.00357,6.0,22,1,122,1.0,0.6249
HK.00358,85.0,29,1,7,0.6,0.2832
HK.00360,28.0,13,1,23,1.0,0.6857
HK.00361,30.0,42,0,0,0.85,
HK.00362,62.0,72,0,0,0.0,
HK.00363,55.0,40,1,1,0.95,0.0761
HK.00365,93.0,40,1,20,1.0,
HK.00366,48.0,45,1,1,0.25,0.2262
HK.00367,26.0,33,1,2,0.35,0.5318
HK.00368,98.0,98,1,1,0.05,
HK.00369,78.0,47,1,3,0.25,0.2627
HK.00370,2.0,21,1,1,0.6,
HK.00371,51.0,41,1,25,1.0,0.2245
HK.00372,36.0,37,1,2,0.5,
HK.00373,57.0,31,1,8,0.4,0.3278
HK.00374,53.0,66,0,0,0.0,0.2281
HK.00375,83.0,86,0,0,0.0,0.0996
HK.00376,7.0,7,1,57,1.0,
HK.00377,87.0,93,0,0,0.05,
HK.00379,26.0,2,1,12,0.75,
HK.00380,64.0,75,1,4,0.2,0.2082
HK.00381,1.0,11,1,50,1.0,
HK.00382,1.0,4,1,56,1.0,0.8205
HK.00383,43.0,24,1,24,1.0,0.3672
HK.00384,24.0,16,1,15,0.8,0.3596
HK.00385,22.0,66,0,0,0.1,0.4176
HK.00386,58.0,54,1,1,0.2,0.3547
HK.00387,85.0,87,0,0,0.0,0.1172
HK.00388,51.0,49,0,0,0.4,0.0881
HK.00389,5.0,16,1,1,0.6,0.7564
HK.00390,40.0,36,1,5,0.25,0.3285
HK.00391,68.0,67,1,1,0.1,0.5281
HK.00392,49.0,59,0,0,0.45,0.1534
HK.00393,68.0,69,0,0,0.0,0.0327
HK.00396,93.0,36,1,8,0.7,
HK.00397,27.0,53,1,2,0.3,0.7988
HK.00398,65.0,75,0,0,0.0,0.1546
HK.00399,4.0,74,0,0,0.4,
HK.00400,95.0,97,0,0,0.0,0.0941
HK.00401,77.0,4,1,2,0.9,
HK.00403,38.0,39,1,4,0.2,0.4483
HK.00406,13.0,9,1,14,0.9,0.681
HK.00408,82.0,68,0,0,0.3,0.0274
HK.00410,20.0,25,1,29,1.0,0.6411
HK.00411,61.0,46,0,0,0.4,0.0613
HK.00412,0.0,1,1,73,1.0,
HK.00413,25.0,27,1,2,0.65,0.6264
HK.00417,41.0,60,0,0,0.3,
HK.00418,38.0,68,0,0,0.25,0.5158
HK.00419,90.0,95,0,0,0.25,
HK.00420,75.0,77,0,0,0.0,0.1302
HK.00422,31.0,69,0,0,0.05,0.6764
HK.00423,44.0,43,1,1,0.35,0.2941
HK.00425,64.0,32,0,0,0.9,0.2517
HK.00426,93.0,93,0,0,0.3,
HK.00430,40.0,35,1,2,0.1,0.2543
HK.00431,62.0,72,0,0,0.0,
HK.00432,60.0,22,1,8,0.95,0.3182
HK.00433,77.0,75,0,0,0.25,
HK.00434,7.0,18,1,12,0.95,0.7611
HK.00436,34.0,22,1,15,0.8,
HK.00438,12.0,19,1,4,0.95,0.7158
HK.00439,6.0,20,1,23,1.0,0.7777
HK.00440,79.0,66,0,0,0.1,0.0221
HK.00442,35.0,36,1,2,0.45,0.556
HK.00444,62.0,72,0,0,0.0,
HK.00450,42.0,56,1,1,0.15,0.3734
HK.00451,61.0,15,1,3,0.65,0.5218
HK.00455,28.0,54,0,0,0.25,0.7524
HK.00456,68.0,74,1,1,0.2,0.4361
HK.00458,76.0,90,0,0,0.25,0.4047
HK.00460,17.0,26,0,0,0.8,0.4494
HK.00464,70.0,96,0,0,0.15,
HK.00465,99.0,98,1,2,0.55,
HK.00467,13.0,5,1,28,1.0,0.5722
HK.00468,62.0,72,0,0,0.0,0.2886
HK.00470,,5,1,24,1.0,0.4161
HK.00471,1.0,11,1,50,1.0,
HK.00472,65.0,25,1,3,0.65,
HK.00474,94.0,75,0,0,0.05,
HK.00475,73.0,91,0,0,0.0,
HK.00476,19.0,33,1,3,0.75,
HK.00480,65.0,51,0,0,0.55,0.3845
HK.00482,25.0,20,1,1,0.55,0.6912
HK.00483,16.0,13,1,24,1.0,0.5939
HK.00484,27.0,21,1,15,0.75,0.4088
HK.00485,87.0,66,0,0,0.0,0.1273
HK.00486,21.0,15,1,15,0.9,0.4862
HK.00487,11.0,43,1,2,0.5,
HK.00488,81.0,46,1,5,0.95,0.2908
HK.00491,18.0,26,1,1,0.9,
HK.00493,11.0,14,1,10,0.85,0.7659
HK.00495,62.0,72,0,0,0.0,
HK.00496,8.0,6,1,31,1.0,0.5944
HK.00497,56.0,38,1,3,0.5,0.155
HK.00498,9.0,43,0,0,0.45,
HK.00499,91.0,84,0,0,0.15,
HK.00500,22.0,33,0,0,0.75,0.7869
HK.00505,53.0,52,1,3,0.35,0.3997
HK.00506,43.0,55,0,0,0.05,0.2399
HK.00508,44.0,21,1,6,0.95,0.5208
HK.00509,62.0,72,0,0,0.0,
HK.00510,89.0,96,0,0,0.2,
HK.00511,24.0,30,1,11,0.85,0.4977
HK.00512,18.0,60,0,0,0.7,0.422
HK.00513,27.0,7,1,26,1.0,0.5846
HK.00515,46.0,72,0,0,0.0,
HK.00517,55.0,47,1,4,0.35,0.1758
HK.00518,55.0,68,1,3,0.3,0.3608
HK.00519,59.0,79,0,0,0.25,
HK.00520,3.0,7,1,28,1.0,0.8532
HK.00521,72.0,47,1,3,0.2,0.2281
HK.00522,96.0,94,1,1,0.1,0.206
HK.00524,98.0,98,0,0,0.3,
HK.00525,71.0,67,0,0,0.2,0.2963
HK.00526,87.0,89,0,0,0.2,0.5614
HK.00527,65.0,40,1,1,0.4,0.3775
HK.00528,53.0,61,1,1,0.25,0.3597
HK.00529,54.0,62,0,0,0.0,0.3346
HK.00532,88.0,60,1,15,0.75,
HK.00533,54.0,47,1,1,0.3,0.4685
HK.00535,7.0,19,1,18,0.95,0.7705
HK.00536,79.0,79,0,0,0.0,0.0324
HK.00538,61.0,59,0,0,0.0,0.2685
HK.00540,78.0,68,1,3,0.15,
HK.00542,64.0,10,1,34,1.0,0.5741
HK.00543,48.0,78,0,0,0.5,0.3311
HK.00544,87.0,30,1,2,0.8,
HK.00546,14.0,22,1,65,1.0,0.4204
HK.00547,31.0,37,0,0,0.55,0.5964
HK.00548,51.0,52,0,0,0.4,0.3655
HK.00550,98.0,82,0,0,0.8,
HK.00551,59.0,51,1,7,0.45,0.3075
HK.00552,58.0,69,0,0,0.0,0.276
HK.00553,19.0,15,1,11,0.95,0.4412
HK.00554,33.0,70,0,0,0.15,0.4697
HK.00556,91.0,94,0,0,0.15,0.4022
HK.00557,66.0,94,0,0,0.0,0.5048
HK.00558,4.0,2,1,33,1.0,0.7639
HK.00559,57.0,78,0,0,0.0,0.7079
HK.00560,45.0,58,1,1,0.1,0.2755
HK.00563,32.0,39,0,0,0.85,0.5718
HK.00564,27.0,30,0,0,0.95,0.3389
HK.00565,92.0,79,0,0,0.05,0.0854
HK.00567,95.0,63,0,0,0.7,
HK.00568,33.0,2,1,14,0.85,
HK.00570,19.0,30,0,0,0.95,0.7511
HK.00571,40.0,38,1,5,0.5,0.4833
HK.00572,25.0,50,0,0,0.6,0.5874
HK.00573,38.0,46,1,1,0.2,0.7277
HK.00574,3.0,1,1,14,0.95,
HK.00575,81.0,96,0,0,0.4,
HK.00576,46.0,42,1,5,0.25,0.1051
HK.00579,40.0,44,0,0,0.25,0.1956
HK.00580,88.0,90,1,3,0.2,0.2655
HK.00581,36.0,34,1,9,0.6,0.4311
HK.00582,1.0,1,1,68,1.0,0.9117
HK.00583,42.0,27,1,5,0.85,0.5301
HK.00585,99.0,99,0,0,0.0,
HK.00586,61.0,40,0,0,0.45,0.1449
HK.00587,7.0,7,1,64,1.0,0.7374
HK.00588,36.0,29,1,6,0.5,0.3651
HK.00590,60.0,82,0,0,0.2,0.2096
HK.00591,43.0,81,0,0,0.2,0.4679
HK.00595,97.0,93,0,0,0.75,0.2531
HK.00596,5.0,33,1,11,0.55,0.7646
HK.00598,45.0,28,1,26,1.0,0.156
HK.00599,35.0,49,0,0,0.1,0.4342
HK.00600,,8,1,34,1.0,0.5381
HK.00601,62.0,72,0,0,0.0,0.2871
HK.00602,43.0,45,1,5,0.65,
HK.00603,24.0,13,1,15,0.8,
HK.00604,36.0,28,1,15,0.9,0.5051
HK.00605,28.0,32,1,3,0.45,
HK.00606,38.0,34,1,7,0.35,0.3532
HK.00607,84.0,0,1,11,0.55,
HK.00608,52.0,81,0,0,0.1,0.4392
HK.00609,29.0,24,1,7,0.75,0.3332
HK.00610,69.0,59,0,0,0.0,0.2336
HK.00611,58.0,47,1,4,0.5,0.2179
HK.00613,94.0,97,0,0,0.0,0.0
HK.00616,73.0,53,1,1,0.5,
HK.00617,19.0,16,1,16,0.95,0.8594
HK.00618,94.0,93,1,1,0.05,0.2983
HK.00619,80.0,53,0,0,0.85,
HK.00620,76.0,96,0,0,0.05,
HK.00621,76.0,78,1,10,0.5,0.4466
HK.00622,96.0,80,0,0,0.25,0.0441
HK.00623,68.0,81,0,0,0.0,0.2614
HK.00626,67.0,55,0,0,0.35,0.4322
HK.00627,80.0,86,1,5,0.35,
HK.00628,45.0,2,1,2,0.9,0.6191
HK.00629,58.0,83,0,0,0.25,0.1246
HK.00630,65.0,17,1,19,0.95,
HK.00631,41.0,19,1,1,0.95,0.4747
HK.00632,22.0,33,1,1,0.3,
HK.00635,52.0,49,1,2,0.15,0.2837
HK.00636,34.0,44,0,0,0.4,0.4104
HK.00637,78.0,74,0,0,0.0,
HK.00639,31.0,20,1,14,0.7,0.4113
HK.00640,74.0,65,0,0,0.0,0.0248
HK.00641,86.0,75,1,2,0.35,0.2232
HK.00643,12.0,17,1,18,0.9,
HK.00645,77.0,31,1,4,0.35,
HK.00646,30.0,86,0,0,0.45,0.6122
HK.00648,0.0,0,1,2,0.65,
HK.00650,86.0,4,1,30,1.0,0.5988
HK.00653,7.0,37,0,0,0.9,
HK.00655,88.0,78,1,10,0.5,0.2083
HK.00656,47.0,80,0,0,0.0,0.3467
HK.00657,84.0,88,1,5,0.35,0.3486
HK.00658,46.0,8,1,11,0.55,0.406
HK.00659,75.0,62,1,1,0.05,0.0424
HK.00660,95.0,49,1,23,1.0,
HK.00661,83.0,29,1,8,0.6,0.5008
HK.00662,74.0,76,0,0,0.0,0.0634
HK.00666,59.0,26,1,1,0.6,0.3717
HK.00667,21.0,32,0,0,0.7,0.4888
HK.00669,87.0,90,0,0,0.0,0.1176
HK.00670,48.0,42,1,4,0.6,0.4101
HK.00672,26.0,26,1,7,0.6,0.591
HK.00673,50.0,13,1,6,0.5,
HK.00674,20.0,39,1,2,0.65,0.772
HK.00675,60.0,67,0,0,0.05,0.2503
HK.00676,61.0,75,0,0,0.0,0.0846
HK.00677,67.0,74,0,0,0.15,0.3367
HK.00679,98.0,97,1,9,0.45,
HK.00681,59.0,64,1,2,0.15,0.2968
HK.00682,47.0,58,1,1,0.1,0.7081
HK.00683,48.0,35,1,34,1.0,0.1584
HK.00684,27.0,37,1,6,0.35,0.6199
HK.00685,47.0,42,1,1,0.6,0.3886
HK.00686,26.0,31,1,3,0.7,0.6852
HK.00687,77.0,78,0,0,0.0,0.04
HK.00688,67.0,39,1,12,0.6,0.3104
HK.00689,76.0,17,1,3,0.95,0.5205
HK.00690,25.0,55,0,0,0.15,0.3985
HK.00691,5.0,10,1,17,0.95,0.7071
HK.00693,77.0,79,0,0,0.05,0.0526
HK.00694,14.0,30,1,15,0.9,0.591
HK.00695,92.0,90,0,0,0.1,0.0475
HK.00696,36.0,45,0,0,0.75,0.359
HK.00697,45.0,63,1,1,0.35,0.2603
HK.00698,4.0,4,1,29,1.0,0.7689
HK.00700,37.0,61,0,0,0.1,0.2332
HK.00701,5.0,18,1,2,0.6,0.7634
HK.00702,62.0,72,0,0,0.0,
HK.00703,46.0,90,0,0,0.3,0.5872
HK.00704,87.0,72,0,0,0.0,
HK.00707,59.0,72,0,0,0.0,0.7824
HK.00708,62.0,72,0,0,0.0,
HK.00709,65.0,65,0,0,0.0,0.3122
HK.00710,38.0,58,1,2,0.65,0.5102
HK.00711,61.0,66,0,0,0.25,0.321
HK.00712,13.0,13,1,44,1.0,
HK.00713,37.0,51,1,1,0.1,0.5387
HK.00716,20.0,32,0,0,0.9,0.5349
HK.00717,15.0,22,1,32,1.0,
HK.00718,43.0,80,0,0,0.15,
HK.00719,46.0,65,0,0,0.6,0.306
HK.00720,91.0,76,1,1,0.35,0.146
HK.00722,59.0,54,1,3,0.25,0.2073
HK.00723,24.0,34,1,4,0.85,
HK.00725,88.0,86,1,13,0.65,0.2977
HK.00726,27.0,29,1,11,0.6,0.8614
HK.00727,19.0,41,1,4,0.65,
HK.00728,39.0,37,1,15,0.9,0.3005
HK.00730,73.0,86,0,0,0.0,0.2732
HK.00731,93.0,75,1,15,0.75,0.2668
HK.00732,49.0,50,1,2,0.55,0.3248
HK.00733,14.0,16,1,18,0.9,
HK.00736,17.0,4,1,57,1.0,
HK.00737,64.0,56,1,1,0.1,0.2033
HK.00738,76.0,65,0,0,0.7,0.4486
HK.00743,34.0,25,1,1,0.05,0.5854
HK.00745,99.0,98,0,0,0.0,
HK.00746,51.0,48,1,1,0.4,0.1989
HK.00747,61.0,9,1,18,0.9,0.4718
HK.00750,40.0,36,1,3,0.45,0.576
HK.00751,55.0,10,1,65,1.0,0.338
HK.00752,49.0,64,0,0,0.1,0.084
HK.00753,32.0,52,1,4,0.65,0.3472
HK.00754,42.0,69,0,0,0.0,0.5894
HK.00755,10.0,7,1,12,0.75,
HK.00756,39.0,11,1,2,0.8,
HK.00757,33.0,49,0,0,0.75,0.5999
HK.00759,77.0,77,0,0,0.0,
HK.00760,31.0,18,1,7,0.35,
HK.00762,28.0,28,1,15,0.75,0.3849
