code,rs_percentile_12m,rs_percentile_3m,rs_below_ma,rs_days_below_ma,rs_frac_below_ma,rs_pct_off_high
HK.00096,45.0,52,1,5,0.6,0.5856
HK.00097,36.0,39,1,1,0.5,
HK.00098,50.0,42,1,15,0.8,0.355
HK.00099,80.0,91,0,0,0.4,0.3316
HK.00100,,0,1,21,1.0,0.8336
HK.00101,47.0,48,1,3,0.95,0.1938
HK.00103,12.0,23,1,15,0.75,0.5388
HK.00104,77.0,73,1,7,0.5,0.1374
HK.00105,72.0,75,1,7,0.35,0.2122
HK.00106,69.0,66,1,10,0.5,
HK.00107,57.0,47,1,33,1.0,0.1412
HK.00108,41.0,3,1,14,0.75,
HK.00110,97.0,98,0,0,0.2,0.1175
HK.00111,83.0,69,0,0,0.6,
HK.00113,78.0,83,0,0,0.15,0.1097
HK.00114,83.0,86,1,2,0.4,0.0963
HK.00115,86.0,8,1,26,1.0,0.3782
HK.00116,71.0,81,0,0,0.5,0.1649
HK.00117,98.0,98,1,13,0.85,
HK.00118,51.0,19,1,20,1.0,
HK.00119,39.0,21,1,35,1.0,0.321
HK.00120,15.0,34,0,0,0.85,
HK.00122,47.0,72,1,2,0.3,0.5344
HK.00123,43.0,43,1,25,1.0,0.5644
HK.00124,38.0,31,1,27,1.0,0.6632
HK.00125,44.0,64,1,10,0.5,0.676
HK.00126,35.0,30,1,12,0.8,0.6661
HK.00127,45.0,48,1,11,0.75,0.4111
HK.00128,94.0,98,0,0,0.5,
HK.00129,26.0,37,1,5,0.6,0.696
HK.00130,73.0,30,1,1,0.45,
HK.00131,69.0,75,1,8,0.55,0.4667
HK.00132,33.0,49,1,11,0.65,0.649
HK.00135,58.0,63,0,0,0.65,0.3535
HK.00136,17.0,50,1,4,0.4,0.5905
HK.00137,81.0,93,0,0,0.5,0.4023
HK.00138,5.0,8,1,7,0.85,0.7981
HK.00139,37.0,95,0,0,0.6,
HK.00142,55.0,82,0,0,0.25,0.1544
HK.00144,68.0,83,0,0,0.8,0.0817
HK.00145,40.0,33,1,13,0.7,
HK.00146,52.0,47,1,10,0.5,0.2233
HK.00147,3.0,14,1,27,1.0,
HK.00148,93.0,7,1,14,0.7,0.6532
HK.00149,72.0,54,1,9,0.6,0.2143
HK.00150,53.0,51,1,7,0.4,0.4776
HK.00151,22.0,21,1,16,0.85,0.4724
HK.00152,38.0,72,0,0,0.55,0.2904
HK.00154,21.0,24,1,77,1.0,0.4262
HK.00156,80.0,68,1,11,0.55,0.151
HK.00157,52.0,62,1,8,0.5,0.384
HK.00158,60.0,71,1,10,0.5,0.3753
HK.00159,31.0,29,1,2,0.5,
HK.00160,21.0,12,1,26,1.0,0.5894
HK.00162,29.0,17,1,26,1.0,
HK.00163,24.0,24,1,19,0.95,0.725
HK.00164,77.0,36,1,15,0.75,0.561
HK.00165,20.0,38,1,1,0.85,0.5157
HK.00166,22.0,42,0,0,0.75,0.6632
HK.00167,95.0,32,1,10,0.5,
HK.00168,54.0,73,1,11,0.6,0.3239
HK.00169,35.0,17,1,19,0.95,
HK.00171,4.0,6,1,76,1.0,
HK.00173,49.0,43,1,17,0.85,0.2413
HK.00174,69.0,82,1,5,0.35,0.4605
HK.00175,51.0,45,1,4,0.7,0.2393
HK.00176,65.0,66,1,10,0.5,0.7163
HK.00177,75.0,68,1,16,0.8,0.0947
HK.00178,89.0,85,1,7,0.35,0.1124
HK.00179,19.0,8,1,12,0.8,0.5736
HK.00180,48.0,41,1,15,0.85,0.5941
HK.00181,58.0,25,1,18,0.9,0.2313
HK.00182,63.0,29,1,16,0.8,0.5704
HK.00183,33.0,57,1,6,0.35,0.6063
HK.00184,75.0,81,1,8,0.5,0.2135
HK.00185,13.0,13,1,15,0.85,0.8703
HK.00186,7.0,3,1,11,0.55,
HK.00187,13.0,15,1,20,1.0,0.4898
HK.00188,51.0,49,1,13,0.65,0.277
HK.00189,79.0,19,1,14,0.7,0.4674
HK.00191,40.0,13,1,19,0.95,0.3891
HK.00193,51.0,44,1,6,0.6,0.6809
HK.00194,69.0,63,1,11,0.6,0.265
HK.00195,65.0,66,1,10,0.5,0.3376
HK.00196,17.0,15,1,11,0.95,0.4723
HK.00197,68.0,82,1,2,0.4,0.5507
HK.00199,98.0,95,1,11,0.55,
HK.00200,25.0,43,1,13,0.95,0.515
HK.00201,57.0,55,1,11,0.6,0.4339
HK.00202,9.0,14,1,16,0.95,
HK.00205,90.0,41,1,15,0.75,
HK.00206,37.0,6,1,13,0.9,0.5551
HK.00209,96.0,92,0,0,0.35,
HK.00210,38.0,29,1,15,0.8,0.3591
HK.00211,59.0,84,1,7,0.4,0.1491
HK.00212,71.0,68,1,8,0.45,0.1707
HK.00213,57.0,44,1,12,0.8,0.5893
HK.00214,16.0,12,1,28,1.0,0.6954
HK.00215,75.0,78,1,3,0.3,0.1053
HK.00216,30.0,20,1,14,0.9,0.5228
HK.00217,45.0,25,1,12,0.65,0.5101
HK.00218,11.0,32,1,11,0.6,
HK.00219,78.0,74,1,4,0.4,0.3667
HK.00220,58.0,79,1,3,0.3,0.2711
HK.00222,83.0,96,0,0,0.1,0.1543
HK.00223,20.0,8,1,13,0.95,0.7701
HK.00224,47.0,72,0,0,0.5,0.4928
HK.00225,58.0,60,1,10,0.5,0.209
HK.00227,12.0,28,1,4,0.75,
HK.00228,26.0,20,1,18,0.9,0.7573
HK.00229,60.0,59,1,12,0.6,0.3019
HK.00232,97.0,98,0,0,0.0,
HK.00234,40.0,42,1,2,0.65,0.4544
HK.00235,17.0,29,1,12,0.75,0.5575
HK.00236,69.0,50,1,9,0.45,0.1898
HK.00237,73.0,59,1,5,0.4,0.219
HK.00239,62.0,62,1,7,0.45,0.2755
HK.00240,76.0,38,1,22,1.0,0.1614
HK.00241,16.0,39,1,8,0.8,0.526
HK.00242,30.0,29,1,19,0.95,0.5486
HK.00243,89.0,77,0,0,0.95,
HK.00244,56.0,44,1,13,0.7,0.2741
HK.00245,61.0,44,0,0,0.65,0.4489
HK.00247,63.0,66,1,10,0.5,0.2451
HK.00248,49.0,32,1,7,0.8,0.3587
HK.00251,62.0,55,1,12,0.6,0.425
HK.00252,66.0,66,1,10,0.5,0.6055
HK.00253,67.0,51,1,13,0.65,0.4011
HK.00254,2.0,0,1,19,0.95,
HK.00255,71.0,68,1,6,0.35,0.1601
HK.00256,23.0,95,0,0,0.3,0.9331
HK.00257,75.0,58,0,0,0.75,0.0932
HK.00258,46.0,76,1,3,0.2,0.3869
HK.00259,74.0,10,1,15,0.85,0.4298
HK.00261,26.0,60,0,0,0.3,0.9166
HK.00262,66.0,51,1,16,0.8,0.2819
HK.00264,76.0,91,1,14,0.7,
HK.00265,71.0,56,1,10,0.5,
HK.00266,57.0,55,1,10,0.5,0.3787
HK.00267,69.0,52,0,0,0.95,0.1213
HK.00268,10.0,77,0,0,0.65,0.6077
HK.00269,61.0,66,1,10,0.5,
HK.00270,82.0,77,0,0,0.55,0.0286
HK.00271,45.0,38,1,16,0.85,0.4168
HK.00272,26.0,69,1,1,0.2,0.5186
HK.00274,65.0,66,1,10,0.5,
HK.00276,41.0,74,0,0,0.55,0.4461
HK.00277,26.0,10,1,10,0.5,0.6673
HK.00279,9.0,23,1,15,0.9,
HK.00280,86.0,93,0,0,0.05,0.0445
HK.00285,24.0,50,1,2,0.85,0.6505
HK.00286,65.0,66,1,10,0.5,0.7176
HK.00287,70.0,69,1,10,0.5,0.2051
HK.00288,66.0,38,1,13,0.7,0.1726
HK.00289,68.0,49,1,14,0.75,0.1178
HK.00290,11.0,2,1,40,1.0,0.8071
HK.00291,53.0,77,0,0,0.45,0.3632
HK.00293,84.0,90,0,0,0.25,0.0398
HK.00294,77.0,92,0,0,0.05,0.4721
HK.00295,45.0,23,1,2,0.75,
HK.00296,31.0,39,1,11,0.6,0.6121
HK.00297,49.0,48,1,25,1.0,0.2573
HK.00298,41.0,31,1,17,0.85,0.4118
HK.00299,65.0,66,1,10,0.5,
HK.00300,83.0,89,0,0,0.05,0.0
HK.00301,98.0,99,0,0,0.0,0.0531
HK.00302,6.0,17,1,49,1.0,0.8627
HK.00303,47.0,46,1,3,0.6,0.2148
HK.00305,27.0,24,1,15,0.95,
HK.00306,82.0,80,1,3,0.35,0.1153
HK.00308,47.0,68,0,0,0.75,
HK.00309,21.0,33,0,0,0.7,
HK.00311,82.0,18,1,20,1.0,0.4428
HK.00312,35.0,59,1,6,0.65,
HK.00313,30.0,28,1,2,0.6,0.8389
HK.00314,10.0,62,1,2,0.1,0.8586
HK.00315,72.0,71,1,11,0.6,0.0582
HK.00316,81.0,89,0,0,0.25,0.0201
HK.00317,27.0,17,1,8,0.95,0.5164
HK.00318,93.0,89,1,7,0.35,
HK.00320,57.0,63,1,11,0.55,0.2925
HK.00321,81.0,50,1,12,0.65,0.1331
HK.00322,74.0,85,0,0,0.25,0.1904
HK.00323,18.0,26,1,49,1.0,0.4241
HK.00325,13.0,48,1,1,0.55,0.7537
HK.00326,92.0,87,0,0,0.35,
HK.00327,32.0,80,0,0,0.2,0.4331
HK.00328,3.0,9,1,7,0.7,
HK.00329,6.0,2,1,22,1.0,0.8577
HK.00330,6.0,23,1,6,0.95,
HK.00331,54.0,55,1,11,0.55,0.2591
HK.00332,5.0,2,1,12,0.9,
HK.00333,23.0,33,1,4,0.5,0.6004
HK.00334,73.0,26,1,20,1.0,0.3423
HK.00335,60.0,69,1,10,0.5,0.4636
HK.00336,26.0,19,1,28,1.0,0.3603
HK.00337,11.0,17,1,25,1.0,
HK.00338,40.0,45,1,14,0.9,0.314
HK.00340,25.0,55,0,0,0.8,0.4412
HK.00341,77.0,92,0,0,0.05,0.4895
HK.00343,18.0,35,1,13,0.7,0.653
HK.00345,46.0,75,1,7,0.35,0.5932
HK.00346,20.0,24,1,3,0.9,
HK.00347,14.0,32,1,87,1.0,0.5201
HK.00348,24.0,30,0,0,0.85,0.727
HK.00351,90.0,78,1,3,0.5,
HK.00352,95.0,66,1,10,0.5,
HK.00353,44.0,19,1,10,0.75,0.5935
HK.00354,32.0,87,0,0,0.85,0.5906
HK.00355,39.0,73,0,0,0.9,0.7388
HK.00357,7.0,25,1,134,1.0,0.6506
HK.00358,83.0,36,0,0,0.85,0.2408
HK.00360,29.0,16,1,35,1.0,0.693
HK.00361,22.0,83,0,0,0.35,
HK.00362,65.0,66,1,10,0.5,
HK.00363,66.0,68,0,0,0.85,0.0776
HK.00365,91.0,26,1,32,1.0,
HK.00366,45.0,46,1,14,0.7,0.2832
HK.00367,28.0,28,1,13,0.65,0.5561
HK.00368,98.0,98,1,13,0.65,
HK.00369,78.0,58,1,15,0.75,0.2864
HK.00370,2.0,6,1,11,0.6,
HK.00371,61.0,54,0,0,0.9,0.2297
HK.00372,59.0,56,1,13,0.65,
HK.00373,50.0,28,1,20,1.0,0.3682
HK.00374,69.0,78,1,2,0.3,0.2572
HK.00375,83.0,82,1,2,0.45,0.1343
HK.00376,6.0,13,1,69,1.0,
HK.00377,94.0,97,0,0,0.15,
HK.00379,43.0,10,1,24,1.0,
HK.00380,37.0,18,1,16,0.8,0.3577
HK.00381,1.0,5,1,62,1.0,
HK.00382,3.0,10,1,68,1.0,0.8279
HK.00383,35.0,30,1,35,1.0,0.4054
HK.00384,30.0,27,1,27,1.0,0.3652
HK.00385,18.0,29,1,11,0.55,0.5083
HK.00386,64.0,64,1,3,0.55,0.3639
HK.00387,85.0,85,1,10,0.5,0.1601
HK.00388,57.0,73,0,0,0.2,0.0792
HK.00389,3.0,8,1,13,0.7,0.8017
HK.00390,47.0,57,0,0,0.75,0.3014
HK.00391,74.0,73,1,2,0.4,0.5249
HK.00392,66.0,83,0,0,0.1,0.1322
HK.00393,67.0,58,1,11,0.55,0.0892
HK.00396,96.0,86,0,0,0.65,
HK.00397,25.0,31,1,9,0.7,0.8142
HK.00398,68.0,70,1,11,0.55,0.198
HK.00399,6.0,40,1,10,0.5,
HK.00400,92.0,92,1,9,0.45,0.3214
HK.00401,70.0,25,1,13,0.9,
HK.00403,62.0,72,0,0,0.65,0.3949
HK.00406,22.0,14,1,26,1.0,0.6859
HK.00408,88.0,89,0,0,0.2,0.0
HK.00410,19.0,26,1,41,1.0,0.6643
HK.00411,61.0,53,1,10,0.6,0.1279
HK.00412,1.0,2,1,85,1.0,
HK.00413,23.0,56,1,6,0.5,0.6642
HK.00417,29.0,36,1,3,0.5,
HK.00418,42.0,49,1,2,0.6,0.5566
HK.00419,79.0,60,1,8,0.55,
HK.00420,66.0,42,1,10,0.5,0.2409
HK.00422,40.0,81,0,0,0.3,0.6816
HK.00423,50.0,49,1,11,0.7,0.3282
HK.00425,48.0,28,1,11,0.85,0.3456
HK.00426,92.0,63,1,8,0.65,
HK.00430,47.0,34,1,14,0.7,0.2971
HK.00432,66.0,30,1,20,1.0,0.3442
HK.00433,68.0,28,1,12,0.65,
HK.00434,7.0,39,0,0,0.9,0.7481
HK.00436,30.0,18,1,26,1.0,
HK.00438,11.0,24,1,17,0.95,0.7368
HK.00439,10.0,40,0,0,0.95,0.7818
HK.00440,84.0,85,0,0,0.1,0.0
HK.00442,34.0,25,1,14,0.9,0.6059
HK.00444,65.0,66,1,10,0.5,
HK.00450,48.0,58,1,13,0.65,0.3974
HK.00451,45.0,30,1,7,0.7,0.5401
HK.00455,45.0,90,0,0,0.5,0.7291
HK.00456,61.0,28,1,1,0.55,0.4591
HK.00458,78.0,92,0,0,0.1,0.4416
HK.00460,18.0,40,1,4,0.65,0.4834
HK.00464,86.0,94,1,2,0.1,
HK.00465,99.0,98,1,14,0.85,
HK.00467,28.0,37,0,0,0.95,0.5471
HK.00468,65.0,66,1,10,0.5,0.339
HK.00470,,5,1,36,1.0,0.4871
HK.00471,0.0,6,1,7,0.95,
HK.00472,48.0,16,1,14,0.9,
HK.00474,95.0,62,1,10,0.5,
HK.00475,48.0,63,1,11,0.55,
HK.00476,19.0,37,1,14,0.75,
HK.00480,62.0,55,0,0,0.55,0.377
HK.00482,32.0,36,1,12,0.8,0.6942
HK.00483,23.0,37,0,0,0.95,0.5962
HK.00484,40.0,45,1,1,0.8,0.4102
HK.00485,88.0,77,1,10,0.5,0.1892
HK.00486,20.0,19,1,27,1.0,0.5142
HK.00487,18.0,42,1,1,0.45,
HK.00488,60.0,30,1,8,0.85,0.3617
HK.00491,22.0,43,0,0,0.8,
HK.00493,16.0,20,1,6,0.95,0.7779
HK.00495,65.0,66,1,10,0.5,
HK.00496,3.0,3,1,43,1.0,0.6912
HK.00497,55.0,31,1,16,0.8,0.2202
HK.00498,9.0,36,1,10,0.5,
HK.00499,92.0,91,0,0,0.35,
HK.00500,28.0,50,1,1,0.5,0.7899
HK.00505,58.0,69,1,3,0.5,0.3861
HK.00506,52.0,63,1,2,0.5,0.2586
HK.00508,32.0,12,1,18,0.95,0.5813
HK.00509,65.0,66,1,10,0.5,
HK.00510,86.0,94,0,0,0.1,
HK.00511,24.0,38,1,8,0.95,0.5131
HK.00512,24.0,75,0,0,0.35,0.4588
HK.00513,15.0,4,1,39,1.0,0.632
HK.00515,43.0,66,1,10,0.5,
HK.00517,70.0,70,0,0,0.7,0.1667
HK.00518,53.0,27,1,14,0.7,0.3978
HK.00519,62.0,81,0,0,0.25,
HK.00520,3.0,13,1,40,1.0,0.8557
HK.00521,72.0,41,1,15,0.75,0.2976
HK.00522,93.0,43,1,13,0.65,0.3491
HK.00524,98.0,99,1,8,0.6,
HK.00525,72.0,80,0,0,0.2,0.3077
HK.00526,86.0,51,1,9,0.5,0.6031
HK.00527,74.0,68,1,3,0.6,0.3999
HK.00528,78.0,86,0,0,0.45,0.299
HK.00529,60.0,58,1,12,0.6,0.3731
HK.00532,78.0,6,1,27,1.0,
HK.00533,48.0,40,1,11,0.7,0.5015
HK.00535,9.0,24,1,30,1.0,0.7933
HK.00536,80.0,73,1,9,0.5,0.0738
HK.00538,68.0,70,0,0,0.45,0.2803
HK.00540,79.0,41,1,15,0.75,
HK.00542,81.0,43,0,0,0.9,0.5452
HK.00543,39.0,39,1,6,0.45,0.4117
HK.00544,19.0,3,1,15,0.9,
HK.00546,18.0,47,1,11,0.95,0.4425
HK.00547,32.0,87,1,2,0.45,0.6244
HK.00548,62.0,80,0,0,0.2,0.3699
HK.00550,99.0,95,0,0,0.4,
HK.00551,62.0,64,1,2,0.85,0.3104
HK.00552,66.0,74,0,0,0.5,0.2547
HK.00553,14.0,14,1,23,1.0,0.4919
HK.00554,48.0,72,0,0,0.55,0.4791
HK.00556,90.0,62,1,9,0.5,0.4913
HK.00557,43.0,76,1,12,0.6,0.5629
HK.00558,3.0,2,1,45,1.0,0.7941
HK.00559,52.0,66,1,10,0.5,0.7286
HK.00560,41.0,41,1,13,0.7,0.3439
HK.00563,25.0,24,1,12,0.9,0.6235
HK.00564,34.0,40,1,11,0.9,0.3655
HK.00565,92.0,60,1,3,0.35,0.1649
HK.00567,95.0,37,1,11,0.75,
HK.00568,82.0,83,0,0,0.5,
HK.00570,18.0,34,1,3,0.75,0.7705
HK.00571,29.0,26,1,3,0.85,0.5096
HK.00572,25.0,38,1,10,0.55,0.6254
HK.00573,44.0,53,1,9,0.6,0.7355
HK.00574,3.0,3,1,26,1.0,
HK.00575,86.0,92,0,0,0.1,
HK.00576,57.0,68,0,0,0.75,0.0935
HK.00579,46.0,61,1,12,0.7,0.1926
HK.00580,52.0,4,1,15,0.75,0.5302
HK.00581,41.0,50,0,0,0.85,0.4015
HK.00582,2.0,11,1,3,0.95,0.8935
HK.00583,50.0,29,1,17,0.95,0.5497
HK.00585,98.0,94,1,6,0.35,
HK.00586,35.0,19,1,11,0.6,0.3356
HK.00587,5.0,10,1,6,0.95,0.768
HK.00588,32.0,26,1,18,0.9,0.3977
HK.00590,73.0,85,0,0,0.4,0.206
HK.00591,58.0,91,0,0,0.2,0.4287
HK.00595,96.0,95,1,3,0.3,0.3987
HK.00596,12.0,58,1,10,0.95,0.7766
HK.00598,58.0,72,0,0,0.8,0.1164
HK.00599,34.0,50,1,7,0.45,0.4703
HK.00600,,5,1,46,1.0,0.6166
HK.00601,72.0,80,0,0,0.5,0.2999
HK.00602,72.0,72,0,0,0.55,
HK.00603,34.0,21,1,27,1.0,
HK.00604,36.0,46,0,0,0.9,0.502
HK.00605,28.0,59,1,15,0.85,
HK.00606,57.0,42,0,0,0.85,0.3302
HK.00607,75.0,1,1,23,1.0,
HK.00608,35.0,39,1,3,0.35,0.5242
HK.00609,33.0,30,1,19,0.95,0.3312
HK.00610,77.0,82,0,0,0.2,0.2284
HK.00611,62.0,58,1,16,0.8,0.2346
HK.00613,95.0,97,0,0,0.0,0.0467
HK.00616,19.0,1,1,13,0.8,
HK.00617,17.0,22,1,28,1.0,0.8671
HK.00618,90.0,21,1,11,0.6,0.4553
HK.00619,37.0,22,1,9,0.75,
HK.00620,54.0,96,0,0,0.1,
HK.00621,59.0,43,1,22,1.0,0.5138
HK.00622,96.0,76,1,11,0.55,0.126
HK.00623,57.0,70,1,11,0.55,0.3169
HK.00626,68.0,60,1,10,0.5,0.4576
HK.00627,67.0,61,1,16,0.9,
HK.00628,58.0,5,1,14,0.95,0.5628
HK.00629,37.0,26,1,12,0.8,0.3157
HK.00630,4.0,1,1,32,1.0,
HK.00631,40.0,30,0,0,0.8,0.4866
HK.00632,21.0,18,1,13,0.7,
HK.00635,54.0,42,1,13,0.65,0.3341
HK.00636,43.0,62,1,3,0.8,0.4202
HK.00637,63.0,36,1,8,0.45,
HK.00639,44.0,59,0,0,0.9,0.3147
HK.00640,76.0,68,1,11,0.6,0.0663
HK.00641,84.0,47,1,14,0.7,0.2434
HK.00643,21.0,57,0,0,0.7,
HK.00645,86.0,57,1,5,0.55,
HK.00646,41.0,94,0,0,0.35,0.6342
HK.00648,0.0,0,1,14,0.7,
HK.00650,74.0,8,1,42,1.0,0.6321
HK.00653,42.0,98,0,0,0.3,
HK.00655,91.0,90,0,0,0.9,0.1708
HK.00656,51.0,82,0,0,0.3,0.3711
HK.00657,44.0,11,1,18,0.95,0.5112
HK.00658,15.0,5,1,23,1.0,0.5219
HK.00659,75.0,57,1,13,0.65,0.0765
HK.00660,92.0,4,1,34,1.0,
HK.00661,42.0,25,1,20,1.0,0.5111
HK.00662,77.0,61,1,10,0.55,0.1298
HK.00664,,10,1,29,1.0,0.5623
HK.00666,21.0,5,1,13,0.75,0.5643
HK.00667,24.0,48,1,3,0.5,0.5127
HK.00669,87.0,88,0,0,0.4,0.1544
HK.00670,39.0,31,1,16,0.85,0.4623
HK.00672,22.0,20,1,19,0.95,0.6166
HK.00673,23.0,5,1,18,0.9,
HK.00674,13.0,7,1,8,0.65,0.8296
HK.00675,72.0,79,0,0,0.45,0.2582
HK.00676,67.0,70,1,7,0.35,0.1361
HK.00677,69.0,73,1,12,0.6,0.3708
HK.00679,98.0,0,1,21,1.0,
HK.00681,60.0,47,1,13,0.7,0.3393
HK.00682,41.0,31,1,13,0.7,0.6445
HK.00683,55.0,50,1,46,1.0,0.1753
HK.00684,29.0,21,1,18,0.9,0.6706
HK.00685,42.0,31,1,5,0.5,0.4422
HK.00686,38.0,54,0,0,0.8,0.5796
HK.00687,73.0,44,1,11,0.55,0.1319
HK.00688,71.0,62,1,24,1.0,0.3035
HK.00689,49.0,8,1,15,0.95,0.6054
HK.00690,31.0,57,1,12,0.65,0.4614
HK.00691,6.0,9,1,29,1.0,0.7469
HK.00693,76.0,63,1,12,0.6,0.1252
HK.00694,28.0,83,0,0,0.85,0.5386
HK.00695,93.0,90,0,0,0.35,0.0371
HK.00696,38.0,56,1,2,0.65,0.3734
HK.00697,53.0,74,0,0,0.75,0.259
HK.00698,4.0,7,1,41,1.0,0.782
HK.00700,32.0,53,1,1,0.15,0.2908
HK.00701,7.0,29,1,4,0.55,0.764
HK.00702,65.0,66,1,10,0.5,
HK.00703,27.0,21,1,11,0.55,0.678
HK.00704,87.0,66,1,10,0.5,
HK.00707,65.0,66,1,10,0.5,0.7978
HK.00708,65.0,66,1,10,0.5,
HK.00709,64.0,54,1,12,0.6,0.2961
HK.00710,38.0,47,1,8,0.8,0.5467
HK.00711,78.0,92,0,0,0.2,0.2881
HK.00712,7.0,10,1,57,1.0,
HK.00713,40.0,49,1,13,0.65,0.5654
HK.00716,22.0,35,1,12,0.9,0.5414
HK.00717,17.0,32,0,0,0.9,
HK.00718,42.0,60,1,2,0.25,
HK.00719,50.0,86,0,0,0.05,0.3084
HK.00720,85.0,16,1,13,0.65,0.3107
HK.00722,61.0,49,1,15,0.75,0.2563
HK.00723,37.0,70,0,0,0.85,
HK.00725,88.0,57,1,24,1.0,0.3601
HK.00726,62.0,75,1,3,0.75,0.8456
HK.00727,17.0,45,1,16,0.9,
HK.00728,47.0,47,1,27,1.0,0.3107
HK.00730,56.0,53,1,8,0.4,0.3799
HK.00731,87.0,7,1,27,1.0,0.4609
HK.00732,42.0,42,1,14,0.8,0.3665
HK.00733,30.0,74,0,0,0.65,
HK.00736,4.0,3,1,70,1.0,
HK.00737,67.0,58,1,13,0.65,0.2318
HK.00738,73.0,45,1,2,0.4,0.5168
HK.00743,35.0,17,1,11,0.55,0.6136
HK.00745,99.0,99,0,0,0.15,
HK.00746,72.0,82,0,0,0.6,0.1432
HK.00747,34.0,14,1,2,0.6,0.5407
HK.00750,35.0,27,1,15,0.75,0.6109
HK.00751,55.0,31,1,77,1.0,0.3518
HK.00752,54.0,64,0,0,0.4,0.1017
HK.00753,24.0,34,1,16,0.85,0.4145
HK.00754,44.0,66,1,10,0.5,0.6185
HK.00755,35.0,49,1,5,0.75,
HK.00756,44.0,4,1,14,0.95,
HK.00757,20.0,35,1,11,0.7,0.6714
HK.00759,80.0,71,1,6,0.35,
HK.00760,24.0,5,1,11,0.95,
