code,rs_percentile_12m,rs_percentile_3m,rs_below_ma,rs_days_below_ma,rs_frac_below_ma
HK.00001,85.0,83,0,0,0.0
HK.00002,71.0,63,0,0,0.2
HK.00003,55.0,56,0,0,0.25
HK.00004,32.0,16,1,17,0.85
HK.00005,84.0,79,0,0,0.05
HK.00006,65.0,36,1,11,0.65
HK.00007,57.0,70,0,0,0.05
HK.00008,69.0,67,0,0,0.05
HK.00010,62.0,31,1,14,0.8
HK.00012,53.0,27,1,14,0.7
HK.00013,22.0,19,1,37,1.0
HK.00014,68.0,32,1,11,0.85
HK.00016,74.0,24,1,14,0.8
HK.00017,72.0,21,1,19,0.95
HK.00018,25.0,41,1,2,0.45
HK.00019,79.0,62,0,0,0.4
HK.00020,21.0,7,1,24,1.0
HK.00021,42.0,83,0,0,0.2
HK.00022,1.0,1,1,39,1.0
HK.00023,69.0,60,0,0,0.3
HK.00025,66.0,78,0,0,0.0
HK.00026,63.0,73,0,0,0.05
HK.00027,33.0,48,0,0,0.5
HK.00028,37.0,43,1,1,0.65
HK.00029,37.0,52,1,1,0.3
HK.00030,35.0,28,1,3,0.8
HK.00031,85.0,93,0,0,0.0
HK.00032,58.0,61,0,0,0.15
HK.00033,32.0,70,0,0,0.05
HK.00034,83.0,72,1,1,0.05
HK.00035,37.0,38,1,1,0.7
HK.00036,64.0,70,0,0,0.05
HK.00037,63.0,49,1,1,0.4
HK.00038,54.0,30,1,4,0.7
HK.00039,4.0,44,0,0,0.4
HK.00040,66.0,79,0,0,0.15
HK.00041,72.0,44,1,10,0.65
HK.00042,55.0,11,1,21,1.0
HK.00045,42.0,37,1,4,0.45
HK.00046,31.0,63,0,0,0.3
HK.00048,90.0,86,1,3,0.15
HK.00050,63.0,50,1,1,0.3
HK.00051,62.0,64,1,2,0.25
HK.00052,26.0,45,1,1,0.55
HK.00053,55.0,60,0,0,0.15
HK.00055,41.0,58,0,0,0.4
HK.00057,60.0,63,0,0,0.0
HK.00058,73.0,11,1,2,0.65
HK.00059,57.0,70,0,0,0.05
HK.00060,67.0,79,0,0,0.5
HK.00061,43.0,81,0,0,0.55
HK.00062,49.0,46,1,1,0.55
HK.00063,25.0,45,1,1,0.1
HK.00064,74.0,82,0,0,0.1
HK.00065,5.0,6,1,46,1.0
HK.00066,68.0,60,0,0,0.55
HK.00069,40.0,42,1,1,0.7
HK.00070,41.0,42,1,1,0.4
HK.00071,62.0,59,0,0,0.15
HK.00072,69.0,87,0,0,0.2
HK.00073,62.0,54,1,1,0.2
HK.00075,81.0,91,0,0,0.05
HK.00076,11.0,25,1,29,1.0
HK.00077,61.0,74,0,0,0.05
HK.00078,37.0,33,1,10,0.8
HK.00079,46.0,85,0,0,0.4
HK.00081,80.0,56,1,8,0.65
HK.00082,62.0,77,0,0,0.1
HK.00083,77.0,49,1,15,0.75
HK.00084,37.0,41,1,1,0.55
HK.00085,35.0,67,0,0,0.3
HK.00086,75.0,72,0,0,0.1
HK.00087,75.0,59,0,0,0.35
HK.00088,66.0,43,1,15,0.8
HK.00089,63.0,57,0,0,0.45
HK.00090,65.0,83,0,0,0.55
HK.00092,49.0,75,0,0,0.3
HK.00093,46.0,85,0,0,0.6
HK.00094,84.0,56,0,0,0.65
HK.00095,9.0,6,1,27,1.0
HK.00096,39.0,42,1,1,0.45
HK.00097,33.0,32,1,1,0.85
HK.00098,55.0,66,0,0,0.05
HK.00099,52.0,62,1,1,0.8
HK.00101,56.0,32,1,23,1.0
HK.00103,27.0,30,1,2,0.9
HK.00104,71.0,85,0,0,0.0
HK.00105,63.0,77,0,0,0.05
HK.00106,71.0,70,0,0,0.05
HK.00107,51.0,33,1,7,0.35
HK.00108,86.0,20,0,0,0.95
HK.00110,93.0,83,1,17,0.85
HK.00111,86.0,43,1,3,0.6
HK.00113,73.0,80,0,0,0.5
HK.00114,82.0,91,0,0,0.05
HK.00115,89.0,45,1,1,0.3
HK.00116,54.0,30,0,0,0.95
HK.00117,99.0,99,0,0,0.0
HK.00118,73.0,64,1,19,0.95
HK.00119,73.0,41,1,9,0.5
HK.00120,9.0,25,0,0,0.8
HK.00122,33.0,56,0,0,0.35
HK.00123,62.0,82,0,0,0.0
HK.00124,50.0,60,1,1,0.25
HK.00125,29.0,50,0,0,0.45
HK.00126,48.0,75,0,0,0.2
HK.00127,35.0,38,1,11,0.8
HK.00128,57.0,70,0,0,0.05
HK.00129,17.0,49,1,1,0.45
HK.00130,80.0,80,1,1,0.25
HK.00131,63.0,78,0,0,0.05
HK.00132,27.0,47,1,2,0.25
HK.00135,46.0,48,0,0,0.6
HK.00136,11.0,45,0,0,0.55
HK.00137,32.0,27,1,16,0.8
HK.00138,12.0,16,0,0,0.75
HK.00139,5.0,42,0,0,0.45
HK.00142,42.0,54,0,0,0.8
HK.00144,46.0,40,1,9,0.5
HK.00145,44.0,39,1,3,0.65
HK.00146,54.0,55,0,0,0.6
HK.00147,11.0,65,1,1,0.25
HK.00148,97.0,97,0,0,0.0
HK.00149,65.0,62,0,0,0.4
HK.00150,36.0,33,1,4,0.7
HK.00151,33.0,58,0,0,0.5
HK.00152,23.0,23,1,1,0.9
HK.00154,28.0,17,1,51,1.0
HK.00156,79.0,74,0,0,0.1
HK.00157,43.0,63,0,0,0.3
HK.00158,48.0,53,1,1,0.45
HK.00159,34.0,60,0,0,0.25
HK.00160,46.0,67,0,0,0.1
HK.00162,69.0,92,0,0,0.15
HK.00163,23.0,22,1,9,0.8
HK.00164,85.0,91,0,0,0.2
HK.00165,17.0,21,1,14,0.75
HK.00166,18.0,15,1,1,0.95
HK.00167,97.0,84,1,1,0.1
HK.00168,52.0,59,0,0,0.7
HK.00169,60.0,84,0,0,0.05
HK.00171,5.0,5,1,50,1.0
HK.00173,54.0,39,1,1,0.85
HK.00174,38.0,82,0,0,0.7
HK.00175,76.0,50,0,0,0.85
HK.00176,57.0,70,0,0,0.05
HK.00177,74.0,82,0,0,0.15
HK.00178,85.0,78,0,0,0.25
HK.00179,29.0,12,1,6,0.5
HK.00180,35.0,50,1,1,0.1
HK.00181,78.0,57,0,0,0.1
HK.00182,82.0,93,0,0,0.0
HK.00183,23.0,54,1,1,0.55
HK.00184,67.0,81,0,0,0.15
HK.00185,26.0,26,1,27,1.0
HK.00186,35.0,62,0,0,0.15
HK.00187,14.0,8,1,53,1.0
HK.00188,55.0,37,1,1,0.65
HK.00189,89.0,95,0,0,0.2
HK.00191,78.0,63,0,0,0.65
HK.00193,53.0,43,0,0,0.3
HK.00194,54.0,57,0,0,0.2
HK.00195,57.0,70,0,0,0.05
HK.00196,34.0,26,1,18,0.9
HK.00197,82.0,86,0,0,0.25
HK.00199,98.0,98,0,0,0.0
HK.00200,38.0,53,0,0,0.55
HK.00201,51.0,51,1,1,0.25
HK.00202,5.0,6,1,15,0.8
HK.00205,93.0,53,1,4,0.4
HK.00206,75.0,18,1,14,0.9
HK.00209,94.0,95,0,0,0.0
HK.00210,49.0,57,0,0,0.65
HK.00211,61.0,80,0,0,0.35
HK.00212,66.0,69,0,0,0.15
HK.00213,59.0,55,1,1,0.65
HK.00214,22.0,33,1,3,0.45
HK.00215,64.0,61,0,0,0.1
HK.00216,37.0,36,1,3,0.4
HK.00217,52.0,18,1,2,0.85
HK.00218,12.0,14,1,23,1.0
HK.00219,70.0,48,1,1,0.15
HK.00220,43.0,66,0,0,0.0
HK.00222,22.0,20,1,4,0.75
HK.00223,44.0,15,1,13,0.75
HK.00224,36.0,52,0,0,0.55
HK.00225,54.0,64,0,0,0.1
HK.00227,15.0,25,1,29,1.0
HK.00228,31.0,32,0,0,0.75
HK.00229,48.0,53,1,2,0.35
HK.00232,96.0,98,0,0,0.3
HK.00234,35.0,50,1,3,0.2
HK.00235,32.0,40,0,0,0.75
HK.00236,69.0,65,0,0,0.1
HK.00237,64.0,54,1,1,0.35
HK.00239,64.0,68,0,0,0.25
HK.00240,77.0,40,1,3,0.6
HK.00241,13.0,12,1,89,1.0
HK.00242,41.0,52,0,0,0.65
HK.00243,91.0,85,1,3,0.15
HK.00244,39.0,37,1,1,0.55
HK.00245,35.0,48,1,3,0.55
HK.00247,58.0,72,0,0,0.05
HK.00248,50.0,30,1,5,0.35
HK.00251,51.0,55,0,0,0.5
HK.00252,59.0,70,0,0,0.05
HK.00253,68.0,55,1,1,0.15
HK.00254,95.0,96,0,0,0.0
HK.00255,64.0,74,0,0,0.1
HK.00256,4.0,40,1,1,0.4
HK.00257,74.0,40,1,15,0.75
HK.00258,32.0,55,0,0,0.55
HK.00259,88.0,93,0,0,0.0
HK.00261,17.0,15,1,35,1.0
HK.00262,62.0,63,0,0,0.25
HK.00264,67.0,96,0,0,0.2
HK.00265,81.0,53,0,0,0.55
HK.00266,49.0,60,0,0,0.4
HK.00267,78.0,78,0,0,0.05
HK.00268,8.0,19,1,5,0.8
HK.00269,51.0,70,0,0,0.05
HK.00270,78.0,78,0,0,0.1
HK.00271,49.0,50,1,1,0.25
HK.00272,12.0,19,1,26,1.0
HK.00274,67.0,70,0,0,0.05
HK.00276,36.0,74,0,0,0.35
HK.00277,52.0,70,0,0,0.05
HK.00279,13.0,24,1,29,1.0
HK.00280,68.0,55,0,0,0.2
HK.00285,20.0,28,1,5,0.55
HK.00286,57.0,70,0,0,0.05
HK.00287,71.0,79,0,0,0.05
HK.00288,71.0,44,1,1,0.8
HK.00289,74.0,67,0,0,0.2
HK.00290,81.0,0,1,14,0.7
HK.00291,44.0,41,1,1,0.75
HK.00293,70.0,65,1,3,0.15
HK.00294,47.0,61,0,0,0.3
HK.00295,37.0,11,1,18,0.95
HK.00296,19.0,25,1,4,0.85
HK.00297,61.0,55,0,0,0.35
HK.00298,52.0,63,0,0,0.3
HK.00299,57.0,70,0,0,0.05
HK.00300,70.0,82,0,0,0.15
HK.00301,89.0,91,0,0,0.5
HK.00302,7.0,16,1,23,1.0
HK.00303,42.0,25,1,4,0.75
HK.00305,30.0,24,1,17,0.95
HK.00306,74.0,66,0,0,0.25
HK.00308,59.0,77,0,0,0.15
HK.00309,19.0,31,0,0,0.7
HK.00311,88.0,94,0,0,0.3
HK.00312,25.0,84,0,0,0.3
HK.00313,20.0,20,1,28,1.0
HK.00314,1.0,7,1,10,0.8
HK.00315,66.0,57,0,0,0.4
HK.00316,50.0,47,1,4,0.3
HK.00317,38.0,29,1,21,1.0
HK.00318,90.0,79,0,0,0.5
HK.00320,59.0,77,0,0,0.1
HK.00321,84.0,46,0,0,0.9
HK.00322,47.0,38,1,4,0.55
HK.00323,24.0,6,1,23,1.0
HK.00325,16.0,45,0,0,0.9
HK.00326,95.0,51,1,3,0.8
HK.00327,11.0,17,1,9,0.95
HK.00328,3.0,53,1,3,0.75
HK.00329,34.0,54,0,0,0.3
HK.00330,4.0,10,1,47,1.0
HK.00331,49.0,51,0,0,0.3
HK.00332,14.0,12,1,16,0.85
HK.00333,23.0,41,1,3,0.7
HK.00334,82.0,75,0,0,0.15
HK.00335,48.0,66,0,0,0.05
HK.00336,47.0,35,1,2,0.85
HK.00337,34.0,25,1,17,0.95
HK.00338,36.0,36,1,1,0.7
HK.00340,11.0,2,1,24,1.0
HK.00341,18.0,51,0,0,0.65
HK.00343,16.0,21,1,3,0.55
HK.00345,22.0,41,1,5,0.7
HK.00346,26.0,14,1,1,0.9
HK.00347,10.0,13,1,61,1.0
HK.00348,9.0,24,0,0,0.6
HK.00351,92.0,89,1,2,0.1
HK.00352,88.0,70,0,0,0.05
HK.00353,69.0,68,0,0,0.15
HK.00354,24.0,81,1,1,0.35
HK.00355,53.0,38,0,0,0.95
HK.00357,3.0,7,1,108,1.0
HK.00358,86.0,36,0,0,0.75
HK.00360,43.0,53,1,9,0.7
HK.00361,22.0,9,1,11,0.9
HK.00362,57.0,70,0,0,0.05
HK.00363,60.0,52,1,6,0.35
HK.00365,96.0,96,1,6,0.3
HK.00366,46.0,36,1,1,0.7
HK.00367,29.0,33,1,1,0.85
HK.00368,98.0,98,0,0,0.0
HK.00369,76.0,51,0,0,0.65
HK.00370,1.0,1,1,42,1.0
