code,rs_percentile_12m,rs_percentile_3m,rs_below_ma,rs_days_below_ma,rs_frac_below_ma
HK.00081,64.0,72,0,0,0.15
HK.00082,37.0,18,1,31,1.0
HK.00083,60.0,49,0,0,0.85
HK.00084,72.0,46,0,0,0.65
HK.00085,18.0,20,1,38,1.0
HK.00086,70.0,59,0,0,0.9
HK.00087,85.0,84,0,0,0.0
HK.00088,56.0,33,0,0,0.95
HK.00089,42.0,31,1,7,0.8
HK.00090,34.0,25,1,25,1.0
HK.00092,71.0,88,0,0,0.7
HK.00093,29.0,13,1,4,0.9
HK.00094,44.0,15,1,18,0.95
HK.00095,23.0,68,1,1,0.75
HK.00096,43.0,60,1,1,0.65
HK.00097,39.0,27,1,4,0.85
HK.00098,42.0,28,1,3,0.75
HK.00099,39.0,7,1,21,1.0
HK.00100,,78,0,0,0.4
HK.00101,45.0,51,0,0,0.95
HK.00103,17.0,34,1,1,0.55
HK.00104,75.0,73,0,0,0.5
HK.00105,70.0,50,1,5,0.95
HK.00106,60.0,55,1,5,0.95
HK.00107,46.0,37,1,56,1.0
HK.00108,52.0,26,0,0,0.65
HK.00110,96.0,97,0,0,0.1
HK.00111,63.0,14,0,0,0.95
HK.00113,82.0,61,1,5,0.75
HK.00114,84.0,84,0,0,0.7
HK.00115,53.0,4,1,49,1.0
HK.00116,91.0,96,0,0,0.1
HK.00117,97.0,17,1,4,0.7
HK.00118,32.0,21,1,7,0.9
HK.00119,24.0,23,1,8,0.95
HK.00120,17.0,77,0,0,0.65
HK.00122,56.0,66,1,3,0.6
HK.00123,34.0,59,1,1,0.7
HK.00124,33.0,34,1,50,1.0
HK.00125,38.0,41,1,2,0.6
HK.00126,21.0,9,1,34,1.0
HK.00127,40.0,37,1,34,1.0
HK.00128,94.0,97,0,0,0.9
HK.00129,24.0,42,1,14,0.9
HK.00130,63.0,30,1,5,0.85
HK.00131,71.0,46,1,31,1.0
HK.00132,27.0,18,1,33,1.0
HK.00135,59.0,61,1,2,0.65
HK.00136,22.0,59,1,8,0.75
HK.00137,59.0,34,1,7,0.35
HK.00138,5.0,9,1,5,0.95
HK.00139,14.0,34,0,0,0.9
HK.00142,48.0,57,1,16,0.8
HK.00144,73.0,85,0,0,0.15
HK.00145,72.0,89,0,0,0.15
HK.00146,46.0,32,1,34,1.0
HK.00147,6.0,85,0,0,0.5
HK.00148,86.0,4,1,37,1.0
HK.00149,56.0,50,1,4,0.75
HK.00150,62.0,38,1,1,0.9
HK.00151,18.0,19,1,39,1.0
HK.00152,21.0,12,1,18,0.9
HK.00154,23.0,29,1,3,0.75
HK.00156,82.0,60,0,0,0.95
HK.00157,52.0,55,1,5,0.9
HK.00158,62.0,66,1,2,0.65
HK.00159,15.0,5,1,26,1.0
HK.00160,22.0,23,1,2,0.85
HK.00162,42.0,70,0,0,0.4
HK.00163,24.0,18,1,41,1.0
HK.00164,57.0,13,1,39,1.0
HK.00165,19.0,28,1,5,0.65
HK.00166,22.0,17,1,18,0.9
HK.00167,96.0,48,0,0,0.7
HK.00168,45.0,32,1,17,0.9
HK.00169,35.0,39,0,0,0.9
HK.00171,6.0,47,0,0,0.3
HK.00173,53.0,73,0,0,0.5
HK.00174,43.0,9,1,29,1.0
HK.00175,70.0,52,1,16,0.8
HK.00176,67.0,55,1,5,0.95
HK.00177,63.0,40,1,39,1.0
HK.00178,90.0,86,0,0,0.55
HK.00179,23.0,43,1,1,0.3
HK.00180,59.0,39,1,5,0.45
HK.00181,41.0,12,1,42,1.0
HK.00182,24.0,4,1,13,0.85
HK.00183,39.0,32,1,2,0.95
HK.00184,70.0,63,1,2,0.6
HK.00185,40.0,92,0,0,0.5
HK.00186,96.0,99,0,0,0.2
HK.00187,14.0,27,1,5,0.8
HK.00188,47.0,16,1,20,1.0
HK.00189,69.0,14,1,1,0.9
HK.00191,19.0,4,1,42,1.0
HK.00193,50.0,33,1,6,0.9
HK.00194,62.0,49,1,6,0.95
HK.00196,7.0,6,1,34,1.0
HK.00197,83.0,92,0,0,0.55
HK.00199,98.0,94,0,0,0.25
HK.00200,29.0,51,1,8,0.7
HK.00201,52.0,33,1,7,0.9
HK.00202,5.0,14,0,0,0.9
HK.00205,76.0,6,1,21,1.0
HK.00206,17.0,7,1,36,1.0
HK.00209,0.0,0,1,2,0.35
HK.00210,29.0,19,1,4,0.8
HK.00211,71.0,70,1,2,0.65
HK.00212,72.0,53,1,2,0.85
HK.00213,44.0,25,1,1,0.95
HK.00214,32.0,77,0,0,0.3
HK.00215,75.0,67,0,0,0.95
HK.00216,28.0,24,1,6,0.9
HK.00217,34.0,29,1,35,1.0
HK.00218,23.0,37,1,10,0.6
HK.00219,73.0,41,1,6,0.9
HK.00220,72.0,83,0,0,0.35
HK.00222,76.0,71,1,6,0.95
HK.00223,10.0,4,1,36,1.0
HK.00224,70.0,80,0,0,0.15
HK.00225,68.0,63,1,4,0.8
HK.00227,11.0,24,1,27,1.0
HK.00228,10.0,4,1,42,1.0
HK.00229,47.0,31,1,36,1.0
HK.00232,97.0,96,0,0,0.0
HK.00234,37.0,37,1,4,0.9
HK.00235,23.0,35,1,5,0.6
HK.00236,54.0,32,0,0,0.85
HK.00237,74.0,64,0,0,0.8
HK.00239,77.0,77,0,0,0.55
HK.00240,73.0,46,1,6,0.95
HK.00241,19.0,46,1,7,0.5
HK.00242,23.0,26,1,2,0.9
HK.00243,79.0,69,0,0,0.7
HK.00244,41.0,34,1,2,0.7
HK.00245,60.0,44,0,0,0.6
HK.00247,64.0,55,1,5,0.95
HK.00248,26.0,13,1,30,1.0
HK.00251,68.0,46,1,5,0.95
HK.00252,72.0,68,1,1,0.75
HK.00253,64.0,36,1,5,0.95
HK.00254,0.0,0,1,42,1.0
HK.00255,71.0,72,0,0,0.7
HK.00256,16.0,90,0,0,0.5
HK.00257,73.0,66,0,0,0.65
HK.00258,42.0,44,1,16,0.95
HK.00259,46.0,8,1,38,1.0
HK.00261,42.0,83,1,4,0.3
HK.00262,63.0,52,1,1,0.6
HK.00264,79.0,71,0,0,0.55
HK.00265,61.0,35,1,33,1.0
HK.00266,64.0,65,1,3,0.75
HK.00267,76.0,80,0,0,0.45
HK.00268,30.0,89,0,0,0.25
HK.00269,67.0,55,1,6,0.95
HK.00270,79.0,72,0,0,0.55
HK.00271,47.0,50,1,2,0.8
HK.00272,13.0,14,1,16,0.8
HK.00274,67.0,55,1,5,0.95
HK.00276,40.0,65,1,12,0.95
HK.00277,23.0,15,1,33,1.0
HK.00279,10.0,26,1,6,0.95
HK.00280,87.0,89,0,0,0.1
HK.00285,25.0,49,1,4,0.7
HK.00286,67.0,55,1,5,0.95
HK.00287,72.0,55,1,5,0.95
HK.00288,57.0,36,0,0,0.95
HK.00289,69.0,47,1,19,0.95
HK.00290,8.0,9,1,5,0.75
HK.00291,33.0,22,1,17,0.9
HK.00293,86.0,83,0,0,0.15
HK.00294,84.0,87,0,0,0.2
HK.00295,41.0,23,1,1,0.7
HK.00296,26.0,25,1,6,0.75
HK.00297,45.0,41,0,0,0.9
HK.00298,39.0,38,0,0,0.95
HK.00299,67.0,55,1,5,0.95
HK.00300,83.0,84,0,0,0.15
HK.00301,98.0,98,0,0,0.05
HK.00302,9.0,29,1,6,0.6
HK.00303,54.0,67,1,4,0.7
HK.00305,35.0,60,1,5,0.45
HK.00306,80.0,71,0,0,0.75
HK.00308,44.0,63,1,7,0.35
HK.00309,15.0,32,0,0,0.75
HK.00311,89.0,91,0,0,0.25
HK.00312,12.0,11,1,1,0.6
HK.00313,28.0,38,1,1,0.45
HK.00314,30.0,91,0,0,0.3
HK.00315,68.0,59,1,34,1.0
HK.00316,87.0,93,0,0,0.15
HK.00317,34.0,48,0,0,0.8
HK.00318,93.0,68,1,5,0.85
HK.00320,53.0,39,1,34,1.0
HK.00321,80.0,41,1,35,1.0
HK.00322,85.0,92,0,0,0.35
HK.00323,21.0,48,0,0,0.9
HK.00325,73.0,97,0,0,0.05
HK.00326,96.0,90,1,3,0.3
HK.00327,52.0,86,0,0,0.25
HK.00328,2.0,14,1,30,1.0
HK.00329,5.0,7,1,6,0.8
HK.00330,18.0,71,0,0,0.6
HK.00331,56.0,50,1,6,0.95
HK.00332,3.0,5,1,34,1.0
HK.00333,37.0,73,0,0,0.4
HK.00334,27.0,18,1,6,0.95
HK.00335,63.0,62,0,0,0.85
HK.00336,34.0,49,1,2,0.8
HK.00337,12.0,25,1,1,0.95
HK.00338,43.0,52,0,0,0.95
HK.00340,90.0,97,0,0,0.1
HK.00341,81.0,83,1,3,0.3
HK.00343,25.0,27,1,3,0.85
HK.00345,52.0,62,1,6,0.95
HK.00346,8.0,6,1,21,1.0
HK.00347,14.0,33,1,16,0.95
HK.00348,28.0,88,1,2,0.45
HK.00351,53.0,10,1,19,0.95
HK.00352,51.0,55,1,5,0.95
HK.00353,83.0,81,0,0,0.3
HK.00354,49.0,89,0,0,0.45
HK.00355,70.0,84,0,0,0.05
HK.00357,18.0,85,1,1,0.05
HK.00358,85.0,76,0,0,0.25
HK.00360,7.0,2,1,58,1.0
HK.00361,12.0,19,1,4,0.95
HK.00362,67.0,55,1,5,0.95
HK.00363,59.0,68,0,0,0.6
HK.00365,68.0,5,1,55,1.0
HK.00366,47.0,44,1,3,0.5
HK.00367,31.0,37,0,0,0.75
HK.00368,99.0,98,0,0,0.3
HK.00369,65.0,34,1,6,0.95
HK.00370,5.0,9,1,34,1.0
HK.00371,29.0,12,1,23,1.0
HK.00372,24.0,11,1,36,1.0
HK.00373,57.0,35,1,6,0.65
HK.00374,61.0,45,1,25,1.0
HK.00375,59.0,13,1,26,1.0
HK.00376,17.0,79,0,0,0.6
HK.00377,98.0,99,0,0,0.25
HK.00379,29.0,36,0,0,0.4
HK.00380,55.0,66,0,0,0.4
HK.00381,3.0,5,1,85,1.0
HK.00382,4.0,32,1,91,1.0
HK.00383,34.0,22,1,58,1.0
HK.00384,26.0,37,0,0,0.75
HK.00385,26.0,18,1,19,0.95
HK.00386,74.0,82,0,0,0.7
HK.00387,83.0,53,1,33,1.0
HK.00388,68.0,76,0,0,0.35
HK.00389,82.0,98,0,0,0.05
HK.00390,51.0,43,1,17,0.85
HK.00391,95.0,98,0,0,0.0
HK.00392,61.0,73,0,0,0.75
HK.00393,71.0,62,0,0,0.8
HK.00396,95.0,89,0,0,0.0
HK.00397,38.0,47,0,0,0.85
HK.00398,70.0,60,0,0,0.8
HK.00399,27.0,55,1,5,0.95
HK.00400,86.0,30,1,8,0.95
HK.00401,61.0,69,0,0,0.45
HK.00403,78.0,88,0,0,0.2
HK.00406,22.0,35,1,3,0.75
HK.00408,89.0,87,0,0,0.0
HK.00410,15.0,21,1,64,1.0
HK.00411,60.0,51,1,4,0.8
HK.00412,1.0,17,0,0,0.8
HK.00413,21.0,31,1,8,0.6
HK.00417,50.0,74,0,0,0.55
HK.00418,38.0,35,1,25,1.0
HK.00419,88.0,96,0,0,0.15
HK.00420,78.0,78,1,2,0.4
HK.00422,50.0,59,0,0,0.9
HK.00423,57.0,69,0,0,0.75
HK.00425,29.0,37,1,1,0.6
HK.00426,84.0,48,1,31,1.0
HK.00430,47.0,31,1,5,0.95
HK.00432,61.0,50,0,0,0.65
HK.00433,52.0,31,0,0,0.8
HK.00434,51.0,94,0,0,0.35
HK.00436,38.0,39,1,4,0.45
HK.00438,11.0,18,1,1,0.8
HK.00439,21.0,84,0,0,0.2
HK.00440,88.0,84,0,0,0.3
HK.00442,33.0,40,1,1,0.8
HK.00444,67.0,55,1,5,0.95
HK.00450,49.0,41,1,2,0.75
HK.00451,32.0,7,1,30,1.0
HK.00455,65.0,85,1,1,0.1
HK.00456,78.0,13,1,1,0.55
HK.00458,55.0,16,1,20,1.0
HK.00460,17.0,36,1,2,0.9
HK.00464,72.0,50,1,20,1.0
HK.00465,98.0,47,0,0,0.4
HK.00467,24.0,50,0,0,0.7
HK.00468,67.0,55,1,5,0.95
HK.00470,,29,0,0,0.45
HK.00471,1.0,2,1,30,1.0
HK.00472,40.0,38,0,0,0.35
HK.00474,96.0,95,0,0,0.65
HK.00475,23.0,4,1,35,1.0
HK.00476,32.0,92,0,0,0.25
HK.00480,49.0,30,1,12,0.95
HK.00482,28.0,17,1,18,0.95
HK.00483,29.0,68,0,0,0.3
HK.00484,57.0,78,1,3,0.35
HK.00485,63.0,47,1,2,0.75
HK.00486,16.0,31,1,6,0.9
HK.00487,10.0,15,1,7,0.9
HK.00488,44.0,16,1,10,0.65
HK.00491,31.0,68,0,0,0.5
HK.00493,15.0,31,1,6,0.95
HK.00496,3.0,10,1,66,1.0
HK.00497,41.0,18,1,39,1.0
HK.00498,12.0,55,1,5,0.95
HK.00499,88.0,47,0,0,0.75
HK.00500,59.0,85,0,0,0.45
HK.00505,51.0,47,1,6,0.95
HK.00506,55.0,64,1,6,0.7
HK.00508,16.0,7,1,41,1.0
HK.00509,67.0,55,1,5,0.95
HK.00510,77.0,17,1,19,0.95
HK.00511,34.0,69,1,5,0.45
HK.00512,32.0,68,1,2,0.6
HK.00513,11.0,27,1,2,0.45
HK.00515,48.0,55,1,5,0.95
HK.00517,69.0,72,0,0,0.45
HK.00518,37.0,14,1,38,1.0
HK.00519,45.0,29,1,23,1.0
HK.00520,4.0,39,0,0,0.65
HK.00521,20.0,7,1,38,1.0
HK.00522,91.0,20,1,4,0.75
HK.00524,98.0,87,0,0,0.95
HK.00525,75.0,64,0,0,0.8
HK.00526,60.0,4,1,32,1.0
HK.00527,85.0,90,0,0,0.4
HK.00528,79.0,68,1,8,0.5
HK.00529,57.0,53,1,4,0.8
HK.00532,30.0,5,1,50,1.0
HK.00533,52.0,31,1,34,1.0
HK.00535,8.0,24,1,8,0.95
HK.00536,81.0,69,0,0,0.85
HK.00538,58.0,36,1,6,0.95
HK.00540,73.0,18,1,4,0.8
HK.00542,85.0,77,0,0,0.15
HK.00543,47.0,46,1,5,0.65
HK.00544,4.0,3,1,37,1.0
HK.00546,20.0,46,1,5,0.8
HK.00547,35.0,47,1,6,0.75
HK.00548,62.0,65,1,2,0.85
HK.00550,98.0,8,1,21,1.0
HK.00551,69.0,68,0,0,0.6
HK.00552,58.0,52,1,15,0.95
HK.00553,13.0,24,1,8,0.85
HK.00554,43.0,41,1,3,0.85
HK.00556,88.0,69,0,0,0.75
HK.00557,53.0,47,1,35,1.0
HK.00558,3.0,16,1,4,0.9
HK.00559,76.0,55,1,5,0.95
HK.00560,38.0,27,1,36,1.0
HK.00563,25.0,33,1,7,0.9
HK.00564,32.0,39,1,10,0.8
HK.00565,94.0,86,0,0,0.6
HK.00567,95.0,28,1,11,0.9
HK.00568,62.0,16,1,21,1.0
HK.00570,22.0,45,1,26,1.0
HK.00571,28.0,24,1,3,0.85
HK.00572,58.0,85,0,0,0.35
HK.00573,35.0,33,1,11,0.95
HK.00574,2.0,20,1,49,1.0
HK.00575,83.0,58,1,7,0.85
HK.00576,57.0,53,0,0,0.9
HK.00579,33.0,18,1,35,1.0
HK.00580,19.0,5,1,4,0.9
HK.00581,42.0,66,0,0,0.3
HK.00582,12.0,96,1,1,0.05
HK.00583,34.0,27,1,4,0.5
HK.00585,98.0,79,1,1,0.5
HK.00586,36.0,24,1,34,1.0
HK.00587,4.0,11,1,29,1.0
HK.00588,41.0,42,1,3,0.7
HK.00590,75.0,84,0,0,0.3
HK.00591,41.0,51,1,6,0.9
HK.00595,96.0,89,0,0,0.35
HK.00596,8.0,45,1,4,0.9
HK.00598,62.0,75,0,0,0.45
HK.00599,48.0,44,1,4,0.9
HK.00600,,76,0,0,0.35
HK.00601,78.0,81,0,0,0.9
HK.00602,36.0,40,1,5,0.9
HK.00603,21.0,20,1,3,0.95
HK.00604,39.0,72,0,0,0.6
HK.00605,49.0,70,0,0,0.35
HK.00606,29.0,6,1,5,0.8
HK.00607,26.0,2,1,46,1.0
HK.00608,44.0,40,1,25,1.0
HK.00609,33.0,21,1,6,0.85
HK.00610,78.0,67,1,2,0.25
HK.00611,52.0,31,1,20,1.0
HK.00613,97.0,97,0,0,0.0
HK.00616,12.0,1,1,35,1.0
HK.00617,27.0,75,0,0,0.35
HK.00618,92.0,44,1,2,0.75
HK.00619,31.0,11,1,19,0.95
HK.00620,30.0,23,1,12,0.9
HK.00621,69.0,77,0,0,0.55
HK.00622,97.0,89,0,0,0.0
HK.00623,73.0,82,0,0,0.4
HK.00626,82.0,86,0,0,0.35
HK.00627,34.0,6,1,5,0.95
HK.00628,90.0,92,0,0,0.25
HK.00629,69.0,78,0,0,0.7
HK.00630,12.0,85,0,0,0.9
HK.00631,60.0,82,0,0,0.45
HK.00632,16.0,17,1,36,1.0
HK.00635,61.0,62,0,0,0.9
HK.00636,43.0,52,1,2,0.8
HK.00637,50.0,32,1,3,0.75
HK.00639,70.0,90,0,0,0.35
HK.00640,57.0,31,1,33,1.0
HK.00641,78.0,26,1,36,1.0
HK.00643,37.0,81,0,0,0.35
HK.00645,86.0,83,0,0,0.75
HK.00646,49.0,72,1,7,0.55
HK.00648,0.0,0,1,37,1.0
HK.00650,18.0,1,1,65,1.0
HK.00653,16.0,91,0,0,0.4
HK.00655,87.0,64,1,4,0.4
HK.00656,84.0,93,0,0,0.0
HK.00657,42.0,39,1,1,0.75
HK.00658,11.0,24,1,4,0.85
HK.00659,72.0,61,0,0,0.95
HK.00660,90.0,8,1,5,0.6
HK.00661,93.0,97,0,0,0.35
HK.00662,72.0,58,1,2,0.6
HK.00664,,20,1,52,1.0
HK.00666,20.0,16,1,6,0.9
HK.00667,20.0,37,1,3,0.65
HK.00669,88.0,86,0,0,0.35
HK.00670,20.0,15,1,12,0.9
HK.00672,20.0,36,1,3,0.65
HK.00673,8.0,5,1,6,0.95
HK.00674,7.0,6,1,31,1.0
HK.00675,61.0,31,1,19,0.95
HK.00676,65.0,58,1,5,0.95
HK.00677,71.0,62,0,0,0.9
HK.00679,96.0,2,1,1,0.75
HK.00681,45.0,22,1,37,1.0
HK.00682,41.0,28,1,3,0.9
HK.00683,49.0,59,0,0,0.75
HK.00684,23.0,20,1,5,0.7
HK.00685,40.0,40,1,3,0.75
HK.00686,16.0,8,1,19,0.95
HK.00687,84.0,84,0,0,0.4
HK.00688,60.0,68,0,0,0.6
HK.00689,45.0,21,0,0,0.9
HK.00690,9.0,4,1,35,1.0
HK.00691,5.0,19,1,1,0.7
HK.00693,62.0,36,1,5,0.95
HK.00694,23.0,66,0,0,0.65
HK.00695,89.0,42,1,4,0.7
HK.00696,39.0,51,1,6,0.95
HK.00697,30.0,17,1,4,0.45
HK.00698,10.0,85,0,0,0.3
HK.00700,42.0,62,1,10,0.65
HK.00701,10.0,15,1,28,1.0
HK.00702,67.0,55,1,5,0.95
HK.00703,59.0,79,0,0,0.85
HK.00704,40.0,55,1,5,0.95
HK.00707,67.0,55,1,5,0.95
HK.00708,67.0,55,1,5,0.95
HK.00709,63.0,52,0,0,0.9
HK.00710,24.0,25,1,31,1.0
HK.00711,69.0,51,1,5,0.7
HK.00712,11.0,49,0,0,0.55
HK.00713,29.0,21,1,6,0.95
HK.00716,29.0,42,1,4,0.85
HK.00717,25.0,38,0,0,0.65
HK.00718,33.0,27,1,14,0.9
HK.00719,43.0,42,1,12,0.85
HK.00720,89.0,69,0,0,0.75
HK.00722,65.0,50,1,1,0.8
HK.00723,71.0,86,0,0,0.45
HK.00725,85.0,49,1,6,0.95
HK.00726,29.0,63,1,3,0.35
HK.00727,8.0,11,1,8,0.85
HK.00728,50.0,71,0,0,0.65
HK.00730,63.0,51,1,4,0.7
HK.00731,85.0,18,1,2,0.7
HK.00732,33.0,24,1,37,1.0
HK.00733,36.0,66,1,3,0.65
HK.00736,6.0,11,0,0,0.95
HK.00737,75.0,74,0,0,0.5
HK.00738,86.0,93,0,0,0.25
HK.00743,38.0,9,1,6,0.95
HK.00745,98.0,58,1,4,0.6
HK.00746,55.0,64,1,7,0.55
HK.00747,16.0,4,1,3,0.75
HK.00750,33.0,22,1,11,0.95
HK.00751,51.0,30,1,6,0.9
HK.00752,57.0,61,1,4,0.8
HK.00753,20.0,28,1,12,0.95
HK.00754,44.0,55,1,5,0.95
HK.00755,74.0,94,0,0,0.8
HK.00756,73.0,71,0,0,0.6
HK.00757,23.0,48,1,4,0.55
HK.00759,56.0,52,1,29,1.0
HK.00760,22.0,26,1,33,1.0
HK.00762,19.0,13,1,19,0.95
HK.00763,48.0,37,1,5,0.75
HK.00764,3.0,8,1,126,1.0
HK.00765,9.0,34,1,2,0.95
HK.00767,46.0,48,1,1,0.8
HK.00769,67.0,55,1,5,0.95
HK.00771,46.0,30,1,1,0.85
HK.00772,13.0,62,1,4,0.5
HK.00775,21.0,46,0,0,0.85
HK.00776,0.0,1,1,77,1.0
HK.00777,34.0,43,1,16,0.95
HK.00780,23.0,47,1,10,0.55
HK.00784,98.0,63,0,0,0.85
HK.00788,44.0,42,1,16,0.85
HK.00789,5.0,1,1,21,1.0
HK.00794,93.0,89,0,0,0.5
HK.00797,86.0,11,1,17,0.85
HK.00798,25.0,59,0,0,0.55
HK.00799,61.0,60,1,6,0.8
HK.00800,,71,0,0,0.55
HK.00804,98.0,99,0,0,0.0
HK.00805,99.0,98,0,0,0.0
HK.00806,50.0,47,1,10,0.75
HK.00807,49.0,42,1,6,0.9
HK.00809,6.0,20,1,3,0.65
HK.00811,50.0,49,1,15,0.75
HK.00813,1.0,12,1,8,0.95
HK.00814,59.0,71,0,0,0.45
HK.00815,10.0,43,1,1,0.6
HK.00816,52.0,78,0,0,0.55
HK.00817,56.0,80,0,0,0.5
HK.00818,18.0,14,1,2,0.9
HK.00819,22.0,31,1,17,0.95
HK.00821,83.0,95,0,0,0.8
HK.00822,57.0,20,1,35,1.0
HK.00825,38.0,23,1,33,1.0
HK.00826,51.0,18,1,34,1.0
HK.00827,91.0,82,0,0,0.55
HK.00828,22.0,28,1,4,0.7
HK.00829,20.0,46,1,4,0.8
HK.00830,30.0,88,0,0,0.65
HK.00831,85.0,88,0,0,0.35
HK.00832,9.0,31,0,0,0.8
HK.00833,74.0,5,1,13,0.95
HK.00834,31.0,19,1,7,0.7
HK.00836,61.0,36,1,18,0.9
HK.00837,48.0,47,1,10,0.9
HK.00838,46.0,25,1,38,1.0
HK.00839,25.0,53,1,3,0.9
HK.00840,38.0,23,1,1,0.8
HK.00841,85.0,81,0,0,0.1
HK.00842,44.0,38,0,0,0.95
HK.00844,52.0,59,0,0,0.95
HK.00845,67.0,55,1,5,0.95
HK.00846,28.0,30,1,33,1.0
HK.00848,48.0,74,0,0,0.4
HK.00851,10.0,19,1,6,0.95
HK.00852,67.0,55,1,5,0.95
HK.00853,12.0,32,1,6,0.75
HK.00854,53.0,78,0,0,0.35
HK.00855,42.0,50,1,4,0.75
HK.00856,68.0,58,1,4,0.4
HK.00857,80.0,67,0,0,0.7
HK.00858,44.0,75,1,1,0.4
HK.00859,65.0,74,1,2,0.1
HK.00860,37.0,71,0,0,0.35
HK.00861,16.0,26,1,5,0.9
HK.00862,96.0,75,1,20,1.0
HK.00863,44.0,66,1,1,0.4
HK.00864,77.0,40,1,5,0.95
HK.00865,83.0,30,1,1,0.8
HK.00866,58.0,96,0,0,0.0
HK.00867,50.0,63,1,11,0.95
HK.00868,59.0,63,1,3,0.55
HK.00869,50.0,41,1,30,1.0
HK.00871,14.0,4,1,32,1.0
HK.00873,15.0,25,1,12,0.85
HK.00874,38.0,29,1,23,1.0
HK.00875,7.0,5,1,1,0.8
HK.00876,11.0,9,1,3,0.6
HK.00878,56.0,35,1,39,1.0
HK.00880,12.0,34,1,17,0.85
HK.00881,4.0,26,1,2,0.8
HK.00882,43.0,49,1,6,0.95
HK.00883,79.0,79,0,0,0.45
HK.00884,2.0,12,1,8,0.8
HK.00887,60.0,81,0,0,0.3
HK.00888,8.0,14,1,6,0.85
HK.00889,82.0,17,1,2,0.8
HK.00893,56.0,92,0,0,0.2
HK.00894,94.0,1,1,35,1.0
HK.00895,22.0,27,1,5,0.9
HK.00896,75.0,64,1,1,0.75
HK.00897,39.0,33,1,4,0.9
HK.00898,69.0,43,1,12,0.6
HK.00899,15.0,2,1,25,1.0
HK.00900,84.0,79,0,0,0.5
HK.00902,58.0,22,1,18,0.95
HK.00907,60.0,55,1,5,0.95
HK.00909,5.0,20,1,27,1.0
HK.00910,42.0,14,1,12,0.75
HK.00911,91.0,7,1,27,1.0
HK.00912,64.0,61,1,2,0.8
HK.00914,38.0,50,1,17,0.85
HK.00915,15.0,16,1,18,0.9
HK.00916,35.0,40,1,8,0.85
HK.00917,3.0,79,0,0,0.9
HK.00918,97.0,97,1,1,0.2
HK.00919,52.0,20,1,38,1.0
HK.00921,56.0,31,1,6,0.85
HK.00922,31.0,42,0,0,0.75
HK.00923,31.0,6,1,32,1.0
HK.00924,76.0,92,1,2,0.45
HK.00926,61.0,67,0,0,0.85
HK.00927,24.0,22,1,40,1.0
HK.00928,86.0,95,0,0,0.0
HK.00929,50.0,44,0,0,0.95
HK.00931,34.0,66,1,2,0.5
